participant,expName,sex,age (years),dominant hand,file_stim,etnia,etichetta,match,blocco,condizione,risposta.rt,risposta.corr,id_self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,772.3445389,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,599.3392915,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,710.145954,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,871.1758312,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,829.5819648,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,630.5481568,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,805.6946043,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,834.0459056,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,816.8212604,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,NA,2,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,604.6274062,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,689.5070989,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,686.2209048,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,843.2857022,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,639.8606468,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,684.7995445,0,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,601.6406827,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,774.7582961,0,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,609.4284244,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,1150.416963,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,694.652969,0,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,553.6929201,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,353.0480098,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,599.9263246,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,679.0818665,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,703.2491658,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,614.6301534,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,657.7635482,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,700.323455,0,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,861.3131642,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,917.8363234,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,805.0504401,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,633.4480438,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,616.4090149,0,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,643.2815529,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,432.3169943,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,799.1996631,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,630.768612,0,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,740.9055866,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,590.0173392,0,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,678.7456665,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,685.6554225,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,690.5886382,0,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,925.3558833,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,554.1946627,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,473.3691476,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,863.9550488,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,984.9983361,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,833.6618897,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,984.2317626,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,905.0202593,0,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,777.8690495,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,684.4798364,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,1049.787473,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,710.14647,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,620.7332909,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,750.4251711,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,870.591417,0,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,525.3855232,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,930.311393,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,452.9766496,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,599.8737495,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,989.051355,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,389.6914124,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,335.6189355,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,769.6227599,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,734.8685432,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,761.5016103,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,430.2815031,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,613.5601904,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,904.4606984,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,784.9442363,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,929.8944063,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,678.4751993,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,757.6373443,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,540.9328733,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,805.3842988,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,802.0590544,0,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,950.7490043,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,677.7897887,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,556.5524101,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,739.6735847,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,774.2731646,1,self
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,1009.289095,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,526.081536,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,602.6275475,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,399.6600099,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,716.8159932,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,747.4064529,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,564.6852739,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,593.257593,0,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,688.2070955,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,749.0422335,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,774.1074394,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,872.9078211,1,other
10,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,599.6094365,1,self
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,630.5957474,1,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,677.3078647,0,other
10,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,476.4868487,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,505.05715,0,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,654.7237469,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,724.335847,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,629.4367688,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,774.6530049,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,745.1985041,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.832771,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,684.612476,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,569.2858391,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,685.0473629,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,534.4178812,0,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,569.193376,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,904.825055,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,784.714632,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,524.613162,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,494.7784271,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,716.380883,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,804.6157479,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,864.758105,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.6821831,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,844.9225458,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,724.0824881,0,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,629.4062829,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,724.453093,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,670.045834,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,744.65896,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,724.106618,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,594.5492091,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,724.82364,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,593.1794292,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,574.67454,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,744.6093329,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,699.8559739,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,663.3387001,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,684.26937,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,575.0517549,0,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,624.458269,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,774.3747081,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,703.9311498,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,629.578592,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,610.2933551,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,724.7634479,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,709.4944839,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,985.0565281,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,644.6768511,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,584.1342991,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,664.4239011,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,689.6208939,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,724.417584,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,859.508821,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,613.75495,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,665.089092,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,664.529555,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,805.510615,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,754.824772,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,724.6132388,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,704.6900189,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,848.7571829,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,629.0170581,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,664.6999291,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.7682771,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,575.104221,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,704.8652221,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,644.8203318,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,554.770512,0,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,649.1719829,0,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,884.5202739,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,804.932534,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,825.2733489,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,603.8984829,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,769.934322,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,864.9277762,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,663.07118,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,691.2127312,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,584.737499,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,585.1487298,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,562.8517962,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,505.09841,0,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,629.0557431,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,984.611314,0,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,1045.554425,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,763.368228,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,864.8886131,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,789.7814161,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,943.0843799,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,605.0647211,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,884.4945512,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,740.0795489,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,862.60789,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,764.9678669,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,NA,2,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,605.3283908,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,739.3685291,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,894.913804,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,750.191336,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,829.9733491,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,574.5257381,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,1005.634361,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,804.844107,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,824.3957241,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,829.818204,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,844.7736811,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,1099.264633,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,653.9710301,1,self
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,724.6165581,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,674.393469,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Self,si,esperimento,bianco,1023.158502,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,549.0756282,1,other
11,self_w_b,female,20,left,white/w_f.jpg,bianco,Other,no,esperimento,bianco,744.1890109,1,self
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,784.704745,1,other
11,self_w_b,female,20,left,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,574.15771,1,other
