"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","blocktype"
"7426",782845634,"Nonmatching","Self",623,0.623,1,2
"7427",782845634,"Nonmatching","Self",540,0.54,1,2
"7428",782845634,"Nonmatching","Self",540,0.54,1,2
"7429",782845634,"Nonmatching","Self",1265,1.265,1,1
"7430",782845634,"Nonmatching","Self",759,0.759,1,1
"7431",782845634,"Nonmatching","Self",874,0.874,1,1
"7432",782845634,"Nonmatching","Self",1192,1.192,1,1
"7433",782845634,"Nonmatching","Self",863,0.863,1,1
"7434",782845634,"Nonmatching","Self",835,0.835,1,1
"7435",782845634,"Nonmatching","Self",812,0.812,1,1
"7436",782845634,"Nonmatching","Self",849,0.849,1,1
"7437",782845634,"Nonmatching","Self",744,0.744,1,1
"7438",782845634,"Nonmatching","Self",840,0.84,1,1
"7439",782845634,"Nonmatching","Self",710,0.71,1,1
"7440",782845634,"Nonmatching","Self",667,0.667,0,1
"7441",782845634,"Nonmatching","Self",759,0.759,1,1
"7442",782845634,"Nonmatching","Self",670,0.67,1,1
"7443",782845634,"Nonmatching","Self",575,0.575,1,1
"7444",782845634,"Nonmatching","Self",922,0.922,1,1
"7445",782845634,"Nonmatching","Self",1102,1.102,1,1
"7446",782845634,"Nonmatching","Self",712,0.712,1,1
"7447",782845634,"Nonmatching","Self",623,0.623,1,1
"7448",782845634,"Nonmatching","Self",653,0.653,1,1
"7449",782845634,"Nonmatching","Friend",816,0.816,1,1
"7450",782845634,"Nonmatching","Friend",904,0.904,1,1
"7451",782845634,"Nonmatching","Friend",789,0.789,1,1
"7452",782845634,"Nonmatching","Friend",648,0.648,1,1
"7453",782845634,"Nonmatching","Friend",741,0.741,1,1
"7454",782845634,"Nonmatching","Friend",773,0.773,0,1
"7455",782845634,"Nonmatching","Friend",1013,1.013,1,1
"7456",782845634,"Nonmatching","Friend",827,0.827,1,1
"7457",782845634,"Nonmatching","Friend",842,0.842,1,1
"7458",782845634,"Nonmatching","Friend",885,0.885,1,1
"7459",782845634,"Nonmatching","Friend",877,0.877,1,1
"7460",782845634,"Nonmatching","Friend",800,0.8,1,1
"7461",782845634,"Nonmatching","Friend",718,0.718,1,1
"7462",782845634,"Nonmatching","Friend",729,0.729,1,1
"7463",782845634,"Nonmatching","Friend",1249,1.249,1,1
"7464",782845634,"Nonmatching","Friend",886,0.886,1,1
"7465",782845634,"Nonmatching","Friend",1038,1.038,1,1
"7466",782845634,"Nonmatching","Friend",855,0.855,1,1
"7467",782845634,"Nonmatching","Friend",777,0.777,1,1
"7468",782845634,"Nonmatching","Friend",1191,1.191,1,1
"7469",782845634,"Nonmatching","Friend",589,0.589,0,1
"7470",782845634,"Nonmatching","Friend",869,0.869,1,1
"7471",782845634,"Nonmatching","Friend",825,0.825,1,1
"7472",782845634,"Nonmatching","Friend",875,0.875,1,1
"7473",782845634,"Nonmatching","Friend",1036,1.036,1,1
"7474",782845634,"Nonmatching","Friend",808,0.808,1,1
"7475",782845634,"Nonmatching","Friend",768,0.768,1,1
"7476",782845634,"Nonmatching","Friend",755,0.755,1,1
"7477",782845634,"Nonmatching","Friend",616,0.616,1,1
"7478",782845634,"Nonmatching","Friend",820,0.82,1,1
"7479",782845634,"Nonmatching","Friend",702,0.702,1,2
"7480",782845634,"Nonmatching","Friend",708,0.708,1,2
"7481",782845634,"Nonmatching","Friend",715,0.715,1,2
"7482",782845634,"Nonmatching","Friend",544,0.544,1,2
"7483",782845634,"Nonmatching","Friend",771,0.771,1,2
"7484",782845634,"Nonmatching","Friend",557,0.557,1,2
"7485",782845634,"Nonmatching","Friend",519,0.519,1,2
"7486",782845634,"Nonmatching","Friend",534,0.534,1,2
"7487",782845634,"Nonmatching","Friend",487,0.487,1,2
"7488",782845634,"Nonmatching","Friend",479,0.479,1,2
"7489",782845634,"Nonmatching","Friend",442,0.442,1,2
"7490",782845634,"Nonmatching","Friend",832,0.832,1,2
"7491",782845634,"Nonmatching","Friend",531,0.531,1,2
"7492",782845634,"Nonmatching","Friend",768,0.768,1,2
"7493",782845634,"Nonmatching","Friend",535,0.535,1,2
"7494",782845634,"Nonmatching","Friend",498,0.498,1,2
"7495",782845634,"Nonmatching","Friend",702,0.702,1,2
"7496",782845634,"Nonmatching","Friend",738,0.738,1,2
"7497",782845634,"Nonmatching","Friend",559,0.559,1,2
"7498",782845634,"Nonmatching","Friend",709,0.709,1,2
"7499",782845634,"Nonmatching","Friend",516,0.516,1,2
"7500",782845634,"Nonmatching","Friend",536,0.536,1,2
"7501",782845634,"Nonmatching","Friend",644,0.644,1,2
"7502",782845634,"Nonmatching","Friend",676,0.676,1,2
"7503",782845634,"Nonmatching","Friend",689,0.689,1,2
"7504",782845634,"Nonmatching","Friend",580,0.58,1,2
"7505",782845634,"Nonmatching","Friend",705,0.705,1,2
"7506",782845634,"Nonmatching","Friend",492,0.492,1,2
"7507",782845634,"Nonmatching","Friend",612,0.612,1,2
"7508",782845634,"Nonmatching","Friend",501,0.501,1,2
"7509",782845634,"Nonmatching","Stranger",936,0.936,1,1
"7510",782845634,"Nonmatching","Stranger",1081,1.081,1,1
"7511",782845634,"Nonmatching","Stranger",1058,1.058,1,1
"7512",782845634,"Nonmatching","Stranger",817,0.817,1,1
"7513",782845634,"Nonmatching","Stranger",1006,1.006,1,1
"7514",782845634,"Nonmatching","Stranger",888,0.888,1,1
"7515",782845634,"Nonmatching","Stranger",953,0.953,1,1
"7516",782845634,"Nonmatching","Stranger",880,0.88,1,1
"7517",782845634,"Nonmatching","Stranger",847,0.847,0,1
"7518",782845634,"Nonmatching","Stranger",666,0.666,1,1
"7519",782845634,"Nonmatching","Stranger",997,0.997,1,1
"7520",782845634,"Nonmatching","Stranger",1162,1.162,1,1
"7521",782845634,"Nonmatching","Stranger",899,0.899,1,1
"7522",782845634,"Nonmatching","Stranger",770,0.77,1,1
"7523",782845634,"Nonmatching","Stranger",668,0.668,1,1
"7524",782845634,"Nonmatching","Stranger",933,0.933,1,1
"7525",782845634,"Nonmatching","Stranger",816,0.816,1,1
"7526",782845634,"Nonmatching","Stranger",756,0.756,1,1
"7527",782845634,"Nonmatching","Stranger",889,0.889,1,1
"7528",782845634,"Nonmatching","Stranger",849,0.849,1,1
"7529",782845634,"Nonmatching","Stranger",771,0.771,1,1
"7530",782845634,"Nonmatching","Stranger",666,0.666,1,1
"7531",782845634,"Nonmatching","Stranger",715,0.715,1,1
"7532",782845634,"Nonmatching","Stranger",681,0.681,1,1
"7533",782845634,"Nonmatching","Stranger",638,0.638,1,1
"7534",782845634,"Nonmatching","Stranger",751,0.751,1,1
"7535",782845634,"Nonmatching","Stranger",883,0.883,1,1
"7536",782845634,"Nonmatching","Stranger",629,0.629,1,1
"7537",782845634,"Nonmatching","Stranger",674,0.674,1,1
"7538",782845634,"Nonmatching","Stranger",1031,1.031,1,1
"7539",782845634,"Nonmatching","Stranger",738,0.738,1,2
"7540",782845634,"Nonmatching","Stranger",633,0.633,1,2
"7541",782845634,"Nonmatching","Stranger",476,0.476,1,2
"7542",782845634,"Nonmatching","Stranger",879,0.879,1,2
"7543",782845634,"Nonmatching","Stranger",658,0.658,1,2
"7544",782845634,"Nonmatching","Stranger",768,0.768,1,2
"7545",782845634,"Nonmatching","Stranger",852,0.852,1,2
"7546",782845634,"Nonmatching","Stranger",634,0.634,1,2
"7547",782845634,"Nonmatching","Stranger",352,0.352,1,2
"7548",782845634,"Nonmatching","Stranger",413,0.413,1,2
"7549",782845634,"Nonmatching","Stranger",357,0.357,1,2
"7550",782845634,"Nonmatching","Stranger",573,0.573,1,2
"7551",782845634,"Nonmatching","Stranger",537,0.537,1,2
"7552",782845634,"Nonmatching","Stranger",541,0.541,1,2
"7553",782845634,"Nonmatching","Stranger",1079,1.079,1,2
"7554",782845634,"Nonmatching","Stranger",495,0.495,1,2
"7555",782845634,"Nonmatching","Stranger",475,0.475,1,2
"7556",782845634,"Nonmatching","Stranger",443,0.443,0,2
"7557",782845634,"Nonmatching","Stranger",519,0.519,1,2
"7558",782845634,"Nonmatching","Stranger",818,0.818,1,2
"7559",782845634,"Nonmatching","Stranger",507,0.507,1,2
"7560",782845634,"Nonmatching","Stranger",490,0.49,1,2
"7561",782845634,"Nonmatching","Stranger",401,0.401,1,2
"7562",782845634,"Nonmatching","Stranger",424,0.424,1,2
"7563",782845634,"Nonmatching","Stranger",544,0.544,1,2
"7564",782845634,"Nonmatching","Stranger",888,0.888,1,2
"7565",782845634,"Nonmatching","Stranger",514,0.514,1,2
"7566",782845634,"Nonmatching","Stranger",414,0.414,1,2
"7567",782845634,"Nonmatching","Stranger",709,0.709,1,2
"7568",782845634,"Nonmatching","Stranger",635,0.635,1,2
"7569",802602224,"Matching","Self",1037,1.037,1,1
"7570",802602224,"Matching","Self",948,0.948,1,1
"7571",802602224,"Matching","Self",899,0.899,1,1
"7572",802602224,"Matching","Self",792,0.792,0,1
"7573",802602224,"Matching","Self",1091,1.091,0,1
"7574",802602224,"Matching","Self",1051,1.051,1,1
"7575",802602224,"Matching","Self",1315,1.315,0,1
"7576",802602224,"Matching","Self",1114,1.114,1,1
"7577",802602224,"Matching","Self",845,0.845,1,1
"7578",802602224,"Matching","Self",879,0.879,1,1
"7579",802602224,"Matching","Self",936,0.936,1,1
"7580",802602224,"Matching","Self",965,0.965,1,1
"7581",802602224,"Matching","Self",908,0.908,1,1
"7582",802602224,"Matching","Self",1025,1.025,0,1
"7583",802602224,"Matching","Self",723,0.723,1,1
"7584",802602224,"Matching","Self",837,0.837,1,1
"7585",802602224,"Matching","Self",735,0.735,1,1
"7586",802602224,"Matching","Self",739,0.739,1,1
"7587",802602224,"Matching","Self",889,0.889,1,2
"7588",802602224,"Matching","Self",947,0.947,1,2
"7589",802602224,"Matching","Self",837,0.837,1,2
"7590",802602224,"Matching","Self",555,0.555,1,2
"7591",802602224,"Matching","Self",632,0.632,1,2
"7592",802602224,"Matching","Self",789,0.789,1,2
"7593",802602224,"Matching","Self",522,0.522,1,2
"7594",802602224,"Matching","Self",719,0.719,1,2
"7595",802602224,"Matching","Self",626,0.626,1,2
"7596",802602224,"Matching","Self",496,0.496,1,2
"7597",802602224,"Matching","Self",665,0.665,1,2
"7598",802602224,"Matching","Self",522,0.522,1,2
"7599",802602224,"Matching","Self",412,0.412,1,2
"7600",802602224,"Matching","Self",659,0.659,1,2
"7601",802602224,"Matching","Self",464,0.464,1,2
"7602",802602224,"Matching","Self",406,0.406,1,2
"7603",802602224,"Matching","Self",603,0.603,1,2
"7604",802602224,"Matching","Self",445,0.445,1,2
"7605",802602224,"Matching","Self",458,0.458,1,2
"7606",802602224,"Matching","Self",429,0.429,1,2
"7607",802602224,"Matching","Self",361,0.361,1,2
"7608",802602224,"Matching","Self",463,0.463,1,2
"7609",802602224,"Matching","Self",694,0.694,1,2
"7610",802602224,"Matching","Self",697,0.697,1,2
"7611",802602224,"Matching","Self",533,0.533,1,2
"7612",802602224,"Matching","Self",453,0.453,1,2
"7613",802602224,"Matching","Self",783,0.783,1,2
"7614",802602224,"Matching","Self",579,0.579,1,2
"7615",802602224,"Matching","Self",590,0.59,1,2
"7616",802602224,"Matching","Self",824,0.824,1,1
"7617",802602224,"Matching","Self",670,0.67,1,1
"7618",802602224,"Matching","Self",688,0.688,1,1
"7619",802602224,"Matching","Self",669,0.669,1,1
"7620",802602224,"Matching","Self",654,0.654,1,1
"7621",802602224,"Matching","Self",660,0.66,1,1
"7622",802602224,"Matching","Self",1012,1.012,1,1
"7623",802602224,"Matching","Self",1321,1.321,0,1
"7624",802602224,"Matching","Self",881,0.881,1,1
"7625",802602224,"Matching","Self",375,0.375,1,1
"7626",802602224,"Matching","Friend",1286,1.286,1,1
"7627",802602224,"Matching","Friend",1288,1.288,1,1
"7628",802602224,"Matching","Friend",1164,1.164,0,1
"7629",802602224,"Matching","Friend",1029,1.029,0,1
"7630",802602224,"Matching","Friend",1014,1.014,1,1
"7631",802602224,"Matching","Friend",1089,1.089,0,1
"7632",802602224,"Matching","Friend",1235,1.235,1,1
"7633",802602224,"Matching","Friend",1281,1.281,1,1
"7634",802602224,"Matching","Friend",921,0.921,1,1
"7635",802602224,"Matching","Friend",869,0.869,0,1
"7636",802602224,"Matching","Friend",679,0.679,1,1
"7637",802602224,"Matching","Friend",988,0.988,0,1
"7638",802602224,"Matching","Friend",1179,1.179,1,1
"7639",802602224,"Matching","Friend",1075,1.075,1,1
"7640",802602224,"Matching","Friend",931,0.931,1,1
"7641",802602224,"Matching","Friend",1001,1.001,0,1
"7642",802602224,"Matching","Friend",1126,1.126,0,1
"7643",802602224,"Matching","Friend",607,0.607,1,1
"7644",802602224,"Matching","Friend",1111,1.111,1,1
"7645",802602224,"Matching","Friend",882,0.882,0,1
"7646",802602224,"Matching","Friend",555,0.555,1,1
"7647",802602224,"Matching","Friend",836,0.836,1,1
"7648",802602224,"Matching","Friend",1191,1.191,1,1
"7649",802602224,"Matching","Friend",1035,1.035,1,1
"7650",802602224,"Matching","Friend",1007,1.007,1,1
"7651",802602224,"Matching","Friend",1229,1.229,1,1
"7652",802602224,"Matching","Friend",821,0.821,1,2
"7653",802602224,"Matching","Friend",1331,1.331,0,2
"7654",802602224,"Matching","Friend",578,0.578,1,2
"7655",802602224,"Matching","Friend",644,0.644,1,2
"7656",802602224,"Matching","Friend",901,0.901,1,2
"7657",802602224,"Matching","Friend",550,0.55,1,2
"7658",802602224,"Matching","Friend",1015,1.015,1,2
"7659",802602224,"Matching","Friend",529,0.529,1,2
"7660",802602224,"Matching","Friend",598,0.598,1,2
"7661",802602224,"Matching","Friend",660,0.66,1,2
"7662",802602224,"Matching","Friend",624,0.624,1,2
"7663",802602224,"Matching","Friend",776,0.776,1,2
"7664",802602224,"Matching","Friend",390,0.39,1,2
"7665",802602224,"Matching","Friend",461,0.461,1,2
"7666",802602224,"Matching","Friend",707,0.707,1,2
"7667",802602224,"Matching","Friend",550,0.55,1,2
"7668",802602224,"Matching","Friend",699,0.699,1,2
"7669",802602224,"Matching","Friend",825,0.825,1,2
"7670",802602224,"Matching","Friend",730,0.73,0,2
"7671",802602224,"Matching","Friend",487,0.487,1,2
"7672",802602224,"Matching","Friend",471,0.471,1,2
"7673",802602224,"Matching","Friend",602,0.602,1,2
"7674",802602224,"Matching","Friend",941,0.941,1,2
"7675",802602224,"Matching","Friend",505,0.505,1,2
"7676",802602224,"Matching","Friend",718,0.718,1,2
"7677",802602224,"Matching","Friend",900,0.9,1,2
"7678",802602224,"Matching","Friend",674,0.674,1,2
"7679",802602224,"Matching","Friend",483,0.483,1,2
"7680",802602224,"Matching","Friend",510,0.51,1,2
"7681",802602224,"Matching","Friend",468,0.468,1,2
"7682",802602224,"Matching","Stranger",945,0.945,0,1
"7683",802602224,"Matching","Stranger",1117,1.117,0,1
"7684",802602224,"Matching","Stranger",1293,1.293,0,1
"7685",802602224,"Matching","Stranger",1198,1.198,0,1
"7686",802602224,"Matching","Stranger",1304,1.304,1,1
"7687",802602224,"Matching","Stranger",1113,1.113,1,1
"7688",802602224,"Matching","Stranger",1106,1.106,0,1
"7689",802602224,"Matching","Stranger",820,0.82,0,1
"7690",802602224,"Matching","Stranger",735,0.735,0,1
"7691",802602224,"Matching","Stranger",1350,1.35,1,1
"7692",802602224,"Matching","Stranger",1029,1.029,0,1
"7693",802602224,"Matching","Stranger",1199,1.199,1,1
"7694",802602224,"Matching","Stranger",1083,1.083,1,1
"7695",802602224,"Matching","Stranger",905,0.905,0,1
"7696",802602224,"Matching","Stranger",907,0.907,1,1
"7697",802602224,"Matching","Stranger",815,0.815,0,1
"7698",802602224,"Matching","Stranger",841,0.841,1,1
"7699",802602224,"Matching","Stranger",857,0.857,0,1
"7700",802602224,"Matching","Stranger",879,0.879,1,1
"7701",802602224,"Matching","Stranger",1169,1.169,1,1
"7702",802602224,"Matching","Stranger",727,0.727,0,1
"7703",802602224,"Matching","Stranger",1097,1.097,1,1
"7704",802602224,"Matching","Stranger",991,0.991,0,1
"7705",802602224,"Matching","Stranger",1033,1.033,1,1
"7706",802602224,"Matching","Stranger",1113,1.113,1,1
"7707",802602224,"Matching","Stranger",756,0.756,1,1
"7708",802602224,"Matching","Stranger",935,0.935,1,1
"7709",802602224,"Matching","Stranger",868,0.868,1,1
"7710",802602224,"Matching","Stranger",799,0.799,1,2
"7711",802602224,"Matching","Stranger",781,0.781,1,2
"7712",802602224,"Matching","Stranger",474,0.474,1,2
"7713",802602224,"Matching","Stranger",747,0.747,1,2
"7714",802602224,"Matching","Stranger",586,0.586,1,2
"7715",802602224,"Matching","Stranger",464,0.464,1,2
"7716",802602224,"Matching","Stranger",457,0.457,1,2
"7717",802602224,"Matching","Stranger",736,0.736,1,2
"7718",802602224,"Matching","Stranger",657,0.657,1,2
"7719",802602224,"Matching","Stranger",451,0.451,1,2
"7720",802602224,"Matching","Stranger",618,0.618,1,2
"7721",802602224,"Matching","Stranger",459,0.459,1,2
"7722",802602224,"Matching","Stranger",390,0.39,1,2
"7723",802602224,"Matching","Stranger",515,0.515,1,2
"7724",802602224,"Matching","Stranger",482,0.482,1,2
"7725",802602224,"Matching","Stranger",430,0.43,1,2
"7726",802602224,"Matching","Stranger",531,0.531,1,2
"7727",802602224,"Matching","Stranger",553,0.553,1,2
"7728",802602224,"Matching","Stranger",512,0.512,1,2
"7729",802602224,"Matching","Stranger",559,0.559,1,2
"7730",802602224,"Matching","Stranger",458,0.458,1,2
"7731",802602224,"Matching","Stranger",469,0.469,1,2
"7732",802602224,"Matching","Stranger",560,0.56,1,2
"7733",802602224,"Matching","Stranger",473,0.473,1,2
"7734",802602224,"Matching","Stranger",408,0.408,1,2
"7735",802602224,"Matching","Stranger",499,0.499,1,2
"7736",802602224,"Matching","Stranger",407,0.407,1,2
"7737",802602224,"Matching","Stranger",590,0.59,1,2
"7738",802602224,"Matching","Stranger",563,0.563,1,2
"7739",802602224,"Nonmatching","Self",945,0.945,1,1
"7740",802602224,"Nonmatching","Self",1293,1.293,0,1
"7741",802602224,"Nonmatching","Self",1226,1.226,0,1
"7742",802602224,"Nonmatching","Self",1322,1.322,1,1
"7743",802602224,"Nonmatching","Self",1073,1.073,1,1
"7744",802602224,"Nonmatching","Self",875,0.875,0,1
"7745",802602224,"Nonmatching","Self",1021,1.021,0,1
"7746",802602224,"Nonmatching","Self",1004,1.004,1,1
"7747",802602224,"Nonmatching","Self",1158,1.158,0,1
"7748",802602224,"Nonmatching","Self",893,0.893,1,1
"7749",802602224,"Nonmatching","Self",916,0.916,1,1
"7750",802602224,"Nonmatching","Self",1136,1.136,1,1
"7751",802602224,"Nonmatching","Self",1070,1.07,1,2
"7752",802602224,"Nonmatching","Self",1128,1.128,1,2
"7753",802602224,"Nonmatching","Self",867,0.867,1,2
"7754",802602224,"Nonmatching","Self",785,0.785,1,2
"7755",802602224,"Nonmatching","Self",1082,1.082,1,2
"7756",802602224,"Nonmatching","Self",747,0.747,1,2
"7757",802602224,"Nonmatching","Self",794,0.794,1,2
"7758",802602224,"Nonmatching","Self",661,0.661,1,2
"7759",802602224,"Nonmatching","Self",858,0.858,1,2
"7760",802602224,"Nonmatching","Self",934,0.934,1,2
"7761",802602224,"Nonmatching","Self",750,0.75,1,2
"7762",802602224,"Nonmatching","Self",764,0.764,1,2
"7763",802602224,"Nonmatching","Self",700,0.7,1,2
"7764",802602224,"Nonmatching","Self",480,0.48,1,2
"7765",802602224,"Nonmatching","Self",567,0.567,1,2
"7766",802602224,"Nonmatching","Self",801,0.801,1,2
"7767",802602224,"Nonmatching","Self",800,0.8,1,2
"7768",802602224,"Nonmatching","Self",631,0.631,1,2
"7769",802602224,"Nonmatching","Self",534,0.534,1,2
"7770",802602224,"Nonmatching","Self",772,0.772,1,2
"7771",802602224,"Nonmatching","Self",1128,1.128,1,2
"7772",802602224,"Nonmatching","Self",881,0.881,1,2
"7773",802602224,"Nonmatching","Self",505,0.505,0,2
"7774",802602224,"Nonmatching","Self",581,0.581,1,2
"7775",802602224,"Nonmatching","Self",616,0.616,1,2
"7776",802602224,"Nonmatching","Self",1147,1.147,1,2
"7777",802602224,"Nonmatching","Self",752,0.752,1,2
"7778",802602224,"Nonmatching","Self",630,0.63,1,2
"7779",802602224,"Nonmatching","Self",649,0.649,1,2
"7780",802602224,"Nonmatching","Self",1331,1.331,1,1
"7781",802602224,"Nonmatching","Self",1132,1.132,1,1
"7782",802602224,"Nonmatching","Self",1182,1.182,1,1
"7783",802602224,"Nonmatching","Self",1013,1.013,1,1
"7784",802602224,"Nonmatching","Self",821,0.821,1,1
"7785",802602224,"Nonmatching","Self",1065,1.065,1,1
"7786",802602224,"Nonmatching","Self",843,0.843,1,1
"7787",802602224,"Nonmatching","Self",977,0.977,1,1
"7788",802602224,"Nonmatching","Self",1140,1.14,1,1
"7789",802602224,"Nonmatching","Self",919,0.919,1,1
"7790",802602224,"Nonmatching","Friend",887,0.887,0,1
"7791",802602224,"Nonmatching","Friend",996,0.996,1,1
"7792",802602224,"Nonmatching","Friend",1134,1.134,0,1
"7793",802602224,"Nonmatching","Friend",1156,1.156,0,1
"7794",802602224,"Nonmatching","Friend",1199,1.199,1,1
"7795",802602224,"Nonmatching","Friend",1340,1.34,0,1
"7796",802602224,"Nonmatching","Friend",1300,1.3,0,1
"7797",802602224,"Nonmatching","Friend",1103,1.103,0,1
"7798",802602224,"Nonmatching","Friend",901,0.901,0,1
"7799",802602224,"Nonmatching","Friend",778,0.778,0,1
"7800",802602224,"Nonmatching","Friend",613,0.613,0,1
"7801",802602224,"Nonmatching","Friend",809,0.809,0,1
"7802",802602224,"Nonmatching","Friend",833,0.833,1,1
"7803",802602224,"Nonmatching","Friend",916,0.916,1,1
"7804",802602224,"Nonmatching","Friend",774,0.774,1,1
"7805",802602224,"Nonmatching","Friend",925,0.925,1,1
"7806",802602224,"Nonmatching","Friend",808,0.808,1,1
"7807",802602224,"Nonmatching","Friend",1178,1.178,1,1
"7808",802602224,"Nonmatching","Friend",997,0.997,1,1
"7809",802602224,"Nonmatching","Friend",670,0.67,0,1
"7810",802602224,"Nonmatching","Friend",730,0.73,0,1
"7811",802602224,"Nonmatching","Friend",1156,1.156,1,1
"7812",802602224,"Nonmatching","Friend",1049,1.049,1,1
"7813",802602224,"Nonmatching","Friend",1171,1.171,1,1
"7814",802602224,"Nonmatching","Friend",892,0.892,1,1
"7815",802602224,"Nonmatching","Friend",1163,1.163,1,1
"7816",802602224,"Nonmatching","Friend",956,0.956,1,1
"7817",802602224,"Nonmatching","Friend",816,0.816,1,2
"7818",802602224,"Nonmatching","Friend",720,0.72,1,2
"7819",802602224,"Nonmatching","Friend",813,0.813,1,2
"7820",802602224,"Nonmatching","Friend",656,0.656,0,2
"7821",802602224,"Nonmatching","Friend",729,0.729,1,2
"7822",802602224,"Nonmatching","Friend",526,0.526,1,2
"7823",802602224,"Nonmatching","Friend",940,0.94,1,2
"7824",802602224,"Nonmatching","Friend",647,0.647,1,2
"7825",802602224,"Nonmatching","Friend",847,0.847,1,2
"7826",802602224,"Nonmatching","Friend",607,0.607,1,2
"7827",802602224,"Nonmatching","Friend",530,0.53,1,2
"7828",802602224,"Nonmatching","Friend",1149,1.149,0,2
"7829",802602224,"Nonmatching","Friend",923,0.923,1,2
"7830",802602224,"Nonmatching","Friend",527,0.527,1,2
"7831",802602224,"Nonmatching","Friend",612,0.612,1,2
"7832",802602224,"Nonmatching","Friend",535,0.535,1,2
"7833",802602224,"Nonmatching","Friend",573,0.573,1,2
"7834",802602224,"Nonmatching","Friend",672,0.672,1,2
"7835",802602224,"Nonmatching","Friend",780,0.78,1,2
"7836",802602224,"Nonmatching","Friend",520,0.52,1,2
"7837",802602224,"Nonmatching","Friend",651,0.651,1,2
"7838",802602224,"Nonmatching","Friend",664,0.664,1,2
"7839",802602224,"Nonmatching","Friend",633,0.633,1,2
"7840",802602224,"Nonmatching","Friend",1177,1.177,1,2
"7841",802602224,"Nonmatching","Friend",514,0.514,1,2
"7842",802602224,"Nonmatching","Friend",408,0.408,1,2
"7843",802602224,"Nonmatching","Friend",628,0.628,0,2
"7844",802602224,"Nonmatching","Friend",592,0.592,1,2
"7845",802602224,"Nonmatching","Friend",589,0.589,1,2
"7846",802602224,"Nonmatching","Friend",1096,1.096,1,2
"7847",802602224,"Nonmatching","Stranger",1020,1.02,0,1
"7848",802602224,"Nonmatching","Stranger",1047,1.047,1,1
"7849",802602224,"Nonmatching","Stranger",1199,1.199,0,1
"7850",802602224,"Nonmatching","Stranger",1069,1.069,1,1
"7851",802602224,"Nonmatching","Stranger",1273,1.273,1,1
"7852",802602224,"Nonmatching","Stranger",989,0.989,1,1
"7853",802602224,"Nonmatching","Stranger",1097,1.097,1,1
"7854",802602224,"Nonmatching","Stranger",801,0.801,0,1
"7855",802602224,"Nonmatching","Stranger",1331,1.331,0,1
"7856",802602224,"Nonmatching","Stranger",919,0.919,1,1
"7857",802602224,"Nonmatching","Stranger",876,0.876,1,1
"7858",802602224,"Nonmatching","Stranger",1246,1.246,1,1
"7859",802602224,"Nonmatching","Stranger",1357,1.357,1,1
"7860",802602224,"Nonmatching","Stranger",1037,1.037,1,1
"7861",802602224,"Nonmatching","Stranger",840,0.84,1,1
"7862",802602224,"Nonmatching","Stranger",951,0.951,1,1
"7863",802602224,"Nonmatching","Stranger",1083,1.083,0,1
"7864",802602224,"Nonmatching","Stranger",942,0.942,1,1
"7865",802602224,"Nonmatching","Stranger",1059,1.059,1,1
"7866",802602224,"Nonmatching","Stranger",932,0.932,1,1
"7867",802602224,"Nonmatching","Stranger",799,0.799,0,1
"7868",802602224,"Nonmatching","Stranger",901,0.901,1,1
"7869",802602224,"Nonmatching","Stranger",962,0.962,1,1
"7870",802602224,"Nonmatching","Stranger",1173,1.173,1,1
"7871",802602224,"Nonmatching","Stranger",1349,1.349,1,1
"7872",802602224,"Nonmatching","Stranger",785,0.785,1,1
"7873",802602224,"Nonmatching","Stranger",844,0.844,1,1
"7874",802602224,"Nonmatching","Stranger",810,0.81,1,2
"7875",802602224,"Nonmatching","Stranger",814,0.814,1,2
"7876",802602224,"Nonmatching","Stranger",773,0.773,1,2
"7877",802602224,"Nonmatching","Stranger",894,0.894,1,2
"7878",802602224,"Nonmatching","Stranger",1006,1.006,1,2
"7879",802602224,"Nonmatching","Stranger",1083,1.083,1,2
"7880",802602224,"Nonmatching","Stranger",790,0.79,1,2
"7881",802602224,"Nonmatching","Stranger",605,0.605,1,2
"7882",802602224,"Nonmatching","Stranger",482,0.482,1,2
"7883",802602224,"Nonmatching","Stranger",573,0.573,1,2
"7884",802602224,"Nonmatching","Stranger",701,0.701,1,2
"7885",802602224,"Nonmatching","Stranger",833,0.833,1,2
"7886",802602224,"Nonmatching","Stranger",545,0.545,1,2
"7887",802602224,"Nonmatching","Stranger",708,0.708,1,2
"7888",802602224,"Nonmatching","Stranger",584,0.584,1,2
"7889",802602224,"Nonmatching","Stranger",579,0.579,1,2
"7890",802602224,"Nonmatching","Stranger",673,0.673,1,2
"7891",802602224,"Nonmatching","Stranger",629,0.629,1,2
"7892",802602224,"Nonmatching","Stranger",540,0.54,1,2
"7893",802602224,"Nonmatching","Stranger",641,0.641,1,2
"7894",802602224,"Nonmatching","Stranger",587,0.587,1,2
"7895",802602224,"Nonmatching","Stranger",649,0.649,1,2
"7896",802602224,"Nonmatching","Stranger",556,0.556,1,2
"7897",802602224,"Nonmatching","Stranger",592,0.592,1,2
"7898",802602224,"Nonmatching","Stranger",490,0.49,1,2
"7899",802602224,"Nonmatching","Stranger",609,0.609,1,2
"7900",802602224,"Nonmatching","Stranger",514,0.514,1,2
"7901",802602224,"Nonmatching","Stranger",709,0.709,1,2
"7902",802602224,"Nonmatching","Stranger",552,0.552,1,2
