"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"8516",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",616,0.616,1
"8517",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","n",662,0.662,0
"8518",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",645,0.645,1
"8519",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",708,0.708,1
"8520",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",826,0.826,1
"8521",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",699,0.699,1
"8522",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",759,0.759,1
"8523",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",611,0.611,1
"8524",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",634,0.634,1
"8525",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",652,0.652,1
"8526",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","m",722,0.722,1
"8527",101,23,"female","right","T.bmp","self","Friend","Friend","Close","Nonmatching","n",555,0.555,0
"8528",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",807,0.807,1
"8529",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",1032,1.032,1
"8530",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",790,0.79,1
"8531",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",850,0.85,1
"8532",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",683,0.683,1
"8533",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","",0,0,0
"8534",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",753,0.753,1
"8535",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",827,0.827,0
"8536",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",717,0.717,0
"8537",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",807,0.807,1
"8538",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",1073,1.073,1
"8539",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",664,0.664,1
"8540",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",734,0.734,1
"8541",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",641,0.641,1
"8542",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",793,0.793,0
"8543",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",659,0.659,0
"8544",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",858,0.858,1
"8545",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",649,0.649,1
"8546",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",949,0.949,1
"8547",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",663,0.663,1
"8548",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",684,0.684,0
"8549",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",625,0.625,1
"8550",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",925,0.925,0
"8551",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","n",559,0.559,0
"8552",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",763,0.763,1
"8553",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",704,0.704,1
"8554",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",589,0.589,1
"8555",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",751,0.751,1
"8556",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",566,0.566,1
"8557",101,23,"female","right","T.bmp","stranger","Friend","Friend","Close","Nonmatching","m",693,0.693,1
"8558",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",109,0.109,0
"8559",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",216,0.216,0
"8560",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",170,0.17,0
"8561",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",624,0.624,0
"8562",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",449,0.449,1
"8563",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"8564",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",531,0.531,1
"8565",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",769,0.769,1
"8566",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",904,0.904,1
"8567",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",1040,1.04,1
"8568",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",868,0.868,1
"8569",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",997,0.997,1
"8570",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",899,0.899,1
"8571",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",1015,1.015,1
"8572",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",786,0.786,1
"8573",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",698,0.698,1
"8574",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",526,0.526,0
"8575",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"8576",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",722,0.722,1
"8577",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",671,0.671,1
"8578",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",706,0.706,1
"8579",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",576,0.576,0
"8580",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"8581",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"8582",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",40,0.04,1
"8583",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",399,0.399,0
"8584",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",207,0.207,0
"8585",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","m",350,0.35,0
"8586",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",754,0.754,1
"8587",102,24,"female","right","C.bmp","friend","Self","Self","Self","Nonmatching","n",709,0.709,1
"8588",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","n",650,0.65,0
"8589",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","n",214,0.214,0
"8590",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8591",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",90,0.09,1
"8592",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","n",132,0.132,0
"8593",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",172,0.172,1
"8594",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",286,0.286,1
"8595",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","n",241,0.241,0
"8596",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","n",226,0.226,0
"8597",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",331,0.331,1
"8598",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",1004,1.004,1
"8599",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",661,0.661,1
"8600",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",565,0.565,1
"8601",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",697,0.697,1
"8602",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",730,0.73,1
"8603",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",643,0.643,1
"8604",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",393,0.393,1
"8605",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",764,0.764,1
"8606",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",643,0.643,1
"8607",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",541,0.541,1
"8608",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",437,0.437,1
"8609",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",519,0.519,1
"8610",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",652,0.652,1
"8611",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",663,0.663,1
"8612",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",798,0.798,1
"8613",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",704,0.704,1
"8614",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",458,0.458,1
"8615",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",618,0.618,1
"8616",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",758,0.758,1
"8617",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",876,0.876,1
"8618",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",613,0.613,1
"8619",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",717,0.717,1
"8620",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",634,0.634,1
"8621",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",525,0.525,1
"8622",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",535,0.535,1
"8623",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",707,0.707,1
"8624",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",590,0.59,1
"8625",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",439,0.439,1
"8626",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",511,0.511,1
"8627",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",692,0.692,1
"8628",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",531,0.531,1
"8629",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",720,0.72,1
"8630",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",654,0.654,1
"8631",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8632",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",653,0.653,1
"8633",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",721,0.721,1
"8634",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8635",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8636",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8637",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8638",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8639",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",641,0.641,1
"8640",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8641",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",234,0.234,1
"8642",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",947,0.947,1
"8643",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",644,0.644,1
"8644",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",925,0.925,1
"8645",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","",0,0,0
"8646",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",576,0.576,1
"8647",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",463,0.463,1
"8648",102,24,"female","right","C.bmp","self","Self","Self","Self","Matching","m",621,0.621,1
"8649",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",320,0.32,0
"8650",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",175,0.175,1
"8651",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8652",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",63,0.063,1
"8653",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",799,0.799,1
"8654",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",368,0.368,0
"8655",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",607,0.607,0
"8656",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",675,0.675,1
"8657",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",706,0.706,1
"8658",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",798,0.798,1
"8659",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",911,0.911,1
"8660",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",689,0.689,1
"8661",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",667,0.667,0
"8662",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",963,0.963,1
"8663",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8664",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",776,0.776,0
"8665",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",519,0.519,1
"8666",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",538,0.538,0
"8667",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",93,0.093,1
"8668",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8669",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",973,0.973,1
"8670",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","m",636,0.636,0
"8671",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",561,0.561,1
"8672",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8673",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8674",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",173,0.173,1
"8675",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8676",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8677",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","n",844,0.844,1
"8678",102,24,"female","right","C.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"8679",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",365,0.365,0
"8680",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",196,0.196,1
"8681",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",78,0.078,0
"8682",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8683",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",142,0.142,1
"8684",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",853,0.853,1
"8685",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",750,0.75,1
"8686",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8687",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",669,0.669,1
"8688",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",877,0.877,0
"8689",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",826,0.826,1
"8690",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",696,0.696,1
"8691",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",812,0.812,1
"8692",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",773,0.773,1
"8693",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",1007,1.007,0
"8694",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8695",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",966,0.966,1
"8696",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",961,0.961,1
"8697",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",425,0.425,0
"8698",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8699",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",486,0.486,1
"8700",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8701",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",309,0.309,1
"8702",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",994,0.994,1
"8703",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8704",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",156,0.156,1
"8705",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",641,0.641,1
"8706",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",838,0.838,1
"8707",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",707,0.707,1
"8708",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8709",102,24,"female","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",601,0.601,1
"8710",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8711",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8712",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8713",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",181,0.181,0
"8714",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",1002,1.002,1
"8715",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",543,0.543,1
"8716",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",764,0.764,1
"8717",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",574,0.574,1
"8718",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",494,0.494,0
"8719",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",672,0.672,1
"8720",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",767,0.767,1
"8721",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",731,0.731,1
"8722",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",673,0.673,1
"8723",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",696,0.696,1
"8724",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",829,0.829,1
"8725",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",867,0.867,1
"8726",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",784,0.784,1
"8727",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",907,0.907,0
"8728",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",774,0.774,1
"8729",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",671,0.671,1
"8730",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",139,0.139,0
"8731",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",505,0.505,1
"8732",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8733",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8734",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",227,0.227,0
"8735",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8736",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",751,0.751,1
"8737",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"8738",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",809,0.809,1
"8739",102,24,"female","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",672,0.672,1
"8740",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",283,0.283,1
"8741",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",91,0.091,1
"8742",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8743",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",235,0.235,1
"8744",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",309,0.309,0
"8745",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",196,0.196,1
"8746",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8747",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",195,0.195,1
"8748",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",820,0.82,0
"8749",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",258,0.258,0
"8750",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",920,0.92,1
"8751",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",833,0.833,1
"8752",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1043,1.043,0
"8753",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1093,1.093,1
"8754",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",697,0.697,1
"8755",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",484,0.484,1
"8756",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",807,0.807,1
"8757",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",666,0.666,0
"8758",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",770,0.77,1
"8759",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",724,0.724,1
"8760",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8761",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",569,0.569,1
"8762",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",597,0.597,0
"8763",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",946,0.946,1
"8764",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",851,0.851,1
"8765",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8766",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",634,0.634,0
"8767",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",708,0.708,0
"8768",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",978,0.978,1
"8769",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",937,0.937,1
"8770",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",798,0.798,0
"8771",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",829,0.829,1
"8772",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",611,0.611,1
"8773",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",690,0.69,0
"8774",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",980,0.98,1
"8775",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",893,0.893,0
"8776",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",856,0.856,0
"8777",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",708,0.708,0
"8778",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",665,0.665,1
"8779",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",618,0.618,0
"8780",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",670,0.67,0
"8781",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",457,0.457,0
"8782",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",867,0.867,1
"8783",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",326,0.326,0
"8784",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",343,0.343,0
"8785",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",885,0.885,0
"8786",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1052,1.052,0
"8787",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8788",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",317,0.317,0
"8789",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",562,0.562,0
"8790",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",821,0.821,1
"8791",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",596,0.596,0
"8792",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8793",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",560,0.56,0
"8794",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8795",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"8796",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",801,0.801,0
"8797",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",869,0.869,1
"8798",102,24,"female","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
