Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
We,We,Match,Bottom,m,1.183476177,Diamond,Circle,Star,Triangle,1,19,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,1.616774202,Diamond,Circle,Star,Triangle,1,20,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.500194436,Diamond,Circle,Star,Triangle,1,21,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Top,n,1.600137547,Diamond,Circle,Star,Triangle,1,22,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,None,None,Diamond,Circle,Star,Triangle,3,23,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,1.166795304,Diamond,Circle,Star,Triangle,1,24,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,n,1.066806398,Diamond,Circle,Star,Triangle,1,25,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Top,m,1.583514709,Diamond,Circle,Star,Triangle,1,26,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,1.066801265,Diamond,Circle,Star,Triangle,1,27,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,1.333475723,Diamond,Circle,Star,Triangle,1,28,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Top,n,1.300123847,Diamond,Circle,Star,Triangle,1,29,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,0.933498384,Diamond,Circle,Star,Triangle,1,30,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,None,None,Diamond,Circle,Star,Triangle,3,31,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.983518893,Diamond,Circle,Star,Triangle,1,32,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.650171874,Diamond,Circle,Star,Triangle,1,33,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,n,1.350138435,Diamond,Circle,Star,Triangle,1,34,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.666893016,Diamond,Circle,Star,Triangle,1,35,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,1.533521045,Diamond,Circle,Star,Triangle,1,36,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.933536284,Diamond,Circle,Star,Triangle,1,37,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.266818557,Diamond,Circle,Star,Triangle,1,38,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,1.433488317,Diamond,Circle,Star,Triangle,1,39,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,1.300141218,Diamond,Circle,Star,Triangle,1,40,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,1.166834784,Diamond,Circle,Star,Triangle,1,41,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,1.583495364,Diamond,Circle,Star,Triangle,1,42,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,None,None,Diamond,Circle,Star,Triangle,3,43,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,1.283520354,Diamond,Circle,Star,Triangle,1,44,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,1.400130519,Diamond,Circle,Star,Triangle,1,45,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.583535633,Diamond,Circle,Star,Triangle,1,46,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,1.316786164,Diamond,Circle,Star,Triangle,1,47,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.033472288,Diamond,Circle,Star,Triangle,1,48,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Top,n,1.250164531,Diamond,Circle,Star,Triangle,1,49,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,m,1.300018437,Diamond,Circle,Star,Triangle,1,50,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,1.366748639,Diamond,Circle,Star,Triangle,1,51,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.916780006,Diamond,Circle,Star,Triangle,1,52,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.983510998,Diamond,Circle,Star,Triangle,1,53,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,1.083541357,Diamond,Circle,Star,Triangle,1,54,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,None,None,Diamond,Circle,Star,Triangle,3,55,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.61685553,Diamond,Circle,Star,Triangle,1,56,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Top,None,None,Diamond,Circle,Star,Triangle,3,57,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.883503141,Diamond,Circle,Star,Triangle,1,58,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,1.08346911,Diamond,Circle,Star,Triangle,1,59,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,1.133509754,Diamond,Circle,Star,Triangle,1,60,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.150155885,Diamond,Circle,Star,Triangle,1,61,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,1.28348956,Diamond,Circle,Star,Triangle,1,62,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,n,0.816840054,Diamond,Circle,Star,Triangle,1,63,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,1.566842916,Diamond,Circle,Star,Triangle,1,64,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,1.150174045,Diamond,Circle,Star,Triangle,1,65,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.966862498,Diamond,Circle,Star,Triangle,1,66,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,1.516797534,Diamond,Circle,Star,Triangle,1,67,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,1.000173315,Diamond,Circle,Star,Triangle,1,68,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,1.550148226,Diamond,Circle,Star,Triangle,1,69,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,0.650193193,Diamond,Circle,Star,Triangle,1,70,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,None,None,Diamond,Circle,Star,Triangle,3,71,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Top,m,0.633486658,Diamond,Circle,Star,Triangle,0,72,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,m,0.566850023,Diamond,Circle,Star,Triangle,0,73,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.566820018,Diamond,Circle,Star,Triangle,1,74,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.70017975,Diamond,Circle,Star,Triangle,0,75,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,None,None,Diamond,Circle,Star,Triangle,3,76,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,None,None,Diamond,Circle,Star,Triangle,3,77,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.850197851,Diamond,Circle,Star,Triangle,1,78,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,n,0.616856714,Diamond,Circle,Star,Triangle,1,79,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.600192818,Diamond,Circle,Star,Triangle,1,80,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,m,1.016815103,Diamond,Circle,Star,Triangle,0,81,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,0.766898898,Diamond,Circle,Star,Triangle,1,82,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.866803713,Diamond,Circle,Star,Triangle,1,83,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,1.316777479,Diamond,Circle,Star,Triangle,1,84,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,1.150174835,Diamond,Circle,Star,Triangle,1,85,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,n,1.11687981,Diamond,Circle,Star,Triangle,1,86,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.38348123,Diamond,Circle,Star,Triangle,1,87,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.600173868,Diamond,Circle,Star,Triangle,1,88,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.43354872,Diamond,Circle,Star,Triangle,1,89,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,1.366827598,Diamond,Circle,Star,Triangle,1,90,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,1.350148699,Diamond,Circle,Star,Triangle,0,91,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,n,0.850157582,Diamond,Circle,Star,Triangle,0,92,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,1.066829691,Diamond,Circle,Star,Triangle,1,93,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,1.550089401,Diamond,Circle,Star,Triangle,1,94,2,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,1.300123452,Diamond,Circle,Star,Triangle,1,95,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,None,None,Diamond,Circle,Star,Triangle,3,96,2,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,None,None,Diamond,Circle,Star,Triangle,3,1,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,n,1.18350934,Diamond,Circle,Star,Triangle,1,2,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,n,0.950158727,Diamond,Circle,Star,Triangle,1,3,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.466802687,Diamond,Circle,Star,Triangle,1,4,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,None,None,Diamond,Circle,Star,Triangle,3,5,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.816886245,Diamond,Circle,Star,Triangle,0,6,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.033502687,Diamond,Circle,Star,Triangle,1,7,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,1.316786954,Diamond,Circle,Star,Triangle,1,8,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,1.183527895,Diamond,Circle,Star,Triangle,0,9,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,n,1.000158313,Diamond,Circle,Star,Triangle,0,10,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,1.550152963,Diamond,Circle,Star,Triangle,1,11,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,1.550080716,Diamond,Circle,Star,Triangle,1,12,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,1.350146726,Diamond,Circle,Star,Triangle,1,13,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.783489758,Diamond,Circle,Star,Triangle,1,14,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.616852371,Diamond,Circle,Star,Triangle,1,15,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Top,n,1.300142008,Diamond,Circle,Star,Triangle,1,16,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.73348504,Diamond,Circle,Star,Triangle,1,17,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.966809201,Diamond,Circle,Star,Triangle,1,18,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.850149292,Diamond,Circle,Star,Triangle,1,19,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,n,1.316770373,Diamond,Circle,Star,Triangle,1,20,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,1.299954085,Diamond,Circle,Star,Triangle,1,21,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,1.016836422,Diamond,Circle,Star,Triangle,1,22,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,They,Mismatch,Top,None,None,Diamond,Circle,Star,Triangle,3,23,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.566822782,Diamond,Circle,Star,Triangle,1,24,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.566780539,Diamond,Circle,Star,Triangle,1,25,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,n,1.416893114,Diamond,Circle,Star,Triangle,1,26,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,None,None,Diamond,Circle,Star,Triangle,3,27,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,n,1.366802726,Diamond,Circle,Star,Triangle,0,28,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.283487586,Diamond,Circle,Star,Triangle,1,29,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,1.400113938,Diamond,Circle,Star,Triangle,1,30,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.516783322,Diamond,Circle,Star,Triangle,1,31,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,1.650111865,Diamond,Circle,Star,Triangle,1,32,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,m,1.316791297,Diamond,Circle,Star,Triangle,1,33,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,1.133513702,Diamond,Circle,Star,Triangle,1,34,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,1.166809517,Diamond,Circle,Star,Triangle,1,35,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.883454581,Diamond,Circle,Star,Triangle,1,36,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,1.216794889,Diamond,Circle,Star,Triangle,1,37,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,1.166834389,Diamond,Circle,Star,Triangle,1,38,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,n,0.950188337,Diamond,Circle,Star,Triangle,1,39,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,1.36683352,Diamond,Circle,Star,Triangle,1,40,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Top,n,1.166830046,Diamond,Circle,Star,Triangle,1,41,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Bottom,n,1.216810681,Diamond,Circle,Star,Triangle,1,42,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,They,Mismatch,Bottom,n,0.816826236,Diamond,Circle,Star,Triangle,1,43,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,n,0.833482631,Diamond,Circle,Star,Triangle,1,44,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,1.433460286,Diamond,Circle,Star,Triangle,1,45,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Top,n,1.016838791,Diamond,Circle,Star,Triangle,1,46,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.60015018,Diamond,Circle,Star,Triangle,1,47,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.916816722,Diamond,Circle,Star,Triangle,1,48,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,n,1.03349716,Diamond,Circle,Star,Triangle,0,49,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,n,0.966835652,Diamond,Circle,Star,Triangle,1,50,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,n,1.100146429,Diamond,Circle,Star,Triangle,1,51,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.600194002,Diamond,Circle,Star,Triangle,1,52,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,1.616760779,Diamond,Circle,Star,Triangle,1,53,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,1.583472071,Diamond,Circle,Star,Triangle,1,54,3,r,h,1,Female,31,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.550169939,Diamond,Circle,Star,Triangle,1,55,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,None,None,Diamond,Circle,Star,Triangle,3,56,3,r,h,1,Female,31,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
