"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"4382",59,27,"male","right",4,62,"S.bmp","你","Matching","你","Self","Self",1,542,0.542,1
"4383",59,27,"male","right",4,63,"S.bmp","你","Matching","你","Self","Self",1,544,0.544,1
"4384",59,27,"male","right",4,64,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,1074,1.074,1
"4385",59,27,"male","right",5,65,"S.bmp","你","Matching","你","Self","Self",1,820,0.82,1
"4386",59,27,"male","right",5,66,"S.bmp","你","Matching","你","Self","Self",1,622,0.622,1
"4387",59,27,"male","right",5,67,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,600,0.6,1
"4388",59,27,"male","right",5,68,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,658,0.658,1
"4389",59,27,"male","right",5,69,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,620,0.62,1
"4390",59,27,"male","right",5,70,"S.bmp","你","Matching","你","Self","Self",1,741,0.741,1
"4391",59,27,"male","right",5,71,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,639,0.639,1
"4392",59,27,"male","right",5,72,"S.bmp","你","Matching","你","Self","Self",1,657,0.657,1
"4393",59,27,"male","right",5,73,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,820,0.82,1
"4394",59,27,"male","right",5,74,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,686,0.686,1
"4395",59,27,"male","right",5,75,"S.bmp","你","Matching","你","Self","Self",1,576,0.576,1
"4396",59,27,"male","right",5,76,"S.bmp","生人","Nonmatching","你","Self","Self",2,658,0.658,1
"4397",59,27,"male","right",5,77,"S.bmp","生人","Nonmatching","你","Self","Self",2,868,0.868,1
"4398",59,27,"male","right",5,78,"S.bmp","你","Matching","你","Self","Self",1,838,0.838,1
"4399",59,27,"male","right",5,79,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,760,0.76,1
"4400",59,27,"male","right",5,80,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,674,0.674,1
"4401",59,27,"male","right",6,81,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,692,0.692,1
"4402",59,27,"male","right",6,82,"S.bmp","你","Matching","你","Self","Self",1,598,0.598,1
"4403",59,27,"male","right",6,83,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,832,0.832,1
"4404",59,27,"male","right",6,84,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,586,0.586,1
"4405",59,27,"male","right",6,85,"S.bmp","你","Matching","你","Self","Self",1,652,0.652,1
"4406",59,27,"male","right",6,86,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,574,0.574,1
"4407",59,27,"male","right",6,87,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,480,0.48,0
"4408",59,27,"male","right",6,88,"S.bmp","你","Matching","你","Self","Self",1,546,0.546,1
"4409",59,27,"male","right",6,89,"S.bmp","你","Matching","你","Self","Self",1,484,0.484,1
"4410",59,27,"male","right",6,90,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,638,0.638,1
"4411",59,27,"male","right",6,91,"S.bmp","生人","Nonmatching","你","Self","Self",2,912,0.912,1
"4412",59,27,"male","right",6,92,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,755,0.755,1
"4413",59,27,"male","right",6,93,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,996,0.996,1
"4414",59,27,"male","right",6,94,"S.bmp","你","Matching","你","Self","Self",1,582,0.582,1
"4415",59,27,"male","right",6,95,"S.bmp","你","Matching","你","Self","Self",1,568,0.568,1
"4416",59,27,"male","right",6,96,"S.bmp","生人","Nonmatching","你","Self","Self",2,642,0.642,1
"4417",60,28,"male","right",1,1,"C.bmp","你","Matching","你","Self","Self",2,471,0.471,1
"4418",60,28,"male","right",1,2,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,607,0.607,0
"4419",60,28,"male","right",1,3,"C.bmp","生人","Nonmatching","你","Self","Self",1,935,0.935,1
"4420",60,28,"male","right",1,4,"C.bmp","你","Matching","你","Self","Self",2,463,0.463,1
"4421",60,28,"male","right",1,5,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,767,0.767,1
"4422",60,28,"male","right",1,6,"C.bmp","你","Matching","你","Self","Self",2,703,0.703,1
"4423",60,28,"male","right",1,7,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,727,0.727,1
"4424",60,28,"male","right",1,8,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,839,0.839,1
"4425",60,28,"male","right",1,9,"C.bmp","你","Matching","你","Self","Self",2,601,0.601,1
"4426",60,28,"male","right",1,10,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,898,0.898,1
"4427",60,28,"male","right",1,11,"C.bmp","你","Matching","你","Self","Self",2,594,0.594,1
"4428",60,28,"male","right",1,12,"C.bmp","生人","Nonmatching","你","Self","Self",1,634,0.634,1
"4429",60,28,"male","right",1,13,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,626,0.626,1
"4430",60,28,"male","right",1,14,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,666,0.666,1
"4431",60,28,"male","right",1,15,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,658,0.658,1
"4432",60,28,"male","right",1,16,"C.bmp","你","Matching","你","Self","Self",2,554,0.554,1
"4433",60,28,"male","right",2,17,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,940,0.94,1
"4434",60,28,"male","right",2,18,"C.bmp","你","Matching","你","Self","Self",2,501,0.501,1
"4435",60,28,"male","right",2,19,"C.bmp","生人","Nonmatching","你","Self","Self",2,629,0.629,0
"4436",60,28,"male","right",2,20,"C.bmp","生人","Nonmatching","你","Self","Self",1,813,0.813,1
"4437",60,28,"male","right",2,21,"C.bmp","你","Matching","你","Self","Self",2,717,0.717,1
"4438",60,28,"male","right",2,22,"C.bmp","你","Matching","你","Self","Self",2,749,0.749,1
"4439",60,28,"male","right",2,23,"C.bmp","你","Matching","你","Self","Self",2,421,0.421,1
"4440",60,28,"male","right",2,24,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,837,0.837,1
"4441",60,28,"male","right",2,25,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,662,0.662,1
"4442",60,28,"male","right",2,26,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,519,0.519,1
"4443",60,28,"male","right",2,27,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,728,0.728,1
"4444",60,28,"male","right",2,28,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",NA,0,0,0
"4445",60,28,"male","right",2,29,"C.bmp","你","Matching","你","Self","Self",2,576,0.576,1
"4446",60,28,"male","right",2,30,"C.bmp","你","Matching","你","Self","Self",2,455,0.455,1
"4447",60,28,"male","right",2,31,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,567,0.567,0
"4448",60,28,"male","right",2,32,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,631,0.631,1
"4449",60,28,"male","right",3,33,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,599,0.599,1
"4450",60,28,"male","right",3,34,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,561,0.561,1
"4451",60,28,"male","right",3,35,"C.bmp","你","Matching","你","Self","Self",2,546,0.546,1
"4452",60,28,"male","right",3,36,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,730,0.73,1
"4453",60,28,"male","right",3,37,"C.bmp","你","Matching","你","Self","Self",2,514,0.514,1
"4454",60,28,"male","right",3,38,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,978,0.978,1
"4455",60,28,"male","right",3,39,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,834,0.834,1
"4456",60,28,"male","right",3,40,"C.bmp","你","Matching","你","Self","Self",2,474,0.474,1
"4457",60,28,"male","right",3,41,"C.bmp","你","Matching","你","Self","Self",2,522,0.522,1
"4458",60,28,"male","right",3,42,"C.bmp","你","Matching","你","Self","Self",2,435,0.435,1
"4459",60,28,"male","right",3,43,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,724,0.724,1
"4460",60,28,"male","right",3,44,"C.bmp","你","Matching","你","Self","Self",2,581,0.581,1
"4461",60,28,"male","right",3,45,"C.bmp","生人","Nonmatching","你","Self","Self",2,597,0.597,0
"4462",60,28,"male","right",3,46,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,685,0.685,1
"4463",60,28,"male","right",3,47,"C.bmp","生人","Nonmatching","你","Self","Self",1,821,0.821,1
"4464",60,28,"male","right",3,48,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,773,0.773,1
"4465",60,28,"male","right",4,49,"C.bmp","你","Matching","你","Self","Self",2,580,0.58,1
"4466",60,28,"male","right",4,50,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,916,0.916,1
"4467",60,28,"male","right",4,51,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,540,0.54,1
"4468",60,28,"male","right",4,52,"C.bmp","你","Matching","你","Self","Self",2,452,0.452,1
"4469",60,28,"male","right",4,53,"C.bmp","你","Matching","你","Self","Self",2,492,0.492,1
"4470",60,28,"male","right",4,54,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,588,0.588,1
"4471",60,28,"male","right",4,55,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,396,0.396,1
"4472",60,28,"male","right",4,56,"C.bmp","生人","Nonmatching","你","Self","Self",2,484,0.484,0
"4473",60,28,"male","right",4,57,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,741,0.741,1
"4474",60,28,"male","right",4,58,"C.bmp","你","Matching","你","Self","Self",2,454,0.454,1
"4475",60,28,"male","right",4,59,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,686,0.686,1
"4476",60,28,"male","right",4,60,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,702,0.702,1
"4477",60,28,"male","right",4,61,"C.bmp","你","Matching","你","Self","Self",2,566,0.566,1
"4478",60,28,"male","right",4,62,"C.bmp","你","Matching","你","Self","Self",2,454,0.454,1
"4479",60,28,"male","right",4,63,"C.bmp","生人","Nonmatching","你","Self","Self",1,718,0.718,1
"4480",60,28,"male","right",4,64,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,926,0.926,0
"4481",60,28,"male","right",5,65,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"4482",60,28,"male","right",5,66,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,528,0.528,1
"4483",60,28,"male","right",5,67,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,513,0.513,0
"4484",60,28,"male","right",5,68,"C.bmp","生人","Nonmatching","你","Self","Self",1,937,0.937,1
"4485",60,28,"male","right",5,69,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,609,0.609,1
"4486",60,28,"male","right",5,70,"C.bmp","你","Matching","你","Self","Self",2,521,0.521,1
"4487",60,28,"male","right",5,71,"C.bmp","你","Matching","你","Self","Self",2,465,0.465,1
"4488",60,28,"male","right",5,72,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,777,0.777,1
"4489",60,28,"male","right",5,73,"C.bmp","你","Matching","你","Self","Self",2,561,0.561,1
"4490",60,28,"male","right",5,74,"C.bmp","你","Matching","你","Self","Self",2,508,0.508,1
"4491",60,28,"male","right",5,75,"C.bmp","生人","Nonmatching","你","Self","Self",1,989,0.989,1
"4492",60,28,"male","right",5,76,"C.bmp","你","Matching","你","Self","Self",2,494,0.494,1
"4493",60,28,"male","right",5,77,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,966,0.966,1
"4494",60,28,"male","right",5,78,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,534,0.534,1
"4495",60,28,"male","right",5,79,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,406,0.406,1
"4496",60,28,"male","right",5,80,"C.bmp","你","Matching","你","Self","Self",2,630,0.63,1
"4497",60,28,"male","right",6,81,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,870,0.87,1
"4498",60,28,"male","right",6,82,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,440,0.44,1
"4499",60,28,"male","right",6,83,"C.bmp","你","Matching","你","Self","Self",2,763,0.763,1
"4500",60,28,"male","right",6,84,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,659,0.659,1
"4501",60,28,"male","right",6,85,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,899,0.899,1
"4502",60,28,"male","right",6,86,"C.bmp","生人","Nonmatching","你","Self","Self",2,554,0.554,0
"4503",60,28,"male","right",6,87,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,578,0.578,1
"4504",60,28,"male","right",6,88,"C.bmp","你","Matching","你","Self","Self",2,562,0.562,1
"4505",60,28,"male","right",6,89,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,698,0.698,1
"4506",60,28,"male","right",6,90,"C.bmp","你","Matching","你","Self","Self",2,515,0.515,1
"4507",60,28,"male","right",6,91,"C.bmp","生人","Nonmatching","你","Self","Self",1,708,0.708,1
"4508",60,28,"male","right",6,92,"C.bmp","你","Matching","你","Self","Self",2,631,0.631,1
"4509",60,28,"male","right",6,93,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,671,0.671,1
"4510",60,28,"male","right",6,94,"C.bmp","你","Matching","你","Self","Self",2,583,0.583,1
"4511",60,28,"male","right",6,95,"C.bmp","你","Matching","你","Self","Self",2,447,0.447,1
"4512",60,28,"male","right",6,96,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,807,0.807,1
"4513",61,27,"female","right",1,1,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,907,0.907,1
"4514",61,27,"female","right",1,2,"C.bmp","你","Matching","你","Self","Self",1,677,0.677,1
"4515",61,27,"female","right",1,3,"C.bmp","你","Matching","你","Self","Self",1,583,0.583,1
"4516",61,27,"female","right",1,4,"C.bmp","生人","Nonmatching","你","Self","Self",2,721,0.721,1
"4517",61,27,"female","right",1,5,"C.bmp","你","Matching","你","Self","Self",1,595,0.595,1
"4518",61,27,"female","right",1,6,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,621,0.621,1
"4519",61,27,"female","right",1,7,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,447,0.447,1
"4520",61,27,"female","right",1,8,"C.bmp","你","Matching","你","Self","Self",1,490,0.49,1
"4521",61,27,"female","right",1,9,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,596,0.596,1
"4522",61,27,"female","right",1,10,"C.bmp","生人","Nonmatching","你","Self","Self",2,726,0.726,1
"4523",61,27,"female","right",1,11,"C.bmp","你","Matching","你","Self","Self",1,416,0.416,1
"4524",61,27,"female","right",1,12,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,498,0.498,0
"4525",61,27,"female","right",1,13,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,932,0.932,1
"4526",61,27,"female","right",1,14,"C.bmp","你","Matching","你","Self","Self",1,446,0.446,1
"4527",61,27,"female","right",1,15,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,504,0.504,1
"4528",61,27,"female","right",1,16,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,634,0.634,1
"4529",61,27,"female","right",2,17,"C.bmp","你","Matching","你","Self","Self",1,556,0.556,1
"4530",61,27,"female","right",2,18,"C.bmp","你","Matching","你","Self","Self",1,637,0.637,1
"4531",61,27,"female","right",2,19,"C.bmp","你","Matching","你","Self","Self",1,455,0.455,1
"4532",61,27,"female","right",2,20,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,409,0.409,1
"4533",61,27,"female","right",2,21,"C.bmp","生人","Nonmatching","你","Self","Self",2,603,0.603,1
"4534",61,27,"female","right",2,22,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,773,0.773,1
"4535",61,27,"female","right",2,23,"C.bmp","你","Matching","你","Self","Self",1,519,0.519,1
"4536",61,27,"female","right",2,24,"C.bmp","你","Matching","你","Self","Self",1,553,0.553,1
"4537",61,27,"female","right",2,25,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,731,0.731,1
"4538",61,27,"female","right",2,26,"C.bmp","你","Matching","你","Self","Self",1,493,0.493,1
"4539",61,27,"female","right",2,27,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,640,0.64,1
"4540",61,27,"female","right",2,28,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,818,0.818,1
"4541",61,27,"female","right",2,29,"C.bmp","生人","Nonmatching","你","Self","Self",2,716,0.716,1
"4542",61,27,"female","right",2,30,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,630,0.63,1
"4543",61,27,"female","right",2,31,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,488,0.488,1
"4544",61,27,"female","right",2,32,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,674,0.674,1
"4545",61,27,"female","right",3,33,"C.bmp","生人","Nonmatching","你","Self","Self",NA,0,0,0
"4546",61,27,"female","right",3,34,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,734,0.734,1
"4547",61,27,"female","right",3,35,"C.bmp","你","Matching","你","Self","Self",1,528,0.528,1
"4548",61,27,"female","right",3,36,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,1082,1.082,1
"4549",61,27,"female","right",3,37,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,884,0.884,0
"4550",61,27,"female","right",3,38,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,638,0.638,1
"4551",61,27,"female","right",3,39,"C.bmp","你","Matching","你","Self","Self",1,568,0.568,1
"4552",61,27,"female","right",3,40,"C.bmp","你","Matching","你","Self","Self",1,578,0.578,1
"4553",61,27,"female","right",3,41,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,707,0.707,1
"4554",61,27,"female","right",3,42,"C.bmp","你","Matching","你","Self","Self",1,493,0.493,1
"4555",61,27,"female","right",3,43,"C.bmp","生人","Nonmatching","你","Self","Self",2,703,0.703,1
"4556",61,27,"female","right",3,44,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,569,0.569,1
"4557",61,27,"female","right",3,45,"C.bmp","你","Matching","你","Self","Self",1,563,0.563,1
"4558",61,27,"female","right",3,46,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,742,0.742,1
"4559",61,27,"female","right",3,47,"C.bmp","你","Matching","你","Self","Self",1,488,0.488,1
"4560",61,27,"female","right",3,48,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,578,0.578,1
"4561",61,27,"female","right",4,49,"C.bmp","生人","Nonmatching","你","Self","Self",2,696,0.696,1
"4562",61,27,"female","right",4,50,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,554,0.554,0
"4563",61,27,"female","right",4,51,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,588,0.588,1
"4564",61,27,"female","right",4,52,"C.bmp","你","Matching","你","Self","Self",1,502,0.502,1
