"","Subject","Block","Trial","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"136",1,2,20,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.916805602,1,916.805602,"We","Group-Self"
"137",1,2,21,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.716853293,1,716.853293,"They","Group-Stranger"
"138",1,2,22,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.800138099,1,800.138099,"You","Stranger"
"139",1,2,23,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.816870703,1,816.870703,"They","Group-Stranger"
"140",1,2,24,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.816837935,1,816.837935,"They","Group-Stranger"
"141",1,2,25,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.000207267,1,1000.207267,"We","Group-Self"
"142",1,2,26,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.666824848,1,666.824848,"We","Group-Self"
"143",1,2,27,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",1.000160287,1,1000.160287,"You","Stranger"
"144",1,2,28,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.616846542,1,616.846542,"We","Group-Self"
"145",1,2,29,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.966869973,1,966.869973,"Self","Self"
"146",1,2,30,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.966802858,1,966.802858,"Self","Self"
"147",1,2,31,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.900226968,1,900.226968,"You","Stranger"
"148",1,2,32,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.883464359,1,883.464359,"You","Stranger"
"149",1,2,33,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.916815077,1,916.815077,"They","Group-Stranger"
"150",1,2,34,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.016834856,1,1016.834856,"They","Group-Stranger"
"151",1,2,35,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.766838705,1,766.838705,"You","Stranger"
"152",1,2,36,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.683526263,1,683.526263,"Self","Self"
"153",1,2,37,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.800181132,1,800.181132,"Self","Self"
"154",1,2,38,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",1.066838824,1,1066.838824,"You","Stranger"
"155",1,2,39,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.633440178,1,633.440178,"Self","Self"
"156",1,2,40,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.966813912,1,966.813912,"We","Group-Self"
"157",1,2,41,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.900153931,1,900.153931,"They","Group-Stranger"
"158",1,2,42,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.583486349,0,583.486349,"They","Group-Stranger"
"159",1,2,43,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.783506958,1,783.506958,"You","Stranger"
"160",1,2,44,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",1.200150496,1,1200.150496,"You","Stranger"
"161",1,2,45,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.58376547,1,583.76547,"Self","Self"
"162",1,2,46,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.900144456,1,900.144456,"They","Group-Stranger"
"163",1,2,47,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.733490751,1,733.490751,"We","Group-Self"
"164",1,2,48,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.933495568,1,933.495568,"Self","Self"
"165",1,2,49,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.133507096,1,1133.507096,"They","Group-Stranger"
"166",1,2,50,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",1.300135138,1,1300.135138,"You","Stranger"
"167",1,2,51,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.816835961,0,816.835961,"We","Group-Self"
"168",1,2,52,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.000172526,1,1000.172526,"You","Stranger"
"169",1,2,53,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.933466353,1,933.466353,"You","Stranger"
"170",1,2,54,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.866825716,1,866.825716,"Self","Self"
"171",1,2,55,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.766861603,1,766.861603,"Self","Self"
"172",1,2,56,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.900185119,1,900.185119,"Self","Self"
"173",1,2,57,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.666840245,1,666.840245,"Self","Self"
"174",1,2,58,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.966811149,1,966.811149,"You","Stranger"
"175",1,2,59,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.766831599,1,766.831599,"You","Stranger"
"176",1,2,60,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.650383603,1,650.383603,"We","Group-Self"
"177",1,2,61,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.800166919,1,800.166919,"You","Stranger"
"178",1,2,62,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.016843147,1,1016.843147,"You","Stranger"
"179",1,2,63,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",1.066819479,1,1066.819479,"They","Group-Stranger"
"180",1,2,64,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.766837126,1,766.837126,"We","Group-Self"
"181",1,2,65,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.833517242,1,833.517242,"They","Group-Stranger"
"182",1,2,66,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.816928343,1,816.928343,"You","Stranger"
"183",1,2,67,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.666865907,1,666.865907,"We","Group-Self"
"184",1,2,68,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.700189383,1,700.189383,"We","Group-Self"
"185",1,2,69,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.850174045,1,850.174045,"Self","Self"
"186",1,2,70,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",1.000189107,1,1000.189107,"They","Group-Stranger"
"187",1,2,71,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.566821255,1,566.821255,"They","Group-Stranger"
"188",1,2,72,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.966807595,1,966.807595,"They","Group-Stranger"
"189",1,2,73,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.750196904,1,750.196904,"Self","Self"
"190",1,2,74,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.100189146,1,1100.189146,"We","Group-Self"
"191",1,2,75,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",1.350163978,1,1350.163978,"They","Group-Stranger"
"192",1,2,76,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.81680043,1,816.80043,"Self","Self"
"193",1,2,77,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.866965079,1,866.965079,"You","Stranger"
"194",1,2,78,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.950137369,1,950.137369,"We","Group-Self"
"195",1,2,79,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.800131783,1,800.131783,"Self","Self"
"196",1,2,80,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.683564558,1,683.564558,"Self","Self"
"197",1,2,81,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.483510787,1,483.510787,"Self","Self"
"198",1,2,82,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.516825184,1,516.825184,"Self","Self"
"199",1,2,83,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.533535284,1,533.535284,"Self","Self"
"200",1,2,84,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.866816636,1,866.816636,"They","Group-Stranger"
"201",1,2,85,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.53352502,1,533.52502,"Self","Self"
"202",1,2,86,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.916786652,1,916.786652,"We","Group-Self"
"203",1,2,87,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.966883396,1,966.883396,"Self","Self"
"204",1,2,88,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.600176316,1,600.176316,"We","Group-Self"
"205",1,2,89,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.833503029,1,833.503029,"They","Group-Stranger"
"206",1,2,90,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.600182237,1,600.182237,"You","Stranger"
"207",1,2,91,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.833495528,1,833.495528,"You","Stranger"
"208",1,2,92,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.650173177,1,650.173177,"We","Group-Self"
"209",1,2,93,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.916801259,1,916.801259,"They","Group-Stranger"
"210",1,2,94,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.883497522,1,883.497522,"We","Group-Self"
"211",1,2,95,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",1.033432045,1,1033.432045,"We","Group-Self"
"212",1,2,96,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.833492765,1,833.492765,"You","Stranger"
"213",1,3,1,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.633512426,1,633.512426,"Self","Self"
"214",1,3,2,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.800145995,1,800.145995,"You","Stranger"
"215",1,3,3,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.833475394,1,833.475394,"You","Stranger"
"216",1,3,4,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.766847391,1,766.847391,"We","Group-Self"
"217",1,3,5,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.950083677,1,950.083677,"Self","Self"
"218",1,3,6,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.783520775,1,783.520775,"We","Group-Self"
"219",1,3,7,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.566865867,1,566.865867,"We","Group-Self"
"220",1,3,8,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.850165755,1,850.165755,"Self","Self"
"221",1,3,9,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.883497127,1,883.497127,"You","Stranger"
"222",1,3,10,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.900174065,1,900.174065,"You","Stranger"
"223",1,3,11,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.916839949,1,916.839949,"You","Stranger"
"224",1,3,12,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.800166525,1,800.166525,"Self","Self"
"225",1,3,13,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.983465188,1,983.465188,"They","Group-Stranger"
"226",1,3,14,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.033489685,1,1033.489685,"Self","Self"
"227",1,3,15,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.900161432,1,900.161432,"You","Stranger"
"228",1,3,16,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.96681707,1,966.81707,"You","Stranger"
"229",1,3,17,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.883490416,1,883.490416,"They","Group-Stranger"
"230",1,3,18,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.750172822,1,750.172822,"Self","Self"
"231",1,3,19,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.733484435,1,733.484435,"You","Stranger"
"232",1,3,20,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.86683835,1,866.83835,"We","Group-Self"
"233",1,3,21,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",1.233504767,1,1233.504767,"They","Group-Stranger"
"234",1,3,22,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.783478927,1,783.478927,"We","Group-Self"
"235",1,3,23,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.900137744,1,900.137744,"Self","Self"
"236",1,3,24,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.950178033,1,950.178033,"They","Group-Stranger"
"237",1,3,25,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.716833553,1,716.833553,"They","Group-Stranger"
"238",1,3,26,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.76681028,1,766.81028,"We","Group-Self"
"239",1,3,27,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.800189028,1,800.189028,"We","Group-Self"
"240",1,3,28,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.883478572,1,883.478572,"They","Group-Stranger"
"241",1,3,29,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.733480092,1,733.480092,"Self","Self"
"242",1,3,30,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.866830059,1,866.830059,"We","Group-Self"
"243",1,3,31,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.93350149,1,933.50149,"They","Group-Stranger"
"244",1,3,32,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",1.06684672,1,1066.84672,"They","Group-Stranger"
"245",1,3,33,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.833488027,1,833.488027,"They","Group-Stranger"
"246",1,3,34,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.833489212,1,833.489212,"They","Group-Stranger"
"247",1,3,35,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.800168893,1,800.168893,"Self","Self"
"248",1,3,36,"Male",26,"r","Hungarian","Match","We","EXPERIMENT","We","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.733565762,1,733.565762,"We","Group-Self"
"249",1,3,37,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.750188219,1,750.188219,"Self","Self"
"250",1,3,38,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.80016613,1,800.16613,"You","Stranger"
"251",1,3,39,"Male",26,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.866858484,1,866.858484,"We","Group-Self"
"252",1,3,40,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.716883692,1,716.883692,"Self","Self"
"253",1,3,41,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.800211926,1,800.211926,"You","Stranger"
"254",1,3,42,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.800150338,1,800.150338,"They","Group-Stranger"
"255",1,3,43,"Male",26,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.800200082,1,800.200082,"You","Stranger"
"256",1,3,44,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.683521526,1,683.521526,"Self","Self"
"257",1,3,45,"Male",26,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","m",0.883521999,1,883.521999,"They","Group-Stranger"
"258",1,3,46,"Male",26,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.650163307,1,650.163307,"Self","Self"
"259",1,3,47,"Male",26,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","m",0.966847075,1,966.847075,"Self","Self"
"260",1,3,48,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.933508991,1,933.508991,"You","Stranger"
"261",1,3,49,"Male",26,"r","Hungarian","Match","You","EXPERIMENT","You","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","n",0.716861189,1,716.861189,"You","Stranger"
"262",1,3,50,"Male",26,"r","Hungarian","Match","They","EXPERIMENT","They","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","n",0.816833987,1,816.833987,"They","Group-Stranger"
