"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Shape","Label","Response","RT_sec","ACC","Subjcet"
"6043",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",0.883,1,22
"6044",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",1.033,1,22
"6045",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","m",0.933,1,22
"6046",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",1.084,1,22
"6047",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","n",0.867,0,22
"6048",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","n",1.217,0,22
"6049",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",0.833,1,22
"6050",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",0.75,1,22
"6051",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","m",0.867,1,22
"6052",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","m",0.984,1,22
"6053",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","m",0.817,1,22
"6054",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",0.65,1,22
"6055",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","m",1.4,1,22
"6056",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","n",1.283,0,22
"6057",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","You","m",0.767,1,22
"6058",22,"Female",22,"r","Hungarian","Match","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","You","m",1.167,1,22
"6059",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","You","n",1.017,1,22
"6060",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","We","n",1.233,1,22
"6061",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","We","n",0.7,1,22
"6062",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","They","n",0.8,1,22
"6063",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","You","n",0.867,1,22
"6064",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","We","n",0.85,1,22
"6065",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","They","n",0.767,1,22
"6066",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","They","n",0.717,1,22
"6067",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","We","n",0.75,1,22
"6068",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","You","n",0.667,1,22
"6069",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","You","m",1.25,0,22
"6070",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","We","n",0.65,1,22
"6071",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","We","n",0.65,1,22
"6072",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","You","n",0.734,1,22
"6073",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","They","n",0.634,1,22
"6074",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","You","m",0.583,0,22
"6075",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","They","n",0.633,1,22
"6076",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","You","n",0.883,1,22
"6077",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","We","n",0.65,1,22
"6078",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","They","n",0.734,1,22
"6079",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","We","n",0.733,1,22
"6080",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","They","m",0.584,0,22
"6081",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","You","n",0.734,1,22
"6082",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","They","n",0.667,1,22
"6083",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","They","n",0.7,1,22
"6084",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","We","m",0.6,0,22
"6085",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","You","n",0.617,1,22
"6086",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","We","n",0.634,1,22
"6087",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","We","n",0.633,1,22
"6088",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","You","n",0.75,1,22
"6089",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","You","n",0.617,1,22
"6090",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","They","n",0.717,1,22
"6091",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","We","n",0.7,1,22
"6092",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","Self","You","n",0.684,1,22
"6093",22,"Female",22,"r","Hungarian","Mismatch","Self","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","Self","They","n",0.7,1,22
"6094",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","Self","n",0.884,1,22
"6095",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","We","n",0.867,1,22
"6096",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","You","m",1,0,22
"6097",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","You","n",1.05,1,22
"6098",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","Self","n",0.75,1,22
"6099",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","We","n",1.117,1,22
"6100",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","We","n",0.933,1,22
"6101",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","We","n",0.667,1,22
"6102",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","You","n",0.634,1,22
"6103",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","You","n",0.8,1,22
"6104",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","Self","n",0.667,1,22
"6105",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","Self","n",0.617,1,22
"6106",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","We","n",0.634,1,22
"6107",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","We","m",0.667,0,22
"6108",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","Self","n",0.634,1,22
"6109",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","You","n",0.9,1,22
"6110",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","We","n",0.967,1,22
"6111",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","We","n",0.933,1,22
"6112",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","You","n",0.734,1,22
"6113",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","You","m",1.3,0,22
"6114",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","Self","n",0.667,1,22
"6115",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","You","n",0.834,1,22
"6116",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","Self","n",0.533,1,22
"6117",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","Self","n",0.633,1,22
"6118",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","We","n",0.984,1,22
"6119",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","You","n",0.817,1,22
"6120",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","Self","n",0.367,1,22
"6121",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","You","n",1,1,22
"6122",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","Self","n",0.767,1,22
"6123",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","We","n",0.917,1,22
"6124",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","You","n",0.8,1,22
"6125",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","We","n",0.733,1,22
"6126",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","Self","n",0.75,1,22
"6127",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","They","We","n",0.7,1,22
"6128",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","Self","n",0.65,1,22
"6129",22,"Female",22,"r","Hungarian","Mismatch","They","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","They","You","n",1,1,22
"6130",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","Self","n",0.833,1,22
"6131",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","You","m",1.117,0,22
"6132",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","Self","n",0.833,1,22
"6133",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","They","m",0.7,0,22
"6134",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","You","n",1.05,1,22
"6135",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","Self","n",0.983,1,22
"6136",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","They","m",0.817,0,22
"6137",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","Self","n",0.65,1,22
"6138",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","You","n",0.75,1,22
"6139",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","You","n",0.883,1,22
"6140",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","They","n",1.083,1,22
"6141",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","You","m",0.884,0,22
"6142",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","Self","n",0.8,1,22
"6143",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","Self","n",0.6,1,22
"6144",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","Self","n",0.783,1,22
"6145",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","They","n",1.017,1,22
"6146",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","You","m",0.817,0,22
"6147",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","You","n",1.034,1,22
"6148",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","They","m",1.05,0,22
"6149",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","You","n",0.717,1,22
"6150",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","Self","n",0.65,1,22
"6151",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","They","m",0.567,0,22
"6152",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","They","n",0.85,1,22
"6153",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","You","n",1.084,1,22
"6154",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","They","n",0.683,1,22
"6155",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","You","n",1.017,1,22
"6156",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","Self","n",0.8,1,22
"6157",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","You","n",1.283,1,22
"6158",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","Self","n",0.917,1,22
"6159",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","They","n",1.117,1,22
"6160",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","Self","n",0.7,1,22
"6161",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","You","n",0.917,1,22
"6162",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","We","They","n",1.167,1,22
"6163",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","Self","n",0.95,1,22
"6164",22,"Female",22,"r","Hungarian","Mismatch","We","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","We","They","n",1.267,1,22
"6165",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","They","n",1.017,1,22
"6166",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","They","m",0.8,0,22
"6167",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","Self","n",0.767,1,22
"6168",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","Self","n",0.667,1,22
"6169",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","Self","m",0.217,0,22
"6170",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","We","n",0.783,1,22
"6171",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","They","m",0.684,0,22
"6172",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","Self","m",0.617,0,22
"6173",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","We","n",0.95,1,22
"6174",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","They","n",0.8,1,22
"6175",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","We","n",0.917,1,22
"6176",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","They","m",0.817,0,22
"6177",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","We","n",0.717,1,22
"6178",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","We","n",0.767,1,22
"6179",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","Self","n",0.6,1,22
"6180",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","Self","n",0.7,1,22
"6181",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","They","m",0.784,0,22
"6182",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","They","n",1,1,22
"6183",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","Self","n",0.867,1,22
"6184",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","Self","n",0.617,1,22
"6185",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","We","n",0.783,1,22
"6186",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","We","n",1.083,1,22
"6187",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","They","n",0.934,1,22
"6188",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","Self","n",0.95,1,22
"6189",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","They","n",1,1,22
"6190",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","Self","n",0.767,1,22
"6191",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","They","n",1.217,1,22
"6192",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","Self","n",0.833,1,22
"6193",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","We","n",0.867,1,22
"6194",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","They","n",0.95,1,22
"6195",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","Self","n",0.667,1,22
"6196",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","They","n",0.817,1,22
"6197",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Bottom","You","We","n",0.8,1,22
"6198",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","We","n",1,1,22
"6199",22,"Female",22,"r","Hungarian","Mismatch","You","TRIANGLE","CIRCLE","STAR","DIAMOND","Top","You","We","n",1.033,1,22
"6200",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.55,1,23
"6201",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.667,1,23
"6202",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.634,1,23
"6203",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.534,1,23
"6204",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.634,1,23
"6205",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.65,1,23
"6206",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.6,1,23
"6207",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.45,1,23
"6208",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.6,1,23
"6209",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.684,1,23
"6210",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.634,1,23
"6211",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.634,1,23
"6212",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.667,1,23
"6213",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.6,1,23
"6214",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.567,1,23
"6215",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.617,1,23
"6216",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.65,1,23
"6217",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.567,1,23
"6218",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.817,1,23
"6219",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.534,1,23
"6220",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.617,1,23
"6221",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.567,1,23
"6222",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.584,1,23
"6223",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.65,1,23
"6224",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.617,1,23
"6225",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.567,1,23
"6226",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.634,1,23
"6227",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.617,1,23
"6228",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.65,1,23
"6229",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.634,1,23
"6230",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Top","Self","Self","n",0.684,1,23
"6231",23,"Female",20,"r","Hungarian","Match","Self","DIAMOND","TRIANGLE","CIRCLE","STAR","Bottom","Self","Self","n",0.733,1,23
