responseKey,respCorr,match,block,participant_id,age,sex,handedness,respRt,shape
l,1,no,selfS,VM00,20,f,right,1.03824,self-related
a,1,yes,selfS,VM00,20,f,right,1.15422,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.894455,self-related
l,1,no,selfS,VM00,20,f,right,0.908055,self-related
a,1,yes,selfS,VM00,20,f,right,0.755285,self-related
l,0,yes,selfS,VM00,20,f,right,0.71202,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.682945,self-related
a,1,yes,selfS,VM00,20,f,right,0.740115,self-related
l,0,yes,selfS,VM00,20,f,right,0.55844,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.772255,stranger-related
a,0,no,selfS,VM00,20,f,right,0.65688,stranger-related
l,1,no,selfS,VM00,20,f,right,0.691005,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.931875,self-related
l,1,no,selfS,VM00,20,f,right,0.667525,stranger-related
a,1,yes,selfS,VM00,20,f,right,1.398215,self-related
a,1,yes,selfS,VM00,20,f,right,0.839795,self-related
l,1,no,selfS,VM00,20,f,right,0.775285,self-related
a,1,yes,selfS,VM00,20,f,right,1.196115,self-related
l,1,no,selfS,VM00,20,f,right,0.944765,self-related
l,0,yes,selfS,VM00,20,f,right,0.843385,stranger-related
a,0,no,selfS,VM00,20,f,right,0.988685,self-related
a,0,no,selfS,VM00,20,f,right,1.08836,self-related
l,1,no,selfS,VM00,20,f,right,1.033005,stranger-related
a,1,yes,selfS,VM00,20,f,right,1.39223,stranger-related
l,1,no,selfS,VM00,20,f,right,0.94247,stranger-related
l,1,no,selfS,VM00,20,f,right,0.75747,stranger-related
l,1,no,selfS,VM00,20,f,right,0.68979,stranger-related
a,1,yes,selfS,VM00,20,f,right,1.135605,stranger-related
l,1,no,selfS,VM00,20,f,right,1.01555,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.965215,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.64297,stranger-related
a,0,no,selfS,VM00,20,f,right,1.008655,self-related
missed,missed,yes,selfS,VM00,20,f,right,,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.69957,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.906335,self-related
l,1,no,selfS,VM00,20,f,right,1.186395,stranger-related
a,0,no,selfS,VM00,20,f,right,0.88526,self-related
l,1,no,selfS,VM00,20,f,right,0.949105,self-related
a,1,yes,selfS,VM00,20,f,right,0.88325,self-related
l,0,yes,selfS,VM00,20,f,right,0.83014,stranger-related
a,0,no,selfS,VM00,20,f,right,1.29479,stranger-related
l,0,yes,selfS,VM00,20,f,right,1.00874,stranger-related
l,1,no,selfS,VM00,20,f,right,1.106675,self-related
l,1,no,selfS,VM00,20,f,right,1.2212,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.84474,self-related
a,0,no,selfS,VM00,20,f,right,0.622965,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.71552,stranger-related
a,0,no,selfS,VM00,20,f,right,1.02642,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.85836,self-related
a,1,yes,selfS,VM00,20,f,right,0.617425,self-related
a,0,no,selfS,VM00,20,f,right,0.766695,self-related
a,1,yes,selfS,VM00,20,f,right,0.75007,self-related
l,1,no,selfS,VM00,20,f,right,0.5814,self-related
l,0,yes,selfS,VM00,20,f,right,0.92847,self-related
l,1,no,selfS,VM00,20,f,right,1.30296,self-related
l,1,no,selfS,VM00,20,f,right,1.161435,self-related
l,1,no,selfS,VM00,20,f,right,0.80844,self-related
a,1,yes,selfS,VM00,20,f,right,0.99041,self-related
l,1,no,selfS,VM00,20,f,right,1.06362,stranger-related
l,1,no,selfS,VM00,20,f,right,1.00619,self-related
l,1,no,selfS,VM00,20,f,right,1.025175,stranger-related
l,1,no,selfS,VM00,20,f,right,1.139615,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.9669,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.83489,self-related
l,1,no,selfS,VM00,20,f,right,0.873145,stranger-related
a,0,no,selfS,VM00,20,f,right,0.98386,self-related
a,1,yes,selfS,VM00,20,f,right,1.443405,stranger-related
missed,missed,no,selfS,VM00,20,f,right,,stranger-related
l,1,no,selfS,VM00,20,f,right,0.90234,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.92547,stranger-related
l,1,no,selfS,VM00,20,f,right,0.78557,stranger-related
l,1,no,selfS,VM00,20,f,right,0.740935,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.73941,self-related
a,1,yes,selfS,VM00,20,f,right,0.61534,self-related
a,1,yes,selfS,VM00,20,f,right,0.46543,self-related
l,0,yes,selfS,VM00,20,f,right,0.655275,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.5557,stranger-related
l,1,no,selfS,VM00,20,f,right,0.958445,stranger-related
l,1,no,selfS,VM00,20,f,right,1.3043,self-related
l,1,no,selfS,VM00,20,f,right,0.72896,stranger-related
l,1,no,selfS,VM00,20,f,right,0.592895,stranger-related
l,1,no,selfS,VM00,20,f,right,0.967435,self-related
l,1,no,selfS,VM00,20,f,right,1.025785,self-related
l,1,no,selfS,VM00,20,f,right,0.469415,self-related
l,1,no,selfS,VM00,20,f,right,0.775365,stranger-related
l,1,no,selfS,VM00,20,f,right,0.7087,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.649615,self-related
a,1,yes,selfS,VM00,20,f,right,0.741625,self-related
l,1,no,selfS,VM00,20,f,right,1.202555,self-related
l,1,no,selfS,VM00,20,f,right,0.664905,self-related
l,1,no,selfS,VM00,20,f,right,0.59812,self-related
a,1,yes,selfS,VM00,20,f,right,0.88222,stranger-related
l,1,no,selfS,VM00,20,f,right,0.77407,stranger-related
l,1,no,selfS,VM00,20,f,right,0.641545,stranger-related
l,1,no,selfS,VM00,20,f,right,0.991955,self-related
a,1,yes,selfS,VM00,20,f,right,0.86092,stranger-related
l,1,no,selfS,VM00,20,f,right,1.081925,stranger-related
l,1,no,selfS,VM00,20,f,right,0.8967,self-related
a,1,yes,selfS,VM00,20,f,right,0.67798,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.783235,stranger-related
l,1,no,selfS,VM00,20,f,right,0.802425,self-related
a,1,yes,selfS,VM00,20,f,right,0.892635,stranger-related
l,1,no,selfS,VM00,20,f,right,0.868915,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.809785,self-related
a,1,yes,selfS,VM00,20,f,right,0.851515,stranger-related
l,1,no,selfS,VM00,20,f,right,0.80262,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.694685,self-related
l,1,no,selfS,VM00,20,f,right,1.13505,self-related
l,0,yes,selfS,VM00,20,f,right,0.59243,stranger-related
l,0,yes,selfS,VM00,20,f,right,1.38322,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.694145,self-related
l,1,no,selfS,VM00,20,f,right,0.8502,self-related
l,1,no,selfS,VM00,20,f,right,0.94115,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.613475,self-related
a,0,no,selfS,VM00,20,f,right,0.76024,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.924205,stranger-related
l,1,no,selfS,VM00,20,f,right,0.824315,self-related
l,1,no,selfS,VM00,20,f,right,0.743585,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.683785,stranger-related
l,1,no,selfS,VM00,20,f,right,1.09484,self-related
a,1,yes,selfS,VM00,20,f,right,0.659,self-related
a,1,yes,selfS,VM00,20,f,right,1.11126,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.586225,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.96096,self-related
a,1,yes,selfS,VM00,20,f,right,0.960785,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.87809,stranger-related
l,1,no,selfS,VM00,20,f,right,0.977675,stranger-related
l,0,yes,selfS,VM00,20,f,right,0.78531,stranger-related
a,1,yes,selfS,VM00,20,f,right,0.8682,self-related
l,1,no,selfS,VM00,20,f,right,1.23526,self-related
a,1,yes,selfS,VM00,20,f,right,1.16672,self-related
l,1,no,selfS,VM00,20,f,right,0.682265,stranger-related
l,1,no,selfS,VM00,20,f,right,0.624085,stranger-related
a,0,no,selfS,VM00,20,f,right,0.728595,self-related
a,1,yes,selfS,VM00,20,f,right,0.933165,self-related
l,0,yes,selfS,VM00,20,f,right,0.584555,stranger-related
l,1,no,selfS,VM00,20,f,right,1.00342,self-related
a,1,yes,selfS,VM00,20,f,right,0.742015,self-related
a,1,yes,selfS,VM00,20,f,right,0.694915,self-related
