"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"195",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,538,1,0.538,"1920*1080",NA,NA,NA,"black","60cm",NA
"196",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,529,1,0.529,"1920*1080",NA,NA,NA,"black","60cm",NA
"197",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,453,1,0.453,"1920*1080",NA,NA,NA,"black","60cm",NA
"198",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,874,1,0.874,"1920*1080",NA,NA,NA,"black","60cm",NA
"199",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,585,1,0.585,"1920*1080",NA,NA,NA,"black","60cm",NA
"200",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,457,1,0.457,"1920*1080",NA,NA,NA,"black","60cm",NA
"201",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,671,1,0.671,"1920*1080",NA,NA,NA,"black","60cm",NA
"202",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,566,1,0.566,"1920*1080",NA,NA,NA,"black","60cm",NA
"203",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,436,1,0.436,"1920*1080",NA,NA,NA,"black","60cm",NA
"204",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,801,1,0.801,"1920*1080",NA,NA,NA,"black","60cm",NA
"205",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,718,1,0.718,"1920*1080",NA,NA,NA,"black","60cm",NA
"206",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,606,1,0.606,"1920*1080",NA,NA,NA,"black","60cm",NA
"207",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,507,1,0.507,"1920*1080",NA,NA,NA,"black","60cm",NA
"208",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,442,1,0.442,"1920*1080",NA,NA,NA,"black","60cm",NA
"209",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,731,1,0.731,"1920*1080",NA,NA,NA,"black","60cm",NA
"210",2832782,22,"Mujer","Diestro","circulo","tu","Matching",1,763,0,0.763,"1920*1080",NA,NA,NA,"black","60cm",NA
"211",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,566,1,0.566,"1920*1080",NA,NA,NA,"black","60cm",NA
"212",2832782,22,"Mujer","Diestro","circulo","tu","Matching",1,295,0,0.295,"1920*1080",NA,NA,NA,"black","60cm",NA
"213",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,555,1,0.555,"1920*1080",NA,NA,NA,"black","60cm",NA
"214",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,544,1,0.544,"1920*1080",NA,NA,NA,"black","60cm",NA
"215",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,361,1,0.361,"1920*1080",NA,NA,NA,"black","60cm",NA
"216",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,623,1,0.623,"1920*1080",NA,NA,NA,"black","60cm",NA
"217",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,645,1,0.645,"1920*1080",NA,NA,NA,"black","60cm",NA
"218",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,497,1,0.497,"1920*1080",NA,NA,NA,"black","60cm",NA
"219",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,399,1,0.399,"1920*1080",NA,NA,NA,"black","60cm",NA
"220",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,535,1,0.535,"1920*1080",NA,NA,NA,"black","60cm",NA
"221",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,481,1,0.481,"1920*1080",NA,NA,NA,"black","60cm",NA
"222",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,505,1,0.505,"1920*1080",NA,NA,NA,"black","60cm",NA
"223",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,568,1,0.568,"1920*1080",NA,NA,NA,"black","60cm",NA
"224",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,493,1,0.493,"1920*1080",NA,NA,NA,"black","60cm",NA
"225",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,249,1,0.249,"1920*1080",NA,NA,NA,"black","60cm",NA
"226",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,365,0,0.365,"1920*1080",NA,NA,NA,"black","60cm",NA
"227",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,452,1,0.452,"1920*1080",NA,NA,NA,"black","60cm",NA
"228",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,630,1,0.63,"1920*1080",NA,NA,NA,"black","60cm",NA
"229",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,448,0,0.448,"1920*1080",NA,NA,NA,"black","60cm",NA
"230",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,460,1,0.46,"1920*1080",NA,NA,NA,"black","60cm",NA
"231",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,479,1,0.479,"1920*1080",NA,NA,NA,"black","60cm",NA
"232",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,570,1,0.57,"1920*1080",NA,NA,NA,"black","60cm",NA
"233",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,469,1,0.469,"1920*1080",NA,NA,NA,"black","60cm",NA
"234",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,484,1,0.484,"1920*1080",NA,NA,NA,"black","60cm",NA
"235",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,687,1,0.687,"1920*1080",NA,NA,NA,"black","60cm",NA
"236",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,354,1,0.354,"1920*1080",NA,NA,NA,"black","60cm",NA
"237",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,551,1,0.551,"1920*1080",NA,NA,NA,"black","60cm",NA
"238",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,491,1,0.491,"1920*1080",NA,NA,NA,"black","60cm",NA
"239",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,427,0,0.427,"1920*1080",NA,NA,NA,"black","60cm",NA
"240",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,444,1,0.444,"1920*1080",NA,NA,NA,"black","60cm",NA
"241",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,946,1,0.946,"1920*1080",NA,NA,NA,"black","60cm",NA
"242",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,655,1,0.655,"1920*1080",NA,NA,NA,"black","60cm",NA
"243",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"244",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,1069,1,1.069,"1920*1080",NA,NA,NA,"black","60cm",NA
"245",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,926,1,0.926,"1920*1080",NA,NA,NA,"black","60cm",NA
"246",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,1022,1,1.022,"1920*1080",NA,NA,NA,"black","60cm",NA
"247",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,817,1,0.817,"1920*1080",NA,NA,NA,"black","60cm",NA
"248",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,817,1,0.817,"1920*1080",NA,NA,NA,"black","60cm",NA
"249",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,579,1,0.579,"1920*1080",NA,NA,NA,"black","60cm",NA
"250",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,491,1,0.491,"1920*1080",NA,NA,NA,"black","60cm",NA
"251",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,545,1,0.545,"1920*1080",NA,NA,NA,"black","60cm",NA
"252",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,585,1,0.585,"1920*1080",NA,NA,NA,"black","60cm",NA
"253",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,491,0,0.491,"1920*1080",NA,NA,NA,"black","60cm",NA
"254",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,836,0,0.836,"1920*1080",NA,NA,NA,"black","60cm",NA
"255",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"256",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,624,1,0.624,"1920*1080",NA,NA,NA,"black","60cm",NA
"257",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,370,1,0.37,"1920*1080",NA,NA,NA,"black","60cm",NA
"258",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,702,1,0.702,"1920*1080",NA,NA,NA,"black","60cm",NA
"259",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,660,1,0.66,"1920*1080",NA,NA,NA,"black","60cm",NA
"260",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,644,0,0.644,"1920*1080",NA,NA,NA,"black","60cm",NA
"261",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"262",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,648,1,0.648,"1920*1080",NA,NA,NA,"black","60cm",NA
"263",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,684,1,0.684,"1920*1080",NA,NA,NA,"black","60cm",NA
"264",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"265",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,651,1,0.651,"1920*1080",NA,NA,NA,"black","60cm",NA
"266",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,853,0,0.853,"1920*1080",NA,NA,NA,"black","60cm",NA
"267",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,930,1,0.93,"1920*1080",NA,NA,NA,"black","60cm",NA
"268",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,547,1,0.547,"1920*1080",NA,NA,NA,"black","60cm",NA
"269",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,812,1,0.812,"1920*1080",NA,NA,NA,"black","60cm",NA
"270",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"271",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,724,0,0.724,"1920*1080",NA,NA,NA,"black","60cm",NA
"272",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,694,1,0.694,"1920*1080",NA,NA,NA,"black","60cm",NA
"273",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,710,1,0.71,"1920*1080",NA,NA,NA,"black","60cm",NA
"274",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,830,1,0.83,"1920*1080",NA,NA,NA,"black","60cm",NA
"275",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,809,1,0.809,"1920*1080",NA,NA,NA,"black","60cm",NA
"276",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,956,1,0.956,"1920*1080",NA,NA,NA,"black","60cm",NA
"277",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"278",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,377,1,0.377,"1920*1080",NA,NA,NA,"black","60cm",NA
"279",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,644,0,0.644,"1920*1080",NA,NA,NA,"black","60cm",NA
"280",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,772,0,0.772,"1920*1080",NA,NA,NA,"black","60cm",NA
"281",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"282",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,889,1,0.889,"1920*1080",NA,NA,NA,"black","60cm",NA
"283",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,904,0,0.904,"1920*1080",NA,NA,NA,"black","60cm",NA
"284",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,1024,0,1.024,"1920*1080",NA,NA,NA,"black","60cm",NA
"285",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,617,1,0.617,"1920*1080",NA,NA,NA,"black","60cm",NA
"286",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,884,1,0.884,"1920*1080",NA,NA,NA,"black","60cm",NA
"287",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,337,1,0.337,"1920*1080",NA,NA,NA,"black","60cm",NA
"288",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,558,1,0.558,"1920*1080",NA,NA,NA,"black","60cm",NA
"289",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,886,1,0.886,"1920*1080",NA,NA,NA,"black","60cm",NA
"290",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,1062,1,1.062,"1920*1080",NA,NA,NA,"black","60cm",NA
"291",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,613,1,0.613,"1920*1080",NA,NA,NA,"black","60cm",NA
"292",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"293",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,430,1,0.43,"1920*1080",NA,NA,NA,"black","60cm",NA
"294",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,324,1,0.324,"1920*1080",NA,NA,NA,"black","60cm",NA
"295",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,321,1,0.321,"1920*1080",NA,NA,NA,"black","60cm",NA
"296",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,619,1,0.619,"1920*1080",NA,NA,NA,"black","60cm",NA
"297",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,540,1,0.54,"1920*1080",NA,NA,NA,"black","60cm",NA
"298",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,737,1,0.737,"1920*1080",NA,NA,NA,"black","60cm",NA
"299",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,800,0,0.8,"1920*1080",NA,NA,NA,"black","60cm",NA
"300",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,464,1,0.464,"1920*1080",NA,NA,NA,"black","60cm",NA
"301",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,750,1,0.75,"1920*1080",NA,NA,NA,"black","60cm",NA
"302",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,410,1,0.41,"1920*1080",NA,NA,NA,"black","60cm",NA
"303",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,384,0,0.384,"1920*1080",NA,NA,NA,"black","60cm",NA
"304",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,664,1,0.664,"1920*1080",NA,NA,NA,"black","60cm",NA
"305",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"306",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,451,0,0.451,"1920*1080",NA,NA,NA,"black","60cm",NA
"307",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,619,1,0.619,"1920*1080",NA,NA,NA,"black","60cm",NA
"308",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,409,1,0.409,"1920*1080",NA,NA,NA,"black","60cm",NA
"309",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,693,1,0.693,"1920*1080",NA,NA,NA,"black","60cm",NA
"310",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,959,0,0.959,"1920*1080",NA,NA,NA,"black","60cm",NA
"311",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,418,1,0.418,"1920*1080",NA,NA,NA,"black","60cm",NA
"312",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,547,1,0.547,"1920*1080",NA,NA,NA,"black","60cm",NA
"313",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,725,1,0.725,"1920*1080",NA,NA,NA,"black","60cm",NA
"314",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"315",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"316",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"317",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,702,0,0.702,"1920*1080",NA,NA,NA,"black","60cm",NA
"318",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,734,1,0.734,"1920*1080",NA,NA,NA,"black","60cm",NA
"319",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,733,1,0.733,"1920*1080",NA,NA,NA,"black","60cm",NA
"320",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"321",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,1016,1,1.016,"1920*1080",NA,NA,NA,"black","60cm",NA
"322",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,748,0,0.748,"1920*1080",NA,NA,NA,"black","60cm",NA
"323",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,847,0,0.847,"1920*1080",NA,NA,NA,"black","60cm",NA
"324",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,796,1,0.796,"1920*1080",NA,NA,NA,"black","60cm",NA
"325",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,1011,1,1.011,"1920*1080",NA,NA,NA,"black","60cm",NA
"326",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,740,1,0.74,"1920*1080",NA,NA,NA,"black","60cm",NA
"327",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,1003,1,1.003,"1920*1080",NA,NA,NA,"black","60cm",NA
"328",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,766,1,0.766,"1920*1080",NA,NA,NA,"black","60cm",NA
"329",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,833,1,0.833,"1920*1080",NA,NA,NA,"black","60cm",NA
"330",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,811,1,0.811,"1920*1080",NA,NA,NA,"black","60cm",NA
"331",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"332",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,919,1,0.919,"1920*1080",NA,NA,NA,"black","60cm",NA
"333",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,494,0,0.494,"1920*1080",NA,NA,NA,"black","60cm",NA
"334",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,754,1,0.754,"1920*1080",NA,NA,NA,"black","60cm",NA
"335",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,738,1,0.738,"1920*1080",NA,NA,NA,"black","60cm",NA
"336",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,460,1,0.46,"1920*1080",NA,NA,NA,"black","60cm",NA
"337",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,432,0,0.432,"1920*1080",NA,NA,NA,"black","60cm",NA
"338",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,588,1,0.588,"1920*1080",NA,NA,NA,"black","60cm",NA
"339",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,670,1,0.67,"1920*1080",NA,NA,NA,"black","60cm",NA
"340",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,652,1,0.652,"1920*1080",NA,NA,NA,"black","60cm",NA
"341",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,711,0,0.711,"1920*1080",NA,NA,NA,"black","60cm",NA
"342",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,943,0,0.943,"1920*1080",NA,NA,NA,"black","60cm",NA
"343",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,741,1,0.741,"1920*1080",NA,NA,NA,"black","60cm",NA
"344",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"345",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,437,1,0.437,"1920*1080",NA,NA,NA,"black","60cm",NA
"346",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,299,1,0.299,"1920*1080",NA,NA,NA,"black","60cm",NA
"347",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,874,1,0.874,"1920*1080",NA,NA,NA,"black","60cm",NA
"348",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,374,0,0.374,"1920*1080",NA,NA,NA,"black","60cm",NA
"349",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,601,1,0.601,"1920*1080",NA,NA,NA,"black","60cm",NA
"350",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,484,1,0.484,"1920*1080",NA,NA,NA,"black","60cm",NA
"351",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,603,1,0.603,"1920*1080",NA,NA,NA,"black","60cm",NA
"352",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,769,1,0.769,"1920*1080",NA,NA,NA,"black","60cm",NA
"353",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,837,1,0.837,"1920*1080",NA,NA,NA,"black","60cm",NA
"354",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,1026,1,1.026,"1920*1080",NA,NA,NA,"black","60cm",NA
"355",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,600,1,0.6,"1920*1080",NA,NA,NA,"black","60cm",NA
"356",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,695,1,0.695,"1920*1080",NA,NA,NA,"black","60cm",NA
"357",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,925,1,0.925,"1920*1080",NA,NA,NA,"black","60cm",NA
"358",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"359",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,755,1,0.755,"1920*1080",NA,NA,NA,"black","60cm",NA
"360",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,637,1,0.637,"1920*1080",NA,NA,NA,"black","60cm",NA
"361",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,981,1,0.981,"1920*1080",NA,NA,NA,"black","60cm",NA
"362",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,731,1,0.731,"1920*1080",NA,NA,NA,"black","60cm",NA
"363",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,689,1,0.689,"1920*1080",NA,NA,NA,"black","60cm",NA
"364",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,833,1,0.833,"1920*1080",NA,NA,NA,"black","60cm",NA
"365",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"366",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,747,1,0.747,"1920*1080",NA,NA,NA,"black","60cm",NA
"367",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,791,0,0.791,"1920*1080",NA,NA,NA,"black","60cm",NA
"368",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"369",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,731,1,0.731,"1920*1080",NA,NA,NA,"black","60cm",NA
"370",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"371",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,535,0,0.535,"1920*1080",NA,NA,NA,"black","60cm",NA
"372",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"373",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",5,537,0,0.537,"1920*1080",NA,NA,NA,"black","60cm",NA
"374",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,473,1,0.473,"1920*1080",NA,NA,NA,"black","60cm",NA
"375",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,714,1,0.714,"1920*1080",NA,NA,NA,"black","60cm",NA
"376",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,338,1,0.338,"1920*1080",NA,NA,NA,"black","60cm",NA
"377",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,639,1,0.639,"1920*1080",NA,NA,NA,"black","60cm",NA
