"Subject","Age","Gender","Handedness","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Session","RT_ms","RT_sec","ACC"
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",450,0.45,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",823,0.823,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",558,0.558,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",690,0.69,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",641,0.641,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",567,0.567,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",680,0.68,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",567,0.567,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",641,0.641,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",952,0.952,0
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",661,0.661,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",538,0.538,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",584,0.584,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",522,0.522,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",619,0.619,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",612,0.612,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",457,0.457,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",629,0.629,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",483,0.483,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",852,0.852,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",455,0.455,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",517,0.517,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",504,0.504,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",538,0.538,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",557,0.557,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",600,0.6,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",531,0.531,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",581,0.581,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",567,0.567,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",689,0.689,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",759,0.759,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",535,0.535,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",785,0.785,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",533,0.533,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",457,0.457,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",593,0.593,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",810,0.81,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",793,0.793,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",671,0.671,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",658,0.658,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",579,0.579,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",706,0.706,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",557,0.557,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",496,0.496,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",588,0.588,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",623,0.623,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",535,0.535,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",637,0.637,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",693,0.693,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",414,0.414,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",610,0.61,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",692,0.692,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",626,0.626,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",605,0.605,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",504,0.504,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",545,0.545,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",721,0.721,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",567,0.567,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",485,0.485,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",667,0.667,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",589,0.589,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",648,0.648,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",683,0.683,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",418,0.418,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",653,0.653,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",927,0.927,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",558,0.558,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",514,0.514,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",531,0.531,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",420,0.42,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",658,0.658,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",551,0.551,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",606,0.606,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",676,0.676,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",649,0.649,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",537,0.537,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",510,0.51,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",593,0.593,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",600,0.6,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",701,0.701,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",649,0.649,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",499,0.499,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",617,0.617,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",634,0.634,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",638,0.638,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",607,0.607,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",593,0.593,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",624,0.624,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",613,0.613,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",544,0.544,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",738,0.738,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",743,0.743,0
1,"22","f","R","Matching","Self","Self","Self","Self","2",534,0.534,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",530,0.53,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",533,0.533,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",705,0.705,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",713,0.713,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",645,0.645,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",553,0.553,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",724,0.724,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",541,0.541,1
1,"22","f","R","Nonmatching","Self","Friend","Friend","Close","2",507,0.507,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",739,0.739,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",608,0.608,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",503,0.503,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",656,0.656,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",542,0.542,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",623,0.623,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",691,0.691,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",678,0.678,0
1,"22","f","R","Matching","Self","Self","Self","Self","2",585,0.585,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",615,0.615,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",767,0.767,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",603,0.603,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",458,0.458,0
1,"22","f","R","Matching","Self","Self","Self","Self","2",456,0.456,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",553,0.553,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",603,0.603,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",568,0.568,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",470,0.47,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",587,0.587,1
1,"22","f","R","Nonmatching","Close","Self","Self","Self","2",612,0.612,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",546,0.546,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",531,0.531,1
1,"22","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",851,0.851,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",621,0.621,1
1,"22","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",635,0.635,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",598,0.598,1
1,"22","f","R","Matching","Close","Friend","Friend","Close","2",514,0.514,1
1,"22","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",677,0.677,1
1,"22","f","R","Nonmatching","Stranger","Self","Self","Self","2",634,0.634,1
1,"22","f","R","Matching","Self","Self","Self","Self","2",487,0.487,1
1,"22","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",591,0.591,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",725,0.725,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",884,0.884,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",697,0.697,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",813,0.813,0
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",535,0.535,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",527,0.527,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",421,0.421,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",452,0.452,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",576,0.576,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",698,0.698,1
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",611,0.611,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",514,0.514,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",736,0.736,0
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",493,0.493,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",634,0.634,0
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",517,0.517,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",450,0.45,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",618,0.618,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",617,0.617,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",607,0.607,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",840,0.84,0
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",561,0.561,0
2,"20","f","R","Matching","Self","Self","Self","Self","1",401,0.401,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",485,0.485,1
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",745,0.745,0
2,"20","f","R","Matching","Self","Self","Self","Self","1",562,0.562,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",554,0.554,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",536,0.536,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",570,0.57,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",1074,1.074,3
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",540,0.54,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",642,0.642,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",731,0.731,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",607,0.607,1
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",494,0.494,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",455,0.455,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",636,0.636,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",590,0.59,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",562,0.562,0
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",924,0.924,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",544,0.544,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",798,0.798,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",634,0.634,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",631,0.631,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",1001,1.001,3
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",567,0.567,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",601,0.601,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",582,0.582,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",552,0.552,1
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",471,0.471,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",644,0.644,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",558,0.558,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",434,0.434,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",500,0.5,0
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",562,0.562,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",544,0.544,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",656,0.656,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",999,0.999,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",490,0.49,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",665,0.665,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",605,0.605,0
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",534,0.534,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",510,0.51,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",574,0.574,1
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",548,0.548,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",600,0.6,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",594,0.594,1
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",1007,1.007,3
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",1045,1.045,3
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",606,0.606,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",545,0.545,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",612,0.612,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",938,0.938,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",1030,1.03,3
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",570,0.57,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",466,0.466,1
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",508,0.508,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",668,0.668,1
2,"20","f","R","Matching","Close","Friend","Friend","Close","1",530,0.53,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",447,0.447,1
2,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",847,0.847,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",522,0.522,1
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",581,0.581,1
2,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",445,0.445,1
2,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",763,0.763,1
2,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",948,0.948,1
2,"20","f","R","Nonmatching","Close","Self","Self","Self","1",660,0.66,1
2,"20","f","R","Matching","Self","Self","Self","Self","1",586,0.586,1
2,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",627,0.627,1
2,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",598,0.598,1
