Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
Self,You,Mismatch,Bottom,n,0.983488494,STAR,CIRCLE,DIAMOND,TRIANGLE,0,81,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,m,0.750203418,STAR,CIRCLE,DIAMOND,TRIANGLE,1,82,3,l,Hungarian,12,Male,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,m,0.950167018,STAR,CIRCLE,DIAMOND,TRIANGLE,1,83,3,l,Hungarian,12,Male,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,m,1.050151581,STAR,CIRCLE,DIAMOND,TRIANGLE,1,84,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.883509458,STAR,CIRCLE,DIAMOND,TRIANGLE,1,85,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.600178605,STAR,CIRCLE,DIAMOND,TRIANGLE,0,86,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Bottom,m,1.050142896,STAR,CIRCLE,DIAMOND,TRIANGLE,1,87,3,l,Hungarian,12,Male,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,m,0.850135079,STAR,CIRCLE,DIAMOND,TRIANGLE,1,88,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,We,Mismatch,Top,m,1.166804779,STAR,CIRCLE,DIAMOND,TRIANGLE,1,89,3,l,Hungarian,12,Male,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,m,0.88350551,STAR,CIRCLE,DIAMOND,TRIANGLE,1,90,3,l,Hungarian,12,Male,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,n,0.833475525,STAR,CIRCLE,DIAMOND,TRIANGLE,1,91,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.783490152,STAR,CIRCLE,DIAMOND,TRIANGLE,1,92,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.683477558,STAR,CIRCLE,DIAMOND,TRIANGLE,1,93,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,m,1.266824479,STAR,CIRCLE,DIAMOND,TRIANGLE,1,94,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.966817492,STAR,CIRCLE,DIAMOND,TRIANGLE,1,95,3,l,Hungarian,12,Male,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,m,0.800133914,STAR,CIRCLE,DIAMOND,TRIANGLE,1,96,3,l,Hungarian,12,Male,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,1,0,r,Hungarian,13,Female,22,TRAINING,1,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,2,0,r,Hungarian,13,Female,22,TRAINING,1,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,0.216792126,STAR,DIAMOND,TRIANGLE,CIRCLE,1,3,0,r,Hungarian,13,Female,22,TRAINING,1,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,0.450191298,STAR,DIAMOND,TRIANGLE,CIRCLE,1,4,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,They,Mismatch,Top,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,5,0,r,Hungarian,13,Female,22,TRAINING,1,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Top,m,0.400189344,STAR,DIAMOND,TRIANGLE,CIRCLE,0,6,0,r,Hungarian,13,Female,22,TRAINING,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,7,0,r,Hungarian,13,Female,22,TRAINING,1,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,n,0.216789757,STAR,DIAMOND,TRIANGLE,CIRCLE,0,8,0,r,Hungarian,13,Female,22,TRAINING,1,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Top,m,0.400231587,STAR,DIAMOND,TRIANGLE,CIRCLE,0,9,0,r,Hungarian,13,Female,22,TRAINING,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,m,0.216932673,STAR,DIAMOND,TRIANGLE,CIRCLE,0,10,0,r,Hungarian,13,Female,22,TRAINING,1,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.300187804,STAR,DIAMOND,TRIANGLE,CIRCLE,0,11,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,12,0,r,Hungarian,13,Female,22,TRAINING,1,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,m,0.433512399,STAR,DIAMOND,TRIANGLE,CIRCLE,0,13,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.450189719,STAR,DIAMOND,TRIANGLE,CIRCLE,1,14,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,n,0.416689006,STAR,DIAMOND,TRIANGLE,CIRCLE,1,15,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,0.516810563,STAR,DIAMOND,TRIANGLE,CIRCLE,0,16,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.300202411,STAR,DIAMOND,TRIANGLE,CIRCLE,0,17,0,r,Hungarian,13,Female,22,TRAINING,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,n,0.433485948,STAR,DIAMOND,TRIANGLE,CIRCLE,1,18,0,r,Hungarian,13,Female,22,TRAINING,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Top,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,19,0,r,Hungarian,13,Female,22,TRAINING,1,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.450221697,STAR,DIAMOND,TRIANGLE,CIRCLE,1,20,0,r,Hungarian,13,Female,22,TRAINING,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,1,1,r,Hungarian,13,Female,22,EXPERIMENT,1,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,2,1,r,Hungarian,13,Female,22,EXPERIMENT,1,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,They,Mismatch,Top,m,0.216799232,STAR,DIAMOND,TRIANGLE,CIRCLE,0,3,1,r,Hungarian,13,Female,22,EXPERIMENT,1,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.400188159,STAR,DIAMOND,TRIANGLE,CIRCLE,1,4,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.300161747,STAR,DIAMOND,TRIANGLE,CIRCLE,0,5,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.650165557,STAR,DIAMOND,TRIANGLE,CIRCLE,1,6,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Top,n,0.966827361,STAR,DIAMOND,TRIANGLE,CIRCLE,1,7,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,m,0.300195305,STAR,DIAMOND,TRIANGLE,CIRCLE,0,8,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.466828348,STAR,DIAMOND,TRIANGLE,CIRCLE,1,9,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,n,0.650166347,STAR,DIAMOND,TRIANGLE,CIRCLE,1,10,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.65019872,STAR,DIAMOND,TRIANGLE,CIRCLE,1,11,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.750147357,STAR,DIAMOND,TRIANGLE,CIRCLE,1,12,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.733500832,STAR,DIAMOND,TRIANGLE,CIRCLE,1,13,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.866827006,STAR,DIAMOND,TRIANGLE,CIRCLE,1,14,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.716814432,STAR,DIAMOND,TRIANGLE,CIRCLE,1,15,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,0.933466405,STAR,DIAMOND,TRIANGLE,CIRCLE,1,16,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.783507129,STAR,DIAMOND,TRIANGLE,CIRCLE,1,17,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.700171065,STAR,DIAMOND,TRIANGLE,CIRCLE,1,18,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,m,0.533500911,STAR,DIAMOND,TRIANGLE,CIRCLE,0,19,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,1.016819051,STAR,DIAMOND,TRIANGLE,CIRCLE,1,20,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,1.116804009,STAR,DIAMOND,TRIANGLE,CIRCLE,1,21,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,n,1.300129769,STAR,DIAMOND,TRIANGLE,CIRCLE,0,22,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.850125209,STAR,DIAMOND,TRIANGLE,CIRCLE,1,23,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,1.049964843,STAR,DIAMOND,TRIANGLE,CIRCLE,1,24,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.700132769,STAR,DIAMOND,TRIANGLE,CIRCLE,1,25,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,1.316830776,STAR,DIAMOND,TRIANGLE,CIRCLE,1,26,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.950156753,STAR,DIAMOND,TRIANGLE,CIRCLE,1,27,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.150140093,STAR,DIAMOND,TRIANGLE,CIRCLE,1,28,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.816817551,STAR,DIAMOND,TRIANGLE,CIRCLE,1,29,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,1.050116445,STAR,DIAMOND,TRIANGLE,CIRCLE,0,30,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,n,1.150176019,STAR,DIAMOND,TRIANGLE,CIRCLE,0,31,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,0.833548168,STAR,DIAMOND,TRIANGLE,CIRCLE,1,32,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,1.10014564,STAR,DIAMOND,TRIANGLE,CIRCLE,1,33,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.683517433,STAR,DIAMOND,TRIANGLE,CIRCLE,1,34,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,n,0.950211235,STAR,DIAMOND,TRIANGLE,CIRCLE,1,35,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.800186817,STAR,DIAMOND,TRIANGLE,CIRCLE,1,36,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Top,n,1.316828013,STAR,DIAMOND,TRIANGLE,CIRCLE,1,37,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,1.216837527,STAR,DIAMOND,TRIANGLE,CIRCLE,1,38,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,1.233486816,STAR,DIAMOND,TRIANGLE,CIRCLE,1,39,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,n,1.150124696,STAR,DIAMOND,TRIANGLE,CIRCLE,1,40,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,1.350142778,STAR,DIAMOND,TRIANGLE,CIRCLE,1,41,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,1.000157918,STAR,DIAMOND,TRIANGLE,CIRCLE,1,42,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,1.13350778,STAR,DIAMOND,TRIANGLE,CIRCLE,1,43,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,1.300165695,STAR,DIAMOND,TRIANGLE,CIRCLE,1,44,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,1.316793271,STAR,DIAMOND,TRIANGLE,CIRCLE,1,45,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.850062832,STAR,DIAMOND,TRIANGLE,CIRCLE,1,46,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.70013119,STAR,DIAMOND,TRIANGLE,CIRCLE,1,47,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,1.15021313,STAR,DIAMOND,TRIANGLE,CIRCLE,1,48,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,m,1.050118024,STAR,DIAMOND,TRIANGLE,CIRCLE,0,49,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,n,1.06681232,STAR,DIAMOND,TRIANGLE,CIRCLE,1,50,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.90015322,STAR,DIAMOND,TRIANGLE,CIRCLE,1,51,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,1.633492975,STAR,DIAMOND,TRIANGLE,CIRCLE,1,52,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,1.416863505,STAR,DIAMOND,TRIANGLE,CIRCLE,1,53,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,None,None,STAR,DIAMOND,TRIANGLE,CIRCLE,3,54,1,r,Hungarian,13,Female,22,EXPERIMENT,1,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.700208965,STAR,DIAMOND,TRIANGLE,CIRCLE,1,55,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,1.16680399,STAR,DIAMOND,TRIANGLE,CIRCLE,1,56,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,0.916830934,STAR,DIAMOND,TRIANGLE,CIRCLE,0,57,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,1.283502983,STAR,DIAMOND,TRIANGLE,CIRCLE,1,58,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.68348506,STAR,DIAMOND,TRIANGLE,CIRCLE,1,59,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,1.266837902,STAR,DIAMOND,TRIANGLE,CIRCLE,1,60,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.9334972,STAR,DIAMOND,TRIANGLE,CIRCLE,1,61,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,1.466810188,STAR,DIAMOND,TRIANGLE,CIRCLE,1,62,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,1.116805588,STAR,DIAMOND,TRIANGLE,CIRCLE,1,63,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,n,1.250163346,STAR,DIAMOND,TRIANGLE,CIRCLE,1,64,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,1.083476611,STAR,DIAMOND,TRIANGLE,CIRCLE,1,65,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.883496824,STAR,DIAMOND,TRIANGLE,CIRCLE,1,66,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,1.116822565,STAR,DIAMOND,TRIANGLE,CIRCLE,1,67,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,n,0.783501207,STAR,DIAMOND,TRIANGLE,CIRCLE,1,68,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,1.283507721,STAR,DIAMOND,TRIANGLE,CIRCLE,1,69,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,0.816807681,STAR,DIAMOND,TRIANGLE,CIRCLE,1,70,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.650214512,STAR,DIAMOND,TRIANGLE,CIRCLE,1,71,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.883475506,STAR,DIAMOND,TRIANGLE,CIRCLE,1,72,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,1.133469485,STAR,DIAMOND,TRIANGLE,CIRCLE,1,73,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,0.766840469,STAR,DIAMOND,TRIANGLE,CIRCLE,0,74,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.633478763,STAR,DIAMOND,TRIANGLE,CIRCLE,1,75,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.966801305,STAR,DIAMOND,TRIANGLE,CIRCLE,1,76,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,0.966821439,STAR,DIAMOND,TRIANGLE,CIRCLE,1,77,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.816819919,STAR,DIAMOND,TRIANGLE,CIRCLE,1,78,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Top,m,0.966804463,STAR,DIAMOND,TRIANGLE,CIRCLE,1,79,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,n,0.833491712,STAR,DIAMOND,TRIANGLE,CIRCLE,1,80,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,1.100181961,STAR,DIAMOND,TRIANGLE,CIRCLE,1,81,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,n,0.916835672,STAR,DIAMOND,TRIANGLE,CIRCLE,1,82,1,r,Hungarian,13,Female,22,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,0.816843607,STAR,DIAMOND,TRIANGLE,CIRCLE,1,83,1,r,Hungarian,13,Female,22,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
