"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
1002,2,"test",231,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,655
1002,2,"test",232,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,712
1002,2,"test",233,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,719
1002,2,"test",234,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,606
1002,2,"test",235,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,618
1002,2,"test",236,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,629
1002,2,"test",237,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,727
1002,2,"test",238,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,654
1002,2,"test",239,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,614
1002,2,"test",240,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,705
1002,2,"test",241,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,795
1002,2,"test",242,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,552
1002,2,"test",243,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,636
1002,2,"test",244,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,495
1002,2,"test",245,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,622
1002,2,"test",246,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,793
1002,2,"test",247,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,685
1002,2,"test",248,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,638
1002,2,"test",249,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,679
1002,2,"test",250,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,672
1002,2,"test",251,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,608
1002,2,"test",252,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,701
1002,2,"test",253,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,612
1002,2,"test",254,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,600
1002,2,"test",255,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,579
1002,2,"test",256,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,576
1002,2,"test",257,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,533
1002,2,"test",258,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,578
1002,2,"test",259,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,697
1002,2,"test",260,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,705
1002,2,"test",261,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,751
1002,2,"test",262,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,628
1002,2,"test",263,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,695
1002,2,"test",264,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,576
1002,2,"test",265,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,645
