"Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
7309,3,5,22,26,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",575.8,0.5758,1
7309,3,5,23,26,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",695.9,0.6959,1
7309,3,5,24,26,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",728,0.728,1
7310,1,1,1,21,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",506.2,0.5062,1
7310,1,1,1,21,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",682.9,0.6829,1
7310,1,1,1,21,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",591.7,0.5917,1
7310,1,1,1,21,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",596.4,0.5964,1
7310,1,1,1,21,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",508.4,0.5084,1
7310,1,1,1,21,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",550.2,0.5502,1
7310,1,1,2,21,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",668.2,0.6682,1
7310,1,1,2,21,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",601,0.601,1
7310,1,1,2,21,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",583.8,0.5838,1
7310,1,1,2,21,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",548.4,0.5484,1
7310,1,1,2,21,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",420.5,0.4205,1
7310,1,1,2,21,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",534.3,0.5343,1
7310,1,1,3,21,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",612.3,0.6123,1
7310,1,1,3,21,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",671.1,0.6711,1
7310,1,1,3,21,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",609.9,0.6099,1
7310,1,1,3,21,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",516.5,0.5165,1
7310,1,1,3,21,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",574.6,0.5746,1
7310,1,1,3,21,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",578.4,0.5784,1
7310,1,1,4,21,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",648.4,0.6484,1
7310,1,1,4,21,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",735.1,0.7351,1
7310,1,1,4,21,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",446.1,0.4461,1
7310,1,1,4,21,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",620.7,0.6207,1
7310,1,1,4,21,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",586.8,0.5868,1
7310,1,1,4,21,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",660.6,0.6606,1
7310,1,1,5,21,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",732.6,0.7326,1
7310,1,1,5,21,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",443.4,0.4434,1
7310,1,1,5,21,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",484.2,0.4842,0
7310,1,1,5,21,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",422.9,0.4229,0
7310,1,1,5,21,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",580.9,0.5809,1
7310,1,1,5,21,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",694.6,0.6946,1
7310,1,1,6,21,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",576.7,0.5767,1
7310,1,1,6,21,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",809.5,0.8095,1
7310,1,1,6,21,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",626.2,0.6262,1
