"","Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
"23988",7343,2,5,12,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",771.2,0.7712,1
"23989",7343,2,5,13,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",731.4,0.7314,0
"23990",7343,2,5,14,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",662.9,0.6629,0
"23991",7343,2,5,15,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",400.8,0.4008,1
"23992",7343,2,5,16,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",685.6,0.6856,0
"23993",7343,2,5,17,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",624,0.624,0
"23994",7343,2,5,18,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",717.3,0.7173,1
"23995",7343,2,5,19,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",692.6,0.6926,1
"23996",7343,2,5,20,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",595.2,0.5952,1
"23997",7343,2,5,21,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",851.8,0.8518,1
"23998",7343,2,5,22,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",625.5,0.6255,0
"23999",7343,2,5,23,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",718.8,0.7188,0
"24000",7343,2,5,24,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",678,0.678,1
"24001",7343,3,1,1,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",660.7,0.6607,1
"24002",7343,3,1,2,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",678.6,0.6786,1
"24003",7343,3,1,3,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",796.9,0.7969,1
"24004",7343,3,1,4,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",805.4,0.8054,1
"24005",7343,3,1,5,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",890.3,0.8903,0
"24006",7343,3,1,6,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",940.7,0.9407,0
"24007",7343,3,1,7,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",1052.4,1.0524,1
"24008",7343,3,1,8,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",762.1,0.7621,1
"24009",7343,3,1,9,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",762.3,0.7623,0
"24010",7343,3,1,10,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",754.4,0.7544,1
"24011",7343,3,1,11,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",766.2,0.7662,1
"24012",7343,3,1,12,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",758.3,0.7583,1
"24013",7343,3,1,13,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",810.2,0.8102,1
"24014",7343,3,1,14,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",779.2,0.7792,1
"24015",7343,3,1,15,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",855.6,0.8556,1
"24016",7343,3,1,16,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",845.4,0.8454,1
"24017",7343,3,1,17,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",651,0.651,1
"24018",7343,3,1,18,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",744.8,0.7448,1
"24019",7343,3,1,19,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",752.4,0.7524,1
"24020",7343,3,1,20,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",812.3,0.8123,0
"24021",7343,3,1,21,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",653.4,0.6534,1
"24022",7343,3,1,22,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",771,0.771,1
"24023",7343,3,1,23,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",683.1,0.6831,1
"24024",7343,3,1,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",645.6,0.6456,1
"24025",7343,3,2,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",995.3,0.9953,1
"24026",7343,3,2,2,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",675.9,0.6759,1
"24027",7343,3,2,3,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",762.1,0.7621,1
"24028",7343,3,2,4,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",778.2,0.7782,0
"24029",7343,3,2,5,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",814.6,0.8146,0
"24030",7343,3,2,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",647.6,0.6476,1
"24031",7343,3,2,7,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",837.4,0.8374,1
"24032",7343,3,2,8,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",782.9,0.7829,1
"24033",7343,3,2,9,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",699.3,0.6993,1
"24034",7343,3,2,10,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",738,0.738,0
"24035",7343,3,2,11,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",757.4,0.7574,1
"24036",7343,3,2,12,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",721.3,0.7213,0
"24037",7343,3,2,13,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",968.4,0.9684,1
"24038",7343,3,2,14,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",616.4,0.6164,1
"24039",7343,3,2,15,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",713.4,0.7134,1
"24040",7343,3,2,16,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",732.4,0.7324,1
"24041",7343,3,2,17,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",639.8,0.6398,1
"24042",7343,3,2,18,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",689.3,0.6893,0
"24043",7343,3,2,19,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",587.7,0.5877,1
"24044",7343,3,2,20,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",684.3,0.6843,0
"24045",7343,3,2,21,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",470.8,0.4708,0
"24046",7343,3,2,22,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",652.9,0.6529,0
"24047",7343,3,2,23,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",882.7,0.8827,0
"24048",7343,3,2,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",645.1,0.6451,1
"24049",7343,3,3,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",674.9,0.6749,1
"24050",7343,3,3,2,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",769.1,0.7691,0
"24051",7343,3,3,3,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",785.2,0.7852,1
"24052",7343,3,3,4,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",909.6,0.9096,0
"24053",7343,3,3,5,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",720.5,0.7205,0
"24054",7343,3,3,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",743.6,0.7436,0
"24055",7343,3,3,7,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",551.2,0.5512,0
"24056",7343,3,3,8,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",339.1,0.3391,0
"24057",7343,3,3,9,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",442.7,0.4427,1
"24058",7343,3,3,10,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",508.2,0.5082,1
"24059",7343,3,3,11,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",319.1,0.3191,0
"24060",7343,3,3,12,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",350.3,0.3503,0
"24061",7343,3,3,13,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",450.1,0.4501,0
"24062",7343,3,3,14,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",407.8,0.4078,1
"24063",7343,3,3,15,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",636.6,0.6366,0
"24064",7343,3,3,16,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",510.1,0.5101,0
"24065",7343,3,3,17,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",897,0.897,1
"24066",7343,3,3,18,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",959.7,0.9597,0
"24067",7343,3,3,19,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",691.6,0.6916,1
"24068",7343,3,3,20,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",730.3,0.7303,0
"24069",7343,3,3,21,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",509.7,0.5097,0
"24070",7343,3,3,22,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",592.6,0.5926,0
"24071",7343,3,3,23,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",825.2,0.8252,1
"24072",7343,3,3,24,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",686.5,0.6865,1
"24073",7343,3,4,1,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",656,0.656,0
"24074",7343,3,4,2,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",930,0.93,1
"24075",7343,3,4,3,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",709.3,0.7093,1
"24076",7343,3,4,4,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",840.3,0.8403,1
"24077",7343,3,4,5,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",665.8,0.6658,1
"24078",7343,3,4,6,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",723.8,0.7238,1
"24079",7343,3,4,7,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",658.9,0.6589,0
"24080",7343,3,4,8,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",756.9,0.7569,0
"24081",7343,3,4,9,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",856.9,0.8569,1
"24082",7343,3,4,10,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",714.7,0.7147,1
"24083",7343,3,4,11,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",850,0.85,1
"24084",7343,3,4,12,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",839.8,0.8398,1
"24085",7343,3,4,13,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",585.2,0.5852,1
"24086",7343,3,4,14,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",845.6,0.8456,1
"24087",7343,3,4,15,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",971.3,0.9713,1
"24088",7343,3,4,16,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",651.5,0.6515,1
"24089",7343,3,4,17,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",825.2,0.8252,0
"24090",7343,3,4,18,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",726.4,0.7264,1
"24091",7343,3,4,19,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",665.8,0.6658,1
"24092",7343,3,4,20,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",827.8,0.8278,1
"24093",7343,3,4,21,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",993,0.993,1
"24094",7343,3,4,22,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",905.6,0.9056,1
"24095",7343,3,4,23,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",748.5,0.7485,1
"24096",7343,3,4,24,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",740.2,0.7402,0
"24097",7343,3,5,1,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",891.8,0.8918,0
"24098",7343,3,5,2,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",754.6,0.7546,1
"24099",7343,3,5,3,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",702.4,0.7024,1
"24100",7343,3,5,4,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",981.1,0.9811,1
"24101",7343,3,5,5,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",1009.5,1.0095,1
"24102",7343,3,5,6,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",554.5,0.5545,1
"24103",7343,3,5,7,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",550.4,0.5504,1
"24104",7343,3,5,8,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",754.2,0.7542,1
"24105",7343,3,5,9,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",782.1,0.7821,1
"24106",7343,3,5,10,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",746.4,0.7464,1
"24107",7343,3,5,11,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",634,0.634,0
"24108",7343,3,5,12,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",803.6,0.8036,0
"24109",7343,3,5,13,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",704.3,0.7043,1
"24110",7343,3,5,14,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",771.2,0.7712,0
"24111",7343,3,5,15,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",795.4,0.7954,1
"24112",7343,3,5,16,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",883.9,0.8839,1
"24113",7343,3,5,17,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",774.4,0.7744,1
"24114",7343,3,5,18,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",570.7,0.5707,1
"24115",7343,3,5,19,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",890.9,0.8909,0
"24116",7343,3,5,20,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",573.3,0.5733,1
"24117",7343,3,5,21,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",797.3,0.7973,1
"24118",7343,3,5,22,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",1026.1,1.0261,0
"24119",7343,3,5,23,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",647.4,0.6474,1
"24120",7343,3,5,24,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",901.2,0.9012,1
"24121",7344,1,1,1,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",763.5,0.7635,0
"24122",7344,1,1,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",665.8,0.6658,1
"24123",7344,1,1,1,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",728.6,0.7286,1
"24124",7344,1,1,1,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",753.8,0.7538,1
"24125",7344,1,1,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",711.4,0.7114,1
"24126",7344,1,1,1,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",453,0.453,1
"24127",7344,1,1,2,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",701.7,0.7017,1
"24128",7344,1,1,2,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",752,0.752,0
"24129",7344,1,1,2,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",672.8,0.6728,1
"24130",7344,1,1,2,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",446.2,0.4462,1
"24131",7344,1,1,2,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",403.6,0.4036,1
"24132",7344,1,1,2,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",661.2,0.6612,1
"24133",7344,1,1,3,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",899.7,0.8997,1
"24134",7344,1,1,3,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",796.1,0.7961,1
"24135",7344,1,1,3,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",636.9,0.6369,1
"24136",7344,1,1,3,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",456.1,0.4561,1
"24137",7344,1,1,3,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",789.6,0.7896,1
"24138",7344,1,1,3,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",875.3,0.8753,1
"24139",7344,1,1,4,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",465.9,0.4659,1
"24140",7344,1,1,4,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",792.3,0.7923,1
"24141",7344,1,1,4,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",689,0.689,1
"24142",7344,1,1,4,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",760.3,0.7603,1
"24143",7344,1,1,4,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",585.7,0.5857,1
"24144",7344,1,1,4,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",479.4,0.4794,1
"24145",7344,1,1,5,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",760,0.76,1
"24146",7344,1,1,5,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",700.5,0.7005,0
"24147",7344,1,1,5,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",449.2,0.4492,0
"24148",7344,1,1,5,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",594.3,0.5943,1
"24149",7344,1,1,5,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",728,0.728,0
"24150",7344,1,1,5,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",537.2,0.5372,1
"24151",7344,1,1,6,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",490.1,0.4901,1
"24152",7344,1,1,6,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",690.6,0.6906,1
"24153",7344,1,1,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",889.2,0.8892,0
"24154",7344,1,1,6,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",510.4,0.5104,1
"24155",7344,1,1,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",736,0.736,1
"24156",7344,1,1,6,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",479.7,0.4797,1
"24157",7344,1,1,7,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",642.3,0.6423,1
"24158",7344,1,1,7,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",674.7,0.6747,1
"24159",7344,1,1,7,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",648.6,0.6486,1
"24160",7344,1,1,7,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",578.6,0.5786,0
"24161",7344,1,1,7,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",696.2,0.6962,1
"24162",7344,1,1,7,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",689.9,0.6899,1
"24163",7344,1,1,8,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",828.5,0.8285,1
"24164",7344,1,1,8,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",638.8,0.6388,1
"24165",7344,1,1,8,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",481.6,0.4816,1
"24166",7344,1,1,8,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",664.8,0.6648,1
"24167",7344,1,1,8,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",920.3,0.9203,1
"24168",7344,1,1,8,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",873.9,0.8739,1
"24169",7344,1,1,9,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",752.5,0.7525,1
"24170",7344,1,1,9,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",488.9,0.4889,1
"24171",7344,1,1,9,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",539.7,0.5397,1
"24172",7344,1,1,9,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",759,0.759,1
"24173",7344,1,1,9,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",538.5,0.5385,0
"24174",7344,1,1,9,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",558.2,0.5582,1
"24175",7344,1,1,10,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",740.7,0.7407,0
"24176",7344,1,1,10,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",529.2,0.5292,1
"24177",7344,1,1,10,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",457.9,0.4579,1
"24178",7344,1,1,10,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",1056.9,1.0569,1
"24179",7344,1,1,10,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",632.5,0.6325,1
"24180",7344,1,1,10,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",472.3,0.4723,1
"24181",7344,1,1,11,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",658.9,0.6589,0
"24182",7344,1,1,11,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",681.1,0.6811,1
"24183",7344,1,1,11,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",688.1,0.6881,1
"24184",7344,1,1,11,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",641.1,0.6411,1
"24185",7344,1,1,11,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",412.7,0.4127,0
"24186",7344,1,1,11,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",628.4,0.6284,1
"24187",7344,1,1,12,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",656.9,0.6569,1
"24188",7344,1,1,12,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",635.4,0.6354,0
"24189",7344,1,1,12,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",720.1,0.7201,1
"24190",7344,1,1,12,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",843.3,0.8433,1
"24191",7344,1,1,12,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",788.7,0.7887,1
"24192",7344,1,1,12,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",616.5,0.6165,1
"24193",7344,1,1,13,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad",NA,1085,1.085,-1
"24194",7344,1,1,13,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",623.4,0.6234,1
"24195",7344,1,1,13,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",570.2,0.5702,1
"24196",7344,1,1,13,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",861.4,0.8614,1
"24197",7344,1,1,13,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",616.9,0.6169,1
"24198",7344,1,1,13,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",560.6,0.5606,1
"24199",7344,1,1,14,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",843.2,0.8432,1
"24200",7344,1,1,14,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",637.6,0.6376,1
"24201",7344,1,1,14,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",530.4,0.5304,1
"24202",7344,1,1,14,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",459.6,0.4596,0
"24203",7344,1,1,14,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",649.1,0.6491,1
"24204",7344,1,1,14,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",554.6,0.5546,1
