"","Subject","Label","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"2138",6,"Friend","Nonmatching","Friend","Friend","Close",752,0.752,1
"2139",6,"Friend","Nonmatching","Friend","Friend","Close",651,0.651,1
"2140",6,"Friend","Nonmatching","Friend","Friend","Close",972,0.972,1
"2141",6,"Friend","Nonmatching","Friend","Friend","Close",550,0.55,1
"2142",6,"Friend","Nonmatching","Friend","Friend","Close",1044,1.044,1
"2143",6,"Friend","Nonmatching","Friend","Friend","Close",562,0.562,1
"2144",6,"Friend","Nonmatching","Friend","Friend","Close",832,0.832,1
"2145",6,"Friend","Nonmatching","Friend","Friend","Close",613,0.613,1
"2146",6,"Friend","Nonmatching","Friend","Friend","Close",657,0.657,0
"2147",6,"Friend","Nonmatching","Friend","Friend","Close",894,0.894,1
"2148",6,"Friend","Nonmatching","Friend","Friend","Close",799,0.799,1
"2149",6,"Friend","Nonmatching","Friend","Friend","Close",673,0.673,1
"2150",6,"Friend","Nonmatching","Friend","Friend","Close",675,0.675,1
"2151",6,"Friend","Nonmatching","Friend","Friend","Close",665,0.665,1
"2152",6,"Friend","Nonmatching","Friend","Friend","Close",642,0.642,1
"2153",6,"Friend","Nonmatching","Friend","Friend","Close",778,0.778,0
"2154",6,"Friend","Nonmatching","Friend","Friend","Close",518,0.518,1
"2155",6,"Friend","Nonmatching","Friend","Friend","Close",648,0.648,1
"2156",6,"Friend","Nonmatching","Friend","Friend","Close",635,0.635,1
"2157",6,"Friend","Nonmatching","Friend","Friend","Close",280,0.28,0
"2158",6,"Friend","Nonmatching","Friend","Friend","Close",603,0.603,1
"2159",6,"Friend","Nonmatching","Friend","Friend","Close",725,0.725,1
"2160",6,"Friend","Nonmatching","Friend","Friend","Close",1080,1.08,1
"2161",6,"Friend","Nonmatching","Friend","Friend","Close",564,0.564,0
"2162",6,"Friend","Nonmatching","Friend","Friend","Close",604,0.604,1
"2163",6,"Friend","Nonmatching","Friend","Friend","Close",995,0.995,1
"2164",6,"Friend","Nonmatching","Friend","Friend","Close",796,0.796,1
"2165",6,"Friend","Nonmatching","Friend","Friend","Close",989,0.989,1
"2166",6,"Friend","Nonmatching","Friend","Friend","Close",654,0.654,1
"2167",6,"Friend","Nonmatching","Friend","Friend","Close",544,0.544,1
"2168",6,"Friend","Nonmatching","Friend","Friend","Close",726,0.726,1
"2169",6,"Self","Nonmatching","Self","Self","Self",1024,1.024,1
"2170",6,"Self","Nonmatching","Self","Self","Self",779,0.779,1
"2171",6,"Self","Nonmatching","Self","Self","Self",953,0.953,1
"2172",6,"Self","Nonmatching","Self","Self","Self",661,0.661,1
"2173",6,"Self","Nonmatching","Self","Self","Self",649,0.649,1
"2174",6,"Self","Nonmatching","Self","Self","Self",942,0.942,1
"2175",6,"Self","Nonmatching","Self","Self","Self",607,0.607,1
"2176",6,"Self","Nonmatching","Self","Self","Self",496,0.496,1
"2177",6,"Self","Nonmatching","Self","Self","Self",493,0.493,0
"2178",6,"Self","Nonmatching","Self","Self","Self",1072,1.072,1
"2179",6,"Self","Nonmatching","Self","Self","Self",770,0.77,1
"2180",6,"Self","Nonmatching","Self","Self","Self",946,0.946,1
"2181",6,"Self","Nonmatching","Self","Self","Self",562,0.562,1
"2182",6,"Self","Nonmatching","Self","Self","Self",693,0.693,1
"2183",6,"Self","Nonmatching","Self","Self","Self",849,0.849,1
"2184",6,"Self","Nonmatching","Self","Self","Self",995,0.995,1
"2185",6,"Self","Nonmatching","Self","Self","Self",611,0.611,1
"2186",6,"Self","Nonmatching","Self","Self","Self",616,0.616,1
"2187",6,"Self","Nonmatching","Self","Self","Self",447,0.447,1
"2188",6,"Self","Nonmatching","Self","Self","Self",837,0.837,1
"2189",6,"Self","Nonmatching","Self","Self","Self",920,0.92,1
"2190",6,"Self","Nonmatching","Self","Self","Self",649,0.649,1
"2191",6,"Self","Nonmatching","Self","Self","Self",702,0.702,1
"2192",6,"Self","Nonmatching","Self","Self","Self",753,0.753,0
"2193",6,"Self","Nonmatching","Self","Self","Self",696,0.696,1
"2194",6,"Self","Nonmatching","Self","Self","Self",677,0.677,1
"2195",6,"Self","Nonmatching","Self","Self","Self",1051,1.051,1
"2196",6,"Self","Nonmatching","Self","Self","Self",532,0.532,1
"2197",6,"Self","Nonmatching","Self","Self","Self",830,0.83,1
"2198",6,"Self","Nonmatching","Self","Self","Self",668,0.668,1
"2199",6,"Self","Nonmatching","Self","Self","Self",802,0.802,1
"2200",6,"Self","Nonmatching","Self","Self","Self",771,0.771,1
"2201",6,"Self","Nonmatching","Self","Self","Self",482,0.482,1
"2202",6,"Self","Nonmatching","Self","Self","Self",1050,1.05,1
"2203",6,"Self","Nonmatching","Self","Self","Self",561,0.561,1
"2204",6,"Self","Nonmatching","Self","Self","Self",524,0.524,1
"2205",6,"Self","Nonmatching","Self","Self","Self",614,0.614,1
"2206",6,"Self","Nonmatching","Self","Self","Self",501,0.501,1
"2207",6,"Self","Nonmatching","Self","Self","Self",551,0.551,1
"2208",6,"Self","Nonmatching","Self","Self","Self",576,0.576,1
"2209",6,"Self","Nonmatching","Self","Self","Self",865,0.865,1
"2210",6,"Self","Nonmatching","Self","Self","Self",665,0.665,1
"2211",6,"Self","Nonmatching","Self","Self","Self",624,0.624,1
"2212",6,"Self","Nonmatching","Self","Self","Self",1038,1.038,1
"2213",6,"Self","Nonmatching","Self","Self","Self",649,0.649,1
"2214",6,"Self","Nonmatching","Self","Self","Self",946,0.946,1
"2215",6,"Self","Nonmatching","Self","Self","Self",878,0.878,1
"2216",6,"Self","Nonmatching","Self","Self","Self",637,0.637,1
"2217",6,"Self","Nonmatching","Self","Self","Self",960,0.96,1
"2218",6,"Self","Nonmatching","Self","Self","Self",633,0.633,1
"2219",6,"Self","Nonmatching","Self","Self","Self",625,0.625,1
"2220",6,"Self","Nonmatching","Self","Self","Self",721,0.721,1
"2221",6,"Self","Nonmatching","Self","Self","Self",756,0.756,0
"2222",6,"Self","Nonmatching","Self","Self","Self",710,0.71,1
"2223",6,"Self","Nonmatching","Self","Self","Self",246,0.246,1
"2224",6,"Self","Nonmatching","Self","Self","Self",619,0.619,1
"2225",6,"Self","Nonmatching","Self","Self","Self",480,0.48,1
"2226",6,"Self","Nonmatching","Self","Self","Self",645,0.645,1
"2227",6,"Self","Nonmatching","Self","Self","Self",543,0.543,1
"2228",6,"Self","Nonmatching","Self","Self","Self",882,0.882,1
"2229",6,"Self","Nonmatching","Self","Self","Self",679,0.679,1
"2230",6,"Self","Nonmatching","Self","Self","Self",862,0.862,1
"2231",6,"Friend","Nonmatching","Self","Self","Self",770,0.77,1
"2232",6,"Friend","Nonmatching","Self","Self","Self",810,0.81,0
"2233",6,"Friend","Nonmatching","Self","Self","Self",932,0.932,1
"2234",6,"Friend","Nonmatching","Self","Self","Self",898,0.898,1
"2235",6,"Friend","Nonmatching","Self","Self","Self",783,0.783,1
"2236",6,"Friend","Nonmatching","Self","Self","Self",696,0.696,1
"2237",6,"Friend","Nonmatching","Self","Self","Self",309,0.309,0
"2238",6,"Friend","Nonmatching","Self","Self","Self",866,0.866,1
"2239",6,"Friend","Nonmatching","Self","Self","Self",572,0.572,1
"2240",6,"Friend","Nonmatching","Self","Self","Self",764,0.764,1
"2241",6,"Friend","Nonmatching","Self","Self","Self",539,0.539,1
"2242",6,"Friend","Nonmatching","Self","Self","Self",604,0.604,1
"2243",6,"Friend","Nonmatching","Self","Self","Self",599,0.599,1
"2244",6,"Friend","Nonmatching","Self","Self","Self",748,0.748,0
"2245",6,"Friend","Nonmatching","Self","Self","Self",887,0.887,1
"2246",6,"Friend","Nonmatching","Self","Self","Self",743,0.743,0
"2247",6,"Friend","Nonmatching","Self","Self","Self",882,0.882,1
"2248",6,"Friend","Nonmatching","Self","Self","Self",639,0.639,1
"2249",6,"Friend","Nonmatching","Self","Self","Self",719,0.719,1
"2250",6,"Friend","Nonmatching","Self","Self","Self",872,0.872,1
"2251",6,"Friend","Nonmatching","Self","Self","Self",842,0.842,1
"2252",6,"Friend","Nonmatching","Self","Self","Self",527,0.527,0
"2253",6,"Friend","Nonmatching","Self","Self","Self",678,0.678,1
"2254",6,"Friend","Nonmatching","Self","Self","Self",638,0.638,1
"2255",7,"Friend","Matching","Friend","Friend","Close",535,0.535,0
"2256",7,"Friend","Matching","Friend","Friend","Close",667,0.667,1
"2257",7,"Friend","Matching","Friend","Friend","Close",446,0.446,1
"2258",7,"Friend","Matching","Friend","Friend","Close",876,0.876,1
"2259",7,"Friend","Matching","Friend","Friend","Close",497,0.497,1
"2260",7,"Friend","Matching","Friend","Friend","Close",580,0.58,1
"2261",7,"Friend","Matching","Friend","Friend","Close",391,0.391,1
"2262",7,"Friend","Matching","Friend","Friend","Close",411,0.411,1
"2263",7,"Friend","Matching","Friend","Friend","Close",522,0.522,1
"2264",7,"Friend","Matching","Friend","Friend","Close",935,0.935,1
"2265",7,"Friend","Matching","Friend","Friend","Close",862,0.862,1
"2266",7,"Friend","Matching","Friend","Friend","Close",685,0.685,0
"2267",7,"Friend","Matching","Friend","Friend","Close",668,0.668,1
"2268",7,"Friend","Matching","Friend","Friend","Close",519,0.519,0
"2269",7,"Friend","Matching","Friend","Friend","Close",803,0.803,1
"2270",7,"Friend","Matching","Friend","Friend","Close",798,0.798,1
"2271",7,"Friend","Matching","Friend","Friend","Close",675,0.675,1
"2272",7,"Friend","Matching","Friend","Friend","Close",913,0.913,1
"2273",7,"Friend","Matching","Friend","Friend","Close",565,0.565,1
"2274",7,"Friend","Matching","Friend","Friend","Close",655,0.655,1
"2275",7,"Friend","Matching","Friend","Friend","Close",662,0.662,1
"2276",7,"Friend","Matching","Friend","Friend","Close",882,0.882,1
"2277",7,"Friend","Matching","Friend","Friend","Close",751,0.751,1
"2278",7,"Friend","Matching","Friend","Friend","Close",826,0.826,1
"2279",7,"Friend","Matching","Friend","Friend","Close",807,0.807,1
"2280",7,"Friend","Matching","Friend","Friend","Close",583,0.583,1
"2281",7,"Friend","Matching","Friend","Friend","Close",696,0.696,0
"2282",7,"Friend","Matching","Friend","Friend","Close",723,0.723,1
"2283",7,"Friend","Matching","Friend","Friend","Close",958,0.958,1
"2284",7,"Friend","Matching","Friend","Friend","Close",334,0.334,0
"2285",7,"Friend","Matching","Friend","Friend","Close",750,0.75,1
"2286",7,"Friend","Matching","Friend","Friend","Close",629,0.629,0
"2287",7,"Friend","Matching","Friend","Friend","Close",902,0.902,0
"2288",7,"Friend","Matching","Friend","Friend","Close",743,0.743,1
"2289",7,"Friend","Matching","Friend","Friend","Close",792,0.792,0
"2290",7,"Friend","Matching","Friend","Friend","Close",703,0.703,1
"2291",7,"Friend","Matching","Friend","Friend","Close",722,0.722,1
"2292",7,"Friend","Matching","Friend","Friend","Close",856,0.856,1
"2293",7,"Friend","Matching","Friend","Friend","Close",516,0.516,0
"2294",7,"Friend","Matching","Friend","Friend","Close",585,0.585,1
"2295",7,"Friend","Matching","Friend","Friend","Close",266,0.266,1
"2296",7,"Self","Matching","Friend","Friend","Close",833,0.833,1
"2297",7,"Self","Matching","Friend","Friend","Close",469,0.469,0
"2298",7,"Self","Matching","Friend","Friend","Close",644,0.644,0
"2299",7,"Self","Matching","Friend","Friend","Close",941,0.941,1
"2300",7,"Self","Matching","Friend","Friend","Close",752,0.752,1
"2301",7,"Self","Matching","Friend","Friend","Close",775,0.775,1
"2302",7,"Self","Matching","Friend","Friend","Close",584,0.584,1
"2303",7,"Self","Matching","Friend","Friend","Close",442,0.442,0
"2304",7,"Self","Matching","Friend","Friend","Close",421,0.421,0
"2305",7,"Self","Matching","Friend","Friend","Close",299,0.299,1
"2306",7,"Self","Matching","Friend","Friend","Close",550,0.55,0
"2307",7,"Self","Matching","Friend","Friend","Close",414,0.414,0
"2308",7,"Friend","Matching","Self","Self","Self",753,0.753,1
"2309",7,"Friend","Matching","Self","Self","Self",610,0.61,1
"2310",7,"Friend","Matching","Self","Self","Self",660,0.66,1
"2311",7,"Friend","Matching","Self","Self","Self",629,0.629,1
"2312",7,"Friend","Matching","Self","Self","Self",642,0.642,1
"2313",7,"Friend","Matching","Self","Self","Self",514,0.514,1
"2314",7,"Friend","Matching","Self","Self","Self",475,0.475,0
"2315",7,"Friend","Matching","Self","Self","Self",657,0.657,0
"2316",7,"Friend","Matching","Self","Self","Self",962,0.962,0
"2317",7,"Friend","Matching","Self","Self","Self",899,0.899,1
"2318",7,"Friend","Matching","Self","Self","Self",904,0.904,1
"2319",7,"Friend","Matching","Self","Self","Self",626,0.626,0
"2320",7,"Friend","Matching","Self","Self","Self",601,0.601,0
"2321",7,"Friend","Matching","Self","Self","Self",932,0.932,0
"2322",7,"Friend","Matching","Self","Self","Self",326,0.326,0
"2323",7,"Friend","Matching","Self","Self","Self",847,0.847,1
"2324",7,"Friend","Matching","Self","Self","Self",588,0.588,0
"2325",7,"Friend","Matching","Self","Self","Self",675,0.675,0
"2326",7,"Self","Matching","Self","Self","Self",640,0.64,1
"2327",7,"Self","Matching","Self","Self","Self",589,0.589,1
"2328",7,"Self","Matching","Self","Self","Self",500,0.5,1
"2329",7,"Self","Matching","Self","Self","Self",476,0.476,1
"2330",7,"Self","Matching","Self","Self","Self",398,0.398,1
"2331",7,"Self","Matching","Self","Self","Self",635,0.635,1
"2332",7,"Self","Matching","Self","Self","Self",475,0.475,1
"2333",7,"Self","Matching","Self","Self","Self",772,0.772,1
"2334",7,"Self","Matching","Self","Self","Self",830,0.83,0
"2335",7,"Self","Matching","Self","Self","Self",362,0.362,1
"2336",7,"Self","Matching","Self","Self","Self",627,0.627,1
"2337",7,"Self","Matching","Self","Self","Self",384,0.384,1
"2338",7,"Self","Matching","Self","Self","Self",463,0.463,1
"2339",7,"Self","Matching","Self","Self","Self",524,0.524,0
"2340",7,"Self","Matching","Self","Self","Self",462,0.462,1
"2341",7,"Self","Matching","Self","Self","Self",519,0.519,1
"2342",7,"Self","Matching","Self","Self","Self",543,0.543,1
"2343",7,"Self","Matching","Self","Self","Self",418,0.418,1
"2344",7,"Self","Matching","Self","Self","Self",396,0.396,1
"2345",7,"Self","Matching","Self","Self","Self",526,0.526,1
"2346",7,"Self","Matching","Self","Self","Self",638,0.638,1
"2347",7,"Self","Matching","Self","Self","Self",418,0.418,1
"2348",7,"Self","Matching","Self","Self","Self",381,0.381,1
"2349",7,"Self","Matching","Self","Self","Self",325,0.325,1
"2350",7,"Self","Matching","Self","Self","Self",356,0.356,1
"2351",7,"Self","Matching","Self","Self","Self",253,0.253,1
"2352",7,"Self","Matching","Self","Self","Self",712,0.712,1
"2353",7,"Self","Matching","Self","Self","Self",385,0.385,1
"2354",7,"Self","Matching","Self","Self","Self",445,0.445,1
"2355",7,"Self","Matching","Self","Self","Self",572,0.572,1
"2356",7,"Self","Matching","Self","Self","Self",500,0.5,1
"2357",7,"Self","Matching","Self","Self","Self",422,0.422,1
"2358",7,"Self","Matching","Self","Self","Self",497,0.497,0
"2359",7,"Self","Matching","Self","Self","Self",706,0.706,1
"2360",7,"Self","Matching","Self","Self","Self",566,0.566,1
"2361",7,"Self","Matching","Self","Self","Self",622,0.622,1
"2362",7,"Self","Matching","Self","Self","Self",520,0.52,1
"2363",7,"Self","Matching","Self","Self","Self",535,0.535,1
"2364",7,"Friend","Nonmatching","Friend","Friend","Close",888,0.888,1
"2365",7,"Friend","Nonmatching","Friend","Friend","Close",794,0.794,1
"2366",7,"Friend","Nonmatching","Friend","Friend","Close",245,0.245,0
"2367",7,"Friend","Nonmatching","Friend","Friend","Close",646,0.646,0
"2368",7,"Friend","Nonmatching","Friend","Friend","Close",824,0.824,1
"2369",7,"Friend","Nonmatching","Friend","Friend","Close",622,0.622,1
"2370",7,"Friend","Nonmatching","Friend","Friend","Close",495,0.495,1
"2371",7,"Friend","Nonmatching","Friend","Friend","Close",683,0.683,1
"2372",7,"Friend","Nonmatching","Friend","Friend","Close",534,0.534,1
"2373",7,"Friend","Nonmatching","Friend","Friend","Close",516,0.516,0
"2374",7,"Friend","Nonmatching","Friend","Friend","Close",739,0.739,1
"2375",7,"Friend","Nonmatching","Friend","Friend","Close",683,0.683,1
"2376",7,"Friend","Nonmatching","Friend","Friend","Close",456,0.456,1
"2377",7,"Friend","Nonmatching","Friend","Friend","Close",733,0.733,1
"2378",7,"Friend","Nonmatching","Friend","Friend","Close",722,0.722,0
"2379",7,"Friend","Nonmatching","Friend","Friend","Close",956,0.956,1
"2380",7,"Friend","Nonmatching","Friend","Friend","Close",619,0.619,1
"2381",7,"Friend","Nonmatching","Friend","Friend","Close",462,0.462,1
"2382",7,"Friend","Nonmatching","Friend","Friend","Close",703,0.703,1
"2383",7,"Friend","Nonmatching","Friend","Friend","Close",505,0.505,1
"2384",7,"Friend","Nonmatching","Friend","Friend","Close",541,0.541,1
"2385",7,"Friend","Nonmatching","Friend","Friend","Close",612,0.612,1
"2386",7,"Friend","Nonmatching","Friend","Friend","Close",698,0.698,1
"2387",7,"Friend","Nonmatching","Friend","Friend","Close",691,0.691,1
"2388",7,"Friend","Nonmatching","Friend","Friend","Close",525,0.525,1
"2389",7,"Friend","Nonmatching","Friend","Friend","Close",512,0.512,1
"2390",7,"Friend","Nonmatching","Friend","Friend","Close",657,0.657,0
"2391",7,"Friend","Nonmatching","Friend","Friend","Close",757,0.757,1
"2392",7,"Friend","Nonmatching","Friend","Friend","Close",625,0.625,1
"2393",7,"Friend","Nonmatching","Friend","Friend","Close",634,0.634,0
"2394",7,"Friend","Nonmatching","Friend","Friend","Close",707,0.707,1
"2395",7,"Friend","Nonmatching","Friend","Friend","Close",905,0.905,1
"2396",7,"Friend","Nonmatching","Friend","Friend","Close",791,0.791,1
"2397",7,"Friend","Nonmatching","Friend","Friend","Close",694,0.694,1
"2398",7,"Friend","Nonmatching","Friend","Friend","Close",508,0.508,1
"2399",7,"Friend","Nonmatching","Friend","Friend","Close",993,0.993,1
"2400",7,"Friend","Nonmatching","Friend","Friend","Close",822,0.822,1
"2401",7,"Friend","Nonmatching","Friend","Friend","Close",230,0.23,1
"2402",7,"Friend","Nonmatching","Friend","Friend","Close",818,0.818,1
"2403",7,"Friend","Nonmatching","Friend","Friend","Close",685,0.685,1
"2404",7,"Friend","Nonmatching","Friend","Friend","Close",706,0.706,1
"2405",7,"Friend","Nonmatching","Friend","Friend","Close",659,0.659,1
"2406",7,"Friend","Nonmatching","Friend","Friend","Close",1076,1.076,1
"2407",7,"Friend","Nonmatching","Friend","Friend","Close",631,0.631,1
"2408",7,"Friend","Nonmatching","Friend","Friend","Close",576,0.576,0
"2409",7,"Friend","Nonmatching","Friend","Friend","Close",819,0.819,0
"2410",7,"Friend","Nonmatching","Friend","Friend","Close",287,0.287,0
"2411",7,"Friend","Nonmatching","Friend","Friend","Close",797,0.797,1
"2412",7,"Friend","Nonmatching","Friend","Friend","Close",680,0.68,1
"2413",7,"Friend","Nonmatching","Friend","Friend","Close",596,0.596,1
"2414",7,"Friend","Nonmatching","Friend","Friend","Close",234,0.234,1
"2415",7,"Friend","Nonmatching","Friend","Friend","Close",651,0.651,0
"2416",7,"Friend","Nonmatching","Friend","Friend","Close",632,0.632,1
"2417",7,"Friend","Nonmatching","Friend","Friend","Close",616,0.616,1
"2418",7,"Friend","Nonmatching","Friend","Friend","Close",344,0.344,1
"2419",7,"Friend","Nonmatching","Friend","Friend","Close",350,0.35,1
"2420",7,"Self","Nonmatching","Friend","Friend","Close",994,0.994,1
