"","Subject","Label","Shape","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"2298",7,"Self","Friend","Nonmatching","Friend","Friend","Close",654,0.654,0
"2299",7,"Self","Friend","Nonmatching","Friend","Friend","Close",749,0.749,0
"2300",7,"Self","Friend","Nonmatching","Friend","Friend","Close",587,0.587,0
"2301",7,"Self","Friend","Nonmatching","Friend","Friend","Close",703,0.703,0
"2302",7,"Self","Friend","Nonmatching","Friend","Friend","Close",425,0.425,0
"2303",7,"Self","Friend","Nonmatching","Friend","Friend","Close",413,0.413,0
"2304",7,"Self","Friend","Nonmatching","Friend","Friend","Close",622,0.622,0
"2305",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",538,0.538,0
"2306",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",357,0.357,0
"2307",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",268,0.268,0
"2308",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",765,0.765,0
"2309",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",264,0.264,0
"2310",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",317,0.317,0
"2311",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",233,0.233,0
"2312",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",429,0.429,0
"2313",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",434,0.434,0
"2314",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",454,0.454,0
"2315",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",286,0.286,0
"2316",7,"Self","Friend","Nonmatching","Friend","Friend","Close",579,0.579,1
"2317",7,"Self","Friend","Nonmatching","Friend","Friend","Close",624,0.624,1
"2318",7,"Self","Friend","Nonmatching","Friend","Friend","Close",718,0.718,1
"2319",7,"Self","Friend","Nonmatching","Friend","Friend","Close",618,0.618,1
"2320",7,"Self","Friend","Nonmatching","Friend","Friend","Close",807,0.807,1
"2321",7,"Self","Friend","Nonmatching","Friend","Friend","Close",597,0.597,1
"2322",7,"Self","Friend","Nonmatching","Friend","Friend","Close",572,0.572,1
"2323",7,"Self","Friend","Nonmatching","Friend","Friend","Close",582,0.582,1
"2324",7,"Self","Friend","Nonmatching","Friend","Friend","Close",648,0.648,1
"2325",7,"Self","Friend","Nonmatching","Friend","Friend","Close",616,0.616,1
"2326",7,"Self","Friend","Nonmatching","Friend","Friend","Close",703,0.703,1
"2327",7,"Self","Friend","Nonmatching","Friend","Friend","Close",608,0.608,1
"2328",7,"Self","Friend","Nonmatching","Friend","Friend","Close",752,0.752,1
"2329",7,"Self","Friend","Nonmatching","Friend","Friend","Close",651,0.651,1
"2330",7,"Self","Friend","Nonmatching","Friend","Friend","Close",516,0.516,1
"2331",7,"Self","Friend","Nonmatching","Friend","Friend","Close",662,0.662,1
"2332",7,"Self","Friend","Nonmatching","Friend","Friend","Close",791,0.791,1
"2333",7,"Self","Friend","Nonmatching","Friend","Friend","Close",574,0.574,1
"2334",7,"Self","Friend","Nonmatching","Friend","Friend","Close",603,0.603,1
"2335",7,"Self","Friend","Nonmatching","Friend","Friend","Close",722,0.722,1
"2336",7,"Self","Friend","Nonmatching","Friend","Friend","Close",602,0.602,1
"2337",7,"Self","Friend","Nonmatching","Friend","Friend","Close",536,0.536,1
"2338",7,"Self","Friend","Nonmatching","Friend","Friend","Close",417,0.417,1
"2339",7,"Self","Friend","Nonmatching","Friend","Friend","Close",652,0.652,1
"2340",7,"Self","Friend","Nonmatching","Friend","Friend","Close",599,0.599,1
"2341",7,"Self","Friend","Nonmatching","Friend","Friend","Close",579,0.579,1
"2342",7,"Self","Friend","Nonmatching","Friend","Friend","Close",616,0.616,1
"2343",7,"Self","Friend","Nonmatching","Friend","Friend","Close",450,0.45,1
"2344",7,"Self","Friend","Nonmatching","Friend","Friend","Close",668,0.668,1
"2345",7,"Self","Friend","Nonmatching","Friend","Friend","Close",814,0.814,1
"2346",7,"Self","Friend","Nonmatching","Friend","Friend","Close",519,0.519,1
"2347",7,"Self","Friend","Nonmatching","Friend","Friend","Close",375,0.375,1
"2348",7,"Self","Friend","Nonmatching","Friend","Friend","Close",418,0.418,1
"2349",7,"Self","Friend","Nonmatching","Friend","Friend","Close",477,0.477,1
"2350",7,"Self","Friend","Nonmatching","Friend","Friend","Close",598,0.598,1
"2351",7,"Self","Friend","Nonmatching","Friend","Friend","Close",345,0.345,1
"2352",7,"Self","Friend","Nonmatching","Friend","Friend","Close",339,0.339,1
"2353",7,"Self","Friend","Nonmatching","Friend","Friend","Close",322,0.322,1
"2354",7,"Self","Friend","Nonmatching","Friend","Friend","Close",360,0.36,1
"2355",7,"Self","Friend","Nonmatching","Friend","Friend","Close",458,0.458,1
"2356",7,"Self","Friend","Nonmatching","Friend","Friend","Close",519,0.519,1
"2357",7,"Self","Friend","Nonmatching","Friend","Friend","Close",431,0.431,1
"2358",7,"Self","Friend","Nonmatching","Friend","Friend","Close",369,0.369,1
"2359",7,"Self","Friend","Nonmatching","Friend","Friend","Close",551,0.551,1
"2360",7,"Self","Friend","Nonmatching","Friend","Friend","Close",430,0.43,1
"2361",7,"Self","Friend","Nonmatching","Friend","Friend","Close",482,0.482,1
"2362",7,"Self","Friend","Nonmatching","Friend","Friend","Close",635,0.635,1
"2363",7,"Self","Friend","Nonmatching","Friend","Friend","Close",527,0.527,1
"2364",7,"Self","Friend","Nonmatching","Friend","Friend","Close",584,0.584,1
"2365",7,"Self","Friend","Nonmatching","Friend","Friend","Close",364,0.364,1
"2366",7,"Self","Friend","Nonmatching","Friend","Friend","Close",560,0.56,1
"2367",7,"Self","Friend","Nonmatching","Friend","Friend","Close",624,0.624,1
"2368",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",399,0.399,1
"2369",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",516,0.516,1
"2370",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",355,0.355,1
"2371",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",801,0.801,1
"2372",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",506,0.506,1
"2373",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",584,0.584,1
"2374",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",509,0.509,1
"2375",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",432,0.432,1
"2376",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",450,0.45,1
"2377",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",508,0.508,1
"2378",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",805,0.805,1
"2379",7,"Friend","Friend","Nonmatching","Friend","Friend","Close",398,0.398,1
"2380",7,"Self","Self","Nonmatching","Self","Self","Self",590,0.59,0
"2381",7,"Self","Self","Nonmatching","Self","Self","Self",520,0.52,0
"2382",7,"Self","Self","Nonmatching","Self","Self","Self",630,0.63,0
"2383",7,"Self","Self","Nonmatching","Self","Self","Self",520,0.52,0
"2384",7,"Self","Self","Nonmatching","Self","Self","Self",656,0.656,0
"2385",7,"Self","Self","Nonmatching","Self","Self","Self",427,0.427,0
"2386",7,"Self","Self","Nonmatching","Self","Self","Self",371,0.371,0
"2387",7,"Self","Self","Nonmatching","Self","Self","Self",356,0.356,0
"2388",7,"Self","Self","Nonmatching","Self","Self","Self",395,0.395,0
"2389",7,"Self","Self","Nonmatching","Self","Self","Self",582,0.582,0
"2390",7,"Friend","Self","Nonmatching","Self","Self","Self",766,0.766,0
"2391",7,"Friend","Self","Nonmatching","Self","Self","Self",395,0.395,0
"2392",7,"Friend","Self","Nonmatching","Self","Self","Self",668,0.668,0
"2393",7,"Friend","Self","Nonmatching","Self","Self","Self",355,0.355,0
"2394",7,"Friend","Self","Nonmatching","Self","Self","Self",378,0.378,0
"2395",7,"Friend","Self","Nonmatching","Self","Self","Self",503,0.503,0
"2396",7,"Friend","Self","Nonmatching","Self","Self","Self",200,0.2,0
"2397",7,"Friend","Self","Nonmatching","Self","Self","Self",313,0.313,0
"2398",7,"Friend","Self","Nonmatching","Self","Self","Self",364,0.364,0
"2399",7,"Friend","Self","Nonmatching","Self","Self","Self",586,0.586,0
"2400",7,"Friend","Self","Nonmatching","Self","Self","Self",388,0.388,0
"2401",7,"Friend","Self","Nonmatching","Self","Self","Self",220,0.22,0
"2402",7,"Friend","Self","Nonmatching","Self","Self","Self",256,0.256,0
"2403",7,"Friend","Self","Nonmatching","Self","Self","Self",547,0.547,0
"2404",7,"Friend","Self","Nonmatching","Self","Self","Self",680,0.68,0
"2405",7,"Friend","Self","Nonmatching","Self","Self","Self",352,0.352,0
"2406",7,"Friend","Self","Nonmatching","Self","Self","Self",786,0.786,0
"2407",7,"Friend","Self","Nonmatching","Self","Self","Self",437,0.437,0
"2408",7,"Friend","Self","Nonmatching","Self","Self","Self",417,0.417,0
"2409",7,"Friend","Self","Nonmatching","Self","Self","Self",402,0.402,0
"2410",7,"Friend","Self","Nonmatching","Self","Self","Self",428,0.428,0
"2411",7,"Self","Self","Nonmatching","Self","Self","Self",802,0.802,1
"2412",7,"Self","Self","Nonmatching","Self","Self","Self",549,0.549,1
"2413",7,"Self","Self","Nonmatching","Self","Self","Self",686,0.686,1
"2414",7,"Self","Self","Nonmatching","Self","Self","Self",769,0.769,1
"2415",7,"Self","Self","Nonmatching","Self","Self","Self",500,0.5,1
"2416",7,"Self","Self","Nonmatching","Self","Self","Self",731,0.731,1
"2417",7,"Self","Self","Nonmatching","Self","Self","Self",581,0.581,1
"2418",7,"Self","Self","Nonmatching","Self","Self","Self",459,0.459,1
"2419",7,"Self","Self","Nonmatching","Self","Self","Self",609,0.609,1
"2420",7,"Self","Self","Nonmatching","Self","Self","Self",624,0.624,1
"2421",7,"Self","Self","Nonmatching","Self","Self","Self",840,0.84,1
"2422",7,"Self","Self","Nonmatching","Self","Self","Self",605,0.605,1
"2423",7,"Friend","Self","Nonmatching","Self","Self","Self",547,0.547,1
"2424",7,"Friend","Self","Nonmatching","Self","Self","Self",409,0.409,1
"2425",7,"Friend","Self","Nonmatching","Self","Self","Self",427,0.427,1
"2426",7,"Friend","Self","Nonmatching","Self","Self","Self",435,0.435,1
"2427",7,"Friend","Self","Nonmatching","Self","Self","Self",352,0.352,1
"2428",7,"Friend","Self","Nonmatching","Self","Self","Self",499,0.499,1
"2429",7,"Friend","Self","Nonmatching","Self","Self","Self",676,0.676,1
"2430",7,"Friend","Self","Nonmatching","Self","Self","Self",529,0.529,1
"2431",7,"Friend","Self","Nonmatching","Self","Self","Self",754,0.754,1
"2432",7,"Friend","Self","Nonmatching","Self","Self","Self",376,0.376,1
"2433",7,"Friend","Self","Nonmatching","Self","Self","Self",381,0.381,1
"2434",7,"Friend","Self","Nonmatching","Self","Self","Self",929,0.929,1
"2435",7,"Friend","Self","Nonmatching","Self","Self","Self",378,0.378,1
"2436",7,"Friend","Self","Nonmatching","Self","Self","Self",751,0.751,1
"2437",7,"Friend","Self","Nonmatching","Self","Self","Self",515,0.515,1
"2438",7,"Friend","Self","Nonmatching","Self","Self","Self",567,0.567,1
"2439",7,"Friend","Self","Nonmatching","Self","Self","Self",292,0.292,1
"2440",7,"Friend","Self","Nonmatching","Self","Self","Self",386,0.386,1
"2441",7,"Friend","Self","Nonmatching","Self","Self","Self",378,0.378,1
"2442",7,"Friend","Self","Nonmatching","Self","Self","Self",359,0.359,1
"2443",7,"Friend","Self","Nonmatching","Self","Self","Self",344,0.344,1
"2444",7,"Friend","Self","Nonmatching","Self","Self","Self",389,0.389,1
"2445",7,"Friend","Self","Nonmatching","Self","Self","Self",539,0.539,1
"2446",7,"Friend","Self","Nonmatching","Self","Self","Self",551,0.551,1
"2447",7,"Friend","Self","Nonmatching","Self","Self","Self",525,0.525,1
"2448",7,"Friend","Self","Nonmatching","Self","Self","Self",601,0.601,1
"2449",7,"Friend","Self","Nonmatching","Self","Self","Self",533,0.533,1
"2450",7,"Friend","Self","Nonmatching","Self","Self","Self",459,0.459,1
"2451",7,"Friend","Self","Nonmatching","Self","Self","Self",576,0.576,1
"2452",7,"Friend","Self","Nonmatching","Self","Self","Self",496,0.496,1
"2453",7,"Friend","Self","Nonmatching","Self","Self","Self",452,0.452,1
"2454",7,"Friend","Self","Nonmatching","Self","Self","Self",369,0.369,1
"2455",7,"Friend","Self","Nonmatching","Self","Self","Self",403,0.403,1
"2456",7,"Friend","Self","Nonmatching","Self","Self","Self",372,0.372,1
"2457",7,"Friend","Self","Nonmatching","Self","Self","Self",399,0.399,1
"2458",7,"Friend","Self","Nonmatching","Self","Self","Self",532,0.532,1
"2459",7,"Friend","Self","Nonmatching","Self","Self","Self",429,0.429,1
"2460",7,"Friend","Self","Nonmatching","Self","Self","Self",665,0.665,1
"2461",7,"Friend","Self","Nonmatching","Self","Self","Self",539,0.539,1
"2462",7,"Friend","Self","Nonmatching","Self","Self","Self",636,0.636,1
"2463",7,"Friend","Self","Nonmatching","Self","Self","Self",673,0.673,1
"2464",7,"Friend","Self","Nonmatching","Self","Self","Self",678,0.678,1
"2465",7,"Friend","Self","Nonmatching","Self","Self","Self",409,0.409,1
"2466",7,"Friend","Self","Nonmatching","Self","Self","Self",382,0.382,1
"2467",7,"Friend","Self","Nonmatching","Self","Self","Self",471,0.471,1
"2468",7,"Friend","Self","Nonmatching","Self","Self","Self",412,0.412,1
"2469",7,"Friend","Self","Nonmatching","Self","Self","Self",444,0.444,1
"2470",7,"Friend","Self","Nonmatching","Self","Self","Self",483,0.483,1
"2471",7,"Friend","Self","Nonmatching","Self","Self","Self",513,0.513,1
"2472",8,"Friend","Friend","Matching","Friend","Friend","Close",1008,1.008,0
"2473",8,"Friend","Friend","Matching","Friend","Friend","Close",976,0.976,0
"2474",8,"Friend","Friend","Matching","Friend","Friend","Close",1009,1.009,0
"2475",8,"Friend","Friend","Matching","Friend","Friend","Close",654,0.654,0
"2476",8,"Friend","Friend","Matching","Friend","Friend","Close",384,0.384,0
"2477",8,"Friend","Friend","Matching","Friend","Friend","Close",472,0.472,0
"2478",8,"Friend","Friend","Matching","Friend","Friend","Close",206,0.206,0
"2479",8,"Friend","Friend","Matching","Friend","Friend","Close",705,0.705,0
"2480",8,"Friend","Friend","Matching","Friend","Friend","Close",730,0.73,0
"2481",8,"Friend","Friend","Matching","Friend","Friend","Close",891,0.891,0
"2482",8,"Self","Friend","Matching","Friend","Friend","Close",889,0.889,0
"2483",8,"Self","Friend","Matching","Friend","Friend","Close",827,0.827,0
"2484",8,"Self","Friend","Matching","Friend","Friend","Close",704,0.704,0
"2485",8,"Self","Friend","Matching","Friend","Friend","Close",730,0.73,0
"2486",8,"Self","Friend","Matching","Friend","Friend","Close",1017,1.017,0
"2487",8,"Self","Friend","Matching","Friend","Friend","Close",871,0.871,0
"2488",8,"Self","Friend","Matching","Friend","Friend","Close",1054,1.054,0
"2489",8,"Self","Friend","Matching","Friend","Friend","Close",759,0.759,0
"2490",8,"Self","Friend","Matching","Friend","Friend","Close",375,0.375,0
"2491",8,"Self","Friend","Matching","Friend","Friend","Close",547,0.547,0
"2492",8,"Self","Friend","Matching","Friend","Friend","Close",931,0.931,0
"2493",8,"Friend","Friend","Matching","Friend","Friend","Close",1018,1.018,1
"2494",8,"Friend","Friend","Matching","Friend","Friend","Close",950,0.95,1
"2495",8,"Friend","Friend","Matching","Friend","Friend","Close",1019,1.019,1
"2496",8,"Friend","Friend","Matching","Friend","Friend","Close",1089,1.089,1
"2497",8,"Friend","Friend","Matching","Friend","Friend","Close",831,0.831,1
"2498",8,"Friend","Friend","Matching","Friend","Friend","Close",1042,1.042,1
"2499",8,"Self","Friend","Matching","Friend","Friend","Close",939,0.939,1
"2500",8,"Self","Friend","Matching","Friend","Friend","Close",990,0.99,1
"2501",8,"Self","Friend","Matching","Friend","Friend","Close",1035,1.035,1
"2502",8,"Self","Friend","Matching","Friend","Friend","Close",817,0.817,1
"2503",8,"Self","Friend","Matching","Friend","Friend","Close",654,0.654,1
"2504",8,"Self","Friend","Matching","Friend","Friend","Close",897,0.897,1
"2505",8,"Self","Friend","Matching","Friend","Friend","Close",822,0.822,1
"2506",8,"Self","Friend","Matching","Friend","Friend","Close",829,0.829,1
"2507",8,"Self","Friend","Matching","Friend","Friend","Close",942,0.942,1
"2508",8,"Self","Friend","Matching","Friend","Friend","Close",643,0.643,1
"2509",8,"Self","Friend","Matching","Friend","Friend","Close",923,0.923,1
"2510",8,"Self","Friend","Matching","Friend","Friend","Close",831,0.831,1
"2511",8,"Self","Friend","Matching","Friend","Friend","Close",583,0.583,1
"2512",8,"Self","Friend","Matching","Friend","Friend","Close",622,0.622,1
"2513",8,"Self","Friend","Matching","Friend","Friend","Close",797,0.797,1
"2514",8,"Self","Friend","Matching","Friend","Friend","Close",635,0.635,1
"2515",8,"Self","Friend","Matching","Friend","Friend","Close",795,0.795,1
"2516",8,"Self","Friend","Matching","Friend","Friend","Close",865,0.865,1
"2517",8,"Self","Friend","Matching","Friend","Friend","Close",811,0.811,1
"2518",8,"Self","Friend","Matching","Friend","Friend","Close",711,0.711,1
"2519",8,"Self","Friend","Matching","Friend","Friend","Close",1095,1.095,1
"2520",8,"Self","Friend","Matching","Friend","Friend","Close",605,0.605,1
"2521",8,"Self","Friend","Matching","Friend","Friend","Close",232,0.232,1
"2522",8,"Self","Friend","Matching","Friend","Friend","Close",623,0.623,1
"2523",8,"Self","Friend","Matching","Friend","Friend","Close",590,0.59,1
"2524",8,"Self","Friend","Matching","Friend","Friend","Close",791,0.791,1
"2525",8,"Self","Friend","Matching","Friend","Friend","Close",732,0.732,1
"2526",8,"Self","Friend","Matching","Friend","Friend","Close",1099,1.099,1
"2527",8,"Self","Friend","Matching","Friend","Friend","Close",772,0.772,1
"2528",8,"Self","Friend","Matching","Friend","Friend","Close",836,0.836,1
"2529",8,"Self","Friend","Matching","Friend","Friend","Close",642,0.642,1
"2530",8,"Self","Friend","Matching","Friend","Friend","Close",685,0.685,1
"2531",8,"Self","Friend","Matching","Friend","Friend","Close",904,0.904,1
"2532",8,"Self","Friend","Matching","Friend","Friend","Close",914,0.914,1
"2533",8,"Self","Friend","Matching","Friend","Friend","Close",764,0.764,1
"2534",8,"Self","Friend","Matching","Friend","Friend","Close",1000,1,1
"2535",8,"Self","Friend","Matching","Friend","Friend","Close",616,0.616,1
"2536",8,"Self","Friend","Matching","Friend","Friend","Close",1048,1.048,1
"2537",8,"Self","Friend","Matching","Friend","Friend","Close",755,0.755,1
"2538",8,"Self","Friend","Matching","Friend","Friend","Close",720,0.72,1
