age,handedness,participant_id,sex,block_order,shape,match,block,responseKey,respRt,respCorr
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.5911736,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4898779,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.6411933,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.5877739,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.7311681,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.4948918,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.554764,0
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.6092396,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5507528,0
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.6898168,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.5642934,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.5734149,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4700247,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.6628251,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.7938317,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.8136362,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.7638431,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.7249495,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.5248071,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.8377137,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.5769995,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4783704,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.6743193,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.7821796,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.9726369,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.4970882,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.5289713,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.5499286,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.7221864,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,1.0709248,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.4765288,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.6973818,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.5941053,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,l,0.7021984,0
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.9676647,0
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.5726283,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.6138287,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.8831433,0
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.5870786,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.6931568,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.6244326,1
20,right,23,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4740822,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.7112274,0
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.8121747,1
20,right,23,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.5557808,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6540517,0
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.7140399,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.5919596,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.9374773,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.5813148,1
20,right,23,f,selfSym_selfAsym,self-related,no,selfA,a,0.4887949,1
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.4225995,0
20,right,23,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.5676282,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,missed,1.5001206,missed
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.6768124,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6682577,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7110008,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.3912148,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.3831421,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.3386009,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5027759,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.4750591,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.5960331,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.7197448,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.0315264,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6109693,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.4814182,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8352101,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5925462,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.4404614,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5639419,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7647937,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6896974,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6558618,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.41547,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9332938,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.1051396,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.9329523,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.2986917,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,0.6812866,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0390255,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7706432,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.1560054,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9224138,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.0886291,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7219398,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.4105335,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9928334,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.1059831,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8856033,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.9451652,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6161004,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.5077711,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.731829,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.7216485,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.2333655,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,missed,1.5001855,missed
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5473329,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.5372891,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.5810904,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.502286,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.4430184,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.126649,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5214158,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,missed,1.500158,missed
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.9124263,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.524247,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,1.2813525,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7655204,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.5059358,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.3591634,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6842503,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.5448646,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.5116493,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.078681,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.5077272,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.7341702,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.9016205,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.670393,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7728132,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.4250791,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6163166,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.1564953,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6349334,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.453757,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.9400882,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.3844409,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.5707471,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.3065449,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5103174,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0252099,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6507356,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.51296,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5029038,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0229151,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6626702,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.1639111,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9330771,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.9513846,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,missed,1.5002024,missed
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.7159636,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0884876,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0258512,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.7901762,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,1.2982724,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6403741,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8965995,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9532866,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.2740737,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.8192311,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9884342,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6673716,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9383657,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6272208,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6919128,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.7734522,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.5267164,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.0390985,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.7772944,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7055906,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6870687,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.9462987,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,1.0335859,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.6620385,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.5955773,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6699031,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,0.123576,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6312483,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7813092,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.6347575,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7583071,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8943836,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.8423112,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6279242,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8111347,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.4953274,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6794813,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.5548081,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6269376,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,missed,1.5001878,missed
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7511872,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.0524659,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.779145,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0495578,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.7171301,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.9698667,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6259029,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.8757987,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.894669,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0008552,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.7680327,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8368861,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,1.0381563,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6519849,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7954531,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8174083,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,1.0423537,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8238533,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6703641,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.4193097,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,1.071749,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7530993,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.7098502,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.9353527,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5595767,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5456679,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.6956222,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.662961,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.8160331,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9469115,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.846511,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,1.2439845,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6274897,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5739881,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6301733,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5829653,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.2794741,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6904409,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6650512,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,missed,1.5001132,missed
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.76492,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0388786,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.9302795,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.9770971,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.8147511,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7554124,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.8978489,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.8605611,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.9455838,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9823753,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.1426872,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5967484,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.658155,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.4763863,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7189817,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.7612221,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,1.2281569,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6294451,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7885933,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.4951212,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6262288,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6852098,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.9244853,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,0.6857623,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.4678791,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9469197,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.7097614,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.810807,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6123401,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.7511151,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.706976,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,1.3431706,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.2175655,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.847571,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,1.1875648,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,1.1736476,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8552489,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,0.8700238,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.3425038,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.9313749,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6587227,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.9014131,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,a,0.855922,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.3282619,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8313825,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7144675,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6164148,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,missed,1.5002168,missed
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5969483,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.6858405,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0445741,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0391182,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.8517777,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0005013,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,1.1272404,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.875219,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.8375711,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5822819,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,l,0.612092,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7317344,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,1.0136876,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfA,l,0.922244,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7698375,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0950865,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0246769,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.1570941,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6323851,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6042913,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.7277456,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.9575533,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.0052857,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.7805885,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfA,a,0.8216605,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,a,0.9802146,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.800093,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.7974631,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.6351964,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.8213124,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.8327556,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.9341158,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.6695565,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.8494047,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.5481177,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,0.9500591,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,a,0.9155469,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,1.008148,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,l,1.0382516,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,1.2152063,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,0.5568965,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,1.1320255,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,1.1942776,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,0.9317587,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.8849087,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.6863031,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.5659954,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,0.9659383,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,1.3424804,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,l,1.1638943,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.8304671,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,1.1167924,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,l,0.9605431,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.6640157,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,1.0271151,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,0.701849,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,a,0.7529455,0
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,a,1.2521498,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.9411174,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.6842962,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.650604,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,l,0.7465404,0
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.7578247,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,a,0.6256458,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,l,0.6350529,0
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,1.0362213,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,1.1243432,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,0.502442,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6094223,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,0.4874247,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,a,1.2970458,0
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,1.3551937,1
22,right,24,f,selfAsym_selfSym,stranger-related,no,selfS,a,0.7809235,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,0.8393415,1
22,right,24,f,selfAsym_selfSym,stranger-related,yes,selfS,l,1.4931948,1
22,right,24,f,selfAsym_selfSym,self-related,yes,selfS,l,0.799898,1
22,right,24,f,selfAsym_selfSym,self-related,no,selfS,a,1.194535,1
