"Subject","Gender","Age","Condition","RT_ms","RT_sec","ACC"
26,"male",20,"nm",0,0,0
26,"male",20,"nm",580,0.58,0
26,"male",20,"nm",589,0.589,0
26,"male",20,"nm",1047,1.047,1
26,"male",20,"nm",969,0.969,0
26,"male",20,"nm",448,0.448,0
26,"male",20,"nm",786,0.786,1
26,"male",20,"nm",816,0.816,0
26,"male",20,"nm",861,0.861,1
26,"male",20,"nm",1253,1.253,0
26,"male",20,"nm",643,0.643,1
26,"male",20,"nm",1295,1.295,1
26,"male",20,"nm",643,0.643,1
26,"male",20,"nm",1404,1.404,1
26,"male",20,"nm",1064,1.064,0
26,"male",20,"nm",1103,1.103,0
26,"male",20,"nm",0,0,0
26,"male",20,"nn",329,0.329,0
26,"male",20,"nn",1190,1.19,1
26,"male",20,"nn",893,0.893,1
26,"male",20,"nn",1162,1.162,1
26,"male",20,"nn",831,0.831,1
26,"male",20,"nn",642,0.642,1
26,"male",20,"nn",0,0,0
26,"male",20,"nn",1119,1.119,1
26,"male",20,"nn",679,0.679,1
26,"male",20,"nn",700,0.7,1
26,"male",20,"nn",0,0,0
26,"male",20,"nn",723,0.723,1
26,"male",20,"nn",642,0.642,1
26,"male",20,"nn",911,0.911,1
26,"male",20,"nn",755,0.755,1
26,"male",20,"nn",1165,1.165,1
26,"male",20,"nn",948,0.948,0
26,"male",20,"nn",774,0.774,1
27,"female",19,"bm",652,0.652,1
27,"female",19,"bm",622,0.622,1
27,"female",19,"bm",811,0.811,1
27,"female",19,"bm",540,0.54,1
27,"female",19,"bm",510,0.51,1
27,"female",19,"bm",686,0.686,0
27,"female",19,"bm",610,0.61,0
27,"female",19,"bm",520,0.52,1
27,"female",19,"bm",653,0.653,1
27,"female",19,"bm",557,0.557,1
27,"female",19,"bm",562,0.562,1
27,"female",19,"bm",670,0.67,1
27,"female",19,"bm",431,0.431,1
27,"female",19,"bm",309,0.309,0
27,"female",19,"bm",387,0.387,1
27,"female",19,"bm",537,0.537,1
27,"female",19,"bm",511,0.511,1
27,"female",19,"bm",490,0.49,1
27,"female",19,"bn",758,0.758,1
27,"female",19,"bn",624,0.624,1
27,"female",19,"bn",664,0.664,1
27,"female",19,"bn",655,0.655,1
27,"female",19,"bn",1117,1.117,1
27,"female",19,"bn",667,0.667,1
27,"female",19,"bn",556,0.556,1
27,"female",19,"bn",529,0.529,1
27,"female",19,"bn",662,0.662,1
27,"female",19,"bn",490,0.49,1
27,"female",19,"bn",595,0.595,1
27,"female",19,"bn",649,0.649,1
27,"female",19,"bn",688,0.688,1
27,"female",19,"bn",532,0.532,1
27,"female",19,"bn",775,0.775,1
27,"female",19,"bn",413,0.413,1
27,"female",19,"bn",710,0.71,0
27,"female",19,"bn",557,0.557,1
27,"female",19,"im",556,0.556,1
27,"female",19,"im",535,0.535,1
27,"female",19,"im",846,0.846,1
27,"female",19,"im",435,0.435,0
27,"female",19,"im",530,0.53,1
27,"female",19,"im",478,0.478,1
27,"female",19,"im",729,0.729,1
27,"female",19,"im",511,0.511,1
27,"female",19,"im",567,0.567,1
27,"female",19,"im",596,0.596,1
27,"female",19,"im",382,0.382,1
27,"female",19,"im",561,0.561,1
27,"female",19,"im",449,0.449,0
27,"female",19,"im",413,0.413,1
27,"female",19,"im",538,0.538,1
27,"female",19,"im",575,0.575,1
27,"female",19,"im",304,0.304,1
27,"female",19,"im",525,0.525,1
27,"female",19,"im",401,0.401,0
27,"female",19,"im",574,0.574,0
27,"female",19,"im",437,0.437,1
27,"female",19,"im",420,0.42,0
27,"female",19,"im",388,0.388,0
27,"female",19,"im",424,0.424,1
27,"female",19,"in",479,0.479,1
27,"female",19,"in",686,0.686,1
27,"female",19,"in",527,0.527,1
27,"female",19,"in",524,0.524,1
27,"female",19,"in",487,0.487,1
27,"female",19,"in",579,0.579,1
27,"female",19,"in",416,0.416,1
27,"female",19,"in",414,0.414,0
27,"female",19,"in",522,0.522,1
27,"female",19,"in",385,0.385,0
27,"female",19,"in",566,0.566,1
27,"female",19,"in",378,0.378,0
27,"female",19,"mm",565,0.565,0
27,"female",19,"mm",512,0.512,1
27,"female",19,"mm",643,0.643,1
27,"female",19,"mm",627,0.627,0
27,"female",19,"mm",442,0.442,1
27,"female",19,"mm",404,0.404,0
27,"female",19,"mm",834,0.834,1
27,"female",19,"mm",702,0.702,1
27,"female",19,"mm",444,0.444,0
27,"female",19,"mm",343,0.343,1
27,"female",19,"mm",546,0.546,1
27,"female",19,"mm",740,0.74,1
27,"female",19,"mm",363,0.363,1
27,"female",19,"mm",342,0.342,0
27,"female",19,"mm",472,0.472,1
27,"female",19,"mm",458,0.458,0
27,"female",19,"mm",435,0.435,1
27,"female",19,"mm",646,0.646,1
27,"female",19,"mn",536,0.536,1
27,"female",19,"mn",650,0.65,1
27,"female",19,"mn",1141,1.141,1
27,"female",19,"mn",547,0.547,1
27,"female",19,"mn",757,0.757,1
27,"female",19,"mn",600,0.6,1
27,"female",19,"mn",611,0.611,1
27,"female",19,"mn",481,0.481,1
27,"female",19,"mn",571,0.571,1
27,"female",19,"mn",484,0.484,1
27,"female",19,"mn",479,0.479,0
27,"female",19,"mn",502,0.502,1
27,"female",19,"mn",687,0.687,1
27,"female",19,"mn",636,0.636,1
27,"female",19,"mn",533,0.533,1
27,"female",19,"mn",427,0.427,1
27,"female",19,"mn",522,0.522,1
27,"female",19,"mn",442,0.442,0
27,"female",19,"nm",594,0.594,1
27,"female",19,"nm",300,0.3,1
27,"female",19,"nm",411,0.411,1
27,"female",19,"nm",651,0.651,1
27,"female",19,"nm",614,0.614,1
27,"female",19,"nm",748,0.748,1
27,"female",19,"nm",586,0.586,1
27,"female",19,"nm",533,0.533,0
27,"female",19,"nm",531,0.531,0
27,"female",19,"nm",368,0.368,0
27,"female",19,"nm",383,0.383,0
27,"female",19,"nm",559,0.559,0
27,"female",19,"nm",487,0.487,1
27,"female",19,"nm",378,0.378,0
27,"female",19,"nm",563,0.563,1
27,"female",19,"nm",387,0.387,1
27,"female",19,"nm",282,0.282,1
27,"female",19,"nm",451,0.451,1
27,"female",19,"nn",250,0.25,0
27,"female",19,"nn",739,0.739,0
27,"female",19,"nn",722,0.722,1
27,"female",19,"nn",863,0.863,0
27,"female",19,"nn",512,0.512,1
27,"female",19,"nn",785,0.785,1
27,"female",19,"nn",542,0.542,1
27,"female",19,"nn",557,0.557,1
27,"female",19,"nn",647,0.647,0
27,"female",19,"nn",397,0.397,1
27,"female",19,"nn",439,0.439,1
27,"female",19,"nn",316,0.316,0
27,"female",19,"nn",453,0.453,1
27,"female",19,"nn",437,0.437,0
27,"female",19,"nn",559,0.559,1
27,"female",19,"nn",453,0.453,1
27,"female",19,"nn",375,0.375,0
27,"female",19,"nn",652,0.652,1
28,"female",19,"bm",0,0,0
28,"female",19,"bm",774,0.774,1
28,"female",19,"bm",718,0.718,1
28,"female",19,"bm",776,0.776,1
28,"female",19,"bm",473,0.473,1
28,"female",19,"bm",936,0.936,1
28,"female",19,"bm",703,0.703,1
28,"female",19,"bm",584,0.584,1
28,"female",19,"bm",741,0.741,1
28,"female",19,"bm",633,0.633,1
28,"female",19,"bm",800,0.8,1
28,"female",19,"bm",1216,1.216,1
28,"female",19,"bm",1301,1.301,1
28,"female",19,"bm",646,0.646,1
28,"female",19,"bm",835,0.835,1
28,"female",19,"bm",615,0.615,1
28,"female",19,"bm",0,0,0
28,"female",19,"bm",392,0.392,0
28,"female",19,"bn",609,0.609,1
28,"female",19,"bn",531,0.531,0
28,"female",19,"bn",691,0.691,0
28,"female",19,"bn",835,0.835,0
28,"female",19,"bn",886,0.886,1
28,"female",19,"bn",1105,1.105,1
28,"female",19,"bn",885,0.885,1
28,"female",19,"bn",1379,1.379,1
28,"female",19,"bn",863,0.863,1
28,"female",19,"bn",818,0.818,1
28,"female",19,"bn",735,0.735,1
28,"female",19,"bn",1352,1.352,1
28,"female",19,"bn",0,0,0
28,"female",19,"bn",1019,1.019,1
28,"female",19,"bn",929,0.929,1
28,"female",19,"bn",742,0.742,1
28,"female",19,"bn",619,0.619,1
28,"female",19,"bn",587,0.587,1
28,"female",19,"im",290,0.29,0
28,"female",19,"im",733,0.733,0
28,"female",19,"im",754,0.754,1
28,"female",19,"im",804,0.804,1
28,"female",19,"im",703,0.703,1
28,"female",19,"im",960,0.96,1
28,"female",19,"im",0,0,0
28,"female",19,"im",817,0.817,1
28,"female",19,"im",893,0.893,1
28,"female",19,"im",633,0.633,0
28,"female",19,"im",736,0.736,1
28,"female",19,"im",695,0.695,1
28,"female",19,"im",677,0.677,1
28,"female",19,"im",632,0.632,1
28,"female",19,"im",821,0.821,1
28,"female",19,"im",911,0.911,1
28,"female",19,"im",617,0.617,0
28,"female",19,"im",1063,1.063,1
28,"female",19,"im",1165,1.165,1
28,"female",19,"im",675,0.675,1
28,"female",19,"im",655,0.655,1
28,"female",19,"im",584,0.584,1
28,"female",19,"im",299,0.299,0
28,"female",19,"im",762,0.762,1
28,"female",19,"in",1073,1.073,1
28,"female",19,"in",882,0.882,1
28,"female",19,"in",1187,1.187,1
28,"female",19,"in",831,0.831,1
28,"female",19,"in",1023,1.023,1
28,"female",19,"in",1030,1.03,1
28,"female",19,"in",654,0.654,1
28,"female",19,"in",664,0.664,1
28,"female",19,"in",725,0.725,0
28,"female",19,"in",854,0.854,1
28,"female",19,"in",900,0.9,1
28,"female",19,"in",0,0,0
28,"female",19,"mm",0,0,0
28,"female",19,"mm",412,0.412,0
28,"female",19,"mm",0,0,0
28,"female",19,"mm",1179,1.179,1
28,"female",19,"mm",832,0.832,1
28,"female",19,"mm",598,0.598,1
28,"female",19,"mm",908,0.908,1
28,"female",19,"mm",939,0.939,1
28,"female",19,"mm",783,0.783,1
28,"female",19,"mm",1000,1,1
28,"female",19,"mm",730,0.73,1
28,"female",19,"mm",540,0.54,1
28,"female",19,"mm",531,0.531,1
28,"female",19,"mm",507,0.507,0
28,"female",19,"mm",688,0.688,0
28,"female",19,"mm",801,0.801,0
28,"female",19,"mm",540,0.54,1
28,"female",19,"mm",512,0.512,1
28,"female",19,"mn",0,0,0
28,"female",19,"mn",1265,1.265,1
28,"female",19,"mn",902,0.902,1
28,"female",19,"mn",672,0.672,1
28,"female",19,"mn",1295,1.295,1
28,"female",19,"mn",958,0.958,1
28,"female",19,"mn",812,0.812,1
28,"female",19,"mn",1116,1.116,1
28,"female",19,"mn",981,0.981,0
28,"female",19,"mn",1107,1.107,1
28,"female",19,"mn",1153,1.153,1
28,"female",19,"mn",951,0.951,1
28,"female",19,"mn",937,0.937,1
28,"female",19,"mn",665,0.665,1
28,"female",19,"mn",689,0.689,1
28,"female",19,"mn",715,0.715,1
28,"female",19,"mn",599,0.599,1
28,"female",19,"mn",532,0.532,1
28,"female",19,"nm",672,0.672,0
28,"female",19,"nm",452,0.452,1
28,"female",19,"nm",639,0.639,0
28,"female",19,"nm",1009,1.009,1
28,"female",19,"nm",448,0.448,1
28,"female",19,"nm",0,0,0
28,"female",19,"nm",831,0.831,1
28,"female",19,"nm",1003,1.003,1
28,"female",19,"nm",640,0.64,1
28,"female",19,"nm",812,0.812,1
28,"female",19,"nm",817,0.817,1
28,"female",19,"nm",769,0.769,1
28,"female",19,"nm",1045,1.045,1
28,"female",19,"nm",793,0.793,1
28,"female",19,"nm",885,0.885,1
28,"female",19,"nm",725,0.725,1
28,"female",19,"nm",728,0.728,1
28,"female",19,"nm",727,0.727,1
28,"female",19,"nn",1103,1.103,1
28,"female",19,"nn",468,0.468,0
28,"female",19,"nn",752,0.752,0
28,"female",19,"nn",560,0.56,1
28,"female",19,"nn",665,0.665,0
28,"female",19,"nn",810,0.81,0
28,"female",19,"nn",0,0,0
28,"female",19,"nn",749,0.749,1
28,"female",19,"nn",988,0.988,1
28,"female",19,"nn",826,0.826,1
28,"female",19,"nn",1295,1.295,0
28,"female",19,"nn",1019,1.019,1
28,"female",19,"nn",921,0.921,1
28,"female",19,"nn",1048,1.048,1
28,"female",19,"nn",927,0.927,1
28,"female",19,"nn",889,0.889,1
28,"female",19,"nn",552,0.552,0
28,"female",19,"nn",363,0.363,0
29,"female",19,"bm",1150,1.15,1
29,"female",19,"bm",838,0.838,1
29,"female",19,"bm",810,0.81,1
29,"female",19,"bm",399,0.399,1
29,"female",19,"bm",461,0.461,1
29,"female",19,"bm",596,0.596,1
29,"female",19,"bm",619,0.619,1
29,"female",19,"bm",531,0.531,1
29,"female",19,"bm",630,0.63,1
29,"female",19,"bm",529,0.529,1
29,"female",19,"bm",682,0.682,1
29,"female",19,"bm",504,0.504,1
29,"female",19,"bm",643,0.643,1
29,"female",19,"bm",649,0.649,1
29,"female",19,"bm",567,0.567,1
29,"female",19,"bm",532,0.532,1
29,"female",19,"bm",578,0.578,1
29,"female",19,"bm",415,0.415,1
29,"female",19,"bn",1048,1.048,0
29,"female",19,"bn",0,0,0
29,"female",19,"bn",626,0.626,1
29,"female",19,"bn",611,0.611,0
29,"female",19,"bn",1092,1.092,1
29,"female",19,"bn",524,0.524,1
29,"female",19,"bn",1125,1.125,1
29,"female",19,"bn",862,0.862,1
29,"female",19,"bn",473,0.473,1
29,"female",19,"bn",521,0.521,1
29,"female",19,"bn",910,0.91,1
29,"female",19,"bn",783,0.783,1
29,"female",19,"bn",944,0.944,1
29,"female",19,"bn",675,0.675,1
29,"female",19,"bn",461,0.461,1
29,"female",19,"bn",737,0.737,1
29,"female",19,"bn",819,0.819,1
29,"female",19,"bn",682,0.682,1
29,"female",19,"im",669,0.669,1
29,"female",19,"im",515,0.515,1
29,"female",19,"im",416,0.416,1
29,"female",19,"im",577,0.577,1
29,"female",19,"im",395,0.395,1
29,"female",19,"im",509,0.509,1
29,"female",19,"im",474,0.474,1
29,"female",19,"im",808,0.808,1
29,"female",19,"im",564,0.564,1
29,"female",19,"im",470,0.47,1
29,"female",19,"im",605,0.605,1
29,"female",19,"im",358,0.358,1
29,"female",19,"im",503,0.503,1
29,"female",19,"im",541,0.541,1
29,"female",19,"im",574,0.574,1
29,"female",19,"im",456,0.456,1
29,"female",19,"im",402,0.402,1
29,"female",19,"im",487,0.487,1
29,"female",19,"im",678,0.678,1
29,"female",19,"im",634,0.634,1
29,"female",19,"im",797,0.797,1
29,"female",19,"im",601,0.601,1
29,"female",19,"im",500,0.5,1
29,"female",19,"im",545,0.545,1
29,"female",19,"in",957,0.957,1
29,"female",19,"in",635,0.635,1
29,"female",19,"in",798,0.798,1
29,"female",19,"in",754,0.754,1
29,"female",19,"in",579,0.579,1
29,"female",19,"in",610,0.61,1
29,"female",19,"in",516,0.516,1
29,"female",19,"in",623,0.623,0
29,"female",19,"in",844,0.844,1
29,"female",19,"in",1137,1.137,1
29,"female",19,"in",592,0.592,1
29,"female",19,"in",954,0.954,1
29,"female",19,"mm",716,0.716,1
29,"female",19,"mm",442,0.442,1
29,"female",19,"mm",458,0.458,1
29,"female",19,"mm",719,0.719,1
29,"female",19,"mm",695,0.695,1
29,"female",19,"mm",437,0.437,1
29,"female",19,"mm",560,0.56,1
29,"female",19,"mm",534,0.534,1
29,"female",19,"mm",482,0.482,1
29,"female",19,"mm",521,0.521,1
29,"female",19,"mm",589,0.589,1
29,"female",19,"mm",523,0.523,1
29,"female",19,"mm",537,0.537,1
29,"female",19,"mm",626,0.626,1
29,"female",19,"mm",561,0.561,1
29,"female",19,"mm",550,0.55,1
29,"female",19,"mm",484,0.484,1
29,"female",19,"mm",497,0.497,1
29,"female",19,"mn",858,0.858,1
29,"female",19,"mn",800,0.8,1
29,"female",19,"mn",607,0.607,1
29,"female",19,"mn",577,0.577,1
29,"female",19,"mn",733,0.733,1
29,"female",19,"mn",1448,1.448,1
29,"female",19,"mn",867,0.867,1
29,"female",19,"mn",662,0.662,1
29,"female",19,"mn",931,0.931,1
29,"female",19,"mn",680,0.68,1
29,"female",19,"mn",753,0.753,1
29,"female",19,"mn",464,0.464,1
29,"female",19,"mn",493,0.493,0
29,"female",19,"mn",915,0.915,1
29,"female",19,"mn",836,0.836,1
29,"female",19,"mn",729,0.729,1
29,"female",19,"mn",562,0.562,1
29,"female",19,"mn",680,0.68,1
29,"female",19,"nm",1074,1.074,1
29,"female",19,"nm",688,0.688,0
29,"female",19,"nm",707,0.707,1
29,"female",19,"nm",665,0.665,0
29,"female",19,"nm",576,0.576,1
29,"female",19,"nm",499,0.499,1
29,"female",19,"nm",711,0.711,0
29,"female",19,"nm",562,0.562,1
29,"female",19,"nm",647,0.647,1
29,"female",19,"nm",590,0.59,1
29,"female",19,"nm",735,0.735,1
29,"female",19,"nm",1111,1.111,0
29,"female",19,"nm",571,0.571,1
29,"female",19,"nm",501,0.501,1
29,"female",19,"nm",541,0.541,1
29,"female",19,"nm",404,0.404,0
29,"female",19,"nm",469,0.469,1
29,"female",19,"nm",670,0.67,1
29,"female",19,"nn",886,0.886,0
29,"female",19,"nn",1100,1.1,1
29,"female",19,"nn",777,0.777,1
29,"female",19,"nn",824,0.824,1
29,"female",19,"nn",521,0.521,1
29,"female",19,"nn",734,0.734,1
29,"female",19,"nn",1139,1.139,1
29,"female",19,"nn",957,0.957,1
29,"female",19,"nn",606,0.606,1
29,"female",19,"nn",605,0.605,1
29,"female",19,"nn",616,0.616,1
29,"female",19,"nn",938,0.938,1
29,"female",19,"nn",875,0.875,1
29,"female",19,"nn",716,0.716,1
29,"female",19,"nn",769,0.769,1
29,"female",19,"nn",638,0.638,1
29,"female",19,"nn",1117,1.117,1
29,"female",19,"nn",799,0.799,1
30,"female",18,"bm",0,0,0
30,"female",18,"bm",322,0.322,1
30,"female",18,"bm",368,0.368,0
30,"female",18,"bm",701,0.701,0
30,"female",18,"bm",392,0.392,1
30,"female",18,"bm",528,0.528,1
30,"female",18,"bm",633,0.633,1
30,"female",18,"bm",533,0.533,1
30,"female",18,"bm",560,0.56,1
30,"female",18,"bm",488,0.488,1
30,"female",18,"bm",870,0.87,1
30,"female",18,"bm",565,0.565,1
30,"female",18,"bm",510,0.51,1
30,"female",18,"bm",477,0.477,1
30,"female",18,"bm",355,0.355,1
30,"female",18,"bm",466,0.466,1
30,"female",18,"bm",572,0.572,1
30,"female",18,"bm",717,0.717,1
30,"female",18,"bn",882,0.882,0
30,"female",18,"bn",617,0.617,0
30,"female",18,"bn",523,0.523,1
30,"female",18,"bn",713,0.713,0
30,"female",18,"bn",0,0,0
30,"female",18,"bn",0,0,0
30,"female",18,"bn",539,0.539,1
30,"female",18,"bn",924,0.924,1
30,"female",18,"bn",1115,1.115,1
30,"female",18,"bn",620,0.62,0
30,"female",18,"bn",614,0.614,1
30,"female",18,"bn",623,0.623,1
30,"female",18,"bn",710,0.71,1
30,"female",18,"bn",832,0.832,0
30,"female",18,"bn",694,0.694,0
30,"female",18,"bn",479,0.479,0
30,"female",18,"bn",461,0.461,0
30,"female",18,"bn",764,0.764,1
30,"female",18,"im",0,0,0
30,"female",18,"im",655,0.655,0
30,"female",18,"im",306,0.306,1
30,"female",18,"im",274,0.274,0
30,"female",18,"im",566,0.566,0
30,"female",18,"im",491,0.491,1
30,"female",18,"im",505,0.505,0
30,"female",18,"im",588,0.588,0
30,"female",18,"im",552,0.552,1
30,"female",18,"im",557,0.557,1
30,"female",18,"im",577,0.577,1
30,"female",18,"im",685,0.685,1
30,"female",18,"im",510,0.51,1
30,"female",18,"im",710,0.71,1
30,"female",18,"im",450,0.45,1
30,"female",18,"im",511,0.511,1
30,"female",18,"im",294,0.294,1
30,"female",18,"im",502,0.502,1
30,"female",18,"im",391,0.391,1
30,"female",18,"im",714,0.714,1
30,"female",18,"im",455,0.455,1
30,"female",18,"im",629,0.629,0
30,"female",18,"im",601,0.601,1
30,"female",18,"im",630,0.63,1
30,"female",18,"in",625,0.625,1
30,"female",18,"in",534,0.534,0
30,"female",18,"in",183,0.183,0
30,"female",18,"in",632,0.632,0
30,"female",18,"in",798,0.798,1
30,"female",18,"in",830,0.83,1
30,"female",18,"in",836,0.836,1
30,"female",18,"in",546,0.546,1
30,"female",18,"in",799,0.799,1
30,"female",18,"in",564,0.564,1
30,"female",18,"in",681,0.681,0
30,"female",18,"in",412,0.412,1
30,"female",18,"mm",1145,1.145,0
30,"female",18,"mm",574,0.574,0
30,"female",18,"mm",688,0.688,0
30,"female",18,"mm",362,0.362,0
30,"female",18,"mm",573,0.573,0
30,"female",18,"mm",626,0.626,0
30,"female",18,"mm",519,0.519,0
30,"female",18,"mm",1172,1.172,1
30,"female",18,"mm",573,0.573,1
30,"female",18,"mm",723,0.723,1
30,"female",18,"mm",731,0.731,1
30,"female",18,"mm",471,0.471,1
30,"female",18,"mm",489,0.489,1
30,"female",18,"mm",639,0.639,1
30,"female",18,"mm",650,0.65,1
30,"female",18,"mm",630,0.63,1
30,"female",18,"mm",873,0.873,1
30,"female",18,"mm",478,0.478,1
30,"female",18,"mn",162,0.162,1
30,"female",18,"mn",0,0,0
30,"female",18,"mn",333,0.333,1
30,"female",18,"mn",741,0.741,0
30,"female",18,"mn",780,0.78,0
30,"female",18,"mn",394,0.394,1
30,"female",18,"mn",868,0.868,0
30,"female",18,"mn",1027,1.027,1
30,"female",18,"mn",464,0.464,0
30,"female",18,"mn",834,0.834,1
30,"female",18,"mn",618,0.618,0
30,"female",18,"mn",652,0.652,1
30,"female",18,"mn",791,0.791,1
30,"female",18,"mn",484,0.484,1
30,"female",18,"mn",579,0.579,1
30,"female",18,"mn",719,0.719,1
30,"female",18,"mn",550,0.55,1
30,"female",18,"mn",605,0.605,1
30,"female",18,"nm",1049,1.049,1
30,"female",18,"nm",0,0,0
30,"female",18,"nm",684,0.684,1
30,"female",18,"nm",163,0.163,1
30,"female",18,"nm",408,0.408,0
30,"female",18,"nm",626,0.626,0
30,"female",18,"nm",616,0.616,1
30,"female",18,"nm",608,0.608,1
30,"female",18,"nm",587,0.587,1
30,"female",18,"nm",582,0.582,1
30,"female",18,"nm",614,0.614,1
30,"female",18,"nm",425,0.425,1
30,"female",18,"nm",622,0.622,1
30,"female",18,"nm",905,0.905,1
30,"female",18,"nm",525,0.525,1
30,"female",18,"nm",500,0.5,1
30,"female",18,"nm",690,0.69,1
30,"female",18,"nm",538,0.538,1
30,"female",18,"nn",753,0.753,0
30,"female",18,"nn",701,0.701,0
30,"female",18,"nn",601,0.601,0
30,"female",18,"nn",626,0.626,0
30,"female",18,"nn",354,0.354,1
30,"female",18,"nn",518,0.518,1
30,"female",18,"nn",0,0,0
30,"female",18,"nn",840,0.84,1
30,"female",18,"nn",1250,1.25,1
30,"female",18,"nn",360,0.36,0
30,"female",18,"nn",754,0.754,1
30,"female",18,"nn",566,0.566,0
30,"female",18,"nn",1267,1.267,1
30,"female",18,"nn",732,0.732,1
30,"female",18,"nn",583,0.583,1
30,"female",18,"nn",511,0.511,1
30,"female",18,"nn",838,0.838,1
30,"female",18,"nn",662,0.662,1
31,"female",20,"bm",1232,1.232,1
31,"female",20,"bm",575,0.575,1
31,"female",20,"bm",799,0.799,1
31,"female",20,"bm",573,0.573,1
31,"female",20,"bm",572,0.572,1
31,"female",20,"bm",706,0.706,1
31,"female",20,"bm",696,0.696,1
31,"female",20,"bm",573,0.573,1
31,"female",20,"bm",986,0.986,1
31,"female",20,"bm",640,0.64,1
31,"female",20,"bm",633,0.633,1
31,"female",20,"bm",560,0.56,1
31,"female",20,"bm",668,0.668,1
31,"female",20,"bm",832,0.832,1
31,"female",20,"bm",632,0.632,1
31,"female",20,"bm",733,0.733,1
31,"female",20,"bm",568,0.568,1
31,"female",20,"bm",563,0.563,1
31,"female",20,"bn",0,0,0
31,"female",20,"bn",414,0.414,0
31,"female",20,"bn",972,0.972,1
31,"female",20,"bn",936,0.936,1
31,"female",20,"bn",617,0.617,1
31,"female",20,"bn",503,0.503,1
31,"female",20,"bn",691,0.691,1
31,"female",20,"bn",511,0.511,1
31,"female",20,"bn",661,0.661,1
31,"female",20,"bn",745,0.745,1
31,"female",20,"bn",889,0.889,1
31,"female",20,"bn",1069,1.069,1
31,"female",20,"bn",728,0.728,1
31,"female",20,"bn",1046,1.046,1
31,"female",20,"bn",651,0.651,1
31,"female",20,"bn",832,0.832,1
31,"female",20,"bn",832,0.832,1
31,"female",20,"bn",670,0.67,1
31,"female",20,"im",623,0.623,0
31,"female",20,"im",1000,1,0
31,"female",20,"im",582,0.582,1
31,"female",20,"im",962,0.962,1
31,"female",20,"im",689,0.689,1
31,"female",20,"im",562,0.562,1
31,"female",20,"im",862,0.862,1
31,"female",20,"im",623,0.623,1
31,"female",20,"im",791,0.791,1
31,"female",20,"im",836,0.836,1
31,"female",20,"im",677,0.677,1
31,"female",20,"im",631,0.631,1
31,"female",20,"im",609,0.609,1
31,"female",20,"im",671,0.671,1
31,"female",20,"im",717,0.717,1
31,"female",20,"im",566,0.566,1
31,"female",20,"im",785,0.785,1
31,"female",20,"im",573,0.573,1
31,"female",20,"im",592,0.592,1
31,"female",20,"im",790,0.79,1
31,"female",20,"im",822,0.822,1
31,"female",20,"im",660,0.66,1
31,"female",20,"im",517,0.517,1
31,"female",20,"im",1328,1.328,1
31,"female",20,"in",657,0.657,1
31,"female",20,"in",707,0.707,0
31,"female",20,"in",751,0.751,1
31,"female",20,"in",783,0.783,1
31,"female",20,"in",663,0.663,1
31,"female",20,"in",566,0.566,1
31,"female",20,"in",624,0.624,1
31,"female",20,"in",1317,1.317,1
31,"female",20,"in",641,0.641,1
31,"female",20,"in",882,0.882,1
31,"female",20,"in",790,0.79,1
31,"female",20,"in",1174,1.174,1
31,"female",20,"mm",1092,1.092,0
31,"female",20,"mm",787,0.787,1
31,"female",20,"mm",808,0.808,1
31,"female",20,"mm",317,0.317,1
31,"female",20,"mm",747,0.747,1
31,"female",20,"mm",559,0.559,1
31,"female",20,"mm",688,0.688,1
31,"female",20,"mm",657,0.657,1
31,"female",20,"mm",866,0.866,1
31,"female",20,"mm",638,0.638,1
31,"female",20,"mm",486,0.486,1
31,"female",20,"mm",629,0.629,1
31,"female",20,"mm",665,0.665,1
31,"female",20,"mm",542,0.542,1
31,"female",20,"mm",600,0.6,1
31,"female",20,"mm",385,0.385,1
31,"female",20,"mm",551,0.551,1
31,"female",20,"mm",486,0.486,1
31,"female",20,"mn",711,0.711,1
31,"female",20,"mn",1244,1.244,1
31,"female",20,"mn",735,0.735,1
31,"female",20,"mn",715,0.715,1
31,"female",20,"mn",822,0.822,1
31,"female",20,"mn",711,0.711,1
31,"female",20,"mn",675,0.675,1
31,"female",20,"mn",637,0.637,1
31,"female",20,"mn",635,0.635,1
31,"female",20,"mn",570,0.57,1
31,"female",20,"mn",649,0.649,1
31,"female",20,"mn",595,0.595,1
31,"female",20,"mn",625,0.625,1
31,"female",20,"mn",600,0.6,1
31,"female",20,"mn",802,0.802,1
31,"female",20,"mn",582,0.582,1
31,"female",20,"mn",683,0.683,1
31,"female",20,"mn",555,0.555,1
31,"female",20,"nm",0,0,0
31,"female",20,"nm",892,0.892,1
31,"female",20,"nm",724,0.724,1
31,"female",20,"nm",649,0.649,1
31,"female",20,"nm",517,0.517,1
31,"female",20,"nm",568,0.568,1
31,"female",20,"nm",841,0.841,1
31,"female",20,"nm",634,0.634,1
31,"female",20,"nm",816,0.816,1
31,"female",20,"nm",507,0.507,1
31,"female",20,"nm",608,0.608,1
31,"female",20,"nm",604,0.604,1
31,"female",20,"nm",674,0.674,1
31,"female",20,"nm",655,0.655,1
31,"female",20,"nm",514,0.514,1
31,"female",20,"nm",642,0.642,1
31,"female",20,"nm",700,0.7,1
31,"female",20,"nm",640,0.64,1
31,"female",20,"nn",0,0,0
31,"female",20,"nn",880,0.88,1
31,"female",20,"nn",807,0.807,0
31,"female",20,"nn",630,0.63,1
31,"female",20,"nn",646,0.646,1
31,"female",20,"nn",490,0.49,1
31,"female",20,"nn",778,0.778,1
