"Subject","Gender","Age","Handedness","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",489,0.489,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",393,0.393,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",501,0.501,1
3,"male",20,"right","Matching","none","none","NonPerson",427,0.427,1
3,"male",20,"right","Nonmatching","none","none","NonPerson",390,0.39,1
3,"male",20,"right","Matching","Mutter","Mother","Close",652,0.652,1
3,"male",20,"right","Matching","none","none","NonPerson",564,0.564,1
3,"male",20,"right","Matching","Ich","Self","Self",574,0.574,1
3,"male",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",1202,1.202,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",456,0.456,1
3,"male",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",457,0.457,1
3,"male",20,"right","Nonmatching","Ich","Self","Self",338,0.338,1
3,"male",20,"right","Nonmatching","Ich","Self","Self",457,0.457,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",394,0.394,0
3,"male",20,"right","Nonmatching","none","none","NonPerson",918,0.918,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",369,0.369,1
3,"male",20,"right","Matching","Mutter","Mother","Close",814,0.814,1
3,"male",20,"right","Matching","Ich","Self","Self",759,0.759,1
3,"male",20,"right","Matching","none","none","NonPerson",553,0.553,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",493,0.493,1
3,"male",20,"right","Nonmatching","none","none","NonPerson",517,0.517,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",531,0.531,1
3,"male",20,"right","Matching","Mutter","Mother","Close",504,0.504,1
3,"male",20,"right","Nonmatching","none","none","NonPerson",447,0.447,1
3,"male",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",544,0.544,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",549,0.549,1
3,"male",20,"right","Matching","none","none","NonPerson",538,0.538,1
3,"male",20,"right","Nonmatching","Ich","Self","Self",503,0.503,1
3,"male",20,"right","Matching","Mutter","Mother","Close",606,0.606,1
3,"male",20,"right","Nonmatching","none","none","NonPerson",592,0.592,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",425,0.425,1
3,"male",20,"right","Matching","Ich","Self","Self",356,0.356,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",514,0.514,1
3,"male",20,"right","Nonmatching","Ich","Self","Self",391,0.391,1
3,"male",20,"right","Matching","Ich","Self","Self",363,0.363,1
3,"male",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",464,0.464,1
3,"male",20,"right","Matching","none","none","NonPerson",1056,1.056,1
3,"male",20,"right","Nonmatching","none","none","NonPerson",302,0.302,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",502,0.502,1
3,"male",20,"right","Nonmatching","Ich","Self","Self",356,0.356,1
3,"male",20,"right","Matching","Ich","Self","Self",402,0.402,1
3,"male",20,"right","Nonmatching","none","none","NonPerson",564,0.564,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",400,0.4,1
3,"male",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",467,0.467,1
3,"male",20,"right","Matching","Mutter","Mother","Close",515,0.515,1
3,"male",20,"right","Matching","Mutter","Mother","Close",361,0.361,1
3,"male",20,"right","Nonmatching","Ich","Self","Self",359,0.359,1
3,"male",20,"right","Nonmatching","Mutter","Mother","Close",420,0.42,1
3,"male",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",383,0.383,0
3,"male",20,"right","Matching","none","none","NonPerson",563,0.563,1
3,"male",20,"right","Matching","none","none","NonPerson",455,0.455,1
3,"male",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",584,0.584,1
3,"male",20,"right","Matching","Ich","Self","Self",419,0.419,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",929,0.929,1
4,"female",20,"right","Matching","none","none","NonPerson",660,0.66,1
4,"female",20,"right","Matching","Mutter","Mother","Close",732,0.732,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",672,0.672,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",663,0.663,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",1182,1.182,0
4,"female",20,"right","Nonmatching","Ich","Self","Self",710,0.71,1
4,"female",20,"right","Matching","Ich","Self","Self",748,0.748,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",872,0.872,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",709,0.709,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",1338,1.338,1
4,"female",20,"right","Matching","Ich","Self","Self",570,0.57,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",646,0.646,1
4,"female",20,"right","Matching","none","none","NonPerson",702,0.702,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",787,0.787,1
4,"female",20,"right","Matching","Mutter","Mother","Close",501,0.501,0
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",724,0.724,1
4,"female",20,"right","Matching","Mutter","Mother","Close",608,0.608,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",594,0.594,1
4,"female",20,"right","Matching","Ich","Self","Self",581,0.581,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",552,0.552,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",460,0.46,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",733,0.733,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",569,0.569,1
4,"female",20,"right","Matching","none","none","NonPerson",669,0.669,1
4,"female",20,"right","Matching","Ich","Self","Self",571,0.571,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",710,0.71,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",596,0.596,0
4,"female",20,"right","Nonmatching","Ich","Self","Self",510,0.51,1
4,"female",20,"right","Matching","Mutter","Mother","Close",613,0.613,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",431,0.431,1
4,"female",20,"right","Matching","none","none","NonPerson",705,0.705,1
4,"female",20,"right","Matching","Mutter","Mother","Close",510,0.51,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",733,0.733,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",497,0.497,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",504,0.504,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",455,0.455,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",384,0.384,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",484,0.484,0
4,"female",20,"right","Matching","none","none","NonPerson",555,0.555,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",535,0.535,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",397,0.397,1
4,"female",20,"right","Matching","none","none","NonPerson",817,0.817,1
4,"female",20,"right","Matching","Ich","Self","Self",552,0.552,1
4,"female",20,"right","Matching","Ich","Self","Self",404,0.404,1
4,"female",20,"right","Matching","Mutter","Mother","Close",583,0.583,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",554,0.554,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",710,0.71,1
4,"female",20,"right","Matching","Ich","Self","Self",779,0.779,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",637,0.637,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",605,0.605,1
4,"female",20,"right","Matching","Mutter","Mother","Close",655,0.655,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",599,0.599,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",529,0.529,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",559,0.559,1
4,"female",20,"right","Matching","Mutter","Mother","Close",619,0.619,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",525,0.525,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",706,0.706,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",568,0.568,1
4,"female",20,"right","Matching","Ich","Self","Self",843,0.843,0
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",1258,1.258,1
4,"female",20,"right","Matching","none","none","NonPerson",494,0.494,1
4,"female",20,"right","Matching","none","none","NonPerson",597,0.597,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",576,0.576,1
4,"female",20,"right","Matching","Ich","Self","Self",532,0.532,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",529,0.529,1
4,"female",20,"right","Matching","none","none","NonPerson",487,0.487,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",510,0.51,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",549,0.549,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",609,0.609,1
4,"female",20,"right","Matching","none","none","NonPerson",571,0.571,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",430,0.43,0
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",512,0.512,1
4,"female",20,"right","Matching","Mutter","Mother","Close",479,0.479,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",415,0.415,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",770,0.77,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",611,0.611,1
4,"female",20,"right","Matching","Ich","Self","Self",549,0.549,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",505,0.505,1
4,"female",20,"right","Matching","Mutter","Mother","Close",368,0.368,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",941,0.941,1
4,"female",20,"right","Matching","Mutter","Mother","Close",527,0.527,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",797,0.797,1
4,"female",20,"right","Matching","Ich","Self","Self",535,0.535,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",996,0.996,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",1068,1.068,1
4,"female",20,"right","Matching","none","none","NonPerson",937,0.937,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",1395,1.395,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",609,0.609,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",539,0.539,1
4,"female",20,"right","Matching","Mutter","Mother","Close",648,0.648,1
4,"female",20,"right","Matching","none","none","NonPerson",688,0.688,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",446,0.446,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",752,0.752,1
4,"female",20,"right","Matching","Ich","Self","Self",419,0.419,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",701,0.701,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",694,0.694,1
4,"female",20,"right","Matching","Ich","Self","Self",740,0.74,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",847,0.847,1
4,"female",20,"right","Matching","Mutter","Mother","Close",695,0.695,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",549,0.549,1
4,"female",20,"right","Matching","none","none","NonPerson",913,0.913,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",468,0.468,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",501,0.501,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",891,0.891,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",520,0.52,1
4,"female",20,"right","Matching","Ich","Self","Self",590,0.59,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",577,0.577,1
4,"female",20,"right","Matching","none","none","NonPerson",564,0.564,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",664,0.664,1
4,"female",20,"right","Matching","Mutter","Mother","Close",528,0.528,0
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",638,0.638,1
4,"female",20,"right","Matching","none","none","NonPerson",654,0.654,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",374,0.374,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",499,0.499,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",497,0.497,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",2441,2.441,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",574,0.574,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",625,0.625,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",2243,2.243,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",945,0.945,1
4,"female",20,"right","Matching","Ich","Self","Self",516,0.516,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",594,0.594,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",605,0.605,1
4,"female",20,"right","Matching","Ich","Self","Self",599,0.599,1
4,"female",20,"right","Matching","none","none","NonPerson",497,0.497,0
4,"female",20,"right","Matching","Mutter","Mother","Close",360,0.36,1
4,"female",20,"right","Matching","Mutter","Mother","Close",558,0.558,0
4,"female",20,"right","Nonmatching","none","none","NonPerson",490,0.49,1
4,"female",20,"right","Matching","Ich","Self","Self",497,0.497,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",472,0.472,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",624,0.624,0
4,"female",20,"right","Nonmatching","Ich","Self","Self",497,0.497,1
4,"female",20,"right","Matching","none","none","NonPerson",1312,1.312,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",922,0.922,1
4,"female",20,"right","Nonmatching","none","none","NonPerson",1149,1.149,1
4,"female",20,"right","Nonmatching","Mutter","Mother","Close",454,0.454,1
4,"female",20,"right","Matching","none","none","NonPerson",591,0.591,1
4,"female",20,"right","Matching","Ich","Self","Self",594,0.594,1
4,"female",20,"right","Matching","Mutter","Mother","Close",469,0.469,1
4,"female",20,"right","Matching","Mutter","Mother","Close",453,0.453,1
4,"female",20,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",814,0.814,1
4,"female",20,"right","Matching","Bekannter","Acquaintance","Acquaintance",855,0.855,1
4,"female",20,"right","Nonmatching","Ich","Self","Self",533,0.533,1
5,"female",23,"right","Matching","Ich","Self","Self",2081,2.081,0
5,"female",23,"right","Nonmatching","Ich","Self","Self",4175,4.175,0
5,"female",23,"right","Nonmatching","none","none","NonPerson",1877,1.877,1
5,"female",23,"right","Matching","none","none","NonPerson",621,0.621,1
5,"female",23,"right","Matching","Mutter","Mother","Close",694,0.694,0
5,"female",23,"right","Matching","Bekannter","Acquaintance","Acquaintance",732,0.732,0
5,"female",23,"right","Matching","none","none","NonPerson",2424,2.424,1
5,"female",23,"right","Nonmatching","Mutter","Mother","Close",870,0.87,1
5,"female",23,"right","Nonmatching","Ich","Self","Self",3308,3.308,1
5,"female",23,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",1194,1.194,1
5,"female",23,"right","Nonmatching","Mutter","Mother","Close",1153,1.153,1
5,"female",23,"right","Matching","Bekannter","Acquaintance","Acquaintance",874,0.874,1
5,"female",23,"right","Matching","Ich","Self","Self",815,0.815,1
5,"female",23,"right","Nonmatching","none","none","NonPerson",543,0.543,1
5,"female",23,"right","Matching","Mutter","Mother","Close",709,0.709,1
5,"female",23,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",650,0.65,1
5,"female",23,"right","Matching","Bekannter","Acquaintance","Acquaintance",514,0.514,1
5,"female",23,"right","Nonmatching","Ich","Self","Self",1128,1.128,1
5,"female",23,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",506,0.506,1
5,"female",23,"right","Nonmatching","none","none","NonPerson",736,0.736,1
5,"female",23,"right","Matching","none","none","NonPerson",620,0.62,1
5,"female",23,"right","Matching","Mutter","Mother","Close",844,0.844,1
5,"female",23,"right","Matching","Ich","Self","Self",508,0.508,1
5,"female",23,"right","Matching","none","none","NonPerson",626,0.626,1
5,"female",23,"right","Nonmatching","Mutter","Mother","Close",836,0.836,1
5,"female",23,"right","Matching","Mutter","Mother","Close",1211,1.211,1
5,"female",23,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",521,0.521,1
5,"female",23,"right","Matching","Bekannter","Acquaintance","Acquaintance",351,0.351,1
5,"female",23,"right","Nonmatching","none","none","NonPerson",1101,1.101,1
