"","Subject","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
"29",2,"Friend","Matching","Friend","Friend","Close","2",593,0.593,1
"30",2,"Friend","Matching","Friend","Friend","Close","2",498,0.498,1
"31",2,"Friend","Matching","Friend","Friend","Close","2",668,0.668,1
"32",2,"Friend","Matching","Friend","Friend","Close","2",472,0.472,1
"33",2,"Friend","Matching","Friend","Friend","Close","2",533,0.533,1
"34",2,"Friend","Matching","Friend","Friend","Close","2",0,0,0
"35",2,"Friend","Matching","Friend","Friend","Close","2",461,0.461,1
"36",2,"Friend","Matching","Friend","Friend","Close","2",294,0.294,0
"37",2,"Friend","Matching","Friend","Friend","Close","2",548,0.548,1
"38",2,"Friend","Matching","Friend","Friend","Close","2",461,0.461,1
"39",2,"Friend","Matching","Friend","Friend","Close","2",611,0.611,1
"40",2,"Friend","Matching","Friend","Friend","Close","2",507,0.507,1
"41",2,"Friend","Matching","Friend","Friend","Close","2",510,0.51,0
"42",2,"Friend","Matching","Friend","Friend","Close","2",428,0.428,1
"43",2,"Friend","Matching","Friend","Friend","Close","2",720,0.72,1
"44",2,"Friend","Matching","Friend","Friend","Close","2",577,0.577,1
"45",2,"Friend","Matching","Friend","Friend","Close","2",715,0.715,1
"46",2,"Friend","Matching","Friend","Friend","Close","2",469,0.469,1
"47",2,"Friend","Matching","Friend","Friend","Close","2",327,0.327,1
"48",2,"Friend","Matching","Friend","Friend","Close","2",700,0.7,1
"49",2,"Friend","Matching","Friend","Friend","Close","2",727,0.727,1
"50",2,"Friend","Matching","Friend","Friend","Close","2",568,0.568,1
"51",2,"Friend","Matching","Friend","Friend","Close","2",488,0.488,1
"52",2,"Friend","Matching","Friend","Friend","Close","2",435,0.435,0
"53",2,"Friend","Matching","Friend","Friend","Close","2",544,0.544,1
"54",2,"Friend","Matching","Friend","Friend","Close","2",1044,1.044,1
"55",2,"Friend","Matching","Friend","Friend","Close","2",635,0.635,0
"56",2,"Friend","Matching","Friend","Friend","Close","2",814,0.814,0
"57",2,"Friend","Matching","Friend","Friend","Close","2",0,0,0
"58",2,"Friend","Matching","Friend","Friend","Close","2",599,0.599,1
"59",2,"Friend","Matching","Friend","Friend","Close","2",632,0.632,1
"60",2,"Friend","Matching","Friend","Friend","Close","2",498,0.498,1
"61",2,"Friend","Matching","Friend","Friend","Close","2",483,0.483,1
"62",2,"Friend","Matching","Friend","Friend","Close","2",633,0.633,1
"63",2,"Self","Matching","Self","Self","Self","2",NA,NA,NA
"64",2,"Self","Matching","Self","Self","Self","2",NA,NA,NA
"65",2,"Self","Matching","Self","Self","Self","2",437,0.437,1
"66",2,"Self","Matching","Self","Self","Self","2",452,0.452,1
"67",2,"Self","Matching","Self","Self","Self","2",448,0.448,1
"68",2,"Self","Matching","Self","Self","Self","2",472,0.472,1
"69",2,"Self","Matching","Self","Self","Self","2",592,0.592,0
"70",2,"Self","Matching","Self","Self","Self","2",599,0.599,1
"71",2,"Self","Matching","Self","Self","Self","2",484,0.484,1
"72",2,"Self","Matching","Self","Self","Self","2",547,0.547,1
"73",2,"Self","Matching","Self","Self","Self","2",595,0.595,1
"74",2,"Self","Matching","Self","Self","Self","2",452,0.452,1
"75",2,"Self","Matching","Self","Self","Self","2",651,0.651,0
"76",2,"Self","Matching","Self","Self","Self","2",388,0.388,1
"77",2,"Self","Matching","Self","Self","Self","2",499,0.499,1
"78",2,"Self","Matching","Self","Self","Self","2",411,0.411,1
"79",2,"Self","Matching","Self","Self","Self","2",852,0.852,1
"80",2,"Self","Matching","Self","Self","Self","2",395,0.395,1
"81",2,"Self","Matching","Self","Self","Self","2",483,0.483,1
"82",2,"Self","Matching","Self","Self","Self","2",496,0.496,1
"83",2,"Self","Matching","Self","Self","Self","2",471,0.471,1
"84",2,"Self","Matching","Self","Self","Self","2",575,0.575,1
"85",2,"Self","Matching","Self","Self","Self","2",391,0.391,1
"86",2,"Self","Matching","Self","Self","Self","2",423,0.423,1
"87",2,"Self","Matching","Self","Self","Self","2",367,0.367,1
"88",2,"Self","Matching","Self","Self","Self","2",692,0.692,1
"89",2,"Self","Matching","Self","Self","Self","2",455,0.455,1
"90",2,"Self","Matching","Self","Self","Self","2",550,0.55,1
"91",2,"Self","Matching","Self","Self","Self","2",437,0.437,1
"92",2,"Self","Matching","Self","Self","Self","2",490,0.49,1
"93",2,"Self","Matching","Self","Self","Self","2",513,0.513,1
"94",2,"Self","Matching","Self","Self","Self","2",350,0.35,1
"95",2,"Self","Matching","Self","Self","Self","2",502,0.502,1
"96",2,"Self","Matching","Self","Self","Self","2",471,0.471,1
"97",2,"Self","Matching","Self","Self","Self","2",758,0.758,1
"98",2,"Self","Matching","Self","Self","Self","2",410,0.41,1
"99",2,"Self","Matching","Self","Self","Self","2",449,0.449,1
"100",2,"Self","Matching","Self","Self","Self","2",472,0.472,1
"101",2,"Self","Matching","Self","Self","Self","2",521,0.521,1
"102",2,"Self","Matching","Self","Self","Self","2",602,0.602,1
"103",2,"Self","Matching","Self","Self","Self","2",444,0.444,1
"104",2,"Self","Matching","Self","Self","Self","2",622,0.622,0
"105",2,"Self","Matching","Self","Self","Self","2",395,0.395,1
"106",2,"Self","Matching","Self","Self","Self","2",515,0.515,1
"107",2,"Self","Matching","Self","Self","Self","2",393,0.393,1
"108",2,"Self","Matching","Self","Self","Self","2",399,0.399,1
"109",2,"Self","Matching","Self","Self","Self","2",746,0.746,0
"110",2,"Self","Matching","Self","Self","Self","2",391,0.391,1
"111",2,"Self","Matching","Self","Self","Self","2",469,0.469,1
"112",2,"Self","Matching","Self","Self","Self","2",512,0.512,1
"113",2,"Self","Matching","Self","Self","Self","2",508,0.508,1
"114",2,"Self","Matching","Self","Self","Self","2",439,0.439,1
"115",2,"Self","Matching","Self","Self","Self","2",579,0.579,1
"116",2,"Self","Matching","Self","Self","Self","2",517,0.517,1
"117",2,"Self","Matching","Self","Self","Self","2",501,0.501,1
"118",2,"Self","Matching","Self","Self","Self","2",611,0.611,1
"119",2,"Self","Matching","Self","Self","Self","2",667,0.667,1
"120",2,"Self","Matching","Self","Self","Self","2",588,0.588,1
"121",2,"Self","Matching","Self","Self","Self","2",498,0.498,1
"122",2,"Self","Matching","Self","Self","Self","2",496,0.496,1
"123",2,"Self","Matching","Self","Self","Self","2",329,0.329,1
"124",2,"Self","Matching","Self","Self","Self","2",603,0.603,1
"125",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",NA,NA,NA
"126",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",NA,NA,NA
"127",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",574,0.574,1
"128",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",480,0.48,1
"129",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",560,0.56,1
"130",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",511,0.511,1
"131",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",435,0.435,1
"132",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",605,0.605,1
"133",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",339,0.339,1
"134",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",582,0.582,1
"135",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",571,0.571,1
"136",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",699,0.699,1
"137",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",631,0.631,1
"138",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",579,0.579,0
"139",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",594,0.594,1
"140",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",520,0.52,1
"141",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",526,0.526,1
"142",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",583,0.583,1
"143",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",589,0.589,1
"144",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",620,0.62,1
"145",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",0,0,0
"146",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",428,0.428,1
"147",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",452,0.452,1
"148",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",533,0.533,1
"149",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",912,0.912,1
"150",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",525,0.525,1
"151",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",471,0.471,1
"152",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",558,0.558,1
"153",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",473,0.473,1
"154",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",494,0.494,1
"155",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",475,0.475,0
"156",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",541,0.541,1
"157",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",564,0.564,1
"158",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",520,0.52,1
"159",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",493,0.493,1
"160",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",509,0.509,1
"161",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",424,0.424,1
"162",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",671,0.671,1
"163",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",506,0.506,1
"164",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",531,0.531,1
"165",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",624,0.624,1
"166",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",784,0.784,1
"167",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",432,0.432,0
"168",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",552,0.552,1
"169",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",598,0.598,1
"170",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",517,0.517,1
"171",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",552,0.552,1
"172",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",507,0.507,1
"173",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",583,0.583,1
"174",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",460,0.46,1
"175",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",430,0.43,1
"176",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",528,0.528,1
"177",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",539,0.539,1
"178",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",528,0.528,1
"179",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",454,0.454,1
"180",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",477,0.477,1
"181",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",663,0.663,1
"182",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",623,0.623,1
"183",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",649,0.649,0
"184",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",470,0.47,1
"185",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",493,0.493,1
"186",2,"Stranger","Matching","Stranger","Stranger","Stranger","2",425,0.425,0
"187",2,"Stranger","Nonmatching","Friend","Friend","Close","2",NA,NA,NA
"188",2,"Self","Nonmatching","Friend","Friend","Close","2",NA,NA,NA
"189",2,"Stranger","Nonmatching","Friend","Friend","Close","2",604,0.604,1
"190",2,"Self","Nonmatching","Friend","Friend","Close","2",0,0,0
"191",2,"Stranger","Nonmatching","Friend","Friend","Close","2",574,0.574,1
"192",2,"Self","Nonmatching","Friend","Friend","Close","2",583,0.583,1
"193",2,"Stranger","Nonmatching","Friend","Friend","Close","2",642,0.642,1
"194",2,"Self","Nonmatching","Friend","Friend","Close","2",396,0.396,1
"195",2,"Stranger","Nonmatching","Friend","Friend","Close","2",683,0.683,1
"196",2,"Self","Nonmatching","Friend","Friend","Close","2",625,0.625,1
"197",2,"Stranger","Nonmatching","Friend","Friend","Close","2",734,0.734,1
"198",2,"Self","Nonmatching","Friend","Friend","Close","2",354,0.354,0
"199",2,"Stranger","Nonmatching","Friend","Friend","Close","2",604,0.604,1
"200",2,"Self","Nonmatching","Friend","Friend","Close","2",703,0.703,1
"201",2,"Self","Nonmatching","Friend","Friend","Close","2",563,0.563,1
"202",2,"Stranger","Nonmatching","Friend","Friend","Close","2",765,0.765,1
"203",2,"Self","Nonmatching","Friend","Friend","Close","2",443,0.443,0
"204",2,"Stranger","Nonmatching","Friend","Friend","Close","2",662,0.662,1
"205",2,"Stranger","Nonmatching","Friend","Friend","Close","2",505,0.505,0
"206",2,"Self","Nonmatching","Friend","Friend","Close","2",466,0.466,0
"207",2,"Self","Nonmatching","Friend","Friend","Close","2",529,0.529,1
"208",2,"Stranger","Nonmatching","Friend","Friend","Close","2",483,0.483,1
"209",2,"Stranger","Nonmatching","Friend","Friend","Close","2",538,0.538,0
"210",2,"Self","Nonmatching","Friend","Friend","Close","2",762,0.762,1
"211",2,"Stranger","Nonmatching","Friend","Friend","Close","2",543,0.543,1
"212",2,"Self","Nonmatching","Friend","Friend","Close","2",636,0.636,1
"213",2,"Self","Nonmatching","Friend","Friend","Close","2",663,0.663,1
"214",2,"Stranger","Nonmatching","Friend","Friend","Close","2",674,0.674,1
"215",2,"Stranger","Nonmatching","Friend","Friend","Close","2",510,0.51,1
"216",2,"Self","Nonmatching","Friend","Friend","Close","2",428,0.428,0
"217",2,"Self","Nonmatching","Friend","Friend","Close","2",688,0.688,1
"218",2,"Stranger","Nonmatching","Friend","Friend","Close","2",640,0.64,1
"219",2,"Stranger","Nonmatching","Friend","Friend","Close","2",671,0.671,1
"220",2,"Self","Nonmatching","Friend","Friend","Close","2",535,0.535,1
"221",2,"Stranger","Nonmatching","Friend","Friend","Close","2",632,0.632,1
"222",2,"Self","Nonmatching","Friend","Friend","Close","2",588,0.588,1
"223",2,"Stranger","Nonmatching","Friend","Friend","Close","2",473,0.473,0
"224",2,"Self","Nonmatching","Friend","Friend","Close","2",467,0.467,0
"225",2,"Stranger","Nonmatching","Friend","Friend","Close","2",649,0.649,1
"226",2,"Self","Nonmatching","Friend","Friend","Close","2",656,0.656,1
"227",2,"Stranger","Nonmatching","Friend","Friend","Close","2",452,0.452,1
"228",2,"Self","Nonmatching","Friend","Friend","Close","2",505,0.505,1
"229",2,"Stranger","Nonmatching","Friend","Friend","Close","2",591,0.591,1
"230",2,"Self","Nonmatching","Friend","Friend","Close","2",481,0.481,0
"231",2,"Stranger","Nonmatching","Friend","Friend","Close","2",547,0.547,0
"232",2,"Self","Nonmatching","Friend","Friend","Close","2",713,0.713,1
"233",2,"Self","Nonmatching","Friend","Friend","Close","2",858,0.858,1
"234",2,"Stranger","Nonmatching","Friend","Friend","Close","2",494,0.494,0
"235",2,"Self","Nonmatching","Friend","Friend","Close","2",839,0.839,1
"236",2,"Stranger","Nonmatching","Friend","Friend","Close","2",538,0.538,1
"237",2,"Self","Nonmatching","Friend","Friend","Close","2",565,0.565,1
"238",2,"Stranger","Nonmatching","Friend","Friend","Close","2",502,0.502,1
"239",2,"Self","Nonmatching","Friend","Friend","Close","2",458,0.458,1
"240",2,"Stranger","Nonmatching","Friend","Friend","Close","2",653,0.653,0
"241",2,"Self","Nonmatching","Friend","Friend","Close","2",589,0.589,1
"242",2,"Stranger","Nonmatching","Friend","Friend","Close","2",638,0.638,1
"243",2,"Stranger","Nonmatching","Friend","Friend","Close","2",624,0.624,1
"244",2,"Self","Nonmatching","Friend","Friend","Close","2",464,0.464,1
"245",2,"Self","Nonmatching","Friend","Friend","Close","2",712,0.712,1
"246",2,"Stranger","Nonmatching","Friend","Friend","Close","2",741,0.741,1
"247",2,"Self","Nonmatching","Friend","Friend","Close","2",609,0.609,1
"248",2,"Stranger","Nonmatching","Friend","Friend","Close","2",575,0.575,1
"249",2,"Stranger","Nonmatching","Self","Self","Self","2",NA,NA,NA
"250",2,"Friend","Nonmatching","Self","Self","Self","2",NA,NA,NA
"251",2,"Stranger","Nonmatching","Self","Self","Self","2",575,0.575,1
"252",2,"Friend","Nonmatching","Self","Self","Self","2",568,0.568,1
"253",2,"Friend","Nonmatching","Self","Self","Self","2",484,0.484,0
"254",2,"Stranger","Nonmatching","Self","Self","Self","2",669,0.669,1
"255",2,"Stranger","Nonmatching","Self","Self","Self","2",484,0.484,1
"256",2,"Friend","Nonmatching","Self","Self","Self","2",450,0.45,0
"257",2,"Stranger","Nonmatching","Self","Self","Self","2",436,0.436,0
"258",2,"Friend","Nonmatching","Self","Self","Self","2",454,0.454,0
"259",2,"Stranger","Nonmatching","Self","Self","Self","2",515,0.515,1
"260",2,"Friend","Nonmatching","Self","Self","Self","2",494,0.494,0
"261",2,"Stranger","Nonmatching","Self","Self","Self","2",488,0.488,1
"262",2,"Friend","Nonmatching","Self","Self","Self","2",422,0.422,0
"263",2,"Friend","Nonmatching","Self","Self","Self","2",0,0,0
"264",2,"Stranger","Nonmatching","Self","Self","Self","2",543,0.543,1
"265",2,"Friend","Nonmatching","Self","Self","Self","2",537,0.537,1
"266",2,"Stranger","Nonmatching","Self","Self","Self","2",670,0.67,1
"267",2,"Friend","Nonmatching","Self","Self","Self","2",777,0.777,1
"268",2,"Stranger","Nonmatching","Self","Self","Self","2",734,0.734,1
"269",2,"Friend","Nonmatching","Self","Self","Self","2",472,0.472,1
"270",2,"Stranger","Nonmatching","Self","Self","Self","2",575,0.575,1
"271",2,"Stranger","Nonmatching","Self","Self","Self","2",558,0.558,1
"272",2,"Friend","Nonmatching","Self","Self","Self","2",437,0.437,0
"273",2,"Friend","Nonmatching","Self","Self","Self","2",374,0.374,0
"274",2,"Stranger","Nonmatching","Self","Self","Self","2",538,0.538,1
"275",2,"Friend","Nonmatching","Self","Self","Self","2",467,0.467,0
"276",2,"Stranger","Nonmatching","Self","Self","Self","2",559,0.559,1
"277",2,"Friend","Nonmatching","Self","Self","Self","2",819,0.819,1
"278",2,"Stranger","Nonmatching","Self","Self","Self","2",338,0.338,0
"279",2,"Friend","Nonmatching","Self","Self","Self","2",676,0.676,1
"280",2,"Stranger","Nonmatching","Self","Self","Self","2",660,0.66,1
"281",2,"Stranger","Nonmatching","Self","Self","Self","2",561,0.561,1
"282",2,"Friend","Nonmatching","Self","Self","Self","2",667,0.667,0
"283",2,"Stranger","Nonmatching","Self","Self","Self","2",495,0.495,1
"284",2,"Friend","Nonmatching","Self","Self","Self","2",395,0.395,1
"285",2,"Stranger","Nonmatching","Self","Self","Self","2",615,0.615,1
"286",2,"Friend","Nonmatching","Self","Self","Self","2",0,0,0
"287",2,"Friend","Nonmatching","Self","Self","Self","2",569,0.569,1
"288",2,"Stranger","Nonmatching","Self","Self","Self","2",467,0.467,0
"289",2,"Friend","Nonmatching","Self","Self","Self","2",549,0.549,1
"290",2,"Stranger","Nonmatching","Self","Self","Self","2",468,0.468,1
"291",2,"Stranger","Nonmatching","Self","Self","Self","2",656,0.656,1
"292",2,"Friend","Nonmatching","Self","Self","Self","2",527,0.527,1
"293",2,"Stranger","Nonmatching","Self","Self","Self","2",624,0.624,1
"294",2,"Friend","Nonmatching","Self","Self","Self","2",759,0.759,1
"295",2,"Stranger","Nonmatching","Self","Self","Self","2",727,0.727,1
"296",2,"Friend","Nonmatching","Self","Self","Self","2",552,0.552,1
"297",2,"Stranger","Nonmatching","Self","Self","Self","2",623,0.623,1
"298",2,"Friend","Nonmatching","Self","Self","Self","2",613,0.613,1
"299",2,"Friend","Nonmatching","Self","Self","Self","2",555,0.555,1
"300",2,"Stranger","Nonmatching","Self","Self","Self","2",658,0.658,1
"301",2,"Friend","Nonmatching","Self","Self","Self","2",583,0.583,1
"302",2,"Stranger","Nonmatching","Self","Self","Self","2",594,0.594,0
"303",2,"Friend","Nonmatching","Self","Self","Self","2",601,0.601,1
"304",2,"Stranger","Nonmatching","Self","Self","Self","2",460,0.46,1
"305",2,"Stranger","Nonmatching","Self","Self","Self","2",448,0.448,1
"306",2,"Friend","Nonmatching","Self","Self","Self","2",600,0.6,1
"307",2,"Stranger","Nonmatching","Self","Self","Self","2",382,0.382,0
"308",2,"Friend","Nonmatching","Self","Self","Self","2",594,0.594,1
"309",2,"Stranger","Nonmatching","Self","Self","Self","2",572,0.572,1
"310",2,"Friend","Nonmatching","Self","Self","Self","2",648,0.648,1
"311",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",NA,NA,NA
"312",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",NA,NA,NA
"313",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",631,0.631,1
"314",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",569,0.569,1
"315",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",626,0.626,1
"316",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",459,0.459,1
"317",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",601,0.601,1
"318",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",587,0.587,1
"319",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",436,0.436,0
"320",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",683,0.683,1
"321",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",569,0.569,1
"322",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",631,0.631,1
"323",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",717,0.717,1
"324",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",587,0.587,1
"325",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",599,0.599,1
"326",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",640,0.64,1
"327",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",594,0.594,1
"328",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",424,0.424,1
"329",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",672,0.672,1
"330",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",1133,1.133,1
"331",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",446,0.446,0
"332",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",534,0.534,1
"333",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",565,0.565,1
"334",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",620,0.62,1
"335",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",789,0.789,1
"336",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",473,0.473,0
"337",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",487,0.487,0
"338",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",607,0.607,1
"339",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",494,0.494,0
"340",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",659,0.659,1
"341",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",644,0.644,1
"342",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",603,0.603,1
"343",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",503,0.503,1
"344",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",729,0.729,1
"345",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",471,0.471,0
"346",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",468,0.468,1
"347",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",497,0.497,0
"348",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",587,0.587,1
"349",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",627,0.627,1
"350",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",800,0.8,1
"351",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",603,0.603,1
"352",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",461,0.461,1
"353",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",691,0.691,1
"354",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",726,0.726,1
"355",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",484,0.484,1
"356",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",445,0.445,1
"357",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",680,0.68,1
"358",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",521,0.521,1
"359",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",494,0.494,1
"360",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",392,0.392,1
"361",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",718,0.718,1
"362",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",485,0.485,1
"363",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",672,0.672,1
"364",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",701,0.701,1
"365",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",633,0.633,1
"366",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",587,0.587,1
"367",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",735,0.735,0
"368",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",710,0.71,1
"369",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",700,0.7,1
"370",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",515,0.515,1
"371",2,"Friend","Nonmatching","Stranger","Stranger","Stranger","2",431,0.431,0
"372",2,"Self","Nonmatching","Stranger","Stranger","Stranger","2",557,0.557,1
"373",3,"Stranger","Matching","Friend","Friend","Close","1",NA,NA,NA
"374",3,"Self","Matching","Friend","Friend","Close","1",NA,NA,NA
"375",3,"Self","Matching","Friend","Friend","Close","1",669,0.669,1
"376",3,"Stranger","Matching","Friend","Friend","Close","1",0,0,0
"377",3,"Stranger","Matching","Friend","Friend","Close","1",571,0.571,1
"378",3,"Self","Matching","Friend","Friend","Close","1",596,0.596,1
"379",3,"Self","Matching","Friend","Friend","Close","1",498,0.498,1
"380",3,"Stranger","Matching","Friend","Friend","Close","1",673,0.673,1
"381",3,"Stranger","Matching","Friend","Friend","Close","1",452,0.452,0
"382",3,"Self","Matching","Friend","Friend","Close","1",442,0.442,1
"383",3,"Stranger","Matching","Friend","Friend","Close","1",885,0.885,1
"384",3,"Self","Matching","Friend","Friend","Close","1",501,0.501,1
"385",3,"Self","Matching","Friend","Friend","Close","1",455,0.455,1
"386",3,"Stranger","Matching","Friend","Friend","Close","1",538,0.538,1
"387",3,"Self","Matching","Friend","Friend","Close","1",642,0.642,1
"388",3,"Stranger","Matching","Friend","Friend","Close","1",735,0.735,1
"389",3,"Self","Matching","Friend","Friend","Close","1",629,0.629,1
"390",3,"Stranger","Matching","Friend","Friend","Close","1",549,0.549,1
"391",3,"Stranger","Matching","Friend","Friend","Close","1",569,0.569,0
"392",3,"Self","Matching","Friend","Friend","Close","1",828,0.828,1
"393",3,"Self","Matching","Friend","Friend","Close","1",497,0.497,1
"394",3,"Stranger","Matching","Friend","Friend","Close","1",650,0.65,1
"395",3,"Stranger","Matching","Friend","Friend","Close","1",688,0.688,1
"396",3,"Self","Matching","Friend","Friend","Close","1",491,0.491,1
"397",3,"Self","Matching","Friend","Friend","Close","1",334,0.334,0
"398",3,"Stranger","Matching","Friend","Friend","Close","1",467,0.467,1
"399",3,"Stranger","Matching","Friend","Friend","Close","1",774,0.774,1
"400",3,"Self","Matching","Friend","Friend","Close","1",510,0.51,1
"401",3,"Stranger","Matching","Friend","Friend","Close","1",562,0.562,1
"402",3,"Self","Matching","Friend","Friend","Close","1",511,0.511,1
"403",3,"Self","Matching","Friend","Friend","Close","1",485,0.485,1
