"","Subject","Age","Gender","Ethnicity","Handedness","Group","Shape","Label","Matching","Identity","Response","RT_ms","RT_sec","ACC"
"300",18080,22,"Female",6,"Right",2,"neutral","friend","Nonmatching","self","48",810,0.81,1
"301",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","48",600,0.6,1
"302",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","48",583,0.583,1
"303",18080,22,"Female",6,"Right",2,"neutral","friend","Nonmatching","self","48",646,0.646,1
"304",18080,22,"Female",6,"Right",2,"sad","self","Nonmatching","friend","48",534,0.534,1
"305",18080,22,"Female",6,"Right",2,"neutral","friend","Nonmatching","self","48",601,0.601,1
"306",18080,22,"Female",6,"Right",2,"happy","friend","Nonmatching","self","48",653,0.653,1
"307",18080,22,"Female",6,"Right",2,"neutral","self","Nonmatching","friend","48",1121,1.121,1
"308",18080,22,"Female",6,"Right",2,"neutral","self","Nonmatching","friend","48",625,0.625,1
"309",18080,22,"Female",6,"Right",2,"sad","self","Nonmatching","friend","48",943,0.943,1
"310",18080,22,"Female",6,"Right",2,"line","friend","Nonmatching","self","48",1285,1.285,1
"311",18080,22,"Female",6,"Right",2,"neutral","friend","Nonmatching","self","48",555,0.555,1
"312",18080,22,"Female",6,"Right",2,"sad","friend","Nonmatching","self","47",631,0.631,0
"313",18080,22,"Female",6,"Right",2,"neutral","self","Nonmatching","friend","48",704,0.704,1
"314",18080,22,"Female",6,"Right",2,"neutral","self","Nonmatching","friend","48",477,0.477,1
"315",18080,22,"Female",6,"Right",2,"sad","friend","Nonmatching","self","47",561,0.561,0
"316",18080,22,"Female",6,"Right",2,"sad","self","Nonmatching","friend","48",567,0.567,1
"317",18080,22,"Female",6,"Right",2,"neutral","friend","Nonmatching","self","48",739,0.739,1
"318",18080,22,"Female",6,"Right",2,"sad","self","Nonmatching","friend","48",1397,1.397,1
"319",18080,22,"Female",6,"Right",2,"line","friend","Nonmatching","self","48",575,0.575,1
"320",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","48",667,0.667,1
"321",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"322",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"323",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"324",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"325",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"326",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"327",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"328",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","3",155621,155.621,1
"329",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"330",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"331",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"332",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"333",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"334",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"335",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"336",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"337",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"338",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"339",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"340",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"341",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"342",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"343",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"344",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"345",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"346",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"347",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"348",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"349",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"350",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"351",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"352",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"353",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"354",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"355",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"356",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",155621,155.621,1
"357",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"358",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"359",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"360",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"361",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"362",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",155621,155.621,1
"363",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",155621,155.621,1
"364",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",155621,155.621,1
"365",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","400",9634,9.634,1
"366",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",43608,43.608,1
"367",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"368",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"369",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"370",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"371",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"372",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"373",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",43608,43.608,1
"374",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","6",25443,25.443,1
"375",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","7",25443,25.443,1
"376",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","6",25443,25.443,1
"377",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","7",25443,25.443,1
"378",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",25443,25.443,1
"379",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",109062,109.062,1
"380",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",109062,109.062,1
"381",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",109062,109.062,1
"382",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","5",109062,109.062,1
"383",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","6",109062,109.062,1
"384",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","7",109062,109.062,1
"385",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","6",109062,109.062,1
"386",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","6",109062,109.062,1
"387",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",109062,109.062,1
"388",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","7",109062,109.062,1
"389",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",109062,109.062,1
"390",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",109062,109.062,1
"391",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","2",109062,109.062,1
"392",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","4",109062,109.062,1
"393",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","7",109062,109.062,1
"394",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",109062,109.062,1
"395",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",109062,109.062,1
"396",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",49035,49.035,1
"397",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",49035,49.035,1
"398",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",49035,49.035,1
"399",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","-",49035,49.035,1
"400",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",49035,49.035,1
"401",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",49035,49.035,1
"402",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",49035,49.035,1
"403",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",49035,49.035,1
"404",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","69",49035,49.035,1
"405",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"406",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"407",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"408",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",108289,108.289,1
"409",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"410",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"411",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"412",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"413",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"414",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"415",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"416",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"417",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"418",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"419",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"420",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"421",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"422",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","0",108289,108.289,1
"423",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",108289,108.289,1
"424",18080,22,"Female",6,"Right",2,"happy","self","Nonmatching","friend","1",108289,108.289,1
"425",18080,22,"Female",6,"Right",2,"-","-",NA,"-","22",9333,9.333,1
"426",18080,22,"Female",6,"Right",2,"-","-",NA,"-","Female",9333,9.333,1
"427",18080,22,"Female",6,"Right",2,"-","-",NA,"-","6",9333,9.333,1
"428",18080,22,"Female",6,"Right",2,"-","-",NA,"-","Right",9333,9.333,1
"429",18080,22,"Female",6,"Right",2,"-","-",NA,"-","Natalia",26429,26.429,1
"430",18080,22,"Female",6,"Right",2,"-","-",NA,"-","3",26429,26.429,1
"431",18080,22,"Female",6,"Right",2,"-","-",NA,"-","7",26429,26.429,1
"432",18080,22,"Female",6,"Right",2,"-","-",NA,"-","5",26429,26.429,1
"433",18080,22,"Female",6,"Right",2,"-","-",NA,"-","weekly",26429,26.429,1
"434",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",904,0.904,1
"435",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","47",818,0.818,0
"436",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",972,0.972,1
"437",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",1131,1.131,1
"438",18083,34,"Female",6,"Right",2,"happy","stranger","Matching","stranger","48",948,0.948,1
"439",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",636,0.636,1
"440",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",1016,1.016,1
"441",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","47",1206,1.206,0
"442",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",1027,1.027,1
"443",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","47",696,0.696,0
"444",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",1370,1.37,1
"445",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",705,0.705,1
"446",18083,34,"Female",6,"Right",2,"happy","stranger","Matching","stranger","48",651,0.651,1
"447",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",1131,1.131,1
"448",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",1068,1.068,1
"449",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",815,0.815,1
"450",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",733,0.733,1
"451",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",1161,1.161,1
"452",18083,34,"Female",6,"Right",2,"happy","stranger","Matching","stranger","48",736,0.736,1
"453",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",818,0.818,1
"454",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",808,0.808,1
"455",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",1247,1.247,1
"456",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",861,0.861,1
"457",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",854,0.854,1
"458",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","0",1500,1.5,0
"459",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",1067,1.067,1
"460",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","47",814,0.814,0
"461",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",934,0.934,1
"462",18083,34,"Female",6,"Right",2,"happy","stranger","Matching","stranger","48",687,0.687,1
"463",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","47",847,0.847,0
"464",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",793,0.793,1
"465",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",767,0.767,1
"466",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",1271,1.271,1
"467",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",658,0.658,1
"468",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",591,0.591,1
"469",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",509,0.509,1
"470",18083,34,"Female",6,"Right",2,"happy","stranger","Matching","stranger","48",559,0.559,1
"471",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",446,0.446,1
"472",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",1010,1.01,1
"473",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",611,0.611,1
"474",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",760,0.76,1
"475",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",863,0.863,1
"476",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",579,0.579,1
"477",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",833,0.833,1
"478",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",718,0.718,1
"479",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",767,0.767,1
"480",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",922,0.922,1
"481",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",659,0.659,1
"482",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",559,0.559,1
"483",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",645,0.645,1
"484",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",790,0.79,1
"485",18083,34,"Female",6,"Right",2,"sad","self","Matching","self","48",1133,1.133,1
"486",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",709,0.709,1
"487",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",663,0.663,1
"488",18083,34,"Female",6,"Right",2,"line","self","Matching","self","48",656,0.656,1
"489",18083,34,"Female",6,"Right",2,"neutral","self","Matching","self","48",715,0.715,1
"490",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",564,0.564,1
"491",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",569,0.569,1
"492",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",613,0.613,1
"493",18083,34,"Female",6,"Right",2,"happy","stranger","Matching","stranger","48",466,0.466,1
"494",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",595,0.595,1
"495",18083,34,"Female",6,"Right",2,"neutral","stranger","Matching","stranger","48",640,0.64,1
"496",18083,34,"Female",6,"Right",2,"happy","self","Matching","self","48",617,0.617,1
"497",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",692,0.692,1
"498",18083,34,"Female",6,"Right",2,"line","self","Matching","self","47",589,0.589,0
"499",18083,34,"Female",6,"Right",2,"line","stranger","Matching","stranger","48",511,0.511,1
"500",18083,34,"Female",6,"Right",2,"sad","stranger","Matching","stranger","48",551,0.551,1
