subj_idx,person,match,stim,accuracy,response,rt
10,Stranger,mismatch,0,1,0,1.009
10,Stranger,match,1,1,1,0.643
10,Self,mismatch,0,1,0,0.967
10,Stranger,match,1,0,0,0.702
10,Friend,mismatch,0,1,0,1.084
10,Self,mismatch,0,1,0,0.741
10,Self,match,1,1,1,0.806
10,Stranger,match,1,1,1,0.896
10,Stranger,match,1,1,1,0.788
10,Stranger,mismatch,0,1,0,0.983
10,Friend,match,1,1,1,0.55
10,Self,match,1,1,1,0.716
10,Friend,match,1,1,1,0.759
10,Stranger,mismatch,0,1,0,0.849
10,Friend,mismatch,0,0,1,0.689
10,Self,match,1,1,1,0.638
10,Stranger,match,1,1,1,0.731
10,Self,match,1,1,1,0.651
10,Friend,match,1,0,0,0.982
10,Friend,mismatch,0,1,0,0.808
10,Self,mismatch,0,0,1,0.671
10,Friend,match,1,1,1,1.095
10,Friend,match,1,1,1,0.563
10,Self,match,1,1,1,0.76
10,Friend,mismatch,0,1,0,0.723
10,Self,mismatch,0,1,0,0.852
10,Self,mismatch,0,1,0,0.936
10,Friend,mismatch,0,1,0,0.847
10,Stranger,match,1,1,1,0.764
10,Stranger,mismatch,0,1,0,0.868
10,Stranger,match,1,1,1,0.868
10,Self,match,1,1,1,0.686
10,Stranger,mismatch,0,1,0,1.094
10,Friend,match,1,1,1,1.043
10,Friend,mismatch,0,1,0,0.66
10,Self,mismatch,0,1,0,0.905
10,Self,match,1,1,1,0.642
10,Self,mismatch,0,1,0,0.819
10,Friend,match,1,1,1,0.856
10,Self,match,1,1,1,0.938
10,Stranger,match,1,1,1,1.04
10,Stranger,mismatch,0,1,0,0.895
10,Stranger,mismatch,0,1,0,0.9
10,Stranger,mismatch,0,1,0,0.995
10,Stranger,mismatch,0,1,0,0.831
10,Friend,mismatch,0,0,1,0.691
10,Friend,mismatch,0,1,0,0.957
10,Self,match,1,1,1,0.651
10,Friend,match,1,1,1,0.542
10,Stranger,match,1,1,1,0.863
10,Self,mismatch,0,1,0,0.924
10,Self,match,1,1,1,0.452
10,Friend,match,1,0,0,0.905
10,Self,mismatch,0,1,0,0.96
10,Stranger,match,1,1,1,1.015
10,Stranger,mismatch,0,1,0,0.89
10,Self,match,1,1,1,0.861
10,Self,match,1,1,1,0.636
10,Friend,match,1,1,1,0.75
10,Stranger,match,1,1,1,0.679
10,Stranger,mismatch,0,1,0,1.082
10,Friend,mismatch,0,1,0,0.753
10,Friend,mismatch,0,1,0,0.864
10,Friend,match,1,1,1,0.83
10,Self,mismatch,0,1,0,0.865
10,Self,mismatch,0,1,0,0.787
10,Stranger,match,1,1,1,0.818
10,Stranger,match,1,1,1,0.681
10,Friend,mismatch,0,1,0,0.908
10,Stranger,match,1,1,1,0.938
10,Self,mismatch,0,1,0,0.875
10,Self,mismatch,0,1,0,0.972
10,Friend,match,1,1,1,0.628
10,Self,match,1,1,1,0.702
10,Self,match,1,1,1,0.716
10,Self,match,1,1,1,0.85
10,Stranger,match,1,1,1,0.788
10,Self,mismatch,0,1,0,0.816
10,Friend,match,1,1,1,0.722
10,Stranger,mismatch,0,1,0,0.843
10,Friend,match,1,1,1,0.969
10,Stranger,mismatch,0,1,0,0.838
10,Friend,mismatch,0,1,0,0.796
10,Friend,mismatch,0,1,0,0.868
10,Stranger,match,1,1,1,0.875
10,Self,match,1,1,1,0.901
10,Self,mismatch,0,1,0,0.811
10,Stranger,mismatch,0,1,0,0.924
10,Friend,match,1,1,1,0.939
10,Self,mismatch,0,1,0,0.75
10,Stranger,match,1,1,1,0.793
10,Self,match,1,1,1,0.853
10,Stranger,mismatch,0,1,0,0.846
10,Friend,match,1,1,1,0.734
10,Stranger,match,1,1,1,0.812
10,Self,mismatch,0,1,0,0.889
10,Self,match,1,1,1,0.804
10,Friend,mismatch,0,1,0,0.757
10,Stranger,match,1,1,1,0.723
10,Self,match,1,1,1,0.703
10,Stranger,mismatch,0,1,0,0.919
10,Stranger,mismatch,0,1,0,1.084
10,Friend,match,1,1,1,0.985
10,Friend,match,1,1,1,0.708
10,Self,mismatch,0,1,0,0.92
10,Stranger,match,1,1,1,0.977
10,Self,mismatch,0,1,0,1.085
10,Friend,mismatch,0,1,0,0.757
10,Self,match,1,1,1,0.579
10,Friend,mismatch,0,1,0,0.749
10,Stranger,mismatch,0,1,0,0.756
10,Friend,match,1,1,1,0.948
10,Stranger,match,1,1,1,0.808
10,Self,match,1,1,1,0.656
10,Stranger,match,1,1,1,0.803
10,Friend,mismatch,0,1,0,0.823
10,Friend,match,1,1,1,0.924
10,Self,match,1,1,1,0.906
10,Stranger,mismatch,0,1,0,0.945
10,Self,mismatch,0,1,0,1.065
10,Friend,mismatch,0,1,0,0.769
10,Stranger,mismatch,0,1,0,0.899
10,Stranger,mismatch,0,1,0,0.947
10,Friend,match,1,1,1,0.814
10,Friend,mismatch,0,1,0,0.991
10,Self,mismatch,0,1,0,0.924
10,Self,match,1,1,1,0.922
10,Self,mismatch,0,1,0,0.839
10,Friend,match,1,1,1,0.833
10,Self,match,1,0,0,0.998
10,Friend,mismatch,0,1,0,0.863
10,Stranger,match,1,1,1,1.001
10,Stranger,match,1,1,1,0.702
10,Friend,mismatch,0,1,0,1.015
10,Friend,match,1,1,1,0.67
10,Friend,mismatch,0,1,0,0.848
10,Self,mismatch,0,1,0,0.923
10,Friend,match,1,1,1,0.804
10,Stranger,match,1,1,1,0.828
10,Self,match,1,1,1,0.773
10,Self,mismatch,0,1,0,0.826
10,Self,match,1,1,1,0.828
10,Stranger,mismatch,0,1,0,0.957
10,Stranger,mismatch,0,1,0,0.857
10,Friend,match,1,0,0,0.958
10,Friend,mismatch,0,1,0,0.76
10,Stranger,match,1,1,1,1.002
10,Stranger,match,1,1,1,0.673
10,Self,mismatch,0,1,0,1.072
10,Friend,match,1,1,1,0.728
10,Stranger,mismatch,0,1,0,0.932
10,Stranger,mismatch,0,1,0,0.902
10,Self,match,1,1,1,0.659
10,Self,mismatch,0,1,0,0.894
10,Self,match,1,1,1,1.01
10,Friend,match,1,1,1,0.659
10,Stranger,mismatch,0,1,0,0.678
10,Friend,match,1,1,1,0.753
10,Friend,mismatch,0,1,0,0.986
10,Stranger,match,1,1,1,0.871
10,Self,mismatch,0,1,0,0.849
10,Stranger,mismatch,0,1,0,0.968
10,Self,match,1,1,1,0.76
10,Self,match,1,1,1,0.641
10,Stranger,match,1,1,1,0.929
10,Friend,mismatch,0,1,0,0.819
10,Self,mismatch,0,1,0,0.794
10,Self,match,1,1,1,0.907
10,Friend,match,1,1,1,0.9
10,Stranger,match,1,1,1,0.705
10,Stranger,mismatch,0,1,0,0.778
10,Friend,mismatch,0,1,0,1.024
10,Self,mismatch,0,1,0,0.992
10,Friend,mismatch,0,1,0,0.941
10,Self,match,1,1,1,0.727
10,Stranger,mismatch,0,1,0,0.741
10,Stranger,match,1,1,1,0.809
10,Self,mismatch,0,0,1,0.728
10,Friend,match,1,1,1,0.948
10,Stranger,mismatch,0,1,0,0.794
10,Self,match,1,1,1,0.614
10,Self,mismatch,0,1,0,0.883
10,Stranger,match,1,1,1,0.793
10,Friend,mismatch,0,1,0,0.835
10,Friend,match,1,1,1,0.691
10,Self,match,1,1,1,0.718
10,Friend,mismatch,0,1,0,0.902
10,Self,mismatch,0,1,0,0.865
10,Stranger,match,1,1,1,0.869
10,Friend,match,1,1,1,0.826
10,Stranger,mismatch,0,1,0,0.829
10,Friend,mismatch,0,0,1,0.892
10,Self,mismatch,0,1,0,1.004
10,Stranger,match,1,1,1,0.795
10,Friend,match,1,1,1,0.791
10,Friend,match,1,1,1,0.817
10,Friend,mismatch,0,1,0,0.796
10,Self,mismatch,0,1,0,1.05
10,Self,match,1,1,1,0.947
10,Self,match,1,1,1,0.864
10,Stranger,mismatch,0,1,0,0.882
10,Stranger,mismatch,0,1,0,1.011
10,Stranger,match,1,1,1,0.691
10,Self,match,1,1,1,0.873
10,Friend,mismatch,0,1,0,0.837
10,Stranger,match,1,1,1,0.682
10,Stranger,mismatch,0,1,0,0.796
10,Self,match,1,1,1,0.719
10,Stranger,mismatch,0,1,0,0.771
10,Stranger,match,1,1,1,0.81
10,Self,mismatch,0,1,0,0.93
10,Friend,mismatch,0,1,0,0.854
10,Friend,match,1,1,1,0.61
10,Friend,match,1,1,1,0.653
10,Friend,match,1,1,1,0.903
10,Stranger,mismatch,0,1,0,0.797
10,Self,match,1,1,1,0.64
10,Stranger,match,1,1,1,0.713
10,Self,mismatch,0,1,0,0.656
10,Friend,mismatch,0,1,0,0.702
10,Stranger,match,1,1,1,0.721
10,Self,match,1,1,1,1.011
10,Self,mismatch,0,1,0,0.725
10,Friend,match,1,1,1,0.828
10,Stranger,mismatch,0,1,0,0.803
10,Friend,mismatch,0,1,0,0.796
10,Stranger,match,1,1,1,0.675
10,Friend,mismatch,0,1,0,0.84
10,Self,mismatch,0,1,0,0.887
10,Friend,match,1,1,1,0.673
10,Friend,mismatch,0,1,0,0.716
10,Self,match,1,1,1,0.74
10,Stranger,mismatch,0,1,0,0.726
10,Self,match,1,1,1,0.972
10,Stranger,match,1,1,1,0.932
10,Stranger,mismatch,0,1,0,0.76
10,Self,mismatch,0,1,0,0.829
10,Friend,match,1,1,1,0.614
10,Self,match,1,1,1,0.76
10,Self,mismatch,0,1,0,0.922
10,Self,match,1,1,1,0.717
10,Self,mismatch,0,1,0,0.807
10,Friend,mismatch,0,1,0,0.874
10,Stranger,match,1,1,1,0.795
10,Friend,match,1,1,1,0.853
10,Stranger,mismatch,0,1,0,0.689
10,Friend,match,1,1,1,0.861
10,Stranger,match,1,1,1,0.856
10,Friend,mismatch,0,1,0,0.981
10,Stranger,mismatch,0,1,0,0.88
10,Self,match,1,1,1,0.687
10,Self,mismatch,0,1,0,0.757
10,Stranger,mismatch,0,1,0,0.979
10,Self,mismatch,0,1,0,0.876
10,Friend,mismatch,0,1,0,0.926
10,Friend,match,1,1,1,0.851
10,Stranger,mismatch,0,1,0,0.801
10,Friend,mismatch,0,1,0,0.834
10,Self,match,1,1,1,0.793
10,Stranger,match,1,1,1,0.75
10,Stranger,match,1,0,0,1.026
10,Friend,mismatch,0,1,0,0.912
10,Self,match,1,1,1,0.835
10,Friend,mismatch,0,1,0,1.017
10,Self,match,1,1,1,0.827
10,Friend,match,1,1,1,0.637
10,Stranger,match,1,1,1,0.714
10,Self,mismatch,0,1,0,1.034
10,Self,mismatch,0,1,0,0.855
10,Friend,match,1,1,1,0.688
10,Stranger,mismatch,0,1,0,0.852
10,Stranger,match,1,1,1,0.777
10,Self,match,1,1,1,0.901
10,Stranger,match,1,1,1,0.697
10,Friend,match,1,1,1,0.749
10,Stranger,mismatch,0,1,0,0.805
10,Self,match,1,1,1,0.619
10,Stranger,match,1,1,1,0.857
10,Friend,mismatch,0,1,0,0.783
10,Friend,mismatch,0,1,0,0.818
10,Self,mismatch,0,1,0,0.864
10,Self,mismatch,0,1,0,0.844
10,Stranger,mismatch,0,1,0,1.059
10,Friend,match,1,1,1,0.656
10,Friend,match,1,1,1,0.607
10,Stranger,mismatch,0,1,0,0.764
10,Stranger,match,1,1,1,0.874
10,Self,mismatch,0,1,0,1.074
10,Stranger,match,1,1,1,1.071
10,Stranger,mismatch,0,0,1,0.599
10,Friend,mismatch,0,1,0,0.898
10,Friend,mismatch,0,1,0,1.008
10,Self,match,1,1,1,0.647
10,Self,mismatch,0,1,0,0.741
10,Self,match,1,1,1,0.753
10,Friend,match,1,1,1,0.937
10,Stranger,mismatch,0,1,0,0.829
10,Friend,match,1,1,1,0.72
10,Self,match,1,1,1,0.877
10,Friend,mismatch,0,1,0,0.965
10,Stranger,match,1,1,1,0.898
10,Stranger,mismatch,0,1,0,0.931
10,Stranger,match,1,0,0,0.84
10,Friend,mismatch,0,1,0,0.925
10,Self,match,1,1,1,0.847
10,Friend,match,1,1,1,1.07
10,Friend,mismatch,0,1,0,0.66
10,Friend,match,1,1,1,0.721
10,Self,mismatch,0,1,0,0.62
10,Stranger,match,1,1,1,0.943
10,Stranger,match,1,1,1,0.832
10,Friend,mismatch,0,1,0,0.958
10,Self,match,1,1,1,0.741
10,Self,match,1,1,1,0.656
10,Self,mismatch,0,1,0,0.679
10,Friend,match,1,1,1,0.656
10,Friend,match,1,1,1,0.707
10,Stranger,match,1,1,1,0.742
10,Friend,mismatch,0,1,0,1.03
10,Self,mismatch,0,1,0,0.93
10,Self,match,1,1,1,0.645
10,Stranger,match,1,1,1,0.675
10,Stranger,mismatch,0,1,0,0.792
10,Self,mismatch,0,0,1,0.703
10,Self,match,1,1,1,0.692
10,Friend,mismatch,0,1,0,0.728
10,Stranger,mismatch,0,1,0,0.848
10,Friend,match,1,1,1,0.947
10,Friend,mismatch,0,1,0,0.595
10,Self,match,1,1,1,0.591
10,Stranger,mismatch,0,1,0,0.675
10,Self,match,1,1,1,0.726
10,Self,mismatch,0,1,0,0.85
10,Friend,mismatch,0,1,0,0.982
10,Stranger,match,1,1,1,0.593
10,Friend,match,1,1,1,0.672
10,Stranger,match,1,1,1,0.868
10,Self,mismatch,0,1,0,0.851
10,Stranger,mismatch,0,1,0,0.891
10,Self,mismatch,0,1,0,0.962
10,Friend,match,1,1,1,0.726
10,Stranger,mismatch,0,1,0,0.838
10,Self,match,1,1,1,0.737
10,Friend,mismatch,0,1,0,1.048
10,Friend,mismatch,0,1,0,0.795
10,Stranger,mismatch,0,1,0,0.982
10,Stranger,match,1,1,1,0.908
10,Friend,match,1,1,1,0.794
10,Stranger,match,1,1,1,0.933
10,Self,mismatch,0,1,0,1.055
10,Self,match,1,1,1,0.988
10,Friend,mismatch,0,1,0,0.87
10,Stranger,mismatch,0,1,0,0.877
10,Friend,match,1,1,1,0.838
10,Friend,match,1,1,1,0.732
10,Stranger,match,1,1,1,0.64
10,Friend,mismatch,0,1,0,0.991
10,Stranger,match,1,1,1,0.867
10,Self,mismatch,0,1,0,0.985
10,Self,match,1,1,1,0.581
10,Self,match,1,1,1,0.627
10,Self,mismatch,0,1,0,0.777
10,Stranger,mismatch,0,1,0,0.848
10,Stranger,mismatch,0,1,0,0.885
10,Friend,mismatch,0,1,0,0.836
10,Stranger,match,1,1,1,0.867
10,Stranger,match,1,1,1,0.97
10,Self,match,1,1,1,0.681
10,Friend,match,1,1,1,0.604
10,Self,mismatch,0,1,0,0.674
10,Friend,match,1,1,1,0.627
10,Self,match,1,0,0,0.856
10,Self,match,1,1,1,0.549
10,Self,match,1,1,1,0.596
10,Friend,match,1,0,0,0.727
10,Friend,mismatch,0,1,0,0.72
10,Stranger,match,1,1,1,0.782
10,Self,mismatch,0,1,0,1.053
10,Stranger,match,1,1,1,0.815
10,Friend,match,1,1,1,0.657
10,Self,mismatch,0,0,1,0.823
10,Stranger,mismatch,0,1,0,0.895
10,Stranger,mismatch,0,1,0,1.083
10,Friend,mismatch,0,1,0,0.961
10,Stranger,mismatch,0,1,0,0.831
10,Friend,match,1,1,1,0.585
10,Stranger,match,1,1,1,0.681
10,Stranger,mismatch,0,1,0,0.619
10,Self,match,1,1,1,0.614
10,Friend,match,1,1,1,0.996
10,Friend,mismatch,0,1,0,0.623
10,Self,match,1,1,1,0.921
10,Self,mismatch,0,1,0,0.691
10,Self,mismatch,0,1,0,0.765
10,Stranger,match,1,0,0,0.698
10,Stranger,match,1,1,1,0.651
10,Friend,mismatch,0,1,0,0.897
10,Self,match,1,1,1,0.923
10,Self,mismatch,0,1,0,0.89
10,Stranger,match,1,1,1,0.852
10,Self,match,1,1,1,0.923
10,Friend,match,1,1,1,0.96
10,Stranger,mismatch,0,1,0,0.796
10,Friend,match,1,1,1,0.64
10,Friend,mismatch,0,1,0,0.928
10,Stranger,mismatch,0,1,0,0.927
10,Friend,mismatch,0,1,0,1.013
10,Self,mismatch,0,1,0,0.771
10,Friend,mismatch,0,1,0,0.764
10,Stranger,mismatch,0,1,0,0.765
10,Self,match,1,1,1,0.722
10,Friend,match,1,1,1,0.807
10,Self,match,1,0,0,0.776
10,Stranger,match,1,1,1,0.808
10,Self,mismatch,0,1,0,0.708
10,Stranger,match,1,1,1,0.694
10,Stranger,mismatch,0,1,0,0.757
10,Friend,match,1,1,1,0.877
10,Friend,match,1,1,1,0.626
10,Stranger,mismatch,0,1,0,0.774
10,Friend,mismatch,0,1,0,0.843
10,Self,mismatch,0,1,0,0.909
10,Friend,match,1,1,1,0.714
10,Stranger,match,1,1,1,0.726
10,Self,match,1,1,1,0.667
10,Stranger,match,1,1,1,0.791
10,Self,mismatch,0,1,0,0.949
10,Friend,mismatch,0,1,0,0.756
10,Stranger,mismatch,0,1,0,0.83
10,Self,match,1,1,1,0.681
10,Stranger,match,1,1,1,0.799
10,Self,match,1,1,1,0.83
10,Self,mismatch,0,1,0,0.794
10,Friend,mismatch,0,1,0,0.836
10,Stranger,mismatch,0,1,0,0.717
10,Friend,match,1,1,1,0.857
10,Stranger,mismatch,0,1,0,0.713
10,Friend,match,1,1,1,0.828
10,Stranger,match,1,1,1,0.758
10,Self,mismatch,0,0,1,1.071
10,Self,match,1,1,1,0.715
10,Self,mismatch,0,1,0,0.615
10,Stranger,mismatch,0,1,0,0.793
10,Friend,mismatch,0,1,0,0.892
10,Self,mismatch,0,1,0,0.888
10,Friend,mismatch,0,1,0,0.875
10,Stranger,match,1,1,1,0.574
10,Stranger,mismatch,0,1,0,0.623
10,Self,match,1,1,1,0.642
10,Friend,match,1,1,1,0.625
10,Stranger,match,1,1,1,0.706
10,Friend,match,1,1,1,0.628
10,Self,match,1,1,1,0.633
10,Stranger,match,1,1,1,0.783
10,Friend,mismatch,0,1,0,0.748
10,Stranger,match,1,0,0,0.763
10,Friend,mismatch,0,1,0,0.808
10,Self,mismatch,0,1,0,0.797
10,Self,match,1,1,1,0.699
10,Self,mismatch,0,1,0,0.738
10,Friend,match,1,1,1,0.813
10,Friend,match,1,1,1,0.663
10,Self,match,1,1,1,0.693
10,Stranger,mismatch,0,1,0,0.731
10,Self,mismatch,0,1,0,0.666
10,Friend,match,1,1,1,0.79
10,Self,match,1,1,1,0.875
10,Stranger,match,1,1,1,0.621
10,Friend,mismatch,0,1,0,0.757
10,Self,mismatch,0,1,0,0.81
10,Stranger,mismatch,0,1,0,0.753
10,Stranger,mismatch,0,1,0,0.978
10,Stranger,match,1,1,1,0.69
10,Self,match,1,1,1,0.658
10,Friend,match,1,1,1,0.63
10,Friend,mismatch,0,1,0,0.637
10,Stranger,match,1,1,1,0.837
10,Friend,match,1,0,0,0.897
10,Self,match,1,1,1,0.624
10,Stranger,match,1,1,1,0.752
10,Friend,match,1,1,1,0.727
10,Friend,mismatch,0,1,0,0.639
10,Self,mismatch,0,0,1,0.576
10,Self,mismatch,0,1,0,0.782
10,Stranger,mismatch,0,1,0,0.729
10,Self,match,1,1,1,0.852
10,Stranger,mismatch,0,1,0,0.841
10,Friend,mismatch,0,1,0,0.887
10,Friend,mismatch,0,1,0,0.768
10,Friend,match,1,1,1,0.817
10,Friend,match,1,1,1,0.699
10,Stranger,match,1,1,1,0.767
10,Self,mismatch,0,1,0,1.092
10,Self,match,1,1,1,0.562
10,Self,match,1,1,1,0.609
10,Stranger,match,1,1,1,0.657
10,Friend,mismatch,0,1,0,0.787
10,Stranger,mismatch,0,1,0,0.953
10,Self,mismatch,0,1,0,0.763
10,Stranger,mismatch,0,1,0,0.704
10,Friend,mismatch,0,1,0,0.847
10,Stranger,match,1,0,0,0.742
10,Friend,match,1,1,1,0.819
10,Friend,mismatch,0,1,0,0.772
10,Self,match,1,1,1,0.631
10,Stranger,mismatch,0,1,0,0.804
10,Friend,match,1,1,1,0.552
10,Self,match,1,1,1,0.717
10,Stranger,match,1,1,1,0.702
10,Self,mismatch,0,1,0,0.837
10,Stranger,mismatch,0,1,0,0.811
10,Self,mismatch,0,1,0,0.804
10,Self,match,1,1,1,0.747
10,Stranger,match,1,1,1,0.831
10,Friend,mismatch,0,1,0,0.794
10,Friend,mismatch,0,1,0,0.713
10,Self,mismatch,0,1,0,0.867
10,Stranger,match,1,1,1,0.844
10,Self,mismatch,0,1,0,0.753
10,Stranger,mismatch,0,1,0,0.841
10,Friend,match,1,1,1,0.617
10,Self,match,1,1,1,0.749
10,Stranger,mismatch,0,1,0,0.847
10,Friend,match,1,1,1,0.745
10,Friend,match,1,1,1,0.821
10,Stranger,match,1,1,1,0.664
10,Self,match,1,1,1,0.537
10,Stranger,mismatch,0,1,0,0.791
10,Self,mismatch,0,1,0,0.827
10,Self,mismatch,0,1,0,0.811
10,Stranger,match,1,1,1,0.792
10,Friend,mismatch,0,1,0,0.911
10,Stranger,mismatch,0,1,0,0.798
10,Self,match,1,1,1,0.638
10,Friend,match,1,1,1,0.796
10,Stranger,mismatch,0,1,0,0.839
10,Stranger,match,1,1,1,0.76
10,Stranger,mismatch,0,1,0,0.894
10,Stranger,match,1,1,1,0.761
10,Self,mismatch,0,1,0,0.883
10,Self,mismatch,0,1,0,1.068
10,Friend,match,1,1,1,0.866
10,Self,match,1,1,1,0.794
10,Friend,mismatch,0,1,0,0.884
10,Friend,mismatch,0,1,0,0.817
10,Friend,match,1,1,1,0.631
10,Stranger,match,1,1,1,0.701
10,Self,match,1,1,1,0.517
10,Stranger,match,1,1,1,0.76
10,Self,match,1,1,1,0.909
10,Friend,match,1,1,1,0.689
10,Self,mismatch,0,1,0,0.735
10,Stranger,mismatch,0,1,0,0.892
10,Stranger,mismatch,0,1,0,0.769
10,Friend,mismatch,0,1,0,0.829
10,Friend,match,1,1,1,0.769
10,Friend,mismatch,0,1,0,0.685
10,Self,mismatch,0,1,0,0.834
10,Self,mismatch,0,1,0,0.656
10,Self,mismatch,0,1,0,0.692
10,Self,match,1,1,1,0.61
10,Stranger,mismatch,0,1,0,0.847
10,Friend,match,1,1,1,0.631
10,Stranger,match,1,1,1,0.694
10,Friend,mismatch,0,1,0,0.943
10,Friend,match,1,1,1,0.692
10,Stranger,match,1,1,1,0.655
10,Self,match,1,0,0,0.719
10,Friend,mismatch,0,1,0,0.777
10,Stranger,mismatch,0,1,0,0.693
10,Stranger,match,1,1,1,0.72
10,Stranger,mismatch,0,1,0,0.726
10,Self,match,1,1,1,0.649
10,Friend,mismatch,0,1,0,0.823
10,Stranger,match,1,1,1,0.71
10,Self,mismatch,0,1,0,0.908
10,Friend,mismatch,0,1,0,0.731
10,Friend,match,1,1,1,0.713
10,Self,mismatch,0,1,0,0.683
10,Friend,match,1,1,1,0.736
10,Self,match,1,1,1,0.8
10,Stranger,mismatch,0,1,0,0.891
10,Friend,mismatch,0,1,0,0.859
10,Stranger,mismatch,0,1,0,0.967
10,Self,mismatch,0,0,1,0.692
10,Friend,match,1,1,1,0.815
10,Stranger,match,1,1,1,0.698
10,Self,match,1,1,1,0.84
10,Self,mismatch,0,1,0,0.727
10,Self,match,1,1,1,0.752
10,Stranger,match,1,1,1,0.596
10,Friend,mismatch,0,1,0,0.698
10,Stranger,mismatch,0,1,0,0.674
10,Friend,match,1,1,1,0.633
10,Stranger,mismatch,0,1,0,0.739
10,Stranger,mismatch,0,1,0,0.741
10,Friend,match,1,1,1,0.728
10,Self,mismatch,0,1,0,0.695
10,Friend,mismatch,0,1,0,0.755
10,Stranger,match,1,1,1,0.584
10,Self,match,1,1,1,0.76
10,Friend,match,1,1,1,0.637
10,Self,mismatch,0,1,0,0.949
10,Self,match,1,1,1,0.581
10,Friend,mismatch,0,1,0,0.803
10,Friend,mismatch,0,1,0,0.897
10,Self,mismatch,0,1,0,0.773
10,Stranger,mismatch,0,1,0,0.679
10,Friend,match,1,1,1,0.701
10,Friend,mismatch,0,1,0,0.701
10,Friend,match,1,1,1,0.856
10,Self,mismatch,0,0,1,0.871
10,Stranger,match,1,1,1,0.867
10,Stranger,mismatch,0,1,0,0.684
10,Self,match,1,1,1,0.612
10,Stranger,match,1,1,1,0.792
10,Self,match,1,1,1,0.774
10,Stranger,mismatch,0,1,0,0.709
10,Friend,mismatch,0,1,0,0.707
10,Friend,mismatch,0,1,0,0.743
10,Self,match,1,1,1,0.642
10,Self,mismatch,0,1,0,0.588
10,Stranger,match,1,0,0,0.79
10,Stranger,match,1,0,0,0.692
10,Stranger,mismatch,0,1,0,0.649
10,Self,match,1,1,1,0.586
10,Friend,match,1,1,1,0.622
10,Friend,match,1,1,1,0.582
10,Self,mismatch,0,1,0,0.747
10,Stranger,match,1,1,1,0.645
10,Friend,match,1,1,1,0.961
10,Stranger,mismatch,0,1,0,0.771
10,Friend,mismatch,0,1,0,0.936
10,Self,match,1,1,1,0.708
10,Friend,match,1,0,0,0.835
10,Stranger,mismatch,0,1,0,0.754
10,Self,mismatch,0,0,1,0.887
10,Friend,mismatch,0,1,0,0.731
10,Self,mismatch,0,1,0,0.783
10,Stranger,match,1,1,1,0.746
10,Self,match,1,1,1,1.083
10,Stranger,mismatch,0,1,0,0.868
10,Friend,mismatch,0,1,0,0.862
10,Friend,match,1,1,1,0.721
10,Stranger,mismatch,0,1,0,0.874
10,Stranger,match,1,1,1,0.763
10,Friend,mismatch,0,1,0,0.833
10,Self,mismatch,0,1,0,0.811
10,Friend,match,1,1,1,0.75
10,Self,match,1,1,1,0.742
10,Self,match,1,1,1,0.835
10,Stranger,match,1,1,1,0.741
10,Self,mismatch,0,1,0,0.885
10,Friend,mismatch,0,1,0,0.834
10,Friend,mismatch,0,1,0,0.737
10,Stranger,match,1,1,1,0.723
10,Friend,match,1,1,1,0.784
10,Stranger,match,1,1,1,0.7
10,Stranger,mismatch,0,1,0,0.789
10,Self,match,1,1,1,0.643
10,Self,mismatch,0,1,0,0.666
10,Stranger,mismatch,0,1,0,0.886
10,Self,match,1,1,1,0.635
10,Self,mismatch,0,1,0,0.807
10,Self,match,1,1,1,0.628
10,Stranger,mismatch,0,1,0,1.017
10,Friend,mismatch,0,1,0,0.874
10,Stranger,mismatch,0,1,0,1.045
10,Friend,mismatch,0,1,0,0.848
10,Self,mismatch,0,1,0,0.846
10,Self,match,1,1,1,0.794
10,Friend,match,1,1,1,0.829
10,Self,mismatch,0,1,0,0.811
10,Stranger,match,1,1,1,0.807
10,Friend,match,1,1,1,0.735
10,Stranger,match,1,1,1,0.741
10,Self,match,1,1,1,0.665
10,Self,mismatch,0,1,0,0.827
10,Friend,match,1,1,1,0.915
10,Stranger,match,1,1,1,0.833
10,Stranger,mismatch,0,1,0,0.869
10,Stranger,match,1,1,1,0.915
10,Stranger,mismatch,0,1,0,0.628
10,Friend,mismatch,0,1,0,0.737
10,Self,mismatch,0,1,0,0.591
10,Self,match,1,1,1,0.501
10,Friend,match,1,1,1,0.718
10,Friend,match,1,1,1,0.641
10,Self,mismatch,0,1,0,0.616
10,Friend,mismatch,0,1,0,0.786
10,Friend,mismatch,0,1,0,0.871
10,Stranger,match,1,1,1,0.99
10,Stranger,mismatch,0,1,0,0.787
10,Self,mismatch,0,1,0,1.098
10,Friend,match,1,1,1,0.804
10,Stranger,match,1,1,1,0.69
10,Self,match,1,1,1,0.648
10,Self,match,1,1,1,0.968
10,Stranger,match,1,1,1,0.897
10,Friend,match,1,1,1,0.589
10,Friend,mismatch,0,1,0,0.752
10,Stranger,mismatch,0,1,0,0.704
10,Self,match,1,1,1,0.782
10,Friend,mismatch,0,1,0,0.758
10,Stranger,match,1,1,1,0.63
10,Self,match,1,1,1,0.616
10,Self,mismatch,0,1,0,0.681
10,Self,mismatch,0,1,0,0.98
10,Friend,match,1,1,1,0.633
10,Stranger,mismatch,0,1,0,0.699
10,Self,mismatch,0,1,0,0.681
10,Self,match,1,1,1,0.634
10,Self,match,1,1,1,0.64
10,Stranger,mismatch,0,1,0,0.692
10,Friend,mismatch,0,1,0,0.993
10,Friend,mismatch,0,1,0,0.778
10,Stranger,match,1,1,1,0.724
10,Self,mismatch,0,1,0,0.667
