ExperimentName,Subject,Session,Block,Age,Sex,Block,Friend,Self,Stranger,SubTrial,CorrectAnswer,Question,SelfRelated,Target,ACC,RT,YesNoResp
A,2821,3,Group1,21,female,1,C,T,S,37,n,You,Self,T.bmp,1,700,Yes
A,2821,3,Group1,21,female,1,C,T,S,38,m,Friend,Self,T.bmp,0,626,No
A,2821,3,Group1,21,female,1,C,T,S,39,m,Friend,Stranger,S.bmp,0,728,No
A,2821,3,Group1,21,female,1,C,T,S,40,m,Stranger,Self,T.bmp,1,894,No
A,2821,3,Group1,21,female,1,C,T,S,41,m,You,Stranger,S.bmp,1,844,No
A,2821,3,Group1,21,female,1,C,T,S,42,n,Stranger,Stranger,S.bmp,1,786,Yes
A,2821,3,Group1,21,female,1,C,T,S,43,n,You,Self,T.bmp,1,616,Yes
A,2821,3,Group1,21,female,1,C,T,S,44,m,Stranger,Friend,C.bmp,1,782,No
A,2821,3,Group1,21,female,1,C,T,S,45,n,Friend,Friend,C.bmp,1,548,Yes
A,2821,3,Group1,21,female,1,C,T,S,46,n,Friend,Friend,C.bmp,1,578,Yes
A,2821,3,Group1,21,female,1,C,T,S,47,n,Stranger,Stranger,S.bmp,1,728,Yes
A,2821,3,Group1,21,female,1,C,T,S,48,m,You,Friend,C.bmp,1,687,No
A,2821,3,Group1,21,female,1,C,T,S,49,m,You,Stranger,S.bmp,1,533,No
A,2821,3,Group1,21,female,1,C,T,S,50,m,Stranger,Friend,C.bmp,0,1123,No
A,2821,3,Group1,21,female,1,C,T,S,51,n,Friend,Friend,C.bmp,1,617,Yes
A,2821,3,Group1,21,female,1,C,T,S,52,m,Friend,Self,T.bmp,1,775,No
A,2821,3,Group1,21,female,1,C,T,S,53,n,You,Self,T.bmp,1,725,Yes
A,2821,3,Group1,21,female,1,C,T,S,54,n,Stranger,Stranger,S.bmp,0,619,Yes
A,2821,3,Group1,21,female,1,C,T,S,55,m,Friend,Stranger,S.bmp,1,817,No
A,2821,3,Group1,21,female,1,C,T,S,56,n,You,Self,T.bmp,1,495,Yes
A,2821,3,Group1,21,female,1,C,T,S,57,n,Friend,Friend,C.bmp,1,597,Yes
A,2821,3,Group1,21,female,1,C,T,S,58,m,Stranger,Self,T.bmp,1,659,No
A,2821,3,Group1,21,female,1,C,T,S,59,m,You,Friend,C.bmp,1,913,No
A,2821,3,Group1,21,female,1,C,T,S,60,n,Stranger,Stranger,S.bmp,1,975,Yes
A,2822,1,Group2,21,female,1,S,C,T,1,n,Stranger,Stranger,T.bmp,0,0,Yes
A,2822,1,Group2,21,female,1,S,C,T,2,m,Stranger,Self,C.bmp,1,930,No
A,2822,1,Group2,21,female,1,S,C,T,3,n,Stranger,Stranger,T.bmp,0,704,Yes
A,2822,1,Group2,21,female,1,S,C,T,4,m,Stranger,Friend,S.bmp,1,590,No
A,2822,1,Group2,21,female,1,S,C,T,5,m,You,Friend,S.bmp,0,596,No
A,2822,1,Group2,21,female,1,S,C,T,6,m,Friend,Self,C.bmp,1,818,No
A,2822,1,Group2,21,female,1,S,C,T,7,n,You,Self,C.bmp,1,577,Yes
A,2822,1,Group2,21,female,1,S,C,T,8,n,Friend,Friend,S.bmp,0,863,Yes
A,2822,1,Group2,21,female,1,S,C,T,9,m,Friend,Stranger,T.bmp,1,661,No
A,2822,1,Group2,21,female,1,S,C,T,10,n,Friend,Friend,S.bmp,1,715,Yes
A,2822,1,Group2,21,female,1,S,C,T,11,n,You,Self,C.bmp,1,705,Yes
A,2822,1,Group2,21,female,1,S,C,T,12,m,You,Stranger,T.bmp,1,647,No
A,2822,1,Group2,21,female,1,S,C,T,13,n,Stranger,Stranger,T.bmp,0,477,Yes
A,2822,1,Group2,21,female,1,S,C,T,14,m,Friend,Stranger,T.bmp,1,922,No
A,2822,1,Group2,21,female,1,S,C,T,15,m,Friend,Self,C.bmp,1,1104,No
A,2822,1,Group2,21,female,1,S,C,T,16,m,You,Stranger,T.bmp,0,1086,No
A,2822,1,Group2,21,female,1,S,C,T,17,n,Friend,Friend,S.bmp,0,700,Yes
A,2822,1,Group2,21,female,1,S,C,T,18,m,Stranger,Self,C.bmp,1,1018,No
A,2822,1,Group2,21,female,1,S,C,T,19,m,Stranger,Friend,S.bmp,1,560,No
A,2822,1,Group2,21,female,1,S,C,T,20,n,You,Self,C.bmp,1,655,Yes
A,2822,1,Group2,21,female,1,S,C,T,21,n,Friend,Friend,S.bmp,1,916,Yes
A,2822,1,Group2,21,female,1,S,C,T,22,n,You,Self,C.bmp,1,651,Yes
A,2822,1,Group2,21,female,1,S,C,T,23,m,You,Friend,S.bmp,1,729,No
A,2822,1,Group2,21,female,1,S,C,T,24,n,Stranger,Stranger,T.bmp,1,639,Yes
A,2822,1,Group2,21,female,1,S,C,T,25,n,You,Self,C.bmp,1,717,Yes
A,2822,1,Group2,21,female,1,S,C,T,26,n,Friend,Friend,S.bmp,1,811,Yes
A,2822,1,Group2,21,female,1,S,C,T,27,n,Friend,Friend,S.bmp,1,793,Yes
A,2822,1,Group2,21,female,1,S,C,T,28,m,Stranger,Friend,S.bmp,1,599,No
A,2822,1,Group2,21,female,1,S,C,T,29,n,You,Self,C.bmp,1,669,Yes
A,2822,1,Group2,21,female,1,S,C,T,30,m,Friend,Self,C.bmp,1,819,No
A,2822,1,Group2,21,female,1,S,C,T,31,n,Stranger,Stranger,T.bmp,1,1056,Yes
A,2822,1,Group2,21,female,1,S,C,T,32,m,Friend,Stranger,T.bmp,1,886,No
A,2822,1,Group2,21,female,1,S,C,T,33,n,Stranger,Stranger,T.bmp,1,821,Yes
A,2822,1,Group2,21,female,1,S,C,T,34,m,Stranger,Self,C.bmp,1,611,No
A,2822,1,Group2,21,female,1,S,C,T,35,m,You,Stranger,T.bmp,1,681,No
A,2822,1,Group2,21,female,1,S,C,T,36,m,You,Friend,S.bmp,1,647,No
A,2822,1,Group2,21,female,1,S,C,T,37,n,You,Self,C.bmp,1,589,Yes
A,2822,1,Group2,21,female,1,S,C,T,38,n,Stranger,Stranger,T.bmp,1,827,Yes
A,2822,1,Group2,21,female,1,S,C,T,39,m,Friend,Stranger,T.bmp,1,657,No
A,2822,1,Group2,21,female,1,S,C,T,40,n,Friend,Friend,S.bmp,1,519,Yes
A,2822,1,Group2,21,female,1,S,C,T,41,m,Stranger,Friend,S.bmp,1,605,No
A,2822,1,Group2,21,female,1,S,C,T,42,n,You,Self,C.bmp,1,723,Yes
A,2822,1,Group2,21,female,1,S,C,T,43,m,Stranger,Self,C.bmp,0,0,No
A,2822,1,Group2,21,female,1,S,C,T,44,m,You,Friend,S.bmp,0,0,No
A,2822,1,Group2,21,female,1,S,C,T,45,m,Friend,Self,C.bmp,1,853,No
A,2822,1,Group2,21,female,1,S,C,T,46,n,Friend,Friend,S.bmp,1,811,Yes
A,2822,1,Group2,21,female,1,S,C,T,47,n,Stranger,Stranger,T.bmp,1,866,Yes
A,2822,1,Group2,21,female,1,S,C,T,48,m,You,Stranger,T.bmp,1,792,No
A,2822,1,Group2,21,female,1,S,C,T,49,m,Stranger,Friend,S.bmp,1,1045,No
A,2822,1,Group2,21,female,1,S,C,T,50,n,Stranger,Stranger,T.bmp,1,627,Yes
A,2822,1,Group2,21,female,1,S,C,T,51,n,Friend,Friend,S.bmp,1,912,Yes
A,2822,1,Group2,21,female,1,S,C,T,52,m,Friend,Self,C.bmp,1,638,No
A,2822,1,Group2,21,female,1,S,C,T,53,m,You,Stranger,T.bmp,1,868,No
A,2822,1,Group2,21,female,1,S,C,T,54,m,Friend,Stranger,T.bmp,1,978,No
A,2822,1,Group2,21,female,1,S,C,T,55,n,Friend,Friend,S.bmp,1,648,Yes
A,2822,1,Group2,21,female,1,S,C,T,56,m,You,Friend,S.bmp,1,767,No
A,2822,1,Group2,21,female,1,S,C,T,57,n,You,Self,C.bmp,1,565,Yes
A,2822,1,Group2,21,female,1,S,C,T,58,m,Stranger,Self,C.bmp,1,851,No
A,2822,1,Group2,21,female,1,S,C,T,59,n,Stranger,Stranger,T.bmp,1,953,Yes
A,2822,1,Group2,21,female,1,S,C,T,60,n,You,Self,C.bmp,1,591,Yes
A,2822,1,Group2,21,female,1,S,C,T,1,m,Friend,Stranger,T.bmp,1,861,No
A,2822,1,Group2,21,female,1,S,C,T,2,n,Friend,Friend,S.bmp,1,986,Yes
A,2822,1,Group2,21,female,1,S,C,T,3,m,Stranger,Friend,S.bmp,0,0,No
A,2822,1,Group2,21,female,1,S,C,T,4,m,Stranger,Self,C.bmp,1,965,No
A,2822,1,Group2,21,female,1,S,C,T,5,m,You,Friend,S.bmp,1,939,No
A,2822,1,Group2,21,female,1,S,C,T,6,n,Stranger,Stranger,T.bmp,1,913,Yes
A,2822,1,Group2,21,female,1,S,C,T,7,m,Friend,Self,C.bmp,0,0,No
A,2822,1,Group2,21,female,1,S,C,T,8,m,You,Stranger,T.bmp,1,733,No
A,2822,1,Group2,21,female,1,S,C,T,9,n,You,Self,C.bmp,1,795,Yes
A,2822,1,Group2,21,female,1,S,C,T,10,n,Friend,Friend,S.bmp,1,738,Yes
A,2822,1,Group2,21,female,1,S,C,T,11,n,Stranger,Stranger,T.bmp,0,800,Yes
A,2822,1,Group2,21,female,1,S,C,T,12,n,You,Self,C.bmp,1,614,Yes
A,2822,1,Group2,21,female,1,S,C,T,13,n,Friend,Friend,S.bmp,1,588,Yes
A,2822,1,Group2,21,female,1,S,C,T,14,m,Stranger,Friend,S.bmp,1,721,No
A,2822,1,Group2,21,female,1,S,C,T,15,n,Stranger,Stranger,T.bmp,0,800,Yes
A,2822,1,Group2,21,female,1,S,C,T,16,n,You,Self,C.bmp,1,806,Yes
A,2822,1,Group2,21,female,1,S,C,T,17,m,Friend,Stranger,T.bmp,1,1092,No
A,2822,1,Group2,21,female,1,S,C,T,18,n,You,Self,C.bmp,1,498,Yes
A,2822,1,Group2,21,female,1,S,C,T,19,n,Friend,Friend,S.bmp,1,752,Yes
A,2822,1,Group2,21,female,1,S,C,T,20,m,Stranger,Self,C.bmp,1,966,No
A,2822,1,Group2,21,female,1,S,C,T,21,m,Friend,Self,C.bmp,0,435,No
A,2822,1,Group2,21,female,1,S,C,T,22,n,Stranger,Stranger,T.bmp,1,769,Yes
A,2822,1,Group2,21,female,1,S,C,T,23,m,You,Stranger,T.bmp,1,1128,No
A,2822,1,Group2,21,female,1,S,C,T,24,m,You,Friend,S.bmp,1,653,No
A,2822,1,Group2,21,female,1,S,C,T,25,m,You,Stranger,T.bmp,1,724,No
A,2822,1,Group2,21,female,1,S,C,T,26,n,You,Self,C.bmp,1,570,Yes
A,2822,1,Group2,21,female,1,S,C,T,27,m,Friend,Stranger,T.bmp,1,704,No
A,2822,1,Group2,21,female,1,S,C,T,28,m,You,Friend,S.bmp,1,1022,No
A,2822,1,Group2,21,female,1,S,C,T,29,m,Friend,Self,C.bmp,0,0,No
A,2822,1,Group2,21,female,1,S,C,T,30,n,Stranger,Stranger,T.bmp,1,890,Yes
A,2822,1,Group2,21,female,1,S,C,T,31,m,Stranger,Self,C.bmp,1,984,No
A,2822,1,Group2,21,female,1,S,C,T,32,n,Friend,Friend,S.bmp,1,830,Yes
A,2822,1,Group2,21,female,1,S,C,T,33,n,You,Self,C.bmp,1,572,Yes
A,2822,1,Group2,21,female,1,S,C,T,34,n,Stranger,Stranger,T.bmp,1,690,Yes
A,2822,1,Group2,21,female,1,S,C,T,35,n,Friend,Friend,S.bmp,1,784,Yes
A,2822,1,Group2,21,female,1,S,C,T,36,m,Stranger,Friend,S.bmp,1,974,No
A,2822,1,Group2,21,female,1,S,C,T,37,n,Stranger,Stranger,T.bmp,1,964,Yes
A,2822,1,Group2,21,female,1,S,C,T,38,n,Friend,Friend,S.bmp,1,954,Yes
A,2822,1,Group2,21,female,1,S,C,T,39,m,You,Friend,S.bmp,1,1024,No
A,2822,1,Group2,21,female,1,S,C,T,40,n,You,Self,C.bmp,1,542,Yes
A,2822,1,Group2,21,female,1,S,C,T,41,m,Stranger,Self,C.bmp,1,916,No
A,2822,1,Group2,21,female,1,S,C,T,42,m,Friend,Self,C.bmp,1,802,No
A,2822,1,Group2,21,female,1,S,C,T,43,n,Friend,Friend,S.bmp,1,808,Yes
A,2822,1,Group2,21,female,1,S,C,T,44,m,Friend,Stranger,T.bmp,1,694,No
A,2822,1,Group2,21,female,1,S,C,T,45,m,You,Stranger,T.bmp,1,716,No
A,2822,1,Group2,21,female,1,S,C,T,46,n,Stranger,Stranger,T.bmp,1,706,Yes
A,2822,1,Group2,21,female,1,S,C,T,47,m,Stranger,Friend,S.bmp,1,920,No
A,2822,1,Group2,21,female,1,S,C,T,48,n,You,Self,C.bmp,1,494,Yes
A,2822,1,Group2,21,female,1,S,C,T,49,n,Friend,Friend,S.bmp,1,956,Yes
A,2822,1,Group2,21,female,1,S,C,T,50,m,Stranger,Friend,S.bmp,1,595,No
A,2822,1,Group2,21,female,1,S,C,T,51,m,You,Stranger,T.bmp,1,873,No
A,2822,1,Group2,21,female,1,S,C,T,52,n,You,Self,C.bmp,1,599,Yes
A,2822,1,Group2,21,female,1,S,C,T,53,n,Stranger,Stranger,T.bmp,1,661,Yes
A,2822,1,Group2,21,female,1,S,C,T,54,m,Friend,Self,C.bmp,1,931,No
A,2822,1,Group2,21,female,1,S,C,T,55,m,Friend,Stranger,T.bmp,1,785,No
A,2822,1,Group2,21,female,1,S,C,T,56,m,Stranger,Self,C.bmp,1,830,No
A,2822,1,Group2,21,female,1,S,C,T,57,n,You,Self,C.bmp,0,1036,Yes
A,2822,1,Group2,21,female,1,S,C,T,58,n,Stranger,Stranger,T.bmp,1,938,Yes
A,2822,1,Group2,21,female,1,S,C,T,59,n,Friend,Friend,S.bmp,1,704,Yes
A,2822,1,Group2,21,female,1,S,C,T,60,m,You,Friend,S.bmp,1,854,No
A,2822,2,Group2,21,female,1,S,C,T,1,m,Stranger,Self,C.bmp,1,653,No
A,2822,2,Group2,21,female,1,S,C,T,2,n,Friend,Friend,S.bmp,1,627,Yes
A,2822,2,Group2,21,female,1,S,C,T,3,m,Friend,Stranger,T.bmp,1,601,No
A,2822,2,Group2,21,female,1,S,C,T,4,n,Stranger,Stranger,T.bmp,1,535,Yes
A,2822,2,Group2,21,female,1,S,C,T,5,n,Stranger,Stranger,T.bmp,1,597,Yes
A,2822,2,Group2,21,female,1,S,C,T,6,m,Friend,Self,C.bmp,1,595,No
A,2822,2,Group2,21,female,1,S,C,T,7,m,You,Friend,S.bmp,1,857,No
A,2822,2,Group2,21,female,1,S,C,T,8,n,Friend,Friend,S.bmp,1,647,Yes
A,2822,2,Group2,21,female,1,S,C,T,9,n,You,Self,C.bmp,1,549,Yes
A,2822,2,Group2,21,female,1,S,C,T,10,n,You,Self,C.bmp,1,474,Yes
A,2822,2,Group2,21,female,1,S,C,T,11,m,Stranger,Friend,S.bmp,1,760,No
A,2822,2,Group2,21,female,1,S,C,T,12,m,You,Stranger,T.bmp,1,790,No
A,2822,2,Group2,21,female,1,S,C,T,13,n,You,Self,C.bmp,1,556,Yes
A,2822,2,Group2,21,female,1,S,C,T,14,m,Friend,Self,C.bmp,1,555,No
A,2822,2,Group2,21,female,1,S,C,T,15,n,Friend,Friend,S.bmp,1,537,Yes
A,2822,2,Group2,21,female,1,S,C,T,16,n,Friend,Friend,S.bmp,0,735,Yes
A,2822,2,Group2,21,female,1,S,C,T,17,m,You,Friend,S.bmp,1,645,No
A,2822,2,Group2,21,female,1,S,C,T,18,m,Stranger,Self,C.bmp,1,683,No
A,2822,2,Group2,21,female,1,S,C,T,19,m,You,Stranger,T.bmp,1,665,No
A,2822,2,Group2,21,female,1,S,C,T,20,m,Friend,Stranger,T.bmp,1,943,No
A,2822,2,Group2,21,female,1,S,C,T,21,n,You,Self,C.bmp,1,604,Yes
A,2822,2,Group2,21,female,1,S,C,T,22,m,Stranger,Friend,S.bmp,1,691,No
A,2822,2,Group2,21,female,1,S,C,T,23,n,Stranger,Stranger,T.bmp,1,681,Yes
A,2822,2,Group2,21,female,1,S,C,T,24,n,Stranger,Stranger,T.bmp,1,695,Yes
A,2822,2,Group2,21,female,1,S,C,T,25,n,Stranger,Stranger,T.bmp,1,501,Yes
A,2822,2,Group2,21,female,1,S,C,T,26,n,Friend,Friend,S.bmp,1,659,Yes
A,2822,2,Group2,21,female,1,S,C,T,27,n,Stranger,Stranger,T.bmp,1,721,Yes
A,2822,2,Group2,21,female,1,S,C,T,28,m,Stranger,Self,C.bmp,1,623,No
A,2822,2,Group2,21,female,1,S,C,T,29,n,You,Self,C.bmp,1,637,Yes
A,2822,2,Group2,21,female,1,S,C,T,30,m,Friend,Self,C.bmp,1,563,No
A,2822,2,Group2,21,female,1,S,C,T,31,m,You,Friend,S.bmp,1,689,No
A,2822,2,Group2,21,female,1,S,C,T,32,n,Friend,Friend,S.bmp,1,639,Yes
A,2822,2,Group2,21,female,1,S,C,T,33,n,You,Self,C.bmp,1,653,Yes
A,2822,2,Group2,21,female,1,S,C,T,34,m,You,Stranger,T.bmp,1,651,No
A,2822,2,Group2,21,female,1,S,C,T,35,m,Friend,Stranger,T.bmp,1,841,No
A,2822,2,Group2,21,female,1,S,C,T,36,m,Stranger,Friend,S.bmp,1,768,No
A,2822,2,Group2,21,female,1,S,C,T,37,n,Stranger,Stranger,T.bmp,1,678,Yes
A,2822,2,Group2,21,female,1,S,C,T,38,n,You,Self,C.bmp,1,484,Yes
A,2822,2,Group2,21,female,1,S,C,T,39,m,Friend,Self,C.bmp,1,570,No
A,2822,2,Group2,21,female,1,S,C,T,40,m,Stranger,Friend,S.bmp,1,720,No
A,2822,2,Group2,21,female,1,S,C,T,41,m,You,Stranger,T.bmp,1,701,No
A,2822,2,Group2,21,female,1,S,C,T,42,n,You,Self,C.bmp,1,588,Yes
A,2822,2,Group2,21,female,1,S,C,T,43,m,You,Friend,S.bmp,1,674,No
A,2822,2,Group2,21,female,1,S,C,T,44,m,Friend,Stranger,T.bmp,1,695,No
A,2822,2,Group2,21,female,1,S,C,T,45,n,Friend,Friend,S.bmp,1,509,Yes
A,2822,2,Group2,21,female,1,S,C,T,46,n,Stranger,Stranger,T.bmp,1,659,Yes
A,2822,2,Group2,21,female,1,S,C,T,47,m,Stranger,Self,C.bmp,1,561,No
A,2822,2,Group2,21,female,1,S,C,T,48,n,Friend,Friend,S.bmp,1,591,Yes
A,2822,2,Group2,21,female,1,S,C,T,49,n,Friend,Friend,S.bmp,1,597,Yes
A,2822,2,Group2,21,female,1,S,C,T,50,m,Stranger,Friend,S.bmp,1,619,No
A,2822,2,Group2,21,female,1,S,C,T,51,n,Stranger,Stranger,T.bmp,1,1009,Yes
A,2822,2,Group2,21,female,1,S,C,T,52,n,Friend,Friend,S.bmp,1,599,Yes
A,2822,2,Group2,21,female,1,S,C,T,53,n,You,Self,C.bmp,1,725,Yes
A,2822,2,Group2,21,female,1,S,C,T,54,m,Stranger,Self,C.bmp,1,571,No
A,2822,2,Group2,21,female,1,S,C,T,55,n,Stranger,Stranger,T.bmp,1,673,Yes
A,2822,2,Group2,21,female,1,S,C,T,56,m,You,Friend,S.bmp,1,687,No
A,2822,2,Group2,21,female,1,S,C,T,57,m,You,Stranger,T.bmp,1,685,No
A,2822,2,Group2,21,female,1,S,C,T,58,m,Friend,Self,C.bmp,1,660,No
A,2822,2,Group2,21,female,1,S,C,T,59,n,You,Self,C.bmp,1,834,Yes
A,2822,2,Group2,21,female,1,S,C,T,60,m,Friend,Stranger,T.bmp,1,856,No
A,2822,2,Group2,21,female,1,S,C,T,1,m,Friend,Self,C.bmp,1,845,No
A,2822,2,Group2,21,female,1,S,C,T,2,n,Stranger,Stranger,T.bmp,1,779,Yes
A,2822,2,Group2,21,female,1,S,C,T,3,n,Friend,Friend,S.bmp,0,889,Yes
A,2822,2,Group2,21,female,1,S,C,T,4,n,You,Self,C.bmp,1,655,Yes
A,2822,2,Group2,21,female,1,S,C,T,5,n,You,Self,C.bmp,0,925,Yes
A,2822,2,Group2,21,female,1,S,C,T,6,n,Friend,Friend,S.bmp,1,627,Yes
A,2822,2,Group2,21,female,1,S,C,T,7,m,You,Friend,S.bmp,1,625,No
A,2822,2,Group2,21,female,1,S,C,T,8,m,Stranger,Friend,S.bmp,1,695,No
A,2822,2,Group2,21,female,1,S,C,T,9,m,Stranger,Self,C.bmp,1,589,No
A,2822,2,Group2,21,female,1,S,C,T,10,n,Stranger,Stranger,T.bmp,1,563,Yes
A,2822,2,Group2,21,female,1,S,C,T,11,m,Friend,Stranger,T.bmp,1,738,No
A,2822,2,Group2,21,female,1,S,C,T,12,m,You,Stranger,T.bmp,0,920,No
A,2822,2,Group2,21,female,1,S,C,T,13,m,You,Friend,S.bmp,1,974,No
A,2822,2,Group2,21,female,1,S,C,T,14,m,Friend,Stranger,T.bmp,1,692,No
A,2822,2,Group2,21,female,1,S,C,T,15,n,Stranger,Stranger,T.bmp,1,730,Yes
A,2822,2,Group2,21,female,1,S,C,T,16,n,Friend,Friend,S.bmp,1,824,Yes
A,2822,2,Group2,21,female,1,S,C,T,17,m,Friend,Self,C.bmp,1,861,No
A,2822,2,Group2,21,female,1,S,C,T,18,n,Friend,Friend,S.bmp,1,635,Yes
A,2822,2,Group2,21,female,1,S,C,T,19,m,Stranger,Friend,S.bmp,1,649,No
A,2822,2,Group2,21,female,1,S,C,T,20,m,Stranger,Self,C.bmp,1,639,No
A,2822,2,Group2,21,female,1,S,C,T,21,n,You,Self,C.bmp,1,621,Yes
A,2822,2,Group2,21,female,1,S,C,T,22,m,You,Stranger,T.bmp,1,595,No
A,2822,2,Group2,21,female,1,S,C,T,23,n,You,Self,C.bmp,1,473,Yes
A,2822,2,Group2,21,female,1,S,C,T,24,n,Stranger,Stranger,T.bmp,1,599,Yes
A,2822,2,Group2,21,female,1,S,C,T,25,n,You,Self,C.bmp,1,581,Yes
A,2822,2,Group2,21,female,1,S,C,T,26,n,Stranger,Stranger,T.bmp,1,755,Yes
A,2822,2,Group2,21,female,1,S,C,T,27,m,Friend,Self,C.bmp,1,721,No
A,2822,2,Group2,21,female,1,S,C,T,28,m,You,Stranger,T.bmp,1,895,No
A,2822,2,Group2,21,female,1,S,C,T,29,n,You,Self,C.bmp,1,669,Yes
A,2822,2,Group2,21,female,1,S,C,T,30,m,Stranger,Friend,S.bmp,1,755,No
A,2822,2,Group2,21,female,1,S,C,T,31,m,You,Friend,S.bmp,1,641,No
A,2822,2,Group2,21,female,1,S,C,T,32,n,Friend,Friend,S.bmp,1,631,Yes
A,2822,2,Group2,21,female,1,S,C,T,33,m,Friend,Stranger,T.bmp,1,798,No
A,2822,2,Group2,21,female,1,S,C,T,34,n,Friend,Friend,S.bmp,1,860,Yes
A,2822,2,Group2,21,female,1,S,C,T,35,m,Stranger,Self,C.bmp,1,586,No
A,2822,2,Group2,21,female,1,S,C,T,36,n,Stranger,Stranger,T.bmp,1,664,Yes
A,2822,2,Group2,21,female,1,S,C,T,37,m,You,Friend,S.bmp,1,646,No
A,2822,2,Group2,21,female,1,S,C,T,38,m,Friend,Self,C.bmp,1,708,No
A,2822,2,Group2,21,female,1,S,C,T,39,n,You,Self,C.bmp,1,578,Yes
A,2822,2,Group2,21,female,1,S,C,T,40,n,Stranger,Stranger,T.bmp,1,704,Yes
A,2822,2,Group2,21,female,1,S,C,T,41,m,Stranger,Self,C.bmp,1,694,No
A,2822,2,Group2,21,female,1,S,C,T,42,m,Stranger,Friend,S.bmp,1,580,No
A,2822,2,Group2,21,female,1,S,C,T,43,n,You,Self,C.bmp,1,578,Yes
A,2822,2,Group2,21,female,1,S,C,T,44,m,You,Stranger,T.bmp,1,544,No
A,2822,2,Group2,21,female,1,S,C,T,45,m,Friend,Stranger,T.bmp,1,822,No
A,2822,2,Group2,21,female,1,S,C,T,46,n,Friend,Friend,S.bmp,1,524,Yes
A,2822,2,Group2,21,female,1,S,C,T,47,n,Friend,Friend,S.bmp,1,466,Yes
A,2822,2,Group2,21,female,1,S,C,T,48,n,Stranger,Stranger,T.bmp,1,776,Yes
A,2822,2,Group2,21,female,1,S,C,T,49,n,Friend,Friend,S.bmp,1,910,Yes
A,2822,2,Group2,21,female,1,S,C,T,50,m,You,Stranger,T.bmp,1,700,No
A,2822,2,Group2,21,female,1,S,C,T,51,m,Stranger,Friend,S.bmp,1,786,No
A,2822,2,Group2,21,female,1,S,C,T,52,n,You,Self,C.bmp,1,503,Yes
A,2822,2,Group2,21,female,1,S,C,T,53,m,Stranger,Self,C.bmp,1,581,No
A,2822,2,Group2,21,female,1,S,C,T,54,n,Stranger,Stranger,T.bmp,1,779,Yes
A,2822,2,Group2,21,female,1,S,C,T,55,n,Friend,Friend,S.bmp,1,706,Yes
A,2822,2,Group2,21,female,1,S,C,T,56,m,You,Friend,S.bmp,1,832,No
A,2822,2,Group2,21,female,1,S,C,T,57,m,Friend,Self,C.bmp,1,814,No
A,2822,2,Group2,21,female,1,S,C,T,58,n,You,Self,C.bmp,1,588,Yes
A,2822,2,Group2,21,female,1,S,C,T,59,m,Friend,Stranger,T.bmp,1,658,No
A,2822,2,Group2,21,female,1,S,C,T,60,n,Stranger,Stranger,T.bmp,1,608,Yes
A,2822,3,Group2,21,female,1,S,C,T,1,n,Stranger,Stranger,T.bmp,1,788,Yes
A,2822,3,Group2,21,female,1,S,C,T,2,n,Stranger,Stranger,T.bmp,1,522,Yes
A,2822,3,Group2,21,female,1,S,C,T,3,m,Friend,Stranger,T.bmp,1,696,No
A,2822,3,Group2,21,female,1,S,C,T,4,n,Friend,Friend,S.bmp,1,590,Yes
A,2822,3,Group2,21,female,1,S,C,T,5,n,You,Self,C.bmp,1,460,Yes
A,2822,3,Group2,21,female,1,S,C,T,6,m,Stranger,Friend,S.bmp,1,738,No
A,2822,3,Group2,21,female,1,S,C,T,7,m,You,Stranger,T.bmp,1,792,No
A,2822,3,Group2,21,female,1,S,C,T,8,n,You,Self,C.bmp,1,878,Yes
A,2822,3,Group2,21,female,1,S,C,T,9,m,Friend,Self,C.bmp,1,700,No
A,2822,3,Group2,21,female,1,S,C,T,10,m,You,Friend,S.bmp,1,842,No
A,2822,3,Group2,21,female,1,S,C,T,11,n,Friend,Friend,S.bmp,1,808,Yes
A,2822,3,Group2,21,female,1,S,C,T,12,m,Stranger,Self,C.bmp,1,854,No
A,2822,3,Group2,21,female,1,S,C,T,13,m,Friend,Stranger,T.bmp,1,772,No
A,2822,3,Group2,21,female,1,S,C,T,14,m,You,Friend,S.bmp,1,1002,No
A,2822,3,Group2,21,female,1,S,C,T,15,n,Stranger,Stranger,T.bmp,1,848,Yes
A,2822,3,Group2,21,female,1,S,C,T,16,m,Friend,Self,C.bmp,0,0,No
A,2822,3,Group2,21,female,1,S,C,T,17,m,You,Stranger,T.bmp,1,916,No
A,2822,3,Group2,21,female,1,S,C,T,18,n,You,Self,C.bmp,1,490,Yes
A,2822,3,Group2,21,female,1,S,C,T,19,n,You,Self,C.bmp,0,800,Yes
A,2822,3,Group2,21,female,1,S,C,T,20,m,Stranger,Self,C.bmp,1,582,No
A,2822,3,Group2,21,female,1,S,C,T,21,n,Friend,Friend,S.bmp,1,644,Yes
A,2822,3,Group2,21,female,1,S,C,T,22,n,Stranger,Stranger,T.bmp,1,810,Yes
A,2822,3,Group2,21,female,1,S,C,T,23,n,Friend,Friend,S.bmp,1,704,Yes
A,2822,3,Group2,21,female,1,S,C,T,24,m,Stranger,Friend,S.bmp,1,1070,No
A,2822,3,Group2,21,female,1,S,C,T,25,m,You,Stranger,T.bmp,1,644,No
A,2822,3,Group2,21,female,1,S,C,T,26,m,Stranger,Friend,S.bmp,1,930,No
A,2822,3,Group2,21,female,1,S,C,T,27,n,Friend,Friend,S.bmp,1,528,Yes
