Participant.Public.ID,Trial.Number,Reaction.Time,Response,Correct,Incorrect,Label,Model,P_Group,P_Orginal,ACC_Mat
60f5bec02cfb37c409b94f3e,17,2397.9,left,1,0,Stranger,f18,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,18,3909.8,right,1,0,Stranger,f4,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,19,1292.5,right,1,0,Stranger,m33,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,20,1586.9,right,1,0,Me,f18,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,21,2186,right,1,0,Stranger,f4,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,22,2970.7,left,1,0,Stranger,m35,User,JA,0.65625
60f5bec02cfb37c409b94f3e,23,2046.7,right,1,0,Me,f18,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,24,1764,right,1,0,Stranger,m38,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,25,2731,right,1,0,Me,f18,User,JA,0.65625
60f5bec02cfb37c409b94f3e,26,1622.6,right,1,0,Stranger,f27,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,27,1692.3,left,0,1,Me,m34,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,28,1307.6,right,1,0,Me,m34,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,29,1122.6,right,0,1,Me,f27,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,30,1596.3,right,0,1,Stranger,m35,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,31,1622.6,left,1,0,Me,m38,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,32,1435.1,right,1,0,Stranger,f27,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,33,1640.8,left,1,0,Me,m33,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,34,1585.8,right,0,1,Me,m38,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,35,1336.6,right,1,0,Me,m35,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,36,1355.6,right,1,0,Stranger,m38,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,37,1482.8,left,1,0,Stranger,f18,User,JA,0.65625
60f5bec02cfb37c409b94f3e,38,1746.9,left,1,0,Me,m33,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,39,1402.9,left,1,0,Stranger,f15,User,JA,0.65625
60f5bec02cfb37c409b94f3e,40,1304.8,right,1,0,Me,m35,User,JA,0.65625
60f5bec02cfb37c409b94f3e,41,1259.2,right,1,0,Stranger,m38,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,42,1412.5,right,0,1,Me,f4,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,43,1137,right,0,1,Me,m38,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,44,1116.8,right,1,0,Stranger,f27,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,45,1490.4,left,1,0,Stranger,m34,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,46,1779.1,left,1,0,Me,m33,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,47,1364.3,right,1,0,Stranger,m33,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,48,1276.6,right,0,1,Me,m38,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,49,1685.4,right,1,0,Stranger,m38,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,50,1405.8,left,1,0,Stranger,f15,User,JA,0.65625
60f5bec02cfb37c409b94f3e,51,2859,left,0,1,Stranger,f4,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,52,1588.8,right,0,1,Me,f27,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,53,1478.3,right,0,1,Stranger,m34,User,JA,0.65625
60f5bec02cfb37c409b94f3e,54,1190.5,right,1,0,Me,m34,User,JA,0.65625
60f5bec02cfb37c409b94f3e,55,1329.3,right,0,1,Stranger,m35,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,56,1195.1,right,1,0,Me,m35,User,JA,0.65625
60f5bec02cfb37c409b94f3e,57,1682.4,left,0,1,Stranger,f4,Other,NEIN,0.65625
60f5bec02cfb37c409b94f3e,58,1202.9,right,1,0,Me,f15,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,59,1077.6,right,1,0,Me,m35,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,60,1174,right,1,0,Stranger,m33,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,61,1883.3,left,1,0,Stranger,m35,User,JA,0.65625
60f5bec02cfb37c409b94f3e,62,1138.5,right,0,1,Me,f27,Other,JA,0.65625
60f5bec02cfb37c409b94f3e,63,1106.2,left,1,0,Stranger,f15,User,NEIN,0.65625
60f5bec02cfb37c409b94f3e,64,1152.3,right,1,0,Me,f15,User,JA,0.65625
6128188a420f8d3f27f8d8b1,1,7067.7,right,1,0,Stranger,m33,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,2,2737.5,left,0,1,Me,m35,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,3,3038.3,right,1,0,Stranger,f27,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,4,3193.1,left,0,1,Stranger,f4,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,5,5383.1,left,1,0,Stranger,m34,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,6,4398.9,right,1,0,Stranger,m33,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,7,3522.4,left,1,0,Stranger,f15,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,8,1202,right,1,0,Stranger,f27,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,9,2648.2,right,0,1,Me,m33,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,10,2136.5,left,0,1,Stranger,f27,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,11,1152.6,right,0,1,Me,f27,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,12,1346.9,right,0,1,Stranger,m35,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,13,1312.7,right,1,0,Stranger,m38,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,14,2167.3,left,0,1,Stranger,m38,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,15,826.8,right,1,0,Me,f15,User,JA,0.390625
6128188a420f8d3f27f8d8b1,16,3566.6,left,0,1,Stranger,m38,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,17,1152.4,left,1,0,Stranger,f15,User,JA,0.390625
6128188a420f8d3f27f8d8b1,18,818.9,right,0,1,Me,f4,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,19,1311.6,left,1,0,Me,f4,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,20,810.7,left,0,1,Stranger,f4,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,21,1341.4,right,1,0,Me,m34,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,22,1279.7,right,0,1,Me,m33,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,23,1039.2,right,0,1,Stranger,f18,User,JA,0.390625
6128188a420f8d3f27f8d8b1,24,1964.8,right,1,0,Me,m34,User,JA,0.390625
6128188a420f8d3f27f8d8b1,25,1450.7,right,0,1,Stranger,f18,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,26,1814289.8,left,0,1,Me,m35,User,JA,0.390625
6128188a420f8d3f27f8d8b1,27,181.7,left,0,1,Me,m34,User,JA,0.390625
6128188a420f8d3f27f8d8b1,28,50,right,0,1,Me,m38,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,29,24.6,right,0,1,Stranger,f15,User,JA,0.390625
6128188a420f8d3f27f8d8b1,30,16.4,right,1,0,Stranger,f4,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,31,20.7,right,0,1,Stranger,m34,User,JA,0.390625
6128188a420f8d3f27f8d8b1,32,71.6,right,0,1,Stranger,f18,User,JA,0.390625
6128188a420f8d3f27f8d8b1,33,56.4,left,1,0,Me,f27,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,34,144.2,left,0,1,Stranger,m33,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,35,140.1,left,0,1,Me,m35,User,JA,0.390625
6128188a420f8d3f27f8d8b1,36,119.2,left,1,0,Stranger,m35,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,37,96.2,right,0,1,Me,f27,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,38,133.6,left,1,0,Stranger,m35,User,JA,0.390625
6128188a420f8d3f27f8d8b1,39,89.2,left,0,1,Me,m34,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,40,56,right,0,1,Me,m38,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,41,33.7,left,1,0,Me,f4,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,42,29.2,right,1,0,Me,f18,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,43,283.5,right,0,1,Stranger,m34,User,JA,0.390625
6128188a420f8d3f27f8d8b1,44,3.4,right,1,0,Me,f18,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,45,90.6,right,0,1,Me,f27,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,46,172621.9,left,1,0,Me,m33,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,47,27.3,right,0,1,Me,m33,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,48,3.3,right,0,1,Me,m38,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,49,84.9,left,0,1,Me,f15,User,JA,0.390625
6128188a420f8d3f27f8d8b1,50,63.9,left,0,1,Me,f15,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,51,23.9,right,0,1,Stranger,m35,User,JA,0.390625
6128188a420f8d3f27f8d8b1,52,121.9,left,0,1,Me,f15,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,53,8.5,right,1,0,Stranger,f27,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,54,78.4,right,1,0,Stranger,m38,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,55,52.7,right,0,1,Me,f4,Other,JA,0.390625
6128188a420f8d3f27f8d8b1,56,182.7,left,0,1,Me,m35,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,57,192.6,right,1,0,Me,f18,User,JA,0.390625
6128188a420f8d3f27f8d8b1,58,65.5,right,0,1,Stranger,f15,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,59,71.3,left,0,1,Me,f18,User,JA,0.390625
6128188a420f8d3f27f8d8b1,60,154.6,right,1,0,Stranger,m33,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,61,5.4,right,0,1,Stranger,f18,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,62,6.899999999,right,0,1,Stranger,m34,User,NEIN,0.390625
6128188a420f8d3f27f8d8b1,63,22.8,left,1,0,Me,m38,Other,NEIN,0.390625
6128188a420f8d3f27f8d8b1,64,33.8,left,0,1,Stranger,f4,Other,JA,0.390625
5c4602713d08e80001369876,1,1287.5,left,0,1,Me,f18,User,NEIN,0.765625
5c4602713d08e80001369876,2,2977.3,left,1,0,Me,f27,Other,NEIN,0.765625
5c4602713d08e80001369876,3,3020.9,left,1,0,Stranger,f15,User,NEIN,0.765625
5c4602713d08e80001369876,4,6602.3,right,0,1,Stranger,m34,User,JA,0.765625
5c4602713d08e80001369876,5,668.3,left,0,1,Stranger,f27,Other,JA,0.765625
5c4602713d08e80001369876,6,4735,left,1,0,Stranger,m35,User,NEIN,0.765625
5c4602713d08e80001369876,7,3013,right,1,0,Stranger,f4,Other,NEIN,0.765625
5c4602713d08e80001369876,8,3936.1,left,0,1,Stranger,m38,Other,JA,0.765625
5c4602713d08e80001369876,9,6551.9,right,1,0,Me,f18,User,JA,0.765625
5c4602713d08e80001369876,10,9203.8,left,1,0,Stranger,m34,User,NEIN,0.765625
5c4602713d08e80001369876,11,2871.6,left,1,0,Stranger,m34,User,JA,0.765625
5c4602713d08e80001369876,12,1032.8,right,1,0,Me,m34,User,NEIN,0.765625
5c4602713d08e80001369876,13,1553.8,left,1,0,Stranger,m35,User,JA,0.765625
5c4602713d08e80001369876,14,4113.1,right,1,0,Stranger,f27,Other,NEIN,0.765625
5c4602713d08e80001369876,15,1691.4,left,1,0,Me,f4,Other,JA,0.765625
5c4602713d08e80001369876,16,1937.9,right,0,1,Me,m38,Other,NEIN,0.765625
5c4602713d08e80001369876,17,2014.5,right,1,0,Me,m35,User,NEIN,0.765625
5c4602713d08e80001369876,18,6967.8,right,1,0,Stranger,f27,Other,JA,0.765625
5c4602713d08e80001369876,19,4226.4,right,0,1,Stranger,m34,User,NEIN,0.765625
5c4602713d08e80001369876,20,1639.6,left,0,1,Stranger,m38,Other,NEIN,0.765625
5c4602713d08e80001369876,21,3885.4,left,1,0,Me,f27,Other,JA,0.765625
5c4602713d08e80001369876,22,5418.5,left,0,1,Me,f15,User,JA,0.765625
5c4602713d08e80001369876,23,3591.7,right,1,0,Stranger,m33,Other,JA,0.765625
5c4602713d08e80001369876,24,5071,left,1,0,Me,f4,Other,JA,0.765625
5c4602713d08e80001369876,25,5351.5,right,1,0,Me,m34,User,NEIN,0.765625
5c4602713d08e80001369876,26,2899.2,right,1,0,Stranger,f27,Other,NEIN,0.765625
5c4602713d08e80001369876,27,1050.9,right,1,0,Me,m34,User,JA,0.765625
5c4602713d08e80001369876,28,2513.6,right,1,0,Me,m35,User,JA,0.765625
5c4602713d08e80001369876,29,3898.1,right,1,0,Stranger,f4,Other,JA,0.765625
5c4602713d08e80001369876,30,3306.1,left,1,0,Me,f27,Other,NEIN,0.765625
5c4602713d08e80001369876,31,1433.9,left,1,0,Stranger,m35,User,JA,0.765625
5c4602713d08e80001369876,32,3717.4,right,1,0,Me,f15,User,JA,0.765625
5c4602713d08e80001369876,33,5072,right,1,0,Stranger,f4,Other,JA,0.765625
5c4602713d08e80001369876,34,3599.2,left,1,0,Me,f27,Other,JA,0.765625
5c4602713d08e80001369876,35,4442.4,left,0,1,Stranger,f4,Other,NEIN,0.765625
5c4602713d08e80001369876,36,3819.1,right,1,0,Me,f18,User,JA,0.765625
5c4602713d08e80001369876,37,3861.6,left,1,0,Me,f4,Other,NEIN,0.765625
5c4602713d08e80001369876,38,2614.3,right,1,0,Me,m35,User,NEIN,0.765625
5c4602713d08e80001369876,39,945.5,left,1,0,Stranger,m35,User,NEIN,0.765625
5c4602713d08e80001369876,40,2984.8,right,0,1,Me,m38,Other,JA,0.765625
5c4602713d08e80001369876,41,3672.5,left,1,0,Stranger,f18,User,NEIN,0.765625
5c4602713d08e80001369876,42,2113.9,right,1,0,Me,f15,User,NEIN,0.765625
5c4602713d08e80001369876,43,2127,right,1,0,Stranger,m33,Other,JA,0.765625
5c4602713d08e80001369876,44,3301.6,left,1,0,Stranger,f18,User,JA,0.765625
5c4602713d08e80001369876,45,1171,left,1,0,Stranger,f18,User,NEIN,0.765625
5c4602713d08e80001369876,46,2255.7,right,1,0,Stranger,m33,Other,NEIN,0.765625
5c4602713d08e80001369876,47,2858.1,right,1,0,Me,f15,User,NEIN,0.765625
5c4602713d08e80001369876,48,716.2,right,1,0,Me,m35,User,JA,0.765625
5c4602713d08e80001369876,49,2337.8,left,1,0,Stranger,f15,User,JA,0.765625
5c4602713d08e80001369876,50,3408.3,left,0,1,Stranger,m38,Other,NEIN,0.765625
5c4602713d08e80001369876,51,7292.2,right,1,0,Stranger,m33,Other,NEIN,0.765625
5c4602713d08e80001369876,52,1759,left,1,0,Stranger,f18,User,JA,0.765625
5c4602713d08e80001369876,53,3061.4,left,0,1,Me,m34,User,JA,0.765625
5c4602713d08e80001369876,54,682.5,right,0,1,Me,m33,Other,NEIN,0.765625
5c4602713d08e80001369876,55,4074.1,right,0,1,Me,m38,Other,NEIN,0.765625
5c4602713d08e80001369876,56,2928.6,left,1,0,Stranger,f15,User,JA,0.765625
5c4602713d08e80001369876,57,6035.2,right,1,0,Stranger,m38,Other,JA,0.765625
5c4602713d08e80001369876,58,3127.3,left,1,0,Me,m33,Other,NEIN,0.765625
5c4602713d08e80001369876,59,1296.9,left,1,0,Me,m33,Other,JA,0.765625
5c4602713d08e80001369876,60,1630.4,right,1,0,Me,f18,User,NEIN,0.765625
5c4602713d08e80001369876,61,1104.3,left,1,0,Me,m33,Other,JA,0.765625
5c4602713d08e80001369876,62,2061.7,left,1,0,Stranger,f15,User,NEIN,0.765625
5c4602713d08e80001369876,63,5384.1,right,0,1,Me,m38,Other,JA,0.765625
5c4602713d08e80001369876,64,2322.1,left,1,0,Me,f4,Other,NEIN,0.765625
5fa684da96a7d72b1c1306e5,1,216.3,right,0,1,Me,f4,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,2,676.7,left,1,0,Me,f4,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,3,719.1000001,right,1,0,Stranger,f27,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,4,681.7,left,1,0,Stranger,f18,User,JA,0.84375
5fa684da96a7d72b1c1306e5,5,1444.5,left,1,0,Stranger,m35,User,JA,0.84375
5fa684da96a7d72b1c1306e5,6,1472.2,left,1,0,Me,f4,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,7,1327.5,right,1,0,Me,m35,User,JA,0.84375
5fa684da96a7d72b1c1306e5,8,1363.9,left,1,0,Stranger,f18,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,9,1212.1,left,0,1,Stranger,m38,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,10,1656.1,right,1,0,Stranger,f4,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,11,1483.1,right,1,0,Stranger,m33,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,12,1583.1,right,1,0,Stranger,m38,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,13,1461.6,left,0,1,Me,f15,User,JA,0.84375
5fa684da96a7d72b1c1306e5,14,1067.8,right,1,0,Me,m34,User,JA,0.84375
5fa684da96a7d72b1c1306e5,15,1323.9,left,1,0,Stranger,f18,User,JA,0.84375
5fa684da96a7d72b1c1306e5,16,1695.8,right,0,1,Stranger,f15,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,17,1170.5,left,1,0,Me,m38,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,18,2091.4,right,1,0,Stranger,f4,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,19,1020.3,right,1,0,Me,m35,User,JA,0.84375
5fa684da96a7d72b1c1306e5,20,1331.7,left,1,0,Stranger,f15,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,21,1271.9,left,1,0,Stranger,m35,User,JA,0.84375
5fa684da96a7d72b1c1306e5,22,2464.2,right,1,0,Me,m35,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,23,1268.7,right,0,1,Me,f27,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,24,1045.4,left,1,0,Me,m38,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,25,947.1999998,right,1,0,Me,f15,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,26,1222.8,left,1,0,Me,m33,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,27,1536.1,left,1,0,Me,m33,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,28,1450.7,right,1,0,Stranger,m33,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,29,1447.7,left,1,0,Me,m33,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,30,1176.5,right,1,0,Stranger,f4,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,31,1180.2,right,1,0,Stranger,f27,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,32,1104.3,right,1,0,Me,f18,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,33,1253.3,right,1,0,Stranger,m38,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,34,1367.3,left,1,0,Me,m38,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,35,1190.3,left,1,0,Me,m33,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,36,1130.3,left,1,0,Stranger,f15,User,JA,0.84375
5fa684da96a7d72b1c1306e5,37,874.8,left,1,0,Me,f4,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,38,1083.3,right,0,1,Me,f27,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,39,1224.2,left,1,0,Me,f27,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,40,1115.4,right,1,0,Me,f18,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,41,1973.3,right,0,1,Me,f27,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,42,2633.8,right,1,0,Me,m35,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,43,1318.8,left,1,0,Stranger,f18,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,44,2086.3,left,1,0,Stranger,f15,User,JA,0.84375
5fa684da96a7d72b1c1306e5,45,1750.5,right,1,0,Me,f15,User,JA,0.84375
5fa684da96a7d72b1c1306e5,46,1344.4,left,1,0,Me,m38,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,47,1455.9,right,1,0,Stranger,m33,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,48,1510.9,right,1,0,Me,m34,User,JA,0.84375
5fa684da96a7d72b1c1306e5,49,1257.2,right,1,0,Me,f18,User,JA,0.84375
5fa684da96a7d72b1c1306e5,50,1341.5,left,1,0,Stranger,m34,User,JA,0.84375
5fa684da96a7d72b1c1306e5,51,1558.4,right,1,0,Stranger,m33,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,52,1319.7,left,1,0,Stranger,m35,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,53,1244.7,left,1,0,Stranger,m34,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,54,1432.2,right,1,0,Me,m34,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,55,1277.5,right,1,0,Stranger,m38,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,56,1771.4,right,1,0,Me,m34,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,57,2367,left,0,1,Stranger,f4,Other,JA,0.84375
5fa684da96a7d72b1c1306e5,58,1774.2,right,1,0,Me,f18,User,JA,0.84375
5fa684da96a7d72b1c1306e5,59,4670.8,left,1,0,Stranger,m34,User,JA,0.84375
5fa684da96a7d72b1c1306e5,60,2167.9,right,0,1,Stranger,m34,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,61,3891.3,left,0,1,Stranger,f27,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,62,3404,right,1,0,Stranger,f27,Other,NEIN,0.84375
5fa684da96a7d72b1c1306e5,63,1785.4,left,1,0,Stranger,m35,User,NEIN,0.84375
5fa684da96a7d72b1c1306e5,64,1600.4,right,1,0,Me,f15,User,NEIN,0.84375
614d5924ad258079acfab548,1,3158.8,left,1,0,Stranger,m35,User,JA,0.875
614d5924ad258079acfab548,2,1874.2,left,1,0,Stranger,f18,User,NEIN,0.875
614d5924ad258079acfab548,3,1356.3,left,1,0,Stranger,f15,User,JA,0.875
614d5924ad258079acfab548,4,770.4000001,left,1,0,Stranger,m34,User,JA,0.875
614d5924ad258079acfab548,5,1132.9,left,1,0,Me,f4,Other,NEIN,0.875
614d5924ad258079acfab548,6,1320.8,left,1,0,Me,m38,Other,JA,0.875
614d5924ad258079acfab548,7,1057.1,left,1,0,Me,m38,Other,NEIN,0.875
614d5924ad258079acfab548,8,540,left,1,0,Stranger,f15,User,NEIN,0.875
614d5924ad258079acfab548,9,674,left,0,1,Stranger,f27,Other,JA,0.875
614d5924ad258079acfab548,10,783.6999998,right,0,1,Me,m38,Other,JA,0.875
614d5924ad258079acfab548,11,1443.8,right,1,0,Stranger,m38,Other,JA,0.875
614d5924ad258079acfab548,12,881.5,right,1,0,Me,f18,User,NEIN,0.875
614d5924ad258079acfab548,13,1154.3,left,1,0,Me,f4,Other,JA,0.875
614d5924ad258079acfab548,14,1090.8,left,1,0,Me,m33,Other,JA,0.875
614d5924ad258079acfab548,15,1455.3,right,1,0,Stranger,m33,Other,JA,0.875
614d5924ad258079acfab548,16,1007.6,right,1,0,Stranger,f27,Other,JA,0.875
614d5924ad258079acfab548,17,1198.4,left,0,1,Stranger,m38,Other,NEIN,0.875
614d5924ad258079acfab548,18,1066.3,left,1,0,Stranger,m34,User,JA,0.875
614d5924ad258079acfab548,19,1328.4,left,1,0,Stranger,f15,User,NEIN,0.875
614d5924ad258079acfab548,20,474.5,left,0,1,Me,f15,User,NEIN,0.875
614d5924ad258079acfab548,21,1109,right,1,0,Me,m35,User,NEIN,0.875
614d5924ad258079acfab548,22,637.8000002,left,0,1,Stranger,m38,Other,NEIN,0.875
614d5924ad258079acfab548,23,978.5,left,0,1,Stranger,f27,Other,NEIN,0.875
614d5924ad258079acfab548,24,1779.3,left,0,1,Me,f18,User,JA,0.875
614d5924ad258079acfab548,25,1637.1,right,1,0,Stranger,m33,Other,NEIN,0.875
614d5924ad258079acfab548,26,1881.8,left,1,0,Stranger,m35,User,JA,0.875
614d5924ad258079acfab548,27,951.5,right,1,0,Me,m35,User,NEIN,0.875
614d5924ad258079acfab548,28,1119.4,right,1,0,Me,f18,User,JA,0.875
614d5924ad258079acfab548,29,1452,left,0,1,Me,f15,User,JA,0.875
614d5924ad258079acfab548,30,950.1999998,left,1,0,Me,f4,Other,NEIN,0.875
614d5924ad258079acfab548,31,675.3000002,left,1,0,Me,f27,Other,JA,0.875
614d5924ad258079acfab548,32,990,right,1,0,Me,f15,User,NEIN,0.875
614d5924ad258079acfab548,33,588.8999996,right,1,0,Me,f15,User,JA,0.875
614d5924ad258079acfab548,34,1407,left,1,0,Stranger,f18,User,JA,0.875
614d5924ad258079acfab548,35,933.6999998,right,1,0,Me,m35,User,JA,0.875
614d5924ad258079acfab548,36,988.2999997,left,1,0,Stranger,m35,User,NEIN,0.875
614d5924ad258079acfab548,37,992.2999997,left,1,0,Me,m33,Other,JA,0.875
614d5924ad258079acfab548,38,901.7999997,left,1,0,Stranger,m35,User,NEIN,0.875
614d5924ad258079acfab548,39,880.6000004,left,1,0,Me,f27,Other,JA,0.875
614d5924ad258079acfab548,40,809.5999999,left,1,0,Me,m33,Other,NEIN,0.875
614d5924ad258079acfab548,41,935.2000003,right,1,0,Me,m34,User,NEIN,0.875
614d5924ad258079acfab548,42,1146.9,right,1,0,Stranger,f27,Other,NEIN,0.875
614d5924ad258079acfab548,43,836,right,1,0,Stranger,m38,Other,JA,0.875
614d5924ad258079acfab548,44,1047.4,right,1,0,Stranger,f4,Other,NEIN,0.875
614d5924ad258079acfab548,45,916.9000001,left,1,0,Me,m38,Other,NEIN,0.875
614d5924ad258079acfab548,46,818.4000001,right,1,0,Me,m34,User,JA,0.875
614d5924ad258079acfab548,47,1010.3,right,1,0,Stranger,m33,Other,JA,0.875
614d5924ad258079acfab548,48,1186,left,1,0,Me,m33,Other,NEIN,0.875
614d5924ad258079acfab548,49,600.9000001,right,1,0,Me,m34,User,NEIN,0.875
614d5924ad258079acfab548,50,823.0999999,right,1,0,Me,f18,User,NEIN,0.875
614d5924ad258079acfab548,51,886.5999999,left,1,0,Stranger,f18,User,JA,0.875
614d5924ad258079acfab548,52,964.8000002,right,1,0,Stranger,f4,Other,JA,0.875
614d5924ad258079acfab548,53,1159.6,right,1,0,Stranger,f4,Other,NEIN,0.875
614d5924ad258079acfab548,54,820.7999997,right,1,0,Me,m35,User,JA,0.875
614d5924ad258079acfab548,55,1149,left,1,0,Me,f4,Other,JA,0.875
614d5924ad258079acfab548,56,759.3000002,right,1,0,Stranger,m33,Other,NEIN,0.875
