"","Subject","Identity","Matching","Mood","Arouse","Valence","Session","RT_ms","RT_sec","ACC"
"7570",30,NA,"Matching","happy",1,1,"S1",461,0.461,0
"7571",30,NA,"Matching","happy",1,1,"S1",605,0.605,1
"7572",30,NA,"Matching","happy",1,1,"S1",514,0.514,1
"7573",30,NA,"Matching","happy",1,1,"S1",473,0.473,1
"7574",30,NA,"Matching","happy",1,1,"S1",545,0.545,1
"7575",30,NA,"Matching","happy",1,1,"S1",481,0.481,1
"7576",30,NA,"Matching","happy",1,1,"S1",454,0.454,1
"7577",30,NA,"Matching","happy",1,1,"S1",360,0.36,1
"7578",30,NA,"Matching","happy",1,1,"S1",562,0.562,1
"7579",30,NA,"Matching","happy",1,1,"S1",561,0.561,1
"7580",30,NA,"Matching","happy",1,1,"S1",480,0.48,1
"7581",30,NA,"Matching","happy",1,1,"S1",560,0.56,1
"7582",30,NA,"Matching","happy",1,1,"S1",468,0.468,1
"7583",30,NA,"Matching","happy",1,1,"S1",643,0.643,1
"7584",30,NA,"Matching","happy",1,1,"S1",528,0.528,0
"7585",30,NA,"Matching","happy",1,1,"S1",598,0.598,1
"7586",30,NA,"Matching","happy",1,1,"S1",602,0.602,1
"7587",30,NA,"Matching","anxious",5,3,"S2",634,0.634,1
"7588",30,NA,"Matching","anxious",5,3,"S2",794,0.794,0
"7589",30,NA,"Matching","anxious",5,3,"S2",587,0.587,1
"7590",30,NA,"Matching","anxious",5,3,"S2",397,0.397,1
"7591",30,NA,"Matching","anxious",5,3,"S2",988,0.988,0
"7592",30,NA,"Matching","anxious",5,3,"S2",796,0.796,1
"7593",30,NA,"Matching","anxious",5,3,"S2",462,0.462,1
"7594",30,NA,"Matching","anxious",5,3,"S2",359,0.359,1
"7595",30,NA,"Matching","anxious",5,3,"S2",650,0.65,1
"7596",30,NA,"Matching","anxious",5,3,"S2",348,0.348,1
"7597",30,NA,"Matching","anxious",5,3,"S2",558,0.558,1
"7598",30,NA,"Matching","anxious",5,3,"S2",271,0.271,1
"7599",30,NA,"Matching","anxious",5,3,"S2",658,0.658,1
"7600",30,NA,"Matching","anxious",5,3,"S2",760,0.76,1
"7601",30,NA,"Matching","anxious",5,3,"S2",975,0.975,1
"7602",30,NA,"Matching","anxious",5,3,"S2",432,0.432,1
"7603",30,NA,"Matching","anxious",5,3,"S2",396,0.396,1
"7604",30,NA,"Matching","anxious",5,3,"S2",624,0.624,1
"7605",30,NA,"Matching","anxious",5,3,"S2",767,0.767,1
"7606",30,NA,"Matching","anxious",5,3,"S2",772,0.772,1
"7607",30,NA,"Matching","anxious",5,3,"S2",579,0.579,1
"7608",30,NA,"Matching","anxious",5,3,"S2",834,0.834,1
"7609",30,NA,"Matching","anxious",5,3,"S2",339,0.339,1
"7610",30,NA,"Matching","anxious",5,3,"S2",385,0.385,1
"7611",30,NA,"Matching","serenity",3,7,"S3",523,0.523,1
"7612",30,NA,"Matching","serenity",3,7,"S3",413,0.413,1
"7613",30,NA,"Matching","serenity",3,7,"S3",600,0.6,1
"7614",30,NA,"Matching","serenity",3,7,"S3",529,0.529,1
"7615",30,NA,"Matching","serenity",3,7,"S3",494,0.494,1
"7616",30,NA,"Matching","serenity",3,7,"S3",702,0.702,1
"7617",30,NA,"Matching","serenity",3,7,"S3",780,0.78,1
"7618",30,NA,"Matching","serenity",3,7,"S3",353,0.353,1
"7619",30,NA,"Matching","serenity",3,7,"S3",645,0.645,0
"7620",30,NA,"Matching","serenity",3,7,"S3",556,0.556,1
"7621",30,NA,"Matching","serenity",3,7,"S3",493,0.493,1
"7622",30,NA,"Matching","serenity",3,7,"S3",550,0.55,1
"7623",30,NA,"Matching","serenity",3,7,"S3",473,0.473,1
"7624",30,NA,"Matching","serenity",3,7,"S3",541,0.541,1
"7625",30,NA,"Matching","serenity",3,7,"S3",537,0.537,0
"7626",30,NA,"Matching","serenity",3,7,"S3",440,0.44,1
"7627",30,NA,"Matching","serenity",3,7,"S3",639,0.639,1
"7628",30,NA,"Matching","serenity",3,7,"S3",557,0.557,0
"7629",30,NA,"Matching","serenity",3,7,"S3",575,0.575,1
"7630",30,NA,"Matching","serenity",3,7,"S3",409,0.409,0
"7631",30,NA,"Matching","serenity",3,7,"S3",456,0.456,1
"7632",30,NA,"Matching","serenity",3,7,"S3",641,0.641,1
"7633",30,NA,"Matching","serenity",3,7,"S3",555,0.555,1
"7634",30,NA,"Matching","serenity",3,7,"S3",494,0.494,1
"7635",30,NA,"Matching","depression",5,6,"S4",766,0.766,1
"7636",30,NA,"Matching","depression",5,6,"S4",396,0.396,1
"7637",30,NA,"Matching","depression",5,6,"S4",543,0.543,1
"7638",30,NA,"Matching","depression",5,6,"S4",749,0.749,1
"7639",30,NA,"Matching","depression",5,6,"S4",445,0.445,1
"7640",30,NA,"Matching","depression",5,6,"S4",571,0.571,1
"7641",30,NA,"Matching","depression",5,6,"S4",253,0.253,0
"7642",30,NA,"Matching","depression",5,6,"S4",601,0.601,1
"7643",30,NA,"Matching","depression",5,6,"S4",311,0.311,1
"7644",30,NA,"Matching","depression",5,6,"S4",464,0.464,1
"7645",30,NA,"Matching","depression",5,6,"S4",607,0.607,1
"7646",30,NA,"Matching","depression",5,6,"S4",644,0.644,1
"7647",30,NA,"Matching","depression",5,6,"S4",633,0.633,1
"7648",30,NA,"Matching","depression",5,6,"S4",496,0.496,1
"7649",30,NA,"Matching","depression",5,6,"S4",405,0.405,1
"7650",30,NA,"Matching","depression",5,6,"S4",324,0.324,1
"7651",30,NA,"Matching","depression",5,6,"S4",470,0.47,0
"7652",30,NA,"Matching","depression",5,6,"S4",331,0.331,1
"7653",30,NA,"Matching","depression",5,6,"S4",461,0.461,0
"7654",30,NA,"Matching","depression",5,6,"S4",528,0.528,1
"7655",30,NA,"Matching","depression",5,6,"S4",808,0.808,1
"7656",30,NA,"Matching","depression",5,6,"S4",798,0.798,1
"7657",30,NA,"Matching","depression",5,6,"S4",629,0.629,0
"7658",30,"Self","Nonmatching","happy",1,1,"S1",496,0.496,0
"7659",30,"Self","Nonmatching","happy",1,1,"S1",525,0.525,1
"7660",30,"Self","Nonmatching","happy",1,1,"S1",671,0.671,1
"7661",30,"Self","Nonmatching","happy",1,1,"S1",575,0.575,0
"7662",30,"Self","Nonmatching","happy",1,1,"S1",657,0.657,1
"7663",30,"Self","Nonmatching","happy",1,1,"S1",583,0.583,0
"7664",30,"Self","Nonmatching","happy",1,1,"S1",477,0.477,1
"7665",30,"Self","Nonmatching","happy",1,1,"S1",492,0.492,0
"7666",30,"Self","Nonmatching","happy",1,1,"S1",665,0.665,1
"7667",30,"Self","Nonmatching","happy",1,1,"S1",539,0.539,1
"7668",30,"Self","Nonmatching","happy",1,1,"S1",680,0.68,1
"7669",30,"Self","Nonmatching","happy",1,1,"S1",697,0.697,1
"7670",30,"Self","Nonmatching","happy",1,1,"S1",792,0.792,1
"7671",30,"Self","Nonmatching","happy",1,1,"S1",612,0.612,1
"7672",30,"Self","Nonmatching","happy",1,1,"S1",477,0.477,1
"7673",30,"Self","Nonmatching","happy",1,1,"S1",525,0.525,1
"7674",30,"Self","Nonmatching","happy",1,1,"S1",532,0.532,1
"7675",30,"Self","Nonmatching","happy",1,1,"S1",618,0.618,0
"7676",30,"Self","Nonmatching","happy",1,1,"S1",507,0.507,1
"7677",30,"Self","Nonmatching","happy",1,1,"S1",533,0.533,1
"7678",30,"Self","Nonmatching","happy",1,1,"S1",615,0.615,1
"7679",30,"Self","Nonmatching","happy",1,1,"S1",764,0.764,1
"7680",30,"Self","Nonmatching","happy",1,1,"S1",504,0.504,1
"7681",30,"Self","Nonmatching","happy",1,1,"S1",487,0.487,1
"7682",30,"Self","Nonmatching","anxious",5,3,"S2",879,0.879,1
"7683",30,"Self","Nonmatching","anxious",5,3,"S2",481,0.481,0
"7684",30,"Self","Nonmatching","anxious",5,3,"S2",732,0.732,1
"7685",30,"Self","Nonmatching","anxious",5,3,"S2",587,0.587,0
"7686",30,"Self","Nonmatching","anxious",5,3,"S2",910,0.91,0
"7687",30,"Self","Nonmatching","anxious",5,3,"S2",404,0.404,1
"7688",30,"Self","Nonmatching","anxious",5,3,"S2",584,0.584,1
"7689",30,"Self","Nonmatching","anxious",5,3,"S2",377,0.377,1
"7690",30,"Self","Nonmatching","anxious",5,3,"S2",455,0.455,0
"7691",30,"Self","Nonmatching","anxious",5,3,"S2",550,0.55,1
"7692",30,"Self","Nonmatching","anxious",5,3,"S2",804,0.804,1
"7693",30,"Self","Nonmatching","anxious",5,3,"S2",405,0.405,1
"7694",30,"Self","Nonmatching","anxious",5,3,"S2",813,0.813,1
"7695",30,"Self","Nonmatching","anxious",5,3,"S2",809,0.809,1
"7696",30,"Self","Nonmatching","anxious",5,3,"S2",615,0.615,1
"7697",30,"Self","Nonmatching","anxious",5,3,"S2",454,0.454,1
"7698",30,"Self","Nonmatching","anxious",5,3,"S2",433,0.433,1
"7699",30,"Self","Nonmatching","anxious",5,3,"S2",690,0.69,0
"7700",30,"Self","Nonmatching","anxious",5,3,"S2",771,0.771,1
"7701",30,"Self","Nonmatching","anxious",5,3,"S2",956,0.956,1
"7702",30,"Self","Nonmatching","anxious",5,3,"S2",396,0.396,0
"7703",30,"Self","Nonmatching","anxious",5,3,"S2",831,0.831,1
"7704",30,"Self","Nonmatching","anxious",5,3,"S2",481,0.481,1
"7705",30,"Self","Nonmatching","serenity",3,7,"S3",616,0.616,0
"7706",30,"Self","Nonmatching","serenity",3,7,"S3",414,0.414,0
"7707",30,"Self","Nonmatching","serenity",3,7,"S3",566,0.566,1
"7708",30,"Self","Nonmatching","serenity",3,7,"S3",569,0.569,1
"7709",30,"Self","Nonmatching","serenity",3,7,"S3",648,0.648,1
"7710",30,"Self","Nonmatching","serenity",3,7,"S3",737,0.737,1
"7711",30,"Self","Nonmatching","serenity",3,7,"S3",707,0.707,1
"7712",30,"Self","Nonmatching","serenity",3,7,"S3",562,0.562,1
"7713",30,"Self","Nonmatching","serenity",3,7,"S3",417,0.417,1
"7714",30,"Self","Nonmatching","serenity",3,7,"S3",905,0.905,1
"7715",30,"Self","Nonmatching","serenity",3,7,"S3",435,0.435,1
"7716",30,"Self","Nonmatching","serenity",3,7,"S3",449,0.449,1
"7717",30,"Self","Nonmatching","serenity",3,7,"S3",575,0.575,1
"7718",30,"Self","Nonmatching","serenity",3,7,"S3",621,0.621,1
"7719",30,"Self","Nonmatching","serenity",3,7,"S3",442,0.442,1
"7720",30,"Self","Nonmatching","serenity",3,7,"S3",462,0.462,1
"7721",30,"Self","Nonmatching","serenity",3,7,"S3",750,0.75,1
"7722",30,"Self","Nonmatching","serenity",3,7,"S3",865,0.865,1
"7723",30,"Self","Nonmatching","serenity",3,7,"S3",674,0.674,1
"7724",30,"Self","Nonmatching","serenity",3,7,"S3",487,0.487,1
"7725",30,"Self","Nonmatching","serenity",3,7,"S3",394,0.394,1
"7726",30,"Self","Nonmatching","serenity",3,7,"S3",563,0.563,0
"7727",30,"Self","Nonmatching","serenity",3,7,"S3",507,0.507,0
"7728",30,"Self","Nonmatching","depression",5,6,"S4",538,0.538,0
"7729",30,"Self","Nonmatching","depression",5,6,"S4",740,0.74,0
"7730",30,"Self","Nonmatching","depression",5,6,"S4",792,0.792,1
"7731",30,"Self","Nonmatching","depression",5,6,"S4",710,0.71,1
"7732",30,"Self","Nonmatching","depression",5,6,"S4",603,0.603,1
"7733",30,"Self","Nonmatching","depression",5,6,"S4",435,0.435,1
"7734",30,"Self","Nonmatching","depression",5,6,"S4",651,0.651,1
"7735",30,"Self","Nonmatching","depression",5,6,"S4",611,0.611,1
"7736",30,"Self","Nonmatching","depression",5,6,"S4",710,0.71,1
"7737",30,"Self","Nonmatching","depression",5,6,"S4",571,0.571,0
"7738",30,"Self","Nonmatching","depression",5,6,"S4",620,0.62,0
"7739",30,"Self","Nonmatching","depression",5,6,"S4",683,0.683,1
"7740",30,"Self","Nonmatching","depression",5,6,"S4",548,0.548,0
"7741",30,"Self","Nonmatching","depression",5,6,"S4",619,0.619,0
"7742",30,"Self","Nonmatching","depression",5,6,"S4",443,0.443,0
"7743",30,"Self","Nonmatching","depression",5,6,"S4",470,0.47,1
"7744",30,"Self","Nonmatching","depression",5,6,"S4",504,0.504,1
"7745",30,"Self","Nonmatching","depression",5,6,"S4",726,0.726,1
"7746",30,"Self","Nonmatching","depression",5,6,"S4",602,0.602,0
"7747",30,"Self","Nonmatching","depression",5,6,"S4",906,0.906,1
"7748",30,"Self","Nonmatching","depression",5,6,"S4",805,0.805,1
"7749",30,"Self","Nonmatching","depression",5,6,"S4",478,0.478,0
"7750",30,"Stranger","Nonmatching","happy",1,1,"S1",668,0.668,1
"7751",30,"Stranger","Nonmatching","happy",1,1,"S1",627,0.627,1
"7752",30,"Stranger","Nonmatching","happy",1,1,"S1",673,0.673,1
"7753",30,"Stranger","Nonmatching","happy",1,1,"S1",948,0.948,1
"7754",30,"Stranger","Nonmatching","happy",1,1,"S1",653,0.653,1
"7755",30,"Stranger","Nonmatching","happy",1,1,"S1",885,0.885,1
"7756",30,"Stranger","Nonmatching","happy",1,1,"S1",768,0.768,1
"7757",30,"Stranger","Nonmatching","happy",1,1,"S1",781,0.781,1
"7758",30,"Stranger","Nonmatching","happy",1,1,"S1",651,0.651,1
"7759",30,"Stranger","Nonmatching","happy",1,1,"S1",744,0.744,1
"7760",30,"Stranger","Nonmatching","happy",1,1,"S1",485,0.485,1
"7761",30,"Stranger","Nonmatching","happy",1,1,"S1",572,0.572,1
"7762",30,"Stranger","Nonmatching","happy",1,1,"S1",932,0.932,1
"7763",30,"Stranger","Nonmatching","happy",1,1,"S1",453,0.453,1
"7764",30,"Stranger","Nonmatching","happy",1,1,"S1",547,0.547,1
"7765",30,"Stranger","Nonmatching","happy",1,1,"S1",663,0.663,1
"7766",30,"Stranger","Nonmatching","happy",1,1,"S1",548,0.548,1
"7767",30,"Stranger","Nonmatching","happy",1,1,"S1",742,0.742,1
"7768",30,"Stranger","Nonmatching","happy",1,1,"S1",682,0.682,1
"7769",30,"Stranger","Nonmatching","happy",1,1,"S1",507,0.507,1
"7770",30,"Stranger","Nonmatching","happy",1,1,"S1",566,0.566,0
"7771",30,"Stranger","Nonmatching","happy",1,1,"S1",528,0.528,1
"7772",30,"Stranger","Nonmatching","happy",1,1,"S1",806,0.806,1
"7773",30,"Stranger","Nonmatching","happy",1,1,"S1",617,0.617,1
"7774",30,"Stranger","Nonmatching","anxious",5,3,"S2",420,0.42,1
"7775",30,"Stranger","Nonmatching","anxious",5,3,"S2",666,0.666,1
"7776",30,"Stranger","Nonmatching","anxious",5,3,"S2",486,0.486,1
"7777",30,"Stranger","Nonmatching","anxious",5,3,"S2",603,0.603,1
"7778",30,"Stranger","Nonmatching","anxious",5,3,"S2",743,0.743,1
"7779",30,"Stranger","Nonmatching","anxious",5,3,"S2",766,0.766,1
"7780",30,"Stranger","Nonmatching","anxious",5,3,"S2",774,0.774,1
"7781",30,"Stranger","Nonmatching","anxious",5,3,"S2",921,0.921,1
"7782",30,"Stranger","Nonmatching","anxious",5,3,"S2",609,0.609,1
"7783",30,"Stranger","Nonmatching","anxious",5,3,"S2",462,0.462,0
"7784",30,"Stranger","Nonmatching","anxious",5,3,"S2",503,0.503,1
"7785",30,"Stranger","Nonmatching","anxious",5,3,"S2",593,0.593,1
"7786",30,"Stranger","Nonmatching","anxious",5,3,"S2",481,0.481,0
"7787",30,"Stranger","Nonmatching","anxious",5,3,"S2",947,0.947,1
"7788",30,"Stranger","Nonmatching","anxious",5,3,"S2",620,0.62,1
"7789",30,"Stranger","Nonmatching","anxious",5,3,"S2",459,0.459,1
"7790",30,"Stranger","Nonmatching","anxious",5,3,"S2",887,0.887,1
"7791",30,"Stranger","Nonmatching","anxious",5,3,"S2",655,0.655,1
"7792",30,"Stranger","Nonmatching","anxious",5,3,"S2",777,0.777,1
"7793",30,"Stranger","Nonmatching","anxious",5,3,"S2",470,0.47,1
"7794",30,"Stranger","Nonmatching","anxious",5,3,"S2",580,0.58,1
"7795",30,"Stranger","Nonmatching","anxious",5,3,"S2",777,0.777,1
"7796",30,"Stranger","Nonmatching","anxious",5,3,"S2",358,0.358,0
"7797",30,"Stranger","Nonmatching","anxious",5,3,"S2",470,0.47,1
"7798",30,"Stranger","Nonmatching","serenity",3,7,"S3",467,0.467,0
"7799",30,"Stranger","Nonmatching","serenity",3,7,"S3",651,0.651,1
"7800",30,"Stranger","Nonmatching","serenity",3,7,"S3",687,0.687,1
"7801",30,"Stranger","Nonmatching","serenity",3,7,"S3",527,0.527,1
"7802",30,"Stranger","Nonmatching","serenity",3,7,"S3",456,0.456,1
"7803",30,"Stranger","Nonmatching","serenity",3,7,"S3",588,0.588,1
"7804",30,"Stranger","Nonmatching","serenity",3,7,"S3",667,0.667,1
"7805",30,"Stranger","Nonmatching","serenity",3,7,"S3",569,0.569,1
"7806",30,"Stranger","Nonmatching","serenity",3,7,"S3",463,0.463,1
"7807",30,"Stranger","Nonmatching","serenity",3,7,"S3",582,0.582,1
"7808",30,"Stranger","Nonmatching","serenity",3,7,"S3",433,0.433,1
"7809",30,"Stranger","Nonmatching","serenity",3,7,"S3",387,0.387,0
"7810",30,"Stranger","Nonmatching","serenity",3,7,"S3",637,0.637,1
"7811",30,"Stranger","Nonmatching","serenity",3,7,"S3",803,0.803,0
"7812",30,"Stranger","Nonmatching","serenity",3,7,"S3",703,0.703,1
"7813",30,"Stranger","Nonmatching","serenity",3,7,"S3",530,0.53,1
"7814",30,"Stranger","Nonmatching","serenity",3,7,"S3",635,0.635,0
"7815",30,"Stranger","Nonmatching","serenity",3,7,"S3",598,0.598,1
"7816",30,"Stranger","Nonmatching","serenity",3,7,"S3",802,0.802,1
"7817",30,"Stranger","Nonmatching","serenity",3,7,"S3",596,0.596,1
"7818",30,"Stranger","Nonmatching","serenity",3,7,"S3",477,0.477,1
"7819",30,"Stranger","Nonmatching","serenity",3,7,"S3",681,0.681,1
"7820",30,"Stranger","Nonmatching","serenity",3,7,"S3",399,0.399,1
"7821",30,"Stranger","Nonmatching","serenity",3,7,"S3",341,0.341,0
"7822",30,"Stranger","Nonmatching","depression",5,6,"S4",445,0.445,1
"7823",30,"Stranger","Nonmatching","depression",5,6,"S4",581,0.581,1
"7824",30,"Stranger","Nonmatching","depression",5,6,"S4",534,0.534,1
"7825",30,"Stranger","Nonmatching","depression",5,6,"S4",479,0.479,1
"7826",30,"Stranger","Nonmatching","depression",5,6,"S4",455,0.455,1
"7827",30,"Stranger","Nonmatching","depression",5,6,"S4",681,0.681,1
"7828",30,"Stranger","Nonmatching","depression",5,6,"S4",773,0.773,1
"7829",30,"Stranger","Nonmatching","depression",5,6,"S4",406,0.406,1
"7830",30,"Stranger","Nonmatching","depression",5,6,"S4",720,0.72,1
"7831",30,"Stranger","Nonmatching","depression",5,6,"S4",762,0.762,1
"7832",30,"Stranger","Nonmatching","depression",5,6,"S4",491,0.491,1
"7833",30,"Stranger","Nonmatching","depression",5,6,"S4",581,0.581,1
"7834",30,"Stranger","Nonmatching","depression",5,6,"S4",949,0.949,1
"7835",30,"Stranger","Nonmatching","depression",5,6,"S4",747,0.747,1
"7836",30,"Stranger","Nonmatching","depression",5,6,"S4",583,0.583,1
"7837",30,"Stranger","Nonmatching","depression",5,6,"S4",572,0.572,1
"7838",30,"Stranger","Nonmatching","depression",5,6,"S4",602,0.602,1
"7839",30,"Stranger","Nonmatching","depression",5,6,"S4",732,0.732,1
"7840",30,"Stranger","Nonmatching","depression",5,6,"S4",609,0.609,1
"7841",30,"Stranger","Nonmatching","depression",5,6,"S4",726,0.726,1
"7842",30,"Stranger","Nonmatching","depression",5,6,"S4",719,0.719,0
"7843",30,"Stranger","Nonmatching","depression",5,6,"S4",566,0.566,1
"7844",30,"Stranger","Nonmatching","depression",5,6,"S4",532,0.532,1
"7845",30,"Stranger","Nonmatching","depression",5,6,"S4",542,0.542,1
"7846",30,NA,"Nonmatching","happy",1,1,"S1",563,0.563,1
"7847",30,NA,"Nonmatching","happy",1,1,"S1",484,0.484,1
"7848",30,NA,"Nonmatching","happy",1,1,"S1",524,0.524,1
"7849",30,NA,"Nonmatching","happy",1,1,"S1",829,0.829,1
"7850",30,NA,"Nonmatching","happy",1,1,"S1",555,0.555,1
"7851",30,NA,"Nonmatching","happy",1,1,"S1",517,0.517,1
"7852",30,NA,"Nonmatching","happy",1,1,"S1",895,0.895,0
"7853",30,NA,"Nonmatching","happy",1,1,"S1",800,0.8,1
"7854",30,NA,"Nonmatching","happy",1,1,"S1",376,0.376,0
"7855",30,NA,"Nonmatching","happy",1,1,"S1",462,0.462,1
"7856",30,NA,"Nonmatching","happy",1,1,"S1",533,0.533,1
"7857",30,NA,"Nonmatching","happy",1,1,"S1",465,0.465,1
"7858",30,NA,"Nonmatching","happy",1,1,"S1",587,0.587,1
"7859",30,NA,"Nonmatching","happy",1,1,"S1",611,0.611,1
"7860",30,NA,"Nonmatching","happy",1,1,"S1",454,0.454,1
"7861",30,NA,"Nonmatching","happy",1,1,"S1",593,0.593,1
"7862",30,NA,"Nonmatching","happy",1,1,"S1",491,0.491,1
"7863",30,NA,"Nonmatching","happy",1,1,"S1",702,0.702,1
"7864",30,NA,"Nonmatching","happy",1,1,"S1",417,0.417,1
"7865",30,NA,"Nonmatching","happy",1,1,"S1",752,0.752,1
"7866",30,NA,"Nonmatching","happy",1,1,"S1",486,0.486,1
"7867",30,NA,"Nonmatching","happy",1,1,"S1",343,0.343,0
"7868",30,NA,"Nonmatching","anxious",5,3,"S2",664,0.664,0
"7869",30,NA,"Nonmatching","anxious",5,3,"S2",524,0.524,1
"7870",30,NA,"Nonmatching","anxious",5,3,"S2",477,0.477,1
"7871",30,NA,"Nonmatching","anxious",5,3,"S2",470,0.47,1
"7872",30,NA,"Nonmatching","anxious",5,3,"S2",521,0.521,1
"7873",30,NA,"Nonmatching","anxious",5,3,"S2",745,0.745,1
"7874",30,NA,"Nonmatching","anxious",5,3,"S2",686,0.686,1
"7875",30,NA,"Nonmatching","anxious",5,3,"S2",526,0.526,0
"7876",30,NA,"Nonmatching","anxious",5,3,"S2",356,0.356,0
"7877",30,NA,"Nonmatching","anxious",5,3,"S2",976,0.976,1
"7878",30,NA,"Nonmatching","anxious",5,3,"S2",644,0.644,1
"7879",30,NA,"Nonmatching","anxious",5,3,"S2",627,0.627,1
"7880",30,NA,"Nonmatching","anxious",5,3,"S2",638,0.638,1
"7881",30,NA,"Nonmatching","anxious",5,3,"S2",599,0.599,1
"7882",30,NA,"Nonmatching","anxious",5,3,"S2",345,0.345,0
"7883",30,NA,"Nonmatching","anxious",5,3,"S2",328,0.328,1
"7884",30,NA,"Nonmatching","anxious",5,3,"S2",490,0.49,1
"7885",30,NA,"Nonmatching","anxious",5,3,"S2",453,0.453,1
"7886",30,NA,"Nonmatching","anxious",5,3,"S2",458,0.458,1
"7887",30,NA,"Nonmatching","anxious",5,3,"S2",419,0.419,0
"7888",30,NA,"Nonmatching","anxious",5,3,"S2",600,0.6,1
"7889",30,NA,"Nonmatching","anxious",5,3,"S2",610,0.61,1
"7890",30,NA,"Nonmatching","serenity",3,7,"S3",646,0.646,1
"7891",30,NA,"Nonmatching","serenity",3,7,"S3",497,0.497,1
"7892",30,NA,"Nonmatching","serenity",3,7,"S3",637,0.637,1
"7893",30,NA,"Nonmatching","serenity",3,7,"S3",411,0.411,0
"7894",30,NA,"Nonmatching","serenity",3,7,"S3",642,0.642,1
"7895",30,NA,"Nonmatching","serenity",3,7,"S3",461,0.461,1
"7896",30,NA,"Nonmatching","serenity",3,7,"S3",406,0.406,1
"7897",30,NA,"Nonmatching","serenity",3,7,"S3",545,0.545,1
"7898",30,NA,"Nonmatching","serenity",3,7,"S3",557,0.557,1
"7899",30,NA,"Nonmatching","serenity",3,7,"S3",538,0.538,1
"7900",30,NA,"Nonmatching","serenity",3,7,"S3",734,0.734,0
"7901",30,NA,"Nonmatching","serenity",3,7,"S3",607,0.607,0
"7902",30,NA,"Nonmatching","serenity",3,7,"S3",516,0.516,0
"7903",30,NA,"Nonmatching","serenity",3,7,"S3",304,0.304,0
"7904",30,NA,"Nonmatching","serenity",3,7,"S3",441,0.441,0
"7905",30,NA,"Nonmatching","serenity",3,7,"S3",533,0.533,0
"7906",30,NA,"Nonmatching","serenity",3,7,"S3",615,0.615,1
"7907",30,NA,"Nonmatching","serenity",3,7,"S3",705,0.705,0
"7908",30,NA,"Nonmatching","serenity",3,7,"S3",702,0.702,1
"7909",30,NA,"Nonmatching","serenity",3,7,"S3",375,0.375,0
"7910",30,NA,"Nonmatching","serenity",3,7,"S3",823,0.823,0
"7911",30,NA,"Nonmatching","serenity",3,7,"S3",728,0.728,1
"7912",30,NA,"Nonmatching","depression",5,6,"S4",629,0.629,0
"7913",30,NA,"Nonmatching","depression",5,6,"S4",553,0.553,0
"7914",30,NA,"Nonmatching","depression",5,6,"S4",610,0.61,1
"7915",30,NA,"Nonmatching","depression",5,6,"S4",723,0.723,0
"7916",30,NA,"Nonmatching","depression",5,6,"S4",386,0.386,0
"7917",30,NA,"Nonmatching","depression",5,6,"S4",347,0.347,1
"7918",30,NA,"Nonmatching","depression",5,6,"S4",606,0.606,1
"7919",30,NA,"Nonmatching","depression",5,6,"S4",499,0.499,1
"7920",30,NA,"Nonmatching","depression",5,6,"S4",442,0.442,0
"7921",30,NA,"Nonmatching","depression",5,6,"S4",645,0.645,0
"7922",30,NA,"Nonmatching","depression",5,6,"S4",773,0.773,1
"7923",30,NA,"Nonmatching","depression",5,6,"S4",551,0.551,1
"7924",30,NA,"Nonmatching","depression",5,6,"S4",947,0.947,0
"7925",30,NA,"Nonmatching","depression",5,6,"S4",433,0.433,1
"7926",30,NA,"Nonmatching","depression",5,6,"S4",687,0.687,0
"7927",30,NA,"Nonmatching","depression",5,6,"S4",963,0.963,1
"7928",30,NA,"Nonmatching","depression",5,6,"S4",545,0.545,1
"7929",30,NA,"Nonmatching","depression",5,6,"S4",473,0.473,1
"7930",30,NA,"Nonmatching","depression",5,6,"S4",708,0.708,0
"7931",30,NA,"Nonmatching","depression",5,6,"S4",667,0.667,1
"7932",30,NA,"Nonmatching","depression",5,6,"S4",384,0.384,0
"7933",30,NA,"Nonmatching","depression",5,6,"S4",569,0.569,0
"7934",30,NA,"Nonmatching","depression",5,6,"S4",795,0.795,1
"7935",30,NA,"Nonmatching","depression",5,6,"S4",520,0.52,0
"7936",31,"Self","Matching","anxious",6,4,"S1",552,0.552,1
"7937",31,"Self","Matching","anxious",6,4,"S1",391,0.391,1
"7938",31,"Self","Matching","anxious",6,4,"S1",568,0.568,1
"7939",31,"Self","Matching","anxious",6,4,"S1",444,0.444,1
"7940",31,"Self","Matching","anxious",6,4,"S1",419,0.419,1
"7941",31,"Self","Matching","anxious",6,4,"S1",365,0.365,1
"7942",31,"Self","Matching","anxious",6,4,"S1",427,0.427,1
"7943",31,"Self","Matching","anxious",6,4,"S1",460,0.46,1
"7944",31,"Self","Matching","anxious",6,4,"S1",507,0.507,1
"7945",31,"Self","Matching","anxious",6,4,"S1",509,0.509,1
"7946",31,"Self","Matching","anxious",6,4,"S1",341,0.341,1
"7947",31,"Self","Matching","anxious",6,4,"S1",340,0.34,1
"7948",31,"Self","Matching","anxious",6,4,"S1",462,0.462,1
"7949",31,"Self","Matching","anxious",6,4,"S1",505,0.505,1
"7950",31,"Self","Matching","anxious",6,4,"S1",516,0.516,1
"7951",31,"Self","Matching","anxious",6,4,"S1",482,0.482,1
"7952",31,"Self","Matching","anxious",6,4,"S1",592,0.592,1
"7953",31,"Self","Matching","anxious",6,4,"S1",456,0.456,1
"7954",31,"Self","Matching","anxious",6,4,"S1",425,0.425,1
