"Subject","Block","Trial","Trial_type","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
101,5,34,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,426,0.426,1
101,5,35,"ExpList",23,"Mann","links","circle.png","Fremder","Nonmatching","Self","Self","Self",5,582,0.582,1
101,5,36,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,739,0.739,1
101,5,37,"ExpList",23,"Mann","links","circle.png","Fremder","Nonmatching","Self","Self","Self",5,729,0.729,1
101,5,38,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,478,0.478,1
101,5,39,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,436,0.436,1
101,5,40,"ExpList",23,"Mann","links","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,542,0.542,1
101,5,41,"ExpList",23,"Mann","links","circle.png","Fremder","Nonmatching","Self","Self","Self",5,787,0.787,1
101,5,42,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,473,0.473,1
101,5,43,"ExpList",23,"Mann","links","circle.png","Fremder","Nonmatching","Self","Self","Self",5,558,0.558,1
101,5,44,"ExpList",23,"Mann","links","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,448,0.448,1
101,5,45,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,541,0.541,1
101,5,46,"ExpList",23,"Mann","links","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,614,0.614,1
101,5,47,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,584,0.584,1
101,5,48,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,595,0.595,1
101,5,49,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,485,0.485,1
101,5,50,"ExpList",23,"Mann","links","circle.png","Fremder","Nonmatching","Self","Self","Self",5,561,0.561,1
101,5,51,"ExpList",23,"Mann","links","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,573,0.573,1
101,5,52,"ExpList",23,"Mann","links","circle.png","Fremder","Nonmatching","Self","Self","Self",5,545,0.545,1
101,5,53,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,728,0.728,1
101,5,54,"ExpList",23,"Mann","links","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,546,0.546,1
101,5,55,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,494,0.494,1
101,5,56,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,715,0.715,1
101,5,57,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,646,0.646,1
101,5,58,"ExpList",23,"Mann","links","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,383,0.383,1
101,5,59,"ExpList",23,"Mann","links","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,558,0.558,1
101,5,60,"ExpList",23,"Mann","links","circle.png","Ich","Matching","Self","Self","Self",1,486,0.486,1
102,1,1,"TrainList1",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,437,0.437,1
102,1,2,"TrainList1",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,1357,1.357,1
102,1,3,"TrainList1",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,766,0.766,1
102,1,4,"TrainList1",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,610,0.61,1
102,1,5,"TrainList1",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,631,0.631,1
102,1,6,"TrainList1",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,355,0.355,1
102,1,7,"TrainList1",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,542,0.542,1
102,1,8,"TrainList1",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,815,0.815,1
102,1,9,"TrainList1",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,393,0.393,1
102,1,10,"TrainList1",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,399,0.399,0
102,1,11,"TrainList1",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,773,0.773,1
102,1,12,"TrainList1",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,640,0.64,1
102,1,13,"TrainList1",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,718,0.718,1
102,1,14,"TrainList1",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,434,0.434,0
102,1,15,"TrainList1",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,496,0.496,1
102,1,16,"TrainList1",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,618,0.618,1
102,1,17,"TrainList1",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,578,0.578,1
102,1,18,"TrainList1",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,665,0.665,1
102,1,19,"TrainList1",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,270,0.27,1
102,1,20,"TrainList1",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,515,0.515,1
102,1,21,"TrainList1",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,800,0.8,1
102,1,22,"TrainList1",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,1309,1.309,1
102,1,23,"TrainList1",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,616,0.616,1
102,1,24,"TrainList1",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,623,0.623,1
102,2,1,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,579,0.579,1
102,2,2,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,598,0.598,1
102,2,3,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,367,0.367,1
102,2,4,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,524,0.524,1
102,2,5,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,374,0.374,1
102,2,6,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,573,0.573,1
102,2,7,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,450,0.45,1
102,2,8,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,485,0.485,1
102,2,9,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,668,0.668,1
102,2,10,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,467,0.467,1
102,2,11,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,415,0.415,1
102,2,12,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,491,0.491,1
102,2,13,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,972,0.972,1
102,2,14,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,444,0.444,1
102,2,15,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,600,0.6,1
102,2,16,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,573,0.573,1
102,2,17,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,901,0.901,1
102,2,18,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,434,0.434,1
102,2,19,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,649,0.649,0
102,2,20,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,794,0.794,1
102,2,21,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,395,0.395,1
102,2,22,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,552,0.552,1
102,2,23,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,465,0.465,1
102,2,24,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,592,0.592,1
102,2,25,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,433,0.433,1
102,2,26,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,406,0.406,1
102,2,27,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,515,0.515,1
102,2,28,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,520,0.52,1
102,2,29,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,556,0.556,0
102,2,30,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,510,0.51,1
102,2,31,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,676,0.676,1
102,2,32,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,524,0.524,1
102,2,33,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,436,0.436,1
102,2,34,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,542,0.542,1
102,2,35,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,558,0.558,1
102,2,36,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,528,0.528,1
102,2,37,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,466,0.466,1
102,2,38,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,400,0.4,1
102,2,39,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,424,0.424,0
102,2,40,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,657,0.657,1
102,2,41,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,427,0.427,1
102,2,42,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,525,0.525,1
102,2,43,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,672,0.672,1
102,2,44,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,447,0.447,1
102,2,45,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,570,0.57,1
102,2,46,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,680,0.68,1
102,2,47,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,451,0.451,0
102,2,48,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,514,0.514,1
102,2,49,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,576,0.576,1
102,2,50,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,397,0.397,1
102,2,51,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,829,0.829,1
102,2,52,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,444,0.444,1
102,2,53,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,714,0.714,1
102,2,54,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,411,0.411,0
102,2,55,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,559,0.559,1
102,2,56,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,495,0.495,1
102,2,57,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,598,0.598,1
102,2,58,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,527,0.527,1
102,2,59,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,583,0.583,1
102,2,60,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,252,0.252,1
102,3,1,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,516,0.516,1
102,3,2,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,400,0.4,1
102,3,3,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,336,0.336,0
102,3,4,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,292,0.292,1
102,3,5,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,617,0.617,1
102,3,6,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,522,0.522,1
102,3,7,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,465,0.465,1
102,3,8,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,408,0.408,1
102,3,9,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,252,0.252,1
102,3,10,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,326,0.326,1
102,3,11,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,484,0.484,1
102,3,12,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,435,0.435,1
102,3,13,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,651,0.651,1
102,3,14,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,489,0.489,1
102,3,15,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,489,0.489,0
102,3,16,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,400,0.4,1
102,3,17,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,481,0.481,1
102,3,18,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,519,0.519,1
102,3,19,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,325,0.325,1
102,3,20,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,548,0.548,1
102,3,21,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,648,0.648,1
102,3,22,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,670,0.67,1
102,3,23,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,422,0.422,1
102,3,24,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,460,0.46,1
102,3,25,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,433,0.433,1
102,3,26,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,384,0.384,1
102,3,27,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,417,0.417,1
102,3,28,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,546,0.546,1
102,3,29,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,555,0.555,1
102,3,30,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,310,0.31,1
102,3,31,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,552,0.552,1
102,3,32,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,304,0.304,1
102,3,33,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,568,0.568,1
102,3,34,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,347,0.347,1
102,3,35,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,326,0.326,1
102,3,36,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,454,0.454,1
102,3,37,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,587,0.587,1
102,3,38,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,443,0.443,1
102,3,39,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,397,0.397,1
102,3,40,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,400,0.4,1
102,3,41,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,539,0.539,1
102,3,42,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,496,0.496,1
102,3,43,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,456,0.456,1
102,3,44,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,534,0.534,1
102,3,45,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,461,0.461,1
102,3,46,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,398,0.398,1
102,3,47,"ExpList",28,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,368,0.368,1
102,3,48,"ExpList",28,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,353,0.353,0
102,3,49,"ExpList",28,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,604,0.604,1
102,3,50,"ExpList",28,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,368,0.368,1
