"Subject","Age","Gender","Handedness","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",316.2682708,0.3162682708,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",45.31274922,0.04531274922,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",370.1775018,0.3701775018,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",389.9984639,0.3899984639,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",180.9542384,0.1809542384,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",312.558895,0.312558895,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",335.7626181,0.3357626181,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",269.0841351,0.2690841351,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",333.779579,0.333779579,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",264.8160551,0.2648160551,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",154.3433741,0.1543433741,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",185.2132082,0.1852132082,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",258.8856556,0.2588856556,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",197.6771709,0.1976771709,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",295.2772118,0.2952772118,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",298.0152611,0.2980152611,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",413.207477,0.413207477,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",418.6506905,0.4186506905,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",167.5657053,0.1675657053,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",294.9175406,0.2949175406,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",275.8253794,0.2758253794,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",261.4044007,0.2614044007,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",206.5639142,0.2065639142,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",203.2887954,0.2032887954,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",113.7131508,0.1137131508,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",164.394198,0.164394198,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",307.3442169,0.3073442169,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",212.2000866,0.2122000866,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",281.5266922,0.2815266922,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",54.91869897,0.05491869897,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",196.0259173,0.1960259173,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",211.0148072,0.2110148072,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",278.4578633,0.2784578633,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",125.5927254,0.1255927254,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",170.9675509,0.1709675509,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",101.7766166,0.1017766166,0
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",281.3762836,0.2813762836,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",160.5931912,0.1605931912,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",113.8244458,0.1138244458,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",217.0236651,0.2170236651,0
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",140.1344482,0.1401344482,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",193.6381143,0.1936381143,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",248.4765798,0.2484765798,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",136.1204032,0.1361204032,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",253.3658519,0.2533658519,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",72.42686115,0.07242686115,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",281.8168327,0.2818168327,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",192.6133279,0.1926133279,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",207.78317,0.20778317,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",127.3453087,0.1273453087,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",196.4809727,0.1964809727,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",78.18284631,0.07818284631,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",239.3334154,0.2393334154,0
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",230.284851,0.230284851,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",213.6555351,0.2136555351,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",312.6567043,0.3126567043,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",63.67595866,0.06367595866,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",283.3854854,0.2833854854,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",80.89029044,0.08089029044,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",199.1597135,0.1991597135,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",150.3962688,0.1503962688,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",213.8331737,0.2138331737,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",203.3561412,0.2033561412,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",240.154339,0.240154339,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",229.5270283,0.2295270283,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",158.4900059,0.1584900059,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",214.2839842,0.2142839842,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",323.7807397,0.3237807397,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",328.3989653,0.3283989653,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",237.5210803,0.2375210803,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",150.6636515,0.1506636515,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",278.4111109,0.2784111109,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",413.0614698,0.4130614698,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",104.1144915,0.1041144915,0
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",195.612045,0.195612045,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",284.9277332,0.2849277332,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",268.1107242,0.2681107242,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",631.5432396,0.6315432396,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",390.6841464,0.3906841464,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",407.1065299,0.4071065299,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",374.0322273,0.3740322273,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",673.1852144,0.6731852144,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",NA,NA,2
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",NA,NA,2
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",569.2451391,0.5692451391,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",669.9766368,0.6699766368,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",681.5153081,0.6815153081,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",805.7330567,0.8057330567,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","White","White",650.542723,0.650542723,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",581.856532,0.581856532,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",640.6983063,0.6406983063,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",655.6438245,0.6556438245,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",748.4441102,0.7484441102,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",449.9564543,0.4499564543,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",183.0485202,0.1830485202,1
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",298.8631725,0.2988631725,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",517.4407475,0.5174407475,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",319.0361261,0.3190361261,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",277.5466349,0.2775466349,1
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",388.8822552,0.3888822552,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",358.2238089,0.3582238089,0
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",469.2780077,0.4692780077,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",600.2000682,0.6002000682,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",505.056981,0.505056981,0
3,19,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",602.3003981,0.6023003981,1
3,19,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",585.0723293,0.5850723293,1
3,19,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",505.7102591,0.5057102591,0
3,19,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",797.3710652,0.7973710652,0
3,19,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",NA,NA,2
3,19,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",720.4241324,0.7204241324,1
