"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec"
"23",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,605,1,0.605
"24",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,848,1,0.848
"25",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,558,1,0.558
"26",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,410,1,0.41
"27",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,874,1,0.874
"28",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,420,1,0.42
"29",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,600,1,0.6
"30",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,681,1,0.681
"31",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,520,1,0.52
"32",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,359,1,0.359
"33",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,614,1,0.614
"34",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,467,1,0.467
"35",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,648,1,0.648
"36",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,820,1,0.82
"37",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,511,1,0.511
"38",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,349,1,0.349
"39",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,441,1,0.441
"40",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,702,1,0.702
"41",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,525,1,0.525
"42",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,447,1,0.447
"43",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,513,1,0.513
"44",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,821,1,0.821
"45",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,525,1,0.525
"46",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,815,1,0.815
"47",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,744,1,0.744
"48",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,662,1,0.662
"49",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,420,1,0.42
"50",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,443,1,0.443
"51",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0
"52",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,405,1,0.405
"53",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,579,1,0.579
"54",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,432,1,0.432
"55",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,709,1,0.709
"56",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,735,1,0.735
"57",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,370,1,0.37
"58",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,360,1,0.36
"59",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,914,1,0.914
"60",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,664,1,0.664
"61",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",1,365,0,0.365
"62",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,555,1,0.555
"63",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,1000,1,1
"64",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,920,1,0.92
"65",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,367,1,0.367
"66",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,632,1,0.632
"67",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,696,1,0.696
"68",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,576,1,0.576
"69",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,468,1,0.468
"70",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,551,1,0.551
"71",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,540,1,0.54
"72",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,793,1,0.793
"73",2832782,22,"Mujer","Diestro","circulo","amigo","Nonmatching",1,506,1,0.506
"74",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,580,1,0.58
"75",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,310,1,0.31
"76",2832782,22,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,543,1,0.543
"77",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,482,1,0.482
"78",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,348,1,0.348
"79",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,374,1,0.374
"80",2832782,22,"Mujer","Diestro","cuadrado","amigo","Matching",5,350,1,0.35
"81",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,525,0,0.525
"82",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,278,1,0.278
"83",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",NA,0,0,0
"84",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,590,1,0.59
"85",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,461,1,0.461
"86",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,816,1,0.816
"87",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,1035,1,1.035
"88",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,482,0,0.482
"89",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,553,1,0.553
"90",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,598,1,0.598
"91",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,665,1,0.665
"92",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,601,1,0.601
"93",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,261,1,0.261
"94",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,794,0,0.794
"95",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,464,1,0.464
"96",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,650,1,0.65
"97",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,808,1,0.808
"98",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,521,0,0.521
"99",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,871,1,0.871
"100",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,499,1,0.499
"101",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,961,1,0.961
"102",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,564,0,0.564
"103",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,436,1,0.436
"104",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",5,272,0,0.272
"105",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,434,0,0.434
"106",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,683,1,0.683
"107",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,675,1,0.675
"108",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,537,1,0.537
"109",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,325,0,0.325
"110",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,280,1,0.28
"111",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,440,1,0.44
"112",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,459,0,0.459
"113",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,688,1,0.688
"114",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,700,0,0.7
"115",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,681,1,0.681
"116",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,785,1,0.785
"117",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,663,1,0.663
"118",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,791,1,0.791
"119",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,848,1,0.848
"120",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,662,1,0.662
"121",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,652,1,0.652
"122",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,597,1,0.597
"123",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,620,1,0.62
"124",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,801,1,0.801
"125",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,803,1,0.803
"126",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,706,1,0.706
"127",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,391,1,0.391
"128",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,579,1,0.579
"129",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,554,1,0.554
"130",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,544,1,0.544
"131",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,358,1,0.358
"132",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,700,1,0.7
"133",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,435,1,0.435
"134",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,857,1,0.857
"135",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,595,0,0.595
"136",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,590,1,0.59
"137",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,566,1,0.566
"138",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,501,1,0.501
"139",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,674,1,0.674
"140",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,668,1,0.668
"141",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,662,1,0.662
"142",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,527,1,0.527
"143",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,541,1,0.541
"144",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,530,1,0.53
"145",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,206,0,0.206
"146",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,573,0,0.573
"147",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,444,1,0.444
"148",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,514,1,0.514
"149",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,601,1,0.601
"150",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",1,595,0,0.595
"151",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,917,1,0.917
"152",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,433,1,0.433
"153",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,705,1,0.705
"154",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,577,1,0.577
"155",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,622,1,0.622
"156",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,609,1,0.609
"157",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,765,1,0.765
"158",2832782,22,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,521,1,0.521
"159",2832782,22,"Mujer","Diestro","triangulo","extrano","Matching",5,837,1,0.837
"160",2832782,22,"Mujer","Diestro","circulo","extrano","Nonmatching",1,583,1,0.583
"161",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,595,1,0.595
"162",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,510,1,0.51
"163",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,537,0,0.537
"164",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,642,1,0.642
"165",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,555,1,0.555
"166",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,440,1,0.44
"167",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,316,1,0.316
"168",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,404,1,0.404
"169",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,451,1,0.451
"170",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,320,1,0.32
"171",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,728,1,0.728
"172",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,293,1,0.293
"173",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,850,1,0.85
"174",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,719,1,0.719
"175",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,282,1,0.282
"176",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,507,1,0.507
"177",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,283,1,0.283
"178",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,792,1,0.792
"179",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,450,1,0.45
"180",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,345,1,0.345
"181",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,644,1,0.644
"182",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,328,1,0.328
"183",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,299,1,0.299
"184",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,363,0,0.363
"185",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,636,1,0.636
"186",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,503,1,0.503
"187",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,433,1,0.433
"188",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,431,1,0.431
"189",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,263,1,0.263
"190",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,544,1,0.544
"191",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,495,1,0.495
"192",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,550,1,0.55
"193",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,731,1,0.731
"194",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,517,1,0.517
"195",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,538,1,0.538
"196",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,529,1,0.529
"197",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,453,1,0.453
"198",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,874,1,0.874
"199",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,585,1,0.585
"200",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,457,1,0.457
"201",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,671,1,0.671
"202",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,566,1,0.566
"203",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,436,1,0.436
"204",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,801,1,0.801
"205",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,718,1,0.718
"206",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,606,1,0.606
"207",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,507,1,0.507
"208",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,442,1,0.442
"209",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,731,1,0.731
"210",2832782,22,"Mujer","Diestro","circulo","tu","Matching",1,763,0,0.763
"211",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,566,1,0.566
"212",2832782,22,"Mujer","Diestro","circulo","tu","Matching",1,295,0,0.295
"213",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,555,1,0.555
"214",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,544,1,0.544
"215",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,361,1,0.361
"216",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,623,1,0.623
"217",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,645,1,0.645
"218",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,497,1,0.497
"219",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,399,1,0.399
"220",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,535,1,0.535
"221",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,481,1,0.481
"222",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,505,1,0.505
"223",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,568,1,0.568
"224",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,493,1,0.493
"225",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,249,1,0.249
"226",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,365,0,0.365
"227",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,452,1,0.452
"228",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",1,630,1,0.63
"229",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,448,0,0.448
"230",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,460,1,0.46
"231",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,479,1,0.479
"232",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,570,1,0.57
"233",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,469,1,0.469
"234",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,484,1,0.484
"235",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,687,1,0.687
"236",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,354,1,0.354
"237",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,551,1,0.551
"238",2832782,22,"Mujer","Diestro","triangulo","tu","Nonmatching",1,491,1,0.491
"239",2832782,22,"Mujer","Diestro","cuadrado","tu","Nonmatching",5,427,0,0.427
"240",2832782,22,"Mujer","Diestro","circulo","tu","Matching",5,444,1,0.444
"241",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,946,1,0.946
"242",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,655,1,0.655
"243",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0
"244",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,1069,1,1.069
"245",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,926,1,0.926
"246",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,1022,1,1.022
"247",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,817,1,0.817
"248",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,817,1,0.817
"249",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,579,1,0.579
"250",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,491,1,0.491
"251",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,545,1,0.545
"252",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,585,1,0.585
"253",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,491,0,0.491
"254",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,836,0,0.836
"255",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"256",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,624,1,0.624
"257",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,370,1,0.37
"258",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,702,1,0.702
"259",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,660,1,0.66
"260",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,644,0,0.644
"261",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0
"262",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,648,1,0.648
"263",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,684,1,0.684
"264",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"265",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,651,1,0.651
"266",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,853,0,0.853
"267",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,930,1,0.93
"268",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,547,1,0.547
"269",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,812,1,0.812
"270",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0
"271",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,724,0,0.724
"272",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,694,1,0.694
"273",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,710,1,0.71
"274",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,830,1,0.83
"275",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,809,1,0.809
"276",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,956,1,0.956
"277",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"278",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,377,1,0.377
"279",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,644,0,0.644
"280",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,772,0,0.772
"281",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"282",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,889,1,0.889
"283",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,904,0,0.904
"284",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,1024,0,1.024
"285",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,617,1,0.617
"286",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,884,1,0.884
"287",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,337,1,0.337
"288",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,558,1,0.558
"289",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,886,1,0.886
"290",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,1062,1,1.062
"291",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,613,1,0.613
"292",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0
"293",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,430,1,0.43
"294",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,324,1,0.324
"295",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,321,1,0.321
"296",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,619,1,0.619
"297",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,540,1,0.54
"298",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,737,1,0.737
"299",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,800,0,0.8
"300",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,464,1,0.464
"301",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,750,1,0.75
"302",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,410,1,0.41
"303",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,384,0,0.384
"304",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,664,1,0.664
"305",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"306",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",5,451,0,0.451
"307",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,619,1,0.619
"308",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,409,1,0.409
"309",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,693,1,0.693
"310",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",1,959,0,0.959
"311",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,418,1,0.418
"312",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,547,1,0.547
"313",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",5,725,1,0.725
"314",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"315",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0
"316",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0
"317",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,702,0,0.702
"318",5390520,18,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,734,1,0.734
"319",5390520,18,"Mujer","Diestro","circulo","amigo","Nonmatching",1,733,1,0.733
"320",5390520,18,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0
"321",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,1016,1,1.016
"322",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,748,0,0.748
"323",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,847,0,0.847
"324",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,796,1,0.796
"325",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,1011,1,1.011
"326",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,740,1,0.74
"327",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,1003,1,1.003
"328",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,766,1,0.766
"329",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,833,1,0.833
"330",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,811,1,0.811
"331",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0
"332",5390520,18,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,919,1,0.919
"333",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,494,0,0.494
"334",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",5,754,1,0.754
"335",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,738,1,0.738
"336",5390520,18,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,460,1,0.46
"337",5390520,18,"Mujer","Diestro","circulo","extrano","Matching",1,432,0,0.432
