"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","condition1level"
"1451",9,"Nonmatching","Self","1",681,0.681,0,2
"1452",9,"Nonmatching","Self","1",930,0.93,1,2
"1453",9,"Nonmatching","Self","1",574,0.574,0,2
"1454",9,"Nonmatching","Self","1",534,0.534,0,2
"1455",9,"Nonmatching","Self","1",468,0.468,1,1
"1456",9,"Nonmatching","Self","1",857,0.857,1,2
"1457",9,"Nonmatching","Self","1",455,0.455,0,1
"1458",9,"Nonmatching","Self","1",641,0.641,1,1
"1459",9,"Nonmatching","Self","1",686,0.686,1,1
"1460",9,"Nonmatching","Self","1",646,0.646,0,1
"1461",9,"Nonmatching","Self","1",638,0.638,1,2
"1462",9,"Nonmatching","Self","1",479,0.479,1,2
"1463",9,"Nonmatching","Self","1",760,0.76,1,2
"1464",9,"Nonmatching","Self","1",430,0.43,1,1
"1465",9,"Nonmatching","Self","1",564,0.564,0,1
"1466",9,"Nonmatching","Self","1",780,0.78,1,1
"1467",9,"Nonmatching","Self","1",890,0.89,1,1
"1468",9,"Nonmatching","Self","1",572,0.572,1,2
"1469",9,"Nonmatching","Self","1",421,0.421,1,1
"1470",9,"Nonmatching","Self","1",516,0.516,1,1
"1471",9,"Nonmatching","Self","1",553,0.553,1,1
"1472",9,"Nonmatching","Self","1",572,0.572,1,1
"1473",9,"Nonmatching","Self","1",482,0.482,1,2
"1474",9,"Nonmatching","Self","1",458,0.458,0,2
"1475",9,"Nonmatching","Self","1",677,0.677,0,2
"1476",9,"Nonmatching","Self","1",498,0.498,1,1
"1477",9,"Nonmatching","Self","1",806,0.806,0,2
"1478",9,"Nonmatching","Self","1",877,0.877,1,2
"1479",9,"Nonmatching","Self","1",728,0.728,1,1
"1480",9,"Nonmatching","Self","1",681,0.681,0,2
"1481",9,"Nonmatching","Self","1",395,0.395,0,2
"1482",9,"Nonmatching","Self","1",457,0.457,1,1
"1483",9,"Nonmatching","Self","1",246,0.246,0,1
"1484",9,"Nonmatching","Celebrity","1",374,0.374,0,1
"1485",9,"Nonmatching","Celebrity","1",661,0.661,1,1
"1486",9,"Nonmatching","Celebrity","1",544,0.544,1,1
"1487",9,"Nonmatching","Celebrity","1",884,0.884,1,2
"1488",9,"Nonmatching","Celebrity","1",646,0.646,1,2
"1489",9,"Nonmatching","Celebrity","1",607,0.607,1,1
"1490",9,"Nonmatching","Celebrity","1",593,0.593,0,1
"1491",9,"Nonmatching","Celebrity","1",521,0.521,0,1
"1492",9,"Nonmatching","Celebrity","1",705,0.705,1,2
"1493",9,"Nonmatching","Celebrity","1",824,0.824,1,2
"1494",9,"Nonmatching","Celebrity","1",644,0.644,1,1
"1495",9,"Nonmatching","Celebrity","1",660,0.66,1,2
"1496",9,"Nonmatching","Celebrity","1",416,0.416,1,2
"1497",9,"Nonmatching","Celebrity","1",462,0.462,1,1
"1498",9,"Nonmatching","Celebrity","1",703,0.703,1,2
"1499",9,"Nonmatching","Celebrity","1",666,0.666,1,2
"1500",9,"Nonmatching","Celebrity","1",574,0.574,0,2
"1501",9,"Nonmatching","Celebrity","1",949,0.949,1,2
"1502",9,"Nonmatching","Celebrity","1",593,0.593,1,1
"1503",9,"Nonmatching","Celebrity","1",551,0.551,1,1
"1504",9,"Nonmatching","Celebrity","1",543,0.543,1,2
"1505",9,"Nonmatching","Celebrity","1",535,0.535,1,1
"1506",9,"Nonmatching","Celebrity","1",720,0.72,1,2
"1507",9,"Nonmatching","Celebrity","1",537,0.537,1,1
"1508",9,"Nonmatching","Celebrity","1",674,0.674,1,2
"1509",9,"Nonmatching","Celebrity","1",633,0.633,1,1
"1510",9,"Nonmatching","Celebrity","1",859,0.859,1,2
"1511",9,"Nonmatching","Celebrity","1",968,0.968,1,2
"1512",9,"Nonmatching","Celebrity","1",477,0.477,0,2
"1513",9,"Nonmatching","Celebrity","1",733,0.733,1,1
"1514",9,"Nonmatching","Celebrity","1",480,0.48,1,1
"1515",9,"Nonmatching","Celebrity","1",539,0.539,1,1
"1516",9,"Nonmatching","Celebrity","1",639,0.639,0,2
"1517",9,"Nonmatching","Celebrity","1",618,0.618,1,2
"1518",9,"Nonmatching","Celebrity","1",657,0.657,1,2
"1519",9,"Nonmatching","Celebrity","1",628,0.628,1,1
"1520",9,"Nonmatching","Celebrity","1",693,0.693,1,1
"1521",9,"Nonmatching","Celebrity","1",389,0.389,0,2
"1522",9,"Nonmatching","Celebrity","1",544,0.544,1,1
"1523",9,"Nonmatching","Celebrity","1",351,0.351,0,2
"1524",9,"Nonmatching","Celebrity","1",688,0.688,1,2
"1525",9,"Nonmatching","Celebrity","1",992,0.992,1,1
"1526",9,"Nonmatching","Celebrity","1",508,0.508,1,1
"1527",9,"Nonmatching","Celebrity","1",794,0.794,1,2
"1528",9,"Nonmatching","Celebrity","1",715,0.715,1,1
"1529",9,"Nonmatching","Celebrity","1",574,0.574,1,1
"1530",9,"Nonmatching","Celebrity","1",584,0.584,1,1
"1531",9,"Nonmatching","Celebrity","1",760,0.76,1,1
"1532",9,"Nonmatching","Celebrity","1",526,0.526,0,2
"1533",10,"Matching","Self","1",498,0.498,1,1
"1534",10,"Matching","Self","1",321,0.321,1,2
"1535",10,"Matching","Self","1",380,0.38,1,2
"1536",10,"Matching","Self","1",466,0.466,1,1
"1537",10,"Matching","Self","1",352,0.352,1,1
"1538",10,"Matching","Self","1",521,0.521,0,2
"1539",10,"Matching","Self","1",346,0.346,1,1
"1540",10,"Matching","Self","1",349,0.349,1,1
"1541",10,"Matching","Self","1",652,0.652,0,2
"1542",10,"Matching","Self","1",757,0.757,1,2
"1543",10,"Matching","Self","1",530,0.53,1,1
"1544",10,"Matching","Self","1",809,0.809,1,2
"1545",10,"Matching","Self","1",650,0.65,1,2
"1546",10,"Matching","Self","1",349,0.349,1,2
"1547",10,"Matching","Self","1",452,0.452,1,2
"1548",10,"Matching","Self","1",407,0.407,0,2
"1549",10,"Matching","Self","1",412,0.412,0,1
"1550",10,"Matching","Self","1",387,0.387,1,1
"1551",10,"Matching","Self","1",584,0.584,1,1
"1552",10,"Matching","Self","1",281,0.281,1,1
"1553",10,"Matching","Self","1",328,0.328,1,2
"1554",10,"Matching","Self","1",377,0.377,1,2
"1555",10,"Matching","Self","1",421,0.421,1,2
"1556",10,"Matching","Self","1",428,0.428,1,1
"1557",10,"Matching","Self","1",541,0.541,1,2
"1558",10,"Matching","Self","1",460,0.46,1,2
"1559",10,"Matching","Self","1",523,0.523,0,2
"1560",10,"Matching","Self","1",362,0.362,1,2
"1561",10,"Matching","Self","1",517,0.517,1,1
"1562",10,"Matching","Self","1",562,0.562,1,2
"1563",10,"Matching","Self","1",813,0.813,1,1
"1564",10,"Matching","Self","1",615,0.615,1,1
"1565",10,"Matching","Self","1",567,0.567,1,1
"1566",10,"Matching","Self","1",463,0.463,1,2
"1567",10,"Matching","Self","1",547,0.547,1,1
"1568",10,"Matching","Self","1",359,0.359,1,1
"1569",10,"Matching","Self","1",534,0.534,1,1
"1570",10,"Matching","Self","1",288,0.288,1,1
"1571",10,"Matching","Self","1",364,0.364,1,2
"1572",10,"Matching","Self","1",366,0.366,1,1
"1573",10,"Matching","Self","1",450,0.45,1,1
"1574",10,"Matching","Self","1",396,0.396,1,2
"1575",10,"Matching","Self","1",345,0.345,1,1
"1576",10,"Matching","Self","1",488,0.488,1,1
"1577",10,"Matching","Self","1",378,0.378,0,1
"1578",10,"Matching","Self","1",450,0.45,1,2
"1579",10,"Matching","Self","1",490,0.49,1,2
"1580",10,"Matching","Self","1",379,0.379,1,2
"1581",10,"Matching","Self","1",294,0.294,0,1
"1582",10,"Matching","Self","1",569,0.569,1,2
"1583",10,"Matching","Celebrity","1",404,0.404,0,1
"1584",10,"Matching","Celebrity","1",476,0.476,0,2
"1585",10,"Matching","Celebrity","1",730,0.73,1,2
"1586",10,"Matching","Celebrity","1",559,0.559,1,2
"1587",10,"Matching","Celebrity","1",667,0.667,1,1
"1588",10,"Matching","Celebrity","1",762,0.762,1,1
"1589",10,"Matching","Celebrity","1",728,0.728,0,1
"1590",10,"Matching","Celebrity","1",391,0.391,0,2
"1591",10,"Matching","Celebrity","1",744,0.744,1,2
"1592",10,"Matching","Celebrity","1",577,0.577,1,2
"1593",10,"Matching","Celebrity","1",635,0.635,0,2
"1594",10,"Matching","Celebrity","1",379,0.379,0,1
"1595",10,"Matching","Celebrity","1",425,0.425,1,2
"1596",10,"Matching","Celebrity","1",888,0.888,0,2
"1597",10,"Matching","Celebrity","1",455,0.455,0,2
"1598",10,"Matching","Celebrity","1",623,0.623,0,1
"1599",10,"Matching","Celebrity","1",907,0.907,0,2
"1600",10,"Matching","Celebrity","1",719,0.719,1,1
"1601",10,"Matching","Celebrity","1",800,0.8,0,1
"1602",10,"Matching","Celebrity","1",621,0.621,1,1
"1603",10,"Matching","Celebrity","1",331,0.331,1,1
"1604",10,"Matching","Celebrity","1",432,0.432,0,1
"1605",10,"Matching","Celebrity","1",473,0.473,1,2
"1606",10,"Matching","Celebrity","1",709,0.709,1,1
"1607",10,"Matching","Celebrity","1",560,0.56,1,2
"1608",10,"Matching","Celebrity","1",594,0.594,1,2
"1609",10,"Matching","Celebrity","1",477,0.477,1,2
"1610",10,"Matching","Celebrity","1",374,0.374,0,1
"1611",10,"Matching","Celebrity","1",488,0.488,1,1
"1612",10,"Matching","Celebrity","1",329,0.329,0,1
"1613",10,"Matching","Celebrity","1",538,0.538,1,1
"1614",10,"Matching","Celebrity","1",565,0.565,1,1
"1615",10,"Matching","Celebrity","1",690,0.69,1,2
"1616",10,"Matching","Celebrity","1",535,0.535,1,1
"1617",10,"Matching","Celebrity","1",653,0.653,1,1
"1618",10,"Matching","Celebrity","1",365,0.365,1,2
"1619",10,"Matching","Celebrity","1",492,0.492,1,1
"1620",10,"Matching","Celebrity","1",625,0.625,1,2
"1621",10,"Matching","Celebrity","1",658,0.658,1,2
"1622",10,"Matching","Celebrity","1",285,0.285,1,1
"1623",10,"Matching","Celebrity","1",546,0.546,1,1
"1624",10,"Matching","Celebrity","1",469,0.469,0,2
"1625",10,"Matching","Celebrity","1",505,0.505,1,1
"1626",10,"Matching","Celebrity","1",556,0.556,1,2
"1627",10,"Matching","Celebrity","1",376,0.376,1,2
"1628",10,"Matching","Celebrity","1",247,0.247,1,2
"1629",10,"Matching","Celebrity","1",504,0.504,1,1
"1630",10,"Matching","Celebrity","1",430,0.43,1,2
"1631",10,"Nonmatching","Self","1",348,0.348,0,1
"1632",10,"Nonmatching","Self","1",281,0.281,0,1
"1633",10,"Nonmatching","Self","1",536,0.536,1,2
"1634",10,"Nonmatching","Self","1",449,0.449,1,1
"1635",10,"Nonmatching","Self","1",629,0.629,1,2
"1636",10,"Nonmatching","Self","1",460,0.46,1,1
"1637",10,"Nonmatching","Self","1",494,0.494,1,2
"1638",10,"Nonmatching","Self","1",421,0.421,1,1
"1639",10,"Nonmatching","Self","1",653,0.653,0,1
"1640",10,"Nonmatching","Self","1",594,0.594,1,2
"1641",10,"Nonmatching","Self","1",430,0.43,1,2
"1642",10,"Nonmatching","Self","1",466,0.466,1,2
"1643",10,"Nonmatching","Self","1",416,0.416,1,1
"1644",10,"Nonmatching","Self","1",844,0.844,1,2
"1645",10,"Nonmatching","Self","1",369,0.369,1,1
"1646",10,"Nonmatching","Self","1",848,0.848,1,1
"1647",10,"Nonmatching","Self","1",452,0.452,1,1
"1648",10,"Nonmatching","Self","1",432,0.432,1,2
"1649",10,"Nonmatching","Self","1",539,0.539,1,2
"1650",10,"Nonmatching","Self","1",476,0.476,0,1
"1651",10,"Nonmatching","Self","1",852,0.852,1,1
"1652",10,"Nonmatching","Self","1",680,0.68,0,2
"1653",10,"Nonmatching","Self","1",523,0.523,1,2
"1654",10,"Nonmatching","Self","1",439,0.439,0,1
"1655",10,"Nonmatching","Self","1",544,0.544,1,1
"1656",10,"Nonmatching","Self","1",660,0.66,1,2
"1657",10,"Nonmatching","Self","1",793,0.793,1,2
"1658",10,"Nonmatching","Self","1",495,0.495,1,1
"1659",10,"Nonmatching","Self","1",475,0.475,1,1
"1660",10,"Nonmatching","Self","1",707,0.707,1,2
"1661",10,"Nonmatching","Self","1",521,0.521,1,1
"1662",10,"Nonmatching","Self","1",455,0.455,1,2
"1663",10,"Nonmatching","Self","1",505,0.505,1,1
"1664",10,"Nonmatching","Self","1",676,0.676,1,1
"1665",10,"Nonmatching","Self","1",566,0.566,1,1
"1666",10,"Nonmatching","Self","1",600,0.6,1,2
"1667",10,"Nonmatching","Self","1",506,0.506,1,2
"1668",10,"Nonmatching","Self","1",458,0.458,1,1
"1669",10,"Nonmatching","Self","1",432,0.432,1,2
"1670",10,"Nonmatching","Self","1",386,0.386,1,1
"1671",10,"Nonmatching","Self","1",522,0.522,1,2
"1672",10,"Nonmatching","Self","1",416,0.416,1,2
"1673",10,"Nonmatching","Self","1",352,0.352,1,1
"1674",10,"Nonmatching","Self","1",412,0.412,1,2
"1675",10,"Nonmatching","Self","1",453,0.453,1,2
"1676",10,"Nonmatching","Self","1",402,0.402,1,2
"1677",10,"Nonmatching","Self","1",358,0.358,0,1
"1678",10,"Nonmatching","Self","1",670,0.67,1,1
"1679",10,"Nonmatching","Self","1",538,0.538,1,2
"1680",10,"Nonmatching","Self","1",888,0.888,1,2
"1681",10,"Nonmatching","Celebrity","1",432,0.432,1,1
"1682",10,"Nonmatching","Celebrity","1",601,0.601,1,2
"1683",10,"Nonmatching","Celebrity","1",594,0.594,1,2
"1684",10,"Nonmatching","Celebrity","1",418,0.418,1,2
"1685",10,"Nonmatching","Celebrity","1",496,0.496,1,1
"1686",10,"Nonmatching","Celebrity","1",373,0.373,1,2
"1687",10,"Nonmatching","Celebrity","1",312,0.312,1,1
"1688",10,"Nonmatching","Celebrity","1",396,0.396,1,1
"1689",10,"Nonmatching","Celebrity","1",620,0.62,0,2
"1690",10,"Nonmatching","Celebrity","1",831,0.831,1,1
"1691",10,"Nonmatching","Celebrity","1",486,0.486,1,1
"1692",10,"Nonmatching","Celebrity","1",606,0.606,0,2
"1693",10,"Nonmatching","Celebrity","1",516,0.516,1,2
"1694",10,"Nonmatching","Celebrity","1",492,0.492,1,2
"1695",10,"Nonmatching","Celebrity","1",849,0.849,1,2
"1696",10,"Nonmatching","Celebrity","1",564,0.564,1,2
"1697",10,"Nonmatching","Celebrity","1",447,0.447,1,1
"1698",10,"Nonmatching","Celebrity","1",498,0.498,1,2
"1699",10,"Nonmatching","Celebrity","1",429,0.429,1,2
"1700",10,"Nonmatching","Celebrity","1",356,0.356,1,1
"1701",10,"Nonmatching","Celebrity","1",371,0.371,1,1
"1702",10,"Nonmatching","Celebrity","1",548,0.548,1,2
"1703",10,"Nonmatching","Celebrity","1",537,0.537,1,1
"1704",10,"Nonmatching","Celebrity","1",402,0.402,1,1
"1705",10,"Nonmatching","Celebrity","1",427,0.427,1,2
"1706",10,"Nonmatching","Celebrity","1",417,0.417,0,2
"1707",10,"Nonmatching","Celebrity","1",468,0.468,1,1
"1708",10,"Nonmatching","Celebrity","1",415,0.415,1,1
"1709",10,"Nonmatching","Celebrity","1",650,0.65,0,1
"1710",10,"Nonmatching","Celebrity","1",707,0.707,1,1
"1711",10,"Nonmatching","Celebrity","1",752,0.752,1,1
"1712",10,"Nonmatching","Celebrity","1",570,0.57,1,1
"1713",10,"Nonmatching","Celebrity","1",469,0.469,1,1
"1714",10,"Nonmatching","Celebrity","1",530,0.53,1,1
"1715",10,"Nonmatching","Celebrity","1",417,0.417,0,1
"1716",10,"Nonmatching","Celebrity","1",506,0.506,1,2
"1717",10,"Nonmatching","Celebrity","1",582,0.582,1,2
"1718",10,"Nonmatching","Celebrity","1",581,0.581,1,1
"1719",10,"Nonmatching","Celebrity","1",470,0.47,1,1
"1720",10,"Nonmatching","Celebrity","1",507,0.507,1,2
"1721",10,"Nonmatching","Celebrity","1",624,0.624,1,2
"1722",10,"Nonmatching","Celebrity","1",458,0.458,1,1
"1723",10,"Nonmatching","Celebrity","1",622,0.622,1,1
"1724",10,"Nonmatching","Celebrity","1",453,0.453,0,2
"1725",10,"Nonmatching","Celebrity","1",599,0.599,1,2
"1726",10,"Nonmatching","Celebrity","1",528,0.528,1,2
"1727",10,"Nonmatching","Celebrity","1",339,0.339,1,2
"1728",10,"Nonmatching","Celebrity","1",398,0.398,0,1
"1729",10,"Nonmatching","Celebrity","1",454,0.454,0,2
"1730",11,"Matching","Self","1",462,0.462,1,1
"1731",11,"Matching","Self","1",456,0.456,1,2
"1732",11,"Matching","Self","1",489,0.489,1,1
"1733",11,"Matching","Self","1",492,0.492,1,2
"1734",11,"Matching","Self","1",507,0.507,1,1
"1735",11,"Matching","Self","1",487,0.487,1,2
"1736",11,"Matching","Self","1",425,0.425,1,1
"1737",11,"Matching","Self","1",612,0.612,1,2
"1738",11,"Matching","Self","1",623,0.623,1,2
"1739",11,"Matching","Self","1",583,0.583,1,1
"1740",11,"Matching","Self","1",548,0.548,1,2
"1741",11,"Matching","Self","1",511,0.511,1,1
"1742",11,"Matching","Self","1",462,0.462,1,1
"1743",11,"Matching","Self","1",382,0.382,1,2
"1744",11,"Matching","Self","1",642,0.642,1,2
"1745",11,"Matching","Self","1",449,0.449,1,1
"1746",11,"Matching","Self","1",485,0.485,1,1
"1747",11,"Matching","Self","1",520,0.52,1,1
"1748",11,"Matching","Self","1",468,0.468,1,2
"1749",11,"Matching","Self","1",522,0.522,1,2
"1750",11,"Matching","Self","1",535,0.535,1,2
"1751",11,"Matching","Self","1",563,0.563,1,2
"1752",11,"Matching","Self","1",488,0.488,1,1
"1753",11,"Matching","Self","1",572,0.572,1,2
"1754",11,"Matching","Self","1",476,0.476,1,1
"1755",11,"Matching","Self","1",506,0.506,1,1
"1756",11,"Matching","Self","1",507,0.507,1,1
"1757",11,"Matching","Self","1",480,0.48,1,2
"1758",11,"Matching","Self","1",559,0.559,1,2
"1759",11,"Matching","Self","1",552,0.552,1,1
"1760",11,"Matching","Self","1",515,0.515,1,2
"1761",11,"Matching","Self","1",470,0.47,1,2
"1762",11,"Matching","Self","1",477,0.477,1,2
"1763",11,"Matching","Self","1",512,0.512,1,1
"1764",11,"Matching","Self","1",377,0.377,1,1
"1765",11,"Matching","Self","1",506,0.506,1,2
"1766",11,"Matching","Self","1",468,0.468,1,1
"1767",11,"Matching","Self","1",408,0.408,1,1
"1768",11,"Matching","Self","1",549,0.549,1,2
"1769",11,"Matching","Self","1",500,0.5,1,2
"1770",11,"Matching","Self","1",405,0.405,1,2
"1771",11,"Matching","Self","1",413,0.413,1,2
"1772",11,"Matching","Self","1",422,0.422,1,2
"1773",11,"Matching","Self","1",570,0.57,1,2
"1774",11,"Matching","Self","1",900,0.9,0,1
"1775",11,"Matching","Self","1",538,0.538,1,1
"1776",11,"Matching","Self","1",443,0.443,1,1
"1777",11,"Matching","Self","1",451,0.451,1,1
"1778",11,"Matching","Self","1",380,0.38,1,1
"1779",11,"Matching","Self","1",522,0.522,1,1
"1780",11,"Matching","Celebrity","1",532,0.532,1,2
"1781",11,"Matching","Celebrity","1",582,0.582,1,2
"1782",11,"Matching","Celebrity","1",748,0.748,0,2
"1783",11,"Matching","Celebrity","1",670,0.67,1,1
"1784",11,"Matching","Celebrity","1",639,0.639,1,1
"1785",11,"Matching","Celebrity","1",553,0.553,1,2
"1786",11,"Matching","Celebrity","1",744,0.744,1,1
"1787",11,"Matching","Celebrity","1",596,0.596,1,2
"1788",11,"Matching","Celebrity","1",630,0.63,0,2
"1789",11,"Matching","Celebrity","1",697,0.697,1,2
"1790",11,"Matching","Celebrity","1",522,0.522,0,1
"1791",11,"Matching","Celebrity","1",758,0.758,1,2
"1792",11,"Matching","Celebrity","1",594,0.594,1,1
"1793",11,"Matching","Celebrity","1",549,0.549,1,2
"1794",11,"Matching","Celebrity","1",533,0.533,1,1
"1795",11,"Matching","Celebrity","1",467,0.467,0,2
"1796",11,"Matching","Celebrity","1",684,0.684,1,1
"1797",11,"Matching","Celebrity","1",594,0.594,1,1
"1798",11,"Matching","Celebrity","1",627,0.627,1,1
"1799",11,"Matching","Celebrity","1",576,0.576,1,1
"1800",11,"Matching","Celebrity","1",593,0.593,1,1
"1801",11,"Matching","Celebrity","1",627,0.627,1,2
"1802",11,"Matching","Celebrity","1",613,0.613,1,2
"1803",11,"Matching","Celebrity","1",473,0.473,1,2
"1804",11,"Matching","Celebrity","1",678,0.678,1,1
"1805",11,"Matching","Celebrity","1",540,0.54,1,2
"1806",11,"Matching","Celebrity","1",712,0.712,1,1
"1807",11,"Matching","Celebrity","1",575,0.575,0,1
"1808",11,"Matching","Celebrity","1",630,0.63,1,2
"1809",11,"Matching","Celebrity","1",789,0.789,1,1
"1810",11,"Matching","Celebrity","1",519,0.519,1,2
"1811",11,"Matching","Celebrity","1",542,0.542,1,2
"1812",11,"Matching","Celebrity","1",607,0.607,1,1
"1813",11,"Matching","Celebrity","1",717,0.717,1,1
"1814",11,"Matching","Celebrity","1",592,0.592,1,1
"1815",11,"Matching","Celebrity","1",400,0.4,1,1
"1816",11,"Matching","Celebrity","1",452,0.452,1,2
"1817",11,"Matching","Celebrity","1",518,0.518,1,2
"1818",11,"Matching","Celebrity","1",479,0.479,1,2
"1819",11,"Matching","Celebrity","1",550,0.55,1,2
"1820",11,"Matching","Celebrity","1",626,0.626,1,1
"1821",11,"Matching","Celebrity","1",520,0.52,0,1
"1822",11,"Matching","Celebrity","1",680,0.68,1,1
"1823",11,"Matching","Celebrity","1",580,0.58,1,2
"1824",11,"Matching","Celebrity","1",736,0.736,1,2
"1825",11,"Matching","Celebrity","1",421,0.421,1,1
"1826",11,"Matching","Celebrity","1",501,0.501,1,2
"1827",11,"Matching","Celebrity","1",427,0.427,1,2
"1828",11,"Matching","Celebrity","1",595,0.595,1,1
"1829",11,"Nonmatching","Self","1",656,0.656,1,2
"1830",11,"Nonmatching","Self","1",919,0.919,1,1
"1831",11,"Nonmatching","Self","1",460,0.46,1,1
"1832",11,"Nonmatching","Self","1",580,0.58,0,2
"1833",11,"Nonmatching","Self","1",856,0.856,1,1
"1834",11,"Nonmatching","Self","1",884,0.884,1,2
"1835",11,"Nonmatching","Self","1",745,0.745,1,1
"1836",11,"Nonmatching","Self","1",664,0.664,1,2
"1837",11,"Nonmatching","Self","1",609,0.609,1,2
"1838",11,"Nonmatching","Self","1",519,0.519,1,2
"1839",11,"Nonmatching","Self","1",847,0.847,1,2
"1840",11,"Nonmatching","Self","1",504,0.504,1,1
"1841",11,"Nonmatching","Self","1",662,0.662,1,2
"1842",11,"Nonmatching","Self","1",954,0.954,1,2
"1843",11,"Nonmatching","Self","1",555,0.555,1,1
"1844",11,"Nonmatching","Self","1",548,0.548,1,1
"1845",11,"Nonmatching","Self","1",607,0.607,1,2
"1846",11,"Nonmatching","Self","1",753,0.753,1,1
"1847",11,"Nonmatching","Self","1",668,0.668,1,2
"1848",11,"Nonmatching","Self","1",576,0.576,1,1
"1849",11,"Nonmatching","Self","1",868,0.868,1,2
"1850",11,"Nonmatching","Self","1",583,0.583,1,1
"1851",11,"Nonmatching","Self","1",565,0.565,1,2
"1852",11,"Nonmatching","Self","1",586,0.586,1,1
"1853",11,"Nonmatching","Self","1",562,0.562,1,2
"1854",11,"Nonmatching","Self","1",609,0.609,1,2
"1855",11,"Nonmatching","Self","1",480,0.48,1,1
"1856",11,"Nonmatching","Self","1",609,0.609,1,2
"1857",11,"Nonmatching","Self","1",691,0.691,1,1
"1858",11,"Nonmatching","Self","1",628,0.628,1,2
"1859",11,"Nonmatching","Self","1",603,0.603,1,2
"1860",11,"Nonmatching","Self","1",616,0.616,1,1
"1861",11,"Nonmatching","Self","1",566,0.566,1,1
"1862",11,"Nonmatching","Self","1",646,0.646,1,2
"1863",11,"Nonmatching","Self","1",589,0.589,1,1
"1864",11,"Nonmatching","Self","1",714,0.714,1,1
"1865",11,"Nonmatching","Self","1",562,0.562,1,2
"1866",11,"Nonmatching","Self","1",517,0.517,1,2
"1867",11,"Nonmatching","Self","1",625,0.625,1,1
"1868",11,"Nonmatching","Self","1",517,0.517,0,1
"1869",11,"Nonmatching","Self","1",755,0.755,1,2
"1870",11,"Nonmatching","Self","1",571,0.571,1,1
"1871",11,"Nonmatching","Self","1",917,0.917,1,1
"1872",11,"Nonmatching","Self","1",523,0.523,1,2
"1873",11,"Nonmatching","Self","1",499,0.499,1,1
"1874",11,"Nonmatching","Self","1",604,0.604,1,2
"1875",11,"Nonmatching","Self","1",524,0.524,1,1
"1876",11,"Nonmatching","Self","1",626,0.626,1,1
"1877",11,"Nonmatching","Self","1",503,0.503,1,1
"1878",11,"Nonmatching","Self","1",515,0.515,1,2
"1879",11,"Nonmatching","Celebrity","1",676,0.676,1,1
"1880",11,"Nonmatching","Celebrity","1",495,0.495,0,2
"1881",11,"Nonmatching","Celebrity","1",747,0.747,1,1
