"","Subject","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"2051",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.934,1,934,"They","Group-Stranger"
"2052",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.7,1,700,"They","Group-Stranger"
"2053",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.634,1,634,"They","Group-Stranger"
"2054",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",1.25,1,1250,"They","Group-Stranger"
"2055",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",1.3,1,1300,"They","Group-Stranger"
"2056",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",1.033,1,1033,"They","Group-Stranger"
"2057",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.934,1,934,"They","Group-Stranger"
"2058",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",1.2,1,1200,"They","Group-Stranger"
"2059",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.9,1,900,"They","Group-Stranger"
"2060",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","n",0.883,1,883,"They","Group-Stranger"
"2061",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",1.067,1,1067,"They","Group-Stranger"
"2062",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.734,1,734,"They","Group-Stranger"
"2063",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.833,1,833,"They","Group-Stranger"
"2064",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.817,1,817,"They","Group-Stranger"
"2065",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","n",1.167,1,1167,"They","Group-Stranger"
"2066",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.7,1,700,"They","Group-Stranger"
"2067",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.667,1,667,"They","Group-Stranger"
"2068",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.884,1,884,"They","Group-Stranger"
"2069",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","n",1.1,1,1100,"They","Group-Stranger"
"2070",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Bottom","n",1.2,1,1200,"They","Group-Stranger"
"2071",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.734,1,734,"They","Group-Stranger"
"2072",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",0.783,1,783,"They","Group-Stranger"
"2073",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Bottom","n",0.817,1,817,"They","Group-Stranger"
"2074",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.767,1,767,"They","Group-Stranger"
"2075",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Star","Circle","Top","n",0.7,1,700,"They","Group-Stranger"
"2076",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Star","Circle","Top","n",1.55,1,1550,"They","Group-Stranger"
"2077",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Top","n",0.95,1,950,"They","Group-Stranger"
"2078",7,"Male",27,"l","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Star","Circle","Bottom","n",0.717,1,717,"They","Group-Stranger"
"2079",7,"Male",27,"l","h","Mismatch","We","TRAINING","You","We","Diamond","Triangle","Star","Circle","Top","None",NA,3,NA,"We","Group-Self"
"2080",7,"Male",27,"l","h","Mismatch","We","TRAINING","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",1.467,1,1467,"We","Group-Self"
"2081",7,"Male",27,"l","h","Mismatch","We","TRAINING","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.9,1,900,"We","Group-Self"
"2082",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",1.1,1,1100,"We","Group-Self"
"2083",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.7,1,700,"We","Group-Self"
"2084",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",1.117,1,1117,"We","Group-Self"
"2085",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",0.95,1,950,"We","Group-Self"
"2086",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",0.934,1,934,"We","Group-Self"
"2087",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",0.65,1,650,"We","Group-Self"
"2088",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.8,1,800,"We","Group-Self"
"2089",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",0.933,1,933,"We","Group-Self"
"2090",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",0.983,1,983,"We","Group-Self"
"2091",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",0.75,1,750,"We","Group-Self"
"2092",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Bottom","n",0.767,1,767,"We","Group-Self"
"2093",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Bottom","n",0.8,1,800,"We","Group-Self"
"2094",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Bottom","n",1,1,1000,"We","Group-Self"
"2095",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",1.35,1,1350,"We","Group-Self"
"2096",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",1.117,1,1117,"We","Group-Self"
"2097",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",1.067,1,1067,"We","Group-Self"
"2098",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Bottom","n",0.8,1,800,"We","Group-Self"
"2099",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",1.017,1,1017,"We","Group-Self"
"2100",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",1.383,1,1383,"We","Group-Self"
"2101",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",0.917,1,917,"We","Group-Self"
"2102",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.684,1,684,"We","Group-Self"
"2103",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",0.95,1,950,"We","Group-Self"
"2104",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.917,1,917,"We","Group-Self"
"2105",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",0.7,1,700,"We","Group-Self"
"2106",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Bottom","n",0.784,1,784,"We","Group-Self"
"2107",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",0.883,1,883,"We","Group-Self"
"2108",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"We","Group-Self"
"2109",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Bottom","n",0.9,1,900,"We","Group-Self"
"2110",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Star","Circle","Top","n",0.75,1,750,"We","Group-Self"
"2111",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"We","Group-Self"
"2112",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Top","n",0.833,1,833,"We","Group-Self"
"2113",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",0.634,1,634,"We","Group-Self"
"2114",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Star","Circle","Bottom","n",0.55,1,550,"We","Group-Self"
"2115",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.683,1,683,"We","Group-Self"
"2116",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"We","Group-Self"
"2117",7,"Male",27,"l","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Star","Circle","Bottom","n",0.584,1,584,"We","Group-Self"
"2118",7,"Male",27,"l","h","Mismatch","You","TRAINING","Self","You","Diamond","Triangle","Star","Circle","Top","n",1.167,1,1167,"You","Stranger"
"2119",7,"Male",27,"l","h","Mismatch","You","TRAINING","We","You","Diamond","Triangle","Star","Circle","Top","n",0.817,1,817,"You","Stranger"
"2120",7,"Male",27,"l","h","Mismatch","You","TRAINING","They","You","Diamond","Triangle","Star","Circle","Bottom","n",1.35,1,1350,"You","Stranger"
"2121",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Bottom","n",0.983,1,983,"You","Stranger"
"2122",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Bottom","n",0.983,1,983,"You","Stranger"
"2123",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Top","n",0.667,1,667,"You","Stranger"
"2124",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Bottom","n",1,1,1000,"You","Stranger"
"2125",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Top","n",1.483,1,1483,"You","Stranger"
"2126",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Bottom","n",0.717,1,717,"You","Stranger"
"2127",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Bottom","n",1.217,1,1217,"You","Stranger"
"2128",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Top","n",1.083,1,1083,"You","Stranger"
"2129",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Top","n",0.834,1,834,"You","Stranger"
"2130",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Bottom","m",0.534,0,534,"You","Stranger"
"2131",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Top","n",1.133,1,1133,"You","Stranger"
"2132",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"You","Stranger"
"2133",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Bottom","n",0.984,1,984,"You","Stranger"
"2134",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Top","n",1.317,1,1317,"You","Stranger"
"2135",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Top","m",0.6,0,600,"You","Stranger"
"2136",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Top","n",0.85,1,850,"You","Stranger"
"2137",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Bottom","n",0.95,1,950,"You","Stranger"
"2138",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Top","n",1.25,1,1250,"You","Stranger"
"2139",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Top","n",1,1,1000,"You","Stranger"
"2140",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Bottom","n",0.917,1,917,"You","Stranger"
"2141",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Bottom","n",0.867,1,867,"You","Stranger"
"2142",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"You","Stranger"
"2143",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Bottom","n",0.767,1,767,"You","Stranger"
"2144",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Bottom","n",0.9,1,900,"You","Stranger"
"2145",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Top","n",1.217,1,1217,"You","Stranger"
"2146",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Bottom","n",0.784,1,784,"You","Stranger"
"2147",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Bottom","n",1.367,1,1367,"You","Stranger"
"2148",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"You","Stranger"
"2149",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Bottom","n",0.683,1,683,"You","Stranger"
"2150",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Bottom","n",0.733,1,733,"You","Stranger"
"2151",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Bottom","n",0.65,1,650,"You","Stranger"
"2152",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Top","n",1.134,1,1134,"You","Stranger"
"2153",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Top","n",0.65,1,650,"You","Stranger"
"2154",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Star","Circle","Top","n",0.834,1,834,"You","Stranger"
"2155",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Star","Circle","Top","n",0.717,1,717,"You","Stranger"
"2156",7,"Male",27,"l","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Star","Circle","Bottom","n",0.683,1,683,"You","Stranger"
"2157",8,"Male",21,"r","h","Match","Self","TRAINING","Self","Self","Diamond","Star","Triangle","Circle","Top","n",1.05,1,1050,"Self","Self"
"2158",8,"Male",21,"r","h","Match","Self","TRAINING","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.717,1,717,"Self","Self"
"2159",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.634,1,634,"Self","Self"
"2160",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.767,1,767,"Self","Self"
"2161",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.684,1,684,"Self","Self"
"2162",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.75,1,750,"Self","Self"
"2163",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.734,1,734,"Self","Self"
"2164",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.75,1,750,"Self","Self"
"2165",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.667,1,667,"Self","Self"
"2166",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.7,1,700,"Self","Self"
"2167",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.7,1,700,"Self","Self"
"2168",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.634,1,634,"Self","Self"
"2169",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.667,1,667,"Self","Self"
"2170",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.65,1,650,"Self","Self"
"2171",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.95,1,950,"Self","Self"
"2172",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.634,1,634,"Self","Self"
"2173",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.75,1,750,"Self","Self"
"2174",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.817,1,817,"Self","Self"
"2175",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.55,1,550,"Self","Self"
"2176",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.684,1,684,"Self","Self"
"2177",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Bottom","n",0.6,1,600,"Self","Self"
"2178",8,"Male",21,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Star","Triangle","Circle","Top","n",0.584,1,584,"Self","Self"
