"","Subject","Age","Gender","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"9231",2813,21,"female","Nonmatching","Friend","3",664,0.664,0
"9232",2813,21,"female","Nonmatching","Friend","3",763,0.763,1
"9233",2813,21,"female","Nonmatching","Friend","3",648,0.648,1
"9234",2813,21,"female","Nonmatching","Friend","3",682,0.682,1
"9235",2813,21,"female","Nonmatching","Friend","3",593,0.593,1
"9236",2813,21,"female","Nonmatching","Friend","3",868,0.868,1
"9237",2813,21,"female","Nonmatching","Friend","3",694,0.694,1
"9238",2813,21,"female","Nonmatching","Friend","3",1162,1.162,1
"9239",2813,21,"female","Nonmatching","Friend","3",624,0.624,1
"9240",2813,21,"female","Nonmatching","Friend","3",774,0.774,1
"9241",2813,21,"female","Nonmatching","Stranger","1",1074,1.074,1
"9242",2813,21,"female","Nonmatching","Stranger","1",920,0.92,1
"9243",2813,21,"female","Nonmatching","Stranger","1",956,0.956,1
"9244",2813,21,"female","Nonmatching","Stranger","1",1032,1.032,1
"9245",2813,21,"female","Nonmatching","Stranger","1",658,0.658,0
"9246",2813,21,"female","Nonmatching","Stranger","1",728,0.728,0
"9247",2813,21,"female","Nonmatching","Stranger","1",962,0.962,1
"9248",2813,21,"female","Nonmatching","Stranger","1",622,0.622,1
"9249",2813,21,"female","Nonmatching","Stranger","1",644,0.644,1
"9250",2813,21,"female","Nonmatching","Stranger","1",888,0.888,1
"9251",2813,21,"female","Nonmatching","Stranger","1",565,0.565,1
"9252",2813,21,"female","Nonmatching","Stranger","1",663,0.663,1
"9253",2813,21,"female","Nonmatching","Stranger","1",771,0.771,1
"9254",2813,21,"female","Nonmatching","Stranger","1",617,0.617,1
"9255",2813,21,"female","Nonmatching","Stranger","1",777,0.777,1
"9256",2813,21,"female","Nonmatching","Stranger","1",821,0.821,1
"9257",2813,21,"female","Nonmatching","Stranger","1",469,0.469,0
"9258",2813,21,"female","Nonmatching","Stranger","1",683,0.683,1
"9259",2813,21,"female","Nonmatching","Stranger","1",583,0.583,1
"9260",2813,21,"female","Nonmatching","Stranger","1",737,0.737,1
"9261",2813,21,"female","Nonmatching","Stranger","1",779,0.779,1
"9262",2813,21,"female","Nonmatching","Stranger","1",825,0.825,1
"9263",2813,21,"female","Nonmatching","Stranger","1",773,0.773,1
"9264",2813,21,"female","Nonmatching","Stranger","1",849,0.849,0
"9265",2813,21,"female","Nonmatching","Stranger","1",760,0.76,0
"9266",2813,21,"female","Nonmatching","Stranger","1",756,0.756,1
"9267",2813,21,"female","Nonmatching","Stranger","1",676,0.676,1
"9268",2813,21,"female","Nonmatching","Stranger","1",978,0.978,1
"9269",2813,21,"female","Nonmatching","Stranger","1",750,0.75,1
"9270",2813,21,"female","Nonmatching","Stranger","1",1152,1.152,0
"9271",2813,21,"female","Nonmatching","Stranger","1",695,0.695,1
"9272",2813,21,"female","Nonmatching","Stranger","1",723,0.723,1
"9273",2813,21,"female","Nonmatching","Stranger","1",637,0.637,1
"9274",2813,21,"female","Nonmatching","Stranger","1",770,0.77,0
"9275",2813,21,"female","Nonmatching","Stranger","1",755,0.755,1
"9276",2813,21,"female","Nonmatching","Stranger","1",578,0.578,1
"9277",2813,21,"female","Nonmatching","Stranger","1",660,0.66,1
"9278",2813,21,"female","Nonmatching","Stranger","1",720,0.72,0
"9279",2813,21,"female","Nonmatching","Stranger","1",1030,1.03,0
"9280",2813,21,"female","Nonmatching","Stranger","1",1146,1.146,1
"9281",2813,21,"female","Nonmatching","Stranger","2",469,0.469,1
"9282",2813,21,"female","Nonmatching","Stranger","2",689,0.689,1
"9283",2813,21,"female","Nonmatching","Stranger","2",653,0.653,0
"9284",2813,21,"female","Nonmatching","Stranger","2",601,0.601,1
"9285",2813,21,"female","Nonmatching","Stranger","2",685,0.685,0
"9286",2813,21,"female","Nonmatching","Stranger","2",883,0.883,1
"9287",2813,21,"female","Nonmatching","Stranger","2",807,0.807,1
"9288",2813,21,"female","Nonmatching","Stranger","2",587,0.587,1
"9289",2813,21,"female","Nonmatching","Stranger","2",639,0.639,1
"9290",2813,21,"female","Nonmatching","Stranger","2",786,0.786,1
"9291",2813,21,"female","Nonmatching","Stranger","2",530,0.53,1
"9292",2813,21,"female","Nonmatching","Stranger","2",992,0.992,1
"9293",2813,21,"female","Nonmatching","Stranger","2",652,0.652,1
"9294",2813,21,"female","Nonmatching","Stranger","2",946,0.946,1
"9295",2813,21,"female","Nonmatching","Stranger","2",849,0.849,0
"9296",2813,21,"female","Nonmatching","Stranger","2",564,0.564,1
"9297",2813,21,"female","Nonmatching","Stranger","2",606,0.606,1
"9298",2813,21,"female","Nonmatching","Stranger","2",580,0.58,1
"9299",2813,21,"female","Nonmatching","Stranger","2",619,0.619,1
"9300",2813,21,"female","Nonmatching","Stranger","2",570,0.57,1
"9301",2813,21,"female","Nonmatching","Stranger","2",793,0.793,1
"9302",2813,21,"female","Nonmatching","Stranger","2",597,0.597,0
"9303",2813,21,"female","Nonmatching","Stranger","2",750,0.75,1
"9304",2813,21,"female","Nonmatching","Stranger","2",614,0.614,1
"9305",2813,21,"female","Nonmatching","Stranger","2",862,0.862,0
"9306",2813,21,"female","Nonmatching","Stranger","2",912,0.912,1
"9307",2813,21,"female","Nonmatching","Stranger","2",749,0.749,1
"9308",2813,21,"female","Nonmatching","Stranger","2",667,0.667,0
"9309",2813,21,"female","Nonmatching","Stranger","2",840,0.84,1
"9310",2813,21,"female","Nonmatching","Stranger","2",690,0.69,1
"9311",2813,21,"female","Nonmatching","Stranger","2",663,0.663,1
"9312",2813,21,"female","Nonmatching","Stranger","2",594,0.594,1
"9313",2813,21,"female","Nonmatching","Stranger","2",943,0.943,1
"9314",2813,21,"female","Nonmatching","Stranger","2",739,0.739,1
"9315",2813,21,"female","Nonmatching","Stranger","2",793,0.793,1
"9316",2813,21,"female","Nonmatching","Stranger","2",637,0.637,1
"9317",2813,21,"female","Nonmatching","Stranger","2",657,0.657,1
"9318",2813,21,"female","Nonmatching","Stranger","2",585,0.585,1
"9319",2813,21,"female","Nonmatching","Stranger","2",0,0,0
"9320",2813,21,"female","Nonmatching","Stranger","2",751,0.751,1
"9321",2813,21,"female","Nonmatching","Stranger","3",822,0.822,0
"9322",2813,21,"female","Nonmatching","Stranger","3",811,0.811,1
"9323",2813,21,"female","Nonmatching","Stranger","3",709,0.709,0
"9324",2813,21,"female","Nonmatching","Stranger","3",731,0.731,1
"9325",2813,21,"female","Nonmatching","Stranger","3",559,0.559,1
"9326",2813,21,"female","Nonmatching","Stranger","3",679,0.679,1
"9327",2813,21,"female","Nonmatching","Stranger","3",652,0.652,1
"9328",2813,21,"female","Nonmatching","Stranger","3",791,0.791,1
"9329",2813,21,"female","Nonmatching","Stranger","3",768,0.768,1
"9330",2813,21,"female","Nonmatching","Stranger","3",586,0.586,1
"9331",2813,21,"female","Nonmatching","Stranger","3",608,0.608,1
"9332",2813,21,"female","Nonmatching","Stranger","3",828,0.828,1
"9333",2813,21,"female","Nonmatching","Stranger","3",764,0.764,1
"9334",2813,21,"female","Nonmatching","Stranger","3",806,0.806,1
"9335",2813,21,"female","Nonmatching","Stranger","3",619,0.619,1
"9336",2813,21,"female","Nonmatching","Stranger","3",737,0.737,1
"9337",2813,21,"female","Nonmatching","Stranger","3",600,0.6,0
"9338",2813,21,"female","Nonmatching","Stranger","3",953,0.953,1
"9339",2813,21,"female","Nonmatching","Stranger","3",784,0.784,1
"9340",2813,21,"female","Nonmatching","Stranger","3",828,0.828,1
"9341",2813,21,"female","Nonmatching","Stranger","3",960,0.96,1
"9342",2813,21,"female","Nonmatching","Stranger","3",728,0.728,1
"9343",2813,21,"female","Nonmatching","Stranger","3",569,0.569,1
"9344",2813,21,"female","Nonmatching","Stranger","3",701,0.701,1
"9345",2813,21,"female","Nonmatching","Stranger","3",624,0.624,1
"9346",2813,21,"female","Nonmatching","Stranger","3",793,0.793,1
"9347",2813,21,"female","Nonmatching","Stranger","3",587,0.587,1
"9348",2813,21,"female","Nonmatching","Stranger","3",651,0.651,1
"9349",2813,21,"female","Nonmatching","Stranger","3",812,0.812,1
"9350",2813,21,"female","Nonmatching","Stranger","3",691,0.691,1
"9351",2813,21,"female","Nonmatching","Stranger","3",0,0,0
"9352",2813,21,"female","Nonmatching","Stranger","3",1159,1.159,1
"9353",2813,21,"female","Nonmatching","Stranger","3",837,0.837,1
"9354",2813,21,"female","Nonmatching","Stranger","3",663,0.663,1
"9355",2813,21,"female","Nonmatching","Stranger","3",680,0.68,1
"9356",2813,21,"female","Nonmatching","Stranger","3",647,0.647,1
"9357",2813,21,"female","Nonmatching","Stranger","3",582,0.582,0
"9358",2813,21,"female","Nonmatching","Stranger","3",644,0.644,0
"9359",2813,21,"female","Nonmatching","Stranger","3",760,0.76,1
"9360",2813,21,"female","Nonmatching","Stranger","3",634,0.634,1
"9361",2814,21,"male","Matching","Self","1",1097,1.097,1
"9362",2814,21,"male","Matching","Self","1",794,0.794,1
"9363",2814,21,"male","Matching","Self","1",673,0.673,0
"9364",2814,21,"male","Matching","Self","1",850,0.85,0
"9365",2814,21,"male","Matching","Self","1",902,0.902,1
"9366",2814,21,"male","Matching","Self","1",855,0.855,1
"9367",2814,21,"male","Matching","Self","1",597,0.597,1
"9368",2814,21,"male","Matching","Self","1",805,0.805,0
"9369",2814,21,"male","Matching","Self","1",814,0.814,0
"9370",2814,21,"male","Matching","Self","1",1129,1.129,1
"9371",2814,21,"male","Matching","Self","1",594,0.594,1
"9372",2814,21,"male","Matching","Self","1",934,0.934,1
"9373",2814,21,"male","Matching","Self","1",826,0.826,1
"9374",2814,21,"male","Matching","Self","1",802,0.802,1
"9375",2814,21,"male","Matching","Self","1",836,0.836,1
"9376",2814,21,"male","Matching","Self","1",751,0.751,1
"9377",2814,21,"male","Matching","Self","1",797,0.797,1
"9378",2814,21,"male","Matching","Self","1",906,0.906,1
"9379",2814,21,"male","Matching","Self","1",818,0.818,1
"9380",2814,21,"male","Matching","Self","1",838,0.838,1
"9381",2814,21,"male","Matching","Self","1",639,0.639,1
"9382",2814,21,"male","Matching","Self","1",593,0.593,1
"9383",2814,21,"male","Matching","Self","1",812,0.812,1
"9384",2814,21,"male","Matching","Self","1",976,0.976,1
"9385",2814,21,"male","Matching","Self","1",768,0.768,1
"9386",2814,21,"male","Matching","Self","1",1026,1.026,1
"9387",2814,21,"male","Matching","Self","1",1010,1.01,1
"9388",2814,21,"male","Matching","Self","1",776,0.776,1
"9389",2814,21,"male","Matching","Self","1",824,0.824,1
"9390",2814,21,"male","Matching","Self","1",799,0.799,1
"9391",2814,21,"male","Matching","Self","1",810,0.81,1
"9392",2814,21,"male","Matching","Self","1",1074,1.074,1
"9393",2814,21,"male","Matching","Self","1",804,0.804,1
"9394",2814,21,"male","Matching","Self","1",814,0.814,1
"9395",2814,21,"male","Matching","Self","1",753,0.753,1
"9396",2814,21,"male","Matching","Self","1",871,0.871,1
"9397",2814,21,"male","Matching","Self","1",858,0.858,1
"9398",2814,21,"male","Matching","Self","1",1005,1.005,1
"9399",2814,21,"male","Matching","Self","1",885,0.885,1
"9400",2814,21,"male","Matching","Self","1",871,0.871,1
"9401",2814,21,"male","Matching","Self","2",726,0.726,1
"9402",2814,21,"male","Matching","Self","2",902,0.902,1
"9403",2814,21,"male","Matching","Self","2",775,0.775,1
"9404",2814,21,"male","Matching","Self","2",927,0.927,1
"9405",2814,21,"male","Matching","Self","2",961,0.961,0
"9406",2814,21,"male","Matching","Self","2",833,0.833,1
"9407",2814,21,"male","Matching","Self","2",1039,1.039,1
"9408",2814,21,"male","Matching","Self","2",938,0.938,1
"9409",2814,21,"male","Matching","Self","2",860,0.86,1
"9410",2814,21,"male","Matching","Self","2",995,0.995,1
"9411",2814,21,"male","Matching","Self","2",764,0.764,1
"9412",2814,21,"male","Matching","Self","2",755,0.755,1
"9413",2814,21,"male","Matching","Self","2",875,0.875,1
"9414",2814,21,"male","Matching","Self","2",808,0.808,1
"9415",2814,21,"male","Matching","Self","2",835,0.835,1
"9416",2814,21,"male","Matching","Self","2",853,0.853,1
"9417",2814,21,"male","Matching","Self","2",904,0.904,1
"9418",2814,21,"male","Matching","Self","2",756,0.756,1
"9419",2814,21,"male","Matching","Self","2",832,0.832,1
"9420",2814,21,"male","Matching","Self","2",950,0.95,1
"9421",2814,21,"male","Matching","Self","2",799,0.799,1
"9422",2814,21,"male","Matching","Self","2",757,0.757,1
"9423",2814,21,"male","Matching","Self","2",804,0.804,1
"9424",2814,21,"male","Matching","Self","2",754,0.754,1
"9425",2814,21,"male","Matching","Self","2",802,0.802,1
"9426",2814,21,"male","Matching","Self","2",740,0.74,1
"9427",2814,21,"male","Matching","Self","2",800,0.8,1
"9428",2814,21,"male","Matching","Self","2",772,0.772,1
"9429",2814,21,"male","Matching","Self","2",1149,1.149,1
"9430",2814,21,"male","Matching","Self","2",923,0.923,1
"9431",2814,21,"male","Matching","Self","2",778,0.778,1
"9432",2814,21,"male","Matching","Self","2",796,0.796,1
"9433",2814,21,"male","Matching","Self","2",828,0.828,1
"9434",2814,21,"male","Matching","Self","2",757,0.757,1
"9435",2814,21,"male","Matching","Self","2",872,0.872,1
"9436",2814,21,"male","Matching","Self","2",874,0.874,1
"9437",2814,21,"male","Matching","Self","2",829,0.829,1
"9438",2814,21,"male","Matching","Self","2",821,0.821,1
"9439",2814,21,"male","Matching","Self","2",0,0,0
"9440",2814,21,"male","Matching","Self","2",851,0.851,1
"9441",2814,21,"male","Matching","Self","3",642,0.642,1
"9442",2814,21,"male","Matching","Self","3",827,0.827,1
"9443",2814,21,"male","Matching","Self","3",812,0.812,1
"9444",2814,21,"male","Matching","Self","3",783,0.783,1
"9445",2814,21,"male","Matching","Self","3",824,0.824,1
"9446",2814,21,"male","Matching","Self","3",805,0.805,1
"9447",2814,21,"male","Matching","Self","3",523,0.523,1
"9448",2814,21,"male","Matching","Self","3",0,0,0
"9449",2814,21,"male","Matching","Self","3",833,0.833,1
"9450",2814,21,"male","Matching","Self","3",915,0.915,1
"9451",2814,21,"male","Matching","Self","3",629,0.629,1
"9452",2814,21,"male","Matching","Self","3",809,0.809,1
"9453",2814,21,"male","Matching","Self","3",753,0.753,1
"9454",2814,21,"male","Matching","Self","3",857,0.857,1
"9455",2814,21,"male","Matching","Self","3",793,0.793,1
"9456",2814,21,"male","Matching","Self","3",937,0.937,1
"9457",2814,21,"male","Matching","Self","3",812,0.812,1
"9458",2814,21,"male","Matching","Self","3",881,0.881,0
"9459",2814,21,"male","Matching","Self","3",682,0.682,1
"9460",2814,21,"male","Matching","Self","3",751,0.751,0
"9461",2814,21,"male","Matching","Self","3",800,0.8,1
"9462",2814,21,"male","Matching","Self","3",774,0.774,1
"9463",2814,21,"male","Matching","Self","3",731,0.731,1
"9464",2814,21,"male","Matching","Self","3",743,0.743,1
"9465",2814,21,"male","Matching","Self","3",712,0.712,1
"9466",2814,21,"male","Matching","Self","3",870,0.87,1
"9467",2814,21,"male","Matching","Self","3",772,0.772,1
"9468",2814,21,"male","Matching","Self","3",934,0.934,1
"9469",2814,21,"male","Matching","Self","3",755,0.755,1
"9470",2814,21,"male","Matching","Self","3",890,0.89,1
"9471",2814,21,"male","Matching","Self","3",697,0.697,1
"9472",2814,21,"male","Matching","Self","3",600,0.6,1
"9473",2814,21,"male","Matching","Self","3",674,0.674,1
"9474",2814,21,"male","Matching","Self","3",793,0.793,1
"9475",2814,21,"male","Matching","Self","3",904,0.904,1
"9476",2814,21,"male","Matching","Self","3",682,0.682,1
"9477",2814,21,"male","Matching","Self","3",630,0.63,1
"9478",2814,21,"male","Matching","Self","3",672,0.672,1
"9479",2814,21,"male","Matching","Self","3",696,0.696,1
"9480",2814,21,"male","Matching","Self","3",625,0.625,1
"9481",2814,21,"male","Matching","Friend","1",440,0.44,1
"9482",2814,21,"male","Matching","Friend","1",446,0.446,1
"9483",2814,21,"male","Matching","Friend","1",805,0.805,0
"9484",2814,21,"male","Matching","Friend","1",547,0.547,1
"9485",2814,21,"male","Matching","Friend","1",921,0.921,1
"9486",2814,21,"male","Matching","Friend","1",745,0.745,1
"9487",2814,21,"male","Matching","Friend","1",761,0.761,1
"9488",2814,21,"male","Matching","Friend","1",1034,1.034,1
"9489",2814,21,"male","Matching","Friend","1",0,0,0
"9490",2814,21,"male","Matching","Friend","1",960,0.96,1
"9491",2814,21,"male","Matching","Friend","1",899,0.899,1
"9492",2814,21,"male","Matching","Friend","1",830,0.83,1
"9493",2814,21,"male","Matching","Friend","1",720,0.72,0
"9494",2814,21,"male","Matching","Friend","1",718,0.718,1
"9495",2814,21,"male","Matching","Friend","1",752,0.752,1
"9496",2814,21,"male","Matching","Friend","1",726,0.726,1
"9497",2814,21,"male","Matching","Friend","1",830,0.83,1
"9498",2814,21,"male","Matching","Friend","1",940,0.94,1
"9499",2814,21,"male","Matching","Friend","1",1021,1.021,1
"9500",2814,21,"male","Matching","Friend","1",1015,1.015,1
"9501",2814,21,"male","Matching","Friend","1",949,0.949,0
"9502",2814,21,"male","Matching","Friend","1",1093,1.093,1
"9503",2814,21,"male","Matching","Friend","1",723,0.723,1
"9504",2814,21,"male","Matching","Friend","1",824,0.824,1
"9505",2814,21,"male","Matching","Friend","1",854,0.854,1
"9506",2814,21,"male","Matching","Friend","1",920,0.92,1
"9507",2814,21,"male","Matching","Friend","1",870,0.87,1
"9508",2814,21,"male","Matching","Friend","1",954,0.954,1
"9509",2814,21,"male","Matching","Friend","1",826,0.826,1
"9510",2814,21,"male","Matching","Friend","1",868,0.868,1
"9511",2814,21,"male","Matching","Friend","1",672,0.672,1
"9512",2814,21,"male","Matching","Friend","1",982,0.982,1
"9513",2814,21,"male","Matching","Friend","1",861,0.861,1
"9514",2814,21,"male","Matching","Friend","1",838,0.838,1
"9515",2814,21,"male","Matching","Friend","1",723,0.723,1
"9516",2814,21,"male","Matching","Friend","1",1023,1.023,1
"9517",2814,21,"male","Matching","Friend","1",951,0.951,1
"9518",2814,21,"male","Matching","Friend","1",923,0.923,1
"9519",2814,21,"male","Matching","Friend","1",895,0.895,1
"9520",2814,21,"male","Matching","Friend","1",916,0.916,1
"9521",2814,21,"male","Matching","Friend","2",779,0.779,1
"9522",2814,21,"male","Matching","Friend","2",764,0.764,1
"9523",2814,21,"male","Matching","Friend","2",781,0.781,1
"9524",2814,21,"male","Matching","Friend","2",949,0.949,1
"9525",2814,21,"male","Matching","Friend","2",883,0.883,1
"9526",2814,21,"male","Matching","Friend","2",830,0.83,1
"9527",2814,21,"male","Matching","Friend","2",953,0.953,1
"9528",2814,21,"male","Matching","Friend","2",987,0.987,1
"9529",2814,21,"male","Matching","Friend","2",835,0.835,1
"9530",2814,21,"male","Matching","Friend","2",881,0.881,1
"9531",2814,21,"male","Matching","Friend","2",1059,1.059,0
"9532",2814,21,"male","Matching","Friend","2",955,0.955,1
"9533",2814,21,"male","Matching","Friend","2",941,0.941,1
"9534",2814,21,"male","Matching","Friend","2",760,0.76,1
"9535",2814,21,"male","Matching","Friend","2",719,0.719,1
"9536",2814,21,"male","Matching","Friend","2",669,0.669,1
"9537",2814,21,"male","Matching","Friend","2",964,0.964,1
"9538",2814,21,"male","Matching","Friend","2",807,0.807,1
"9539",2814,21,"male","Matching","Friend","2",898,0.898,1
"9540",2814,21,"male","Matching","Friend","2",1012,1.012,1
"9541",2814,21,"male","Matching","Friend","2",949,0.949,1
"9542",2814,21,"male","Matching","Friend","2",792,0.792,1
"9543",2814,21,"male","Matching","Friend","2",911,0.911,1
"9544",2814,21,"male","Matching","Friend","2",909,0.909,0
"9545",2814,21,"male","Matching","Friend","2",888,0.888,1
"9546",2814,21,"male","Matching","Friend","2",1082,1.082,1
"9547",2814,21,"male","Matching","Friend","2",910,0.91,1
"9548",2814,21,"male","Matching","Friend","2",940,0.94,1
"9549",2814,21,"male","Matching","Friend","2",833,0.833,1
"9550",2814,21,"male","Matching","Friend","2",719,0.719,1
"9551",2814,21,"male","Matching","Friend","2",982,0.982,1
"9552",2814,21,"male","Matching","Friend","2",916,0.916,1
"9553",2814,21,"male","Matching","Friend","2",0,0,0
"9554",2814,21,"male","Matching","Friend","2",860,0.86,1
"9555",2814,21,"male","Matching","Friend","2",893,0.893,1
"9556",2814,21,"male","Matching","Friend","2",860,0.86,1
"9557",2814,21,"male","Matching","Friend","2",855,0.855,1
"9558",2814,21,"male","Matching","Friend","2",897,0.897,1
"9559",2814,21,"male","Matching","Friend","2",949,0.949,1
"9560",2814,21,"male","Matching","Friend","2",761,0.761,1
"9561",2814,21,"male","Matching","Friend","3",805,0.805,1
"9562",2814,21,"male","Matching","Friend","3",735,0.735,1
"9563",2814,21,"male","Matching","Friend","3",731,0.731,1
"9564",2814,21,"male","Matching","Friend","3",894,0.894,0
"9565",2814,21,"male","Matching","Friend","3",834,0.834,1
"9566",2814,21,"male","Matching","Friend","3",739,0.739,1
"9567",2814,21,"male","Matching","Friend","3",875,0.875,1
"9568",2814,21,"male","Matching","Friend","3",825,0.825,1
"9569",2814,21,"male","Matching","Friend","3",865,0.865,0
"9570",2814,21,"male","Matching","Friend","3",795,0.795,1
"9571",2814,21,"male","Matching","Friend","3",903,0.903,1
"9572",2814,21,"male","Matching","Friend","3",677,0.677,1
"9573",2814,21,"male","Matching","Friend","3",937,0.937,1
"9574",2814,21,"male","Matching","Friend","3",877,0.877,1
"9575",2814,21,"male","Matching","Friend","3",827,0.827,1
"9576",2814,21,"male","Matching","Friend","3",722,0.722,1
"9577",2814,21,"male","Matching","Friend","3",866,0.866,1
"9578",2814,21,"male","Matching","Friend","3",694,0.694,0
"9579",2814,21,"male","Matching","Friend","3",790,0.79,1
"9580",2814,21,"male","Matching","Friend","3",842,0.842,1
"9581",2814,21,"male","Matching","Friend","3",766,0.766,1
"9582",2814,21,"male","Matching","Friend","3",809,0.809,1
"9583",2814,21,"male","Matching","Friend","3",715,0.715,1
"9584",2814,21,"male","Matching","Friend","3",785,0.785,1
"9585",2814,21,"male","Matching","Friend","3",764,0.764,1
"9586",2814,21,"male","Matching","Friend","3",738,0.738,1
"9587",2814,21,"male","Matching","Friend","3",862,0.862,1
"9588",2814,21,"male","Matching","Friend","3",900,0.9,1
"9589",2814,21,"male","Matching","Friend","3",748,0.748,1
"9590",2814,21,"male","Matching","Friend","3",823,0.823,1
"9591",2814,21,"male","Matching","Friend","3",775,0.775,1
"9592",2814,21,"male","Matching","Friend","3",815,0.815,1
"9593",2814,21,"male","Matching","Friend","3",690,0.69,1
"9594",2814,21,"male","Matching","Friend","3",840,0.84,0
"9595",2814,21,"male","Matching","Friend","3",786,0.786,1
"9596",2814,21,"male","Matching","Friend","3",888,0.888,1
"9597",2814,21,"male","Matching","Friend","3",788,0.788,1
"9598",2814,21,"male","Matching","Friend","3",738,0.738,1
"9599",2814,21,"male","Matching","Friend","3",754,0.754,1
"9600",2814,21,"male","Matching","Friend","3",773,0.773,1
"9601",2814,21,"male","Matching","Stranger","1",0,0,0
"9602",2814,21,"male","Matching","Stranger","1",990,0.99,0
"9603",2814,21,"male","Matching","Stranger","1",1007,1.007,0
"9604",2814,21,"male","Matching","Stranger","1",948,0.948,1
"9605",2814,21,"male","Matching","Stranger","1",928,0.928,0
"9606",2814,21,"male","Matching","Stranger","1",773,0.773,0
"9607",2814,21,"male","Matching","Stranger","1",1080,1.08,1
"9608",2814,21,"male","Matching","Stranger","1",622,0.622,1
"9609",2814,21,"male","Matching","Stranger","1",1083,1.083,0
"9610",2814,21,"male","Matching","Stranger","1",1132,1.132,1
"9611",2814,21,"male","Matching","Stranger","1",801,0.801,1
"9612",2814,21,"male","Matching","Stranger","1",952,0.952,1
"9613",2814,21,"male","Matching","Stranger","1",888,0.888,1
"9614",2814,21,"male","Matching","Stranger","1",750,0.75,1
"9615",2814,21,"male","Matching","Stranger","1",780,0.78,0
"9616",2814,21,"male","Matching","Stranger","1",945,0.945,1
"9617",2814,21,"male","Matching","Stranger","1",874,0.874,1
"9618",2814,21,"male","Matching","Stranger","1",999,0.999,1
"9619",2814,21,"male","Matching","Stranger","1",1003,1.003,0
"9620",2814,21,"male","Matching","Stranger","1",935,0.935,1
"9621",2814,21,"male","Matching","Stranger","1",964,0.964,1
"9622",2814,21,"male","Matching","Stranger","1",1001,1.001,1
"9623",2814,21,"male","Matching","Stranger","1",909,0.909,1
"9624",2814,21,"male","Matching","Stranger","1",946,0.946,1
"9625",2814,21,"male","Matching","Stranger","1",841,0.841,1
"9626",2814,21,"male","Matching","Stranger","1",814,0.814,1
"9627",2814,21,"male","Matching","Stranger","1",872,0.872,1
"9628",2814,21,"male","Matching","Stranger","1",806,0.806,1
"9629",2814,21,"male","Matching","Stranger","1",914,0.914,1
"9630",2814,21,"male","Matching","Stranger","1",761,0.761,1
"9631",2814,21,"male","Matching","Stranger","1",774,0.774,1
"9632",2814,21,"male","Matching","Stranger","1",844,0.844,1
"9633",2814,21,"male","Matching","Stranger","1",858,0.858,1
"9634",2814,21,"male","Matching","Stranger","1",760,0.76,1
"9635",2814,21,"male","Matching","Stranger","1",954,0.954,1
"9636",2814,21,"male","Matching","Stranger","1",952,0.952,1
"9637",2814,21,"male","Matching","Stranger","1",896,0.896,1
"9638",2814,21,"male","Matching","Stranger","1",1054,1.054,1
"9639",2814,21,"male","Matching","Stranger","1",1033,1.033,1
"9640",2814,21,"male","Matching","Stranger","1",915,0.915,1
"9641",2814,21,"male","Matching","Stranger","2",761,0.761,1
"9642",2814,21,"male","Matching","Stranger","2",695,0.695,0
"9643",2814,21,"male","Matching","Stranger","2",987,0.987,1
"9644",2814,21,"male","Matching","Stranger","2",883,0.883,1
"9645",2814,21,"male","Matching","Stranger","2",877,0.877,1
"9646",2814,21,"male","Matching","Stranger","2",773,0.773,0
"9647",2814,21,"male","Matching","Stranger","2",1015,1.015,1
"9648",2814,21,"male","Matching","Stranger","2",928,0.928,1
"9649",2814,21,"male","Matching","Stranger","2",937,0.937,1
"9650",2814,21,"male","Matching","Stranger","2",791,0.791,1
"9651",2814,21,"male","Matching","Stranger","2",885,0.885,1
"9652",2814,21,"male","Matching","Stranger","2",889,0.889,1
"9653",2814,21,"male","Matching","Stranger","2",947,0.947,1
"9654",2814,21,"male","Matching","Stranger","2",932,0.932,1
"9655",2814,21,"male","Matching","Stranger","2",1011,1.011,1
"9656",2814,21,"male","Matching","Stranger","2",745,0.745,1
"9657",2814,21,"male","Matching","Stranger","2",890,0.89,1
"9658",2814,21,"male","Matching","Stranger","2",1198,1.198,1
"9659",2814,21,"male","Matching","Stranger","2",790,0.79,1
"9660",2814,21,"male","Matching","Stranger","2",904,0.904,1
"9661",2814,21,"male","Matching","Stranger","2",665,0.665,1
"9662",2814,21,"male","Matching","Stranger","2",849,0.849,1
"9663",2814,21,"male","Matching","Stranger","2",776,0.776,1
"9664",2814,21,"male","Matching","Stranger","2",863,0.863,1
"9665",2814,21,"male","Matching","Stranger","2",870,0.87,1
"9666",2814,21,"male","Matching","Stranger","2",878,0.878,1
"9667",2814,21,"male","Matching","Stranger","2",908,0.908,1
"9668",2814,21,"male","Matching","Stranger","2",934,0.934,1
"9669",2814,21,"male","Matching","Stranger","2",820,0.82,1
"9670",2814,21,"male","Matching","Stranger","2",943,0.943,1
"9671",2814,21,"male","Matching","Stranger","2",994,0.994,1
"9672",2814,21,"male","Matching","Stranger","2",912,0.912,1
"9673",2814,21,"male","Matching","Stranger","2",846,0.846,1
"9674",2814,21,"male","Matching","Stranger","2",1066,1.066,1
"9675",2814,21,"male","Matching","Stranger","2",939,0.939,1
"9676",2814,21,"male","Matching","Stranger","2",878,0.878,1
"9677",2814,21,"male","Matching","Stranger","2",979,0.979,1
"9678",2814,21,"male","Matching","Stranger","2",913,0.913,1
