"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"11879",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",749.7373,0.7497373,1
"11880",25,23,"left","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1052.3283,1.0523283,0
"11881",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1048.0663,1.0480663,1
"11882",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",972.0178,0.9720178,1
"11883",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",690.9992,0.6909992,1
"11884",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",554.0421,0.5540421,1
"11885",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",812.9802,0.8129802,1
"11886",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",853.7394,0.8537394,1
"11887",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",554.9278,0.5549278,1
"11888",25,23,"left","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",808.8165,0.8088165,0
"11889",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",765.5211,0.7655211,1
"11890",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",971.1572,0.9711572,1
"11891",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",855.401,0.855401,0
"11892",25,23,"left","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",1291.4588,1.2914588,0
"11893",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",579.5051,0.5795051,1
"11894",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1172.7549,1.1727549,1
"11895",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",593.2035,0.5932035,1
"11896",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",630.787,0.630787,1
"11897",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",662.3076,0.6623076,1
"11898",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",654.575,0.654575,1
"11899",25,23,"left","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",701.6686,0.7016686,0
"11900",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",564.1827,0.5641827,1
"11901",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",616.3163,0.6163163,0
"11902",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",912.5101,0.9125101,1
"11903",25,23,"left","m","a","Asymmetry","Nonmatching","self-related","Self","Self",654.4342,0.6544342,0
"11904",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",766.2209,0.7662209,1
"11905",25,23,"left","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",1192.2162,1.1922162,0
"11906",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",770.0331,0.7700331,1
"11907",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",709.3673,0.7093673,1
"11908",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",657.7936,0.6577936,1
"11909",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",407.2629,0.4072629,1
"11910",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",822.9591,0.8229591,0
"11911",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",561.3596,0.5613596,1
"11912",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1071.6838,1.0716838,1
"11913",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",624.3452,0.6243452,1
"11914",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",693.9651,0.6939651,1
"11915",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",663.9237,0.6639237,1
"11916",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",1134.9751,1.1349751,0
"11917",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",609.5201,0.6095201,1
"11918",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",933.7102,0.9337102,1
"11919",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",614.8227,0.6148227,1
"11920",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",646.3003,0.6463003,1
"11921",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",689.5943,0.6895943,1
"11922",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",629.036,0.629036,1
"11923",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",876.0875,0.8760875,1
"11924",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",683.7576,0.6837576,1
"11925",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",851.4439,0.8514439,1
"11926",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",1196.5739,1.1965739,1
"11927",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",840.5125,0.8405125,1
"11928",25,23,"left","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",409.5251,0.4095251,0
"11929",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",796.0346,0.7960346,1
"11930",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",679.8961,0.6798961,1
"11931",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",1160.9385,1.1609385,1
"11932",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",624.0913,0.6240913,1
"11933",25,23,"left","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",765.8462,0.7658462,0
"11934",25,23,"left","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",526.0965,0.5260965,0
"11935",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",511.9535,0.5119535,1
"11936",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",636.4083,0.6364083,1
"11937",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",662.1006,0.6621006,0
"11938",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",1094.6116,1.0946116,0
"11939",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",526.2176,0.5262176,1
"11940",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",564.162,0.564162,1
"11941",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",816.4649,0.8164649,1
"11942",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",540.3767,0.5403767,1
"11943",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",594.3816,0.5943816,1
"11944",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",630.4191,0.6304191,1
"11945",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",570.7053,0.5707053,1
"11946",25,23,"left","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",874.376,0.874376,0
"11947",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",441.9334,0.4419334,1
"11948",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",343.3153,0.3433153,1
"11949",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",580.4777,0.5804777,1
"11950",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",345.4945,0.3454945,1
"11951",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",741.4015,0.7414015,1
"11952",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",518.5772,0.5185772,1
"11953",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",516.0395,0.5160395,1
"11954",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",769.342,0.769342,1
"11955",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",712.9443,0.7129443,1
"11956",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1106.433,1.106433,1
"11957",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",480.6949,0.4806949,1
"11958",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",492.0357,0.4920357,1
"11959",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",524.0326,0.5240326,1
"11960",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",666.7978,0.6667978,1
"11961",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",598.8269,0.5988269,1
"11962",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",592.708,0.592708,1
"11963",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",749.4117,0.7494117,1
"11964",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",521.4416,0.5214416,1
"11965",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",587.8723,0.5878723,0
"11966",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",676.4192,0.6764192,1
"11967",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",575.7825,0.5757825,1
"11968",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",664.378,0.664378,1
"11969",25,23,"left","m","a","Asymmetry","Nonmatching","self-related","Self","Self",581.6651,0.5816651,0
"11970",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",694.4615,0.6944615,1
"11971",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",967.7481,0.9677481,1
"11972",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",638.7799,0.6387799,1
"11973",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1125.9141,1.1259141,1
"11974",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",744.6662,0.7446662,1
"11975",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",537.9821,0.5379821,1
"11976",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",820.3953,0.8203953,1
"11977",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",787.7428,0.7877428,1
"11978",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",768.1166,0.7681166,1
"11979",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",817.6881,0.8176881,1
"11980",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",647.4474,0.6474474,1
"11981",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",630.3716,0.6303716,1
"11982",25,23,"left","m","a","Asymmetry","Nonmatching","self-related","Self","Self",886.4941,0.8864941,0
"11983",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",598.1312,0.5981312,1
"11984",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",524.437,0.524437,1
"11985",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",545.9902,0.5459902,1
"11986",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",808.9897,0.8089897,1
"11987",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",1067.0087,1.0670087,1
"11988",25,23,"left","m","a","Asymmetry","Nonmatching","self-related","Self","Self",718.0954,0.7180954,0
"11989",25,23,"left","m","l","Asymmetry","Matching","self-related","Self","Self",753.9145,0.7539145,0
"11990",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",962.0616,0.9620616,1
"11991",25,23,"left","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",813.4627,0.8134627,0
"11992",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",721.2126,0.7212126,1
"11993",25,23,"left","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",698.3449,0.6983449,1
"11994",25,23,"left","m","a","Asymmetry","Nonmatching","self-related","Self","Self",863.1626,0.8631626,0
"11995",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",747.2027,0.7472027,1
"11996",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",662.5207,0.6625207,1
"11997",25,23,"left","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1016.7961,1.0167961,1
"11998",25,23,"left","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",558.2706,0.5582706,0
"11999",25,23,"left","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",509.6262,0.5096262,1
"12000",25,23,"left","m","a","Asymmetry","Matching","self-related","Self","Self",608.1946,0.6081946,1
"12001",26,24,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",649.3231,0.6493231,0
"12002",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",584.6612,0.5846612,1
"12003",26,24,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1119.4711,1.1194711,0
"12004",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",993.664,0.993664,1
"12005",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",840.3096,0.8403096,1
"12006",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",974.6422,0.9746422,1
"12007",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",956.3242,0.9563242,1
"12008",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",932.682,0.932682,1
"12009",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",875.455,0.875455,1
"12010",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",835.752,0.835752,1
"12011",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",861.085,0.861085,1
"12012",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",935.8518,0.9358518,1
"12013",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",967.9711,0.9679711,1
"12014",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",949.528,0.949528,1
"12015",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1055.9021,1.0559021,1
"12016",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1002.6089,1.0026089,1
"12017",26,24,"right","m","l","Asymmetry","Matching","self-related","Self","Self",1000.9753,1.0009753,0
"12018",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",696.2069,0.6962069,1
"12019",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",864.3119,0.8643119,1
"12020",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",781.7879,0.7817879,1
"12021",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",839.513,0.839513,1
"12022",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",859.6364,0.8596364,1
"12023",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1445.0471,1.4450471,1
"12024",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",989.0244,0.9890244,1
"12025",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",881.1986,0.8811986,1
"12026",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",845.5234,0.8455234,1
"12027",26,24,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",632.9636,0.6329636,0
"12028",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",691.8546,0.6918546,1
"12029",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",1290.2138,1.2902138,1
"12030",26,24,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",839.7035,0.8397035,0
"12031",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",632.4128,0.6324128,1
"12032",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",743.4163,0.7434163,1
"12033",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1312.1829,1.3121829,1
"12034",26,24,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1213.4495,1.2134495,0
"12035",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",1099.275,1.099275,1
"12036",26,24,"right","m","missed","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1500.2598,1.5002598,NA
"12037",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",749.3292,0.7493292,1
"12038",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",625.1461,0.6251461,1
"12039",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",660.7942,0.6607942,1
"12040",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",867.9206,0.8679206,1
"12041",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",551.5355,0.5515355,1
"12042",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",773.3379,0.7733379,1
"12043",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",567.1724,0.5671724,1
"12044",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",543.1499,0.5431499,1
"12045",26,24,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",628.2122,0.6282122,0
"12046",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",824.6645,0.8246645,1
"12047",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",682.3719,0.6823719,1
"12048",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",848.5227,0.8485227,1
"12049",26,24,"right","m","l","Asymmetry","Matching","self-related","Self","Self",952.2962,0.9522962,0
"12050",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",693.3764,0.6933764,1
"12051",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",926.698,0.926698,1
"12052",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",756.4205,0.7564205,1
"12053",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",933.8449,0.9338449,1
"12054",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",726.1757,0.7261757,1
"12055",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1147.898,1.147898,1
"12056",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",1005.6605,1.0056605,1
"12057",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",740.916,0.740916,1
"12058",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1068.8283,1.0688283,1
"12059",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1252.8977,1.2528977,1
"12060",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",775.1875,0.7751875,1
"12061",26,24,"right","m","missed","Asymmetry","Matching","stranger-related","Stranger","Stranger",1500.2135,1.5002135,NA
"12062",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",840.0743,0.8400743,1
"12063",26,24,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1309.673,1.309673,0
"12064",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1273.3546,1.2733546,1
"12065",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1097.952,1.097952,1
"12066",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",1263.236,1.263236,1
"12067",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",774.2538,0.7742538,1
"12068",26,24,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",857.9728,0.8579728,0
"12069",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1143.9694,1.1439694,1
"12070",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",857.9856,0.8579856,1
"12071",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",864.965,0.864965,1
"12072",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",852.6369,0.8526369,1
"12073",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1301.2096,1.3012096,1
"12074",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",665.1922,0.6651922,1
"12075",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",753.9631,0.7539631,1
"12076",26,24,"right","m","l","Asymmetry","Matching","self-related","Self","Self",1042.956,1.042956,0
"12077",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",739.3573,0.7393573,1
"12078",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1224.7134,1.2247134,1
"12079",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",871.344,0.871344,1
"12080",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",771.0007,0.7710007,1
"12081",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",602.0761,0.6020761,1
"12082",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",748.0008,0.7480008,1
"12083",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1481.4779,1.4814779,1
"12084",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",876.2938,0.8762938,1
"12085",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",630.1006,0.6301006,1
"12086",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",923.7333,0.9237333,1
"12087",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",615.4305,0.6154305,1
"12088",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",694.8487,0.6948487,1
"12089",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",790.0803,0.7900803,1
"12090",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",884.6925,0.8846925,1
"12091",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",688.5817,0.6885817,1
"12092",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",783.6751,0.7836751,1
"12093",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",671.7658,0.6717658,1
"12094",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",681.5063,0.6815063,1
"12095",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",753.4175,0.7534175,1
"12096",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",658.5249,0.6585249,1
"12097",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",749.085,0.749085,1
"12098",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",720.8364,0.7208364,1
"12099",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",838.9097,0.8389097,1
"12100",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",724.5652,0.7245652,1
"12101",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",734.1064,0.7341064,1
"12102",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",635.1102,0.6351102,1
"12103",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",708.2939,0.7082939,1
"12104",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",641.1016,0.6411016,1
"12105",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",674.5014,0.6745014,1
"12106",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",978.0552,0.9780552,1
"12107",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",713.8006,0.7138006,1
"12108",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",666.8918,0.6668918,1
"12109",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",606.6426,0.6066426,1
"12110",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",592.5051,0.5925051,1
"12111",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",846.191,0.846191,1
"12112",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",717.9071,0.7179071,1
"12113",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",732.6871,0.7326871,1
"12114",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1067.3183,1.0673183,1
"12115",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",897.4297,0.8974297,1
"12116",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1215.7885,1.2157885,1
"12117",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",763.3227,0.7633227,1
"12118",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",814.3372,0.8143372,1
"12119",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",629.5034,0.6295034,1
"12120",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",724.0726,0.7240726,1
"12121",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",869.9293,0.8699293,1
"12122",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",783.5539,0.7835539,1
"12123",26,24,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",1019.4105,1.0194105,0
"12124",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",739.6237,0.7396237,1
"12125",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",836.2398,0.8362398,1
"12126",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",700.6418,0.7006418,1
"12127",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",729.8118,0.7298118,1
"12128",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",698.4324,0.6984324,1
"12129",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",721.4672,0.7214672,1
"12130",26,24,"right","m","a","Asymmetry","Matching","self-related","Self","Self",932.3501,0.9323501,1
"12131",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",840.5406,0.8405406,1
"12132",26,24,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",700.4059,0.7004059,1
"12133",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1104.1917,1.1041917,1
"12134",26,24,"right","m","l","Asymmetry","Matching","self-related","Self","Self",715.7847,0.7157847,0
"12135",26,24,"right","m","missed","Asymmetry","Matching","stranger-related","Stranger","Stranger",1500.1689,1.5001689,NA
"12136",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",561.7865,0.5617865,1
"12137",26,24,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",624.1903,0.6241903,1
"12138",26,24,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",635.7677,0.6357677,1
