"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC"
"2180",16,"male",32,"right","Matching","Ich",749,0.749,1
"2181",16,"male",32,"right","Matching","Ich",644,0.644,1
"2182",16,"male",32,"right","Matching","Ich",1536,1.536,1
"2183",16,"male",32,"right","Matching","Ich",863,0.863,1
"2184",16,"male",32,"right","Matching","Ich",851,0.851,1
"2185",16,"male",32,"right","Matching","Ich",515,0.515,1
"2186",16,"male",32,"right","Matching","Ich",666,0.666,1
"2187",16,"male",32,"right","Matching","Ich",656,0.656,1
"2188",16,"male",32,"right","Matching","Ich",798,0.798,1
"2189",16,"male",32,"right","Matching","Ich",808,0.808,1
"2190",16,"male",32,"right","Matching","Ich",480,0.48,1
"2191",16,"male",32,"right","Matching","Ich",686,0.686,1
"2192",16,"male",32,"right","Matching","Ich",697,0.697,1
"2193",16,"male",32,"right","Matching","Ich",591,0.591,1
"2194",16,"male",32,"right","Matching","Ich",604,0.604,1
"2195",16,"male",32,"right","Matching","Ich",625,0.625,1
"2196",16,"male",32,"right","Matching","Ich",748,0.748,1
"2197",16,"male",32,"right","Matching","Mutter",1053,1.053,1
"2198",16,"male",32,"right","Matching","Mutter",616,0.616,1
"2199",16,"male",32,"right","Matching","Mutter",544,0.544,1
"2200",16,"male",32,"right","Matching","Mutter",714,0.714,1
"2201",16,"male",32,"right","Matching","Mutter",844,0.844,1
"2202",16,"male",32,"right","Matching","Mutter",587,0.587,1
"2203",16,"male",32,"right","Matching","Mutter",677,0.677,1
"2204",16,"male",32,"right","Matching","Mutter",455,0.455,1
"2205",16,"male",32,"right","Matching","Mutter",524,0.524,1
"2206",16,"male",32,"right","Matching","Mutter",609,0.609,1
"2207",16,"male",32,"right","Matching","Mutter",534,0.534,1
"2208",16,"male",32,"right","Matching","Mutter",527,0.527,1
"2209",16,"male",32,"right","Matching","Mutter",694,0.694,0
"2210",16,"male",32,"right","Matching","Mutter",700,0.7,1
"2211",16,"male",32,"right","Matching","Mutter",714,0.714,1
"2212",16,"male",32,"right","Matching","Mutter",543,0.543,1
"2213",16,"male",32,"right","Matching","Mutter",545,0.545,1
"2214",16,"male",32,"right","Matching","Mutter",519,0.519,1
"2215",16,"male",32,"right","Matching","none",785,0.785,1
"2216",16,"male",32,"right","Matching","none",680,0.68,1
"2217",16,"male",32,"right","Matching","none",685,0.685,1
"2218",16,"male",32,"right","Matching","none",732,0.732,1
"2219",16,"male",32,"right","Matching","none",877,0.877,1
"2220",16,"male",32,"right","Matching","none",690,0.69,1
"2221",16,"male",32,"right","Matching","none",461,0.461,1
"2222",16,"male",32,"right","Matching","none",1438,1.438,0
"2223",16,"male",32,"right","Matching","none",1188,1.188,1
"2224",16,"male",32,"right","Matching","none",552,0.552,1
"2225",16,"male",32,"right","Matching","none",564,0.564,1
"2226",16,"male",32,"right","Matching","none",513,0.513,1
"2227",16,"male",32,"right","Matching","none",979,0.979,1
"2228",16,"male",32,"right","Matching","none",728,0.728,1
"2229",16,"male",32,"right","Matching","none",824,0.824,1
"2230",16,"male",32,"right","Matching","none",688,0.688,1
"2231",16,"male",32,"right","Matching","none",672,0.672,1
"2232",16,"male",32,"right","Matching","none",621,0.621,1
"2233",16,"male",32,"right","Nonmatching","Bekannter",705,0.705,0
"2234",16,"male",32,"right","Nonmatching","Bekannter",846,0.846,1
"2235",16,"male",32,"right","Nonmatching","Bekannter",704,0.704,1
"2236",16,"male",32,"right","Nonmatching","Bekannter",669,0.669,1
"2237",16,"male",32,"right","Nonmatching","Bekannter",672,0.672,1
"2238",16,"male",32,"right","Nonmatching","Bekannter",1088,1.088,1
"2239",16,"male",32,"right","Nonmatching","Bekannter",1064,1.064,0
"2240",16,"male",32,"right","Nonmatching","Bekannter",581,0.581,0
"2241",16,"male",32,"right","Nonmatching","Bekannter",610,0.61,1
"2242",16,"male",32,"right","Nonmatching","Bekannter",628,0.628,1
"2243",16,"male",32,"right","Nonmatching","Bekannter",628,0.628,1
"2244",16,"male",32,"right","Nonmatching","Bekannter",567,0.567,1
"2245",16,"male",32,"right","Nonmatching","Bekannter",663,0.663,1
"2246",16,"male",32,"right","Nonmatching","Bekannter",681,0.681,1
"2247",16,"male",32,"right","Nonmatching","Bekannter",584,0.584,1
"2248",16,"male",32,"right","Nonmatching","Bekannter",656,0.656,1
"2249",16,"male",32,"right","Nonmatching","Bekannter",616,0.616,1
"2250",16,"male",32,"right","Nonmatching","Bekannter",626,0.626,1
"2251",16,"male",32,"right","Nonmatching","Ich",866,0.866,0
"2252",16,"male",32,"right","Nonmatching","Ich",636,0.636,1
"2253",16,"male",32,"right","Nonmatching","Ich",673,0.673,1
"2254",16,"male",32,"right","Nonmatching","Ich",710,0.71,1
"2255",16,"male",32,"right","Nonmatching","Ich",485,0.485,1
"2256",16,"male",32,"right","Nonmatching","Ich",568,0.568,1
"2257",16,"male",32,"right","Nonmatching","Ich",596,0.596,1
"2258",16,"male",32,"right","Nonmatching","Ich",519,0.519,1
"2259",16,"male",32,"right","Nonmatching","Ich",511,0.511,1
"2260",16,"male",32,"right","Nonmatching","Ich",887,0.887,1
"2261",16,"male",32,"right","Nonmatching","Ich",537,0.537,1
"2262",16,"male",32,"right","Nonmatching","Ich",394,0.394,1
"2263",16,"male",32,"right","Nonmatching","Ich",510,0.51,1
"2264",16,"male",32,"right","Nonmatching","Ich",569,0.569,1
"2265",16,"male",32,"right","Nonmatching","Ich",506,0.506,1
"2266",16,"male",32,"right","Nonmatching","Ich",471,0.471,1
"2267",16,"male",32,"right","Nonmatching","Ich",588,0.588,1
"2268",16,"male",32,"right","Nonmatching","Ich",527,0.527,1
"2269",16,"male",32,"right","Nonmatching","Mutter",749,0.749,1
"2270",16,"male",32,"right","Nonmatching","Mutter",943,0.943,1
"2271",16,"male",32,"right","Nonmatching","Mutter",1132,1.132,1
"2272",16,"male",32,"right","Nonmatching","Mutter",760,0.76,1
"2273",16,"male",32,"right","Nonmatching","Mutter",632,0.632,1
"2274",16,"male",32,"right","Nonmatching","Mutter",682,0.682,1
"2275",16,"male",32,"right","Nonmatching","Mutter",487,0.487,1
"2276",16,"male",32,"right","Nonmatching","Mutter",542,0.542,0
"2277",16,"male",32,"right","Nonmatching","Mutter",874,0.874,1
"2278",16,"male",32,"right","Nonmatching","Mutter",731,0.731,1
"2279",16,"male",32,"right","Nonmatching","Mutter",523,0.523,1
"2280",16,"male",32,"right","Nonmatching","Mutter",771,0.771,1
"2281",16,"male",32,"right","Nonmatching","Mutter",565,0.565,1
"2282",16,"male",32,"right","Nonmatching","Mutter",724,0.724,0
"2283",16,"male",32,"right","Nonmatching","Mutter",816,0.816,1
"2284",16,"male",32,"right","Nonmatching","Mutter",665,0.665,1
"2285",16,"male",32,"right","Nonmatching","Mutter",642,0.642,1
"2286",16,"male",32,"right","Nonmatching","Mutter",682,0.682,1
"2287",16,"male",32,"right","Nonmatching","none",553,0.553,1
"2288",16,"male",32,"right","Nonmatching","none",762,0.762,1
"2289",16,"male",32,"right","Nonmatching","none",683,0.683,1
"2290",16,"male",32,"right","Nonmatching","none",854,0.854,1
"2291",16,"male",32,"right","Nonmatching","none",576,0.576,0
"2292",16,"male",32,"right","Nonmatching","none",646,0.646,1
"2293",16,"male",32,"right","Nonmatching","none",816,0.816,0
"2294",16,"male",32,"right","Nonmatching","none",504,0.504,1
"2295",16,"male",32,"right","Nonmatching","none",550,0.55,1
"2296",16,"male",32,"right","Nonmatching","none",747,0.747,1
"2297",16,"male",32,"right","Nonmatching","none",677,0.677,1
"2298",16,"male",32,"right","Nonmatching","none",613,0.613,1
"2299",16,"male",32,"right","Nonmatching","none",733,0.733,1
"2300",16,"male",32,"right","Nonmatching","none",511,0.511,1
"2301",16,"male",32,"right","Nonmatching","none",608,0.608,1
"2302",16,"male",32,"right","Nonmatching","none",510,0.51,1
"2303",16,"male",32,"right","Nonmatching","none",600,0.6,1
"2304",16,"male",32,"right","Nonmatching","none",515,0.515,1
"2305",17,"female",26,"right","Matching","Bekannter",628,0.628,1
"2306",17,"female",26,"right","Matching","Bekannter",1860,1.86,1
"2307",17,"female",26,"right","Matching","Bekannter",717,0.717,1
"2308",17,"female",26,"right","Matching","Bekannter",498,0.498,1
"2309",17,"female",26,"right","Matching","Bekannter",531,0.531,1
"2310",17,"female",26,"right","Matching","Bekannter",874,0.874,1
"2311",17,"female",26,"right","Matching","Bekannter",489,0.489,1
"2312",17,"female",26,"right","Matching","Bekannter",376,0.376,1
"2313",17,"female",26,"right","Matching","Bekannter",497,0.497,1
"2314",17,"female",26,"right","Matching","Bekannter",540,0.54,1
"2315",17,"female",26,"right","Matching","Bekannter",563,0.563,1
"2316",17,"female",26,"right","Matching","Bekannter",559,0.559,1
"2317",17,"female",26,"right","Matching","Bekannter",338,0.338,1
"2318",17,"female",26,"right","Matching","Bekannter",384,0.384,1
"2319",17,"female",26,"right","Matching","Bekannter",500,0.5,1
"2320",17,"female",26,"right","Matching","Bekannter",480,0.48,1
"2321",17,"female",26,"right","Matching","Bekannter",441,0.441,1
"2322",17,"female",26,"right","Matching","Bekannter",523,0.523,1
"2323",17,"female",26,"right","Matching","Ich",1869,1.869,1
"2324",17,"female",26,"right","Matching","Ich",742,0.742,1
"2325",17,"female",26,"right","Matching","Ich",1522,1.522,1
"2326",17,"female",26,"right","Matching","Ich",733,0.733,1
"2327",17,"female",26,"right","Matching","Ich",525,0.525,1
"2328",17,"female",26,"right","Matching","Ich",743,0.743,1
"2329",17,"female",26,"right","Matching","Ich",583,0.583,1
"2330",17,"female",26,"right","Matching","Ich",454,0.454,1
"2331",17,"female",26,"right","Matching","Ich",606,0.606,1
"2332",17,"female",26,"right","Matching","Ich",912,0.912,1
"2333",17,"female",26,"right","Matching","Ich",675,0.675,1
"2334",17,"female",26,"right","Matching","Ich",995,0.995,1
"2335",17,"female",26,"right","Matching","Ich",694,0.694,1
"2336",17,"female",26,"right","Matching","Ich",641,0.641,1
"2337",17,"female",26,"right","Matching","Ich",710,0.71,1
"2338",17,"female",26,"right","Matching","Ich",860,0.86,1
"2339",17,"female",26,"right","Matching","Ich",776,0.776,1
"2340",17,"female",26,"right","Matching","Ich",514,0.514,1
"2341",17,"female",26,"right","Matching","Mutter",1982,1.982,1
"2342",17,"female",26,"right","Matching","Mutter",1479,1.479,1
"2343",17,"female",26,"right","Matching","Mutter",851,0.851,0
"2344",17,"female",26,"right","Matching","Mutter",644,0.644,1
"2345",17,"female",26,"right","Matching","Mutter",730,0.73,1
"2346",17,"female",26,"right","Matching","Mutter",454,0.454,1
"2347",17,"female",26,"right","Matching","Mutter",472,0.472,1
"2348",17,"female",26,"right","Matching","Mutter",637,0.637,1
"2349",17,"female",26,"right","Matching","Mutter",560,0.56,1
"2350",17,"female",26,"right","Matching","Mutter",660,0.66,1
"2351",17,"female",26,"right","Matching","Mutter",668,0.668,1
"2352",17,"female",26,"right","Matching","Mutter",451,0.451,1
"2353",17,"female",26,"right","Matching","Mutter",506,0.506,1
"2354",17,"female",26,"right","Matching","Mutter",573,0.573,1
"2355",17,"female",26,"right","Matching","Mutter",595,0.595,1
"2356",17,"female",26,"right","Matching","Mutter",1055,1.055,1
"2357",17,"female",26,"right","Matching","Mutter",696,0.696,1
"2358",17,"female",26,"right","Matching","Mutter",350,0.35,1
"2359",17,"female",26,"right","Matching","none",845,0.845,1
"2360",17,"female",26,"right","Matching","none",561,0.561,1
"2361",17,"female",26,"right","Matching","none",1830,1.83,1
"2362",17,"female",26,"right","Matching","none",561,0.561,1
"2363",17,"female",26,"right","Matching","none",2112,2.112,1
"2364",17,"female",26,"right","Matching","none",572,0.572,1
"2365",17,"female",26,"right","Matching","none",477,0.477,1
"2366",17,"female",26,"right","Matching","none",579,0.579,1
"2367",17,"female",26,"right","Matching","none",482,0.482,1
"2368",17,"female",26,"right","Matching","none",400,0.4,1
"2369",17,"female",26,"right","Matching","none",490,0.49,1
"2370",17,"female",26,"right","Matching","none",455,0.455,1
"2371",17,"female",26,"right","Matching","none",452,0.452,1
"2372",17,"female",26,"right","Matching","none",394,0.394,1
"2373",17,"female",26,"right","Matching","none",606,0.606,1
"2374",17,"female",26,"right","Matching","none",504,0.504,1
"2375",17,"female",26,"right","Matching","none",540,0.54,1
"2376",17,"female",26,"right","Matching","none",1204,1.204,1
"2377",17,"female",26,"right","Nonmatching","Bekannter",1081,1.081,1
"2378",17,"female",26,"right","Nonmatching","Bekannter",1301,1.301,1
"2379",17,"female",26,"right","Nonmatching","Bekannter",1472,1.472,1
"2380",17,"female",26,"right","Nonmatching","Bekannter",3117,3.117,1
"2381",17,"female",26,"right","Nonmatching","Bekannter",592,0.592,1
"2382",17,"female",26,"right","Nonmatching","Bekannter",650,0.65,1
"2383",17,"female",26,"right","Nonmatching","Bekannter",592,0.592,1
"2384",17,"female",26,"right","Nonmatching","Bekannter",1063,1.063,1
"2385",17,"female",26,"right","Nonmatching","Bekannter",425,0.425,0
"2386",17,"female",26,"right","Nonmatching","Bekannter",732,0.732,1
"2387",17,"female",26,"right","Nonmatching","Bekannter",641,0.641,1
"2388",17,"female",26,"right","Nonmatching","Bekannter",513,0.513,1
"2389",17,"female",26,"right","Nonmatching","Bekannter",711,0.711,1
"2390",17,"female",26,"right","Nonmatching","Bekannter",608,0.608,1
"2391",17,"female",26,"right","Nonmatching","Bekannter",441,0.441,1
"2392",17,"female",26,"right","Nonmatching","Bekannter",531,0.531,1
"2393",17,"female",26,"right","Nonmatching","Bekannter",882,0.882,1
"2394",17,"female",26,"right","Nonmatching","Bekannter",741,0.741,1
"2395",17,"female",26,"right","Nonmatching","Ich",694,0.694,1
"2396",17,"female",26,"right","Nonmatching","Ich",500,0.5,1
"2397",17,"female",26,"right","Nonmatching","Ich",706,0.706,1
"2398",17,"female",26,"right","Nonmatching","Ich",460,0.46,1
"2399",17,"female",26,"right","Nonmatching","Ich",979,0.979,1
"2400",17,"female",26,"right","Nonmatching","Ich",676,0.676,1
"2401",17,"female",26,"right","Nonmatching","Ich",376,0.376,1
"2402",17,"female",26,"right","Nonmatching","Ich",581,0.581,1
"2403",17,"female",26,"right","Nonmatching","Ich",620,0.62,1
"2404",17,"female",26,"right","Nonmatching","Ich",528,0.528,1
"2405",17,"female",26,"right","Nonmatching","Ich",706,0.706,1
"2406",17,"female",26,"right","Nonmatching","Ich",716,0.716,1
"2407",17,"female",26,"right","Nonmatching","Ich",356,0.356,1
"2408",17,"female",26,"right","Nonmatching","Ich",488,0.488,1
"2409",17,"female",26,"right","Nonmatching","Ich",544,0.544,1
"2410",17,"female",26,"right","Nonmatching","Ich",437,0.437,1
"2411",17,"female",26,"right","Nonmatching","Ich",527,0.527,1
"2412",17,"female",26,"right","Nonmatching","Ich",428,0.428,1
"2413",17,"female",26,"right","Nonmatching","Mutter",1449,1.449,1
"2414",17,"female",26,"right","Nonmatching","Mutter",411,0.411,1
"2415",17,"female",26,"right","Nonmatching","Mutter",1074,1.074,1
"2416",17,"female",26,"right","Nonmatching","Mutter",576,0.576,1
"2417",17,"female",26,"right","Nonmatching","Mutter",531,0.531,1
"2418",17,"female",26,"right","Nonmatching","Mutter",904,0.904,1
"2419",17,"female",26,"right","Nonmatching","Mutter",581,0.581,1
"2420",17,"female",26,"right","Nonmatching","Mutter",501,0.501,1
"2421",17,"female",26,"right","Nonmatching","Mutter",523,0.523,1
"2422",17,"female",26,"right","Nonmatching","Mutter",440,0.44,1
"2423",17,"female",26,"right","Nonmatching","Mutter",440,0.44,1
"2424",17,"female",26,"right","Nonmatching","Mutter",336,0.336,1
"2425",17,"female",26,"right","Nonmatching","Mutter",573,0.573,1
"2426",17,"female",26,"right","Nonmatching","Mutter",457,0.457,1
"2427",17,"female",26,"right","Nonmatching","Mutter",476,0.476,1
"2428",17,"female",26,"right","Nonmatching","Mutter",594,0.594,1
"2429",17,"female",26,"right","Nonmatching","Mutter",551,0.551,1
"2430",17,"female",26,"right","Nonmatching","Mutter",772,0.772,1
"2431",17,"female",26,"right","Nonmatching","none",888,0.888,1
"2432",17,"female",26,"right","Nonmatching","none",1853,1.853,1
"2433",17,"female",26,"right","Nonmatching","none",671,0.671,1
"2434",17,"female",26,"right","Nonmatching","none",2454,2.454,1
"2435",17,"female",26,"right","Nonmatching","none",776,0.776,1
"2436",17,"female",26,"right","Nonmatching","none",499,0.499,1
"2437",17,"female",26,"right","Nonmatching","none",640,0.64,1
"2438",17,"female",26,"right","Nonmatching","none",814,0.814,1
"2439",17,"female",26,"right","Nonmatching","none",1293,1.293,1
"2440",17,"female",26,"right","Nonmatching","none",641,0.641,1
"2441",17,"female",26,"right","Nonmatching","none",567,0.567,1
"2442",17,"female",26,"right","Nonmatching","none",467,0.467,1
"2443",17,"female",26,"right","Nonmatching","none",622,0.622,1
"2444",17,"female",26,"right","Nonmatching","none",720,0.72,1
"2445",17,"female",26,"right","Nonmatching","none",1228,1.228,1
"2446",17,"female",26,"right","Nonmatching","none",832,0.832,1
"2447",17,"female",26,"right","Nonmatching","none",504,0.504,0
"2448",17,"female",26,"right","Nonmatching","none",643,0.643,1
"2449",18,"female",25,"right","Matching","Bekannter",940,0.94,0
"2450",18,"female",25,"right","Matching","Bekannter",639,0.639,1
"2451",18,"female",25,"right","Matching","Bekannter",627,0.627,1
"2452",18,"female",25,"right","Matching","Bekannter",483,0.483,1
"2453",18,"female",25,"right","Matching","Bekannter",456,0.456,1
"2454",18,"female",25,"right","Matching","Bekannter",1201,1.201,1
"2455",18,"female",25,"right","Matching","Bekannter",778,0.778,1
"2456",18,"female",25,"right","Matching","Bekannter",414,0.414,1
"2457",18,"female",25,"right","Matching","Bekannter",971,0.971,1
"2458",18,"female",25,"right","Matching","Bekannter",848,0.848,1
"2459",18,"female",25,"right","Matching","Bekannter",559,0.559,1
"2460",18,"female",25,"right","Matching","Bekannter",508,0.508,1
"2461",18,"female",25,"right","Matching","Bekannter",566,0.566,1
"2462",18,"female",25,"right","Matching","Bekannter",620,0.62,1
"2463",18,"female",25,"right","Matching","Bekannter",407,0.407,1
"2464",18,"female",25,"right","Matching","Bekannter",549,0.549,1
"2465",18,"female",25,"right","Matching","Bekannter",478,0.478,1
"2466",18,"female",25,"right","Matching","Bekannter",583,0.583,1
"2467",18,"female",25,"right","Matching","Ich",697,0.697,1
"2468",18,"female",25,"right","Matching","Ich",525,0.525,1
"2469",18,"female",25,"right","Matching","Ich",525,0.525,1
"2470",18,"female",25,"right","Matching","Ich",443,0.443,1
"2471",18,"female",25,"right","Matching","Ich",478,0.478,1
"2472",18,"female",25,"right","Matching","Ich",574,0.574,1
"2473",18,"female",25,"right","Matching","Ich",347,0.347,1
"2474",18,"female",25,"right","Matching","Ich",526,0.526,1
"2475",18,"female",25,"right","Matching","Ich",751,0.751,1
"2476",18,"female",25,"right","Matching","Ich",618,0.618,0
"2477",18,"female",25,"right","Matching","Ich",416,0.416,1
"2478",18,"female",25,"right","Matching","Ich",1259,1.259,1
"2479",18,"female",25,"right","Matching","Ich",587,0.587,1
"2480",18,"female",25,"right","Matching","Ich",401,0.401,1
"2481",18,"female",25,"right","Matching","Ich",442,0.442,1
"2482",18,"female",25,"right","Matching","Ich",548,0.548,1
"2483",18,"female",25,"right","Matching","Ich",468,0.468,1
"2484",18,"female",25,"right","Matching","Ich",538,0.538,1
"2485",18,"female",25,"right","Matching","Mutter",1509,1.509,1
"2486",18,"female",25,"right","Matching","Mutter",931,0.931,1
"2487",18,"female",25,"right","Matching","Mutter",1694,1.694,1
"2488",18,"female",25,"right","Matching","Mutter",536,0.536,1
"2489",18,"female",25,"right","Matching","Mutter",477,0.477,1
"2490",18,"female",25,"right","Matching","Mutter",501,0.501,1
"2491",18,"female",25,"right","Matching","Mutter",508,0.508,1
"2492",18,"female",25,"right","Matching","Mutter",450,0.45,1
"2493",18,"female",25,"right","Matching","Mutter",930,0.93,1
"2494",18,"female",25,"right","Matching","Mutter",715,0.715,1
"2495",18,"female",25,"right","Matching","Mutter",506,0.506,1
"2496",18,"female",25,"right","Matching","Mutter",473,0.473,1
"2497",18,"female",25,"right","Matching","Mutter",981,0.981,1
"2498",18,"female",25,"right","Matching","Mutter",392,0.392,1
"2499",18,"female",25,"right","Matching","Mutter",529,0.529,1
"2500",18,"female",25,"right","Matching","Mutter",643,0.643,1
"2501",18,"female",25,"right","Matching","Mutter",1180,1.18,1
"2502",18,"female",25,"right","Matching","Mutter",592,0.592,1
"2503",18,"female",25,"right","Matching","none",1422,1.422,0
"2504",18,"female",25,"right","Matching","none",649,0.649,1
"2505",18,"female",25,"right","Matching","none",425,0.425,1
"2506",18,"female",25,"right","Matching","none",754,0.754,1
"2507",18,"female",25,"right","Matching","none",554,0.554,1
"2508",18,"female",25,"right","Matching","none",593,0.593,1
"2509",18,"female",25,"right","Matching","none",725,0.725,1
"2510",18,"female",25,"right","Matching","none",427,0.427,1
"2511",18,"female",25,"right","Matching","none",524,0.524,1
"2512",18,"female",25,"right","Matching","none",470,0.47,1
"2513",18,"female",25,"right","Matching","none",715,0.715,1
"2514",18,"female",25,"right","Matching","none",719,0.719,1
"2515",18,"female",25,"right","Matching","none",555,0.555,1
"2516",18,"female",25,"right","Matching","none",536,0.536,1
"2517",18,"female",25,"right","Matching","none",439,0.439,1
"2518",18,"female",25,"right","Matching","none",733,0.733,1
"2519",18,"female",25,"right","Matching","none",497,0.497,1
"2520",18,"female",25,"right","Matching","none",480,0.48,1
"2521",18,"female",25,"right","Nonmatching","Bekannter",398,0.398,1
"2522",18,"female",25,"right","Nonmatching","Bekannter",519,0.519,1
"2523",18,"female",25,"right","Nonmatching","Bekannter",853,0.853,1
"2524",18,"female",25,"right","Nonmatching","Bekannter",628,0.628,1
"2525",18,"female",25,"right","Nonmatching","Bekannter",469,0.469,1
"2526",18,"female",25,"right","Nonmatching","Bekannter",676,0.676,1
"2527",18,"female",25,"right","Nonmatching","Bekannter",430,0.43,1
"2528",18,"female",25,"right","Nonmatching","Bekannter",291,0.291,1
"2529",18,"female",25,"right","Nonmatching","Bekannter",387,0.387,1
"2530",18,"female",25,"right","Nonmatching","Bekannter",669,0.669,1
"2531",18,"female",25,"right","Nonmatching","Bekannter",481,0.481,1
"2532",18,"female",25,"right","Nonmatching","Bekannter",448,0.448,1
"2533",18,"female",25,"right","Nonmatching","Bekannter",525,0.525,1
"2534",18,"female",25,"right","Nonmatching","Bekannter",565,0.565,1
"2535",18,"female",25,"right","Nonmatching","Bekannter",561,0.561,1
"2536",18,"female",25,"right","Nonmatching","Bekannter",370,0.37,1
"2537",18,"female",25,"right","Nonmatching","Bekannter",675,0.675,1
"2538",18,"female",25,"right","Nonmatching","Bekannter",392,0.392,1
"2539",18,"female",25,"right","Nonmatching","Ich",700,0.7,1
"2540",18,"female",25,"right","Nonmatching","Ich",567,0.567,1
"2541",18,"female",25,"right","Nonmatching","Ich",599,0.599,1
"2542",18,"female",25,"right","Nonmatching","Ich",450,0.45,1
"2543",18,"female",25,"right","Nonmatching","Ich",522,0.522,1
"2544",18,"female",25,"right","Nonmatching","Ich",456,0.456,1
"2545",18,"female",25,"right","Nonmatching","Ich",536,0.536,1
"2546",18,"female",25,"right","Nonmatching","Ich",507,0.507,1
"2547",18,"female",25,"right","Nonmatching","Ich",450,0.45,1
"2548",18,"female",25,"right","Nonmatching","Ich",551,0.551,1
"2549",18,"female",25,"right","Nonmatching","Ich",441,0.441,1
"2550",18,"female",25,"right","Nonmatching","Ich",443,0.443,1
"2551",18,"female",25,"right","Nonmatching","Ich",539,0.539,1
"2552",18,"female",25,"right","Nonmatching","Ich",489,0.489,1
"2553",18,"female",25,"right","Nonmatching","Ich",585,0.585,1
"2554",18,"female",25,"right","Nonmatching","Ich",596,0.596,1
"2555",18,"female",25,"right","Nonmatching","Ich",617,0.617,1
"2556",18,"female",25,"right","Nonmatching","Ich",639,0.639,1
"2557",18,"female",25,"right","Nonmatching","Mutter",672,0.672,0
"2558",18,"female",25,"right","Nonmatching","Mutter",602,0.602,0
"2559",18,"female",25,"right","Nonmatching","Mutter",747,0.747,1
"2560",18,"female",25,"right","Nonmatching","Mutter",430,0.43,1
"2561",18,"female",25,"right","Nonmatching","Mutter",414,0.414,1
"2562",18,"female",25,"right","Nonmatching","Mutter",536,0.536,1
"2563",18,"female",25,"right","Nonmatching","Mutter",847,0.847,0
"2564",18,"female",25,"right","Nonmatching","Mutter",353,0.353,1
"2565",18,"female",25,"right","Nonmatching","Mutter",683,0.683,1
"2566",18,"female",25,"right","Nonmatching","Mutter",705,0.705,1
"2567",18,"female",25,"right","Nonmatching","Mutter",531,0.531,1
"2568",18,"female",25,"right","Nonmatching","Mutter",504,0.504,1
"2569",18,"female",25,"right","Nonmatching","Mutter",384,0.384,1
"2570",18,"female",25,"right","Nonmatching","Mutter",448,0.448,1
"2571",18,"female",25,"right","Nonmatching","Mutter",596,0.596,1
"2572",18,"female",25,"right","Nonmatching","Mutter",527,0.527,1
"2573",18,"female",25,"right","Nonmatching","Mutter",524,0.524,1
"2574",18,"female",25,"right","Nonmatching","Mutter",623,0.623,0
"2575",18,"female",25,"right","Nonmatching","none",2162,2.162,1
"2576",18,"female",25,"right","Nonmatching","none",427,0.427,1
"2577",18,"female",25,"right","Nonmatching","none",637,0.637,1
"2578",18,"female",25,"right","Nonmatching","none",525,0.525,1
"2579",18,"female",25,"right","Nonmatching","none",484,0.484,1
"2580",18,"female",25,"right","Nonmatching","none",747,0.747,1
"2581",18,"female",25,"right","Nonmatching","none",558,0.558,1
"2582",18,"female",25,"right","Nonmatching","none",461,0.461,1
"2583",18,"female",25,"right","Nonmatching","none",765,0.765,1
"2584",18,"female",25,"right","Nonmatching","none",591,0.591,1
"2585",18,"female",25,"right","Nonmatching","none",894,0.894,1
"2586",18,"female",25,"right","Nonmatching","none",473,0.473,1
"2587",18,"female",25,"right","Nonmatching","none",502,0.502,1
"2588",18,"female",25,"right","Nonmatching","none",668,0.668,1
"2589",18,"female",25,"right","Nonmatching","none",567,0.567,1
"2590",18,"female",25,"right","Nonmatching","none",848,0.848,1
"2591",18,"female",25,"right","Nonmatching","none",451,0.451,1
"2592",18,"female",25,"right","Nonmatching","none",464,0.464,1
"2593",19,"female",24,"right","Matching","Bekannter",885,0.885,0
"2594",19,"female",24,"right","Matching","Bekannter",667,0.667,1
"2595",19,"female",24,"right","Matching","Bekannter",526,0.526,1
"2596",19,"female",24,"right","Matching","Bekannter",601,0.601,1
"2597",19,"female",24,"right","Matching","Bekannter",590,0.59,1
"2598",19,"female",24,"right","Matching","Bekannter",527,0.527,1
"2599",19,"female",24,"right","Matching","Bekannter",587,0.587,1
"2600",19,"female",24,"right","Matching","Bekannter",532,0.532,1
"2601",19,"female",24,"right","Matching","Bekannter",563,0.563,1
"2602",19,"female",24,"right","Matching","Bekannter",526,0.526,1
"2603",19,"female",24,"right","Matching","Bekannter",507,0.507,1
"2604",19,"female",24,"right","Matching","Bekannter",643,0.643,1
"2605",19,"female",24,"right","Matching","Bekannter",437,0.437,1
"2606",19,"female",24,"right","Matching","Bekannter",398,0.398,1
"2607",19,"female",24,"right","Matching","Bekannter",564,0.564,1
"2608",19,"female",24,"right","Matching","Bekannter",498,0.498,1
"2609",19,"female",24,"right","Matching","Bekannter",627,0.627,1
"2610",19,"female",24,"right","Matching","Bekannter",577,0.577,1
"2611",19,"female",24,"right","Matching","Ich",549,0.549,1
"2612",19,"female",24,"right","Matching","Ich",647,0.647,1
"2613",19,"female",24,"right","Matching","Ich",511,0.511,1
"2614",19,"female",24,"right","Matching","Ich",497,0.497,1
"2615",19,"female",24,"right","Matching","Ich",411,0.411,1
"2616",19,"female",24,"right","Matching","Ich",371,0.371,1
"2617",19,"female",24,"right","Matching","Ich",537,0.537,1
