"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","VisualAngle","Color","Contrast"
"1626",12,"female",23,"right","comp","Ich",379,0.379,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1627",12,"female",23,"right","comp","Ich",458,0.458,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1628",12,"female",23,"right","comp","Ich",369,0.369,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1629",12,"female",23,"right","comp","Ich",292,0.292,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1630",12,"female",23,"right","comp","Ich",337,0.337,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1631",12,"female",23,"right","comp","Ich",333,0.333,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1632",12,"female",23,"right","comp","Ich",328,0.328,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1633",12,"female",23,"right","comp","Mutter",2815,2.815,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1634",12,"female",23,"right","comp","Mutter",541,0.541,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1635",12,"female",23,"right","comp","Mutter",747,0.747,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1636",12,"female",23,"right","comp","Mutter",963,0.963,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1637",12,"female",23,"right","comp","Mutter",526,0.526,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1638",12,"female",23,"right","comp","Mutter",481,0.481,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1639",12,"female",23,"right","comp","Mutter",521,0.521,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1640",12,"female",23,"right","comp","Mutter",505,0.505,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1641",12,"female",23,"right","comp","Mutter",640,0.64,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1642",12,"female",23,"right","comp","Mutter",510,0.51,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1643",12,"female",23,"right","comp","Mutter",574,0.574,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1644",12,"female",23,"right","comp","Mutter",558,0.558,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1645",12,"female",23,"right","comp","Mutter",573,0.573,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1646",12,"female",23,"right","comp","Mutter",505,0.505,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1647",12,"female",23,"right","comp","Mutter",648,0.648,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1648",12,"female",23,"right","comp","Mutter",570,0.57,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1649",12,"female",23,"right","comp","Mutter",597,0.597,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1650",12,"female",23,"right","comp","Mutter",424,0.424,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1651",12,"female",23,"right","comp","Mutter",573,0.573,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1652",12,"female",23,"right","comp","Mutter",414,0.414,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1653",12,"female",23,"right","comp","Mutter",420,0.42,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1654",12,"female",23,"right","comp","Mutter",458,0.458,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1655",12,"female",23,"right","comp","Mutter",430,0.43,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1656",12,"female",23,"right","comp","Mutter",392,0.392,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1657",12,"female",23,"right","incomp","Bekannter",920,0.92,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1658",12,"female",23,"right","incomp","Bekannter",684,0.684,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1659",12,"female",23,"right","incomp","Bekannter",878,0.878,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1660",12,"female",23,"right","incomp","Bekannter",634,0.634,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1661",12,"female",23,"right","incomp","Bekannter",529,0.529,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1662",12,"female",23,"right","incomp","Bekannter",700,0.7,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1663",12,"female",23,"right","incomp","Bekannter",595,0.595,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1664",12,"female",23,"right","incomp","Bekannter",730,0.73,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1665",12,"female",23,"right","incomp","Bekannter",1425,1.425,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1666",12,"female",23,"right","incomp","Bekannter",657,0.657,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1667",12,"female",23,"right","incomp","Bekannter",553,0.553,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1668",12,"female",23,"right","incomp","Bekannter",738,0.738,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1669",12,"female",23,"right","incomp","Bekannter",816,0.816,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1670",12,"female",23,"right","incomp","Bekannter",523,0.523,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1671",12,"female",23,"right","incomp","Bekannter",452,0.452,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1672",12,"female",23,"right","incomp","Bekannter",499,0.499,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1673",12,"female",23,"right","incomp","Bekannter",483,0.483,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1674",12,"female",23,"right","incomp","Bekannter",520,0.52,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1675",12,"female",23,"right","incomp","Bekannter",541,0.541,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1676",12,"female",23,"right","incomp","Bekannter",600,0.6,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1677",12,"female",23,"right","incomp","Bekannter",415,0.415,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1678",12,"female",23,"right","incomp","Bekannter",1083,1.083,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1679",12,"female",23,"right","incomp","Bekannter",543,0.543,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1680",12,"female",23,"right","incomp","Bekannter",638,0.638,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1681",12,"female",23,"right","incomp","Ich",520,0.52,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1682",12,"female",23,"right","incomp","Ich",674,0.674,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1683",12,"female",23,"right","incomp","Ich",713,0.713,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1684",12,"female",23,"right","incomp","Ich",550,0.55,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1685",12,"female",23,"right","incomp","Ich",745,0.745,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1686",12,"female",23,"right","incomp","Ich",563,0.563,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1687",12,"female",23,"right","incomp","Ich",536,0.536,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1688",12,"female",23,"right","incomp","Ich",435,0.435,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1689",12,"female",23,"right","incomp","Ich",558,0.558,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1690",12,"female",23,"right","incomp","Ich",523,0.523,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1691",12,"female",23,"right","incomp","Ich",431,0.431,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1692",12,"female",23,"right","incomp","Ich",805,0.805,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1693",12,"female",23,"right","incomp","Ich",469,0.469,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1694",12,"female",23,"right","incomp","Ich",518,0.518,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1695",12,"female",23,"right","incomp","Ich",517,0.517,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1696",12,"female",23,"right","incomp","Ich",790,0.79,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1697",12,"female",23,"right","incomp","Ich",401,0.401,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1698",12,"female",23,"right","incomp","Ich",827,0.827,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1699",12,"female",23,"right","incomp","Ich",506,0.506,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1700",12,"female",23,"right","incomp","Ich",514,0.514,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1701",12,"female",23,"right","incomp","Ich",436,0.436,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1702",12,"female",23,"right","incomp","Ich",462,0.462,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1703",12,"female",23,"right","incomp","Ich",499,0.499,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1704",12,"female",23,"right","incomp","Ich",391,0.391,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1705",12,"female",23,"right","incomp","Mutter",726,0.726,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1706",12,"female",23,"right","incomp","Mutter",639,0.639,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1707",12,"female",23,"right","incomp","Mutter",1454,1.454,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1708",12,"female",23,"right","incomp","Mutter",647,0.647,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1709",12,"female",23,"right","incomp","Mutter",527,0.527,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1710",12,"female",23,"right","incomp","Mutter",577,0.577,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1711",12,"female",23,"right","incomp","Mutter",459,0.459,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1712",12,"female",23,"right","incomp","Mutter",461,0.461,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1713",12,"female",23,"right","incomp","Mutter",680,0.68,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1714",12,"female",23,"right","incomp","Mutter",743,0.743,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1715",12,"female",23,"right","incomp","Mutter",659,0.659,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1716",12,"female",23,"right","incomp","Mutter",650,0.65,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1717",12,"female",23,"right","incomp","Mutter",657,0.657,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1718",12,"female",23,"right","incomp","Mutter",1196,1.196,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1719",12,"female",23,"right","incomp","Mutter",580,0.58,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1720",12,"female",23,"right","incomp","Mutter",802,0.802,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1721",12,"female",23,"right","incomp","Mutter",662,0.662,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1722",12,"female",23,"right","incomp","Mutter",514,0.514,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1723",12,"female",23,"right","incomp","Mutter",469,0.469,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1724",12,"female",23,"right","incomp","Mutter",887,0.887,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1725",12,"female",23,"right","incomp","Mutter",455,0.455,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1726",12,"female",23,"right","incomp","Mutter",538,0.538,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1727",12,"female",23,"right","incomp","Mutter",491,0.491,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1728",12,"female",23,"right","incomp","Mutter",503,0.503,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1729",13,"female",20,"right","comp","Bekannter",609,0.609,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1730",13,"female",20,"right","comp","Bekannter",346,0.346,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1731",13,"female",20,"right","comp","Bekannter",361,0.361,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1732",13,"female",20,"right","comp","Bekannter",372,0.372,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1733",13,"female",20,"right","comp","Bekannter",599,0.599,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1734",13,"female",20,"right","comp","Bekannter",278,0.278,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1735",13,"female",20,"right","comp","Bekannter",444,0.444,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1736",13,"female",20,"right","comp","Bekannter",454,0.454,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1737",13,"female",20,"right","comp","Bekannter",252,0.252,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1738",13,"female",20,"right","comp","Bekannter",413,0.413,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1739",13,"female",20,"right","comp","Bekannter",307,0.307,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1740",13,"female",20,"right","comp","Bekannter",395,0.395,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1741",13,"female",20,"right","comp","Bekannter",435,0.435,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1742",13,"female",20,"right","comp","Bekannter",329,0.329,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1743",13,"female",20,"right","comp","Bekannter",274,0.274,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1744",13,"female",20,"right","comp","Bekannter",363,0.363,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1745",13,"female",20,"right","comp","Bekannter",299,0.299,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1746",13,"female",20,"right","comp","Bekannter",277,0.277,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1747",13,"female",20,"right","comp","Bekannter",240,0.24,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1748",13,"female",20,"right","comp","Bekannter",463,0.463,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1749",13,"female",20,"right","comp","Bekannter",396,0.396,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1750",13,"female",20,"right","comp","Bekannter",311,0.311,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1751",13,"female",20,"right","comp","Bekannter",308,0.308,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1752",13,"female",20,"right","comp","Bekannter",310,0.31,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1753",13,"female",20,"right","comp","Ich",452,0.452,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1754",13,"female",20,"right","comp","Ich",320,0.32,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1755",13,"female",20,"right","comp","Ich",344,0.344,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1756",13,"female",20,"right","comp","Ich",229,0.229,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1757",13,"female",20,"right","comp","Ich",221,0.221,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1758",13,"female",20,"right","comp","Ich",457,0.457,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1759",13,"female",20,"right","comp","Ich",259,0.259,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1760",13,"female",20,"right","comp","Ich",371,0.371,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1761",13,"female",20,"right","comp","Ich",238,0.238,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1762",13,"female",20,"right","comp","Ich",251,0.251,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1763",13,"female",20,"right","comp","Ich",284,0.284,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1764",13,"female",20,"right","comp","Ich",176,0.176,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1765",13,"female",20,"right","comp","Ich",313,0.313,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1766",13,"female",20,"right","comp","Ich",343,0.343,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1767",13,"female",20,"right","comp","Ich",315,0.315,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1768",13,"female",20,"right","comp","Ich",294,0.294,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1769",13,"female",20,"right","comp","Ich",251,0.251,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1770",13,"female",20,"right","comp","Ich",410,0.41,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1771",13,"female",20,"right","comp","Ich",201,0.201,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1772",13,"female",20,"right","comp","Ich",207,0.207,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1773",13,"female",20,"right","comp","Ich",346,0.346,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1774",13,"female",20,"right","comp","Ich",358,0.358,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1775",13,"female",20,"right","comp","Ich",465,0.465,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1776",13,"female",20,"right","comp","Ich",232,0.232,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1777",13,"female",20,"right","comp","Mutter",1252,1.252,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1778",13,"female",20,"right","comp","Mutter",458,0.458,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1779",13,"female",20,"right","comp","Mutter",438,0.438,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1780",13,"female",20,"right","comp","Mutter",499,0.499,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1781",13,"female",20,"right","comp","Mutter",413,0.413,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1782",13,"female",20,"right","comp","Mutter",549,0.549,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1783",13,"female",20,"right","comp","Mutter",476,0.476,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1784",13,"female",20,"right","comp","Mutter",590,0.59,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1785",13,"female",20,"right","comp","Mutter",365,0.365,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1786",13,"female",20,"right","comp","Mutter",386,0.386,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1787",13,"female",20,"right","comp","Mutter",459,0.459,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1788",13,"female",20,"right","comp","Mutter",515,0.515,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1789",13,"female",20,"right","comp","Mutter",484,0.484,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1790",13,"female",20,"right","comp","Mutter",379,0.379,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1791",13,"female",20,"right","comp","Mutter",337,0.337,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1792",13,"female",20,"right","comp","Mutter",332,0.332,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1793",13,"female",20,"right","comp","Mutter",561,0.561,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1794",13,"female",20,"right","comp","Mutter",386,0.386,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1795",13,"female",20,"right","comp","Mutter",362,0.362,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1796",13,"female",20,"right","comp","Mutter",554,0.554,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1797",13,"female",20,"right","comp","Mutter",609,0.609,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1798",13,"female",20,"right","comp","Mutter",273,0.273,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1799",13,"female",20,"right","comp","Mutter",430,0.43,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1800",13,"female",20,"right","comp","Mutter",359,0.359,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1801",13,"female",20,"right","incomp","Bekannter",1006,1.006,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1802",13,"female",20,"right","incomp","Bekannter",495,0.495,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1803",13,"female",20,"right","incomp","Bekannter",584,0.584,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1804",13,"female",20,"right","incomp","Bekannter",483,0.483,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1805",13,"female",20,"right","incomp","Bekannter",455,0.455,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1806",13,"female",20,"right","incomp","Bekannter",413,0.413,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1807",13,"female",20,"right","incomp","Bekannter",465,0.465,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1808",13,"female",20,"right","incomp","Bekannter",521,0.521,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1809",13,"female",20,"right","incomp","Bekannter",666,0.666,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1810",13,"female",20,"right","incomp","Bekannter",524,0.524,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1811",13,"female",20,"right","incomp","Bekannter",747,0.747,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1812",13,"female",20,"right","incomp","Bekannter",493,0.493,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1813",13,"female",20,"right","incomp","Bekannter",459,0.459,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1814",13,"female",20,"right","incomp","Bekannter",578,0.578,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1815",13,"female",20,"right","incomp","Bekannter",488,0.488,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1816",13,"female",20,"right","incomp","Bekannter",428,0.428,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1817",13,"female",20,"right","incomp","Bekannter",502,0.502,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1818",13,"female",20,"right","incomp","Bekannter",569,0.569,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1819",13,"female",20,"right","incomp","Bekannter",558,0.558,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1820",13,"female",20,"right","incomp","Bekannter",420,0.42,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1821",13,"female",20,"right","incomp","Bekannter",483,0.483,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1822",13,"female",20,"right","incomp","Bekannter",464,0.464,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1823",13,"female",20,"right","incomp","Bekannter",901,0.901,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1824",13,"female",20,"right","incomp","Bekannter",434,0.434,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1825",13,"female",20,"right","incomp","Ich",626,0.626,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1826",13,"female",20,"right","incomp","Ich",595,0.595,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1827",13,"female",20,"right","incomp","Ich",434,0.434,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1828",13,"female",20,"right","incomp","Ich",453,0.453,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1829",13,"female",20,"right","incomp","Ich",380,0.38,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1830",13,"female",20,"right","incomp","Ich",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1831",13,"female",20,"right","incomp","Ich",373,0.373,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1832",13,"female",20,"right","incomp","Ich",413,0.413,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1833",13,"female",20,"right","incomp","Ich",454,0.454,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1834",13,"female",20,"right","incomp","Ich",446,0.446,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1835",13,"female",20,"right","incomp","Ich",411,0.411,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1836",13,"female",20,"right","incomp","Ich",480,0.48,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1837",13,"female",20,"right","incomp","Ich",537,0.537,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1838",13,"female",20,"right","incomp","Ich",451,0.451,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1839",13,"female",20,"right","incomp","Ich",256,0.256,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1840",13,"female",20,"right","incomp","Ich",335,0.335,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1841",13,"female",20,"right","incomp","Ich",311,0.311,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1842",13,"female",20,"right","incomp","Ich",321,0.321,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1843",13,"female",20,"right","incomp","Ich",426,0.426,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1844",13,"female",20,"right","incomp","Ich",339,0.339,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1845",13,"female",20,"right","incomp","Ich",440,0.44,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1846",13,"female",20,"right","incomp","Ich",391,0.391,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1847",13,"female",20,"right","incomp","Ich",398,0.398,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1848",13,"female",20,"right","incomp","Ich",333,0.333,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1849",13,"female",20,"right","incomp","Mutter",1049,1.049,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1850",13,"female",20,"right","incomp","Mutter",620,0.62,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1851",13,"female",20,"right","incomp","Mutter",543,0.543,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1852",13,"female",20,"right","incomp","Mutter",562,0.562,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1853",13,"female",20,"right","incomp","Mutter",446,0.446,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"1854",13,"female",20,"right","incomp","Mutter",644,0.644,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
