"Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
49198247,19,"Mujer","Diestro",3,140,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",5,550,0.55,0
49198247,19,"Mujer","Diestro",3,141,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,634,0.634,1
49198247,19,"Mujer","Diestro",3,142,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,535,0.535,1
49198247,19,"Mujer","Diestro",3,143,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,661,0.661,1
49198247,19,"Mujer","Diestro",3,144,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,480,0.48,1
49198247,19,"Mujer","Diestro",4,145,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,730,0.73,1
49198247,19,"Mujer","Diestro",4,146,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,389,0.389,1
49198247,19,"Mujer","Diestro",4,147,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,517,0.517,1
49198247,19,"Mujer","Diestro",4,148,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,448,0.448,1
49198247,19,"Mujer","Diestro",4,149,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,710,0.71,1
49198247,19,"Mujer","Diestro",4,150,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,419,0.419,1
49198247,19,"Mujer","Diestro",4,151,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,438,0.438,1
49198247,19,"Mujer","Diestro",4,152,"cuadrado","tu","Matching","Self","Self","Self","Self",5,811,0.811,1
49198247,19,"Mujer","Diestro",4,153,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,448,0.448,1
49198247,19,"Mujer","Diestro",4,154,"cuadrado","tu","Matching","Self","Self","Self","Self",5,485,0.485,1
49198247,19,"Mujer","Diestro",4,155,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,451,0.451,1
49198247,19,"Mujer","Diestro",4,156,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,512,0.512,1
49198247,19,"Mujer","Diestro",4,157,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,638,0.638,1
49198247,19,"Mujer","Diestro",4,158,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,521,0.521,1
49198247,19,"Mujer","Diestro",4,159,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,594,0.594,1
49198247,19,"Mujer","Diestro",4,160,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,402,0.402,1
49198247,19,"Mujer","Diestro",4,161,"cuadrado","tu","Matching","Self","Self","Self","Self",5,454,0.454,1
49198247,19,"Mujer","Diestro",4,162,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,517,0.517,1
49198247,19,"Mujer","Diestro",4,163,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,234,0.234,1
49198247,19,"Mujer","Diestro",4,164,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,589,0.589,1
49198247,19,"Mujer","Diestro",4,165,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,516,0.516,1
49198247,19,"Mujer","Diestro",4,166,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,451,0.451,1
49198247,19,"Mujer","Diestro",4,167,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,351,0.351,0
49198247,19,"Mujer","Diestro",4,168,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,347,0.347,1
49198247,19,"Mujer","Diestro",4,169,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",5,517,0.517,0
49198247,19,"Mujer","Diestro",4,170,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,440,0.44,1
49198247,19,"Mujer","Diestro",4,171,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",5,510,0.51,0
49198247,19,"Mujer","Diestro",4,172,"cuadrado","tu","Matching","Self","Self","Self","Self",5,458,0.458,1
49198247,19,"Mujer","Diestro",4,173,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,531,0.531,1
49198247,19,"Mujer","Diestro",4,174,"cuadrado","tu","Matching","Self","Self","Self","Self",5,486,0.486,1
49198247,19,"Mujer","Diestro",4,175,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,631,0.631,1
49198247,19,"Mujer","Diestro",4,176,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,605,0.605,1
49198247,19,"Mujer","Diestro",4,177,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,720,0.72,1
49198247,19,"Mujer","Diestro",4,178,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,599,0.599,1
49198247,19,"Mujer","Diestro",4,179,"cuadrado","tu","Matching","Self","Self","Self","Self",5,514,0.514,1
49198247,19,"Mujer","Diestro",4,180,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,456,0.456,1
49198247,19,"Mujer","Diestro",4,181,"cuadrado","tu","Matching","Self","Self","Self","Self",5,454,0.454,1
49198247,19,"Mujer","Diestro",4,182,"cuadrado","tu","Matching","Self","Self","Self","Self",5,375,0.375,1
49198247,19,"Mujer","Diestro",4,183,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,540,0.54,1
49198247,19,"Mujer","Diestro",4,184,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,588,0.588,1
49198247,19,"Mujer","Diestro",4,185,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,562,0.562,1
49198247,19,"Mujer","Diestro",4,186,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",5,456,0.456,0
49198247,19,"Mujer","Diestro",4,187,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,583,0.583,1
49198247,19,"Mujer","Diestro",4,188,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,550,0.55,1
49198247,19,"Mujer","Diestro",4,189,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,547,0.547,1
49198247,19,"Mujer","Diestro",4,190,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,563,0.563,1
49198247,19,"Mujer","Diestro",4,191,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,663,0.663,1
49198247,19,"Mujer","Diestro",4,192,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,456,0.456,1
49198247,19,"Mujer","Diestro",5,193,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,409,0.409,1
49198247,19,"Mujer","Diestro",5,194,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,922,0.922,1
49198247,19,"Mujer","Diestro",5,195,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,319,0.319,1
49198247,19,"Mujer","Diestro",5,196,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,560,0.56,1
49198247,19,"Mujer","Diestro",5,197,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,681,0.681,1
49198247,19,"Mujer","Diestro",5,198,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,480,0.48,1
49198247,19,"Mujer","Diestro",5,199,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,415,0.415,1
49198247,19,"Mujer","Diestro",5,200,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,605,0.605,1
49198247,19,"Mujer","Diestro",5,201,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,464,0.464,1
49198247,19,"Mujer","Diestro",5,202,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,461,0.461,1
49198247,19,"Mujer","Diestro",5,203,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,513,0.513,1
49198247,19,"Mujer","Diestro",5,204,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,498,0.498,1
49198247,19,"Mujer","Diestro",5,205,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",5,575,0.575,0
49198247,19,"Mujer","Diestro",5,206,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,457,0.457,1
49198247,19,"Mujer","Diestro",5,207,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,573,0.573,1
49198247,19,"Mujer","Diestro",5,208,"cuadrado","tu","Matching","Self","Self","Self","Self",5,421,0.421,1
49198247,19,"Mujer","Diestro",5,209,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,583,0.583,1
49198247,19,"Mujer","Diestro",5,210,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,581,0.581,1
49198247,19,"Mujer","Diestro",5,211,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,585,0.585,1
49198247,19,"Mujer","Diestro",5,212,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,450,0.45,1
49198247,19,"Mujer","Diestro",5,213,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,403,0.403,1
49198247,19,"Mujer","Diestro",5,214,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,606,0.606,1
49198247,19,"Mujer","Diestro",5,215,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,514,0.514,1
49198247,19,"Mujer","Diestro",5,216,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,491,0.491,1
49198247,19,"Mujer","Diestro",5,217,"cuadrado","tu","Matching","Self","Self","Self","Self",5,1017,1.017,1
49198247,19,"Mujer","Diestro",5,218,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,441,0.441,1
49198247,19,"Mujer","Diestro",5,219,"cuadrado","tu","Matching","Self","Self","Self","Self",5,474,0.474,1
49198247,19,"Mujer","Diestro",5,220,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,826,0.826,1
49198247,19,"Mujer","Diestro",5,221,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,420,0.42,1
49198247,19,"Mujer","Diestro",5,222,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,374,0.374,1
49198247,19,"Mujer","Diestro",5,223,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,546,0.546,1
49198247,19,"Mujer","Diestro",5,224,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,669,0.669,1
49198247,19,"Mujer","Diestro",5,225,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,441,0.441,1
49198247,19,"Mujer","Diestro",5,226,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,476,0.476,1
49198247,19,"Mujer","Diestro",5,227,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,515,0.515,1
49198247,19,"Mujer","Diestro",5,228,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,434,0.434,1
49198247,19,"Mujer","Diestro",5,229,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,453,0.453,1
49198247,19,"Mujer","Diestro",5,230,"cuadrado","tu","Matching","Self","Self","Self","Self",5,532,0.532,1
49198247,19,"Mujer","Diestro",5,231,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,442,0.442,1
49198247,19,"Mujer","Diestro",5,232,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,754,0.754,1
49198247,19,"Mujer","Diestro",5,233,"cuadrado","tu","Matching","Self","Self","Self","Self",5,403,0.403,1
49198247,19,"Mujer","Diestro",5,234,"cuadrado","tu","Matching","Self","Self","Self","Self",5,497,0.497,1
49198247,19,"Mujer","Diestro",5,235,"cuadrado","tu","Matching","Self","Self","Self","Self",5,409,0.409,1
49198247,19,"Mujer","Diestro",5,236,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,489,0.489,1
49198247,19,"Mujer","Diestro",5,237,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,514,0.514,1
49198247,19,"Mujer","Diestro",5,238,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,485,0.485,1
49198247,19,"Mujer","Diestro",5,239,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,510,0.51,1
49198247,19,"Mujer","Diestro",5,240,"cuadrado","tu","Matching","Self","Self","Self","Self",5,412,0.412,1
49273693,19,"Mujer","Diestro",1,1,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,658,0.658,1
49273693,19,"Mujer","Diestro",1,2,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,433,0.433,1
49273693,19,"Mujer","Diestro",1,3,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,929,0.929,1
49273693,19,"Mujer","Diestro",1,4,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,550,0.55,1
49273693,19,"Mujer","Diestro",1,5,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,681,0.681,1
49273693,19,"Mujer","Diestro",1,6,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,485,0.485,1
49273693,19,"Mujer","Diestro",1,7,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,501,0.501,1
49273693,19,"Mujer","Diestro",1,8,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,463,0.463,0
49273693,19,"Mujer","Diestro",1,9,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,635,0.635,1
49273693,19,"Mujer","Diestro",1,10,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,497,0.497,1
49273693,19,"Mujer","Diestro",1,11,"triangulo","tu","Matching","Self","Self","Self","Self",5,505,0.505,1
49273693,19,"Mujer","Diestro",1,12,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,541,0.541,1
49273693,19,"Mujer","Diestro",1,13,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,635,0.635,1
49273693,19,"Mujer","Diestro",1,14,"triangulo","tu","Matching","Self","Self","Self","Self",5,363,0.363,1
49273693,19,"Mujer","Diestro",1,15,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,638,0.638,0
49273693,19,"Mujer","Diestro",1,16,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,678,0.678,1
49273693,19,"Mujer","Diestro",1,17,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,315,0.315,1
49273693,19,"Mujer","Diestro",1,18,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,560,0.56,1
49273693,19,"Mujer","Diestro",1,19,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,541,0.541,1
49273693,19,"Mujer","Diestro",1,20,"triangulo","tu","Matching","Self","Self","Self","Self",5,268,0.268,1
49273693,19,"Mujer","Diestro",1,21,"triangulo","tu","Matching","Self","Self","Self","Self",5,449,0.449,1
49273693,19,"Mujer","Diestro",1,22,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,519,0.519,1
49273693,19,"Mujer","Diestro",1,23,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,449,0.449,1
49273693,19,"Mujer","Diestro",1,24,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,338,0.338,1
49273693,19,"Mujer","Diestro",1,25,"triangulo","tu","Matching","Self","Self","Self","Self",5,399,0.399,1
49273693,19,"Mujer","Diestro",1,26,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,379,0.379,1
49273693,19,"Mujer","Diestro",1,27,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,532,0.532,1
49273693,19,"Mujer","Diestro",1,28,"triangulo","tu","Matching","Self","Self","Self","Self",5,497,0.497,1
49273693,19,"Mujer","Diestro",1,29,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",5,518,0.518,0
49273693,19,"Mujer","Diestro",1,30,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,624,0.624,1
49273693,19,"Mujer","Diestro",1,31,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,763,0.763,1
49273693,19,"Mujer","Diestro",1,32,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,457,0.457,1
49273693,19,"Mujer","Diestro",1,33,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,507,0.507,1
49273693,19,"Mujer","Diestro",1,34,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,544,0.544,1
49273693,19,"Mujer","Diestro",1,35,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,457,0.457,1
49273693,19,"Mujer","Diestro",1,36,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,477,0.477,1
49273693,19,"Mujer","Diestro",1,37,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,471,0.471,1
49273693,19,"Mujer","Diestro",1,38,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",NA,0,0,0
49273693,19,"Mujer","Diestro",1,39,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,294,0.294,1
49273693,19,"Mujer","Diestro",1,40,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,594,0.594,1
49273693,19,"Mujer","Diestro",1,41,"triangulo","tu","Matching","Self","Self","Self","Self",5,405,0.405,1
49273693,19,"Mujer","Diestro",1,42,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,287,0.287,1
49273693,19,"Mujer","Diestro",1,43,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,505,0.505,1
49273693,19,"Mujer","Diestro",1,44,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,504,0.504,1
49273693,19,"Mujer","Diestro",1,45,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,321,0.321,1
49273693,19,"Mujer","Diestro",1,46,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,505,0.505,1
49273693,19,"Mujer","Diestro",1,47,"triangulo","tu","Matching","Self","Self","Self","Self",5,300,0.3,1
49273693,19,"Mujer","Diestro",1,48,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,543,0.543,1
49273693,19,"Mujer","Diestro",2,49,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,543,0.543,1
49273693,19,"Mujer","Diestro",2,50,"triangulo","tu","Matching","Self","Self","Self","Self",5,331,0.331,1
49273693,19,"Mujer","Diestro",2,51,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,307,0.307,1
49273693,19,"Mujer","Diestro",2,52,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,383,0.383,1
49273693,19,"Mujer","Diestro",2,53,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,275,0.275,0
49273693,19,"Mujer","Diestro",2,54,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,383,0.383,1
49273693,19,"Mujer","Diestro",2,55,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,442,0.442,1
49273693,19,"Mujer","Diestro",2,56,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",5,348,0.348,0
49273693,19,"Mujer","Diestro",2,57,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,598,0.598,1
49273693,19,"Mujer","Diestro",2,58,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,449,0.449,1
49273693,19,"Mujer","Diestro",2,59,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,440,0.44,1
49273693,19,"Mujer","Diestro",2,60,"triangulo","tu","Matching","Self","Self","Self","Self",5,406,0.406,1
49273693,19,"Mujer","Diestro",2,61,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,454,0.454,1
49273693,19,"Mujer","Diestro",2,62,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,394,0.394,1
49273693,19,"Mujer","Diestro",2,63,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,526,0.526,1
49273693,19,"Mujer","Diestro",2,64,"triangulo","tu","Matching","Self","Self","Self","Self",5,355,0.355,1
49273693,19,"Mujer","Diestro",2,65,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,503,0.503,1
49273693,19,"Mujer","Diestro",2,66,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,310,0.31,1
49273693,19,"Mujer","Diestro",2,67,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,397,0.397,1
49273693,19,"Mujer","Diestro",2,68,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,388,0.388,1
49273693,19,"Mujer","Diestro",2,69,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,372,0.372,0
49273693,19,"Mujer","Diestro",2,70,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,355,0.355,1
49273693,19,"Mujer","Diestro",2,71,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,291,0.291,1
49273693,19,"Mujer","Diestro",2,72,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,512,0.512,1
49273693,19,"Mujer","Diestro",2,73,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,422,0.422,1
49273693,19,"Mujer","Diestro",2,74,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,384,0.384,0
49273693,19,"Mujer","Diestro",2,75,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,456,0.456,1
49273693,19,"Mujer","Diestro",2,76,"triangulo","tu","Matching","Self","Self","Self","Self",5,368,0.368,1
49273693,19,"Mujer","Diestro",2,77,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,453,0.453,1
49273693,19,"Mujer","Diestro",2,78,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,399,0.399,1
49273693,19,"Mujer","Diestro",2,79,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,299,0.299,0
49273693,19,"Mujer","Diestro",2,80,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,450,0.45,1
49273693,19,"Mujer","Diestro",2,81,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,501,0.501,1
49273693,19,"Mujer","Diestro",2,82,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,401,0.401,1
49273693,19,"Mujer","Diestro",2,83,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,783,0.783,1
49273693,19,"Mujer","Diestro",2,84,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,470,0.47,1
49273693,19,"Mujer","Diestro",2,85,"triangulo","tu","Matching","Self","Self","Self","Self",5,428,0.428,1
49273693,19,"Mujer","Diestro",2,86,"triangulo","tu","Matching","Self","Self","Self","Self",1,309,0.309,0
49273693,19,"Mujer","Diestro",2,87,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,411,0.411,0
49273693,19,"Mujer","Diestro",2,88,"triangulo","tu","Matching","Self","Self","Self","Self",5,265,0.265,1
49273693,19,"Mujer","Diestro",2,89,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",5,344,0.344,0
49273693,19,"Mujer","Diestro",2,90,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,472,0.472,1
49273693,19,"Mujer","Diestro",2,91,"triangulo","tu","Matching","Self","Self","Self","Self",5,587,0.587,1
49273693,19,"Mujer","Diestro",2,92,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,499,0.499,1
49273693,19,"Mujer","Diestro",2,93,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,380,0.38,1
49273693,19,"Mujer","Diestro",2,94,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,600,0.6,1
49273693,19,"Mujer","Diestro",2,95,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",5,450,0.45,0
49273693,19,"Mujer","Diestro",2,96,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,462,0.462,0
49273693,19,"Mujer","Diestro",3,97,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,603,0.603,1
49273693,19,"Mujer","Diestro",3,98,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,311,0.311,1
49273693,19,"Mujer","Diestro",3,99,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,536,0.536,1
49273693,19,"Mujer","Diestro",3,100,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,361,0.361,1
49273693,19,"Mujer","Diestro",3,101,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,545,0.545,1
49273693,19,"Mujer","Diestro",3,102,"triangulo","tu","Matching","Self","Self","Self","Self",1,337,0.337,0
49273693,19,"Mujer","Diestro",3,103,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",5,359,0.359,0
49273693,19,"Mujer","Diestro",3,104,"triangulo","tu","Matching","Self","Self","Self","Self",1,431,0.431,0
49273693,19,"Mujer","Diestro",3,105,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,643,0.643,1
49273693,19,"Mujer","Diestro",3,106,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,552,0.552,1
49273693,19,"Mujer","Diestro",3,107,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,514,0.514,1
49273693,19,"Mujer","Diestro",3,108,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,713,0.713,1
49273693,19,"Mujer","Diestro",3,109,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,475,0.475,1
49273693,19,"Mujer","Diestro",3,110,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,472,0.472,1
49273693,19,"Mujer","Diestro",3,111,"triangulo","tu","Matching","Self","Self","Self","Self",5,490,0.49,1
49273693,19,"Mujer","Diestro",3,112,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,518,0.518,1
49273693,19,"Mujer","Diestro",3,113,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,542,0.542,1
49273693,19,"Mujer","Diestro",3,114,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,540,0.54,1
49273693,19,"Mujer","Diestro",3,115,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,357,0.357,1
49273693,19,"Mujer","Diestro",3,116,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,287,0.287,0
49273693,19,"Mujer","Diestro",3,117,"triangulo","tu","Matching","Self","Self","Self","Self",5,366,0.366,1
49273693,19,"Mujer","Diestro",3,118,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,472,0.472,0
49273693,19,"Mujer","Diestro",3,119,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,395,0.395,1
49273693,19,"Mujer","Diestro",3,120,"triangulo","tu","Matching","Self","Self","Self","Self",5,483,0.483,1
49273693,19,"Mujer","Diestro",3,121,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,376,0.376,1
49273693,19,"Mujer","Diestro",3,122,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,479,0.479,1
49273693,19,"Mujer","Diestro",3,123,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,539,0.539,1
49273693,19,"Mujer","Diestro",3,124,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,526,0.526,0
