"","Subject","Shape","Label","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"16218",35,"Stranger","P2","Nonmatching","Stranger","2",600,0.6,1,2
"16219",35,"Stranger","P1","Nonmatching","Stranger","2",834,0.834,1,2
"16220",35,"Stranger","P2","Nonmatching","Stranger","2",700,0.7,1,2
"16221",35,"Stranger","P2","Nonmatching","Stranger","2",534,0.534,1,2
"16222",35,"Stranger","P1","Nonmatching","Stranger","2",584,0.584,1,2
"16223",35,"Stranger","P1","Nonmatching","Stranger","2",900,0.9,1,2
"16224",35,"Stranger","P2","Nonmatching","Stranger","2",617,0.617,1,2
"16225",35,"Stranger","P1","Nonmatching","Stranger","2",617,0.617,1,2
"16226",35,"Stranger","P1","Nonmatching","Stranger","2",567,0.567,1,2
"16227",35,"Stranger","P2","Nonmatching","Stranger","2",600,0.6,1,2
"16228",35,"Stranger","P1","Nonmatching","Stranger","2",683,0.683,0,2
"16229",35,"Stranger","P2","Nonmatching","Stranger","2",667,0.667,1,2
"16230",35,"Stranger","P2","Nonmatching","Stranger","2",600,0.6,1,2
"16231",35,"Stranger","P2","Nonmatching","Stranger","2",683,0.683,1,2
"16232",36,"P1","P1","Matching","Self","1",600,0.6,1,1
"16233",36,"P1","P1","Matching","Self","1",334,0.334,0,1
"16234",36,"P1","P1","Matching","Self","1",617,0.617,1,1
"16235",36,"P1","P1","Matching","Self","1",650,0.65,0,1
"16236",36,"P1","P1","Matching","Self","1",634,0.634,1,1
"16237",36,"P1","P1","Matching","Self","1",684,0.684,1,1
"16238",36,"P1","P1","Matching","Self","1",567,0.567,1,1
"16239",36,"P1","P1","Matching","Self","1",567,0.567,1,1
"16240",36,"P1","P1","Matching","Self","1",634,0.634,0,1
"16241",36,"P1","P1","Matching","Self","1",533,0.533,1,1
"16242",36,"P1","P1","Matching","Self","1",517,0.517,1,1
"16243",36,"P1","P1","Matching","Self","1",650,0.65,0,1
"16244",36,"P1","P1","Matching","Self","1",567,0.567,1,1
"16245",36,"P1","P1","Matching","Self","1",384,0.384,0,1
"16246",36,"P1","P1","Matching","Self","1",700,0.7,1,1
"16247",36,"P1","P1","Matching","Self","1",1250,1.25,1,1
"16248",36,"P1","P1","Matching","Self","1",584,0.584,1,1
"16249",36,"P1","P1","Matching","Self","1",484,0.484,1,1
"16250",36,"P1","P1","Matching","Self","1",667,0.667,1,1
"16251",36,"P1","P1","Matching","Self","1",417,0.417,0,2
"16252",36,"P1","P1","Matching","Self","1",250,0.25,1,2
"16253",36,"P1","P1","Matching","Self","1",400,0.4,0,2
"16254",36,"P1","P1","Matching","Self","1",334,0.334,0,2
"16255",36,"P1","P1","Matching","Self","1",417,0.417,0,2
"16256",36,"P1","P1","Matching","Self","1",400,0.4,0,2
"16257",36,"P1","P1","Matching","Self","1",467,0.467,0,2
"16258",36,"P1","P1","Matching","Self","1",334,0.334,0,2
"16259",36,"P1","P1","Matching","Self","1",433,0.433,0,2
"16260",36,"P1","P1","Matching","Self","1",434,0.434,0,2
"16261",36,"P1","P1","Matching","Self","1",217,0.217,0,2
"16262",36,"P1","P1","Matching","Self","1",367,0.367,0,2
"16263",36,"P1","P1","Matching","Self","1",434,0.434,0,2
"16264",36,"P1","P1","Matching","Self","1",384,0.384,0,2
"16265",36,"P1","P1","Matching","Self","1",217,0.217,0,2
"16266",36,"P1","P1","Matching","Self","1",300,0.3,0,2
"16267",36,"P1","P1","Matching","Self","1",217,0.217,0,2
"16268",36,"P1","P1","Matching","Self","1",267,0.267,0,2
"16269",36,"P1","P1","Matching","Self","1",217,0.217,0,2
"16270",36,"P1","P1","Matching","Self","1",350,0.35,0,2
"16271",36,"P1","P1","Matching","Self","2",450,0.45,0,1
"16272",36,"P1","P1","Matching","Self","2",250,0.25,0,1
"16273",36,"P1","P1","Matching","Self","2",517,0.517,1,1
"16274",36,"P1","P1","Matching","Self","2",750,0.75,1,1
"16275",36,"P1","P1","Matching","Self","2",317,0.317,0,1
"16276",36,"P1","P1","Matching","Self","2",484,0.484,0,1
"16277",36,"P1","P1","Matching","Self","2",450,0.45,0,1
"16278",36,"P1","P1","Matching","Self","2",450,0.45,0,1
"16279",36,"P1","P1","Matching","Self","2",817,0.817,1,1
"16280",36,"P1","P1","Matching","Self","2",800,0.8,1,1
"16281",36,"P1","P1","Matching","Self","2",434,0.434,1,1
"16282",36,"P1","P1","Matching","Self","2",433,0.433,0,1
"16283",36,"P1","P1","Matching","Self","2",550,0.55,1,1
"16284",36,"P1","P1","Matching","Self","2",334,0.334,1,1
"16285",36,"P1","P1","Matching","Self","2",417,0.417,1,1
"16286",36,"P1","P1","Matching","Self","2",700,0.7,1,1
"16287",36,"P1","P1","Matching","Self","2",267,0.267,0,1
"16288",36,"P1","P1","Matching","Self","2",400,0.4,1,1
"16289",36,"P1","P1","Matching","Self","2",434,0.434,0,1
"16290",36,"P1","P1","Matching","Self","2",500,0.5,1,1
"16291",36,"P1","P1","Matching","Self","2",217,0.217,0,2
"16292",36,"P1","P1","Matching","Self","2",300,0.3,0,2
"16293",36,"P1","P1","Matching","Self","2",284,0.284,0,2
"16294",36,"P1","P1","Matching","Self","2",317,0.317,1,2
"16295",36,"P1","P1","Matching","Self","2",234,0.234,0,2
"16296",36,"P1","P1","Matching","Self","2",217,0.217,0,2
"16297",36,"P1","P1","Matching","Self","2",267,0.267,0,2
"16298",36,"P1","P1","Matching","Self","2",350,0.35,0,2
"16299",36,"P1","P1","Matching","Self","2",250,0.25,0,2
"16300",36,"P1","P1","Matching","Self","2",234,0.234,0,2
"16301",36,"P1","P1","Matching","Self","2",284,0.284,0,2
"16302",36,"P1","P1","Matching","Self","2",400,0.4,0,2
"16303",36,"P1","P1","Matching","Self","2",467,0.467,0,2
"16304",36,"P1","P1","Matching","Self","2",617,0.617,1,2
"16305",36,"P1","P1","Matching","Self","2",883,0.883,1,2
"16306",36,"P1","P1","Matching","Self","2",400,0.4,1,2
"16307",36,"P1","P1","Matching","Self","2",534,0.534,0,2
"16308",36,"P1","P1","Matching","Self","2",617,0.617,1,2
"16309",36,"P1","P1","Matching","Self","2",467,0.467,1,2
"16310",36,"P1","P1","Matching","Self","2",634,0.634,0,2
"16311",36,"P2","P2","Matching","Partner","1",683,0.683,1,1
"16312",36,"P2","P2","Matching","Partner","1",667,0.667,1,1
"16313",36,"P2","P2","Matching","Partner","1",834,0.834,1,1
"16314",36,"P2","P2","Matching","Partner","1",567,0.567,0,1
"16315",36,"P2","P2","Matching","Partner","1",500,0.5,0,1
"16316",36,"P2","P2","Matching","Partner","1",400,0.4,0,1
"16317",36,"P2","P2","Matching","Partner","1",384,0.384,0,1
"16318",36,"P2","P2","Matching","Partner","1",550,0.55,1,1
"16319",36,"P2","P2","Matching","Partner","1",533,0.533,0,1
"16320",36,"P2","P2","Matching","Partner","1",500,0.5,1,1
"16321",36,"P2","P2","Matching","Partner","1",450,0.45,0,1
"16322",36,"P2","P2","Matching","Partner","1",817,0.817,1,1
"16323",36,"P2","P2","Matching","Partner","1",650,0.65,0,1
"16324",36,"P2","P2","Matching","Partner","1",700,0.7,0,1
"16325",36,"P2","P2","Matching","Partner","1",684,0.684,0,1
"16326",36,"P2","P2","Matching","Partner","1",450,0.45,0,1
"16327",36,"P2","P2","Matching","Partner","1",634,0.634,0,1
"16328",36,"P2","P2","Matching","Partner","1",467,0.467,0,1
"16329",36,"P2","P2","Matching","Partner","1",750,0.75,1,1
"16330",36,"P2","P2","Matching","Partner","1",350,0.35,0,2
"16331",36,"P2","P2","Matching","Partner","1",367,0.367,1,2
"16332",36,"P2","P2","Matching","Partner","1",400,0.4,1,2
"16333",36,"P2","P2","Matching","Partner","1",217,0.217,0,2
"16334",36,"P2","P2","Matching","Partner","1",217,0.217,0,2
"16335",36,"P2","P2","Matching","Partner","1",650,0.65,1,2
"16336",36,"P2","P2","Matching","Partner","1",450,0.45,0,2
"16337",36,"P2","P2","Matching","Partner","1",484,0.484,0,2
"16338",36,"P2","P2","Matching","Partner","1",250,0.25,0,2
"16339",36,"P2","P2","Matching","Partner","1",334,0.334,0,2
"16340",36,"P2","P2","Matching","Partner","1",950,0.95,1,2
"16341",36,"P2","P2","Matching","Partner","1",450,0.45,0,2
"16342",36,"P2","P2","Matching","Partner","1",283,0.283,0,2
"16343",36,"P2","P2","Matching","Partner","1",250,0.25,0,2
"16344",36,"P2","P2","Matching","Partner","1",317,0.317,0,2
"16345",36,"P2","P2","Matching","Partner","1",417,0.417,0,2
"16346",36,"P2","P2","Matching","Partner","1",1267,1.267,1,2
"16347",36,"P2","P2","Matching","Partner","1",317,0.317,0,2
"16348",36,"P2","P2","Matching","Partner","1",517,0.517,1,2
"16349",36,"P2","P2","Matching","Partner","1",234,0.234,0,2
"16350",36,"P2","P2","Matching","Partner","2",450,0.45,0,1
"16351",36,"P2","P2","Matching","Partner","2",734,0.734,1,1
"16352",36,"P2","P2","Matching","Partner","2",783,0.783,1,1
"16353",36,"P2","P2","Matching","Partner","2",850,0.85,1,1
"16354",36,"P2","P2","Matching","Partner","2",633,0.633,1,1
"16355",36,"P2","P2","Matching","Partner","2",617,0.617,1,1
"16356",36,"P2","P2","Matching","Partner","2",684,0.684,0,1
"16357",36,"P2","P2","Matching","Partner","2",300,0.3,0,1
"16358",36,"P2","P2","Matching","Partner","2",467,0.467,1,1
"16359",36,"P2","P2","Matching","Partner","2",600,0.6,1,1
"16360",36,"P2","P2","Matching","Partner","2",467,0.467,0,1
"16361",36,"P2","P2","Matching","Partner","2",500,0.5,0,1
"16362",36,"P2","P2","Matching","Partner","2",634,0.634,1,1
"16363",36,"P2","P2","Matching","Partner","2",417,0.417,1,1
"16364",36,"P2","P2","Matching","Partner","2",550,0.55,0,1
"16365",36,"P2","P2","Matching","Partner","2",550,0.55,0,1
"16366",36,"P2","P2","Matching","Partner","2",550,0.55,1,1
"16367",36,"P2","P2","Matching","Partner","2",484,0.484,0,1
"16368",36,"P2","P2","Matching","Partner","2",267,0.267,0,1
"16369",36,"P2","P2","Matching","Partner","2",350,0.35,0,2
"16370",36,"P2","P2","Matching","Partner","2",317,0.317,0,2
"16371",36,"P2","P2","Matching","Partner","2",234,0.234,1,2
"16372",36,"P2","P2","Matching","Partner","2",250,0.25,1,2
"16373",36,"P2","P2","Matching","Partner","2",217,0.217,0,2
"16374",36,"P2","P2","Matching","Partner","2",300,0.3,0,2
"16375",36,"P2","P2","Matching","Partner","2",384,0.384,0,2
"16376",36,"P2","P2","Matching","Partner","2",450,0.45,0,2
"16377",36,"P2","P2","Matching","Partner","2",300,0.3,0,2
"16378",36,"P2","P2","Matching","Partner","2",334,0.334,0,2
"16379",36,"P2","P2","Matching","Partner","2",634,0.634,1,2
"16380",36,"P2","P2","Matching","Partner","2",233,0.233,0,2
"16381",36,"P2","P2","Matching","Partner","2",300,0.3,0,2
"16382",36,"P2","P2","Matching","Partner","2",384,0.384,0,2
"16383",36,"P2","P2","Matching","Partner","2",333,0.333,0,2
"16384",36,"P2","P2","Matching","Partner","2",533,0.533,0,2
"16385",36,"P2","P2","Matching","Partner","2",217,0.217,0,2
"16386",36,"P2","P2","Matching","Partner","2",217,0.217,0,2
"16387",36,"P2","P2","Matching","Partner","2",217,0.217,0,2
"16388",36,"P2","P2","Matching","Partner","2",384,0.384,0,2
"16389",36,"Stranger","Stranger","Matching","Stranger","1",900,0.9,1,1
"16390",36,"Stranger","Stranger","Matching","Stranger","1",417,0.417,0,1
"16391",36,"Stranger","Stranger","Matching","Stranger","1",434,0.434,0,1
"16392",36,"Stranger","Stranger","Matching","Stranger","1",784,0.784,1,1
"16393",36,"Stranger","Stranger","Matching","Stranger","1",484,0.484,0,1
"16394",36,"Stranger","Stranger","Matching","Stranger","1",667,0.667,1,1
"16395",36,"Stranger","Stranger","Matching","Stranger","1",884,0.884,1,1
"16396",36,"Stranger","Stranger","Matching","Stranger","1",617,0.617,1,1
"16397",36,"Stranger","Stranger","Matching","Stranger","1",400,0.4,0,1
"16398",36,"Stranger","Stranger","Matching","Stranger","1",617,0.617,0,1
"16399",36,"Stranger","Stranger","Matching","Stranger","1",434,0.434,0,1
"16400",36,"Stranger","Stranger","Matching","Stranger","1",634,0.634,1,1
"16401",36,"Stranger","Stranger","Matching","Stranger","1",417,0.417,1,1
"16402",36,"Stranger","Stranger","Matching","Stranger","1",600,0.6,0,1
"16403",36,"Stranger","Stranger","Matching","Stranger","1",700,0.7,1,1
"16404",36,"Stranger","Stranger","Matching","Stranger","1",650,0.65,1,1
"16405",36,"Stranger","Stranger","Matching","Stranger","1",683,0.683,1,1
"16406",36,"Stranger","Stranger","Matching","Stranger","1",367,0.367,0,1
"16407",36,"Stranger","Stranger","Matching","Stranger","1",550,0.55,0,1
"16408",36,"Stranger","Stranger","Matching","Stranger","1",734,0.734,1,1
"16409",36,"Stranger","Stranger","Matching","Stranger","1",284,0.284,0,2
"16410",36,"Stranger","Stranger","Matching","Stranger","1",384,0.384,0,2
"16411",36,"Stranger","Stranger","Matching","Stranger","1",517,0.517,0,2
"16412",36,"Stranger","Stranger","Matching","Stranger","1",317,0.317,0,2
"16413",36,"Stranger","Stranger","Matching","Stranger","1",284,0.284,0,2
"16414",36,"Stranger","Stranger","Matching","Stranger","1",217,0.217,0,2
"16415",36,"Stranger","Stranger","Matching","Stranger","1",267,0.267,0,2
"16416",36,"Stranger","Stranger","Matching","Stranger","1",450,0.45,0,2
"16417",36,"Stranger","Stranger","Matching","Stranger","1",483,0.483,0,2
"16418",36,"Stranger","Stranger","Matching","Stranger","1",417,0.417,0,2
"16419",36,"Stranger","Stranger","Matching","Stranger","1",284,0.284,0,2
"16420",36,"Stranger","Stranger","Matching","Stranger","1",267,0.267,0,2
"16421",36,"Stranger","Stranger","Matching","Stranger","1",350,0.35,0,2
"16422",36,"Stranger","Stranger","Matching","Stranger","1",367,0.367,0,2
"16423",36,"Stranger","Stranger","Matching","Stranger","1",234,0.234,0,2
"16424",36,"Stranger","Stranger","Matching","Stranger","1",750,0.75,1,2
"16425",36,"Stranger","Stranger","Matching","Stranger","1",350,0.35,0,2
"16426",36,"Stranger","Stranger","Matching","Stranger","1",483,0.483,1,2
"16427",36,"Stranger","Stranger","Matching","Stranger","1",484,0.484,0,2
"16428",36,"Stranger","Stranger","Matching","Stranger","2",400,0.4,0,1
"16429",36,"Stranger","Stranger","Matching","Stranger","2",917,0.917,1,1
"16430",36,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,1
"16431",36,"Stranger","Stranger","Matching","Stranger","2",450,0.45,0,1
"16432",36,"Stranger","Stranger","Matching","Stranger","2",567,0.567,1,1
"16433",36,"Stranger","Stranger","Matching","Stranger","2",367,0.367,0,1
"16434",36,"Stranger","Stranger","Matching","Stranger","2",367,0.367,0,1
"16435",36,"Stranger","Stranger","Matching","Stranger","2",500,0.5,1,1
"16436",36,"Stranger","Stranger","Matching","Stranger","2",467,0.467,0,1
"16437",36,"Stranger","Stranger","Matching","Stranger","2",817,0.817,1,1
"16438",36,"Stranger","Stranger","Matching","Stranger","2",384,0.384,0,1
"16439",36,"Stranger","Stranger","Matching","Stranger","2",400,0.4,0,1
"16440",36,"Stranger","Stranger","Matching","Stranger","2",434,0.434,1,1
"16441",36,"Stranger","Stranger","Matching","Stranger","2",350,0.35,0,1
"16442",36,"Stranger","Stranger","Matching","Stranger","2",550,0.55,0,1
"16443",36,"Stranger","Stranger","Matching","Stranger","2",717,0.717,1,1
"16444",36,"Stranger","Stranger","Matching","Stranger","2",384,0.384,1,1
"16445",36,"Stranger","Stranger","Matching","Stranger","2",683,0.683,1,1
"16446",36,"Stranger","Stranger","Matching","Stranger","2",400,0.4,1,1
"16447",36,"Stranger","Stranger","Matching","Stranger","2",334,0.334,0,2
"16448",36,"Stranger","Stranger","Matching","Stranger","2",384,0.384,1,2
"16449",36,"Stranger","Stranger","Matching","Stranger","2",267,0.267,0,2
"16450",36,"Stranger","Stranger","Matching","Stranger","2",800,0.8,1,2
"16451",36,"Stranger","Stranger","Matching","Stranger","2",317,0.317,0,2
"16452",36,"Stranger","Stranger","Matching","Stranger","2",384,0.384,0,2
"16453",36,"Stranger","Stranger","Matching","Stranger","2",234,0.234,0,2
"16454",36,"Stranger","Stranger","Matching","Stranger","2",251,0.251,0,2
"16455",36,"Stranger","Stranger","Matching","Stranger","2",217,0.217,0,2
"16456",36,"Stranger","Stranger","Matching","Stranger","2",217,0.217,0,2
"16457",36,"Stranger","Stranger","Matching","Stranger","2",684,0.684,1,2
"16458",36,"Stranger","Stranger","Matching","Stranger","2",217,0.217,0,2
"16459",36,"Stranger","Stranger","Matching","Stranger","2",334,0.334,0,2
"16460",36,"Stranger","Stranger","Matching","Stranger","2",234,0.234,0,2
"16461",36,"Stranger","Stranger","Matching","Stranger","2",450,0.45,0,2
"16462",36,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,2
"16463",36,"Stranger","Stranger","Matching","Stranger","2",217,0.217,0,2
"16464",36,"Stranger","Stranger","Matching","Stranger","2",217,0.217,0,2
"16465",36,"Stranger","Stranger","Matching","Stranger","2",217,0.217,0,2
"16466",36,"P1","P2","Nonmatching","Self","1",434,0.434,0,1
"16467",36,"P1","P2","Nonmatching","Self","1",517,0.517,0,1
"16468",36,"P1","P2","Nonmatching","Self","1",867,0.867,1,1
"16469",36,"P1","P2","Nonmatching","Self","1",567,0.567,1,1
"16470",36,"P1","Stranger","Nonmatching","Self","1",350,0.35,1,1
"16471",36,"P1","Stranger","Nonmatching","Self","1",350,0.35,1,1
"16472",36,"P1","P2","Nonmatching","Self","1",517,0.517,1,1
"16473",36,"P1","P2","Nonmatching","Self","1",933,0.933,1,1
"16474",36,"P1","Stranger","Nonmatching","Self","1",234,0.234,1,1
"16475",36,"P1","P2","Nonmatching","Self","1",583,0.583,0,1
"16476",36,"P1","Stranger","Nonmatching","Self","1",484,0.484,1,1
"16477",36,"P1","P2","Nonmatching","Self","1",484,0.484,0,1
"16478",36,"P1","Stranger","Nonmatching","Self","1",884,0.884,1,1
"16479",36,"P1","P2","Nonmatching","Self","1",334,0.334,1,2
"16480",36,"P1","Stranger","Nonmatching","Self","1",350,0.35,1,2
"16481",36,"P1","Stranger","Nonmatching","Self","1",650,0.65,0,2
"16482",36,"P1","P2","Nonmatching","Self","1",467,0.467,0,2
"16483",36,"P1","Stranger","Nonmatching","Self","1",500,0.5,1,2
"16484",36,"P1","P2","Nonmatching","Self","1",434,0.434,1,2
"16485",36,"P1","P2","Nonmatching","Self","1",533,0.533,1,2
"16486",36,"P1","Stranger","Nonmatching","Self","1",333,0.333,1,2
"16487",36,"P1","Stranger","Nonmatching","Self","1",383,0.383,0,2
"16488",36,"P1","P2","Nonmatching","Self","1",267,0.267,1,2
"16489",36,"P1","P2","Nonmatching","Self","1",650,0.65,0,2
"16490",36,"P1","P2","Nonmatching","Self","1",434,0.434,1,2
"16491",36,"P1","P2","Nonmatching","Self","1",350,0.35,1,2
"16492",36,"P1","Stranger","Nonmatching","Self","1",417,0.417,1,2
"16493",36,"P1","Stranger","Nonmatching","Self","1",517,0.517,1,2
"16494",36,"P1","Stranger","Nonmatching","Self","1",217,0.217,1,2
"16495",36,"P1","P2","Nonmatching","Self","1",300,0.3,1,2
"16496",36,"P1","Stranger","Nonmatching","Self","1",300,0.3,1,2
"16497",36,"P1","Stranger","Nonmatching","Self","1",300,0.3,1,2
"16498",36,"P1","Stranger","Nonmatching","Self","2",450,0.45,1,1
"16499",36,"P1","P2","Nonmatching","Self","2",350,0.35,1,1
"16500",36,"P1","P2","Nonmatching","Self","2",717,0.717,0,1
"16501",36,"P1","Stranger","Nonmatching","Self","2",450,0.45,1,1
"16502",36,"P1","P2","Nonmatching","Self","2",450,0.45,1,1
"16503",36,"P1","Stranger","Nonmatching","Self","2",750,0.75,1,1
"16504",36,"P1","P2","Nonmatching","Self","2",850,0.85,1,1
"16505",36,"P1","Stranger","Nonmatching","Self","2",667,0.667,0,1
"16506",36,"P1","P2","Nonmatching","Self","2",400,0.4,1,1
"16507",36,"P1","Stranger","Nonmatching","Self","2",450,0.45,1,1
"16508",36,"P1","Stranger","Nonmatching","Self","2",434,0.434,0,1
"16509",36,"P1","Stranger","Nonmatching","Self","2",450,0.45,1,1
"16510",36,"P1","Stranger","Nonmatching","Self","2",450,0.45,1,1
"16511",36,"P1","P2","Nonmatching","Self","2",650,0.65,1,1
"16512",36,"P1","Stranger","Nonmatching","Self","2",833,0.833,1,1
"16513",36,"P1","P2","Nonmatching","Self","2",767,0.767,1,1
"16514",36,"P1","Stranger","Nonmatching","Self","2",367,0.367,1,2
"16515",36,"P1","Stranger","Nonmatching","Self","2",350,0.35,1,2
"16516",36,"P1","P2","Nonmatching","Self","2",250,0.25,1,2
"16517",36,"P1","P2","Nonmatching","Self","2",433,0.433,1,2
"16518",36,"P1","P2","Nonmatching","Self","2",250,0.25,1,2
"16519",36,"P1","Stranger","Nonmatching","Self","2",850,0.85,0,2
"16520",36,"P1","P2","Nonmatching","Self","2",367,0.367,1,2
"16521",36,"P1","Stranger","Nonmatching","Self","2",417,0.417,0,2
"16522",36,"P1","P2","Nonmatching","Self","2",350,0.35,1,2
"16523",36,"P1","Stranger","Nonmatching","Self","2",250,0.25,1,2
"16524",36,"P1","Stranger","Nonmatching","Self","2",417,0.417,0,2
"16525",36,"P1","P2","Nonmatching","Self","2",250,0.25,1,2
"16526",36,"P1","P2","Nonmatching","Self","2",300,0.3,1,2
"16527",36,"P1","P2","Nonmatching","Self","2",217,0.217,1,2
"16528",36,"P1","P2","Nonmatching","Self","2",250,0.25,1,2
"16529",36,"P1","Stranger","Nonmatching","Self","2",367,0.367,1,2
"16530",36,"P1","Stranger","Nonmatching","Self","2",217,0.217,1,2
"16531",36,"P1","P2","Nonmatching","Self","2",234,0.234,1,2
"16532",36,"P1","Stranger","Nonmatching","Self","2",267,0.267,1,2
"16533",36,"P1","Stranger","Nonmatching","Self","2",317,0.317,0,2
"16534",36,"P2","Stranger","Nonmatching","Partner","1",250,0.25,1,1
"16535",36,"P2","Stranger","Nonmatching","Partner","1",700,0.7,0,1
"16536",36,"P2","Stranger","Nonmatching","Partner","1",567,0.567,1,1
"16537",36,"P2","Stranger","Nonmatching","Partner","1",634,0.634,1,1
"16538",36,"P2","P1","Nonmatching","Partner","1",517,0.517,0,1
"16539",36,"P2","P1","Nonmatching","Partner","1",484,0.484,1,1
"16540",36,"P2","Stranger","Nonmatching","Partner","1",300,0.3,0,1
"16541",36,"P2","P1","Nonmatching","Partner","1",850,0.85,1,1
"16542",36,"P2","Stranger","Nonmatching","Partner","1",417,0.417,1,1
"16543",36,"P2","Stranger","Nonmatching","Partner","1",400,0.4,0,1
"16544",36,"P2","P1","Nonmatching","Partner","1",584,0.584,1,1
"16545",36,"P2","P1","Nonmatching","Partner","1",417,0.417,1,1
"16546",36,"P2","P1","Nonmatching","Partner","1",600,0.6,1,1
"16547",36,"P2","P1","Nonmatching","Partner","1",734,0.734,1,1
"16548",36,"P2","Stranger","Nonmatching","Partner","1",750,0.75,1,1
"16549",36,"P2","P1","Nonmatching","Partner","1",350,0.35,1,2
"16550",36,"P2","Stranger","Nonmatching","Partner","1",317,0.317,1,2
"16551",36,"P2","Stranger","Nonmatching","Partner","1",1500,1.5,0,2
"16552",36,"P2","P1","Nonmatching","Partner","1",450,0.45,1,2
"16553",36,"P2","P1","Nonmatching","Partner","1",434,0.434,0,2
"16554",36,"P2","P1","Nonmatching","Partner","1",317,0.317,1,2
"16555",36,"P2","P1","Nonmatching","Partner","1",317,0.317,0,2
"16556",36,"P2","Stranger","Nonmatching","Partner","1",217,0.217,1,2
"16557",36,"P2","P1","Nonmatching","Partner","1",517,0.517,0,2
"16558",36,"P2","Stranger","Nonmatching","Partner","1",567,0.567,1,2
"16559",36,"P2","Stranger","Nonmatching","Partner","1",334,0.334,1,2
"16560",36,"P2","P1","Nonmatching","Partner","1",367,0.367,0,2
"16561",36,"P2","Stranger","Nonmatching","Partner","1",267,0.267,1,2
"16562",36,"P2","Stranger","Nonmatching","Partner","1",334,0.334,1,2
"16563",36,"P2","P1","Nonmatching","Partner","1",300,0.3,1,2
"16564",36,"P2","P1","Nonmatching","Partner","1",267,0.267,1,2
"16565",36,"P2","P1","Nonmatching","Partner","2",467,0.467,1,1
"16566",36,"P2","Stranger","Nonmatching","Partner","2",367,0.367,1,1
"16567",36,"P2","P1","Nonmatching","Partner","2",484,0.484,1,1
"16568",36,"P2","Stranger","Nonmatching","Partner","2",400,0.4,1,1
"16569",36,"P2","Stranger","Nonmatching","Partner","2",417,0.417,1,1
"16570",36,"P2","Stranger","Nonmatching","Partner","2",467,0.467,1,1
"16571",36,"P2","Stranger","Nonmatching","Partner","2",467,0.467,1,1
"16572",36,"P2","P1","Nonmatching","Partner","2",484,0.484,1,1
"16573",36,"P2","P1","Nonmatching","Partner","2",534,0.534,1,1
"16574",36,"P2","P1","Nonmatching","Partner","2",633,0.633,0,1
"16575",36,"P2","P1","Nonmatching","Partner","2",534,0.534,1,1
"16576",36,"P2","Stranger","Nonmatching","Partner","2",250,0.25,1,1
"16577",36,"P2","P1","Nonmatching","Partner","2",933,0.933,1,1
"16578",36,"P2","P1","Nonmatching","Partner","2",550,0.55,1,2
"16579",36,"P2","P1","Nonmatching","Partner","2",317,0.317,0,2
"16580",36,"P2","Stranger","Nonmatching","Partner","2",317,0.317,1,2
"16581",36,"P2","Stranger","Nonmatching","Partner","2",300,0.3,1,2
"16582",36,"P2","Stranger","Nonmatching","Partner","2",267,0.267,1,2
"16583",36,"P2","P1","Nonmatching","Partner","2",584,0.584,1,2
"16584",36,"P2","P1","Nonmatching","Partner","2",400,0.4,1,2
"16585",36,"P2","Stranger","Nonmatching","Partner","2",217,0.217,1,2
"16586",36,"P2","P1","Nonmatching","Partner","2",284,0.284,1,2
"16587",36,"P2","P1","Nonmatching","Partner","2",500,0.5,0,2
"16588",36,"P2","P1","Nonmatching","Partner","2",483,0.483,1,2
"16589",36,"P2","Stranger","Nonmatching","Partner","2",367,0.367,1,2
"16590",36,"P2","Stranger","Nonmatching","Partner","2",217,0.217,1,2
"16591",36,"P2","P1","Nonmatching","Partner","2",250,0.25,1,2
"16592",36,"P2","P1","Nonmatching","Partner","2",317,0.317,1,2
"16593",36,"P2","Stranger","Nonmatching","Partner","2",450,0.45,1,2
"16594",36,"P2","Stranger","Nonmatching","Partner","2",350,0.35,1,2
"16595",36,"P2","Stranger","Nonmatching","Partner","2",367,0.367,1,2
"16596",36,"Stranger","P1","Nonmatching","Stranger","1",767,0.767,0,1
"16597",36,"Stranger","P1","Nonmatching","Stranger","1",450,0.45,0,1
"16598",36,"Stranger","P1","Nonmatching","Stranger","1",484,0.484,1,1
"16599",36,"Stranger","P2","Nonmatching","Stranger","1",384,0.384,1,1
"16600",36,"Stranger","P2","Nonmatching","Stranger","1",684,0.684,1,1
"16601",36,"Stranger","P2","Nonmatching","Stranger","1",367,0.367,0,1
"16602",36,"Stranger","P2","Nonmatching","Stranger","1",717,0.717,1,1
"16603",36,"Stranger","P1","Nonmatching","Stranger","1",450,0.45,0,1
"16604",36,"Stranger","P2","Nonmatching","Stranger","1",750,0.75,1,1
"16605",36,"Stranger","P1","Nonmatching","Stranger","1",450,0.45,1,1
"16606",36,"Stranger","P2","Nonmatching","Stranger","1",617,0.617,0,1
"16607",36,"Stranger","P1","Nonmatching","Stranger","1",583,0.583,0,1
"16608",36,"Stranger","P1","Nonmatching","Stranger","1",617,0.617,1,1
"16609",36,"Stranger","P1","Nonmatching","Stranger","1",350,0.35,1,2
"16610",36,"Stranger","P2","Nonmatching","Stranger","1",250,0.25,1,2
"16611",36,"Stranger","P2","Nonmatching","Stranger","1",317,0.317,1,2
