"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Word","Matching","Identity","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","Color","VisualAngle","Contrast"
"7339",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",966,0.966,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7340",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",1016,1.016,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7341",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",719,0.719,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7342",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",907,0.907,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7343",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",1313,1.313,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7344",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",1319,1.319,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7345",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",860,0.86,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7346",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",1095,1.095,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7347",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",802,0.802,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7348",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",936,0.936,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7349",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",729,0.729,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7350",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",822,0.822,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7351",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",1120,1.12,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"7352",8507,"female",20,"right","Hebrew","triangle.bmp","Stranger","Matching","Stranger","m",1164,1.164,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
