"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","TextColor","Color","VisualAngle","Contrast"
"9127",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",802,0.802,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9128",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1133,1.133,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9129",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1888,1.888,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9130",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1080,1.08,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9131",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1231,1.231,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9132",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",763,0.763,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9133",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",856,0.856,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9134",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1473,1.473,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9135",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",854,0.854,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9136",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1064,1.064,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9137",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1348,1.348,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9138",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",952,0.952,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9139",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",856,0.856,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9140",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1706,1.706,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9141",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",665,0.665,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9142",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",649,0.649,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9143",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",459,0.459,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9144",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",836,0.836,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9145",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",520,0.52,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9146",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1510,1.51,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9147",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",469,0.469,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9148",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",613,0.613,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9149",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1240,1.24,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9150",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",881,0.881,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9151",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",922,0.922,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9152",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",537,0.537,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9153",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1193,1.193,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9154",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1579,1.579,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9155",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1855,1.855,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9156",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1098,1.098,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9157",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",793,0.793,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9158",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",597,0.597,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9159",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",694,0.694,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9160",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",504,0.504,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9161",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",612,0.612,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9162",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",785,0.785,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9163",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",781,0.781,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9164",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1322,1.322,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9165",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",793,0.793,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9166",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1076,1.076,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9167",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",874,0.874,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9168",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1350,1.35,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9169",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",569,0.569,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9170",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",693,0.693,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9171",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",629,0.629,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9172",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1096,1.096,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9173",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1481,1.481,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9174",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",807,0.807,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9175",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",374,0.374,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9176",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",658,0.658,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9177",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",579,0.579,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9178",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",420,0.42,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9179",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",503,0.503,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9180",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1092,1.092,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9181",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",581,0.581,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9182",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",504,0.504,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9183",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",728,0.728,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9184",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1078,1.078,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9185",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",595,0.595,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9186",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",598,0.598,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9187",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",745,0.745,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9188",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",550,0.55,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9189",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",355,0.355,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9190",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",329,0.329,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9191",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",508,0.508,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9192",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",659,0.659,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9193",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",662,0.662,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9194",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",683,0.683,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9195",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",501,0.501,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9196",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",604,0.604,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9197",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",998,0.998,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9198",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",790,0.79,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9199",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",481,0.481,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9200",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",469,0.469,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9201",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",801,0.801,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9202",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",949,0.949,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9203",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",615,0.615,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9204",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",759,0.759,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9205",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",604,0.604,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9206",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",487,0.487,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9207",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",376,0.376,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9208",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",357,0.357,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9209",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",346,0.346,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9210",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",408,0.408,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9211",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",651,0.651,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9212",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",856,0.856,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9213",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",569,0.569,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9214",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",522,0.522,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9215",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",468,0.468,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9216",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",613,0.613,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9217",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",756,0.756,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9218",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",889,0.889,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9219",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",682,0.682,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9220",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",503,0.503,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9221",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",678,0.678,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9222",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",518,0.518,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9223",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",469,0.469,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9224",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",574,0.574,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9225",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",595,0.595,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9226",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",439,0.439,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9227",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",503,0.503,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9228",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",410,0.41,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9229",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",508,0.508,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9230",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",331,0.331,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9231",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",418,0.418,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9232",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",856,0.856,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9233",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",579,0.579,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9234",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",552,0.552,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9235",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",643,0.643,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9236",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",693,0.693,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9237",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",888,0.888,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9238",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","m",678,0.678,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9239",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",440,0.44,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9240",9509,"female",28,"right","Hebrew","circle.bmp","Self","Nonmatching","z",521,0.521,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9241",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1762,1.762,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9242",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1137,1.137,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9243",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1379,1.379,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9244",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",941,0.941,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9245",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1175,1.175,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9246",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",755,0.755,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9247",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",721,0.721,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9248",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1461,1.461,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9249",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",574,0.574,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9250",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1586,1.586,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9251",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1017,1.017,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9252",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",2844,2.844,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9253",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1029,1.029,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9254",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1530,1.53,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9255",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",938,0.938,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9256",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",681,0.681,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9257",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",693,0.693,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9258",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1114,1.114,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9259",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",761,0.761,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9260",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1022,1.022,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9261",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",3392,3.392,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9262",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1080,1.08,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9263",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1145,1.145,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9264",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",790,0.79,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9265",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",648,0.648,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9266",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1909,1.909,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9267",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",909,0.909,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9268",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",872,0.872,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9269",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1290,1.29,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9270",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",857,0.857,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9271",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",563,0.563,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9272",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1064,1.064,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9273",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1210,1.21,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9274",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1433,1.433,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"9275",9509,"female",28,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",741,0.741,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
