"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"5949",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",774,0.774,1
"5950",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1174,1.174,1
"5951",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",772,0.772,1
"5952",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",682,0.682,1
"5953",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",815,0.815,1
"5954",24,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",722,0.722,0
"5955",24,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1470,1.47,0
"5956",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",712,0.712,1
"5957",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",883,0.883,1
"5958",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",822,0.822,1
"5959",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",967,0.967,1
"5960",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",766,0.766,1
"5961",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",756,0.756,1
"5962",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",656,0.656,1
"5963",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",574,0.574,1
"5964",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",996,0.996,1
"5965",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",858,0.858,1
"5966",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",728,0.728,1
"5967",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830,0.83,1
"5968",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",923,0.923,1
"5969",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",809,0.809,1
"5970",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",896,0.896,1
"5971",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1192,1.192,1
"5972",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",916,0.916,1
"5973",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",991,0.991,1
"5974",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1530,1.53,1
"5975",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",833,0.833,1
"5976",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",709,0.709,1
"5977",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",609,0.609,1
"5978",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",792,0.792,1
"5979",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",922,0.922,1
"5980",24,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",739,0.739,0
"5981",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",659,0.659,1
"5982",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",726,0.726,1
"5983",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",756,0.756,1
"5984",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",888,0.888,1
"5985",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",812,0.812,1
"5986",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",932,0.931,1
"5987",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",728,0.728,1
"5988",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",722,0.722,1
"5989",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",746,0.746,1
"5990",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",642,0.642,1
"5991",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",772,0.772,1
"5992",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",739,0.739,1
"5993",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",541,0.541,1
"5994",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",827,0.827,1
"5995",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",673,0.673,1
"5996",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",695,0.695,1
"5997",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",687,0.687,1
"5998",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",786,0.786,1
"5999",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",582,0.582,1
"6000",24,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",921,0.921,1
"6001",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",863,0.863,1
"6002",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",1030,1.03,0
"6003",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",896,0.896,1
"6004",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",830,0.83,0
"6005",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6006",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6007",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",731,0.731,0
"6008",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6009",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",1129,1.129,1
"6010",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6011",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",697,0.697,1
"6012",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6013",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",730,0.73,1
"6014",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6015",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6016",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",797,0.797,0
"6017",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",631,0.631,1
"6018",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",698,0.698,1
"6019",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",930,0.93,0
"6020",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",896,0.896,0
"6021",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6022",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",973,0.973,1
"6023",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6024",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",963,0.963,1
"6025",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",796,0.796,1
"6026",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",863,0.863,1
"6027",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",764,0.764,1
"6028",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",930,0.93,0
"6029",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",863,0.863,1
"6030",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",697,0.697,1
"6031",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6032",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6033",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",763,0.763,1
"6034",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6035",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",731,0.731,1
"6036",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6037",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",697,0.697,1
"6038",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",764,0.764,1
"6039",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",864,0.864,1
"6040",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"6041",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6042",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6043",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",598,0.598,1
"6044",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6045",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",730,0.73,1
"6046",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",539,0.539,1
"6047",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6048",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",664,0.664,1
"6049",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",863,0.863,1
"6050",25,"45","left","F","l","Symmetry","Matching","self-related","Self","Self",697,0.697,0
"6051",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",1063,1.063,1
"6052",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",730,0.73,1
"6053",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6054",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",664,0.664,1
"6055",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",730,0.73,1
"6056",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",731,0.731,1
"6057",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",863,0.863,1
"6058",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",664,0.664,1
"6059",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",730,0.73,1
"6060",25,"45","left","F","a","Symmetry","Matching","self-related","Self","Self",797,0.797,1
"6061",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1072,1.072,1
"6062",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1295,1.295,0
"6063",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1063,1.063,1
"6064",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6065",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",963,0.963,1
"6066",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1063,1.063,1
"6067",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1139,1.139,1
"6068",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",929,0.929,1
"6069",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",896,0.896,1
"6070",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1096,1.096,1
"6071",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6072",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6073",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,0
"6074",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1029,1.029,0
"6075",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,1
"6076",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1129,1.129,1
"6077",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6078",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1428,1.428,1
"6079",25,"45","left","F","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6080",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",929,0.929,1
"6081",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,1
"6082",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",830,0.83,0
"6083",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6084",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1162,1.162,1
"6085",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,0
"6086",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",797,0.797,1
"6087",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",997,0.997,0
"6088",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,0
"6089",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",963,0.963,1
"6090",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,1
"6091",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,1
"6092",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1129,1.129,1
"6093",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1030,1.03,0
"6094",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",932,0.932,1
"6095",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",975,0.975,1
"6096",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6097",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",830,0.83,1
"6098",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",764,0.764,0
"6099",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",730,0.73,0
"6100",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1029,1.029,0
"6101",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",863,0.863,1
"6102",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1262,1.262,0
"6103",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1029,1.029,0
"6104",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,1
"6105",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",896,0.896,1
"6106",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",963,0.963,1
"6107",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",830,0.83,1
"6108",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",965,0.965,1
"6109",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6110",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",966,0.966,1
"6111",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6112",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",930,0.93,1
"6113",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",963,0.963,1
"6114",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6115",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",996,0.996,1
"6116",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",929,0.929,1
"6117",25,"45","left","F","l","Symmetry","Matching","stranger-related","Stranger","Stranger",863,0.863,0
"6118",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",631,0.631,1
"6119",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",863,0.863,1
"6120",25,"45","left","F","a","Symmetry","Matching","stranger-related","Stranger","Stranger",863,0.863,1
"6121",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1096,1.096,1
"6122",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1063,1.063,1
"6123",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1195,1.195,1
"6124",25,"45","left","F","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6125",25,"45","left","F","a","Symmetry","Nonmatching","self-related","Self","Self",1395,1.395,0
"6126",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1494,1.494,1
"6127",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",929,0.929,1
"6128",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1029,1.029,1
"6129",25,"45","left","F","a","Symmetry","Nonmatching","self-related","Self","Self",996,0.996,0
"6130",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1029,1.029,1
"6131",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1261,1.261,1
"6132",25,"45","left","F","a","Symmetry","Nonmatching","self-related","Self","Self",1100,1.1,0
"6133",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",996,0.996,1
"6134",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1063,1.063,1
"6135",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",934,0.934,1
"6136",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1096,1.096,1
"6137",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1029,1.029,1
"6138",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1096,1.096,1
"6139",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1162,1.162,1
"6140",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1395,1.395,1
"6141",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",863,0.863,1
"6142",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",863,0.863,1
"6143",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",873,0.873,1
"6144",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",863,0.863,1
"6145",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",897,0.897,1
"6146",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",797,0.797,1
"6147",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",830,0.83,1
"6148",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",896,0.896,1
"6149",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",930,0.93,1
"6150",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",764,0.764,1
"6151",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",996,0.996,1
"6152",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1063,1.063,1
"6153",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1095,1.095,1
"6154",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",963,0.963,1
"6155",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",897,0.897,1
"6156",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",864,0.864,1
"6157",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",963,0.963,1
"6158",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",836,0.836,1
"6159",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",908,0.908,1
"6160",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",930,0.93,1
"6161",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",833,0.833,1
"6162",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1063,1.063,1
"6163",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",864,0.864,1
"6164",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",797,0.797,1
"6165",25,"45","left","F","a","Symmetry","Nonmatching","self-related","Self","Self",963,0.963,0
"6166",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",863,0.863,1
"6167",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",929,0.929,1
"6168",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1162,1.162,1
"6169",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",930,0.93,1
"6170",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",863,0.863,1
"6171",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",764,0.764,1
"6172",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1096,1.096,1
"6173",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",797,0.797,1
"6174",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",1063,1.063,1
"6175",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",897,0.897,1
"6176",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",906,0.906,1
"6177",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",830,0.83,1
"6178",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",797,0.797,1
"6179",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",963,0.963,1
"6180",25,"45","left","F","l","Symmetry","Nonmatching","self-related","Self","Self",963,0.963,1
"6181",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1029,1.029,1
"6182",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",896,0.896,1
"6183",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",963,0.963,1
"6184",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1062,1.062,1
"6185",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",863,0.863,1
"6186",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",864,0.864,1
"6187",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",896,0.896,1
"6188",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6189",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1095,1.095,1
"6190",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1029,1.029,1
"6191",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",697,0.697,1
"6192",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",764,0.764,1
"6193",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",864,0.864,1
"6194",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",737,0.737,1
"6195",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830,0.83,1
"6196",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830,0.83,1
"6197",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",896,0.896,1
"6198",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",996,0.996,1
"6199",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1029,1.029,1
"6200",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",730,0.73,1
"6201",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6202",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",598,0.598,1
"6203",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6204",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",763,0.763,1
"6205",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",763,0.763,1
"6206",25,"45","left","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",763,0.763,0
"6207",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830,0.83,1
"6208",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830,0.83,1
"6209",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",730,0.73,1
"6210",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6211",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6212",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830,0.83,1
"6213",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1129,1.129,1
"6214",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",697,0.697,1
"6215",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1095,1.095,1
"6216",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",664,0.664,1
"6217",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",763,0.763,1
"6218",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",929,0.929,1
"6219",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",930,0.93,1
"6220",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",730,0.73,1
"6221",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1062,1.062,1
"6222",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",764,0.764,1
"6223",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",897,0.897,1
"6224",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1062,1.062,1
"6225",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",796,0.796,1
"6226",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",597,0.597,1
"6227",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1162,1.162,1
"6228",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",996,0.996,1
"6229",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1029,1.029,1
"6230",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1062,1.062,1
"6231",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",864,0.864,1
"6232",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1063,1.063,1
"6233",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",764,0.764,1
"6234",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6235",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",730,0.73,1
