"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Identity","RT_ms","RT_sec","ACC"
"10679",23,20,"right","f","l","Asymmetry","Matching","Self",624,0.624,1
"10680",23,20,"right","f","l","Asymmetry","Matching","Self",474,0.474,1
"10681",23,20,"right","f","a","Symmetry","Matching","Stranger",1205,1.205,0
"10682",23,20,"right","f","a","Symmetry","Matching","Stranger",1512,1.512,0
"10683",23,20,"right","f","l","Symmetry","Matching","Stranger",925,0.925,1
"10684",23,20,"right","f","l","Symmetry","Matching","Stranger",699,0.699,1
"10685",23,20,"right","f","l","Symmetry","Matching","Stranger",863,0.863,1
"10686",23,20,"right","f","l","Symmetry","Matching","Stranger",860,0.86,1
"10687",23,20,"right","f","l","Symmetry","Matching","Stranger",868,0.868,1
"10688",23,20,"right","f","l","Symmetry","Matching","Stranger",561,0.561,1
"10689",23,20,"right","f","l","Symmetry","Matching","Stranger",477,0.477,1
"10690",23,20,"right","f","a","Symmetry","Matching","Stranger",369,0.369,0
"10691",23,20,"right","f","l","Symmetry","Matching","Stranger",672,0.672,1
"10692",23,20,"right","f","a","Symmetry","Matching","Stranger",269,0.269,0
"10693",23,20,"right","f","a","Symmetry","Matching","Stranger",289,0.289,0
"10694",23,20,"right","f","l","Symmetry","Matching","Stranger",762,0.762,1
"10695",23,20,"right","f","l","Symmetry","Matching","Stranger",530,0.53,1
"10696",23,20,"right","f","l","Symmetry","Matching","Stranger",570,0.57,1
"10697",23,20,"right","f","l","Symmetry","Matching","Stranger",723,0.723,1
"10698",23,20,"right","f","l","Symmetry","Matching","Stranger",313,0.313,1
"10699",23,20,"right","f","a","Symmetry","Matching","Stranger",167,0.167,0
"10700",23,20,"right","f","l","Symmetry","Matching","Stranger",444,0.444,1
"10701",23,20,"right","f","a","Symmetry","Matching","Stranger",700,0.7,0
"10702",23,20,"right","f","l","Symmetry","Matching","Stranger",258,0.258,1
"10703",23,20,"right","f","l","Symmetry","Matching","Stranger",341,0.341,1
"10704",23,20,"right","f","l","Symmetry","Matching","Stranger",195,0.195,1
"10705",23,20,"right","f","a","Symmetry","Matching","Stranger",524,0.524,0
"10706",23,20,"right","f","l","Symmetry","Matching","Stranger",524,0.524,1
"10707",23,20,"right","f","l","Symmetry","Matching","Stranger",558,0.558,1
"10708",23,20,"right","f","a","Symmetry","Matching","Stranger",236,0.236,0
"10709",23,20,"right","f","a","Symmetry","Matching","Stranger",407,0.407,0
"10710",23,20,"right","f","a","Symmetry","Matching","Stranger",269,0.269,0
"10711",23,20,"right","f","l","Symmetry","Matching","Stranger",318,0.318,1
"10712",23,20,"right","f","l","Symmetry","Matching","Stranger",396,0.396,1
"10713",23,20,"right","f","missed","Symmetry","Matching","Stranger",1500,1.5,NA
"10714",23,20,"right","f","a","Symmetry","Matching","Stranger",647,0.647,0
"10715",23,20,"right","f","a","Symmetry","Matching","Stranger",353,0.353,0
"10716",23,20,"right","f","a","Symmetry","Matching","Stranger",379,0.379,0
"10717",23,20,"right","f","l","Symmetry","Matching","Stranger",1311,1.311,1
"10718",23,20,"right","f","l","Symmetry","Matching","Stranger",219,0.219,1
"10719",23,20,"right","f","l","Symmetry","Matching","Stranger",170,0.17,1
"10720",23,20,"right","f","l","Symmetry","Matching","Stranger",188,0.188,1
"10721",23,20,"right","f","a","Symmetry","Matching","Stranger",143,0.143,0
"10722",23,20,"right","f","a","Symmetry","Matching","Stranger",125,0.125,0
"10723",23,20,"right","f","l","Symmetry","Matching","Stranger",195,0.195,1
"10724",23,20,"right","f","l","Symmetry","Matching","Stranger",252,0.252,1
"10725",23,20,"right","f","a","Symmetry","Matching","Stranger",346,0.346,0
"10726",23,20,"right","f","a","Symmetry","Matching","Stranger",276,0.276,0
"10727",23,20,"right","f","l","Symmetry","Matching","Stranger",113,0.113,1
"10728",23,20,"right","f","a","Symmetry","Matching","Stranger",164,0.164,0
"10729",23,20,"right","f","l","Symmetry","Matching","Stranger",183,0.183,1
"10730",23,20,"right","f","l","Symmetry","Matching","Stranger",196,0.196,1
"10731",23,20,"right","f","a","Symmetry","Matching","Stranger",204,0.204,0
"10732",23,20,"right","f","l","Symmetry","Matching","Stranger",265,0.265,1
"10733",23,20,"right","f","a","Symmetry","Matching","Stranger",197,0.197,0
"10734",23,20,"right","f","a","Symmetry","Matching","Stranger",305,0.305,0
"10735",23,20,"right","f","a","Symmetry","Matching","Stranger",140,0.14,0
"10736",23,20,"right","f","l","Symmetry","Matching","Stranger",364,0.364,1
"10737",23,20,"right","f","a","Symmetry","Matching","Stranger",314,0.314,0
"10738",23,20,"right","f","l","Symmetry","Matching","Stranger",358,0.358,1
"10739",23,20,"right","f","l","Symmetry","Matching","Stranger",263,0.263,1
"10740",23,20,"right","f","a","Symmetry","Matching","Stranger",793,0.793,0
"10741",23,20,"right","f","a","Asymmetry","Matching","Stranger",850,0.85,0
"10742",23,20,"right","f","a","Asymmetry","Matching","Stranger",808,0.808,0
"10743",23,20,"right","f","a","Asymmetry","Matching","Stranger",924,0.924,0
"10744",23,20,"right","f","a","Asymmetry","Matching","Stranger",538,0.538,0
"10745",23,20,"right","f","a","Asymmetry","Matching","Stranger",766,0.766,0
"10746",23,20,"right","f","a","Asymmetry","Matching","Stranger",686,0.686,0
"10747",23,20,"right","f","l","Asymmetry","Matching","Stranger",757,0.757,1
"10748",23,20,"right","f","a","Asymmetry","Matching","Stranger",715,0.715,0
"10749",23,20,"right","f","l","Asymmetry","Matching","Stranger",694,0.694,1
"10750",23,20,"right","f","l","Asymmetry","Matching","Stranger",767,0.767,1
"10751",23,20,"right","f","a","Asymmetry","Matching","Stranger",1093,1.093,0
"10752",23,20,"right","f","a","Asymmetry","Matching","Stranger",562,0.562,0
"10753",23,20,"right","f","l","Asymmetry","Matching","Stranger",775,0.775,1
"10754",23,20,"right","f","l","Asymmetry","Matching","Stranger",621,0.621,1
"10755",23,20,"right","f","l","Asymmetry","Matching","Stranger",515,0.515,1
"10756",23,20,"right","f","l","Asymmetry","Matching","Stranger",497,0.497,1
"10757",23,20,"right","f","l","Asymmetry","Matching","Stranger",836,0.836,1
"10758",23,20,"right","f","a","Asymmetry","Matching","Stranger",315,0.315,0
"10759",23,20,"right","f","l","Asymmetry","Matching","Stranger",1003,1.003,1
"10760",23,20,"right","f","a","Asymmetry","Matching","Stranger",757,0.757,0
"10761",23,20,"right","f","l","Asymmetry","Matching","Stranger",629,0.629,1
"10762",23,20,"right","f","a","Asymmetry","Matching","Stranger",488,0.488,0
"10763",23,20,"right","f","l","Asymmetry","Matching","Stranger",1017,1.017,1
"10764",23,20,"right","f","a","Asymmetry","Matching","Stranger",562,0.562,0
"10765",23,20,"right","f","l","Asymmetry","Matching","Stranger",560,0.56,1
"10766",23,20,"right","f","l","Asymmetry","Matching","Stranger",630,0.63,1
"10767",23,20,"right","f","a","Asymmetry","Matching","Stranger",686,0.686,0
"10768",23,20,"right","f","l","Asymmetry","Matching","Stranger",597,0.597,1
"10769",23,20,"right","f","l","Asymmetry","Matching","Stranger",680,0.68,1
"10770",23,20,"right","f","a","Asymmetry","Matching","Stranger",386,0.386,0
"10771",23,20,"right","f","l","Asymmetry","Matching","Stranger",1184,1.184,1
"10772",23,20,"right","f","l","Asymmetry","Matching","Stranger",858,0.858,1
"10773",23,20,"right","f","l","Asymmetry","Matching","Stranger",819,0.819,1
"10774",23,20,"right","f","a","Asymmetry","Matching","Stranger",608,0.608,0
"10775",23,20,"right","f","a","Asymmetry","Matching","Stranger",1398,1.398,0
"10776",23,20,"right","f","a","Asymmetry","Matching","Stranger",616,0.616,0
"10777",23,20,"right","f","a","Asymmetry","Matching","Stranger",708,0.708,0
"10778",23,20,"right","f","a","Asymmetry","Matching","Stranger",643,0.643,0
"10779",23,20,"right","f","a","Asymmetry","Matching","Stranger",630,0.63,0
"10780",23,20,"right","f","l","Asymmetry","Matching","Stranger",493,0.493,1
"10781",23,20,"right","f","l","Asymmetry","Matching","Stranger",655,0.655,1
"10782",23,20,"right","f","l","Asymmetry","Matching","Stranger",714,0.714,1
"10783",23,20,"right","f","l","Asymmetry","Matching","Stranger",823,0.823,1
"10784",23,20,"right","f","l","Asymmetry","Matching","Stranger",739,0.739,1
"10785",23,20,"right","f","l","Asymmetry","Matching","Stranger",604,0.604,1
"10786",23,20,"right","f","l","Asymmetry","Matching","Stranger",647,0.647,1
"10787",23,20,"right","f","a","Asymmetry","Matching","Stranger",580,0.58,0
"10788",23,20,"right","f","l","Asymmetry","Matching","Stranger",495,0.495,1
"10789",23,20,"right","f","a","Asymmetry","Matching","Stranger",551,0.551,0
"10790",23,20,"right","f","l","Asymmetry","Matching","Stranger",690,0.69,1
"10791",23,20,"right","f","l","Asymmetry","Matching","Stranger",564,0.564,1
"10792",23,20,"right","f","l","Asymmetry","Matching","Stranger",814,0.814,1
"10793",23,20,"right","f","l","Asymmetry","Matching","Stranger",838,0.838,1
"10794",23,20,"right","f","l","Asymmetry","Matching","Stranger",782,0.782,1
"10795",23,20,"right","f","l","Asymmetry","Matching","Stranger",529,0.529,1
"10796",23,20,"right","f","l","Asymmetry","Matching","Stranger",477,0.477,1
"10797",23,20,"right","f","l","Asymmetry","Matching","Stranger",594,0.594,1
"10798",23,20,"right","f","l","Asymmetry","Matching","Stranger",693,0.693,1
"10799",23,20,"right","f","l","Asymmetry","Matching","Stranger",812,0.812,1
"10800",23,20,"right","f","l","Asymmetry","Matching","Stranger",556,0.556,1
"10801",23,20,"right","f","l","Symmetry","Nonmatching","Self",1069,1.069,0
"10802",23,20,"right","f","l","Symmetry","Nonmatching","Self",1394,1.394,0
"10803",23,20,"right","f","a","Symmetry","Nonmatching","Self",1012,1.012,1
"10804",23,20,"right","f","l","Symmetry","Nonmatching","Self",533,0.533,0
"10805",23,20,"right","f","l","Symmetry","Nonmatching","Self",676,0.676,0
"10806",23,20,"right","f","l","Symmetry","Nonmatching","Self",929,0.929,0
"10807",23,20,"right","f","a","Symmetry","Nonmatching","Self",896,0.896,1
"10808",23,20,"right","f","l","Symmetry","Nonmatching","Self",907,0.907,0
"10809",23,20,"right","f","l","Symmetry","Nonmatching","Self",433,0.433,0
"10810",23,20,"right","f","l","Symmetry","Nonmatching","Self",322,0.322,0
"10811",23,20,"right","f","a","Symmetry","Nonmatching","Self",751,0.751,1
"10812",23,20,"right","f","l","Symmetry","Nonmatching","Self",543,0.543,0
"10813",23,20,"right","f","a","Symmetry","Nonmatching","Self",347,0.347,1
"10814",23,20,"right","f","a","Symmetry","Nonmatching","Self",631,0.631,1
"10815",23,20,"right","f","l","Symmetry","Nonmatching","Self",269,0.269,0
"10816",23,20,"right","f","l","Symmetry","Nonmatching","Self",668,0.668,0
"10817",23,20,"right","f","a","Symmetry","Nonmatching","Self",618,0.618,1
"10818",23,20,"right","f","l","Symmetry","Nonmatching","Self",571,0.571,0
"10819",23,20,"right","f","l","Symmetry","Nonmatching","Self",445,0.445,0
"10820",23,20,"right","f","a","Symmetry","Nonmatching","Self",306,0.306,1
"10821",23,20,"right","f","a","Symmetry","Nonmatching","Self",316,0.316,1
"10822",23,20,"right","f","a","Symmetry","Nonmatching","Self",295,0.295,1
"10823",23,20,"right","f","l","Symmetry","Nonmatching","Self",394,0.394,0
"10824",23,20,"right","f","a","Symmetry","Nonmatching","Self",499,0.499,1
"10825",23,20,"right","f","a","Symmetry","Nonmatching","Self",457,0.457,1
"10826",23,20,"right","f","l","Symmetry","Nonmatching","Self",194,0.194,0
"10827",23,20,"right","f","l","Symmetry","Nonmatching","Self",237,0.237,0
"10828",23,20,"right","f","a","Symmetry","Nonmatching","Self",439,0.439,1
"10829",23,20,"right","f","a","Symmetry","Nonmatching","Self",592,0.592,1
"10830",23,20,"right","f","a","Symmetry","Nonmatching","Self",289,0.289,1
"10831",23,20,"right","f","a","Symmetry","Nonmatching","Self",351,0.351,1
"10832",23,20,"right","f","l","Symmetry","Nonmatching","Self",477,0.477,0
"10833",23,20,"right","f","a","Symmetry","Nonmatching","Self",570,0.57,1
"10834",23,20,"right","f","a","Symmetry","Nonmatching","Self",467,0.467,1
"10835",23,20,"right","f","a","Symmetry","Nonmatching","Self",312,0.312,1
"10836",23,20,"right","f","a","Symmetry","Nonmatching","Self",362,0.362,1
"10837",23,20,"right","f","a","Symmetry","Nonmatching","Self",155,0.155,1
"10838",23,20,"right","f","l","Symmetry","Nonmatching","Self",373,0.373,0
"10839",23,20,"right","f","a","Symmetry","Nonmatching","Self",484,0.484,1
"10840",23,20,"right","f","a","Symmetry","Nonmatching","Self",279,0.279,1
"10841",23,20,"right","f","l","Symmetry","Nonmatching","Self",290,0.29,0
"10842",23,20,"right","f","a","Symmetry","Nonmatching","Self",362,0.362,1
"10843",23,20,"right","f","l","Symmetry","Nonmatching","Self",469,0.469,0
"10844",23,20,"right","f","a","Symmetry","Nonmatching","Self",352,0.352,1
"10845",23,20,"right","f","a","Symmetry","Nonmatching","Self",156,0.156,1
"10846",23,20,"right","f","l","Symmetry","Nonmatching","Self",169,0.169,0
"10847",23,20,"right","f","a","Symmetry","Nonmatching","Self",152,0.152,1
"10848",23,20,"right","f","a","Symmetry","Nonmatching","Self",291,0.291,1
"10849",23,20,"right","f","a","Symmetry","Nonmatching","Self",154,0.154,1
"10850",23,20,"right","f","l","Symmetry","Nonmatching","Self",203,0.203,0
"10851",23,20,"right","f","l","Symmetry","Nonmatching","Self",309,0.309,0
"10852",23,20,"right","f","a","Symmetry","Nonmatching","Self",181,0.181,1
"10853",23,20,"right","f","a","Symmetry","Nonmatching","Self",178,0.178,1
"10854",23,20,"right","f","a","Symmetry","Nonmatching","Self",293,0.293,1
"10855",23,20,"right","f","l","Symmetry","Nonmatching","Self",249,0.249,0
"10856",23,20,"right","f","l","Symmetry","Nonmatching","Self",322,0.322,0
"10857",23,20,"right","f","a","Symmetry","Nonmatching","Self",499,0.499,1
"10858",23,20,"right","f","l","Symmetry","Nonmatching","Self",924,0.924,0
"10859",23,20,"right","f","a","Symmetry","Nonmatching","Self",634,0.634,1
"10860",23,20,"right","f","l","Symmetry","Nonmatching","Self",340,0.34,0
"10861",23,20,"right","f","l","Asymmetry","Nonmatching","Self",663,0.663,0
"10862",23,20,"right","f","l","Asymmetry","Nonmatching","Self",597,0.597,0
"10863",23,20,"right","f","l","Asymmetry","Nonmatching","Self",874,0.874,0
"10864",23,20,"right","f","a","Asymmetry","Nonmatching","Self",837,0.837,1
"10865",23,20,"right","f","l","Asymmetry","Nonmatching","Self",830,0.83,0
"10866",23,20,"right","f","a","Asymmetry","Nonmatching","Self",1495,1.495,1
"10867",23,20,"right","f","a","Asymmetry","Nonmatching","Self",947,0.947,1
"10868",23,20,"right","f","l","Asymmetry","Nonmatching","Self",767,0.767,0
"10869",23,20,"right","f","a","Asymmetry","Nonmatching","Self",756,0.756,1
"10870",23,20,"right","f","a","Asymmetry","Nonmatching","Self",653,0.653,1
"10871",23,20,"right","f","l","Asymmetry","Nonmatching","Self",625,0.625,0
"10872",23,20,"right","f","l","Asymmetry","Nonmatching","Self",740,0.74,0
"10873",23,20,"right","f","a","Asymmetry","Nonmatching","Self",696,0.696,1
"10874",23,20,"right","f","a","Asymmetry","Nonmatching","Self",532,0.532,1
"10875",23,20,"right","f","l","Asymmetry","Nonmatching","Self",906,0.906,0
"10876",23,20,"right","f","a","Asymmetry","Nonmatching","Self",884,0.884,1
"10877",23,20,"right","f","l","Asymmetry","Nonmatching","Self",1028,1.028,0
"10878",23,20,"right","f","a","Asymmetry","Nonmatching","Self",812,0.812,1
"10879",23,20,"right","f","a","Asymmetry","Nonmatching","Self",688,0.688,1
"10880",23,20,"right","f","l","Asymmetry","Nonmatching","Self",433,0.433,0
"10881",23,20,"right","f","a","Asymmetry","Nonmatching","Self",642,0.642,1
"10882",23,20,"right","f","l","Asymmetry","Nonmatching","Self",626,0.626,0
"10883",23,20,"right","f","a","Asymmetry","Nonmatching","Self",615,0.615,1
"10884",23,20,"right","f","a","Asymmetry","Nonmatching","Self",792,0.792,1
"10885",23,20,"right","f","a","Asymmetry","Nonmatching","Self",744,0.744,1
"10886",23,20,"right","f","a","Asymmetry","Nonmatching","Self",755,0.755,1
"10887",23,20,"right","f","a","Asymmetry","Nonmatching","Self",638,0.638,1
"10888",23,20,"right","f","l","Asymmetry","Nonmatching","Self",342,0.342,0
"10889",23,20,"right","f","a","Asymmetry","Nonmatching","Self",664,0.664,1
"10890",23,20,"right","f","a","Asymmetry","Nonmatching","Self",630,0.63,1
"10891",23,20,"right","f","l","Asymmetry","Nonmatching","Self",371,0.371,0
"10892",23,20,"right","f","a","Asymmetry","Nonmatching","Self",767,0.767,1
"10893",23,20,"right","f","a","Asymmetry","Nonmatching","Self",509,0.509,1
"10894",23,20,"right","f","a","Asymmetry","Nonmatching","Self",581,0.581,1
"10895",23,20,"right","f","a","Asymmetry","Nonmatching","Self",584,0.584,1
"10896",23,20,"right","f","a","Asymmetry","Nonmatching","Self",570,0.57,1
"10897",23,20,"right","f","a","Asymmetry","Nonmatching","Self",618,0.618,1
"10898",23,20,"right","f","a","Asymmetry","Nonmatching","Self",536,0.536,1
"10899",23,20,"right","f","l","Asymmetry","Nonmatching","Self",550,0.55,0
"10900",23,20,"right","f","a","Asymmetry","Nonmatching","Self",590,0.59,1
"10901",23,20,"right","f","a","Asymmetry","Nonmatching","Self",605,0.605,1
"10902",23,20,"right","f","a","Asymmetry","Nonmatching","Self",940,0.94,1
"10903",23,20,"right","f","a","Asymmetry","Nonmatching","Self",528,0.528,1
"10904",23,20,"right","f","a","Asymmetry","Nonmatching","Self",689,0.689,1
"10905",23,20,"right","f","a","Asymmetry","Nonmatching","Self",641,0.641,1
"10906",23,20,"right","f","a","Asymmetry","Nonmatching","Self",731,0.731,1
"10907",23,20,"right","f","a","Asymmetry","Nonmatching","Self",609,0.609,1
"10908",23,20,"right","f","a","Asymmetry","Nonmatching","Self",663,0.663,1
"10909",23,20,"right","f","a","Asymmetry","Nonmatching","Self",794,0.794,1
"10910",23,20,"right","f","a","Asymmetry","Nonmatching","Self",577,0.577,1
"10911",23,20,"right","f","a","Asymmetry","Nonmatching","Self",674,0.674,1
"10912",23,20,"right","f","a","Asymmetry","Nonmatching","Self",497,0.497,1
"10913",23,20,"right","f","l","Asymmetry","Nonmatching","Self",702,0.702,0
"10914",23,20,"right","f","a","Asymmetry","Nonmatching","Self",573,0.573,1
"10915",23,20,"right","f","a","Asymmetry","Nonmatching","Self",614,0.614,1
"10916",23,20,"right","f","a","Asymmetry","Nonmatching","Self",587,0.587,1
"10917",23,20,"right","f","a","Asymmetry","Nonmatching","Self",714,0.714,1
"10918",23,20,"right","f","a","Asymmetry","Nonmatching","Self",592,0.592,1
"10919",23,20,"right","f","a","Asymmetry","Nonmatching","Self",581,0.581,1
"10920",23,20,"right","f","a","Asymmetry","Nonmatching","Self",489,0.489,1
"10921",23,20,"right","f","l","Symmetry","Nonmatching","Stranger",899,0.899,0
"10922",23,20,"right","f","l","Symmetry","Nonmatching","Stranger",1249,1.249,0
"10923",23,20,"right","f","a","Symmetry","Nonmatching","Stranger",711,0.711,1
"10924",23,20,"right","f","l","Symmetry","Nonmatching","Stranger",1146,1.146,0
