"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Shape1","Shape2","Identity1","Identity2","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"3618",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",572,0.572,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3619",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",548,0.548,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3620",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1299,1.299,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3621",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",723,0.723,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3622",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1155,1.155,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3623",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",526,0.526,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3624",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",710,0.71,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3625",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",605,0.605,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3626",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",897,0.897,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3627",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",694,0.694,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3628",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",946,0.946,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3629",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",897,0.897,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3630",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",604,0.604,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3631",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",679,0.679,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3632",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",832,0.832,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3633",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1064,1.064,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3634",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",674,0.674,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3635",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",892,0.892,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3636",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",547,0.547,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3637",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1310,1.31,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3638",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",814,0.814,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3639",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",673,0.673,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3640",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",681,0.681,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3641",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",764,0.764,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3642",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",690,0.69,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3643",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",568,0.568,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3644",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",724,0.724,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3645",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",605,0.605,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3646",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",857,0.857,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3647",30,26,"male","right","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",537,0.537,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3648",30,26,"male","right","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",793,0.793,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3649",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1191,1.191,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3650",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",3305,3.305,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3651",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1615,1.615,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3652",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",921,0.921,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3653",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",814,0.814,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3654",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1137,1.137,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3655",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",819,0.819,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3656",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",675,0.675,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3657",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",688,0.688,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3658",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",663,0.663,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3659",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1310,1.31,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3660",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1336,1.336,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3661",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",833,0.833,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3662",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",913,0.913,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3663",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",670,0.67,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3664",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1045,1.045,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3665",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",664,0.664,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3666",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",917,0.917,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3667",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",629,0.629,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3668",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",739,0.739,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3669",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",749,0.749,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3670",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",836,0.836,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3671",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",541,0.541,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3672",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",896,0.896,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3673",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1147,1.147,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3674",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",857,0.857,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3675",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1066,1.066,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3676",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",688,0.688,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3677",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1297,1.297,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3678",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",540,0.54,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3679",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",835,0.835,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3680",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",831,0.831,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3681",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",896,0.896,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3682",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",665,0.665,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3683",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1121,1.121,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3684",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1077,1.077,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3685",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",669,0.669,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3686",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",695,0.695,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3687",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",833,0.833,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3688",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",854,0.854,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3689",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",689,0.689,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3690",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",719,0.719,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3691",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",859,0.859,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3692",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",650,0.65,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3693",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1052,1.052,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3694",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",900,0.9,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3695",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",538,0.538,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3696",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",791,0.791,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3697",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",750,0.75,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3698",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",839,0.839,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3699",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1217,1.217,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3700",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1100,1.1,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3701",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1128,1.128,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3702",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",844,0.844,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3703",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",654,0.654,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3704",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",827,0.827,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3705",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",694,0.694,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3706",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",752,0.752,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3707",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",746,0.746,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3708",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",783,0.783,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3709",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",601,0.601,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3710",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",925,0.925,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3711",30,26,"male","right","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",882,0.882,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3712",30,26,"male","right","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",789,0.789,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3713",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2031,2.031,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3714",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1510,1.51,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3715",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",2015,2.015,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3716",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",787,0.787,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3717",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",764,0.764,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3718",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",868,0.868,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3719",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",989,0.989,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3720",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1446,1.446,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3721",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1814,1.814,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3722",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",883,0.883,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3723",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",715,0.715,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3724",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",938,0.938,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3725",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",672,0.672,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3726",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1081,1.081,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3727",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1306,1.306,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3728",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",782,0.782,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3729",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1083,1.083,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3730",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",798,0.798,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3731",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",688,0.688,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3732",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",915,0.915,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3733",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1209,1.209,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3734",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1929,1.929,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3735",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1324,1.324,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3736",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",814,0.814,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3737",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",872,0.872,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3738",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",845,0.845,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3739",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",843,0.843,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3740",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",803,0.803,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3741",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",630,0.63,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3742",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1277,1.277,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3743",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1035,1.035,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3744",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1048,1.048,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3745",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",626,0.626,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3746",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",835,0.835,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3747",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",750,0.75,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3748",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1381,1.381,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3749",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2344,2.344,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3750",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",672,0.672,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3751",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1068,1.068,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3752",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",772,0.772,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3753",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",660,0.66,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3754",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1005,1.005,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3755",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",4295,4.295,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3756",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",870,0.87,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3757",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",870,0.87,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3758",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1387,1.387,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3759",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1079,1.079,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3760",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",627,0.627,0,"15.6-in",NA,NA,"white","black","50cm",NA
"3761",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",717,0.717,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3762",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",873,0.873,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3763",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",629,0.629,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3764",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1101,1.101,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3765",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2159,2.159,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3766",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",583,0.583,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3767",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",624,0.624,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3768",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",841,0.841,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3769",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",651,0.651,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3770",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",760,0.76,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3771",31,22,"male","right","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",459,0.459,1,"15.6-in",NA,NA,"white","black","50cm",NA
"3772",31,22,"male","right","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",944,0.944,1,"15.6-in",NA,NA,"white","black","50cm",NA
