"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standardized_Idnetity","Matching","Response","RT_ms","RT_sec","ACC"
"268",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1094,1.094,1
"269",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1058,1.058,1
"270",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",806,0.806,1
"271",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",861,0.861,0
"272",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1365,1.365,1
"273",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",926,0.926,1
"274",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1245,1.245,1
"275",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1288,1.288,1
"276",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",754,0.754,1
"277",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",863,0.863,1
"278",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",573,0.573,1
"279",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",595,0.595,1
"280",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1043,1.043,1
"281",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",642,0.642,1
"282",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1008,1.008,1
"283",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",899,0.899,0
"284",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",566,0.566,1
"285",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",834,0.834,1
"286",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1078,1.078,1
"287",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",796,0.796,1
"288",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",907,0.907,1
"289",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",739,0.739,1
"290",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1083,1.083,1
"291",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",744,0.744,1
"292",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",969,0.969,0
"293",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1408,1.408,0
"294",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",583,0.583,1
"295",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",586,0.586,1
"296",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1120,1.12,1
"297",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1441,1.441,0
"298",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1399,1.399,1
"299",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",641,0.641,1
"300",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",389,0.389,1
"301",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1106,1.106,1
"302",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",556,0.556,1
"303",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",635,0.635,1
"304",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1445,1.445,1
"305",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1525,1.525,1
"306",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",894,0.894,1
"307",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",647,0.647,1
"308",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",698,0.698,1
"309",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",691,0.691,1
"310",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",917,0.917,1
"311",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",669,0.669,1
"312",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",2796,2.796,1
"313",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",431,0.431,1
"314",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1153,1.153,1
"315",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",674,0.674,1
"316",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",603,0.603,1
"317",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",491,0.491,1
"318",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1098,1.098,0
"319",1,26,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",894,0.894,0
"320",1,26,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",688,0.688,1
"321",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","k",2328,2.328,0
"322",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1617,1.617,0
"323",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",896,0.896,1
"324",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",882,0.882,1
"325",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",699,0.699,1
"326",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",750,0.75,1
"327",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1361,1.361,1
"328",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",692,0.692,1
"329",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1147,1.147,1
"330",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",810,0.81,1
"331",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",850,0.85,1
"332",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",2799,2.799,1
"333",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1150,1.15,1
"334",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",1788,1.788,1
"335",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",630,0.63,1
"336",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",828,0.828,1
"337",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",840,0.84,1
"338",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1522,1.522,1
"339",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",673,0.673,1
"340",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",516,0.516,1
"341",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",776,0.776,1
"342",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",878,0.878,1
"343",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",957,0.957,1
"344",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1216,1.216,1
"345",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",875,0.875,1
"346",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",728,0.728,1
"347",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",952,0.952,1
"348",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",787,0.787,1
"349",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",887,0.887,1
"350",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",863,0.863,1
"351",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",806,0.806,1
"352",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",574,0.574,1
"353",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",620,0.62,1
"354",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",967,0.967,1
"355",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",882,0.882,1
"356",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",864,0.864,1
"357",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",1131,1.131,1
"358",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1823,1.823,1
"359",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",1036,1.036,1
"360",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",619,0.619,1
"361",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",820,0.82,1
"362",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",682,0.682,1
"363",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",604,0.604,1
"364",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",662,0.662,1
"365",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",580,0.58,1
"366",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",736,0.736,1
"367",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",815,0.815,1
"368",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",445,0.445,1
"369",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",730,0.73,1
"370",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",703,0.703,1
"371",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",751,0.751,1
"372",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",599,0.599,1
"373",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",993,0.993,1
"374",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",837,0.837,1
"375",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1509,1.509,1
"376",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",654,0.654,1
"377",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1136,1.136,1
"378",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",443,0.443,1
"379",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",723,0.723,1
"380",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",842,0.842,1
"381",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",503,0.503,1
"382",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",724,0.724,1
"383",1,23,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",632,0.632,1
"384",1,23,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",516,0.516,1
"385",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",515,0.515,0
"386",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",559,0.559,1
"387",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",437,0.437,1
"388",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",354,0.354,1
"389",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",689,0.689,1
"390",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",511,0.511,1
"391",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",398,0.398,1
"392",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","{CONTROL}",599,0.599,0
"393",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",677,0.677,1
"394",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",409,0.409,1
"395",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",484,0.484,1
"396",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",352,0.352,1
"397",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",531,0.531,1
"398",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",405,0.405,1
"399",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","k",356,0.356,0
"400",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",484,0.484,0
"401",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",562,0.562,1
"402",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",510,0.51,1
"403",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",472,0.472,1
"404",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",340,0.34,1
"405",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",465,0.465,1
"406",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",344,0.344,1
"407",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",441,0.441,0
"408",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",297,0.297,1
"409",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",411,0.411,1
"410",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",462,0.462,1
"411",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",452,0.452,1
"412",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",346,0.346,1
"413",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",544,0.544,1
"414",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",446,0.446,1
"415",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",433,0.433,1
"416",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",432,0.432,1
"417",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",493,0.493,1
"418",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",402,0.402,1
"419",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","k",643,0.643,0
"420",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",444,0.444,1
"421",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",437,0.437,0
"422",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",459,0.459,1
"423",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",488,0.488,1
"424",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",499,0.499,1
"425",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",564,0.564,1
"426",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",332,0.332,1
"427",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",452,0.452,1
"428",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",404,0.404,1
"429",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",443,0.443,1
"430",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",464,0.464,0
"431",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",584,0.584,1
"432",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",555,0.555,1
"433",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",441,0.441,1
"434",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",394,0.394,1
"435",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",520,0.52,1
"436",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",430,0.43,1
"437",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",421,0.421,1
"438",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",548,0.548,1
"439",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",491,0.491,1
"440",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",573,0.573,1
"441",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",439,0.439,0
"442",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","k",604,0.604,0
"443",1,29,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",497,0.497,1
"444",1,29,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",350,0.35,1
