participant,file_stim,race,match,condition,rt,acc,self_other
29,asian/a_m.jpg,asian,no,asian,1015.367,1,self
29,white/w_m.jpg,white,no,asian,946.7135998,1,other
29,asian/a_m.jpg,asian,yes,asian,825.1052001,1,self
29,white/w_m.jpg,white,yes,asian,603.5104999,0,other
29,asian/a_m.jpg,asian,no,asian,350.9106,0,self
29,asian/a_m.jpg,asian,no,asian,660.9076001,1,self
29,asian/a_m.jpg,asian,yes,asian,566.0799001,1,self
29,white/w_m.jpg,white,yes,asian,531.3697001,0,other
29,asian/a_m.jpg,asian,yes,asian,522.3369,1,self
29,asian/a_m.jpg,asian,no,asian,456.9335999,0,self
29,white/w_m.jpg,white,yes,asian,978.2320999,0,other
29,white/w_m.jpg,white,yes,asian,838.7475999,1,other
29,asian/a_m.jpg,asian,yes,asian,640.7385,1,self
29,white/w_m.jpg,white,no,asian,730.9709,1,other
29,asian/a_m.jpg,asian,no,asian,585.3370002,0,self
29,asian/a_m.jpg,asian,no,asian,829.5043001,1,self
29,white/w_m.jpg,white,no,asian,NA,2,other
29,asian/a_m.jpg,asian,no,asian,900.7705001,1,self
29,asian/a_m.jpg,asian,yes,asian,788.8123998,1,self
29,asian/a_m.jpg,asian,no,asian,664.7610001,1,self
29,white/w_m.jpg,white,yes,asian,1018.1275,1,other
29,white/w_m.jpg,white,no,asian,700.7698,1,other
29,white/w_m.jpg,white,no,asian,732.7506,1,other
29,white/w_m.jpg,white,no,asian,627.5175,1,other
29,white/w_m.jpg,white,yes,asian,622.1914,0,other
29,white/w_m.jpg,white,yes,asian,876.2041,0,other
29,asian/a_m.jpg,asian,no,asian,900.8096,1,self
29,asian/a_m.jpg,asian,yes,asian,364.5932998,1,self
29,asian/a_m.jpg,asian,yes,asian,594.1822,1,self
29,white/w_m.jpg,white,no,asian,694.0663999,1,other
29,asian/a_m.jpg,asian,yes,asian,382.0604,1,self
29,asian/a_m.jpg,asian,yes,asian,370.7365999,1,self
29,white/w_m.jpg,white,no,asian,703.4118001,1,other
29,white/w_m.jpg,white,yes,asian,654.8355001,0,other
29,asian/a_m.jpg,asian,no,asian,727.9823001,1,self
29,white/w_m.jpg,white,yes,asian,1014.4829,1,other
29,asian/a_m.jpg,asian,no,asian,754.0389001,1,self
29,asian/a_m.jpg,asian,no,asian,599.2458002,1,self
29,asian/a_m.jpg,asian,yes,asian,427.4933999,1,self
29,white/w_m.jpg,white,yes,asian,814.1009999,1,other
29,white/w_m.jpg,white,yes,asian,529.4806999,1,other
29,white/w_m.jpg,white,yes,asian,399.9926001,1,other
29,white/w_m.jpg,white,yes,asian,420.1598999,1,other
29,white/w_m.jpg,white,no,asian,374.7541001,0,other
29,white/w_m.jpg,white,no,asian,555.4545,1,other
29,asian/a_m.jpg,asian,yes,asian,504.7392,1,self
29,asian/a_m.jpg,asian,yes,asian,520.0513999,1,self
29,white/w_m.jpg,white,no,asian,678.8761001,1,other
29,asian/a_m.jpg,asian,no,asian,687.3482,0,self
29,asian/a_m.jpg,asian,no,asian,583.2613001,1,self
29,asian/a_m.jpg,asian,yes,asian,747.9288001,1,self
29,asian/a_m.jpg,asian,no,asian,601.8707,1,self
29,asian/a_m.jpg,asian,yes,asian,509.3315002,1,self
29,asian/a_m.jpg,asian,no,asian,700.8662,1,self
29,asian/a_m.jpg,asian,yes,asian,708.8651001,1,self
29,asian/a_m.jpg,asian,no,asian,635.9162,1,self
29,asian/a_m.jpg,asian,yes,asian,422.0694001,1,self
29,white/w_m.jpg,white,no,asian,1112.7441,1,other
29,asian/a_m.jpg,asian,no,asian,872.0944,1,self
29,asian/a_m.jpg,asian,yes,asian,384.6874,1,self
29,white/w_m.jpg,white,yes,asian,532.5567001,0,other
29,white/w_m.jpg,white,no,asian,699.2678,1,other
29,white/w_m.jpg,white,no,asian,555.3792,0,other
29,white/w_m.jpg,white,no,asian,600.7582999,1,other
29,asian/a_m.jpg,asian,no,asian,748.5376,1,self
29,white/w_m.jpg,white,yes,asian,706.6579,1,other
29,asian/a_m.jpg,asian,yes,asian,506.1069001,1,self
29,asian/a_m.jpg,asian,yes,asian,465.3024001,1,self
29,white/w_m.jpg,white,no,asian,946.8533001,1,other
29,asian/a_m.jpg,asian,yes,asian,688.7145001,1,self
29,asian/a_m.jpg,asian,yes,asian,648.5941,1,self
29,asian/a_m.jpg,asian,yes,asian,426.6482,1,self
29,white/w_m.jpg,white,no,asian,645.3998,1,other
29,asian/a_m.jpg,asian,no,asian,807.3314,1,self
29,asian/a_m.jpg,asian,yes,asian,562.7003999,1,self
29,asian/a_m.jpg,asian,no,asian,783.9849,1,self
29,white/w_m.jpg,white,yes,asian,572.6825001,0,other
29,white/w_m.jpg,white,yes,asian,609.3882001,1,other
29,white/w_m.jpg,white,yes,asian,476.7235999,1,other
29,asian/a_m.jpg,asian,no,asian,765.2062001,1,self
29,white/w_m.jpg,white,yes,asian,802.6801001,1,other
29,asian/a_m.jpg,asian,yes,asian,510.0539001,1,self
29,white/w_m.jpg,white,yes,asian,517.2955,0,other
29,white/w_m.jpg,white,yes,asian,516.8077999,1,other
29,white/w_m.jpg,white,no,asian,867.8598001,0,other
29,asian/a_m.jpg,asian,no,asian,676.6899,1,self
29,white/w_m.jpg,white,no,asian,925.4164998,1,other
29,asian/a_m.jpg,asian,no,asian,1115.8954,1,self
29,asian/a_m.jpg,asian,yes,asian,579.2751,1,self
29,white/w_m.jpg,white,no,asian,872.1970001,1,other
29,white/w_m.jpg,white,no,asian,544.7519,1,other
29,white/w_m.jpg,white,yes,asian,590.7780998,1,other
29,white/w_m.jpg,white,no,asian,778.8129,0,other
29,white/w_m.jpg,white,no,asian,807.4101,1,other
29,white/w_m.jpg,white,no,asian,586.6042001,1,other
29,white/w_m.jpg,white,no,asian,518.7919,1,other
29,white/w_m.jpg,white,no,asian,445.3836,1,other
29,asian/a_m.jpg,asian,no,asian,687.3072002,1,self
29,white/w_m.jpg,white,no,asian,855.4281001,1,other
29,asian/a_m.jpg,asian,yes,asian,568.5650001,1,self
29,white/w_m.jpg,white,no,asian,1069.1913,1,other
29,asian/a_m.jpg,asian,no,asian,725.9445,1,self
29,asian/a_m.jpg,asian,no,asian,580.7129,1,self
29,asian/a_m.jpg,asian,yes,asian,545.1574,1,self
29,asian/a_m.jpg,asian,no,asian,559.3941,1,self
29,asian/a_m.jpg,asian,yes,asian,628.6412,1,self
29,asian/a_m.jpg,asian,yes,asian,439.3840998,0,self
29,white/w_m.jpg,white,yes,asian,713.3587999,0,other
29,white/w_m.jpg,white,yes,asian,600.5974999,1,other
29,asian/a_m.jpg,asian,no,asian,748.4030998,1,self
29,white/w_m.jpg,white,yes,asian,786.5921999,1,other
29,white/w_m.jpg,white,yes,asian,622.6643999,1,other
29,white/w_m.jpg,white,no,asian,1049.3453,1,other
29,asian/a_m.jpg,asian,yes,asian,635.3079001,1,self
29,white/w_m.jpg,white,yes,asian,1101.2119,1,other
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,asian/a_f.jpg,asian,no,asian,520.0710001,0,self
30,white/w_f.jpg,white,no,asian,70.59410005,1,other
30,white/w_f.jpg,white,no,asian,263.6292002,0,other
30,white/w_f.jpg,white,yes,asian,273.0067,0,other
30,white/w_f.jpg,white,yes,asian,529.4880001,1,other
30,asian/a_f.jpg,asian,no,asian,360.1623001,1,self
30,white/w_f.jpg,white,yes,asian,285.3925999,1,other
30,white/w_f.jpg,white,yes,asian,NA,2,other
30,white/w_f.jpg,white,no,asian,417.935,0,other
30,asian/a_f.jpg,asian,yes,asian,452.631,0,self
30,asian/a_f.jpg,asian,no,asian,230.0757,0,self
30,asian/a_f.jpg,asian,no,asian,392.796,0,self
30,asian/a_f.jpg,asian,no,asian,332.6457001,0,self
30,asian/a_f.jpg,asian,yes,asian,NA,2,self
30,white/w_f.jpg,white,no,asian,NA,2,other
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,white/w_f.jpg,white,yes,asian,NA,2,other
30,asian/a_f.jpg,asian,yes,asian,486.1244999,0,self
30,asian/a_f.jpg,asian,no,asian,1165.9496,0,self
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,white/w_f.jpg,white,yes,asian,847.7212,0,other
30,asian/a_f.jpg,asian,yes,asian,930.1189,1,self
30,white/w_f.jpg,white,no,asian,560.7608,0,other
30,asian/a_f.jpg,asian,no,asian,302.2446001,1,self
30,white/w_f.jpg,white,no,asian,357.4256999,0,other
30,white/w_f.jpg,white,yes,asian,290.7789,0,other
30,white/w_f.jpg,white,no,asian,354.7567001,0,other
30,asian/a_f.jpg,asian,yes,asian,600.0911,0,self
30,asian/a_f.jpg,asian,no,asian,412.0180001,0,self
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,asian/a_f.jpg,asian,no,asian,508.0827,0,self
30,asian/a_f.jpg,asian,yes,asian,283.3228,0,self
30,asian/a_f.jpg,asian,yes,asian,468.0114,1,self
30,white/w_f.jpg,white,yes,asian,716.7404001,1,other
30,asian/a_f.jpg,asian,yes,asian,404.0538,1,self
30,white/w_f.jpg,white,no,asian,367.4636001,0,other
30,white/w_f.jpg,white,yes,asian,316.7385,0,other
30,white/w_f.jpg,white,yes,asian,403.9755999,1,other
30,white/w_f.jpg,white,yes,asian,327.4228999,1,other
30,asian/a_f.jpg,asian,no,asian,302.1061001,0,self
30,asian/a_f.jpg,asian,no,asian,317.2380999,1,self
30,white/w_f.jpg,white,no,asian,357.0779001,0,other
30,asian/a_f.jpg,asian,yes,asian,497.9926001,0,self
30,white/w_f.jpg,white,no,asian,242.0598001,0,other
30,white/w_f.jpg,white,no,asian,876.1028,0,other
30,white/w_f.jpg,white,yes,asian,NA,2,other
30,white/w_f.jpg,white,no,asian,753.2742,0,other
30,white/w_f.jpg,white,yes,asian,382.6096,0,other
30,asian/a_f.jpg,asian,yes,asian,707.3753001,1,self
30,asian/a_f.jpg,asian,yes,asian,755.0156,0,self
30,white/w_f.jpg,white,no,asian,NA,2,other
30,white/w_f.jpg,white,yes,asian,380.7418998,1,other
30,white/w_f.jpg,white,yes,asian,561.3626998,1,other
30,white/w_f.jpg,white,no,asian,414.538,0,other
30,asian/a_f.jpg,asian,yes,asian,985.9447,0,self
30,white/w_f.jpg,white,no,asian,438.0359,0,other
30,asian/a_f.jpg,asian,yes,asian,615.8819001,1,self
30,asian/a_f.jpg,asian,yes,asian,587.2747998,1,self
30,asian/a_f.jpg,asian,no,asian,639.1976001,1,self
30,asian/a_f.jpg,asian,yes,asian,337.4981999,1,self
30,asian/a_f.jpg,asian,no,asian,351.2352998,0,self
30,asian/a_f.jpg,asian,no,asian,692.5870001,1,self
30,asian/a_f.jpg,asian,yes,asian,556.6698001,1,self
30,white/w_f.jpg,white,no,asian,586.1604002,1,other
30,white/w_f.jpg,white,yes,asian,614.1438999,0,other
30,white/w_f.jpg,white,no,asian,1065.4127,1,other
30,white/w_f.jpg,white,yes,asian,498.5255999,0,other
30,asian/a_f.jpg,asian,no,asian,946.8687999,1,self
30,asian/a_f.jpg,asian,no,asian,896.7664,0,self
30,white/w_f.jpg,white,no,asian,896.7009999,0,other
30,white/w_f.jpg,white,yes,asian,640.6736001,0,other
30,asian/a_f.jpg,asian,yes,asian,794.6967001,1,self
30,asian/a_f.jpg,asian,yes,asian,774.6967999,1,self
30,white/w_f.jpg,white,yes,asian,579.4784999,0,other
30,asian/a_f.jpg,asian,no,asian,1039.8438,1,self
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,white/w_f.jpg,white,no,asian,NA,2,other
30,white/w_f.jpg,white,no,asian,1011.3048,1,other
30,asian/a_f.jpg,asian,no,asian,806.6562002,0,self
30,asian/a_f.jpg,asian,yes,asian,809.8962002,1,self
30,asian/a_f.jpg,asian,yes,asian,557.3476001,1,self
30,white/w_f.jpg,white,yes,asian,666.5721999,0,other
30,white/w_f.jpg,white,yes,asian,419.9532999,1,other
30,asian/a_f.jpg,asian,yes,asian,526.6971001,1,self
30,white/w_f.jpg,white,no,asian,861.3181999,0,other
30,white/w_f.jpg,white,yes,asian,478.6725,0,other
30,asian/a_f.jpg,asian,yes,asian,943.3238001,1,self
30,asian/a_f.jpg,asian,no,asian,661.3091,1,self
30,asian/a_f.jpg,asian,yes,asian,598.4824002,1,self
30,asian/a_f.jpg,asian,yes,asian,NA,2,self
30,white/w_f.jpg,white,yes,asian,617.6193,0,other
30,white/w_f.jpg,white,no,asian,484.4678,0,other
30,asian/a_f.jpg,asian,no,asian,748.4100999,1,self
30,asian/a_f.jpg,asian,yes,asian,602.3724,1,self
30,white/w_f.jpg,white,yes,asian,725.9388999,0,other
30,asian/a_f.jpg,asian,no,asian,1044.6573,1,self
30,asian/a_f.jpg,asian,no,asian,830.7322001,1,self
30,white/w_f.jpg,white,no,asian,801.0758001,1,other
30,white/w_f.jpg,white,yes,asian,692.6968,0,other
30,white/w_f.jpg,white,no,asian,732.4204,1,other
30,white/w_f.jpg,white,no,asian,1139.289,1,other
30,white/w_f.jpg,white,no,asian,705.239,0,other
30,white/w_f.jpg,white,yes,asian,848.4101,0,other
30,asian/a_f.jpg,asian,yes,asian,746.6097001,1,self
30,asian/a_f.jpg,asian,no,asian,704.5074,1,self
30,white/w_f.jpg,white,yes,asian,1087.9013,1,other
30,asian/a_f.jpg,asian,yes,asian,783.8331999,1,self
30,white/w_f.jpg,white,no,asian,748.3896001,1,other
30,white/w_f.jpg,white,yes,asian,922.5426,1,other
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,white/w_f.jpg,white,yes,asian,NA,2,other
30,asian/a_f.jpg,asian,yes,asian,722.5529,1,self
30,white/w_f.jpg,white,yes,asian,697.2015998,0,other
30,asian/a_f.jpg,asian,yes,asian,489.2713998,1,self
30,asian/a_f.jpg,asian,no,asian,729.2609999,1,self
30,asian/a_f.jpg,asian,yes,asian,567.7686001,1,self
30,white/w_f.jpg,white,yes,asian,876.5189,1,other
30,asian/a_f.jpg,asian,no,asian,813.148,1,self
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,white/w_f.jpg,white,yes,asian,700.7549,1,other
30,white/w_f.jpg,white,no,asian,1133.081,1,other
30,asian/a_f.jpg,asian,yes,asian,427.9294999,1,self
30,white/w_f.jpg,white,yes,asian,982.4551998,1,other
30,asian/a_f.jpg,asian,yes,asian,507.3521,1,self
30,white/w_f.jpg,white,yes,asian,482.4520999,1,other
30,asian/a_f.jpg,asian,no,asian,435.2428,0,self
30,white/w_f.jpg,white,no,asian,525.0225998,0,other
30,asian/a_f.jpg,asian,yes,asian,635.8396001,1,self
30,white/w_f.jpg,white,no,asian,1117.7601,1,other
30,white/w_f.jpg,white,yes,asian,796.5052,1,other
30,asian/a_f.jpg,asian,yes,asian,608.5772,1,self
30,white/w_f.jpg,white,no,asian,700.0181,1,other
30,white/w_f.jpg,white,yes,asian,899.7178001,1,other
30,asian/a_f.jpg,asian,yes,asian,499.7902,1,self
30,white/w_f.jpg,white,no,asian,627.8772999,1,other
30,asian/a_f.jpg,asian,yes,asian,614.2489999,1,self
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,asian/a_f.jpg,asian,yes,asian,694.5177,1,self
30,asian/a_f.jpg,asian,no,asian,654.3747999,1,self
30,asian/a_f.jpg,asian,no,asian,695.8192,1,self
30,white/w_f.jpg,white,yes,asian,671.7832,1,other
30,white/w_f.jpg,white,yes,asian,1096.4202,1,other
30,white/w_f.jpg,white,yes,asian,512.4258001,1,other
30,white/w_f.jpg,white,yes,asian,447.7092002,1,other
30,asian/a_f.jpg,asian,yes,asian,609.8446001,1,self
30,white/w_f.jpg,white,no,asian,741.0974998,0,other
30,white/w_f.jpg,white,no,asian,443.0783,1,other
30,asian/a_f.jpg,asian,yes,asian,653.2391999,1,self
30,asian/a_f.jpg,asian,no,asian,614.3598,1,self
30,asian/a_f.jpg,asian,no,asian,NA,2,self
30,white/w_f.jpg,white,yes,asian,854.423,1,other
30,white/w_f.jpg,white,no,asian,607.8263,0,other
30,white/w_f.jpg,white,no,asian,931.0144,1,other
30,asian/a_f.jpg,asian,no,asian,513.7969002,0,self
30,white/w_f.jpg,white,no,asian,1121.117,0,other
30,white/w_f.jpg,white,no,asian,NA,2,other
30,asian/a_f.jpg,asian,no,asian,804.4156001,1,self
30,white/w_f.jpg,white,no,asian,775.6509001,0,other
30,white/w_f.jpg,white,yes,asian,1084.3718,1,other
30,asian/a_f.jpg,asian,yes,asian,516.3342,1,self
30,asian/a_f.jpg,asian,yes,asian,451.7585,1,self
30,asian/a_f.jpg,asian,no,asian,445.0222999,1,self
30,asian/a_f.jpg,asian,yes,asian,566.9821,1,self
30,white/w_f.jpg,white,yes,asian,764.3099001,1,other
30,white/w_f.jpg,white,no,asian,721.6624001,1,other
30,white/w_f.jpg,white,no,asian,632.2506,1,other
30,white/w_f.jpg,white,no,asian,466.9533998,1,other
30,white/w_f.jpg,white,no,asian,628.4348001,0,other
30,asian/a_f.jpg,asian,no,asian,743.243,0,self
30,asian/a_f.jpg,asian,yes,asian,557.1018001,1,self
30,asian/a_f.jpg,asian,yes,asian,514.3240001,1,self
30,asian/a_f.jpg,asian,no,asian,537.8081,1,self
30,asian/a_f.jpg,asian,yes,asian,551.5983,1,self
30,asian/a_f.jpg,asian,no,asian,533.0342001,1,self
30,white/w_f.jpg,white,no,asian,579.7723001,1,other
30,white/w_f.jpg,white,no,asian,568.4282,1,other
30,white/w_f.jpg,white,yes,asian,461.1043001,0,other
30,white/w_f.jpg,white,yes,asian,798.2842,1,other
30,asian/a_f.jpg,asian,no,asian,930.4358,1,self
30,white/w_f.jpg,white,no,white,799.4439001,0,self
30,asian/a_f.jpg,asian,no,white,883.2673,1,other
30,white/w_f.jpg,white,no,white,676.2819001,0,self
30,asian/a_f.jpg,asian,no,white,844.978,1,other
30,asian/a_f.jpg,asian,no,white,710.8320999,1,other
30,asian/a_f.jpg,asian,yes,white,462.2303001,0,other
30,white/w_f.jpg,white,no,white,1151.5226,1,self
30,asian/a_f.jpg,asian,yes,white,556.9837999,0,other
30,asian/a_f.jpg,asian,no,white,930.3000001,1,other
30,asian/a_f.jpg,asian,yes,white,688.9393001,0,other
30,white/w_f.jpg,white,yes,white,864.6861,1,self
30,asian/a_f.jpg,asian,no,white,946.2834001,1,other
30,asian/a_f.jpg,asian,yes,white,NA,2,other
30,white/w_f.jpg,white,no,white,NA,2,self
30,white/w_f.jpg,white,yes,white,505.5662,1,self
30,asian/a_f.jpg,asian,yes,white,440.8726001,0,other
30,asian/a_f.jpg,asian,no,white,778.9395,1,other
30,asian/a_f.jpg,asian,no,white,895.6738999,1,other
30,white/w_f.jpg,white,no,white,967.4293001,1,self
30,asian/a_f.jpg,asian,no,white,653.2254,0,other
30,asian/a_f.jpg,asian,no,white,670.2798,0,other
30,asian/a_f.jpg,asian,yes,white,422.6619001,0,other
30,white/w_f.jpg,white,yes,white,NA,2,self
30,asian/a_f.jpg,asian,no,white,822.0939999,1,other
30,white/w_f.jpg,white,yes,white,576.932,1,self
30,asian/a_f.jpg,asian,no,white,549.4122,1,other
30,white/w_f.jpg,white,yes,white,451.5316,1,self
30,white/w_f.jpg,white,yes,white,516.7634001,1,self
30,white/w_f.jpg,white,yes,white,427.9864,1,self
30,white/w_f.jpg,white,no,white,478.9183999,1,self
30,white/w_f.jpg,white,no,white,495.6096001,1,self
30,asian/a_f.jpg,asian,yes,white,919.5269998,1,other
30,asian/a_f.jpg,asian,no,white,638.2240001,1,other
30,asian/a_f.jpg,asian,no,white,472.3360001,1,other
30,white/w_f.jpg,white,yes,white,784.3609999,1,self
30,asian/a_f.jpg,asian,no,white,468.9551,1,other
30,asian/a_f.jpg,asian,no,white,677.5439,0,other
30,asian/a_f.jpg,asian,no,white,830.3177,1,other
30,asian/a_f.jpg,asian,yes,white,736.8906001,1,other
30,white/w_f.jpg,white,no,white,774.9436002,1,self
30,asian/a_f.jpg,asian,yes,white,595.5943,0,other
30,white/w_f.jpg,white,no,white,639.6247002,0,self
30,white/w_f.jpg,white,no,white,729.5965001,1,self
30,white/w_f.jpg,white,no,white,480.1143999,1,self
30,white/w_f.jpg,white,no,white,488.8003001,1,self
30,asian/a_f.jpg,asian,no,white,616.5491,0,other
30,white/w_f.jpg,white,yes,white,716.1715999,1,self
30,asian/a_f.jpg,asian,yes,white,451.4581,0,other
30,white/w_f.jpg,white,yes,white,652.6810001,1,self
30,asian/a_f.jpg,asian,yes,white,542.1551,1,other
30,white/w_f.jpg,white,no,white,500.0086999,0,self
30,asian/a_f.jpg,asian,yes,white,892.2194,1,other
30,white/w_f.jpg,white,no,white,571.9999,0,self
30,asian/a_f.jpg,asian,yes,white,800.7854999,1,other
30,white/w_f.jpg,white,no,white,700.8865001,1,self
30,asian/a_f.jpg,asian,yes,white,532.7351,0,other
30,asian/a_f.jpg,asian,yes,white,627.5543,1,other
30,asian/a_f.jpg,asian,no,white,582.0376999,0,other
30,white/w_f.jpg,white,no,white,NA,2,self
30,asian/a_f.jpg,asian,no,white,807.515,1,other
30,white/w_f.jpg,white,yes,white,554.8528,1,self
30,asian/a_f.jpg,asian,yes,white,672.2015999,0,other
30,asian/a_f.jpg,asian,no,white,952.6884002,1,other
30,white/w_f.jpg,white,yes,white,558.2152999,1,self
30,asian/a_f.jpg,asian,no,white,531.5728001,0,other
30,asian/a_f.jpg,asian,yes,white,1010.1557,0,other
30,white/w_f.jpg,white,yes,white,1045.4061,1,self
30,white/w_f.jpg,white,no,white,599.3126,1,self
30,white/w_f.jpg,white,no,white,739.4598001,1,self
30,white/w_f.jpg,white,no,white,473.6038998,1,self
30,asian/a_f.jpg,asian,no,white,762.2348,1,other
30,white/w_f.jpg,white,yes,white,679.4498002,1,self
30,white/w_f.jpg,white,no,white,920.2145999,1,self
30,white/w_f.jpg,white,yes,white,590.4331,1,self
30,white/w_f.jpg,white,yes,white,498.6586,1,self
30,asian/a_f.jpg,asian,yes,white,434.7079999,0,other
30,asian/a_f.jpg,asian,yes,white,788.7933999,1,other
30,white/w_f.jpg,white,no,white,624.6892998,1,self
30,asian/a_f.jpg,asian,yes,white,747.5020001,1,other
30,white/w_f.jpg,white,no,white,713.4582,1,self
30,white/w_f.jpg,white,yes,white,784.7100999,1,self
30,asian/a_f.jpg,asian,yes,white,420.768,0,other
30,asian/a_f.jpg,asian,yes,white,NA,2,other
30,white/w_f.jpg,white,no,white,812.2053999,1,self
30,asian/a_f.jpg,asian,yes,white,759.5023001,1,other
30,asian/a_f.jpg,asian,yes,white,852.9168,1,other
30,asian/a_f.jpg,asian,no,white,510.1500999,0,other
30,asian/a_f.jpg,asian,yes,white,981.2653,1,other
30,white/w_f.jpg,white,no,white,1089.8361,0,self
30,asian/a_f.jpg,asian,yes,white,834.0497999,1,other
30,white/w_f.jpg,white,yes,white,908.783,1,self
30,white/w_f.jpg,white,yes,white,460.0702,1,self
30,asian/a_f.jpg,asian,no,white,533.3294,1,other
30,white/w_f.jpg,white,yes,white,380.0723001,1,self
30,asian/a_f.jpg,asian,yes,white,624.7433,0,other
30,asian/a_f.jpg,asian,yes,white,507.343,1,other
30,white/w_f.jpg,white,yes,white,482.5553999,1,self
30,asian/a_f.jpg,asian,no,white,579.3406998,1,other
30,asian/a_f.jpg,asian,no,white,671.9599001,1,other
30,white/w_f.jpg,white,yes,white,592.7068,1,self
30,asian/a_f.jpg,asian,yes,white,532.5386,0,other
30,asian/a_f.jpg,asian,no,white,883.2441,1,other
30,white/w_f.jpg,white,yes,white,540.0659998,1,self
30,white/w_f.jpg,white,yes,white,394.0123001,1,self
30,asian/a_f.jpg,asian,yes,white,638.0012999,1,other
30,white/w_f.jpg,white,yes,white,544.0590002,1,self
30,white/w_f.jpg,white,no,white,550.0220002,1,self
30,white/w_f.jpg,white,yes,white,428.0304001,1,self
30,white/w_f.jpg,white,no,white,526.6956999,0,self
30,asian/a_f.jpg,asian,no,white,989.3672999,1,other
30,white/w_f.jpg,white,yes,white,505.323,1,self
30,asian/a_f.jpg,asian,yes,white,744.8316,1,other
30,white/w_f.jpg,white,no,white,662.7074,1,self
30,white/w_f.jpg,white,yes,white,640.0080998,1,self
30,white/w_f.jpg,white,no,white,594.0228,1,self
30,white/w_f.jpg,white,no,white,1078.053,1,self
30,white/w_f.jpg,white,no,white,494.4677001,1,self
30,white/w_f.jpg,white,yes,white,454.5787,1,self
30,asian/a_f.jpg,asian,no,white,536.0243001,1,other
30,asian/a_f.jpg,asian,no,white,797.7239001,1,other
30,white/w_f.jpg,white,yes,white,569.7766,1,self
30,white/w_f.jpg,white,yes,white,710.6992998,1,self
30,white/w_f.jpg,white,no,white,565.8016,1,self
30,asian/a_f.jpg,asian,yes,white,747.4409998,1,other
30,asian/a_f.jpg,asian,no,white,729.4025999,1,other
30,white/w_f.jpg,white,yes,white,583.9083001,1,self
30,asian/a_f.jpg,asian,no,white,732.4087999,1,other
30,white/w_f.jpg,white,no,white,955.4260001,1,self
30,white/w_f.jpg,white,no,white,752.5836001,1,self
30,asian/a_f.jpg,asian,no,white,525.9937001,0,other
30,white/w_f.jpg,white,no,white,1068.5973,1,self
30,white/w_f.jpg,white,no,white,677.1162001,1,self
30,white/w_f.jpg,white,no,white,509.9570001,1,self
30,asian/a_f.jpg,asian,no,white,781.192,1,other
30,white/w_f.jpg,white,no,white,657.9622999,1,self
30,asian/a_f.jpg,asian,no,white,611.3425002,1,other
30,white/w_f.jpg,white,yes,white,NA,2,self
30,asian/a_f.jpg,asian,yes,white,587.2393001,0,other
30,asian/a_f.jpg,asian,yes,white,559.292,0,other
30,asian/a_f.jpg,asian,yes,white,420.5976001,1,other
30,asian/a_f.jpg,asian,no,white,639.2252001,1,other
30,asian/a_f.jpg,asian,yes,white,465.1295,0,other
30,white/w_f.jpg,white,yes,white,650.5495,1,self
30,white/w_f.jpg,white,yes,white,436.4632,1,self
30,asian/a_f.jpg,asian,yes,white,830.8377001,1,other
30,white/w_f.jpg,white,no,white,713.3376,0,self
30,asian/a_f.jpg,asian,yes,white,856.6476,1,other
30,white/w_f.jpg,white,no,white,777.9623,1,self
30,white/w_f.jpg,white,yes,white,438.6707,1,self
30,white/w_f.jpg,white,no,white,664.4206,1,self
30,white/w_f.jpg,white,yes,white,425.9762,0,self
30,asian/a_f.jpg,asian,no,white,796.7517001,1,other
30,asian/a_f.jpg,asian,yes,white,832.4887,1,other
30,asian/a_f.jpg,asian,yes,white,443.3969001,1,other
30,asian/a_f.jpg,asian,yes,white,453.1208,1,other
30,asian/a_f.jpg,asian,no,white,422.6227,0,other
30,white/w_f.jpg,white,no,white,553.1861,0,self
30,white/w_f.jpg,white,yes,white,510.6493998,1,self
30,asian/a_f.jpg,asian,yes,white,869.7790001,1,other
30,asian/a_f.jpg,asian,no,white,766.5569999,1,other
30,white/w_f.jpg,white,no,white,643.9236,0,self
30,white/w_f.jpg,white,yes,white,541.7128,1,self
30,white/w_f.jpg,white,yes,white,539.9479999,1,self
30,asian/a_f.jpg,asian,no,white,617.9316,1,other
30,white/w_f.jpg,white,yes,white,564.4267001,1,self
30,asian/a_f.jpg,asian,no,white,657.9138001,1,other
30,white/w_f.jpg,white,yes,white,395.1970001,1,self
30,asian/a_f.jpg,asian,yes,white,815.0970002,1,other
30,white/w_f.jpg,white,yes,white,602.5226999,1,self
30,asian/a_f.jpg,asian,no,white,829.9463999,1,other
30,white/w_f.jpg,white,no,white,616.5769999,0,self
30,white/w_f.jpg,white,no,white,843.9742001,1,self
30,asian/a_f.jpg,asian,no,white,597.7526,0,other
30,asian/a_f.jpg,asian,yes,white,945.9249999,1,other
30,asian/a_f.jpg,asian,no,white,608.0352,1,other
30,white/w_f.jpg,white,no,white,851.1484,0,self
30,asian/a_f.jpg,asian,no,white,837.1583999,1,other
