Source,Subject,Matching,Comparison,Cohens_d_RT,Cohens_d_ACC
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_29,Nonmatching,Self vs Stranger,-0.07324169142170833,-0.23142614626918417
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_29,Nonmatching,Self vs Close,-0.034425384404281584,-0.18476921750117425
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_30,Matching,Self vs Stranger,0.3299397947337705,-0.5938883397145387
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_30,Matching,Self vs Close,0.5377643242143598,-0.20728682212150357
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_30,Nonmatching,Self vs Stranger,0.7761403292387742,0.2623550175517862
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_30,Nonmatching,Self vs Close,1.0441125596907224,0.2864651077542318
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_31,Matching,Self vs Stranger,1.353779512048291,0.35600897095592343
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_31,Matching,Self vs Close,0.8088407646010379,0.3103029195485692
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_31,Nonmatching,Self vs Stranger,0.40058143752385406,-0.07913190173588565
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_31,Nonmatching,Self vs Close,0.38254141710636075,0.1370283657114187
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_33,Matching,Self vs Stranger,1.0514570379061963,1.1337576849965043
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_33,Matching,Self vs Close,0.7601866317905754,0.5443180106411865
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_33,Nonmatching,Self vs Stranger,0.008357828242263072,-0.07814265070938545
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_33,Nonmatching,Self vs Close,-0.09301926418935112,0.3165263976696362
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_35,Matching,Self vs Stranger,0.6136426037586737,0.9230477194773802
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_35,Matching,Self vs Close,0.27450479135862005,0.4296691254473479
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_35,Nonmatching,Self vs Stranger,0.06812159046793605,-0.09934893667874363
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_35,Nonmatching,Self vs Close,0.6328078067207018,-0.04454873056731059
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_36,Matching,Self vs Stranger,0.6441486446646439,0.007731033437638663
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_36,Matching,Self vs Close,0.49688016065636414,0.07456886432047832
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_36,Nonmatching,Self vs Stranger,1.3479314157947557,0.32243816678240833
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_36,Nonmatching,Self vs Close,0.9736469438524584,0.32243816678240833
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_37,Matching,Self vs Stranger,0.20854973151827527,1.0405326099488905
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_37,Matching,Self vs Close,0.2360101358731215,0.45703092141226503
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_37,Nonmatching,Self vs Stranger,0.22726206986336467,-0.37029779407656027
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_37,Nonmatching,Self vs Close,0.185278788696489,0.24423506762895605
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_38,Matching,Self vs Stranger,0.06455404098435037,-0.4498829591958094
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_38,Matching,Self vs Close,0.1325721867273173,-0.5024748684221707
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_38,Nonmatching,Self vs Stranger,0.6704693646382013,0.5972474296341159
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_38,Nonmatching,Self vs Close,0.4921840382239603,0.1878922986947954
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_39,Matching,Self vs Stranger,0.2372392186535266,0.4616839435135069
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_39,Matching,Self vs Close,0.40783051523856834,0.8613482527230881
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_39,Nonmatching,Self vs Stranger,0.16923135916579982,-0.08670729026271859
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_39,Nonmatching,Self vs Close,0.17516278972137933,0.15923361304976383
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_40,Matching,Self vs Stranger,0.576300211468867,0.3018449373075194
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_40,Matching,Self vs Close,0.18407927217835218,0.2659826970912781
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_40,Nonmatching,Self vs Stranger,0.6419515945618784,0.7193796866199587
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_40,Nonmatching,Self vs Close,0.893388969262215,0.313690889341039
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_41,Matching,Self vs Stranger,0.3942627060057249,0.9657014695532365
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_41,Matching,Self vs Close,0.1442430581751419,0.14802087388194282
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_41,Nonmatching,Self vs Stranger,0.06397380903942204,-0.2923988736986846
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_41,Nonmatching,Self vs Close,0.02623536460037281,0.029747843434296924
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_43,Matching,Self vs Stranger,1.2269301276239506,1.7973462441352648
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_43,Matching,Self vs Close,1.2076546223858906,1.4543651195129326
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_43,Nonmatching,Self vs Stranger,0.016222266244956606,-0.019612930437557956
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_43,Nonmatching,Self vs Close,0.44377563586327806,-0.06952604484675347
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_44,Matching,Self vs Stranger,0.15915814588362592,-0.6624858378737717
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_44,Matching,Self vs Close,-0.11520635201687042,0.17004108033714954
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_44,Nonmatching,Self vs Stranger,0.012970345695520379,0.12325136057608228
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_44,Nonmatching,Self vs Close,0.23247444499925063,0.4352619804153669
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_45,Matching,Self vs Stranger,1.7200435632393496,0.7996874205208255
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_45,Matching,Self vs Close,1.0271925226323224,0.19284781518681476
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_45,Nonmatching,Self vs Stranger,0.491674960836217,0.5122003303917987
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_45,Nonmatching,Self vs Close,0.8727716718111818,0.3217910355270213
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_46,Matching,Self vs Stranger,0.41929282646469623,-0.17722047076560082
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_46,Matching,Self vs Close,0.0893467426439099,-0.20332863069962623
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_46,Nonmatching,Self vs Stranger,0.6761751167090778,0.10188928754071756
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_46,Nonmatching,Self vs Close,0.5778545807892189,0.4852443109235137
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_47,Matching,Self vs Stranger,0.9007826996351692,0.6967232906586347
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_47,Matching,Self vs Close,-0.16481121992829875,0.26208706962040346
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_47,Nonmatching,Self vs Stranger,0.75439826867252,-0.76917397624543
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_47,Nonmatching,Self vs Close,0.8051205353475094,-0.4850124146401526
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_48,Matching,Self vs Stranger,0.6379452351606348,-0.05797991314833837
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_48,Matching,Self vs Close,0.7904994113323017,-0.17853474864235108
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_48,Nonmatching,Self vs Stranger,1.5918764901943054,0.8433049194294836
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_48,Nonmatching,Self vs Close,1.046627825740119,0.39310971265180233
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_49,Matching,Self vs Stranger,0.7314617906120164,0.4386535870007447
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_49,Matching,Self vs Close,0.8890226233001464,0.64717703968284
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_49,Nonmatching,Self vs Stranger,0.922333689290963,-0.10945864236911826
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_49,Nonmatching,Self vs Close,0.6638373405212823,0.21418848614410063
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_50,Matching,Self vs Stranger,0.11389954077812545,0
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_50,Matching,Self vs Close,0.2750794608332627,0.09951520912454243
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_50,Nonmatching,Self vs Stranger,0.20534416852958962,0.10186848910648912
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_50,Nonmatching,Self vs Close,-0.5117154459592698,-0.5562880391444821
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_51,Matching,Self vs Stranger,1.1440482452238698,0.6386818599094958
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_51,Matching,Self vs Close,1.0784031010840067,0.8438814419483864
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_51,Nonmatching,Self vs Stranger,0.1649138313521423,0.10393922593745886
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_51,Nonmatching,Self vs Close,-0.21744586538907235,0.3688108033688181
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_52,Matching,Self vs Stranger,0.6978353158159939,-0.022092080588107663
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_52,Matching,Self vs Close,0.2621175838020911,-0.033333550771595076
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_52,Nonmatching,Self vs Stranger,1.6154207191397256,0.6555465413314845
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_52,Nonmatching,Self vs Close,0.6530830306436054,-0.09922153712708044
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_53,Matching,Self vs Stranger,0.8369703600935571,0.38908070029555797
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_53,Matching,Self vs Close,0.25377941660236,0.2040659547336314
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_53,Nonmatching,Self vs Stranger,0.40626198863363305,0.06314449567427559
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_53,Nonmatching,Self vs Close,0.5979972403960626,0.20623353093380997
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_54,Matching,Self vs Stranger,0.05384252030471333,0
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_54,Matching,Self vs Close,-0.05307223433755461,0.0822525509805269
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_54,Nonmatching,Self vs Stranger,0.8219139074392788,0
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_54,Nonmatching,Self vs Close,1.1232954449415709,0.15114050241549828
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_55,Matching,Self vs Stranger,1.1962081197317007,0.9378584310790256
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_55,Matching,Self vs Close,0.9716691657486937,0.9788373891357556
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_55,Nonmatching,Self vs Stranger,0.24496457230722368,0.4107266632499258
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_55,Nonmatching,Self vs Close,0.03962022081181469,0.3039976189936
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_56,Matching,Self vs Stranger,0.6033740506157901,0.025799105770134154
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_56,Matching,Self vs Close,0.4700414852314492,0.137102041232733
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_56,Nonmatching,Self vs Stranger,-0.02124787640178934,-0.011538862413146386
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_56,Nonmatching,Self vs Close,0.2694006276194035,0.06092049842855039
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_57,Matching,Self vs Stranger,1.4304924513896482,0.9120411525114521
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_57,Matching,Self vs Close,0.8336276222156408,0.5028905619509821
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_57,Nonmatching,Self vs Stranger,0.2766043380123594,0.07172316098035354
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_57,Nonmatching,Self vs Close,0.19711568608306587,0.15888546493521055
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_58,Matching,Self vs Stranger,1.2086579796393733,1.1073351486623961
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_58,Matching,Self vs Close,1.1457103975197402,0.575553393618819
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_58,Nonmatching,Self vs Stranger,0.1852378416451423,-0.0981350827915656
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_58,Nonmatching,Self vs Close,0.264712356884642,-0.1262843517239176
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_59,Matching,Self vs Stranger,0.40095971135112557,0.003815675834601687
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_59,Matching,Self vs Close,0.4997937449159622,0.29436869331046633
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_59,Nonmatching,Self vs Stranger,1.1344650933274272,0.2303280303456161
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_59,Nonmatching,Self vs Close,0.820375043606327,-0.05835325447869683
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_60,Matching,Self vs Stranger,0.2389281747262714,-0.17841185816194355
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_60,Matching,Self vs Close,0.23624160060629426,0.08972373703347765
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_60,Nonmatching,Self vs Stranger,1.1551235537340125,0.9394412575766192
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_60,Nonmatching,Self vs Close,1.5174376516470782,0.8347278067107123
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_61,Matching,Self vs Stranger,1.3108021471013358,0.4591655076723333
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_61,Matching,Self vs Close,1.1040315608446534,0.2554231558944681
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_61,Nonmatching,Self vs Stranger,0.27683390253848045,-0.32829486216186915
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_61,Nonmatching,Self vs Close,0.9345938829370122,0.0957845804421645
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_62,Matching,Self vs Stranger,0.3609737898280883,0.17039561992460991
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_62,Matching,Self vs Close,0.32011597621661175,0.3712224910091651
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_62,Nonmatching,Self vs Stranger,0.8062714512051765,0.19276695335683383
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_62,Nonmatching,Self vs Close,0.36597655566927795,0
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_63,Matching,Self vs Stranger,0.7807163900889746,0.890365402579592
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_63,Matching,Self vs Close,0.8047873521645834,0.48412211402708544
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_63,Nonmatching,Self vs Stranger,0.08173593033312325,0.2951123492942445
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_63,Nonmatching,Self vs Close,-0.12745745791213278,0.19247278770139017
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_64,Matching,Self vs Stranger,-0.20206609484200808,-0.14470011981729292
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_64,Matching,Self vs Close,0.15139619399497517,0.17751254182100804
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_64,Nonmatching,Self vs Stranger,0.4114612596883385,0.6082696490389624
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_64,Nonmatching,Self vs Close,0.15730017056738754,0.18376229328814442
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_65,Matching,Self vs Stranger,0.21476467274462846,-0.27916398301823014
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_65,Matching,Self vs Close,0.22418012867799675,0.31351115575166133
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_65,Nonmatching,Self vs Stranger,0.29725506118095524,0.03158164893952917
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_65,Nonmatching,Self vs Close,0.28899201404431696,0.263868059259299
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_67,Matching,Self vs Stranger,1.322079161808245,-0.033835295196537545
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_67,Matching,Self vs Close,0.8164623170836888,0.1927181131494878
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_67,Nonmatching,Self vs Stranger,1.844970188750168,0.6995269931404864
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_67,Nonmatching,Self vs Close,1.999471681225854,0.8124992189685053
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_68,Matching,Self vs Stranger,0.22522999334982202,0.5079159845350433
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_68,Matching,Self vs Close,-0.017852993507644344,0.3657475839271053
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_68,Nonmatching,Self vs Stranger,0.7708013158818557,0.04852247562603309
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_68,Nonmatching,Self vs Close,0.8112383995032887,0.29478969153802054
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_69,Matching,Self vs Stranger,0.7841653268372573,0.18101749670291417
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_69,Matching,Self vs Close,0.4360284404120845,0.40736503663039003
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_69,Nonmatching,Self vs Stranger,1.7163710491442996,0.706984217905585
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_69,Nonmatching,Self vs Close,2.0516028580702437,0.5133521357855587
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_70,Matching,Self vs Stranger,2.6235282857602757,0.6500809225935253
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_70,Matching,Self vs Close,1.8398893102988365,1.060253870414079
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_70,Nonmatching,Self vs Stranger,0.9088026333587379,0.6995269931404864
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_70,Nonmatching,Self vs Close,0.41708712940564857,0.6213074120428244
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_71,Matching,Self vs Stranger,0.04244007841007089,-0.6082696490389624
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_71,Matching,Self vs Close,0.14197706347249411,-0.389171362920803
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_71,Nonmatching,Self vs Stranger,0.189930791451877,0.41836094665822887
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_71,Nonmatching,Self vs Close,0.3382119325862027,0.13196321593007632
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_72,Matching,Self vs Stranger,2.249070301248449,0.4068879743221721
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_72,Matching,Self vs Close,0.8639721574499272,0.1853342161375383
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_72,Nonmatching,Self vs Stranger,0.36132258677884344,-0.38775207860180283
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_72,Nonmatching,Self vs Close,0.4167088299996122,-0.3321396181143473
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_73,Matching,Self vs Stranger,0.5830714749733119,0.09958035028365408
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_73,Matching,Self vs Close,0.2542730803254971,0.09958035028365408
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_73,Nonmatching,Self vs Stranger,0.6928215879363945,0.0686888779730346
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_73,Nonmatching,Self vs Close,0.786491940837148,0.2548215517480122
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_74,Matching,Self vs Stranger,0.6714668427439852,1.5129189285598519
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_74,Matching,Self vs Close,0.23278600339838157,0.005015594434602878
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_74,Nonmatching,Self vs Stranger,0.6629844579299896,-0.3942222989069051
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_74,Nonmatching,Self vs Close,0.4930649974551816,-0.5389924878011944
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_76,Matching,Self vs Stranger,0.5094577395081961,0.22960270651054498
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_76,Matching,Self vs Close,0.591971788231884,0.2213799843604656
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_76,Nonmatching,Self vs Stranger,0.166491613609637,0.3477742416871202
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_76,Nonmatching,Self vs Close,0.14275668285597778,0.2744450114537787
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_77,Matching,Self vs Stranger,1.0484992130653012,-0.07035777407822248
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_77,Matching,Self vs Close,0.7545685790829573,-0.23430047107274324
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_77,Nonmatching,Self vs Stranger,0.6934868438170767,0.630946476567702
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_77,Nonmatching,Self vs Close,0.32287407295946335,0.5160520032137879
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_78,Matching,Self vs Stranger,0.9012236465419066,0.5408823351513352
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_78,Matching,Self vs Close,0.9588416481002544,0.739583304644839
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_78,Nonmatching,Self vs Stranger,-0.14200944443794664,-0.03671771738688519
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_78,Nonmatching,Self vs Close,-0.017447637558432223,0.12689114741352298
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_79,Matching,Self vs Stranger,0.4275856986766492,-0.44074468830476604
Xu_2021_CP_Exp1_Clean.csv,Xu_2021_CP_Exp1_Clean.csv_79,Matching,Self vs Close,0.42847858542573536,-0.12987577584576657
