"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"8873",20,"Matching","Partner","2",750,0.75,0,2
"8874",20,"Matching","Partner","2",850,0.85,1,2
"8875",20,"Matching","Partner","2",550,0.55,0,2
"8876",20,"Matching","Partner","2",717,0.717,1,2
"8877",20,"Matching","Partner","2",1083,1.083,0,2
"8878",20,"Matching","Partner","2",550,0.55,1,2
"8879",20,"Matching","Partner","2",717,0.717,1,2
"8880",20,"Matching","Partner","2",500,0.5,1,2
"8881",20,"Matching","Partner","2",684,0.684,1,2
"8882",20,"Matching","Partner","2",617,0.617,1,2
"8883",20,"Matching","Partner","2",700,0.7,1,2
"8884",20,"Matching","Partner","2",417,0.417,1,2
"8885",20,"Matching","Partner","2",817,0.817,1,2
"8886",20,"Matching","Partner","2",567,0.567,1,2
"8887",20,"Matching","Partner","2",617,0.617,1,2
"8888",20,"Matching","Partner","2",767,0.767,1,2
"8889",20,"Matching","Stranger","1",700,0.7,0,1
"8890",20,"Matching","Stranger","1",717,0.717,0,1
"8891",20,"Matching","Stranger","1",500,0.5,1,1
"8892",20,"Matching","Stranger","1",684,0.684,1,1
"8893",20,"Matching","Stranger","1",533,0.533,1,1
"8894",20,"Matching","Stranger","1",617,0.617,1,1
"8895",20,"Matching","Stranger","1",767,0.767,0,1
"8896",20,"Matching","Stranger","1",867,0.867,1,1
"8897",20,"Matching","Stranger","1",367,0.367,1,1
"8898",20,"Matching","Stranger","1",567,0.567,1,1
"8899",20,"Matching","Stranger","1",867,0.867,1,1
"8900",20,"Matching","Stranger","1",900,0.9,1,1
"8901",20,"Matching","Stranger","1",533,0.533,1,1
"8902",20,"Matching","Stranger","1",650,0.65,1,1
"8903",20,"Matching","Stranger","1",1167,1.167,1,1
"8904",20,"Matching","Stranger","1",634,0.634,1,1
"8905",20,"Matching","Stranger","1",500,0.5,1,1
"8906",20,"Matching","Stranger","1",633,0.633,1,1
"8907",20,"Matching","Stranger","1",783,0.783,1,1
"8908",20,"Matching","Stranger","1",667,0.667,1,1
"8909",20,"Matching","Stranger","1",567,0.567,1,2
"8910",20,"Matching","Stranger","1",934,0.934,1,2
"8911",20,"Matching","Stranger","1",833,0.833,1,2
"8912",20,"Matching","Stranger","1",784,0.784,1,2
"8913",20,"Matching","Stranger","1",517,0.517,1,2
"8914",20,"Matching","Stranger","1",767,0.767,1,2
"8915",20,"Matching","Stranger","1",450,0.45,1,2
"8916",20,"Matching","Stranger","1",600,0.6,1,2
"8917",20,"Matching","Stranger","1",717,0.717,1,2
"8918",20,"Matching","Stranger","1",917,0.917,1,2
"8919",20,"Matching","Stranger","1",983,0.983,1,2
"8920",20,"Matching","Stranger","1",817,0.817,1,2
"8921",20,"Matching","Stranger","1",767,0.767,1,2
"8922",20,"Matching","Stranger","1",933,0.933,1,2
"8923",20,"Matching","Stranger","1",933,0.933,1,2
"8924",20,"Matching","Stranger","1",734,0.734,1,2
"8925",20,"Matching","Stranger","1",534,0.534,1,2
"8926",20,"Matching","Stranger","1",534,0.534,1,2
"8927",20,"Matching","Stranger","1",584,0.584,1,2
"8928",20,"Matching","Stranger","2",917,0.917,1,1
"8929",20,"Matching","Stranger","2",834,0.834,1,1
"8930",20,"Matching","Stranger","2",800,0.8,1,1
"8931",20,"Matching","Stranger","2",967,0.967,1,1
"8932",20,"Matching","Stranger","2",667,0.667,0,1
"8933",20,"Matching","Stranger","2",550,0.55,1,1
"8934",20,"Matching","Stranger","2",484,0.484,1,1
"8935",20,"Matching","Stranger","2",567,0.567,1,1
"8936",20,"Matching","Stranger","2",567,0.567,1,1
"8937",20,"Matching","Stranger","2",484,0.484,1,1
"8938",20,"Matching","Stranger","2",667,0.667,1,1
"8939",20,"Matching","Stranger","2",617,0.617,0,1
"8940",20,"Matching","Stranger","2",600,0.6,1,1
"8941",20,"Matching","Stranger","2",583,0.583,1,1
"8942",20,"Matching","Stranger","2",534,0.534,1,1
"8943",20,"Matching","Stranger","2",650,0.65,1,1
"8944",20,"Matching","Stranger","2",550,0.55,1,1
"8945",20,"Matching","Stranger","2",617,0.617,1,1
"8946",20,"Matching","Stranger","2",850,0.85,1,1
"8947",20,"Matching","Stranger","2",750,0.75,1,2
"8948",20,"Matching","Stranger","2",600,0.6,1,2
"8949",20,"Matching","Stranger","2",450,0.45,1,2
"8950",20,"Matching","Stranger","2",733,0.733,1,2
"8951",20,"Matching","Stranger","2",767,0.767,1,2
"8952",20,"Matching","Stranger","2",867,0.867,1,2
"8953",20,"Matching","Stranger","2",467,0.467,1,2
"8954",20,"Matching","Stranger","2",950,0.95,1,2
"8955",20,"Matching","Stranger","2",983,0.983,1,2
"8956",20,"Matching","Stranger","2",600,0.6,1,2
"8957",20,"Matching","Stranger","2",800,0.8,1,2
"8958",20,"Matching","Stranger","2",667,0.667,1,2
"8959",20,"Matching","Stranger","2",1000,1,1,2
"8960",20,"Matching","Stranger","2",783,0.783,1,2
"8961",20,"Matching","Stranger","2",550,0.55,1,2
"8962",20,"Matching","Stranger","2",600,0.6,1,2
"8963",20,"Matching","Stranger","2",800,0.8,1,2
"8964",20,"Matching","Stranger","2",550,0.55,0,2
"8965",20,"Matching","Stranger","2",884,0.884,1,2
"8966",20,"Matching","Stranger","2",767,0.767,1,2
"8967",20,"Nonmatching","Self","1",417,0.417,1,1
"8968",20,"Nonmatching","Self","1",417,0.417,0,1
"8969",20,"Nonmatching","Self","1",633,0.633,1,1
"8970",20,"Nonmatching","Self","1",750,0.75,1,1
"8971",20,"Nonmatching","Self","1",1000,1,1,1
"8972",20,"Nonmatching","Self","1",700,0.7,1,1
"8973",20,"Nonmatching","Self","1",1033,1.033,1,1
"8974",20,"Nonmatching","Self","1",1400,1.4,1,1
"8975",20,"Nonmatching","Self","1",767,0.767,1,1
"8976",20,"Nonmatching","Self","1",767,0.767,1,1
"8977",20,"Nonmatching","Self","1",500,0.5,0,1
"8978",20,"Nonmatching","Self","1",850,0.85,1,1
"8979",20,"Nonmatching","Self","1",684,0.684,1,1
"8980",20,"Nonmatching","Self","1",467,0.467,0,1
"8981",20,"Nonmatching","Self","1",700,0.7,1,1
"8982",20,"Nonmatching","Self","1",633,0.633,1,1
"8983",20,"Nonmatching","Self","1",800,0.8,1,1
"8984",20,"Nonmatching","Self","1",950,0.95,1,1
"8985",20,"Nonmatching","Self","1",683,0.683,1,1
"8986",20,"Nonmatching","Self","1",800,0.8,0,2
"8987",20,"Nonmatching","Self","1",900,0.9,1,2
"8988",20,"Nonmatching","Self","1",1233,1.233,1,2
"8989",20,"Nonmatching","Self","1",934,0.934,1,2
"8990",20,"Nonmatching","Self","1",583,0.583,0,2
"8991",20,"Nonmatching","Self","1",850,0.85,1,2
"8992",20,"Nonmatching","Self","1",550,0.55,1,2
"8993",20,"Nonmatching","Self","1",517,0.517,0,2
"8994",20,"Nonmatching","Self","1",600,0.6,0,2
"8995",20,"Nonmatching","Self","1",883,0.883,1,2
"8996",20,"Nonmatching","Self","1",800,0.8,1,2
"8997",20,"Nonmatching","Self","1",1233,1.233,1,2
"8998",20,"Nonmatching","Self","1",917,0.917,1,2
"8999",20,"Nonmatching","Self","1",934,0.934,1,2
"9000",20,"Nonmatching","Self","1",1083,1.083,1,2
"9001",20,"Nonmatching","Self","1",633,0.633,1,2
"9002",20,"Nonmatching","Self","1",500,0.5,0,2
"9003",20,"Nonmatching","Self","1",1150,1.15,0,2
"9004",20,"Nonmatching","Self","1",634,0.634,1,2
"9005",20,"Nonmatching","Self","1",667,0.667,0,2
"9006",20,"Nonmatching","Self","2",384,0.384,1,1
"9007",20,"Nonmatching","Self","2",833,0.833,1,1
"9008",20,"Nonmatching","Self","2",867,0.867,1,1
"9009",20,"Nonmatching","Self","2",617,0.617,0,1
"9010",20,"Nonmatching","Self","2",783,0.783,1,1
"9011",20,"Nonmatching","Self","2",817,0.817,1,1
"9012",20,"Nonmatching","Self","2",917,0.917,1,1
"9013",20,"Nonmatching","Self","2",750,0.75,1,1
"9014",20,"Nonmatching","Self","2",400,0.4,1,1
"9015",20,"Nonmatching","Self","2",550,0.55,1,1
"9016",20,"Nonmatching","Self","2",783,0.783,1,1
"9017",20,"Nonmatching","Self","2",550,0.55,1,1
"9018",20,"Nonmatching","Self","2",700,0.7,1,1
"9019",20,"Nonmatching","Self","2",767,0.767,1,1
"9020",20,"Nonmatching","Self","2",633,0.633,1,1
"9021",20,"Nonmatching","Self","2",567,0.567,1,1
"9022",20,"Nonmatching","Self","2",667,0.667,1,1
"9023",20,"Nonmatching","Self","2",650,0.65,1,1
"9024",20,"Nonmatching","Self","2",734,0.734,1,1
"9025",20,"Nonmatching","Self","2",883,0.883,1,1
"9026",20,"Nonmatching","Self","2",750,0.75,1,2
"9027",20,"Nonmatching","Self","2",700,0.7,1,2
"9028",20,"Nonmatching","Self","2",733,0.733,0,2
"9029",20,"Nonmatching","Self","2",734,0.734,0,2
"9030",20,"Nonmatching","Self","2",700,0.7,1,2
"9031",20,"Nonmatching","Self","2",550,0.55,0,2
"9032",20,"Nonmatching","Self","2",583,0.583,1,2
"9033",20,"Nonmatching","Self","2",667,0.667,1,2
"9034",20,"Nonmatching","Self","2",684,0.684,1,2
"9035",20,"Nonmatching","Self","2",750,0.75,0,2
"9036",20,"Nonmatching","Self","2",650,0.65,1,2
"9037",20,"Nonmatching","Self","2",1417,1.417,1,2
"9038",20,"Nonmatching","Self","2",1300,1.3,1,2
"9039",20,"Nonmatching","Self","2",783,0.783,1,2
"9040",20,"Nonmatching","Self","2",617,0.617,1,2
"9041",20,"Nonmatching","Self","2",583,0.583,1,2
"9042",20,"Nonmatching","Self","2",633,0.633,1,2
"9043",20,"Nonmatching","Self","2",1250,1.25,1,2
"9044",20,"Nonmatching","Self","2",767,0.767,1,2
"9045",20,"Nonmatching","Self","2",584,0.584,1,2
"9046",20,"Nonmatching","Partner","1",450,0.45,0,1
"9047",20,"Nonmatching","Partner","1",733,0.733,1,1
"9048",20,"Nonmatching","Partner","1",617,0.617,1,1
"9049",20,"Nonmatching","Partner","1",717,0.717,1,1
"9050",20,"Nonmatching","Partner","1",717,0.717,1,1
"9051",20,"Nonmatching","Partner","1",717,0.717,1,1
"9052",20,"Nonmatching","Partner","1",950,0.95,1,1
"9053",20,"Nonmatching","Partner","1",883,0.883,1,1
"9054",20,"Nonmatching","Partner","1",950,0.95,0,1
"9055",20,"Nonmatching","Partner","1",867,0.867,0,1
"9056",20,"Nonmatching","Partner","1",534,0.534,0,1
"9057",20,"Nonmatching","Partner","1",867,0.867,1,1
"9058",20,"Nonmatching","Partner","1",733,0.733,1,1
"9059",20,"Nonmatching","Partner","1",800,0.8,1,1
"9060",20,"Nonmatching","Partner","1",750,0.75,1,1
"9061",20,"Nonmatching","Partner","1",1400,1.4,1,1
"9062",20,"Nonmatching","Partner","1",1117,1.117,1,1
"9063",20,"Nonmatching","Partner","1",534,0.534,0,1
"9064",20,"Nonmatching","Partner","1",750,0.75,1,1
"9065",20,"Nonmatching","Partner","1",734,0.734,1,2
"9066",20,"Nonmatching","Partner","1",967,0.967,1,2
"9067",20,"Nonmatching","Partner","1",700,0.7,1,2
"9068",20,"Nonmatching","Partner","1",750,0.75,1,2
"9069",20,"Nonmatching","Partner","1",717,0.717,1,2
"9070",20,"Nonmatching","Partner","1",567,0.567,1,2
"9071",20,"Nonmatching","Partner","1",867,0.867,1,2
"9072",20,"Nonmatching","Partner","1",634,0.634,1,2
"9073",20,"Nonmatching","Partner","1",1067,1.067,1,2
"9074",20,"Nonmatching","Partner","1",1017,1.017,1,2
"9075",20,"Nonmatching","Partner","1",1267,1.267,1,2
"9076",20,"Nonmatching","Partner","1",1117,1.117,1,2
"9077",20,"Nonmatching","Partner","1",917,0.917,1,2
"9078",20,"Nonmatching","Partner","1",934,0.934,1,2
"9079",20,"Nonmatching","Partner","1",567,0.567,1,2
"9080",20,"Nonmatching","Partner","1",483,0.483,1,2
"9081",20,"Nonmatching","Partner","1",617,0.617,1,2
"9082",20,"Nonmatching","Partner","1",684,0.684,0,2
"9083",20,"Nonmatching","Partner","1",767,0.767,1,2
"9084",20,"Nonmatching","Partner","1",717,0.717,1,2
"9085",20,"Nonmatching","Partner","2",800,0.8,1,1
"9086",20,"Nonmatching","Partner","2",684,0.684,1,1
"9087",20,"Nonmatching","Partner","2",600,0.6,0,1
"9088",20,"Nonmatching","Partner","2",1133,1.133,1,1
"9089",20,"Nonmatching","Partner","2",484,0.484,0,1
"9090",20,"Nonmatching","Partner","2",683,0.683,1,1
"9091",20,"Nonmatching","Partner","2",1317,1.317,1,1
"9092",20,"Nonmatching","Partner","2",900,0.9,1,1
"9093",20,"Nonmatching","Partner","2",883,0.883,1,1
"9094",20,"Nonmatching","Partner","2",384,0.384,0,1
"9095",20,"Nonmatching","Partner","2",933,0.933,1,1
"9096",20,"Nonmatching","Partner","2",484,0.484,0,1
"9097",20,"Nonmatching","Partner","2",1200,1.2,1,1
"9098",20,"Nonmatching","Partner","2",517,0.517,0,1
"9099",20,"Nonmatching","Partner","2",534,0.534,1,1
"9100",20,"Nonmatching","Partner","2",1233,1.233,1,1
"9101",20,"Nonmatching","Partner","2",683,0.683,0,1
"9102",20,"Nonmatching","Partner","2",767,0.767,1,1
"9103",20,"Nonmatching","Partner","2",917,0.917,1,1
"9104",20,"Nonmatching","Partner","2",934,0.934,1,1
"9105",20,"Nonmatching","Partner","2",817,0.817,1,2
"9106",20,"Nonmatching","Partner","2",1133,1.133,1,2
"9107",20,"Nonmatching","Partner","2",950,0.95,1,2
"9108",20,"Nonmatching","Partner","2",517,0.517,1,2
"9109",20,"Nonmatching","Partner","2",950,0.95,1,2
"9110",20,"Nonmatching","Partner","2",1100,1.1,1,2
"9111",20,"Nonmatching","Partner","2",700,0.7,1,2
"9112",20,"Nonmatching","Partner","2",767,0.767,1,2
"9113",20,"Nonmatching","Partner","2",1217,1.217,1,2
"9114",20,"Nonmatching","Partner","2",800,0.8,1,2
"9115",20,"Nonmatching","Partner","2",700,0.7,1,2
"9116",20,"Nonmatching","Partner","2",934,0.934,1,2
"9117",20,"Nonmatching","Partner","2",783,0.783,1,2
"9118",20,"Nonmatching","Partner","2",900,0.9,1,2
"9119",20,"Nonmatching","Partner","2",800,0.8,1,2
"9120",20,"Nonmatching","Partner","2",617,0.617,1,2
"9121",20,"Nonmatching","Partner","2",750,0.75,1,2
"9122",20,"Nonmatching","Partner","2",567,0.567,1,2
"9123",20,"Nonmatching","Partner","2",500,0.5,1,2
"9124",20,"Nonmatching","Partner","2",833,0.833,1,2
"9125",20,"Nonmatching","Stranger","1",617,0.617,1,1
"9126",20,"Nonmatching","Stranger","1",683,0.683,1,1
"9127",20,"Nonmatching","Stranger","1",900,0.9,0,1
"9128",20,"Nonmatching","Stranger","1",333,0.333,1,1
"9129",20,"Nonmatching","Stranger","1",683,0.683,1,1
"9130",20,"Nonmatching","Stranger","1",683,0.683,1,1
"9131",20,"Nonmatching","Stranger","1",750,0.75,1,1
"9132",20,"Nonmatching","Stranger","1",767,0.767,1,1
"9133",20,"Nonmatching","Stranger","1",767,0.767,1,1
"9134",20,"Nonmatching","Stranger","1",850,0.85,1,1
"9135",20,"Nonmatching","Stranger","1",633,0.633,1,1
"9136",20,"Nonmatching","Stranger","1",617,0.617,0,1
"9137",20,"Nonmatching","Stranger","1",684,0.684,1,1
"9138",20,"Nonmatching","Stranger","1",683,0.683,1,1
"9139",20,"Nonmatching","Stranger","1",967,0.967,1,1
"9140",20,"Nonmatching","Stranger","1",584,0.584,0,1
"9141",20,"Nonmatching","Stranger","1",784,0.784,1,1
"9142",20,"Nonmatching","Stranger","1",817,0.817,1,1
"9143",20,"Nonmatching","Stranger","1",867,0.867,1,1
"9144",20,"Nonmatching","Stranger","1",700,0.7,1,1
"9145",20,"Nonmatching","Stranger","1",1200,1.2,1,2
"9146",20,"Nonmatching","Stranger","1",833,0.833,1,2
"9147",20,"Nonmatching","Stranger","1",817,0.817,0,2
"9148",20,"Nonmatching","Stranger","1",767,0.767,1,2
"9149",20,"Nonmatching","Stranger","1",483,0.483,0,2
"9150",20,"Nonmatching","Stranger","1",684,0.684,1,2
"9151",20,"Nonmatching","Stranger","1",400,0.4,0,2
"9152",20,"Nonmatching","Stranger","1",733,0.733,1,2
"9153",20,"Nonmatching","Stranger","1",984,0.984,0,2
"9154",20,"Nonmatching","Stranger","1",667,0.667,1,2
"9155",20,"Nonmatching","Stranger","1",900,0.9,1,2
"9156",20,"Nonmatching","Stranger","1",734,0.734,1,2
"9157",20,"Nonmatching","Stranger","1",917,0.917,1,2
"9158",20,"Nonmatching","Stranger","1",500,0.5,0,2
"9159",20,"Nonmatching","Stranger","1",900,0.9,1,2
"9160",20,"Nonmatching","Stranger","1",717,0.717,1,2
"9161",20,"Nonmatching","Stranger","1",600,0.6,1,2
"9162",20,"Nonmatching","Stranger","1",650,0.65,1,2
"9163",20,"Nonmatching","Stranger","1",617,0.617,1,2
"9164",20,"Nonmatching","Stranger","2",633,0.633,0,1
"9165",20,"Nonmatching","Stranger","2",700,0.7,1,1
"9166",20,"Nonmatching","Stranger","2",400,0.4,0,1
"9167",20,"Nonmatching","Stranger","2",650,0.65,1,1
"9168",20,"Nonmatching","Stranger","2",683,0.683,1,1
"9169",20,"Nonmatching","Stranger","2",900,0.9,1,1
"9170",20,"Nonmatching","Stranger","2",433,0.433,0,1
"9171",20,"Nonmatching","Stranger","2",900,0.9,1,1
"9172",20,"Nonmatching","Stranger","2",800,0.8,1,1
"9173",20,"Nonmatching","Stranger","2",650,0.65,0,1
"9174",20,"Nonmatching","Stranger","2",467,0.467,0,1
"9175",20,"Nonmatching","Stranger","2",683,0.683,0,1
"9176",20,"Nonmatching","Stranger","2",767,0.767,1,1
"9177",20,"Nonmatching","Stranger","2",650,0.65,1,1
"9178",20,"Nonmatching","Stranger","2",817,0.817,1,1
"9179",20,"Nonmatching","Stranger","2",500,0.5,0,1
"9180",20,"Nonmatching","Stranger","2",583,0.583,0,1
"9181",20,"Nonmatching","Stranger","2",1183,1.183,1,1
"9182",20,"Nonmatching","Stranger","2",817,0.817,1,1
"9183",20,"Nonmatching","Stranger","2",934,0.934,1,1
"9184",20,"Nonmatching","Stranger","2",1233,1.233,1,2
"9185",20,"Nonmatching","Stranger","2",650,0.65,0,2
"9186",20,"Nonmatching","Stranger","2",633,0.633,1,2
"9187",20,"Nonmatching","Stranger","2",1084,1.084,1,2
"9188",20,"Nonmatching","Stranger","2",850,0.85,1,2
"9189",20,"Nonmatching","Stranger","2",900,0.9,1,2
"9190",20,"Nonmatching","Stranger","2",750,0.75,1,2
"9191",20,"Nonmatching","Stranger","2",717,0.717,1,2
"9192",20,"Nonmatching","Stranger","2",534,0.534,1,2
"9193",20,"Nonmatching","Stranger","2",1133,1.133,1,2
"9194",20,"Nonmatching","Stranger","2",667,0.667,1,2
"9195",20,"Nonmatching","Stranger","2",783,0.783,1,2
"9196",20,"Nonmatching","Stranger","2",733,0.733,1,2
"9197",20,"Nonmatching","Stranger","2",883,0.883,1,2
"9198",20,"Nonmatching","Stranger","2",1067,1.067,1,2
"9199",20,"Nonmatching","Stranger","2",617,0.617,0,2
"9200",20,"Nonmatching","Stranger","2",617,0.617,1,2
"9201",20,"Nonmatching","Stranger","2",733,0.733,1,2
"9202",20,"Nonmatching","Stranger","2",883,0.883,1,2
"9203",20,"Nonmatching","Stranger","2",700,0.7,0,2
"9204",21,"Matching","Self","1",733,0.733,1,1
"9205",21,"Matching","Self","1",533,0.533,1,1
"9206",21,"Matching","Self","1",417,0.417,1,1
"9207",21,"Matching","Self","1",867,0.867,1,1
"9208",21,"Matching","Self","1",750,0.75,0,1
"9209",21,"Matching","Self","1",633,0.633,0,1
"9210",21,"Matching","Self","1",650,0.65,1,1
"9211",21,"Matching","Self","1",600,0.6,1,1
"9212",21,"Matching","Self","1",750,0.75,0,1
"9213",21,"Matching","Self","1",633,0.633,1,1
"9214",21,"Matching","Self","1",417,0.417,1,1
"9215",21,"Matching","Self","1",500,0.5,1,1
"9216",21,"Matching","Self","1",583,0.583,1,1
"9217",21,"Matching","Self","1",534,0.534,1,1
"9218",21,"Matching","Self","1",667,0.667,0,1
"9219",21,"Matching","Self","1",467,0.467,1,1
"9220",21,"Matching","Self","1",350,0.35,1,1
"9221",21,"Matching","Self","1",467,0.467,1,1
"9222",21,"Matching","Self","1",483,0.483,1,1
"9223",21,"Matching","Self","1",567,0.567,1,1
"9224",21,"Matching","Self","1",617,0.617,0,2
"9225",21,"Matching","Self","1",700,0.7,1,2
"9226",21,"Matching","Self","1",567,0.567,1,2
"9227",21,"Matching","Self","1",550,0.55,1,2
"9228",21,"Matching","Self","1",717,0.717,1,2
"9229",21,"Matching","Self","1",650,0.65,1,2
"9230",21,"Matching","Self","1",417,0.417,1,2
"9231",21,"Matching","Self","1",567,0.567,1,2
"9232",21,"Matching","Self","1",434,0.434,1,2
"9233",21,"Matching","Self","1",484,0.484,1,2
"9234",21,"Matching","Self","1",483,0.483,1,2
"9235",21,"Matching","Self","1",584,0.584,1,2
"9236",21,"Matching","Self","1",617,0.617,1,2
"9237",21,"Matching","Self","1",533,0.533,1,2
"9238",21,"Matching","Self","1",634,0.634,0,2
"9239",21,"Matching","Self","1",667,0.667,1,2
"9240",21,"Matching","Self","1",617,0.617,1,2
"9241",21,"Matching","Self","1",617,0.617,1,2
"9242",21,"Matching","Self","1",450,0.45,1,2
"9243",21,"Matching","Self","2",584,0.584,1,1
"9244",21,"Matching","Self","2",400,0.4,1,1
"9245",21,"Matching","Self","2",684,0.684,1,1
"9246",21,"Matching","Self","2",550,0.55,1,1
"9247",21,"Matching","Self","2",434,0.434,1,1
"9248",21,"Matching","Self","2",583,0.583,1,1
"9249",21,"Matching","Self","2",683,0.683,1,1
"9250",21,"Matching","Self","2",700,0.7,1,1
"9251",21,"Matching","Self","2",567,0.567,1,1
"9252",21,"Matching","Self","2",733,0.733,1,1
"9253",21,"Matching","Self","2",634,0.634,1,1
"9254",21,"Matching","Self","2",583,0.583,1,1
"9255",21,"Matching","Self","2",567,0.567,1,1
"9256",21,"Matching","Self","2",617,0.617,1,1
"9257",21,"Matching","Self","2",734,0.734,1,1
"9258",21,"Matching","Self","2",500,0.5,1,1
"9259",21,"Matching","Self","2",550,0.55,1,1
"9260",21,"Matching","Self","2",350,0.35,1,1
"9261",21,"Matching","Self","2",367,0.367,1,1
"9262",21,"Matching","Self","2",650,0.65,1,2
"9263",21,"Matching","Self","2",684,0.684,1,2
"9264",21,"Matching","Self","2",567,0.567,1,2
"9265",21,"Matching","Self","2",600,0.6,1,2
"9266",21,"Matching","Self","2",667,0.667,1,2
"9267",21,"Matching","Self","2",484,0.484,1,2
"9268",21,"Matching","Self","2",634,0.634,1,2
"9269",21,"Matching","Self","2",500,0.5,0,2
"9270",21,"Matching","Self","2",550,0.55,1,2
"9271",21,"Matching","Self","2",567,0.567,1,2
"9272",21,"Matching","Self","2",550,0.55,1,2
"9273",21,"Matching","Self","2",567,0.567,0,2
"9274",21,"Matching","Self","2",583,0.583,1,2
"9275",21,"Matching","Self","2",833,0.833,1,2
"9276",21,"Matching","Self","2",584,0.584,1,2
"9277",21,"Matching","Self","2",650,0.65,0,2
"9278",21,"Matching","Self","2",1117,1.117,1,2
"9279",21,"Matching","Self","2",550,0.55,0,2
"9280",21,"Matching","Self","2",434,0.434,1,2
"9281",21,"Matching","Self","2",550,0.55,0,2
"9282",21,"Matching","Partner","1",1500,1.5,1,1
"9283",21,"Matching","Partner","1",933,0.933,1,1
"9284",21,"Matching","Partner","1",717,0.717,1,1
"9285",21,"Matching","Partner","1",700,0.7,1,1
"9286",21,"Matching","Partner","1",933,0.933,1,1
"9287",21,"Matching","Partner","1",650,0.65,0,1
"9288",21,"Matching","Partner","1",1017,1.017,1,1
"9289",21,"Matching","Partner","1",800,0.8,1,1
"9290",21,"Matching","Partner","1",950,0.95,1,1
"9291",21,"Matching","Partner","1",534,0.534,1,1
"9292",21,"Matching","Partner","1",734,0.734,1,1
"9293",21,"Matching","Partner","1",784,0.784,0,1
"9294",21,"Matching","Partner","1",567,0.567,1,1
