"","Subject","Gender","Shape","Label1","Label2","Label3","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"5404",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",729,0.729,1
"5405",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",737,0.737,1
"5406",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",685,0.685,1
"5407",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",566,0.566,1
"5408",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",490,0.49,0
"5409",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",748,0.748,1
"5410",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",968,0.968,1
"5411",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",636,0.636,1
"5412",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",640,0.64,1
"5413",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",537,0.537,0
"5414",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",528,0.528,1
"5415",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",879,0.879,1
"5416",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",767,0.767,1
"5417",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","m",571,0.571,0
"5418",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",657,0.657,1
"5419",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",641,0.641,1
"5420",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",692,0.692,1
"5421",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",811,0.811,1
"5422",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",463,0.463,1
"5423",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",417,0.417,1
"5424",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",740,0.74,1
"5425",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",970,0.97,1
"5426",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",678,0.678,1
"5427",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",1039,1.039,1
"5428",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",656,0.656,1
"5429",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",618,0.618,1
"5430",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",907,0.907,0
"5431",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",626,0.626,1
"5432",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",591,0.591,1
"5433",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",611,0.611,1
"5434",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","z",790,0.79,0
"5435",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",865,0.865,1
"5436",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",778,0.778,1
"5437",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",621,0.621,1
"5438",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",930,0.93,1
"5439",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",919,0.919,1
"5440",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",581,0.581,1
"5441",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",464,0.464,1
"5442",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",707,0.707,1
"5443",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",912,0.912,1
"5444",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",704,0.704,1
"5445",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",1016,1.016,1
"5446",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",1016,1.016,1
"5447",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",977,0.977,1
"5448",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",782,0.782,0
"5449",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",898,0.898,1
"5450",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",770,0.77,1
"5451",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",678,0.678,1
"5452",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",567,0.567,1
"5453",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",483,0.483,1
"5454",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",605,0.605,1
"5455",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",751,0.751,1
"5456",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",798,0.798,1
"5457",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",552,0.552,1
"5458",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",774,0.774,1
"5459",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",924,0.924,1
"5460",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","m",641,0.641,0
"5461",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",788,0.788,1
"5462",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","m",470,0.47,0
"5463",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",937,0.937,1
"5464",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",661,0.661,1
"5465",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",727,0.727,1
"5466",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",917,0.917,1
"5467",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",979,0.979,1
"5468",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",575,0.575,1
"5469",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",716,0.716,1
"5470",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",658,0.658,1
"5471",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",580,0.58,1
"5472",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",976,0.976,1
"5473",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",724,0.724,0
"5474",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",611,0.611,1
"5475",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",582,0.582,1
"5476",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",466,0.466,1
"5477",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",940,0.94,1
"5478",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","z",786,0.786,0
"5479",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",509,0.509,1
"5480",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",806,0.806,1
"5481",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",575,0.575,1
"5482",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",948,0.948,1
"5483",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",666,0.666,1
"5484",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",707,0.707,1
"5485",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",834,0.834,1
"5486",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",635,0.635,1
"5487",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",687,0.687,1
"5488",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",773,0.773,1
"5489",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",547,0.547,1
"5490",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",608,0.608,1
"5491",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",988,0.988,1
"5492",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",1160,1.16,1
"5493",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",627,0.627,1
"5494",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",542,0.542,1
"5495",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",565,0.565,1
"5496",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",682,0.682,1
"5497",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",680,0.68,1
"5498",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",874,0.874,1
"5499",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",498,0.498,1
"5500",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",1057,1.057,1
"5501",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",827,0.827,0
"5502",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",837,0.837,1
"5503",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",543,0.543,1
"5504",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",757,0.757,1
"5505",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","z",1178,1.178,0
"5506",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",749,0.749,1
"5507",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",691,0.691,1
"5508",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",809,0.809,1
"5509",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",1012,1.012,1
"5510",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",751,0.751,1
"5511",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",676,0.676,1
"5512",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",813,0.813,1
"5513",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",744,0.744,1
"5514",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",797,0.797,1
"5515",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",984,0.984,1
"5516",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",708,0.708,1
"5517",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",931,0.931,1
"5518",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",745,0.745,1
"5519",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",687,0.687,1
"5520",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",535,0.535,1
"5521",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","z",662,0.662,0
"5522",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",783,0.783,1
"5523",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","z",898,0.898,0
"5524",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","z",658,0.658,0
"5525",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",537,0.537,1
"5526",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",706,0.706,1
"5527",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",696,0.696,1
"5528",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",528,0.528,1
"5529",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",519,0.519,1
"5530",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",479,0.479,1
"5531",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",527,0.527,1
"5532",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",647,0.647,1
"5533",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",641,0.641,1
"5534",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",602,0.602,1
"5535",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",550,0.55,1
"5536",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",861,0.861,1
"5537",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",629,0.629,1
"5538",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",584,0.584,1
"5539",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",718,0.718,1
"5540",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",740,0.74,1
"5541",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",546,0.546,1
"5542",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",591,0.591,1
"5543",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",660,0.66,1
"5544",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",557,0.557,1
"5545",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",594,0.594,1
"5546",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",495,0.495,1
"5547",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",480,0.48,1
"5548",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",745,0.745,1
"5549",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","m",839,0.839,0
"5550",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",1249,1.249,1
"5551",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",889,0.889,1
"5552",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",447,0.447,1
"5553",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",563,0.563,1
"5554",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",487,0.487,1
"5555",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",600,0.6,1
"5556",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",748,0.748,1
"5557",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",571,0.571,0
"5558",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",679,0.679,1
"5559",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",560,0.56,1
"5560",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",470,0.47,1
"5561",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",735,0.735,1
"5562",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",820,0.82,1
"5563",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",862,0.862,1
"5564",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","z",664,0.664,0
"5565",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",449,0.449,1
"5566",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",394,0.394,1
"5567",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",728,0.728,1
"5568",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",557,0.557,1
"5569",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",765,0.765,1
"5570",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",697,0.697,0
"5571",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",658,0.658,1
"5572",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",761,0.761,1
"5573",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",559,0.559,1
"5574",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",836,0.836,1
"5575",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",991,0.991,1
"5576",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",657,0.657,1
"5577",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",913,0.913,1
"5578",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",794,0.794,1
"5579",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",741,0.741,1
"5580",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",922,0.922,1
"5581",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",786,0.786,1
"5582",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",565,0.565,1
"5583",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",865,0.865,1
"5584",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",794,0.794,1
"5585",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",709,0.709,1
"5586",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",526,0.526,1
"5587",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",724,0.724,1
"5588",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",618,0.618,1
"5589",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",565,0.565,1
"5590",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",682,0.682,1
"5591",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",762,0.762,1
"5592",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",879,0.879,1
"5593",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",855,0.855,1
"5594",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",553,0.553,1
"5595",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",486,0.486,1
"5596",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",614,0.614,1
"5597",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",649,0.649,1
"5598",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",570,0.57,1
"5599",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",568,0.568,1
"5600",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",588,0.588,1
"5601",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",689,0.689,1
"5602",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",721,0.721,1
"5603",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",519,0.519,1
"5604",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",816,0.816,1
"5605",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",721,0.721,1
"5606",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",697,0.697,1
"5607",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",639,0.639,1
"5608",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","z",1050,1.05,0
"5609",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",699,0.699,1
"5610",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",722,0.722,1
"5611",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",632,0.632,1
"5612",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",578,0.578,1
"5613",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",599,0.599,1
"5614",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",595,0.595,1
"5615",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",582,0.582,1
"5616",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",612,0.612,1
"5617",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",584,0.584,1
"5618",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",786,0.786,1
"5619",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",743,0.743,1
"5620",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",590,0.59,1
"5621",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",728,0.728,1
"5622",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",1128,1.128,1
"5623",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",573,0.573,1
"5624",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",722,0.722,1
"5625",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",568,0.568,1
"5626",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",653,0.653,1
"5627",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",534,0.534,1
"5628",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",677,0.677,0
"5629",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",750,0.75,1
"5630",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",899,0.899,1
"5631",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",907,0.907,1
"5632",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",760,0.76,1
"5633",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",798,0.798,1
"5634",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",697,0.697,1
"5635",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",825,0.825,1
"5636",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",788,0.788,1
"5637",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",847,0.847,1
"5638",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",497,0.497,1
"5639",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",624,0.624,1
"5640",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",643,0.643,1
"5641",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",634,0.634,1
"5642",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",684,0.684,1
"5643",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",534,0.534,1
"5644",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",612,0.612,1
"5645",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",768,0.768,1
"5646",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",573,0.573,1
"5647",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","z",569,0.569,0
"5648",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",783,0.783,1
"5649",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","m",586,0.586,0
"5650",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",606,0.606,1
"5651",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",530,0.53,1
"5652",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",1137,1.137,1
"5653",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",558,0.558,1
"5654",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",523,0.523,1
"5655",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",515,0.515,1
"5656",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",921,0.921,1
"5657",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",600,0.6,1
"5658",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",827,0.827,1
"5659",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",837,0.837,1
"5660",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",991,0.991,1
"5661",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",834,0.834,1
"5662",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",636,0.636,1
"5663",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",815,0.815,1
"5664",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",610,0.61,1
"5665",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",781,0.781,1
"5666",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",689,0.689,1
"5667",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",903,0.903,1
"5668",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","z",655,0.655,0
"5669",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",696,0.696,1
"5670",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",831,0.831,1
"5671",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",978,0.978,1
"5672",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",695,0.695,1
"5673",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",782,0.782,1
"5674",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",563,0.563,1
"5675",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",542,0.542,1
"5676",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",606,0.606,1
"5677",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","m",658,0.658,0
"5678",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",731,0.731,1
"5679",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",769,0.769,1
"5680",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",565,0.565,1
"5681",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",715,0.715,1
"5682",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",649,0.649,1
"5683",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",626,0.626,1
"5684",1018,2,"You","none","Zsu","You","Self","Self","Self","Nonmatching","z",710,0.71,1
"5685",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",716,0.716,1
"5686",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",643,0.643,1
"5687",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Matching","m",725,0.725,1
"5688",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",685,0.685,1
"5689",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",573,0.573,1
"5690",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",505,0.505,1
"5691",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",530,0.53,1
"5692",1018,2,"You","none","Zsu","You","Self","Self","Self","Matching","m",689,0.689,1
"5693",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",944,0.944,1
"5694",1018,2,"none","none","Zsu","You","None","None","NonPerson","Nonmatching","z",1005,1.005,1
"5695",1018,2,"none","none","Zsu","You","None","None","NonPerson","Matching","m",760,0.76,1
"5696",1018,2,"Zsu","none","Zsu","You","Friend","Friend","Close","Nonmatching","z",789,0.789,1
