"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC"
"5868",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",855,0.855,1
"5869",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",549,0.549,1
"5870",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",888,0.888,1
"5871",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",767,0.767,1
"5872",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",1155,1.155,1
"5873",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",899,0.899,1
"5874",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",947,0.947,1
"5875",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",727,0.727,1
"5876",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",762,0.762,1
"5877",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",869,0.869,1
"5878",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",711,0.711,1
"5879",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",852,0.852,1
"5880",2517,1,"Frigyes","none","You","Frigyes","Friend","Matching","z",946,0.946,1
"5881",2517,1,"none","none","You","Frigyes","None","Matching","x",1499,1.499,0
"5882",2517,1,"none","none","You","Frigyes","None","Matching","x",1499,1.499,0
"5883",2517,1,"none","none","You","Frigyes","None","Matching","z",1156,1.156,1
"5884",2517,1,"none","none","You","Frigyes","None","Matching","z",1471,1.471,1
"5885",2517,1,"none","none","You","Frigyes","None","Matching","m",1185,1.185,0
"5886",2517,1,"none","none","You","Frigyes","None","Matching","z",1236,1.236,1
"5887",2517,1,"none","none","You","Frigyes","None","Matching","z",1008,1.008,1
"5888",2517,1,"none","none","You","Frigyes","None","Matching","x",1500,1.5,0
"5889",2517,1,"none","none","You","Frigyes","None","Matching","z",430,0.43,1
"5890",2517,1,"none","none","You","Frigyes","None","Matching","z",878,0.878,1
"5891",2517,1,"none","none","You","Frigyes","None","Matching","m",847,0.847,0
"5892",2517,1,"none","none","You","Frigyes","None","Matching","m",1326,1.326,0
"5893",2517,1,"none","none","You","Frigyes","None","Matching","z",656,0.656,1
"5894",2517,1,"none","none","You","Frigyes","None","Matching","z",987,0.987,1
"5895",2517,1,"none","none","You","Frigyes","None","Matching","z",449,0.449,1
"5896",2517,1,"none","none","You","Frigyes","None","Matching","z",821,0.821,1
"5897",2517,1,"none","none","You","Frigyes","None","Matching","z",538,0.538,1
"5898",2517,1,"none","none","You","Frigyes","None","Matching","x",1500,1.5,0
"5899",2517,1,"none","none","You","Frigyes","None","Matching","m",835,0.835,0
"5900",2517,1,"none","none","You","Frigyes","None","Matching","z",775,0.775,1
"5901",2517,1,"none","none","You","Frigyes","None","Matching","z",685,0.685,1
"5902",2517,1,"none","none","You","Frigyes","None","Matching","m",786,0.786,0
"5903",2517,1,"none","none","You","Frigyes","None","Matching","m",624,0.624,0
"5904",2517,1,"none","none","You","Frigyes","None","Matching","z",920,0.92,1
"5905",2517,1,"none","none","You","Frigyes","None","Matching","z",825,0.825,1
"5906",2517,1,"none","none","You","Frigyes","None","Matching","z",980,0.98,1
"5907",2517,1,"none","none","You","Frigyes","None","Matching","z",823,0.823,1
"5908",2517,1,"none","none","You","Frigyes","None","Matching","z",675,0.675,1
"5909",2517,1,"none","none","You","Frigyes","None","Matching","z",740,0.74,1
"5910",2517,1,"none","none","You","Frigyes","None","Matching","z",634,0.634,1
"5911",2517,1,"none","none","You","Frigyes","None","Matching","z",743,0.743,1
"5912",2517,1,"none","none","You","Frigyes","None","Matching","z",843,0.843,1
"5913",2517,1,"none","none","You","Frigyes","None","Matching","m",604,0.604,0
"5914",2517,1,"none","none","You","Frigyes","None","Matching","z",525,0.525,1
"5915",2517,1,"none","none","You","Frigyes","None","Matching","x",1500,1.5,0
"5916",2517,1,"none","none","You","Frigyes","None","Matching","z",443,0.443,1
"5917",2517,1,"none","none","You","Frigyes","None","Matching","z",780,0.78,1
"5918",2517,1,"none","none","You","Frigyes","None","Matching","z",818,0.818,1
"5919",2517,1,"none","none","You","Frigyes","None","Matching","z",764,0.764,1
"5920",2517,1,"none","none","You","Frigyes","None","Matching","z",648,0.648,1
"5921",2517,1,"none","none","You","Frigyes","None","Matching","z",534,0.534,1
"5922",2517,1,"none","none","You","Frigyes","None","Matching","z",638,0.638,1
"5923",2517,1,"none","none","You","Frigyes","None","Matching","z",721,0.721,1
"5924",2517,1,"none","none","You","Frigyes","None","Matching","m",854,0.854,0
"5925",2517,1,"none","none","You","Frigyes","None","Matching","m",776,0.776,0
"5926",2517,1,"none","none","You","Frigyes","None","Matching","z",600,0.6,1
"5927",2517,1,"none","none","You","Frigyes","None","Matching","z",832,0.832,1
"5928",2517,1,"none","none","You","Frigyes","None","Matching","z",687,0.687,1
"5929",2517,1,"none","none","You","Frigyes","None","Matching","z",1021,1.021,1
"5930",2517,1,"none","none","You","Frigyes","None","Matching","z",620,0.62,1
"5931",2517,1,"none","none","You","Frigyes","None","Matching","z",623,0.623,1
"5932",2517,1,"none","none","You","Frigyes","None","Matching","z",726,0.726,1
"5933",2517,1,"none","none","You","Frigyes","None","Matching","z",896,0.896,1
"5934",2517,1,"none","none","You","Frigyes","None","Matching","z",614,0.614,1
"5935",2517,1,"none","none","You","Frigyes","None","Matching","m",873,0.873,0
"5936",2517,1,"none","none","You","Frigyes","None","Matching","z",719,0.719,1
"5937",2517,1,"none","none","You","Frigyes","None","Matching","z",726,0.726,1
"5938",2517,1,"none","none","You","Frigyes","None","Matching","z",742,0.742,1
"5939",2517,1,"none","none","You","Frigyes","None","Matching","z",616,0.616,1
"5940",2517,1,"none","none","You","Frigyes","None","Matching","z",611,0.611,1
"5941",2517,1,"You","none","You","Frigyes","Self","Nonmatching","x",1499,1.499,0
"5942",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1419,1.419,1
"5943",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",1113,1.113,0
"5944",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1104,1.104,1
"5945",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1038,1.038,1
"5946",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",818,0.818,1
"5947",2517,1,"You","none","You","Frigyes","Self","Nonmatching","x",1500,1.5,0
"5948",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",165,0.165,1
"5949",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",948,0.948,1
"5950",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",959,0.959,1
"5951",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",1032,1.032,0
"5952",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",1196,1.196,0
"5953",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1022,1.022,1
"5954",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",868,0.868,1
"5955",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",981,0.981,1
"5956",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",784,0.784,1
"5957",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",825,0.825,0
"5958",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",651,0.651,1
"5959",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",531,0.531,1
"5960",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",816,0.816,1
"5961",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",919,0.919,1
"5962",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",693,0.693,1
"5963",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",815,0.815,1
"5964",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1122,1.122,1
"5965",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",704,0.704,1
"5966",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",653,0.653,1
"5967",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",726,0.726,1
"5968",2517,1,"You","none","You","Frigyes","Self","Nonmatching","x",1499,1.499,0
"5969",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",681,0.681,0
"5970",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",797,0.797,1
"5971",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",774,0.774,1
"5972",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1459,1.459,1
"5973",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",705,0.705,1
"5974",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",777,0.777,1
"5975",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",910,0.91,1
"5976",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",536,0.536,0
"5977",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",612,0.612,1
"5978",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",880,0.88,1
"5979",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",695,0.695,1
"5980",2517,1,"You","none","You","Frigyes","Self","Nonmatching","x",1500,1.5,0
"5981",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",760,0.76,1
"5982",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",747,0.747,1
"5983",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",577,0.577,1
"5984",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",811,0.811,1
"5985",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",824,0.824,1
"5986",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",609,0.609,1
"5987",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",796,0.796,1
"5988",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",825,0.825,1
"5989",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",862,0.862,1
"5990",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",823,0.823,1
"5991",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",626,0.626,1
"5992",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",699,0.699,1
"5993",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",913,0.913,1
"5994",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",914,0.914,1
"5995",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",821,0.821,1
"5996",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",952,0.952,1
"5997",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",733,0.733,1
"5998",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",778,0.778,1
"5999",2517,1,"You","none","You","Frigyes","Self","Nonmatching","m",1226,1.226,1
"6000",2517,1,"You","none","You","Frigyes","Self","Nonmatching","z",579,0.579,0
"6001",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1499,1.499,0
"6002",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",304,0.304,1
"6003",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",314,0.314,0
"6004",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",328,0.328,1
"6005",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1500,1.5,0
"6006",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",1264,1.264,0
"6007",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",747,0.747,0
"6008",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",822,0.822,1
"6009",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",791,0.791,1
"6010",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",911,0.911,1
"6011",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1190,1.19,1
"6012",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1180,1.18,1
"6013",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1068,1.068,1
"6014",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",928,0.928,1
"6015",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1500,1.5,0
"6016",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",818,0.818,1
"6017",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",716,0.716,1
"6018",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",971,0.971,1
"6019",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",655,0.655,0
"6020",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1096,1.096,1
"6021",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",895,0.895,1
"6022",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1143,1.143,1
"6023",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1016,1.016,1
"6024",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",1244,1.244,0
"6025",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",736,0.736,1
"6026",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",787,0.787,1
"6027",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1499,1.499,0
"6028",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1500,1.5,0
"6029",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",802,0.802,1
"6030",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",726,0.726,1
"6031",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",891,0.891,1
"6032",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",705,0.705,1
"6033",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",784,0.784,1
"6034",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1055,1.055,1
"6035",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1142,1.142,1
"6036",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1139,1.139,1
"6037",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",890,0.89,1
"6038",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",689,0.689,1
"6039",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",829,0.829,1
"6040",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",991,0.991,1
"6041",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",550,0.55,0
"6042",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1500,1.5,0
"6043",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","z",661,0.661,0
"6044",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",805,0.805,1
"6045",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",587,0.587,1
"6046",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",862,0.862,1
"6047",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",827,0.827,1
"6048",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",916,0.916,1
"6049",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",712,0.712,1
"6050",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",895,0.895,1
"6051",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",734,0.734,1
"6052",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1010,1.01,1
"6053",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",1170,1.17,1
"6054",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1500,1.5,0
"6055",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1500,1.5,0
"6056",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",889,0.889,1
"6057",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",777,0.777,1
"6058",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",727,0.727,1
"6059",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","x",1498,1.498,0
"6060",2517,1,"Frigyes","none","You","Frigyes","Friend","Nonmatching","m",655,0.655,1
"6061",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",309,0.309,0
"6062",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",606,0.606,1
"6063",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",1200,1.2,0
"6064",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1500,1.5,0
"6065",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1131,1.131,1
"6066",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1054,1.054,1
"6067",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",896,0.896,1
"6068",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1499,1.499,0
"6069",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1498,1.498,0
"6070",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1499,1.499,0
"6071",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",1108,1.108,0
"6072",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1073,1.073,1
"6073",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1320,1.32,1
"6074",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",970,0.97,1
"6075",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",905,0.905,1
"6076",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1003,1.003,1
"6077",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1045,1.045,1
"6078",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1500,1.5,0
"6079",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",773,0.773,1
"6080",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",756,0.756,1
"6081",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",486,0.486,0
"6082",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",716,0.716,1
"6083",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1106,1.106,1
"6084",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",814,0.814,1
"6085",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",918,0.918,1
"6086",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",947,0.947,1
"6087",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",1061,1.061,0
"6088",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1023,1.023,1
"6089",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",860,0.86,1
"6090",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1010,1.01,1
"6091",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1499,1.499,0
"6092",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1042,1.042,1
"6093",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",930,0.93,1
"6094",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",977,0.977,1
"6095",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",805,0.805,1
"6096",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",717,0.717,1
"6097",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1498,1.498,0
"6098",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1025,1.025,1
"6099",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",852,0.852,1
"6100",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",901,0.901,1
"6101",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",696,0.696,1
"6102",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",418,0.418,0
"6103",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",808,0.808,1
"6104",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1117,1.117,1
"6105",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",910,0.91,1
"6106",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1003,1.003,1
"6107",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",524,0.524,1
"6108",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",857,0.857,1
"6109",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",961,0.961,1
"6110",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",819,0.819,1
"6111",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",847,0.847,1
"6112",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",822,0.822,1
"6113",2517,1,"none","none","You","Frigyes","None","Nonmatching","z",938,0.938,0
"6114",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1081,1.081,1
"6115",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1398,1.398,1
"6116",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1104,1.104,1
"6117",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",821,0.821,1
"6118",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",1000,1,1
"6119",2517,1,"none","none","You","Frigyes","None","Nonmatching","x",1499,1.499,0
"6120",2517,1,"none","none","You","Frigyes","None","Nonmatching","m",598,0.598,1
"6121",2518,2,"You","none","Kriszti","You","Self","Matching","z",841,0.841,0
"6122",2518,2,"You","none","Kriszti","You","Self","Matching","z",659,0.659,0
"6123",2518,2,"You","none","Kriszti","You","Self","Matching","m",957,0.957,1
"6124",2518,2,"You","none","Kriszti","You","Self","Matching","m",996,0.996,1
"6125",2518,2,"You","none","Kriszti","You","Self","Matching","m",730,0.73,1
"6126",2518,2,"You","none","Kriszti","You","Self","Matching","z",643,0.643,0
"6127",2518,2,"You","none","Kriszti","You","Self","Matching","m",911,0.911,1
"6128",2518,2,"You","none","Kriszti","You","Self","Matching","m",1011,1.011,1
"6129",2518,2,"You","none","Kriszti","You","Self","Matching","m",796,0.796,1
"6130",2518,2,"You","none","Kriszti","You","Self","Matching","m",1005,1.005,1
"6131",2518,2,"You","none","Kriszti","You","Self","Matching","m",773,0.773,1
"6132",2518,2,"You","none","Kriszti","You","Self","Matching","m",1194,1.194,1
"6133",2518,2,"You","none","Kriszti","You","Self","Matching","z",1416,1.416,0
"6134",2518,2,"You","none","Kriszti","You","Self","Matching","m",933,0.933,1
"6135",2518,2,"You","none","Kriszti","You","Self","Matching","m",735,0.735,1
"6136",2518,2,"You","none","Kriszti","You","Self","Matching","m",493,0.493,1
"6137",2518,2,"You","none","Kriszti","You","Self","Matching","m",503,0.503,1
"6138",2518,2,"You","none","Kriszti","You","Self","Matching","m",666,0.666,1
"6139",2518,2,"You","none","Kriszti","You","Self","Matching","m",499,0.499,1
"6140",2518,2,"You","none","Kriszti","You","Self","Matching","m",679,0.679,1
"6141",2518,2,"You","none","Kriszti","You","Self","Matching","m",751,0.751,1
"6142",2518,2,"You","none","Kriszti","You","Self","Matching","m",957,0.957,1
"6143",2518,2,"You","none","Kriszti","You","Self","Matching","m",523,0.523,1
"6144",2518,2,"You","none","Kriszti","You","Self","Matching","m",679,0.679,1
"6145",2518,2,"You","none","Kriszti","You","Self","Matching","m",813,0.813,1
"6146",2518,2,"You","none","Kriszti","You","Self","Matching","m",612,0.612,1
"6147",2518,2,"You","none","Kriszti","You","Self","Matching","m",638,0.638,1
"6148",2518,2,"You","none","Kriszti","You","Self","Matching","z",563,0.563,0
"6149",2518,2,"You","none","Kriszti","You","Self","Matching","m",697,0.697,1
"6150",2518,2,"You","none","Kriszti","You","Self","Matching","m",668,0.668,1
"6151",2518,2,"You","none","Kriszti","You","Self","Matching","m",608,0.608,1
"6152",2518,2,"You","none","Kriszti","You","Self","Matching","m",478,0.478,1
"6153",2518,2,"You","none","Kriszti","You","Self","Matching","m",578,0.578,1
"6154",2518,2,"You","none","Kriszti","You","Self","Matching","m",692,0.692,1
"6155",2518,2,"You","none","Kriszti","You","Self","Matching","m",542,0.542,1
"6156",2518,2,"You","none","Kriszti","You","Self","Matching","m",605,0.605,1
"6157",2518,2,"You","none","Kriszti","You","Self","Matching","m",522,0.522,1
"6158",2518,2,"You","none","Kriszti","You","Self","Matching","m",429,0.429,1
"6159",2518,2,"You","none","Kriszti","You","Self","Matching","m",555,0.555,1
"6160",2518,2,"You","none","Kriszti","You","Self","Matching","m",655,0.655,1
"6161",2518,2,"You","none","Kriszti","You","Self","Matching","m",658,0.658,1
"6162",2518,2,"You","none","Kriszti","You","Self","Matching","m",594,0.594,1
"6163",2518,2,"You","none","Kriszti","You","Self","Matching","m",741,0.741,1
"6164",2518,2,"You","none","Kriszti","You","Self","Matching","m",705,0.705,1
"6165",2518,2,"You","none","Kriszti","You","Self","Matching","m",696,0.696,1
"6166",2518,2,"You","none","Kriszti","You","Self","Matching","m",783,0.783,1
"6167",2518,2,"You","none","Kriszti","You","Self","Matching","m",643,0.643,1
"6168",2518,2,"You","none","Kriszti","You","Self","Matching","m",790,0.79,1
"6169",2518,2,"You","none","Kriszti","You","Self","Matching","m",609,0.609,1
"6170",2518,2,"You","none","Kriszti","You","Self","Matching","m",678,0.678,1
"6171",2518,2,"You","none","Kriszti","You","Self","Matching","m",545,0.545,1
"6172",2518,2,"You","none","Kriszti","You","Self","Matching","m",651,0.651,1
"6173",2518,2,"You","none","Kriszti","You","Self","Matching","m",660,0.66,1
"6174",2518,2,"You","none","Kriszti","You","Self","Matching","m",654,0.654,1
"6175",2518,2,"You","none","Kriszti","You","Self","Matching","m",703,0.703,1
"6176",2518,2,"You","none","Kriszti","You","Self","Matching","m",633,0.633,1
"6177",2518,2,"You","none","Kriszti","You","Self","Matching","m",609,0.609,1
"6178",2518,2,"You","none","Kriszti","You","Self","Matching","z",903,0.903,0
"6179",2518,2,"You","none","Kriszti","You","Self","Matching","m",661,0.661,1
"6180",2518,2,"You","none","Kriszti","You","Self","Matching","m",583,0.583,1
"6181",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",905,0.905,1
"6182",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",573,0.573,1
"6183",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",800,0.8,1
"6184",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",571,0.571,1
"6185",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",617,0.617,1
"6186",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",691,0.691,1
"6187",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",706,0.706,1
"6188",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",747,0.747,1
"6189",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",826,0.826,1
"6190",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",644,0.644,1
"6191",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",670,0.67,1
"6192",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",644,0.644,1
"6193",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",718,0.718,1
"6194",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",761,0.761,1
"6195",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",726,0.726,1
"6196",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",669,0.669,1
"6197",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",1205,1.205,1
"6198",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",632,0.632,1
"6199",2518,2,"Kriszti","none","Kriszti","You","Friend","Matching","m",1068,1.068,1
