"Subject","Age","Gender","Session","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","Phase","RT_ms","RT_sec","ACC"
41,19,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",937,0.937,1
41,19,"male","post","self","Nonmatching","Self","Self","Self",0,"post",715,0.715,1
41,19,"male","post","friend","Matching","Friend","Friend","Close",1,"post",837,0.837,1
41,19,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",735,0.735,1
41,19,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",625,0.625,1
41,19,"male","post","self","Nonmatching","Self","Self","Self",0,"post",708,0.708,1
41,19,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",806,0.806,1
41,19,"male","post","self","Nonmatching","Self","Self","Self",0,"post",792,0.792,1
41,19,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",706,0.706,1
41,19,"male","post","friend","Matching","Friend","Friend","Close",1,"post",764,0.764,1
41,19,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",781,0.781,1
41,19,"male","post","self","Matching","Self","Self","Self",1,"post",631,0.631,1
41,19,"male","post","self","Matching","Self","Self","Self",0,"post",818,0.818,0
41,19,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",748,0.748,1
41,19,"male","post","friend","Matching","Friend","Friend","Close",1,"post",710,0.71,1
41,19,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",800,0.8,1
41,19,"male","post","self","Nonmatching","Self","Self","Self",0,"post",586,0.586,1
41,19,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",628,0.628,1
41,19,"male","post","self","Nonmatching","Self","Self","Self",0,"post",614,0.614,1
41,19,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",840,0.84,1
41,19,"male","post","friend","Matching","Friend","Friend","Close",1,"post",747,0.747,1
41,19,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",845,0.845,1
41,19,"male","post","self","Matching","Self","Self","Self",1,"post",735,0.735,1
41,19,"male","post","self","Matching","Self","Self","Self",1,"post",777,0.777,1
41,19,"male","post","friend","Matching","Friend","Friend","Close",1,"post",643,0.643,1
41,19,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",765,0.765,1
41,19,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",839,0.839,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",893,0.893,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",863,0.863,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",625,0.625,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",699,0.699,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",781,0.781,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",920,0.92,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",730,0.73,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",748,0.748,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",742,0.742,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",768,0.768,1
41,19,"male","pre","self","Matching","Self","Self","Self",0,"pre",722,0.722,0
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",606,0.606,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",649,0.649,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",811,0.811,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",733,0.733,0
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",831,0.831,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",689,0.689,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",675,0.675,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",950,0.95,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",793,0.793,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",899,0.899,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",717,0.717,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",1081,1.081,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",1019,1.019,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",893,0.893,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",863,0.863,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",906,0.906,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",724,0.724,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",814,0.814,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",960,0.96,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",706,0.706,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",988,0.988,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",926,0.926,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",816,0.816,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",691,0.691,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",581,0.581,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",743,0.743,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",785,0.785,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",635,0.635,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",861,0.861,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",695,0.695,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",697,0.697,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",844,0.844,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",718,0.718,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",888,0.888,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",786,0.786,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",588,0.588,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",701,0.701,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",839,0.839,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",713,0.713,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",772,0.772,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",630,0.63,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",864,0.864,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",946,0.946,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",668,0.668,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",894,0.894,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",680,0.68,1
41,19,"male","pre","self","Matching","Self","Self","Self",0,"pre",853,0.853,0
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",927,0.927,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",777,0.777,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",652,0.652,1
41,19,"male","pre","self","Matching","Self","Self","Self",0,"pre",878,0.878,0
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",832,0.832,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",770,0.77,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",956,0.956,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",790,0.79,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",648,0.648,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",746,0.746,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",933,0.933,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",832,0.832,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",810,0.81,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",940,0.94,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",934,0.934,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",672,0.672,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",1066,1.066,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",693,0.693,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",783,0.783,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",665,0.665,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",619,0.619,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",973,0.973,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",799,0.799,0
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",833,0.833,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",667,0.667,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",822,0.822,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",560,0.56,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",722,0.722,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",828,0.828,0
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",894,0.894,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",712,0.712,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",746,0.746,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",996,0.996,0
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",903,0.903,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",801,0.801,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",699,0.699,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",821,0.821,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",687,0.687,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",737,0.737,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",699,0.699,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",820,0.82,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",647,0.647,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",745,0.745,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",755,0.755,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",685,0.685,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",863,0.863,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",801,0.801,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",867,0.867,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",853,0.853,0
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",736,0.736,1
41,19,"male","pre","self","Matching","Self","Self","Self",0,"pre",714,0.714,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",620,0.62,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",798,0.798,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",960,0.96,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",892,0.892,0
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",934,0.934,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",721,0.721,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",769,0.769,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",660,0.66,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",814,0.814,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",720,0.72,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",618,0.618,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",620,0.62,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",677,0.677,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",879,0.879,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",817,0.817,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",644,0.644,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",614,0.614,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",680,0.68,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",786,0.786,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",692,0.692,0
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",1046,1.046,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",648,0.648,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",762,0.762,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",821,0.821,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",703,0.703,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",617,0.617,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",651,0.651,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",789,0.789,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",807,0.807,0
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",969,0.969,0
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",635,0.635,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",646,0.646,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",736,0.736,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",810,0.81,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",620,0.62,1
41,19,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",958,0.958,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",832,0.832,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",866,0.866,1
41,19,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",748,0.748,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",655,0.655,1
41,19,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",921,0.921,1
41,19,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",787,0.787,1
41,19,"male","pre","self","Matching","Self","Self","Self",1,"pre",700,0.7,1
41,19,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",806,0.806,1
