"Subject","Block","Trial","Gender","Age","Handedness","First_Lanugage","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","ShapeLoc","FaceIdentity","Stimulus","Strength","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
29,2,44,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1450.180737,1.450180737,1
29,2,45,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1100.274936,1.100274936,0
29,2,46,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",833.558893,0.833558893,1
29,2,47,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",883.547128,0.883547128,1
29,2,48,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",966.946919,0.966946919,1
29,2,49,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",850.272567,0.850272567,1
29,2,50,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",766.966738,0.766966738,1
29,2,51,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",800.289464,0.800289464,1
29,2,52,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",1050.248405,1.050248405,1
29,2,53,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",933.532995,0.933532995,1
29,2,54,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",850.331786,0.850331786,1
29,2,55,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",766.912651,0.766912651,1
29,2,56,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",900.229218,0.900229218,1
29,2,57,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",866.857142,0.866857142,1
29,2,58,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",883.601215,0.883601215,1
29,2,59,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",883.557393,0.883557393,1
29,2,60,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",851.883728,0.851883728,1
29,2,61,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",933.535758,0.933535758,1
29,2,62,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",883.573974,0.883573974,1
29,2,63,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",933.598926,0.933598926,1
29,2,64,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",833.61377,0.83361377,1
29,2,65,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",783.648038,0.783648038,1
29,2,66,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",900.268303,0.900268303,1
29,2,67,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",766.89449,0.76689449,1
29,2,68,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",766.879883,0.766879883,1
29,2,69,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",900.257644,0.900257644,1
29,2,70,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",866.868986,0.866868986,1
29,2,71,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1000.253459,1.000253459,1
29,2,72,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",700.219427,0.700219427,1
29,2,73,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",883.564499,0.883564499,1
29,2,74,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",833.52573,0.83352573,1
29,2,75,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",850.272962,0.850272962,1
29,2,76,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",900.26475,0.90026475,1
29,2,77,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",933.553524,0.933553524,1
29,2,78,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",866.944787,0.866944787,1
29,2,79,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",931.649425,0.931649425,1
29,2,80,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",783.707257,0.783707257,1
29,2,81,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",783.522493,0.783522493,1
29,2,82,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",850.251248,0.850251248,1
29,2,83,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",916.85959,0.91685959,1
29,2,84,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",816.926153,0.816926153,1
29,2,85,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",733.585976,0.733585976,1
29,2,86,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",883.643064,0.883643064,1
29,2,87,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",983.599005,0.983599005,1
29,2,88,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",766.928048,0.766928048,1
29,2,89,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",766.882646,0.766882646,1
29,2,90,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",950.266408,0.950266408,1
29,2,91,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1050.228271,1.050228271,1
29,2,92,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1200.189818,1.200189818,0
29,2,93,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1050.268935,1.050268935,1
29,2,94,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",766.89528,0.76689528,1
29,2,95,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",716.901912,0.716901912,1
29,2,96,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",816.97945,0.81697945,1
29,3,1,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","None","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",NA,NA,3
29,3,2,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",866.92031,0.86692031,1
29,3,3,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",700.240746,0.700240746,1
29,3,4,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",866.873329,0.866873329,1
29,3,5,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",650.243036,0.650243036,1
29,3,6,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",633.522256,0.633522256,0
29,3,7,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",616.894648,0.616894648,1
29,3,8,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",868.563054,0.868563054,0
29,3,9,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",916.887621,0.916887621,1
29,3,10,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1050.274067,1.050274067,1
29,3,11,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",833.612585,0.833612585,1
29,3,12,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",833.589687,0.833589687,1
29,3,13,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",733.585187,0.733585187,1
29,3,14,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",900.267908,0.900267908,1
29,3,15,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",783.559604,0.783559604,1
29,3,16,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",716.982451,0.716982451,1
29,3,17,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",833.686807,0.833686807,1
29,3,18,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",800.199451,0.800199451,1
29,3,19,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",766.901202,0.766901202,1
29,3,20,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",750.230561,0.750230561,1
29,3,21,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",833.587319,0.833587319,1
29,3,22,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",900.241852,0.900241852,1
29,3,23,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",750.189897,0.750189897,1
29,3,24,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",733.565842,0.733565842,1
29,3,25,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",800.2488,0.8002488,1
29,3,26,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",700.279831,0.700279831,1
29,3,27,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",883.627667,0.883627667,1
29,3,28,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",816.884304,0.816884304,1
29,3,29,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",800.251959,0.800251959,1
29,3,30,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",800.225902,0.800225902,1
29,3,31,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",866.866223,0.866866223,1
29,3,32,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1350.227955,1.350227955,0
29,3,33,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1150.212637,1.150212637,0
29,3,34,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",983.569395,0.983569395,1
29,3,35,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",883.622929,0.883622929,1
29,3,36,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",816.909966,0.816909966,1
29,3,37,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",900.243431,0.900243431,1
29,3,38,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",733.525573,0.733525573,1
29,3,39,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",666.922363,0.666922363,1
29,3,40,"Female",22,"Right","Kyrgyz","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",933.529047,0.933529047,1
29,3,41,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",850.195582,0.850195582,1
29,3,42,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",850.278094,0.850278094,1
29,3,43,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1133.6403,1.1336403,1
29,3,44,"Female",22,"Right","Kyrgyz","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",783.635799,0.783635799,1
29,3,45,"Female",22,"Right","Kyrgyz","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",700.241536,0.700241536,1
29,3,46,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",1150.207505,1.150207505,1
29,3,47,"Female",22,"Right","Kyrgyz","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",716.890068,0.716890068,1
