"","Subject","Age_Participant1","Age_Participant2","StrangerShape","P1Shape","P2Shape","Shape","Matching","Identity","ShapeLoc","Response","RT_ms","RT_sec","ACC","Phase"
"14414",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Bottom","w",433.489392,0.433489392,1,1
"14415",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Bottom","w",483.509586,0.483509586,1,1
"14416",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Bottom","w",500.485784,0.500485784,1,1
"14417",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Bottom","w",633.495946,0.633495946,1,1
"14418",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Bottom","w",666.865244,0.666865244,1,1
"14419",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Bottom","w",633.52437,0.63352437,1,1
"14420",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Bottom","w",566.841044,0.566841044,1,1
"14421",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Bottom","w",583.504177,0.583504177,1,1
"14422",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Bottom","w",433.534003,0.433534003,1,1
"14423",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","o",883.487162,0.883487162,0,2
"14424",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",600.153888,0.600153888,1,2
"14425",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","o",716.836484,0.716836484,0,2
"14426",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",833.761874,0.833761874,1,2
"14427",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",583.520363,0.583520363,1,2
"14428",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",833.50013,0.83350013,1,2
"14429",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",650.210401,0.650210401,1,2
"14430",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",750.188017,0.750188017,1,2
"14431",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",583.531022,0.583531022,1,2
"14432",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",733.468824,0.733468824,1,2
"14433",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",600.251005,0.600251005,1,2
"14434",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",450.440325,0.450440325,1,2
"14435",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",550.163303,0.550163303,1,2
"14436",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",466.93449,0.46693449,1,2
"14437",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",616.828865,0.616828865,1,2
"14438",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","o",633.520422,0.633520422,0,2
"14439",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",850.140366,0.850140366,1,2
"14440",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",533.498196,0.533498196,1,2
"14441",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",500.459728,0.500459728,1,2
"14442",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",583.510494,0.583510494,1,2
"14443",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",600.497352,0.600497352,1,2
"14444",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",600.165731,0.600165731,1,2
"14445",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",500.166402,0.500166402,1,2
"14446",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",633.527134,0.633527134,1,2
"14447",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",683.473107,0.683473107,1,2
"14448",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",533.545176,0.533545176,1,2
"14449",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",483.496952,0.483496952,1,2
"14450",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",566.807487,0.566807487,1,2
"14451",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","o",683.567856,0.683567856,0,2
"14452",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",1100.138294,1.100138294,1,2
"14453",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",550.180674,0.550180674,1,2
"14454",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",433.434122,0.433434122,1,2
"14455",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",633.47818,0.63347818,1,2
"14456",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",616.798071,0.616798071,1,2
"14457",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",466.839346,0.466839346,1,2
"14458",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",400.160362,0.400160362,1,2
"14459",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",616.826496,0.616826496,1,2
"14460",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","o",600.202052,0.600202052,0,2
"14461",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",816.823969,0.816823969,1,2
"14462",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",583.472594,0.583472594,1,2
"14463",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",616.841892,0.616841892,1,2
"14464",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",583.475752,0.583475752,1,2
"14465",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",400.170627,0.400170627,1,2
"14466",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",516.835852,0.516835852,1,2
"14467",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",600.551042,0.600551042,1,2
"14468",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",650.174081,0.650174081,1,2
"14469",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",566.81183,0.56681183,1,2
"14470",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",433.938264,0.433938264,1,2
"14471",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","o",1166.848466,1.166848466,0,2
"14472",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",633.493972,0.633493972,1,2
"14473",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",600.173232,0.600173232,1,2
"14474",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","w",666.802868,0.666802868,1,2
"14475",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Bottom","w",600.184681,0.600184681,1,2
"14476",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","o",466.857901,0.466857901,0,2
"14477",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",666.79971,0.66679971,1,2
"14478",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Bottom","o",633.494367,0.633494367,0,2
"14479",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",650.146446,0.650146446,1,2
"14480",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",583.485622,0.583485622,1,2
"14481",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Bottom","w",733.46606,0.73346606,1,2
"14482",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",467.114117,0.467114117,0,1
"14483",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",516.831904,0.516831904,0,1
"14484",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",366.840017,0.366840017,1,1
"14485",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",683.464422,0.683464422,1,1
"14486",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",650.589791,0.650589791,1,1
"14487",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",550.534007,0.550534007,1,1
"14488",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",616.80123,0.61680123,1,1
"14489",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",700.176114,0.700176114,1,1
"14490",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",616.820179,0.616820179,1,1
"14491",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",617.137587,0.617137587,0,1
"14492",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",716.898071,0.716898071,1,1
"14493",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",700.161507,0.700161507,1,1
"14494",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",583.481279,0.583481279,1,1
"14495",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",650.448457,0.650448457,1,1
"14496",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",600.132174,0.600132174,1,1
"14497",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",666.805631,0.666805631,1,1
"14498",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",550.382804,0.550382804,1,1
"14499",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",700.477731,0.700477731,1,1
"14500",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",617.119427,0.617119427,1,1
"14501",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",633.513316,0.633513316,1,1
"14502",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",750.151302,0.750151302,1,1
"14503",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",700.422066,0.700422066,1,1
"14504",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",683.479029,0.683479029,1,1
"14505",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",750.171436,0.750171436,1,1
"14506",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",616.818995,0.616818995,1,1
"14507",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",733.479483,0.733479483,1,1
"14508",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",516.81177,0.51681177,1,1
"14509",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",567.139502,0.567139502,1,1
"14510",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",583.466278,0.583466278,0,1
"14511",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",700.140189,0.700140189,1,1
"14512",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",883.465054,0.883465054,1,1
"14513",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",616.80873,0.61680873,1,1
"14514",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",517.214452,0.517214452,1,1
"14515",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",583.776974,0.583776974,1,1
"14516",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",600.442476,0.600442476,1,1
"14517",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",666.791814,0.666791814,1,1
"14518",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",500.163244,0.500163244,1,1
"14519",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",733.703722,0.733703722,1,1
"14520",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",650.444115,0.650444115,1,1
"14521",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",700.142557,0.700142557,1,1
"14522",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",1050.454063,1.050454063,1,1
"14523",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",400.116936,0.400116936,0,1
"14524",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",550.18699,0.55018699,1,1
"14525",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",566.828411,0.566828411,1,1
"14526",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",783.481516,0.783481516,1,1
"14527",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",616.933878,0.616933878,1,1
"14528",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",766.803776,0.766803776,1,1
"14529",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",633.533056,0.633533056,1,1
"14530",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",700.304025,0.700304025,1,1
"14531",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",633.831119,0.633831119,1,1
"14532",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",533.545176,0.533545176,1,1
"14533",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",650.183951,0.650183951,1,1
"14534",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",983.527943,0.983527943,1,1
"14535",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",683.473107,0.683473107,1,1
"14536",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",616.862816,0.616862816,1,1
"14537",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",566.855256,0.566855256,1,1
"14538",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",666.843531,0.666843531,1,1
"14539",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",716.872015,0.716872015,0,1
"14540",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",450.13476,0.45013476,1,1
"14541",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Matching","P1","Top","w",550.16883,0.55016883,1,1
"14542",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",566.848545,0.566848545,1,2
"14543",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",600.135333,0.600135333,1,2
"14544",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",616.800835,0.616800835,1,2
"14545",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",666.831687,0.666831687,1,2
"14546",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",533.484379,0.533484379,1,2
"14547",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",600.14007,0.60014007,1,2
"14548",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","o",666.820238,0.666820238,0,2
"14549",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",583.480885,0.583480885,1,2
"14550",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",783.634299,0.783634299,1,2
"14551",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",550.156987,0.550156987,1,2
"14552",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",650.160658,0.650160658,1,2
"14553",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",550.188964,0.550188964,1,2
"14554",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",600.185865,0.600185865,1,2
"14555",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",600.162178,0.600162178,1,2
"14556",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",633.495946,0.633495946,1,2
"14557",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",633.779797,0.633779797,1,2
"14558",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",650.145656,0.650145656,1,2
"14559",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",666.717989,0.666717989,1,2
"14560",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",616.81031,0.61681031,1,2
"14561",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",633.535819,0.633535819,1,2
"14562",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",583.527075,0.583527075,1,2
"14563",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",600.151914,0.600151914,1,2
"14564",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",700.133477,0.700133477,1,2
"14565",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",600.25969,0.60025969,1,2
"14566",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",550.139221,0.550139221,1,2
"14567",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",566.837096,0.566837096,1,2
"14568",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",433.437281,0.433437281,1,2
"14569",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",566.867889,0.566867889,1,2
"14570",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",566.825647,0.566825647,1,2
"14571",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",1000.167784,1.000167784,1,2
"14572",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","o",666.821028,0.666821028,0,2
"14573",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",550.179095,0.550179095,1,2
"14574",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",583.578002,0.583578002,1,2
"14575",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","o",500.145479,0.500145479,0,2
"14576",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",750.113797,0.750113797,1,2
"14577",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",616.814652,0.616814652,1,2
"14578",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",550.226469,0.550226469,1,2
"14579",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",600.164942,0.600164942,1,2
"14580",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",683.500742,0.683500742,1,2
"14581",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","o",1250.131365,1.250131365,0,2
"14582",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",533.475693,0.533475693,1,2
"14583",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",783.462961,0.783462961,1,2
"14584",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",566.831174,0.566831174,1,2
"14585",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",650.145656,0.650145656,1,2
"14586",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",583.465883,0.583465883,1,2
"14587",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",717.076514,0.717076514,1,2
"14588",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",750.129194,0.750129194,1,2
"14589",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",733.469219,0.733469219,1,2
"14590",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","o",650.39753,0.65039753,0,2
"14591",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",566.880522,0.566880522,1,2
"14592",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",633.491998,0.633491998,1,2
"14593",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",950.136142,0.950136142,1,2
"14594",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",816.854763,0.816854763,1,2
"14595",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","o",1117.10028,1.11710028,0,2
"14596",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",550.149091,0.550149091,1,2
"14597",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P2","Matching","P2","Top","w",683.516139,0.683516139,1,2
"14598",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","Stranger","Matching","Stranger","Top","w",500.460123,0.500460123,1,2
"14599",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",600.179549,0.600179549,1,2
"14600",32,24,21,"TRIANGLE","PENTAGON","CIRCLE","P1","Matching","P1","Top","w",650.058803,0.650058803,1,2
"14601",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","o",600.171258,0.600171258,1,1
"14602",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","o",983.38661,0.98338661,1,1
"14603",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","o",1067.0564,1.0670564,1,1
"14604",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","o",533.538069,0.533538069,1,1
"14605",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","o",700.270468,0.700270468,1,1
"14606",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","o",1050.131918,1.050131918,1,1
"14607",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","o",1500.111132,1.500111132,1,1
"14608",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","o",800.188471,0.800188471,1,1
"14609",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","o",583.780922,0.583780922,1,1
"14610",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","o",683.464027,0.683464027,1,1
"14611",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",650.141708,0.650141708,0,1
"14612",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","o",783.468488,0.783468488,1,1
"14613",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","o",1366.755138,1.366755138,1,1
"14614",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","o",1166.721739,1.166721739,1,1
"14615",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","o",700.15677,0.70015677,1,1
"14616",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","o",1066.782023,1.066782023,1,1
"14617",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","o",1433.495709,1.433495709,1,1
"14618",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","o",1416.780464,1.416780464,1,1
"14619",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","o",1016.830523,1.016830523,1,1
"14620",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",666.803263,0.666803263,0,1
"14621",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","o",983.446222,0.983446222,1,1
"14622",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","o",866.84811,0.86684811,1,1
"14623",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","o",683.542985,0.683542985,1,1
"14624",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","o",783.462172,0.783462172,1,1
"14625",32,24,21,"CIRCLE","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","o",816.79515,0.81679515,1,1
