"X","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","Mood","Arouse","Valence"
8204,31,"Matching","Stranger",4,465,0.465,1,3,6,4
8205,31,"Matching","Stranger",4,481,0.481,1,3,6,4
8206,31,"Matching","Stranger",4,441,0.441,1,3,6,4
8207,31,"Matching","Stranger",4,461,0.461,1,3,6,4
8208,31,"Matching","Stranger",4,523,0.523,1,3,6,4
8209,31,"Matching","Stranger",4,662,0.662,1,3,6,4
8210,31,"Matching","Stranger",4,515,0.515,1,3,6,4
8211,31,"Matching","Stranger",4,466,0.466,1,3,6,4
8212,31,"Matching","Stranger",4,518,0.518,1,3,6,4
8213,31,"Matching","Stranger",4,602,0.602,1,3,6,4
8214,31,"Matching","Stranger",4,444,0.444,0,3,6,4
8215,31,"Matching","Stranger",4,405,0.405,1,3,6,4
8216,31,"Matching","Stranger",4,746,0.746,1,3,6,4
8217,31,"Matching","Stranger",4,684,0.684,1,3,6,4
8218,31,"Matching","Stranger",4,575,0.575,1,3,6,4
8219,31,"Matching","Stranger",4,482,0.482,1,3,6,4
8220,31,"Matching","Stranger",4,614,0.614,1,3,6,4
8221,31,"Matching","Stranger",4,453,0.453,1,3,6,4
8222,31,"Matching","Stranger",4,604,0.604,1,3,6,4
8223,31,"Matching","Stranger",4,555,0.555,1,3,6,4
8224,31,"Nonmatching","Self",1,486,0.486,0,1,6,4
8225,31,"Nonmatching","Self",1,457,0.457,1,1,6,4
8226,31,"Nonmatching","Self",1,599,0.599,1,1,6,4
8227,31,"Nonmatching","Self",1,534,0.534,1,1,6,4
8228,31,"Nonmatching","Self",1,516,0.516,1,1,6,4
8229,31,"Nonmatching","Self",1,573,0.573,1,1,6,4
8230,31,"Nonmatching","Self",1,524,0.524,0,1,6,4
8231,31,"Nonmatching","Self",1,479,0.479,1,1,6,4
8232,31,"Nonmatching","Self",1,565,0.565,1,1,6,4
8233,31,"Nonmatching","Self",1,415,0.415,1,1,6,4
8234,31,"Nonmatching","Self",1,444,0.444,1,1,6,4
8235,31,"Nonmatching","Self",1,676,0.676,1,1,6,4
8236,31,"Nonmatching","Self",1,692,0.692,1,1,6,4
8237,31,"Nonmatching","Self",1,612,0.612,1,1,6,4
8238,31,"Nonmatching","Self",1,582,0.582,1,1,6,4
8239,31,"Nonmatching","Self",1,628,0.628,1,1,6,4
8240,31,"Nonmatching","Self",1,474,0.474,1,1,6,4
8241,31,"Nonmatching","Self",1,572,0.572,1,1,6,4
8242,31,"Nonmatching","Self",1,558,0.558,1,1,6,4
8243,31,"Nonmatching","Self",1,587,0.587,1,1,6,4
8244,31,"Nonmatching","Self",1,466,0.466,1,1,6,4
8245,31,"Nonmatching","Self",1,448,0.448,1,1,6,4
8246,31,"Nonmatching","Self",1,490,0.49,1,1,6,4
8247,31,"Nonmatching","Self",1,684,0.684,1,1,6,4
8248,31,"Nonmatching","Self",2,621,0.621,0,4,3,7
8249,31,"Nonmatching","Self",2,419,0.419,0,4,3,7
8250,31,"Nonmatching","Self",2,571,0.571,1,4,3,7
8251,31,"Nonmatching","Self",2,574,0.574,1,4,3,7
8252,31,"Nonmatching","Self",2,653,0.653,1,4,3,7
8253,31,"Nonmatching","Self",2,742,0.742,1,4,3,7
8254,31,"Nonmatching","Self",2,712,0.712,1,4,3,7
8255,31,"Nonmatching","Self",2,567,0.567,1,4,3,7
8256,31,"Nonmatching","Self",2,422,0.422,1,4,3,7
8257,31,"Nonmatching","Self",2,910,0.91,1,4,3,7
8258,31,"Nonmatching","Self",2,440,0.44,1,4,3,7
8259,31,"Nonmatching","Self",2,454,0.454,1,4,3,7
8260,31,"Nonmatching","Self",2,580,0.58,1,4,3,7
8261,31,"Nonmatching","Self",2,626,0.626,1,4,3,7
8262,31,"Nonmatching","Self",2,447,0.447,1,4,3,7
8263,31,"Nonmatching","Self",2,467,0.467,1,4,3,7
8264,31,"Nonmatching","Self",2,755,0.755,1,4,3,7
8265,31,"Nonmatching","Self",2,870,0.87,1,4,3,7
8266,31,"Nonmatching","Self",2,679,0.679,1,4,3,7
8267,31,"Nonmatching","Self",2,492,0.492,1,4,3,7
8268,31,"Nonmatching","Self",2,399,0.399,1,4,3,7
8269,31,"Nonmatching","Self",2,568,0.568,0,4,3,7
8270,31,"Nonmatching","Self",2,512,0.512,0,4,3,7
8271,31,"Nonmatching","Self",3,514,0.514,1,2,4,5
8272,31,"Nonmatching","Self",3,469,0.469,1,2,4,5
8273,31,"Nonmatching","Self",3,601,0.601,1,2,4,5
8274,31,"Nonmatching","Self",3,666,0.666,1,2,4,5
8275,31,"Nonmatching","Self",3,593,0.593,1,2,4,5
8276,31,"Nonmatching","Self",3,515,0.515,1,2,4,5
8277,31,"Nonmatching","Self",3,524,0.524,1,2,4,5
8278,31,"Nonmatching","Self",3,631,0.631,0,2,4,5
8279,31,"Nonmatching","Self",3,648,0.648,0,2,4,5
8280,31,"Nonmatching","Self",3,468,0.468,1,2,4,5
8281,31,"Nonmatching","Self",3,513,0.513,1,2,4,5
8282,31,"Nonmatching","Self",3,627,0.627,1,2,4,5
8283,31,"Nonmatching","Self",3,458,0.458,1,2,4,5
8284,31,"Nonmatching","Self",3,733,0.733,1,2,4,5
8285,31,"Nonmatching","Self",3,650,0.65,1,2,4,5
8286,31,"Nonmatching","Self",3,526,0.526,1,2,4,5
8287,31,"Nonmatching","Self",3,501,0.501,1,2,4,5
8288,31,"Nonmatching","Self",3,494,0.494,0,2,4,5
8289,31,"Nonmatching","Self",3,632,0.632,1,2,4,5
8290,31,"Nonmatching","Self",3,477,0.477,1,2,4,5
8291,31,"Nonmatching","Self",3,539,0.539,1,2,4,5
8292,31,"Nonmatching","Self",3,654,0.654,1,2,4,5
8293,31,"Nonmatching","Self",3,765,0.765,1,2,4,5
8294,31,"Nonmatching","Self",3,548,0.548,1,2,4,5
8295,31,"Nonmatching","Self",4,485,0.485,1,3,6,4
8296,31,"Nonmatching","Self",4,555,0.555,1,3,6,4
8297,31,"Nonmatching","Self",4,553,0.553,0,3,6,4
8298,31,"Nonmatching","Self",4,622,0.622,1,3,6,4
8299,31,"Nonmatching","Self",4,570,0.57,1,3,6,4
8300,31,"Nonmatching","Self",4,804,0.804,1,3,6,4
8301,31,"Nonmatching","Self",4,563,0.563,1,3,6,4
8302,31,"Nonmatching","Self",4,519,0.519,1,3,6,4
8303,31,"Nonmatching","Self",4,559,0.559,1,3,6,4
8304,31,"Nonmatching","Self",4,662,0.662,1,3,6,4
8305,31,"Nonmatching","Self",4,626,0.626,1,3,6,4
8306,31,"Nonmatching","Self",4,479,0.479,1,3,6,4
8307,31,"Nonmatching","Self",4,664,0.664,1,3,6,4
8308,31,"Nonmatching","Self",4,600,0.6,1,3,6,4
8309,31,"Nonmatching","Self",4,852,0.852,1,3,6,4
8310,31,"Nonmatching","Self",4,503,0.503,1,3,6,4
8311,31,"Nonmatching","Self",4,476,0.476,1,3,6,4
8312,31,"Nonmatching","Self",4,566,0.566,0,3,6,4
8313,31,"Nonmatching","Self",4,649,0.649,1,3,6,4
8314,31,"Nonmatching","Self",4,596,0.596,1,3,6,4
8315,31,"Nonmatching","Self",4,690,0.69,1,3,6,4
8316,31,"Nonmatching","Self",4,465,0.465,1,3,6,4
8317,31,"Nonmatching","Self",4,587,0.587,1,3,6,4
8318,31,"Nonmatching","Self",4,785,0.785,1,3,6,4
8319,31,"Nonmatching","Celebrity",1,638,0.638,1,1,6,4
8320,31,"Nonmatching","Celebrity",1,452,0.452,1,1,6,4
8321,31,"Nonmatching","Celebrity",1,459,0.459,1,1,6,4
8322,31,"Nonmatching","Celebrity",1,496,0.496,0,1,6,4
8323,31,"Nonmatching","Celebrity",1,562,0.562,1,1,6,4
8324,31,"Nonmatching","Celebrity",1,573,0.573,0,1,6,4
8325,31,"Nonmatching","Celebrity",1,746,0.746,1,1,6,4
8326,31,"Nonmatching","Celebrity",1,479,0.479,1,1,6,4
8327,31,"Nonmatching","Celebrity",1,713,0.713,0,1,6,4
8328,31,"Nonmatching","Celebrity",1,611,0.611,1,1,6,4
8329,31,"Nonmatching","Celebrity",1,451,0.451,1,1,6,4
8330,31,"Nonmatching","Celebrity",1,578,0.578,1,1,6,4
8331,31,"Nonmatching","Celebrity",1,746,0.746,1,1,6,4
8332,31,"Nonmatching","Celebrity",1,939,0.939,1,1,6,4
8333,31,"Nonmatching","Celebrity",1,683,0.683,1,1,6,4
8334,31,"Nonmatching","Celebrity",1,562,0.562,1,1,6,4
8335,31,"Nonmatching","Celebrity",1,557,0.557,1,1,6,4
8336,31,"Nonmatching","Celebrity",1,634,0.634,0,1,6,4
8337,31,"Nonmatching","Celebrity",1,804,0.804,1,1,6,4
8338,31,"Nonmatching","Celebrity",1,786,0.786,1,1,6,4
8339,31,"Nonmatching","Celebrity",1,847,0.847,1,1,6,4
8340,31,"Nonmatching","Celebrity",1,744,0.744,1,1,6,4
8341,31,"Nonmatching","Celebrity",1,568,0.568,1,1,6,4
8342,31,"Nonmatching","Celebrity",1,760,0.76,0,1,6,4
8343,31,"Nonmatching","Celebrity",2,651,0.651,1,4,3,7
8344,31,"Nonmatching","Celebrity",2,502,0.502,1,4,3,7
8345,31,"Nonmatching","Celebrity",2,642,0.642,1,4,3,7
8346,31,"Nonmatching","Celebrity",2,416,0.416,0,4,3,7
8347,31,"Nonmatching","Celebrity",2,647,0.647,1,4,3,7
8348,31,"Nonmatching","Celebrity",2,466,0.466,1,4,3,7
8349,31,"Nonmatching","Celebrity",2,411,0.411,1,4,3,7
8350,31,"Nonmatching","Celebrity",2,550,0.55,1,4,3,7
8351,31,"Nonmatching","Celebrity",2,562,0.562,1,4,3,7
8352,31,"Nonmatching","Celebrity",2,543,0.543,1,4,3,7
8353,31,"Nonmatching","Celebrity",2,739,0.739,0,4,3,7
8354,31,"Nonmatching","Celebrity",2,612,0.612,0,4,3,7
8355,31,"Nonmatching","Celebrity",2,521,0.521,0,4,3,7
8356,31,"Nonmatching","Celebrity",2,309,0.309,0,4,3,7
8357,31,"Nonmatching","Celebrity",2,446,0.446,0,4,3,7
8358,31,"Nonmatching","Celebrity",2,538,0.538,0,4,3,7
8359,31,"Nonmatching","Celebrity",2,620,0.62,1,4,3,7
8360,31,"Nonmatching","Celebrity",2,710,0.71,0,4,3,7
8361,31,"Nonmatching","Celebrity",2,707,0.707,1,4,3,7
8362,31,"Nonmatching","Celebrity",2,380,0.38,0,4,3,7
8363,31,"Nonmatching","Celebrity",2,828,0.828,0,4,3,7
8364,31,"Nonmatching","Celebrity",2,733,0.733,1,4,3,7
8365,31,"Nonmatching","Celebrity",3,446,0.446,1,2,4,5
8366,31,"Nonmatching","Celebrity",3,516,0.516,1,2,4,5
8367,31,"Nonmatching","Celebrity",3,563,0.563,1,2,4,5
8368,31,"Nonmatching","Celebrity",3,509,0.509,1,2,4,5
8369,31,"Nonmatching","Celebrity",3,640,0.64,1,2,4,5
8370,31,"Nonmatching","Celebrity",3,635,0.635,1,2,4,5
8371,31,"Nonmatching","Celebrity",3,570,0.57,0,2,4,5
8372,31,"Nonmatching","Celebrity",3,557,0.557,1,2,4,5
8373,31,"Nonmatching","Celebrity",3,422,0.422,1,2,4,5
8374,31,"Nonmatching","Celebrity",3,425,0.425,1,2,4,5
8375,31,"Nonmatching","Celebrity",3,535,0.535,1,2,4,5
8376,31,"Nonmatching","Celebrity",3,493,0.493,1,2,4,5
8377,31,"Nonmatching","Celebrity",3,536,0.536,1,2,4,5
8378,31,"Nonmatching","Celebrity",3,505,0.505,1,2,4,5
8379,31,"Nonmatching","Celebrity",3,463,0.463,1,2,4,5
8380,31,"Nonmatching","Celebrity",3,418,0.418,1,2,4,5
8381,31,"Nonmatching","Celebrity",3,463,0.463,0,2,4,5
8382,31,"Nonmatching","Celebrity",3,650,0.65,1,2,4,5
8383,31,"Nonmatching","Celebrity",3,551,0.551,1,2,4,5
8384,31,"Nonmatching","Celebrity",3,509,0.509,1,2,4,5
8385,31,"Nonmatching","Celebrity",3,439,0.439,1,2,4,5
8386,31,"Nonmatching","Celebrity",3,508,0.508,1,2,4,5
8387,31,"Nonmatching","Celebrity",3,547,0.547,1,2,4,5
8388,31,"Nonmatching","Celebrity",3,690,0.69,1,2,4,5
8389,31,"Nonmatching","Celebrity",4,464,0.464,1,3,6,4
8390,31,"Nonmatching","Celebrity",4,854,0.854,0,3,6,4
8391,31,"Nonmatching","Celebrity",4,764,0.764,1,3,6,4
8392,31,"Nonmatching","Celebrity",4,409,0.409,1,3,6,4
8393,31,"Nonmatching","Celebrity",4,604,0.604,1,3,6,4
8394,31,"Nonmatching","Celebrity",4,559,0.559,1,3,6,4
8395,31,"Nonmatching","Celebrity",4,479,0.479,1,3,6,4
8396,31,"Nonmatching","Celebrity",4,516,0.516,1,3,6,4
8397,31,"Nonmatching","Celebrity",4,521,0.521,1,3,6,4
8398,31,"Nonmatching","Celebrity",4,592,0.592,1,3,6,4
8399,31,"Nonmatching","Celebrity",4,815,0.815,1,3,6,4
8400,31,"Nonmatching","Celebrity",4,554,0.554,1,3,6,4
8401,31,"Nonmatching","Celebrity",4,957,0.957,0,3,6,4
8402,31,"Nonmatching","Celebrity",4,491,0.491,1,3,6,4
8403,31,"Nonmatching","Celebrity",4,491,0.491,1,3,6,4
8404,31,"Nonmatching","Celebrity",4,702,0.702,1,3,6,4
8405,31,"Nonmatching","Celebrity",4,518,0.518,1,3,6,4
8406,31,"Nonmatching","Celebrity",4,416,0.416,1,3,6,4
8407,31,"Nonmatching","Celebrity",4,585,0.585,1,3,6,4
8408,31,"Nonmatching","Celebrity",4,626,0.626,1,3,6,4
8409,31,"Nonmatching","Celebrity",4,690,0.69,1,3,6,4
8410,31,"Nonmatching","Celebrity",4,570,0.57,1,3,6,4
8411,31,"Nonmatching","Celebrity",4,659,0.659,1,3,6,4
8412,31,"Nonmatching","Celebrity",4,590,0.59,1,3,6,4
8413,31,"Nonmatching","Stranger",1,709,0.709,1,1,6,4
8414,31,"Nonmatching","Stranger",1,363,0.363,1,1,6,4
8415,31,"Nonmatching","Stranger",1,482,0.482,1,1,6,4
8416,31,"Nonmatching","Stranger",1,537,0.537,1,1,6,4
8417,31,"Nonmatching","Stranger",1,621,0.621,1,1,6,4
8418,31,"Nonmatching","Stranger",1,534,0.534,1,1,6,4
8419,31,"Nonmatching","Stranger",1,605,0.605,1,1,6,4
8420,31,"Nonmatching","Stranger",1,549,0.549,1,1,6,4
8421,31,"Nonmatching","Stranger",1,744,0.744,1,1,6,4
8422,31,"Nonmatching","Stranger",1,576,0.576,0,1,6,4
8423,31,"Nonmatching","Stranger",1,569,0.569,1,1,6,4
8424,31,"Nonmatching","Stranger",1,605,0.605,1,1,6,4
8425,31,"Nonmatching","Stranger",1,688,0.688,1,1,6,4
8426,31,"Nonmatching","Stranger",1,626,0.626,1,1,6,4
8427,31,"Nonmatching","Stranger",1,571,0.571,1,1,6,4
8428,31,"Nonmatching","Stranger",1,674,0.674,1,1,6,4
8429,31,"Nonmatching","Stranger",1,478,0.478,1,1,6,4
8430,31,"Nonmatching","Stranger",1,393,0.393,0,1,6,4
8431,31,"Nonmatching","Stranger",1,697,0.697,1,1,6,4
8432,31,"Nonmatching","Stranger",1,566,0.566,1,1,6,4
8433,31,"Nonmatching","Stranger",1,713,0.713,1,1,6,4
8434,31,"Nonmatching","Stranger",1,698,0.698,1,1,6,4
8435,31,"Nonmatching","Stranger",1,456,0.456,1,1,6,4
8436,31,"Nonmatching","Stranger",1,610,0.61,1,1,6,4
8437,31,"Nonmatching","Stranger",2,472,0.472,0,4,3,7
8438,31,"Nonmatching","Stranger",2,656,0.656,1,4,3,7
8439,31,"Nonmatching","Stranger",2,692,0.692,1,4,3,7
8440,31,"Nonmatching","Stranger",2,532,0.532,1,4,3,7
8441,31,"Nonmatching","Stranger",2,461,0.461,1,4,3,7
8442,31,"Nonmatching","Stranger",2,593,0.593,1,4,3,7
8443,31,"Nonmatching","Stranger",2,672,0.672,1,4,3,7
8444,31,"Nonmatching","Stranger",2,574,0.574,1,4,3,7
8445,31,"Nonmatching","Stranger",2,468,0.468,1,4,3,7
8446,31,"Nonmatching","Stranger",2,587,0.587,1,4,3,7
8447,31,"Nonmatching","Stranger",2,438,0.438,1,4,3,7
8448,31,"Nonmatching","Stranger",2,392,0.392,0,4,3,7
8449,31,"Nonmatching","Stranger",2,642,0.642,1,4,3,7
8450,31,"Nonmatching","Stranger",2,808,0.808,0,4,3,7
8451,31,"Nonmatching","Stranger",2,708,0.708,1,4,3,7
8452,31,"Nonmatching","Stranger",2,535,0.535,1,4,3,7
8453,31,"Nonmatching","Stranger",2,640,0.64,0,4,3,7
8454,31,"Nonmatching","Stranger",2,603,0.603,1,4,3,7
8455,31,"Nonmatching","Stranger",2,807,0.807,1,4,3,7
8456,31,"Nonmatching","Stranger",2,601,0.601,1,4,3,7
8457,31,"Nonmatching","Stranger",2,482,0.482,1,4,3,7
8458,31,"Nonmatching","Stranger",2,686,0.686,1,4,3,7
8459,31,"Nonmatching","Stranger",2,404,0.404,1,4,3,7
8460,31,"Nonmatching","Stranger",2,346,0.346,0,4,3,7
8461,31,"Nonmatching","Stranger",3,651,0.651,1,2,4,5
8462,31,"Nonmatching","Stranger",3,611,0.611,1,2,4,5
8463,31,"Nonmatching","Stranger",3,467,0.467,1,2,4,5
8464,31,"Nonmatching","Stranger",3,652,0.652,1,2,4,5
8465,31,"Nonmatching","Stranger",3,825,0.825,1,2,4,5
8466,31,"Nonmatching","Stranger",3,494,0.494,1,2,4,5
8467,31,"Nonmatching","Stranger",3,553,0.553,1,2,4,5
8468,31,"Nonmatching","Stranger",3,590,0.59,1,2,4,5
8469,31,"Nonmatching","Stranger",3,440,0.44,1,2,4,5
8470,31,"Nonmatching","Stranger",3,490,0.49,1,2,4,5
8471,31,"Nonmatching","Stranger",3,565,0.565,1,2,4,5
8472,31,"Nonmatching","Stranger",3,477,0.477,1,2,4,5
8473,31,"Nonmatching","Stranger",3,775,0.775,1,2,4,5
8474,31,"Nonmatching","Stranger",3,703,0.703,1,2,4,5
8475,31,"Nonmatching","Stranger",3,475,0.475,1,2,4,5
8476,31,"Nonmatching","Stranger",3,843,0.843,1,2,4,5
8477,31,"Nonmatching","Stranger",3,460,0.46,0,2,4,5
8478,31,"Nonmatching","Stranger",3,469,0.469,1,2,4,5
8479,31,"Nonmatching","Stranger",3,409,0.409,1,2,4,5
8480,31,"Nonmatching","Stranger",3,428,0.428,1,2,4,5
8481,31,"Nonmatching","Stranger",3,645,0.645,1,2,4,5
8482,31,"Nonmatching","Stranger",3,592,0.592,1,2,4,5
8483,31,"Nonmatching","Stranger",3,532,0.532,1,2,4,5
8484,31,"Nonmatching","Stranger",3,512,0.512,1,2,4,5
8485,31,"Nonmatching","Stranger",4,483,0.483,1,3,6,4
8486,31,"Nonmatching","Stranger",4,740,0.74,1,3,6,4
8487,31,"Nonmatching","Stranger",4,438,0.438,0,3,6,4
8488,31,"Nonmatching","Stranger",4,541,0.541,1,3,6,4
8489,31,"Nonmatching","Stranger",4,927,0.927,1,3,6,4
8490,31,"Nonmatching","Stranger",4,487,0.487,1,3,6,4
8491,31,"Nonmatching","Stranger",4,544,0.544,1,3,6,4
8492,31,"Nonmatching","Stranger",4,610,0.61,1,3,6,4
8493,31,"Nonmatching","Stranger",4,649,0.649,1,3,6,4
8494,31,"Nonmatching","Stranger",4,670,0.67,1,3,6,4
8495,31,"Nonmatching","Stranger",4,651,0.651,1,3,6,4
8496,31,"Nonmatching","Stranger",4,448,0.448,1,3,6,4
8497,31,"Nonmatching","Stranger",4,453,0.453,1,3,6,4
8498,31,"Nonmatching","Stranger",4,571,0.571,1,3,6,4
8499,31,"Nonmatching","Stranger",4,476,0.476,1,3,6,4
8500,31,"Nonmatching","Stranger",4,794,0.794,1,3,6,4
8501,31,"Nonmatching","Stranger",4,575,0.575,1,3,6,4
8502,31,"Nonmatching","Stranger",4,618,0.618,1,3,6,4
8503,31,"Nonmatching","Stranger",4,460,0.46,0,3,6,4
8504,31,"Nonmatching","Stranger",4,566,0.566,1,3,6,4
8505,31,"Nonmatching","Stranger",4,443,0.443,1,3,6,4
8506,31,"Nonmatching","Stranger",4,447,0.447,1,3,6,4
8507,31,"Nonmatching","Stranger",4,693,0.693,1,3,6,4
8508,31,"Nonmatching","Stranger",4,556,0.556,1,3,6,4
8509,32,"Matching","Self",1,572,0.572,1,2,3,3
8510,32,"Matching","Self",1,521,0.521,1,2,3,3
8511,32,"Matching","Self",1,543,0.543,1,2,3,3
8512,32,"Matching","Self",1,778,0.778,1,2,3,3
8513,32,"Matching","Self",1,572,0.572,1,2,3,3
8514,32,"Matching","Self",1,574,0.574,1,2,3,3
8515,32,"Matching","Self",1,980,0.98,1,2,3,3
8516,32,"Matching","Self",1,749,0.749,1,2,3,3
8517,32,"Matching","Self",1,593,0.593,1,2,3,3
8518,32,"Matching","Self",1,768,0.768,1,2,3,3
8519,32,"Matching","Self",1,846,0.846,1,2,3,3
8520,32,"Matching","Self",1,833,0.833,1,2,3,3
8521,32,"Matching","Self",1,468,0.468,1,2,3,3
8522,32,"Matching","Self",1,731,0.731,1,2,3,3
8523,32,"Matching","Self",1,643,0.643,1,2,3,3
8524,32,"Matching","Self",1,569,0.569,0,2,3,3
8525,32,"Matching","Self",1,502,0.502,1,2,3,3
8526,32,"Matching","Self",1,521,0.521,1,2,3,3
8527,32,"Matching","Self",1,819,0.819,1,2,3,3
8528,32,"Matching","Self",1,715,0.715,1,2,3,3
8529,32,"Matching","Self",1,442,0.442,1,2,3,3
8530,32,"Matching","Self",1,470,0.47,1,2,3,3
8531,32,"Matching","Self",1,642,0.642,1,2,3,3
8532,32,"Matching","Self",1,496,0.496,0,2,3,3
8533,32,"Matching","Self",2,360,0.36,1,4,3,6
8534,32,"Matching","Self",2,526,0.526,1,4,3,6
8535,32,"Matching","Self",2,432,0.432,1,4,3,6
8536,32,"Matching","Self",2,567,0.567,1,4,3,6
8537,32,"Matching","Self",2,392,0.392,1,4,3,6
8538,32,"Matching","Self",2,490,0.49,1,4,3,6
8539,32,"Matching","Self",2,416,0.416,1,4,3,6
8540,32,"Matching","Self",2,478,0.478,1,4,3,6
8541,32,"Matching","Self",2,414,0.414,1,4,3,6
8542,32,"Matching","Self",2,455,0.455,1,4,3,6
8543,32,"Matching","Self",2,496,0.496,1,4,3,6
8544,32,"Matching","Self",2,757,0.757,1,4,3,6
8545,32,"Matching","Self",2,437,0.437,1,4,3,6
8546,32,"Matching","Self",2,354,0.354,1,4,3,6
8547,32,"Matching","Self",2,741,0.741,1,4,3,6
8548,32,"Matching","Self",2,795,0.795,1,4,3,6
8549,32,"Matching","Self",2,430,0.43,1,4,3,6
8550,32,"Matching","Self",2,418,0.418,1,4,3,6
8551,32,"Matching","Self",2,447,0.447,1,4,3,6
8552,32,"Matching","Self",2,440,0.44,1,4,3,6
8553,32,"Matching","Self",2,824,0.824,1,4,3,6
8554,32,"Matching","Self",2,489,0.489,1,4,3,6
8555,32,"Matching","Self",2,578,0.578,1,4,3,6
8556,32,"Matching","Self",2,451,0.451,1,4,3,6
8557,32,"Matching","Self",3,415,0.415,1,1,3,5
8558,32,"Matching","Self",3,568,0.568,1,1,3,5
8559,32,"Matching","Self",3,428,0.428,1,1,3,5
8560,32,"Matching","Self",3,497,0.497,1,1,3,5
8561,32,"Matching","Self",3,464,0.464,1,1,3,5
8562,32,"Matching","Self",3,558,0.558,1,1,3,5
8563,32,"Matching","Self",3,321,0.321,1,1,3,5
8564,32,"Matching","Self",3,415,0.415,1,1,3,5
8565,32,"Matching","Self",3,417,0.417,1,1,3,5
8566,32,"Matching","Self",3,428,0.428,1,1,3,5
8567,32,"Matching","Self",3,344,0.344,1,1,3,5
8568,32,"Matching","Self",3,411,0.411,1,1,3,5
8569,32,"Matching","Self",3,380,0.38,1,1,3,5
8570,32,"Matching","Self",3,500,0.5,0,1,3,5
8571,32,"Matching","Self",3,396,0.396,1,1,3,5
8572,32,"Matching","Self",3,323,0.323,1,1,3,5
8573,32,"Matching","Self",3,475,0.475,1,1,3,5
8574,32,"Matching","Self",3,480,0.48,1,1,3,5
8575,32,"Matching","Self",3,476,0.476,1,1,3,5
8576,32,"Matching","Self",3,479,0.479,1,1,3,5
8577,32,"Matching","Self",3,464,0.464,1,1,3,5
8578,32,"Matching","Self",3,759,0.759,1,1,3,5
8579,32,"Matching","Self",3,426,0.426,1,1,3,5
8580,32,"Matching","Self",3,502,0.502,1,1,3,5
8581,32,"Matching","Self",4,482,0.482,1,3,4,7
8582,32,"Matching","Self",4,754,0.754,1,3,4,7
8583,32,"Matching","Self",4,437,0.437,1,3,4,7
8584,32,"Matching","Self",4,501,0.501,1,3,4,7
8585,32,"Matching","Self",4,969,0.969,1,3,4,7
8586,32,"Matching","Self",4,377,0.377,1,3,4,7
8587,32,"Matching","Self",4,477,0.477,1,3,4,7
8588,32,"Matching","Self",4,524,0.524,1,3,4,7
8589,32,"Matching","Self",4,713,0.713,1,3,4,7
8590,32,"Matching","Self",4,665,0.665,1,3,4,7
8591,32,"Matching","Self",4,534,0.534,1,3,4,7
8592,32,"Matching","Self",4,586,0.586,1,3,4,7
8593,32,"Matching","Self",4,512,0.512,1,3,4,7
8594,32,"Matching","Self",4,483,0.483,1,3,4,7
8595,32,"Matching","Self",4,589,0.589,1,3,4,7
8596,32,"Matching","Self",4,519,0.519,1,3,4,7
8597,32,"Matching","Self",4,642,0.642,1,3,4,7
8598,32,"Matching","Self",4,513,0.513,1,3,4,7
8599,32,"Matching","Self",4,598,0.598,1,3,4,7
8600,32,"Matching","Self",4,887,0.887,1,3,4,7
8601,32,"Matching","Self",4,369,0.369,1,3,4,7
8602,32,"Matching","Self",4,614,0.614,1,3,4,7
8603,32,"Matching","Self",4,428,0.428,1,3,4,7
8604,32,"Matching","Self",4,524,0.524,1,3,4,7
8605,32,"Matching","Celebrity",1,875,0.875,1,2,3,3
8606,32,"Matching","Celebrity",1,532,0.532,1,2,3,3
8607,32,"Matching","Celebrity",1,947,0.947,1,2,3,3
8608,32,"Matching","Celebrity",1,806,0.806,0,2,3,3
8609,32,"Matching","Celebrity",1,468,0.468,1,2,3,3
8610,32,"Matching","Celebrity",1,646,0.646,1,2,3,3
8611,32,"Matching","Celebrity",1,670,0.67,1,2,3,3
8612,32,"Matching","Celebrity",1,504,0.504,1,2,3,3
8613,32,"Matching","Celebrity",1,585,0.585,1,2,3,3
8614,32,"Matching","Celebrity",1,801,0.801,1,2,3,3
8615,32,"Matching","Celebrity",1,689,0.689,1,2,3,3
8616,32,"Matching","Celebrity",1,560,0.56,1,2,3,3
8617,32,"Matching","Celebrity",1,521,0.521,1,2,3,3
8618,32,"Matching","Celebrity",1,791,0.791,1,2,3,3
8619,32,"Matching","Celebrity",1,566,0.566,1,2,3,3
8620,32,"Matching","Celebrity",1,607,0.607,1,2,3,3
8621,32,"Matching","Celebrity",1,416,0.416,1,2,3,3
8622,32,"Matching","Celebrity",1,515,0.515,1,2,3,3
8623,32,"Matching","Celebrity",1,688,0.688,0,2,3,3
8624,32,"Matching","Celebrity",1,559,0.559,1,2,3,3
8625,32,"Matching","Celebrity",1,578,0.578,1,2,3,3
8626,32,"Matching","Celebrity",1,619,0.619,1,2,3,3
8627,32,"Matching","Celebrity",2,752,0.752,1,4,3,6
8628,32,"Matching","Celebrity",2,624,0.624,1,4,3,6
8629,32,"Matching","Celebrity",2,745,0.745,1,4,3,6
8630,32,"Matching","Celebrity",2,424,0.424,1,4,3,6
8631,32,"Matching","Celebrity",2,961,0.961,1,4,3,6
8632,32,"Matching","Celebrity",2,522,0.522,1,4,3,6
8633,32,"Matching","Celebrity",2,520,0.52,1,4,3,6
