"X","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
38714,53,"Matching","Stranger",2,417,0.417,0
38715,53,"Matching","Stranger",2,217,0.217,1
38716,53,"Matching","Stranger",2,384,0.384,1
38717,53,"Matching","Stranger",2,284,0.284,1
38718,53,"Matching","Stranger",2,217,0.217,0
38719,53,"Matching","Stranger",2,250,0.25,1
38720,53,"Matching","Stranger",2,234,0.234,0
38721,53,"Matching","Stranger",2,217,0.217,0
38722,53,"Matching","Stranger",2,217,0.217,0
38723,53,"Matching","Stranger",2,400,0.4,1
38724,53,"Matching","Stranger",2,217,0.217,1
38725,53,"Matching","Stranger",2,233,0.233,0
38726,53,"Matching","Stranger",2,333,0.333,1
38727,53,"Matching","Stranger",2,217,0.217,0
38728,53,"Matching","Stranger",2,217,0.217,1
38729,53,"Matching","Stranger",2,217,0.217,1
38730,53,"Matching","Stranger",2,267,0.267,0
38731,53,"Matching","Stranger",2,217,0.217,1
38732,53,"Matching","Stranger",2,317,0.317,0
38733,53,"Matching","Stranger",2,217,0.217,1
38734,53,"Matching","Stranger",2,217,0.217,0
38735,53,"Matching","Stranger",2,217,0.217,0
38736,53,"Matching","Stranger",2,217,0.217,1
38737,53,"Matching","Stranger",2,217,0.217,1
38738,53,"Matching","Stranger",2,217,0.217,1
38739,53,"Matching","Stranger",2,217,0.217,1
38740,53,"Matching","Stranger",2,234,0.234,1
38741,53,"Matching","Stranger",2,250,0.25,0
38742,53,"Matching","Stranger",2,217,0.217,0
38743,53,"Matching","Stranger",2,217,0.217,1
38744,53,"Matching","Stranger",2,217,0.217,0
38745,53,"Matching","Stranger",2,217,0.217,1
38746,53,"Matching","Stranger",2,250,0.25,1
38747,53,"Matching","Stranger",2,217,0.217,1
38748,53,"Matching","Stranger",2,217,0.217,0
38749,53,"Matching","Stranger",2,233,0.233,1
38750,53,"Matching","Stranger",2,217,0.217,0
38751,53,"Matching","Stranger",2,217,0.217,0
38752,53,"Matching","Stranger",2,250,0.25,0
38753,53,"Matching","Stranger",2,217,0.217,1
38754,53,"Matching","Stranger",2,217,0.217,0
38755,53,"Matching","Stranger",2,217,0.217,0
38756,53,"Matching","Stranger",2,234,0.234,1
38757,53,"Matching","Stranger",2,217,0.217,0
38758,53,"Matching","Stranger",2,250,0.25,1
38759,53,"Matching","Stranger",2,334,0.334,0
38760,53,"Matching","Stranger",2,250,0.25,0
38761,53,"Matching","Stranger",2,217,0.217,0
38762,53,"Matching","Stranger",2,217,0.217,0
38763,53,"Matching","Stranger",2,217,0.217,0
38764,53,"Matching","Stranger",2,217,0.217,0
38765,53,"Matching","Stranger",2,217,0.217,0
38766,53,"Matching","Stranger",2,217,0.217,0
38767,53,"Matching","Stranger",2,217,0.217,0
38768,53,"Matching","Stranger",2,217,0.217,0
38769,53,"Matching","Stranger",2,217,0.217,1
38770,53,"Matching","Stranger",2,217,0.217,0
38771,53,"Nonmatching","Self",1,433,0.433,1
38772,53,"Nonmatching","Self",1,217,0.217,0
38773,53,"Nonmatching","Self",1,334,0.334,0
38774,53,"Nonmatching","Self",1,217,0.217,0
38775,53,"Nonmatching","Self",1,217,0.217,1
38776,53,"Nonmatching","Self",1,217,0.217,0
38777,53,"Nonmatching","Self",1,300,0.3,1
38778,53,"Nonmatching","Self",1,217,0.217,1
38779,53,"Nonmatching","Self",1,217,0.217,1
38780,53,"Nonmatching","Self",1,217,0.217,1
38781,53,"Nonmatching","Self",1,217,0.217,1
38782,53,"Nonmatching","Self",1,217,0.217,0
38783,53,"Nonmatching","Self",1,217,0.217,1
38784,53,"Nonmatching","Self",1,217,0.217,0
38785,53,"Nonmatching","Self",1,234,0.234,0
38786,53,"Nonmatching","Self",1,217,0.217,1
38787,53,"Nonmatching","Self",1,217,0.217,1
38788,53,"Nonmatching","Self",1,217,0.217,0
38789,53,"Nonmatching","Self",1,217,0.217,1
38790,53,"Nonmatching","Self",1,333,0.333,1
38791,53,"Nonmatching","Self",1,250,0.25,0
38792,53,"Nonmatching","Self",1,217,0.217,0
38793,53,"Nonmatching","Self",1,417,0.417,1
38794,53,"Nonmatching","Self",1,217,0.217,0
38795,53,"Nonmatching","Self",1,217,0.217,1
38796,53,"Nonmatching","Self",1,217,0.217,0
38797,53,"Nonmatching","Self",1,217,0.217,0
38798,53,"Nonmatching","Self",1,217,0.217,0
38799,53,"Nonmatching","Self",1,217,0.217,1
38800,53,"Nonmatching","Self",1,217,0.217,0
38801,53,"Nonmatching","Self",1,217,0.217,0
38802,53,"Nonmatching","Self",1,217,0.217,0
38803,53,"Nonmatching","Self",1,284,0.284,0
38804,53,"Nonmatching","Self",1,250,0.25,0
38805,53,"Nonmatching","Self",1,217,0.217,0
38806,53,"Nonmatching","Self",1,217,0.217,0
38807,53,"Nonmatching","Self",1,234,0.234,0
38808,53,"Nonmatching","Self",1,217,0.217,1
38809,53,"Nonmatching","Self",1,217,0.217,1
38810,53,"Nonmatching","Self",1,234,0.234,0
38811,53,"Nonmatching","Self",1,217,0.217,1
38812,53,"Nonmatching","Self",1,300,0.3,1
38813,53,"Nonmatching","Self",1,217,0.217,1
38814,53,"Nonmatching","Self",1,283,0.283,1
38815,53,"Nonmatching","Self",1,217,0.217,0
38816,53,"Nonmatching","Self",1,217,0.217,0
38817,53,"Nonmatching","Self",1,217,0.217,1
38818,53,"Nonmatching","Self",1,217,0.217,0
38819,53,"Nonmatching","Self",1,217,0.217,1
38820,53,"Nonmatching","Self",1,217,0.217,1
38821,53,"Nonmatching","Self",1,217,0.217,1
38822,53,"Nonmatching","Self",1,217,0.217,0
38823,53,"Nonmatching","Self",1,217,0.217,0
38824,53,"Nonmatching","Self",1,217,0.217,1
38825,53,"Nonmatching","Self",1,217,0.217,1
38826,53,"Nonmatching","Self",1,234,0.234,1
38827,53,"Nonmatching","Self",1,217,0.217,0
38828,53,"Nonmatching","Self",1,434,0.434,1
38829,53,"Nonmatching","Self",1,417,0.417,0
38830,53,"Nonmatching","Self",1,217,0.217,1
38831,53,"Nonmatching","Self",1,217,0.217,1
38832,53,"Nonmatching","Self",1,250,0.25,0
38833,53,"Nonmatching","Self",1,217,0.217,1
38834,53,"Nonmatching","Self",1,267,0.267,1
38835,53,"Nonmatching","Self",1,217,0.217,1
38836,53,"Nonmatching","Self",1,217,0.217,0
38837,53,"Nonmatching","Self",1,217,0.217,1
38838,53,"Nonmatching","Self",1,217,0.217,1
38839,53,"Nonmatching","Self",1,217,0.217,1
38840,53,"Nonmatching","Self",1,217,0.217,1
38841,53,"Nonmatching","Self",1,267,0.267,1
38842,53,"Nonmatching","Self",1,317,0.317,0
38843,53,"Nonmatching","Self",1,217,0.217,1
38844,53,"Nonmatching","Self",1,217,0.217,1
38845,53,"Nonmatching","Self",1,267,0.267,1
38846,53,"Nonmatching","Self",1,217,0.217,1
38847,53,"Nonmatching","Self",1,217,0.217,0
38848,53,"Nonmatching","Self",1,434,0.434,0
38849,53,"Nonmatching","Self",1,217,0.217,1
38850,53,"Nonmatching","Self",1,217,0.217,1
38851,53,"Nonmatching","Self",1,217,0.217,0
38852,53,"Nonmatching","Self",1,234,0.234,1
38853,53,"Nonmatching","Self",2,217,0.217,1
38854,53,"Nonmatching","Self",2,267,0.267,0
38855,53,"Nonmatching","Self",2,283,0.283,1
38856,53,"Nonmatching","Self",2,450,0.45,0
38857,53,"Nonmatching","Self",2,283,0.283,1
38858,53,"Nonmatching","Self",2,217,0.217,0
38859,53,"Nonmatching","Self",2,217,0.217,0
38860,53,"Nonmatching","Self",2,267,0.267,0
38861,53,"Nonmatching","Self",2,317,0.317,0
38862,53,"Nonmatching","Self",2,217,0.217,1
38863,53,"Nonmatching","Self",2,217,0.217,0
38864,53,"Nonmatching","Self",2,217,0.217,0
38865,53,"Nonmatching","Self",2,234,0.234,1
38866,53,"Nonmatching","Self",2,433,0.433,1
38867,53,"Nonmatching","Self",2,217,0.217,1
38868,53,"Nonmatching","Self",2,300,0.3,0
38869,53,"Nonmatching","Self",2,267,0.267,1
38870,53,"Nonmatching","Self",2,217,0.217,1
38871,53,"Nonmatching","Self",2,217,0.217,1
38872,53,"Nonmatching","Self",2,417,0.417,0
38873,53,"Nonmatching","Self",2,250,0.25,1
38874,53,"Nonmatching","Self",2,367,0.367,1
38875,53,"Nonmatching","Self",2,217,0.217,0
38876,53,"Nonmatching","Self",2,217,0.217,1
38877,53,"Nonmatching","Self",2,217,0.217,0
38878,53,"Nonmatching","Self",2,234,0.234,1
38879,53,"Nonmatching","Self",2,400,0.4,0
38880,53,"Nonmatching","Self",2,333,0.333,0
38881,53,"Nonmatching","Self",2,234,0.234,1
38882,53,"Nonmatching","Self",2,217,0.217,1
38883,53,"Nonmatching","Self",2,217,0.217,1
38884,53,"Nonmatching","Self",2,234,0.234,1
38885,53,"Nonmatching","Self",2,217,0.217,1
38886,53,"Nonmatching","Self",2,250,0.25,0
38887,53,"Nonmatching","Self",2,217,0.217,0
38888,53,"Nonmatching","Self",2,217,0.217,1
38889,53,"Nonmatching","Self",2,217,0.217,0
38890,53,"Nonmatching","Self",2,234,0.234,0
38891,53,"Nonmatching","Self",2,217,0.217,0
38892,53,"Nonmatching","Self",2,300,0.3,1
38893,53,"Nonmatching","Self",2,217,0.217,1
38894,53,"Nonmatching","Self",2,217,0.217,1
38895,53,"Nonmatching","Self",2,217,0.217,1
38896,53,"Nonmatching","Self",2,217,0.217,1
38897,53,"Nonmatching","Self",2,234,0.234,0
38898,53,"Nonmatching","Self",2,234,0.234,0
38899,53,"Nonmatching","Self",2,250,0.25,0
38900,53,"Nonmatching","Self",2,217,0.217,1
38901,53,"Nonmatching","Self",2,217,0.217,1
38902,53,"Nonmatching","Self",2,217,0.217,1
38903,53,"Nonmatching","Self",2,234,0.234,1
38904,53,"Nonmatching","Self",2,217,0.217,1
38905,53,"Nonmatching","Self",2,217,0.217,1
38906,53,"Nonmatching","Self",2,250,0.25,0
38907,53,"Nonmatching","Self",2,217,0.217,0
38908,53,"Nonmatching","Self",2,317,0.317,1
38909,53,"Nonmatching","Self",2,333,0.333,0
38910,53,"Nonmatching","Self",2,217,0.217,0
38911,53,"Nonmatching","Self",2,217,0.217,0
38912,53,"Nonmatching","Self",2,217,0.217,0
38913,53,"Nonmatching","Self",2,217,0.217,0
38914,53,"Nonmatching","Self",2,217,0.217,0
38915,53,"Nonmatching","Self",2,217,0.217,1
38916,53,"Nonmatching","Self",2,217,0.217,1
38917,53,"Nonmatching","Self",2,250,0.25,1
38918,53,"Nonmatching","Self",2,217,0.217,1
38919,53,"Nonmatching","Self",2,217,0.217,0
38920,53,"Nonmatching","Self",2,217,0.217,1
38921,53,"Nonmatching","Self",2,217,0.217,1
38922,53,"Nonmatching","Self",2,217,0.217,0
38923,53,"Nonmatching","Self",2,267,0.267,1
38924,53,"Nonmatching","Self",2,217,0.217,1
38925,53,"Nonmatching","Self",2,217,0.217,0
38926,53,"Nonmatching","Self",2,217,0.217,1
38927,53,"Nonmatching","Self",2,217,0.217,1
38928,53,"Nonmatching","Self",2,417,0.417,1
38929,53,"Nonmatching","Self",2,217,0.217,1
38930,53,"Nonmatching","Self",2,500,0.5,1
38931,53,"Nonmatching","Self",2,284,0.284,1
38932,53,"Nonmatching","Self",2,217,0.217,0
38933,53,"Nonmatching","Self",2,217,0.217,1
38934,53,"Nonmatching","Self",2,217,0.217,0
38935,53,"Nonmatching","Self",2,317,0.317,1
38936,53,"Nonmatching","Self",2,217,0.217,1
38937,53,"Nonmatching","Self",2,217,0.217,1
38938,53,"Nonmatching","Self",2,217,0.217,1
38939,53,"Nonmatching","Self",2,234,0.234,1
38940,53,"Nonmatching","Self",2,217,0.217,1
38941,53,"Nonmatching","Self",2,217,0.217,1
38942,53,"Nonmatching","Stranger",1,217,0.217,1
38943,53,"Nonmatching","Stranger",1,217,0.217,0
38944,53,"Nonmatching","Stranger",1,317,0.317,1
38945,53,"Nonmatching","Stranger",1,283,0.283,0
38946,53,"Nonmatching","Stranger",1,217,0.217,1
38947,53,"Nonmatching","Stranger",1,217,0.217,0
38948,53,"Nonmatching","Stranger",1,217,0.217,1
38949,53,"Nonmatching","Stranger",1,300,0.3,0
38950,53,"Nonmatching","Stranger",1,217,0.217,0
38951,53,"Nonmatching","Stranger",1,400,0.4,1
38952,53,"Nonmatching","Stranger",1,217,0.217,1
38953,53,"Nonmatching","Stranger",1,234,0.234,0
38954,53,"Nonmatching","Stranger",1,217,0.217,1
38955,53,"Nonmatching","Stranger",1,217,0.217,0
38956,53,"Nonmatching","Stranger",1,217,0.217,0
38957,53,"Nonmatching","Stranger",1,217,0.217,0
38958,53,"Nonmatching","Stranger",1,350,0.35,0
38959,53,"Nonmatching","Stranger",1,267,0.267,0
38960,53,"Nonmatching","Stranger",1,234,0.234,1
38961,53,"Nonmatching","Stranger",1,217,0.217,1
38962,53,"Nonmatching","Stranger",1,217,0.217,0
38963,53,"Nonmatching","Stranger",1,217,0.217,0
38964,53,"Nonmatching","Stranger",1,217,0.217,1
38965,53,"Nonmatching","Stranger",1,217,0.217,0
38966,53,"Nonmatching","Stranger",1,300,0.3,0
38967,53,"Nonmatching","Stranger",1,283,0.283,1
38968,53,"Nonmatching","Stranger",1,217,0.217,0
38969,53,"Nonmatching","Stranger",1,217,0.217,1
38970,53,"Nonmatching","Stranger",1,600,0.6,1
38971,53,"Nonmatching","Stranger",1,217,0.217,0
38972,53,"Nonmatching","Stranger",1,217,0.217,0
38973,53,"Nonmatching","Stranger",1,217,0.217,1
38974,53,"Nonmatching","Stranger",1,217,0.217,1
38975,53,"Nonmatching","Stranger",1,217,0.217,1
38976,53,"Nonmatching","Stranger",1,217,0.217,1
38977,53,"Nonmatching","Stranger",1,234,0.234,0
38978,53,"Nonmatching","Stranger",1,217,0.217,1
38979,53,"Nonmatching","Stranger",1,217,0.217,1
38980,53,"Nonmatching","Stranger",1,217,0.217,1
38981,53,"Nonmatching","Stranger",1,217,0.217,1
38982,53,"Nonmatching","Stranger",1,217,0.217,1
38983,53,"Nonmatching","Stranger",1,300,0.3,1
38984,53,"Nonmatching","Stranger",1,383,0.383,1
38985,53,"Nonmatching","Stranger",1,317,0.317,1
38986,53,"Nonmatching","Stranger",1,217,0.217,0
38987,53,"Nonmatching","Stranger",1,217,0.217,0
38988,53,"Nonmatching","Stranger",1,417,0.417,1
38989,53,"Nonmatching","Stranger",1,617,0.617,1
38990,53,"Nonmatching","Stranger",1,217,0.217,1
38991,53,"Nonmatching","Stranger",1,217,0.217,0
38992,53,"Nonmatching","Stranger",1,283,0.283,0
38993,53,"Nonmatching","Stranger",1,217,0.217,1
38994,53,"Nonmatching","Stranger",1,217,0.217,0
38995,53,"Nonmatching","Stranger",1,250,0.25,0
38996,53,"Nonmatching","Stranger",1,217,0.217,1
38997,53,"Nonmatching","Stranger",1,284,0.284,0
38998,53,"Nonmatching","Stranger",1,217,0.217,0
38999,53,"Nonmatching","Stranger",1,217,0.217,1
39000,53,"Nonmatching","Stranger",1,217,0.217,1
39001,53,"Nonmatching","Stranger",1,217,0.217,1
39002,53,"Nonmatching","Stranger",1,217,0.217,1
39003,53,"Nonmatching","Stranger",1,217,0.217,0
39004,53,"Nonmatching","Stranger",1,217,0.217,1
39005,53,"Nonmatching","Stranger",1,217,0.217,1
39006,53,"Nonmatching","Stranger",1,217,0.217,1
39007,53,"Nonmatching","Stranger",1,217,0.217,1
39008,53,"Nonmatching","Stranger",1,217,0.217,1
39009,53,"Nonmatching","Stranger",1,217,0.217,1
39010,53,"Nonmatching","Stranger",1,217,0.217,1
39011,53,"Nonmatching","Stranger",1,217,0.217,1
39012,53,"Nonmatching","Stranger",1,234,0.234,1
39013,53,"Nonmatching","Stranger",1,217,0.217,0
39014,53,"Nonmatching","Stranger",1,267,0.267,0
39015,53,"Nonmatching","Stranger",1,217,0.217,1
39016,53,"Nonmatching","Stranger",1,217,0.217,1
39017,53,"Nonmatching","Stranger",1,217,0.217,1
39018,53,"Nonmatching","Stranger",1,217,0.217,0
39019,53,"Nonmatching","Stranger",1,217,0.217,1
39020,53,"Nonmatching","Stranger",1,250,0.25,1
39021,53,"Nonmatching","Stranger",1,250,0.25,0
39022,53,"Nonmatching","Stranger",1,217,0.217,1
39023,53,"Nonmatching","Stranger",1,217,0.217,1
39024,53,"Nonmatching","Stranger",1,217,0.217,1
39025,53,"Nonmatching","Stranger",1,217,0.217,1
39026,53,"Nonmatching","Stranger",1,300,0.3,1
39027,53,"Nonmatching","Stranger",1,217,0.217,1
39028,53,"Nonmatching","Stranger",1,250,0.25,1
39029,53,"Nonmatching","Stranger",1,217,0.217,0
39030,53,"Nonmatching","Stranger",2,317,0.317,1
39031,53,"Nonmatching","Stranger",2,250,0.25,0
39032,53,"Nonmatching","Stranger",2,217,0.217,0
39033,53,"Nonmatching","Stranger",2,217,0.217,1
39034,53,"Nonmatching","Stranger",2,367,0.367,1
39035,53,"Nonmatching","Stranger",2,217,0.217,1
39036,53,"Nonmatching","Stranger",2,217,0.217,0
39037,53,"Nonmatching","Stranger",2,217,0.217,1
39038,53,"Nonmatching","Stranger",2,217,0.217,1
39039,53,"Nonmatching","Stranger",2,217,0.217,1
39040,53,"Nonmatching","Stranger",2,217,0.217,0
39041,53,"Nonmatching","Stranger",2,217,0.217,1
39042,53,"Nonmatching","Stranger",2,217,0.217,1
39043,53,"Nonmatching","Stranger",2,217,0.217,1
39044,53,"Nonmatching","Stranger",2,217,0.217,1
39045,53,"Nonmatching","Stranger",2,333,0.333,1
39046,53,"Nonmatching","Stranger",2,267,0.267,0
39047,53,"Nonmatching","Stranger",2,217,0.217,0
39048,53,"Nonmatching","Stranger",2,217,0.217,0
39049,53,"Nonmatching","Stranger",2,217,0.217,0
39050,53,"Nonmatching","Stranger",2,217,0.217,1
39051,53,"Nonmatching","Stranger",2,217,0.217,0
39052,53,"Nonmatching","Stranger",2,217,0.217,1
39053,53,"Nonmatching","Stranger",2,217,0.217,0
39054,53,"Nonmatching","Stranger",2,217,0.217,0
39055,53,"Nonmatching","Stranger",2,217,0.217,1
39056,53,"Nonmatching","Stranger",2,217,0.217,1
39057,53,"Nonmatching","Stranger",2,217,0.217,0
39058,53,"Nonmatching","Stranger",2,251,0.251,1
39059,53,"Nonmatching","Stranger",2,217,0.217,0
39060,53,"Nonmatching","Stranger",2,217,0.217,0
39061,53,"Nonmatching","Stranger",2,250,0.25,1
39062,53,"Nonmatching","Stranger",2,217,0.217,0
39063,53,"Nonmatching","Stranger",2,250,0.25,1
39064,53,"Nonmatching","Stranger",2,250,0.25,1
39065,53,"Nonmatching","Stranger",2,217,0.217,0
39066,53,"Nonmatching","Stranger",2,234,0.234,1
39067,53,"Nonmatching","Stranger",2,350,0.35,0
39068,53,"Nonmatching","Stranger",2,217,0.217,0
39069,53,"Nonmatching","Stranger",2,217,0.217,1
39070,53,"Nonmatching","Stranger",2,217,0.217,1
39071,53,"Nonmatching","Stranger",2,217,0.217,0
39072,53,"Nonmatching","Stranger",2,217,0.217,1
39073,53,"Nonmatching","Stranger",2,217,0.217,0
39074,53,"Nonmatching","Stranger",2,250,0.25,1
39075,53,"Nonmatching","Stranger",2,217,0.217,1
39076,53,"Nonmatching","Stranger",2,217,0.217,1
39077,53,"Nonmatching","Stranger",2,217,0.217,0
39078,53,"Nonmatching","Stranger",2,217,0.217,0
39079,53,"Nonmatching","Stranger",2,217,0.217,0
39080,53,"Nonmatching","Stranger",2,217,0.217,1
39081,53,"Nonmatching","Stranger",2,234,0.234,1
39082,53,"Nonmatching","Stranger",2,217,0.217,1
39083,53,"Nonmatching","Stranger",2,217,0.217,1
39084,53,"Nonmatching","Stranger",2,333,0.333,0
39085,53,"Nonmatching","Stranger",2,217,0.217,0
39086,53,"Nonmatching","Stranger",2,217,0.217,0
39087,53,"Nonmatching","Stranger",2,267,0.267,1
39088,53,"Nonmatching","Stranger",2,267,0.267,1
39089,53,"Nonmatching","Stranger",2,234,0.234,0
39090,53,"Nonmatching","Stranger",2,217,0.217,1
39091,53,"Nonmatching","Stranger",2,400,0.4,1
39092,53,"Nonmatching","Stranger",2,217,0.217,0
39093,53,"Nonmatching","Stranger",2,217,0.217,0
39094,53,"Nonmatching","Stranger",2,234,0.234,0
39095,53,"Nonmatching","Stranger",2,284,0.284,1
39096,53,"Nonmatching","Stranger",2,250,0.25,1
39097,53,"Nonmatching","Stranger",2,217,0.217,0
39098,53,"Nonmatching","Stranger",2,217,0.217,1
39099,53,"Nonmatching","Stranger",2,217,0.217,1
39100,53,"Nonmatching","Stranger",2,217,0.217,0
39101,53,"Nonmatching","Stranger",2,217,0.217,1
39102,53,"Nonmatching","Stranger",2,217,0.217,0
39103,53,"Nonmatching","Stranger",2,217,0.217,1
39104,53,"Nonmatching","Stranger",2,217,0.217,0
39105,53,"Nonmatching","Stranger",2,217,0.217,1
39106,53,"Nonmatching","Stranger",2,217,0.217,1
39107,53,"Nonmatching","Stranger",2,217,0.217,1
39108,53,"Nonmatching","Stranger",2,217,0.217,1
39109,53,"Nonmatching","Stranger",2,217,0.217,0
39110,53,"Nonmatching","Stranger",2,350,0.35,1
39111,53,"Nonmatching","Stranger",2,234,0.234,0
39112,53,"Nonmatching","Stranger",2,217,0.217,1
39113,53,"Nonmatching","Stranger",2,433,0.433,0
39114,53,"Nonmatching","Stranger",2,383,0.383,1
39115,53,"Nonmatching","Stranger",2,317,0.317,1
39116,53,"Nonmatching","Stranger",2,217,0.217,0
39117,53,"Nonmatching","Stranger",2,217,0.217,1
39118,53,"Nonmatching","Stranger",2,217,0.217,0
39119,54,"Matching","Self",1,600,0.6,1
39120,54,"Matching","Self",1,784,0.784,1
39121,54,"Matching","Self",1,767,0.767,1
39122,54,"Matching","Self",1,567,0.567,1
39123,54,"Matching","Self",1,633,0.633,0
39124,54,"Matching","Self",1,667,0.667,1
39125,54,"Matching","Self",1,750,0.75,1
39126,54,"Matching","Self",1,634,0.634,1
39127,54,"Matching","Self",1,667,0.667,1
39128,54,"Matching","Self",1,667,0.667,1
39129,54,"Matching","Self",1,600,0.6,1
39130,54,"Matching","Self",1,750,0.75,1
39131,54,"Matching","Self",1,800,0.8,1
39132,54,"Matching","Self",1,550,0.55,1
39133,54,"Matching","Self",1,500,0.5,1
39134,54,"Matching","Self",1,533,0.533,1
39135,54,"Matching","Self",1,600,0.6,1
39136,54,"Matching","Self",1,817,0.817,1
39137,54,"Matching","Self",1,467,0.467,1
39138,54,"Matching","Self",1,467,0.467,1
39139,54,"Matching","Self",1,533,0.533,1
39140,54,"Matching","Self",1,667,0.667,1
39141,54,"Matching","Self",1,617,0.617,1
39142,54,"Matching","Self",1,483,0.483,1
39143,54,"Matching","Self",1,433,0.433,1
39144,54,"Matching","Self",1,450,0.45,1
39145,54,"Matching","Self",1,650,0.65,1
39146,54,"Matching","Self",1,634,0.634,1
39147,54,"Matching","Self",1,550,0.55,1
39148,54,"Matching","Self",1,533,0.533,1
39149,54,"Matching","Self",1,450,0.45,1
39150,54,"Matching","Self",1,450,0.45,1
39151,54,"Matching","Self",1,650,0.65,1
39152,54,"Matching","Self",1,617,0.617,1
39153,54,"Matching","Self",1,584,0.584,1
39154,54,"Matching","Self",1,483,0.483,1
39155,54,"Matching","Self",1,917,0.917,0
39156,54,"Matching","Self",1,850,0.85,1
39157,54,"Matching","Self",1,533,0.533,1
39158,54,"Matching","Self",1,417,0.417,1
39159,54,"Matching","Self",1,517,0.517,1
39160,54,"Matching","Self",1,350,0.35,1
39161,54,"Matching","Self",1,667,0.667,1
39162,54,"Matching","Self",1,584,0.584,1
39163,54,"Matching","Self",1,617,0.617,1
39164,54,"Matching","Self",1,717,0.717,1
39165,54,"Matching","Self",1,583,0.583,1
39166,54,"Matching","Self",1,567,0.567,1
39167,54,"Matching","Self",1,783,0.783,1
39168,54,"Matching","Self",1,1067,1.067,1
39169,54,"Matching","Self",1,950,0.95,1
39170,54,"Matching","Self",1,467,0.467,0
39171,54,"Matching","Self",1,483,0.483,1
39172,54,"Matching","Self",1,800,0.8,0
39173,54,"Matching","Self",1,484,0.484,1
39174,54,"Matching","Self",1,484,0.484,1
39175,54,"Matching","Self",1,483,0.483,1
39176,54,"Matching","Self",1,567,0.567,1
39177,54,"Matching","Self",1,500,0.5,1
39178,54,"Matching","Self",1,617,0.617,1
39179,54,"Matching","Self",1,534,0.534,1
39180,54,"Matching","Self",1,683,0.683,1
39181,54,"Matching","Self",1,367,0.367,1
39182,54,"Matching","Self",1,517,0.517,1
39183,54,"Matching","Self",1,567,0.567,1
39184,54,"Matching","Self",1,650,0.65,1
39185,54,"Matching","Self",1,800,0.8,1
39186,54,"Matching","Self",1,583,0.583,1
39187,54,"Matching","Self",1,534,0.534,1
39188,54,"Matching","Self",1,650,0.65,1
39189,54,"Matching","Self",1,700,0.7,1
39190,54,"Matching","Self",1,533,0.533,1
39191,54,"Matching","Self",1,484,0.484,1
39192,54,"Matching","Self",1,567,0.567,1
39193,54,"Matching","Self",1,434,0.434,1
39194,54,"Matching","Self",1,850,0.85,1
39195,54,"Matching","Self",1,567,0.567,1
39196,54,"Matching","Self",1,584,0.584,1
39197,54,"Matching","Self",1,567,0.567,1
39198,54,"Matching","Self",1,617,0.617,1
39199,54,"Matching","Self",1,617,0.617,1
39200,54,"Matching","Self",1,383,0.383,1
39201,54,"Matching","Self",1,567,0.567,1
39202,54,"Matching","Self",1,1050,1.05,1
39203,54,"Matching","Self",1,384,0.384,1
39204,54,"Matching","Self",1,600,0.6,1
39205,54,"Matching","Self",1,617,0.617,1
39206,54,"Matching","Self",1,500,0.5,1
39207,54,"Matching","Self",1,600,0.6,1
39208,54,"Matching","Self",1,467,0.467,1
39209,54,"Matching","Self",1,450,0.45,1
39210,54,"Matching","Self",1,517,0.517,1
39211,54,"Matching","Self",1,667,0.667,1
39212,54,"Matching","Self",1,500,0.5,1
39213,54,"Matching","Self",2,600,0.6,1
39214,54,"Matching","Self",2,467,0.467,1
39215,54,"Matching","Self",2,517,0.517,1
39216,54,"Matching","Self",2,717,0.717,1
39217,54,"Matching","Self",2,550,0.55,1
39218,54,"Matching","Self",2,567,0.567,1
39219,54,"Matching","Self",2,583,0.583,0
39220,54,"Matching","Self",2,583,0.583,1
39221,54,"Matching","Self",2,650,0.65,1
39222,54,"Matching","Self",2,617,0.617,1
39223,54,"Matching","Self",2,534,0.534,1
39224,54,"Matching","Self",2,567,0.567,1
39225,54,"Matching","Self",2,600,0.6,1
39226,54,"Matching","Self",2,450,0.45,1
39227,54,"Matching","Self",2,750,0.75,1
39228,54,"Matching","Self",2,567,0.567,1
39229,54,"Matching","Self",2,617,0.617,1
39230,54,"Matching","Self",2,683,0.683,1
39231,54,"Matching","Self",2,750,0.75,1
39232,54,"Matching","Self",2,600,0.6,1
39233,54,"Matching","Self",2,750,0.75,1
39234,54,"Matching","Self",2,667,0.667,1
39235,54,"Matching","Self",2,550,0.55,1
39236,54,"Matching","Self",2,550,0.55,1
39237,54,"Matching","Self",2,600,0.6,1
39238,54,"Matching","Self",2,617,0.617,1
39239,54,"Matching","Self",2,483,0.483,1
39240,54,"Matching","Self",2,517,0.517,1
39241,54,"Matching","Self",2,467,0.467,1
39242,54,"Matching","Self",2,533,0.533,1
39243,54,"Matching","Self",2,567,0.567,1
39244,54,"Matching","Self",2,550,0.55,1
39245,54,"Matching","Self",2,583,0.583,1
39246,54,"Matching","Self",2,550,0.55,1
39247,54,"Matching","Self",2,684,0.684,1
39248,54,"Matching","Self",2,783,0.783,1
39249,54,"Matching","Self",2,517,0.517,1
39250,54,"Matching","Self",2,883,0.883,1
39251,54,"Matching","Self",2,600,0.6,1
39252,54,"Matching","Self",2,533,0.533,1
39253,54,"Matching","Self",2,500,0.5,1
39254,54,"Matching","Self",2,567,0.567,1
