"X","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
8902,25,"Matching","Stranger",1,1334,1.334,0
8903,25,"Matching","Stranger",1,1050,1.05,1
8904,25,"Matching","Stranger",1,600,0.6,1
8905,25,"Matching","Stranger",1,900,0.9,1
8906,25,"Matching","Stranger",1,750,0.75,1
8907,25,"Matching","Stranger",1,634,0.634,1
8908,25,"Matching","Stranger",1,1000,1,1
8909,25,"Matching","Stranger",1,784,0.784,1
8910,25,"Matching","Stranger",1,917,0.917,1
8911,25,"Matching","Stranger",1,1050,1.05,1
8912,25,"Matching","Stranger",1,1167,1.167,1
8913,25,"Matching","Stranger",1,867,0.867,1
8914,25,"Matching","Stranger",1,850,0.85,0
8915,25,"Matching","Stranger",1,1000,1,1
8916,25,"Matching","Stranger",1,900,0.9,1
8917,25,"Matching","Stranger",1,884,0.884,1
8918,25,"Matching","Stranger",1,934,0.934,1
8919,25,"Matching","Stranger",1,1200,1.2,0
8920,25,"Matching","Stranger",1,767,0.767,1
8921,25,"Matching","Stranger",1,1384,1.384,1
8922,25,"Matching","Stranger",1,1267,1.267,1
8923,25,"Matching","Stranger",1,1332,1.332,1
8924,25,"Matching","Stranger",1,1267,1.267,1
8925,25,"Matching","Stranger",1,1182,1.182,1
8926,25,"Matching","Stranger",1,1084,1.084,1
8927,25,"Matching","Stranger",1,1084,1.084,1
8928,25,"Matching","Stranger",1,1184,1.184,1
8929,25,"Matching","Stranger",1,1017,1.017,1
8930,25,"Matching","Stranger",1,1184,1.184,0
8931,25,"Matching","Stranger",1,1050,1.05,0
8932,25,"Matching","Stranger",1,1402,1.402,1
8933,25,"Matching","Stranger",1,1250,1.25,1
8934,25,"Matching","Stranger",1,934,0.934,1
8935,25,"Matching","Stranger",1,1200,1.2,1
8936,25,"Matching","Stranger",1,1117,1.117,1
8937,25,"Matching","Stranger",1,1317,1.317,1
8938,25,"Matching","Stranger",1,1284,1.284,1
8939,25,"Matching","Stranger",1,1467,1.467,1
8940,25,"Matching","Stranger",1,1150,1.15,1
8941,25,"Matching","Stranger",1,1317,1.317,1
8942,25,"Matching","Stranger",2,950,0.95,0
8943,25,"Matching","Stranger",2,850,0.85,0
8944,25,"Matching","Stranger",2,534,0.534,1
8945,25,"Matching","Stranger",2,950,0.95,0
8946,25,"Matching","Stranger",2,1000,1,1
8947,25,"Matching","Stranger",2,1117,1.117,1
8948,25,"Matching","Stranger",2,667,0.667,1
8949,25,"Matching","Stranger",2,284,0.284,0
8950,25,"Matching","Stranger",2,1100,1.1,1
8951,25,"Matching","Stranger",2,367,0.367,0
8952,25,"Matching","Stranger",2,950,0.95,0
8953,25,"Matching","Stranger",2,1067,1.067,0
8954,25,"Matching","Stranger",2,750,0.75,1
8955,25,"Matching","Stranger",2,950,0.95,1
8956,25,"Matching","Stranger",2,1067,1.067,1
8957,25,"Matching","Stranger",2,734,0.734,1
8958,25,"Matching","Stranger",2,900,0.9,1
8959,25,"Matching","Stranger",2,617,0.617,1
8960,25,"Matching","Stranger",2,884,0.884,0
8961,25,"Matching","Stranger",2,750,0.75,0
8962,25,"Matching","Stranger",2,1084,1.084,0
8963,25,"Matching","Stranger",2,819,0.819,1
8964,25,"Matching","Stranger",2,950,0.95,1
8965,25,"Matching","Stranger",2,1067,1.067,1
8966,25,"Matching","Stranger",2,1317,1.317,1
8967,25,"Matching","Stranger",2,1417,1.417,1
8968,25,"Matching","Stranger",2,1500,1.5,1
8969,25,"Matching","Stranger",2,1450,1.45,0
8970,25,"Matching","Stranger",2,1400,1.4,0
8971,25,"Matching","Stranger",2,1084,1.084,1
8972,25,"Matching","Stranger",2,1417,1.417,1
8973,25,"Matching","Stranger",2,1384,1.384,1
8974,25,"Matching","Stranger",2,1100,1.1,1
8975,25,"Matching","Stranger",2,1350,1.35,1
8976,25,"Matching","Stranger",2,1284,1.284,1
8977,25,"Matching","Stranger",2,851,0.851,1
8978,25,"Matching","Stranger",2,900,0.9,1
8979,25,"Matching","Stranger",2,1150,1.15,1
8980,25,"Matching","Stranger",2,1187,1.187,1
8981,25,"Matching","Stranger",2,1217,1.217,1
8982,25,"Matching","Stranger",2,1317,1.317,1
8983,25,"Matching","Stranger",2,1267,1.267,1
8984,25,"Matching","Stranger",2,1334,1.334,1
8985,25,"Nonmatching","Self",1,1017,1.017,0
8986,25,"Nonmatching","Self",1,567,0.567,0
8987,25,"Nonmatching","Self",1,900,0.9,0
8988,25,"Nonmatching","Self",1,817,0.817,0
8989,25,"Nonmatching","Self",1,650,0.65,0
8990,25,"Nonmatching","Self",1,900,0.9,1
8991,25,"Nonmatching","Self",1,600,0.6,1
8992,25,"Nonmatching","Self",1,900,0.9,1
8993,25,"Nonmatching","Self",1,434,0.434,1
8994,25,"Nonmatching","Self",1,767,0.767,1
8995,25,"Nonmatching","Self",1,1000,1,1
8996,25,"Nonmatching","Self",1,684,0.684,1
8997,25,"Nonmatching","Self",1,817,0.817,1
8998,25,"Nonmatching","Self",1,1017,1.017,1
8999,25,"Nonmatching","Self",1,917,0.917,1
9000,25,"Nonmatching","Self",1,984,0.984,1
9001,25,"Nonmatching","Self",1,1084,1.084,0
9002,25,"Nonmatching","Self",1,950,0.95,1
9003,25,"Nonmatching","Self",1,750,0.75,1
9004,25,"Nonmatching","Self",1,750,0.75,1
9005,25,"Nonmatching","Self",1,1017,1.017,1
9006,25,"Nonmatching","Self",1,1234,1.234,1
9007,25,"Nonmatching","Self",1,934,0.934,1
9008,25,"Nonmatching","Self",1,1067,1.067,1
9009,25,"Nonmatching","Self",1,1100,1.1,1
9010,25,"Nonmatching","Self",1,850,0.85,1
9011,25,"Nonmatching","Self",1,1067,1.067,1
9012,25,"Nonmatching","Self",1,1334,1.334,1
9013,25,"Nonmatching","Self",1,1067,1.067,1
9014,25,"Nonmatching","Self",1,917,0.917,1
9015,25,"Nonmatching","Self",1,1217,1.217,1
9016,25,"Nonmatching","Self",1,1217,1.217,1
9017,25,"Nonmatching","Self",1,1434,1.434,1
9018,25,"Nonmatching","Self",1,1250,1.25,1
9019,25,"Nonmatching","Self",1,1334,1.334,1
9020,25,"Nonmatching","Self",1,1369,1.369,1
9021,25,"Nonmatching","Self",1,967,0.967,1
9022,25,"Nonmatching","Self",1,1250,1.25,1
9023,25,"Nonmatching","Self",1,1417,1.417,1
9024,25,"Nonmatching","Self",1,1265,1.265,1
9025,25,"Nonmatching","Self",1,1367,1.367,1
9026,25,"Nonmatching","Self",1,1400,1.4,1
9027,25,"Nonmatching","Self",1,1117,1.117,1
9028,25,"Nonmatching","Self",1,1384,1.384,1
9029,25,"Nonmatching","Self",1,1233,1.233,1
9030,25,"Nonmatching","Self",1,1484,1.484,1
9031,25,"Nonmatching","Self",1,1200,1.2,1
9032,25,"Nonmatching","Self",2,684,0.684,0
9033,25,"Nonmatching","Self",2,634,0.634,1
9034,25,"Nonmatching","Self",2,717,0.717,1
9035,25,"Nonmatching","Self",2,717,0.717,0
9036,25,"Nonmatching","Self",2,400,0.4,1
9037,25,"Nonmatching","Self",2,667,0.667,1
9038,25,"Nonmatching","Self",2,348,0.348,0
9039,25,"Nonmatching","Self",2,734,0.734,1
9040,25,"Nonmatching","Self",2,817,0.817,1
9041,25,"Nonmatching","Self",2,734,0.734,1
9042,25,"Nonmatching","Self",2,667,0.667,0
9043,25,"Nonmatching","Self",2,750,0.75,1
9044,25,"Nonmatching","Self",2,900,0.9,0
9045,25,"Nonmatching","Self",2,900,0.9,1
9046,25,"Nonmatching","Self",2,967,0.967,1
9047,25,"Nonmatching","Self",2,1117,1.117,1
9048,25,"Nonmatching","Self",2,884,0.884,1
9049,25,"Nonmatching","Self",2,767,0.767,1
9050,25,"Nonmatching","Self",2,884,0.884,1
9051,25,"Nonmatching","Self",2,817,0.817,1
9052,25,"Nonmatching","Self",2,1134,1.134,1
9053,25,"Nonmatching","Self",2,1234,1.234,1
9054,25,"Nonmatching","Self",2,850,0.85,1
9055,25,"Nonmatching","Self",2,867,0.867,1
9056,25,"Nonmatching","Self",2,1117,1.117,1
9057,25,"Nonmatching","Self",2,1135,1.135,0
9058,25,"Nonmatching","Self",2,1067,1.067,1
9059,25,"Nonmatching","Self",2,1450,1.45,1
9060,25,"Nonmatching","Self",2,1184,1.184,1
9061,25,"Nonmatching","Self",2,1350,1.35,1
9062,25,"Nonmatching","Self",2,1050,1.05,1
9063,25,"Nonmatching","Self",2,1417,1.417,1
9064,25,"Nonmatching","Self",2,984,0.984,1
9065,25,"Nonmatching","Self",2,1234,1.234,1
9066,25,"Nonmatching","Self",2,1000,1,1
9067,25,"Nonmatching","Self",2,1400,1.4,1
9068,25,"Nonmatching","Self",2,1350,1.35,1
9069,25,"Nonmatching","Self",2,1367,1.367,1
9070,25,"Nonmatching","Self",2,1298,1.298,1
9071,25,"Nonmatching","Self",2,1417,1.417,1
9072,25,"Nonmatching","Self",2,1117,1.117,0
9073,25,"Nonmatching","Self",2,1267,1.267,1
9074,25,"Nonmatching","Self",2,1150,1.15,1
9075,25,"Nonmatching","Self",2,1334,1.334,1
9076,25,"Nonmatching","Self",2,1265,1.265,1
9077,25,"Nonmatching","Self",2,1500,1.5,1
9078,25,"Nonmatching","Stranger",1,684,0.684,1
9079,25,"Nonmatching","Stranger",1,350,0.35,1
9080,25,"Nonmatching","Stranger",1,850,0.85,1
9081,25,"Nonmatching","Stranger",1,800,0.8,1
9082,25,"Nonmatching","Stranger",1,1017,1.017,1
9083,25,"Nonmatching","Stranger",1,750,0.75,0
9084,25,"Nonmatching","Stranger",1,834,0.834,0
9085,25,"Nonmatching","Stranger",1,950,0.95,0
9086,25,"Nonmatching","Stranger",1,384,0.384,0
9087,25,"Nonmatching","Stranger",1,734,0.734,1
9088,25,"Nonmatching","Stranger",1,817,0.817,1
9089,25,"Nonmatching","Stranger",1,667,0.667,0
9090,25,"Nonmatching","Stranger",1,867,0.867,1
9091,25,"Nonmatching","Stranger",1,950,0.95,1
9092,25,"Nonmatching","Stranger",1,984,0.984,0
9093,25,"Nonmatching","Stranger",1,1000,1,1
9094,25,"Nonmatching","Stranger",1,1000,1,1
9095,25,"Nonmatching","Stranger",1,1050,1.05,1
9096,25,"Nonmatching","Stranger",1,1017,1.017,0
9097,25,"Nonmatching","Stranger",1,967,0.967,1
9098,25,"Nonmatching","Stranger",1,967,0.967,0
9099,25,"Nonmatching","Stranger",1,884,0.884,1
9100,25,"Nonmatching","Stranger",1,917,0.917,0
9101,25,"Nonmatching","Stranger",1,1167,1.167,1
9102,25,"Nonmatching","Stranger",1,1050,1.05,1
9103,25,"Nonmatching","Stranger",1,1067,1.067,1
9104,25,"Nonmatching","Stranger",1,1050,1.05,1
9105,25,"Nonmatching","Stranger",1,1267,1.267,1
9106,25,"Nonmatching","Stranger",1,1317,1.317,1
9107,25,"Nonmatching","Stranger",1,1400,1.4,1
9108,25,"Nonmatching","Stranger",1,1017,1.017,1
9109,25,"Nonmatching","Stranger",1,1067,1.067,1
9110,25,"Nonmatching","Stranger",1,1500,1.5,1
9111,25,"Nonmatching","Stranger",1,1100,1.1,1
9112,25,"Nonmatching","Stranger",1,1017,1.017,1
9113,25,"Nonmatching","Stranger",1,1234,1.234,1
9114,25,"Nonmatching","Stranger",1,1367,1.367,1
9115,25,"Nonmatching","Stranger",1,1367,1.367,1
9116,25,"Nonmatching","Stranger",1,1384,1.384,1
9117,25,"Nonmatching","Stranger",1,1300,1.3,1
9118,25,"Nonmatching","Stranger",1,1367,1.367,1
9119,25,"Nonmatching","Stranger",1,1100,1.1,1
9120,25,"Nonmatching","Stranger",1,1184,1.184,1
9121,25,"Nonmatching","Stranger",1,1217,1.217,1
9122,25,"Nonmatching","Stranger",1,1167,1.167,1
9123,25,"Nonmatching","Stranger",1,1150,1.15,1
9124,25,"Nonmatching","Stranger",1,1384,1.384,1
9125,25,"Nonmatching","Stranger",2,1100,1.1,0
9126,25,"Nonmatching","Stranger",2,817,0.817,1
9127,25,"Nonmatching","Stranger",2,1234,1.234,1
9128,25,"Nonmatching","Stranger",2,667,0.667,1
9129,25,"Nonmatching","Stranger",2,600,0.6,0
9130,25,"Nonmatching","Stranger",2,717,0.717,1
9131,25,"Nonmatching","Stranger",2,584,0.584,1
9132,25,"Nonmatching","Stranger",2,817,0.817,1
9133,25,"Nonmatching","Stranger",2,884,0.884,1
9134,25,"Nonmatching","Stranger",2,1250,1.25,0
9135,25,"Nonmatching","Stranger",2,784,0.784,0
9136,25,"Nonmatching","Stranger",2,884,0.884,1
9137,25,"Nonmatching","Stranger",2,917,0.917,1
9138,25,"Nonmatching","Stranger",2,567,0.567,1
9139,25,"Nonmatching","Stranger",2,934,0.934,1
9140,25,"Nonmatching","Stranger",2,1184,1.184,1
9141,25,"Nonmatching","Stranger",2,1136,1.136,1
9142,25,"Nonmatching","Stranger",2,984,0.984,1
9143,25,"Nonmatching","Stranger",2,1017,1.017,1
9144,25,"Nonmatching","Stranger",2,1017,1.017,1
9145,25,"Nonmatching","Stranger",2,1267,1.267,1
9146,25,"Nonmatching","Stranger",2,1500,1.5,1
9147,25,"Nonmatching","Stranger",2,1167,1.167,1
9148,25,"Nonmatching","Stranger",2,817,0.817,1
9149,25,"Nonmatching","Stranger",2,1150,1.15,1
9150,25,"Nonmatching","Stranger",2,1050,1.05,1
9151,25,"Nonmatching","Stranger",2,1283,1.283,1
9152,25,"Nonmatching","Stranger",2,1500,1.5,1
9153,25,"Nonmatching","Stranger",2,1283,1.283,1
9154,25,"Nonmatching","Stranger",2,1500,1.5,1
9155,25,"Nonmatching","Stranger",2,1084,1.084,1
9156,25,"Nonmatching","Stranger",2,1317,1.317,1
9157,25,"Nonmatching","Stranger",2,1417,1.417,1
9158,25,"Nonmatching","Stranger",2,1335,1.335,1
9159,25,"Nonmatching","Stranger",2,1384,1.384,1
9160,25,"Nonmatching","Stranger",2,1384,1.384,1
9161,25,"Nonmatching","Stranger",2,1234,1.234,1
9162,25,"Nonmatching","Stranger",2,1384,1.384,1
9163,25,"Nonmatching","Stranger",2,1367,1.367,1
9164,25,"Nonmatching","Stranger",2,850,0.85,1
9165,25,"Nonmatching","Stranger",2,1184,1.184,1
9166,25,"Nonmatching","Stranger",2,1450,1.45,1
9167,25,"Nonmatching","Stranger",2,1500,1.5,1
9168,25,"Nonmatching","Stranger",2,1467,1.467,1
9169,25,"Nonmatching","Stranger",2,1250,1.25,1
9170,25,"Nonmatching","Stranger",2,1200,1.2,1
9171,25,"Nonmatching","Stranger",2,984,0.984,1
9172,26,"Matching","Self",1,817,0.817,1
9173,26,"Matching","Self",1,933,0.933,0
9174,26,"Matching","Self",1,767,0.767,1
9175,26,"Matching","Self",1,1083,1.083,1
9176,26,"Matching","Self",1,784,0.784,1
9177,26,"Matching","Self",1,917,0.917,1
9178,26,"Matching","Self",1,1017,1.017,1
9179,26,"Matching","Self",1,1000,1,1
9180,26,"Matching","Self",1,900,0.9,1
9181,26,"Matching","Self",1,1167,1.167,1
9182,26,"Matching","Self",1,800,0.8,1
9183,26,"Matching","Self",1,1017,1.017,1
9184,26,"Matching","Self",1,833,0.833,1
9185,26,"Matching","Self",1,834,0.834,1
9186,26,"Matching","Self",1,800,0.8,1
9187,26,"Matching","Self",1,1467,1.467,0
9188,26,"Matching","Self",1,884,0.884,1
9189,26,"Matching","Self",1,667,0.667,1
9190,26,"Matching","Self",1,834,0.834,1
9191,26,"Matching","Self",1,250,0.25,0
9192,26,"Matching","Self",1,267,0.267,1
9193,26,"Matching","Self",1,1100,1.1,1
9194,26,"Matching","Self",1,983,0.983,1
9195,26,"Matching","Self",1,1034,1.034,1
9196,26,"Matching","Self",1,750,0.75,1
9197,26,"Matching","Self",1,1100,1.1,1
9198,26,"Matching","Self",1,884,0.884,1
9199,26,"Matching","Self",1,717,0.717,1
9200,26,"Matching","Self",1,717,0.717,1
9201,26,"Matching","Self",1,1050,1.05,1
9202,26,"Matching","Self",1,800,0.8,1
9203,26,"Matching","Self",1,950,0.95,1
9204,26,"Matching","Self",1,1000,1,1
9205,26,"Matching","Self",1,1200,1.2,1
9206,26,"Matching","Self",1,1083,1.083,1
9207,26,"Matching","Self",1,650,0.65,1
9208,26,"Matching","Self",1,900,0.9,1
9209,26,"Matching","Self",1,700,0.7,1
9210,26,"Matching","Self",1,667,0.667,1
9211,26,"Matching","Self",1,834,0.834,1
9212,26,"Matching","Self",1,834,0.834,1
9213,26,"Matching","Self",1,1450,1.45,1
9214,26,"Matching","Self",1,933,0.933,1
9215,26,"Matching","Self",1,900,0.9,1
9216,26,"Matching","Self",1,1000,1,1
9217,26,"Matching","Self",2,934,0.934,1
9218,26,"Matching","Self",2,834,0.834,0
9219,26,"Matching","Self",2,1417,1.417,1
9220,26,"Matching","Self",2,983,0.983,1
9221,26,"Matching","Self",2,1267,1.267,1
9222,26,"Matching","Self",2,983,0.983,1
9223,26,"Matching","Self",2,867,0.867,1
9224,26,"Matching","Self",2,883,0.883,1
9225,26,"Matching","Self",2,1350,1.35,1
9226,26,"Matching","Self",2,950,0.95,1
9227,26,"Matching","Self",2,1033,1.033,1
9228,26,"Matching","Self",2,533,0.533,1
9229,26,"Matching","Self",2,734,0.734,1
9230,26,"Matching","Self",2,1317,1.317,1
9231,26,"Matching","Self",2,1183,1.183,1
9232,26,"Matching","Self",2,1134,1.134,1
9233,26,"Matching","Self",2,850,0.85,1
9234,26,"Matching","Self",2,1200,1.2,1
9235,26,"Matching","Self",2,1067,1.067,1
9236,26,"Matching","Self",2,784,0.784,1
9237,26,"Matching","Self",2,1083,1.083,1
9238,26,"Matching","Self",2,367,0.367,0
9239,26,"Matching","Self",2,1200,1.2,0
9240,26,"Matching","Self",2,1017,1.017,1
9241,26,"Matching","Self",2,767,0.767,1
9242,26,"Matching","Self",2,1034,1.034,1
9243,26,"Matching","Self",2,900,0.9,1
9244,26,"Matching","Self",2,1117,1.117,1
9245,26,"Matching","Self",2,1450,1.45,1
9246,26,"Matching","Self",2,883,0.883,1
9247,26,"Matching","Self",2,784,0.784,1
9248,26,"Matching","Self",2,1217,1.217,1
9249,26,"Matching","Self",2,817,0.817,1
9250,26,"Matching","Self",2,784,0.784,1
9251,26,"Matching","Self",2,733,0.733,1
9252,26,"Matching","Self",2,650,0.65,1
9253,26,"Matching","Self",2,850,0.85,1
9254,26,"Matching","Self",2,683,0.683,1
9255,26,"Matching","Self",2,1483,1.483,1
9256,26,"Matching","Self",2,1133,1.133,1
9257,26,"Matching","Self",2,750,0.75,1
9258,26,"Matching","Self",2,1000,1,1
9259,26,"Matching","Self",2,650,0.65,1
9260,26,"Matching","Stranger",1,1067,1.067,1
9261,26,"Matching","Stranger",1,983,0.983,0
9262,26,"Matching","Stranger",1,1433,1.433,0
9263,26,"Matching","Stranger",1,1383,1.383,1
9264,26,"Matching","Stranger",1,1433,1.433,1
9265,26,"Matching","Stranger",1,1367,1.367,1
9266,26,"Matching","Stranger",1,1067,1.067,1
9267,26,"Matching","Stranger",1,1033,1.033,1
9268,26,"Matching","Stranger",1,1133,1.133,1
9269,26,"Matching","Stranger",1,1017,1.017,1
9270,26,"Matching","Stranger",1,1383,1.383,0
9271,26,"Matching","Stranger",1,1267,1.267,1
9272,26,"Matching","Stranger",1,1350,1.35,1
9273,26,"Matching","Stranger",1,1433,1.433,0
9274,26,"Matching","Stranger",1,950,0.95,1
9275,26,"Matching","Stranger",1,1017,1.017,1
9276,26,"Matching","Stranger",1,1150,1.15,0
9277,26,"Matching","Stranger",1,1250,1.25,0
9278,26,"Matching","Stranger",1,817,0.817,0
9279,26,"Matching","Stranger",1,984,0.984,1
9280,26,"Matching","Stranger",1,350,0.35,1
9281,26,"Matching","Stranger",1,417,0.417,0
9282,26,"Matching","Stranger",1,850,0.85,1
9283,26,"Matching","Stranger",1,1417,1.417,1
9284,26,"Matching","Stranger",1,1467,1.467,1
9285,26,"Matching","Stranger",1,1433,1.433,1
9286,26,"Matching","Stranger",1,1400,1.4,1
9287,26,"Matching","Stranger",1,1400,1.4,1
9288,26,"Matching","Stranger",1,900,0.9,1
9289,26,"Matching","Stranger",1,1167,1.167,0
9290,26,"Matching","Stranger",1,1333,1.333,1
9291,26,"Matching","Stranger",1,800,0.8,1
9292,26,"Matching","Stranger",1,1184,1.184,1
9293,26,"Matching","Stranger",1,933,0.933,1
9294,26,"Matching","Stranger",1,950,0.95,0
9295,26,"Matching","Stranger",1,933,0.933,1
9296,26,"Matching","Stranger",1,1284,1.284,1
9297,26,"Matching","Stranger",1,1217,1.217,1
9298,26,"Matching","Stranger",1,967,0.967,1
9299,26,"Matching","Stranger",1,1233,1.233,1
9300,26,"Matching","Stranger",2,1234,1.234,0
9301,26,"Matching","Stranger",2,1067,1.067,0
9302,26,"Matching","Stranger",2,1150,1.15,1
9303,26,"Matching","Stranger",2,1383,1.383,0
9304,26,"Matching","Stranger",2,1267,1.267,1
9305,26,"Matching","Stranger",2,867,0.867,1
9306,26,"Matching","Stranger",2,984,0.984,1
9307,26,"Matching","Stranger",2,1167,1.167,1
9308,26,"Matching","Stranger",2,884,0.884,1
9309,26,"Matching","Stranger",2,1383,1.383,0
9310,26,"Matching","Stranger",2,767,0.767,1
9311,26,"Matching","Stranger",2,1184,1.184,1
9312,26,"Matching","Stranger",2,1300,1.3,1
9313,26,"Matching","Stranger",2,1034,1.034,1
9314,26,"Matching","Stranger",2,1183,1.183,1
9315,26,"Matching","Stranger",2,1400,1.4,0
9316,26,"Matching","Stranger",2,1100,1.1,1
9317,26,"Matching","Stranger",2,1350,1.35,1
9318,26,"Matching","Stranger",2,900,0.9,1
9319,26,"Matching","Stranger",2,900,0.9,1
9320,26,"Matching","Stranger",2,867,0.867,1
9321,26,"Matching","Stranger",2,933,0.933,1
9322,26,"Matching","Stranger",2,1117,1.117,1
9323,26,"Matching","Stranger",2,1233,1.233,0
9324,26,"Matching","Stranger",2,1217,1.217,0
9325,26,"Matching","Stranger",2,1483,1.483,0
9326,26,"Matching","Stranger",2,734,0.734,1
9327,26,"Matching","Stranger",2,1467,1.467,0
9328,26,"Matching","Stranger",2,934,0.934,1
9329,26,"Matching","Stranger",2,1033,1.033,1
9330,26,"Matching","Stranger",2,850,0.85,1
9331,26,"Matching","Stranger",2,967,0.967,1
9332,26,"Matching","Stranger",2,1283,1.283,1
9333,26,"Matching","Stranger",2,1267,1.267,1
9334,26,"Matching","Stranger",2,1084,1.084,1
9335,26,"Matching","Stranger",2,767,0.767,1
9336,26,"Matching","Stranger",2,850,0.85,1
9337,26,"Nonmatching","Self",1,1367,1.367,1
9338,26,"Nonmatching","Self",1,934,0.934,0
9339,26,"Nonmatching","Self",1,1084,1.084,0
9340,26,"Nonmatching","Self",1,883,0.883,1
9341,26,"Nonmatching","Self",1,1100,1.1,1
9342,26,"Nonmatching","Self",1,800,0.8,1
9343,26,"Nonmatching","Self",1,1050,1.05,1
9344,26,"Nonmatching","Self",1,1017,1.017,1
9345,26,"Nonmatching","Self",1,983,0.983,1
9346,26,"Nonmatching","Self",1,883,0.883,0
9347,26,"Nonmatching","Self",1,1233,1.233,0
9348,26,"Nonmatching","Self",1,1050,1.05,0
9349,26,"Nonmatching","Self",1,883,0.883,1
9350,26,"Nonmatching","Self",1,850,0.85,0
9351,26,"Nonmatching","Self",1,1050,1.05,1
9352,26,"Nonmatching","Self",1,800,0.8,1
9353,26,"Nonmatching","Self",1,933,0.933,0
9354,26,"Nonmatching","Self",1,467,0.467,0
9355,26,"Nonmatching","Self",1,867,0.867,1
9356,26,"Nonmatching","Self",1,617,0.617,0
9357,26,"Nonmatching","Self",1,883,0.883,0
9358,26,"Nonmatching","Self",1,1200,1.2,0
9359,26,"Nonmatching","Self",1,983,0.983,1
9360,26,"Nonmatching","Self",1,1100,1.1,1
9361,26,"Nonmatching","Self",1,950,0.95,1
9362,26,"Nonmatching","Self",1,900,0.9,1
9363,26,"Nonmatching","Self",1,1250,1.25,1
9364,26,"Nonmatching","Self",1,1217,1.217,1
9365,26,"Nonmatching","Self",1,850,0.85,1
9366,26,"Nonmatching","Self",1,984,0.984,1
9367,26,"Nonmatching","Self",1,1317,1.317,1
9368,26,"Nonmatching","Self",1,917,0.917,1
9369,26,"Nonmatching","Self",1,933,0.933,0
9370,26,"Nonmatching","Self",1,1183,1.183,1
9371,26,"Nonmatching","Self",1,1250,1.25,1
9372,26,"Nonmatching","Self",1,1067,1.067,0
9373,26,"Nonmatching","Self",1,1050,1.05,1
9374,26,"Nonmatching","Self",1,900,0.9,1
9375,26,"Nonmatching","Self",1,1033,1.033,1
9376,26,"Nonmatching","Self",1,867,0.867,1
9377,26,"Nonmatching","Self",1,717,0.717,1
9378,26,"Nonmatching","Self",1,1417,1.417,1
9379,26,"Nonmatching","Self",1,950,0.95,1
9380,26,"Nonmatching","Self",1,1133,1.133,1
9381,26,"Nonmatching","Self",1,1017,1.017,1
9382,26,"Nonmatching","Self",2,1250,1.25,1
9383,26,"Nonmatching","Self",2,1267,1.267,0
9384,26,"Nonmatching","Self",2,1200,1.2,1
9385,26,"Nonmatching","Self",2,817,0.817,1
9386,26,"Nonmatching","Self",2,767,0.767,1
9387,26,"Nonmatching","Self",2,800,0.8,1
9388,26,"Nonmatching","Self",2,967,0.967,1
9389,26,"Nonmatching","Self",2,1384,1.384,0
9390,26,"Nonmatching","Self",2,967,0.967,1
9391,26,"Nonmatching","Self",2,1017,1.017,1
9392,26,"Nonmatching","Self",2,1050,1.05,1
9393,26,"Nonmatching","Self",2,917,0.917,1
9394,26,"Nonmatching","Self",2,1117,1.117,1
9395,26,"Nonmatching","Self",2,1050,1.05,1
9396,26,"Nonmatching","Self",2,1367,1.367,0
9397,26,"Nonmatching","Self",2,1200,1.2,1
9398,26,"Nonmatching","Self",2,1217,1.217,1
9399,26,"Nonmatching","Self",2,767,0.767,1
9400,26,"Nonmatching","Self",2,700,0.7,0
9401,26,"Nonmatching","Self",2,1117,1.117,0
9402,26,"Nonmatching","Self",2,367,0.367,0
9403,26,"Nonmatching","Self",2,700,0.7,1
9404,26,"Nonmatching","Self",2,1083,1.083,1
9405,26,"Nonmatching","Self",2,900,0.9,1
9406,26,"Nonmatching","Self",2,833,0.833,1
9407,26,"Nonmatching","Self",2,1050,1.05,1
9408,26,"Nonmatching","Self",2,1150,1.15,1
9409,26,"Nonmatching","Self",2,1133,1.133,1
9410,26,"Nonmatching","Self",2,1133,1.133,1
9411,26,"Nonmatching","Self",2,700,0.7,1
9412,26,"Nonmatching","Self",2,1067,1.067,1
9413,26,"Nonmatching","Self",2,950,0.95,1
9414,26,"Nonmatching","Self",2,700,0.7,1
9415,26,"Nonmatching","Self",2,984,0.984,1
9416,26,"Nonmatching","Self",2,1000,1,1
9417,26,"Nonmatching","Self",2,1417,1.417,1
9418,26,"Nonmatching","Self",2,1017,1.017,1
9419,26,"Nonmatching","Self",2,1333,1.333,1
9420,26,"Nonmatching","Self",2,867,0.867,1
9421,26,"Nonmatching","Self",2,800,0.8,1
9422,26,"Nonmatching","Self",2,1067,1.067,1
9423,26,"Nonmatching","Stranger",1,1183,1.183,1
9424,26,"Nonmatching","Stranger",1,1050,1.05,1
9425,26,"Nonmatching","Stranger",1,1034,1.034,0
9426,26,"Nonmatching","Stranger",1,1200,1.2,0
9427,26,"Nonmatching","Stranger",1,733,0.733,1
9428,26,"Nonmatching","Stranger",1,1067,1.067,1
9429,26,"Nonmatching","Stranger",1,1150,1.15,1
9430,26,"Nonmatching","Stranger",1,917,0.917,1
9431,26,"Nonmatching","Stranger",1,917,0.917,1
9432,26,"Nonmatching","Stranger",1,1467,1.467,1
9433,26,"Nonmatching","Stranger",1,1050,1.05,1
9434,26,"Nonmatching","Stranger",1,1217,1.217,1
9435,26,"Nonmatching","Stranger",1,1500,1.5,1
