"Subject","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
10,"Friend","Matching","Friend","Friend","Friend","Close","1",354,0.354,0
10,"Self","Matching","Self","Self","Self","Self","1",337,0.337,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",431,0.431,1
10,"Self","Matching","Self","Self","Self","Self","1",284,0.284,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",676,0.676,1
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",606,0.606,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",577,0.577,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",620,0.62,0
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",555,0.555,0
10,"Friend","Matching","Friend","Friend","Friend","Close","1",745,0.745,1
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",680,0.68,1
10,"Self","Matching","Self","Self","Self","Self","1",291,0.291,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",550,0.55,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",640,0.64,0
10,"Friend","Nonmatching","Self","Friend","Friend","Close","1",456,0.456,1
10,"Self","Nonmatching","Stranger","Self","Self","Self","1",845,0.845,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",562,0.562,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",613,0.613,1
10,"Self","Matching","Self","Self","Self","Self","1",360,0.36,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",713,0.713,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",527,0.527,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",274,0.274,0
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",639,0.639,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",535,0.535,1
10,"Self","Matching","Self","Self","Self","Self","1",523,0.523,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",616,0.616,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",585,0.585,1
10,"Friend","Nonmatching","Self","Friend","Friend","Close","1",542,0.542,1
10,"Self","Nonmatching","Stranger","Self","Self","Self","1",806,0.806,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",575,0.575,0
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",555,0.555,0
10,"Self","Matching","Self","Self","Self","Self","1",245,0.245,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",587,0.587,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",664,0.664,1
10,"Self","Matching","Self","Self","Self","Self","1",275,0.275,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",471,0.471,1
10,"Self","Matching","Self","Self","Self","Self","1",388,0.388,1
10,"Friend","Nonmatching","Self","Friend","Friend","Close","1",361,0.361,0
10,"Self","Nonmatching","Stranger","Self","Self","Self","1",397,0.397,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",532,0.532,1
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",659,0.659,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",539,0.539,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",613,0.613,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",621,0.621,1
10,"Friend","Nonmatching","Self","Friend","Friend","Close","1",474,0.474,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",839,0.839,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",712,0.712,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",502,0.502,1
10,"Self","Matching","Self","Self","Self","Self","1",345,0.345,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",498,0.498,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",569,0.569,1
10,"Self","Nonmatching","Stranger","Self","Self","Self","1",0,0,0
10,"Self","Matching","Self","Self","Self","Self","1",460,0.46,1
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",516,0.516,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",660,0.66,0
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
10,"Friend","Matching","Friend","Friend","Friend","Close","1",565,0.565,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",467,0.467,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",554,0.554,1
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",564,0.564,0
10,"Self","Nonmatching","Stranger","Self","Self","Self","1",660,0.66,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",718,0.718,0
10,"Self","Matching","Self","Self","Self","Self","1",290,0.29,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",538,0.538,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",812,0.812,0
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",656,0.656,1
10,"Self","Matching","Self","Self","Self","Self","1",348,0.348,1
10,"Friend","Nonmatching","Self","Friend","Friend","Close","1",414,0.414,1
10,"Self","Nonmatching","Friend","Self","Self","Self","1",560,0.56,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",535,0.535,1
10,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",622,0.622,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",540,0.54,1
10,"Self","Matching","Self","Self","Self","Self","1",218,0.218,1
10,"Self","Nonmatching","Stranger","Self","Self","Self","1",450,0.45,1
10,"Self","Matching","Self","Self","Self","Self","1",348,0.348,1
10,"Friend","Matching","Friend","Friend","Friend","Close","1",373,0.373,0
10,"Friend","Nonmatching","Self","Friend","Friend","Close","1",569,0.569,1
10,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",462,0.462,1
10,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",546,0.546,1
10,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",342,0.342,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",NA,NA,NA
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Self","Matching","Stranger","Self","Self","Self","2",NA,NA,NA
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Self","Nonmatching","Self","Self","Self","Self","2",NA,NA,NA
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",NA,NA,NA
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",NA,NA,NA
11,"Friend","Matching","Self","Friend","Friend","Close","2",NA,NA,NA
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",NA,NA,NA
11,"Self","Matching","Friend","Self","Self","Self","2",NA,NA,NA
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",NA,NA,NA
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",NA,NA,NA
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Friend","Matching","Self","Friend","Friend","Close","2",NA,NA,NA
11,"Self","Nonmatching","Self","Self","Self","Self","2",NA,NA,NA
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",NA,NA,NA
11,"Self","Nonmatching","Self","Self","Self","Self","2",NA,NA,NA
11,"Self","Matching","Friend","Self","Self","Self","2",NA,NA,NA
11,"Self","Matching","Stranger","Self","Self","Self","2",NA,NA,NA
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",NA,NA,NA
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Friend","Matching","Self","Friend","Friend","Close","2",0,0,0
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",0,0,0
11,"Self","Matching","Friend","Self","Self","Self","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",0,0,0
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",0,0,0
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",0,0,0
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",670,0.67,1
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",688,0.688,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",507,0.507,1
11,"Self","Matching","Friend","Self","Self","Self","2",0,0,0
11,"Friend","Matching","Self","Friend","Friend","Close","2",735,0.735,0
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",0,0,0
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",744,0.744,1
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",648,0.648,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",710,0.71,1
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",842,0.842,1
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",528,0.528,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Self","Matching","Friend","Self","Self","Self","2",770,0.77,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",537,0.537,1
11,"Friend","Matching","Self","Friend","Friend","Close","2",578,0.578,1
11,"Self","Matching","Friend","Self","Self","Self","2",461,0.461,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",567,0.567,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",414,0.414,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",405,0.405,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",843,0.843,1
11,"Friend","Matching","Self","Friend","Friend","Close","2",639,0.639,1
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",701,0.701,1
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",0,0,0
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",758,0.758,1
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",780,0.78,0
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",611,0.611,1
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",846,0.846,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",440,0.44,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",687,0.687,1
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",619,0.619,1
11,"Self","Matching","Friend","Self","Self","Self","2",0,0,0
11,"Friend","Matching","Self","Friend","Friend","Close","2",623,0.623,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",731,0.731,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",594,0.594,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",554,0.554,1
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",556,0.556,1
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",665,0.665,1
11,"Self","Matching","Friend","Self","Self","Self","2",542,0.542,0
11,"Friend","Matching","Self","Friend","Friend","Close","2",583,0.583,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",560,0.56,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",642,0.642,1
11,"Self","Matching","Stranger","Self","Self","Self","2",456,0.456,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",785,0.785,0
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",826,0.826,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",777,0.777,0
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",625,0.625,1
11,"Friend","Matching","Self","Friend","Friend","Close","2",0,0,0
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",0,0,0
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",578,0.578,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",0,0,0
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",593,0.593,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",631,0.631,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",285,0.285,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",562,0.562,1
11,"Self","Matching","Friend","Self","Self","Self","2",500,0.5,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",694,0.694,0
11,"Friend","Matching","Self","Friend","Friend","Close","2",810,0.81,0
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",606,0.606,1
11,"Self","Matching","Stranger","Self","Self","Self","2",730,0.73,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",577,0.577,1
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",650,0.65,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",684,0.684,1
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",537,0.537,1
11,"Self","Matching","Friend","Self","Self","Self","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",499,0.499,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",454,0.454,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",521,0.521,1
11,"Friend","Matching","Self","Friend","Friend","Close","2",648,0.648,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",592,0.592,1
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",0,0,0
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",512,0.512,1
11,"Self","Matching","Friend","Self","Self","Self","2",773,0.773,0
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",754,0.754,1
11,"Self","Nonmatching","Self","Self","Self","Self","2",675,0.675,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Self","Matching","Stranger","Self","Self","Self","2",693,0.693,1
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",639,0.639,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",678,0.678,1
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",647,0.647,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",697,0.697,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",711,0.711,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",660,0.66,1
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",731,0.731,1
11,"Friend","Matching","Self","Friend","Friend","Close","2",812,0.812,1
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",802,0.802,1
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",677,0.677,1
11,"Self","Matching","Friend","Self","Self","Self","2",687,0.687,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",808,0.808,1
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",594,0.594,1
11,"Self","Matching","Stranger","Self","Self","Self","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Friend","Matching","Stranger","Friend","Friend","Close","2",0,0,0
11,"Friend","Nonmatching","Friend","Friend","Friend","Close","2",0,0,0
11,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",0,0,0
11,"Self","Nonmatching","Self","Self","Self","Self","2",467,0.467,1
11,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","2",630,0.63,0
11,"Stranger","Matching","Self","Stranger","Stranger","Stranger","2",603,0.603,1
11,"Friend","Matching","Self","Friend","Friend","Close","2",875,0.875,1
11,"Self","Matching","Friend","Self","Self","Self","2",656,0.656,0
